MeanKLBefore,MeanKL,Step_1-StdReturn,Time-OuterStep,LossAfter,Step_0-StdReturn,n_timesteps,Step_0-AvgCtrlCost,Step_0-NumTrajs,Step_1-MaxReturn,Step_0-PolicyExecTime,Step_1-AvgFinalForwardVel,Step_0-AveragePolicyStd,ItrTime,Time-Sampling,Step_0-AverageReturn,LossBefore,Step_0-EnvExecTime,Time-InnerStep,Step_1-AverageReturn,Time-TotalInner,Step_0-MinReturn,Itr,Step_0-AverageDiscountedReturn,Step_1-EnvExecTime,Step_1-AvgCtrlCost,Step_1-AveragePolicyStd,dLoss,Time,Step_1-PolicyExecTime,Time-SampleProc,Step_0-MaxReturn,Step_1-NumTrajs,Step_1-MinReturn,Time-MAMLSteps,Step_0-AvgFinalForwardVel,Step_1-AverageDiscountedReturn,Step_0-AvgForwardVel,Step_1-AvgForwardVel
-9.313226e-10,0.008685278,45.53507315579602,13.677506923675537,-0.007977858,45.48738819275663,4480000,0.04957488998166091,800,110.64687165935462,0.8783271312713623,-0.02521795815002135,0.9701478,36.56625032424927,21.89934468269348,-36.925035306500725,5.438737e-09,7.785369157791138,0.16505980491638184,-35.225686220679854,22.863259077072144,-181.11732526943976,13,-15.59350363427685,7.878353595733643,0.04960106844592512,0.9699688,0.007977864,528.4794034957886,2.820702314376831,0.7514998912811279,129.65164018175872,800,-207.57411010282826,13.677671670913696,-0.010489449641833216,-14.843870116961153,-0.0030195876544154244,0.005340681798265081
-4.4703485e-09,0.0073529864,47.52357759733261,13.645196914672852,-0.007626413,47.49655435977938,4800000,0.049632108016772494,800,162.26008196082026,0.8756015300750732,0.020908718544188555,0.959719,36.45626902580261,21.834707498550415,-37.36247397595706,-1.9300725e-09,7.777372121810913,0.1685030460357666,-33.00992420799692,22.790589809417725,-203.05060649279176,14,-15.357475401503656,7.844044923782349,0.049419271775818924,0.959451,0.007626411,564.9371299743652,2.8131978511810303,0.7399153709411621,136.84648269416428,800,-207.68756373248607,13.645364999771118,-0.02604221767651339,-14.3004317591147,-0.006082904867577186,0.01576831332864535
-4.656613e-09,0.009331343,48.21927065282875,13.660578727722168,-0.007831297,47.055126319460854,5120000,0.04960125285236008,800,126.86506679266431,0.8751950263977051,0.026059806040791198,0.9601163,36.515440702438354,21.87238121032715,-34.301331464968655,3.8854777e-09,7.782089948654175,0.16452360153198242,-34.391175037882846,22.83421492576599,-195.75638200024105,15,-14.781779370272487,7.8659234046936035,0.04950575473692675,0.96013707,0.007831301,601.453106880188,2.8206140995025635,0.7498424053192139,114.11380772462388,800,-183.297241680657,13.660751342773438,-0.0010881453884491554,-15.272755411096659,0.008947463056032876,0.00900588882951953
0.0,0.0068090158,44.97135442391238,13.63564395904541,-0.008262197,45.96384604820495,5440000,0.04966746498621892,800,119.65231569801654,0.8757350444793701,0.007532081159492601,0.94384396,36.48637771606445,21.866633892059326,-36.77834962732883,4.3794515e-09,7.784943103790283,0.16477560997009277,-36.80052812367415,22.830912113189697,-236.74812898474016,16,-16.489134085206743,7.870774269104004,0.04956192179467013,0.9439481,0.008262201,637.9400970935822,2.815899610519409,0.7522296905517578,138.87239797865396,800,-188.3156077173609,13.635831594467163,-0.00724606465986681,-16.012474400658917,-0.004393939707403882,-0.004226189792420132
-4.4703485e-09,0.008885992,46.8539431934764,13.650020122528076,-0.008222027,45.01698043752163,5760000,0.049695808327258964,800,134.85007898446568,0.8750486373901367,-0.029073300936296512,0.9440166,36.5910120010376,21.93265700340271,-33.24215125078591,3.1463798e-09,7.794140815734863,0.16504287719726562,-31.071608514916743,22.920579433441162,-190.81052477256816,17,-13.809491018557905,7.94934344291687,0.0496319235059209,0.9441429,0.00822203,674.5317304134369,2.8073408603668213,0.7755293846130371,150.58552421693116,800,-193.57466819536967,13.650201797485352,-0.02399441580658817,-12.92267403876655,0.01322026687184935,0.024444980878119204
-5.029142e-09,0.0067637847,48.268010333183256,13.6240074634552,-0.007938877,47.54643049622339,6080000,0.04962968208764988,800,140.3382773661844,0.8775248527526855,0.01810798870589079,0.95623654,36.35367393493652,21.740335702896118,-34.554346378822295,1.5117226e-09,7.699934720993042,0.16374874114990234,-35.214287766257584,22.709179639816284,-236.0274744749734,18,-15.163714759531203,7.850171089172363,0.04951290218820394,0.95591116,0.007938879,710.8859522342682,2.8021156787872314,0.7573556900024414,113.18316723405037,800,-239.53378695843324,13.6241774559021,-0.022794171023523945,-14.575121639211385,0.00707416474939119,0.003947499681069491
-7.4505807e-10,0.0072335238,47.545523327900405,14.019669771194458,-0.0067483187,45.69244160566134,6400000,0.0496483299728522,800,118.54119139987588,0.8750607967376709,-0.008915103049873564,0.96361345,36.80976152420044,21.820005893707275,-35.39569530328708,1.801923e-09,7.740736246109009,0.1641395092010498,-34.61083895019393,22.76974844932556,-214.67518594343292,19,-15.289801665964655,7.893033266067505,0.049574789819770315,0.9636892,0.0067483205,747.6962649822235,2.8065245151519775,0.73807692527771,125.49413422951753,800,-196.0008977516281,14.019857406616211,0.015884723896783214,-14.65792307893127,0.003441366258604922,0.007532479615130103
-1.8626452e-10,0.0067982124,46.08075251418449,13.572331190109253,-0.007828917,47.99324062296452,6720000,0.04963928927304041,800,150.88778023040024,0.8735220432281494,0.041626465273852775,0.9566604,36.31610107421875,21.772940635681152,-38.79603704803874,1.4200807e-09,7.7266271114349365,0.16400575637817383,-34.9641258756182,22.723140954971313,-196.9650659337293,20,-17.340900525736778,7.849714279174805,0.04952692456647335,0.9567637,0.007828919,784.0129683017731,2.8145294189453125,0.7388882637023926,154.88657752626062,800,-170.05011028155485,13.57249903678894,-0.019888685601243836,-15.125973693009609,-0.014101701836391334,0.005306147900957687
4.4703485e-09,0.0066615418,48.33784889209284,13.622557640075684,-0.007783337,49.89686939537092,7040000,0.04954792891900584,800,138.41951947425088,0.8760364055633545,0.015604212899081503,0.96073973,36.53794527053833,21.951616048812866,-34.32914032885515,6.869435e-10,7.803723096847534,0.16388535499572754,-35.9858366831096,22.894911289215088,-201.7790356072305,21,-14.793057743171396,7.943860292434692,0.04966534729334328,0.96055645,0.0077833375,820.5514800548553,2.8082492351531982,0.7317724227905273,168.7211788547856,800,-283.79329290881,13.622724771499634,0.005292669590132668,-15.936011707669149,0.00842144254990437,0.00020739330241820522
0.0,0.0071013174,46.86937104052057,13.59682011604309,-0.007626875,50.07208875197264,7360000,0.04944808701955307,800,114.1783639025582,0.8737342357635498,-0.00843721607598948,0.9593537,36.51479625701904,21.931538105010986,-35.864014612618455,-4.169345e-09,7.768238067626953,0.1694643497467041,-35.750940684677914,22.89740562438965,-193.0145481154445,22,-16.53289371955755,7.943874359130859,0.0495017346498798,0.95947903,0.0076268706,857.0669629573822,2.849419355392456,0.7490899562835693,170.75210363465797,800,-202.77487034497503,13.596996784210205,0.02419467004079511,-15.556373817460031,0.0003830580507284232,0.0011718397827638646
1.1175871e-09,0.008390532,47.43810242167997,13.584326267242432,-0.007678871,48.28766977783008,7680000,0.04966088633713841,800,134.97134894349074,0.8745026588439941,0.02852669558755581,0.95925117,36.639758586883545,21.940975189208984,-39.15692319087923,-1.2785198e-09,7.839585542678833,0.16423535346984863,-36.49489510134342,23.034996032714844,-198.16588977682218,23,-16.691249963956412,7.917600393295288,0.049515409384113494,0.9592334,0.0076788696,893.70725274086,2.7944440841674805,0.8822464942932129,120.88080063693876,800,-179.13734562838866,13.58449673652649,-0.0634511983433875,-15.346767805151785,-0.016089936525144455,-0.0028146278896119766
7.2643163e-09,0.008888142,46.399671853174276,13.59750747680664,-0.008036688,47.41399023352749,8000000,0.049537243193433,800,166.15771053794316,0.8773949146270752,-0.007559707749673317,0.9495221,36.601359367370605,21.993927717208862,-37.83809087195428,3.759563e-09,7.948047161102295,0.16359519958496094,-34.45964736571671,22.982887506484985,-227.555057884947,24,-16.834370933063283,7.869531154632568,0.049618900390264564,0.949399,0.008036692,930.3091537952423,2.791720390319824,0.7777347564697266,227.14404673146777,800,-187.66546464353888,13.597686290740967,-0.03101051534879962,-14.137566016584383,-0.009741000994823137,0.007056347036420125
4.656613e-09,0.0065542916,46.12253669691709,13.523486137390137,-0.0079950765,46.0170267698068,8320000,0.04959449694929113,800,128.22098031705357,0.8739578723907471,-0.01597614493768726,0.94352794,36.32154369354248,21.84251070022583,-34.045353014955055,-3.4939505e-09,7.821739673614502,0.16577458381652832,-37.47908216246212,22.77762508392334,-182.8628191944073,25,-14.786041637284653,7.831024646759033,0.04956496067829782,0.9434503,0.007995073,966.6312417984009,2.813753604888916,0.722557783126831,98.82276492150972,800,-207.3296872746408,13.523656368255615,0.008308043045979648,-16.231318030161628,0.008573326344344604,-0.008424863054691537
0.0,0.0072994665,46.87430899289007,13.594707727432251,-0.007935498,48.539606238171544,8640000,0.049637499502170196,800,122.30699706959696,0.8741579055786133,-0.005235773261440324,0.94390357,36.35185384750366,21.780638933181763,-35.98227324342192,7.283874e-09,7.794970989227295,0.16389966011047363,-36.90068035144635,22.73666000366211,-214.28936023878038,26,-14.796532575043134,7.835198402404785,0.04962786302900565,0.9439504,0.007935505,1002.9836659431458,2.781536817550659,0.7449166774749756,126.03907981354544,800,-187.2000364866296,13.594971179962158,-0.071102747234218,-15.94427813984028,-0.0011123675578424976,-0.005646003868649507
1.8626451e-09,0.0075172493,46.81016730348824,13.569419384002686,-0.0074607567,47.44299472881026,8960000,0.04965362538567845,800,122.16889797101851,0.874920129776001,-0.005035108989107191,0.94282573,36.76388907432556,22.219895362854004,-36.855448814821365,2.1729618e-09,7.843682050704956,0.16453838348388672,-35.33502737454717,23.173398733139038,-220.9645227424665,27,-16.096670903273875,7.843861103057861,0.04956553366899924,0.9427554,0.007460759,1039.748110294342,3.182725667953491,0.7419188022613525,149.63303830149582,800,-193.4118215655844,13.569606065750122,-0.011807578631742841,-15.429018920502171,-0.005542811722354667,0.0020131644017053595
1.8626451e-09,0.008248734,49.55639542257964,13.57211947441101,-0.008066531,47.51010814872427,9280000,0.04965560275424858,800,170.72552104302716,0.8723747730255127,0.04022720796382076,0.9330631,36.30994153022766,21.73416495323181,-36.88481107372543,4.9721445e-09,7.77479100227356,0.1832106113433838,-33.769120405901575,22.717166423797607,-200.33923957377752,28,-15.448165053171056,7.843860387802124,0.04953294536458539,0.93306345,0.008066536,1076.058589220047,2.7800800800323486,0.7521078586578369,137.00573800814192,800,-247.9693851995964,13.572288036346436,-0.0005849602306150148,-14.40725689213794,-0.006520742037079026,0.009310023466018606
-2.9802323e-09,0.008348731,47.78030818785197,13.570121765136719,-0.008233264,49.27659441833779,9600000,0.04958029565253843,800,124.35263095513538,0.8798792362213135,-0.03404944790556378,0.9350103,36.32745838165283,21.755956649780273,-34.63711674677933,-8.21985e-10,7.849492311477661,0.16554713249206543,-35.94751766130437,22.737104892730713,-232.64122056287664,29,-14.955700447098701,7.8206682205200195,0.04966185195071175,0.93501914,0.008233263,1112.3865914344788,2.7766683101654053,0.7686128616333008,148.5271686255079,800,-222.85566333944342,13.570384502410889,0.008465709846895703,-15.389462702104147,0.005028569402367443,-0.0013715722526314745
-2.6077032e-09,0.0069931457,46.215953755624504,13.54206657409668,-0.008079723,48.17883816440092,9920000,0.04970858555997713,800,158.2408717407763,0.8738977909088135,0.007995129256444784,0.9359186,36.377997636795044,21.857967615127563,-37.2661431521117,4.8682094e-09,7.806048154830933,0.1646263599395752,-36.056877971814345,22.815593004226685,-233.90477662354954,30,-16.421046960925608,7.936257600784302,0.04953588327463698,0.93584013,0.008079728,1148.765160560608,2.797823190689087,0.745396614074707,142.39822345210774,800,-201.5923427277838,13.542243003845215,0.0254170014845027,-15.919408961321528,-0.007910868763642068,-0.0018166248248952918
2.6077032e-09,0.009157724,47.42916963005029,13.560679912567139,-0.0079839695,47.23683884716798,10240000,0.049852293214777764,800,117.26212092991169,0.8694162368774414,0.05606446107714181,0.9301569,36.39704084396362,21.857252836227417,-38.64670234080481,-4.205855e-10,7.822095632553101,0.16277766227722168,-34.708524730513645,22.815895795822144,-230.4362316351663,31,-16.84305270611122,7.9490907192230225,0.049598212014165984,0.93028593,0.0079839695,1185.162823677063,2.7955338954925537,0.7485980987548828,99.05056996448499,800,-218.73506090113443,13.560850143432617,0.013956876643013389,-14.784045767524153,-0.015143081383261953,0.0049881247436822035
1.2107193e-09,0.006662993,43.34194028953825,13.570259809494019,-0.0074779564,45.37403520993582,10560000,0.0495602118454299,800,114.66122092992691,0.8712954521179199,-0.06720276566398638,0.9138762,36.34895157814026,21.808473110198975,-32.31987449606927,1.8812685e-10,7.8072121143341064,0.16366863250732422,-35.448163983132645,22.758260011672974,-181.85349748305495,32,-14.371001386034445,7.933982849121094,0.049643084113633607,0.91364956,0.0074779564,1221.5124571323395,2.781599283218384,0.7390749454498291,172.09900776447768,800,-207.69308114482027,13.570446014404297,-0.022910460933234667,-15.652851653912732,0.0152813955474261,-8.561051729111853e-05
-1.4901161e-09,0.007075423,47.153632291459516,13.561956405639648,-0.0077769672,48.21689009393171,10880000,0.04966863952127531,800,132.95677479369704,0.8687891960144043,0.037428382577981895,0.90986365,36.26775670051575,21.737944841384888,-37.14555138295237,3.2931569e-10,7.74614405632019,0.1647331714630127,-33.182708147684025,22.685173988342285,-187.55827325517936,33,-16.17706574899428,7.8844077587127686,0.049477116929821825,0.90963125,0.0077769677,1257.780769586563,2.8162784576416016,0.7353541851043701,163.53085012674742,800,-211.02546701306898,13.562127351760864,-0.0005463399948226466,-14.414874350822831,-0.009031833629491772,0.010819534799977439
-6.3329937e-09,0.007278023,49.87205595856191,13.612889051437378,-0.008075021,49.50819135765605,11200000,0.049647942694896884,800,130.5217205392972,0.8705899715423584,0.037188057807858305,0.9039624,36.419071674346924,21.786200761795044,-31.784502798373378,-7.3313694e-10,7.773468494415283,0.16381216049194336,-32.86910693700225,22.785912036895752,-215.67990208331102,34,-13.713786297012264,7.92582631111145,0.04954860869856394,0.90384114,0.00807502,1294.200392484665,2.789376735687256,0.7890346050262451,122.11667387269168,800,-219.54751468735662,13.613056421279907,-0.004432732791639333,-13.941997755500168,0.016940475003986922,0.011600527866034053
7.823109e-09,0.006824266,47.74589105715192,13.526001453399658,-0.008120311,48.45422814596957,11520000,0.04965319272801622,800,127.66541803872765,0.8736820220947266,0.02058684743307258,0.90482485,36.278839111328125,21.77908182144165,-35.408228434764816,5.6028393e-10,7.811932325363159,0.16293835639953613,-32.050633575427305,22.732613563537598,-201.96357316537484,35,-15.930798060082147,7.900898694992065,0.04969792175739183,0.9047503,0.008120312,1330.4797871112823,2.7733335494995117,0.7435116767883301,151.67494227294043,800,-212.99571496026428,13.526171445846558,-0.02518091453023893,-14.633277479674437,-0.00104225266281069,0.015619551766312415
-7.2643163e-09,0.0068994267,48.70741664351342,13.567095041275024,-0.007931967,47.676429010933944,11840000,0.04961779259553586,800,140.08985154360204,0.8740670680999756,-0.02802550965933978,0.9050302,36.45361042022705,21.932292699813843,-33.17571697989424,-3.8564205e-09,7.913090944290161,0.16390728950500488,-29.066255099546087,22.866238832473755,-208.52784656484476,36,-14.284474149583826,7.939715385437012,0.049568832137028764,0.9049324,0.007931964,1366.934000968933,2.78169846534729,0.7231428623199463,139.2095131204145,800,-239.3615960818157,13.567261695861816,0.026562822895304986,-12.109666462173054,0.009894628207339391,0.030732835502555036
4.842877e-09,0.007304548,49.04986326824305,13.602055788040161,-0.007896312,49.65299333227147,12160000,0.04962816093936374,800,132.4096318494444,0.8723688125610352,0.039227056830922535,0.9040003,36.39117479324341,21.8112051486969,-34.94267835218952,-2.1016224e-09,7.769116163253784,0.1649782657623291,-32.04826900299643,22.768340349197388,-246.14551855603165,37,-14.963347776384254,7.961752891540527,0.04980567055084187,0.90406626,0.00789631,1403.3257536888123,2.783909797668457,0.7450675964355469,158.53795719283033,800,-214.20957094735428,13.602225542068481,0.004939200835143306,-13.855896451786004,0.001186569276102671,0.01580386046534848
-2.9802323e-09,0.0072626234,52.01889882997079,13.583571195602417,-0.007937019,51.534545293782315,12480000,0.049543754132968014,800,133.88759780126887,0.8734865188598633,-0.01588602189533141,0.90505207,36.354044675827026,21.79300355911255,-32.71748201937256,-5.356967e-10,7.795552968978882,0.16575264930725098,-31.914378674812756,22.75000309944153,-254.74926004388234,38,-14.09048675295273,7.899128198623657,0.04969932682603793,0.90493035,0.007937018,1439.6803369522095,2.791081666946411,0.7442657947540283,204.94224253310477,800,-187.00217681455382,13.583808898925781,-0.023266106583787593,-14.153261683531015,0.01234950735872008,0.01633662281723622
-3.3527612e-09,0.0065376395,51.31784528423733,13.59009313583374,-0.0074970955,51.47399644229577,12800000,0.049631050712120685,800,152.91085145940133,0.8732326030731201,0.03545749805252446,0.905451,36.3514461517334,21.793902158737183,-31.149358387739703,2.8673557e-09,7.86288046836853,0.1628575325012207,-28.203020606091194,22.740861177444458,-206.68653821543015,39,-13.495269889106094,7.840017795562744,0.049490854777205856,0.9052241,0.0074970983,1476.0323295593262,2.7819125652313232,0.736926794052124,172.26661348880998,800,-232.94301101079438,13.59026288986206,0.042085040211155375,-12.303421730719078,0.01978395509462418,0.034662834699978384
0.0,0.007449777,52.49993590689674,13.573798418045044,-0.007841516,50.50151096166198,13120000,0.04968593890939681,800,154.8646740600236,0.8694713115692139,0.07420952273056286,0.9069948,36.36092948913574,21.804754734039307,-34.25051123246128,1.0151416e-09,7.804811954498291,0.16398835182189941,-28.31551959557339,22.76681137084961,-220.76042039770735,40,-14.941412734282085,7.928614377975464,0.049436293980347774,0.9069237,0.007841517,1512.3938496112823,2.7767858505249023,0.7510898113250732,132.38127307921891,800,-205.99940146088636,13.573967456817627,-0.020577205094761283,-12.259296620328556,0.004244492377152392,0.03422898011389319
2.7939678e-10,0.0067447303,50.95269206232525,13.540942192077637,-0.007711076,49.93257395519289,13440000,0.04937364710730961,800,154.05844198003462,0.8698968887329102,0.04463798470185102,0.9123401,36.33953046798706,21.81838893890381,-29.63956868102775,2.3953612e-09,7.786531686782837,0.1642603874206543,-28.767153189821588,22.778427362442017,-201.5836288170774,41,-12.624619925766986,7.919170141220093,0.049625495558629225,0.9122334,0.0077110785,1548.733972787857,2.7976553440093994,0.7487075328826904,156.64948685722794,800,-201.61260014482704,13.541114568710327,-0.026561026580073345,-12.471432441137209,0.027786577126213775,0.032471114990397114
6.519258e-10,0.00727979,54.057145362380204,13.613191843032837,-0.0077181347,51.380594057932726,13760000,0.049372985249186596,800,208.51899532665206,0.8749098777770996,0.012172764534038044,0.9133768,36.40537929534912,21.83168649673462,-34.663081879312166,-6.6421935e-09,7.832361698150635,0.16245484352111816,-31.637128591965393,22.77209782600403,-222.7327079165564,42,-14.404121495296495,7.864328384399414,0.04944239065565257,0.9134438,0.007718128,1585.1398997306824,2.8094675540924072,0.7309865951538086,183.48217484983223,800,-230.8613170638441,13.61336088180542,0.027245762675512437,-13.684763633813356,0.0026471893294016135,0.01794393012810979
