Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.2988701,0.039166518,31.37924,3.137924,507.07446,130.03445,-847.90485,843.0666,280.30087,1144.7255,-46.049534,845.5818,278.2808,1151.4602,59.840782,-0.103580475,3.0250878,22.555569,-10.4508095,-0.0043521323,0.6004381,2.9844043,-3.0082092,-0.97458917,0.27161238,-0.16282284,-3.1560876,0.3740037,0.011714982,716.3069015546669,671.8744350627976,649.3369241200472,308000,425941,0,277.39093429999775,19.283055399999284,7.987141299996438,304.6611309999935,23258.47532100004,76
0.30485594,0.05435766,28.775345,2.8775346,653.2739,192.42842,-850.4224,846.1207,284.6015,1176.3524,-88.614716,850.43225,280.4871,1169.693,78.68212,-0.05077347,3.268753,31.520605,-8.971723,-0.016459309,0.6126084,3.1900349,-3.4275575,-0.9635266,0.27619392,-0.1872974,-2.754809,0.35575014,0.013577953,644.7349423779781,601.8267667883044,622.1515345667885,312000,431270,0,275.3197935999997,19.187885999999708,7.3203989999965415,301.82807859999593,23559.76938640004,77
0.30255452,0.03729681,33.496162,3.3496163,470.03632,134.91669,-878.16547,874.22894,270.44858,1187.84,44.187428,875.5672,266.76855,1173.7357,57.341244,-0.17944232,3.110695,18.183771,-10.454306,0.016707331,0.61980855,3.2365623,-2.416924,-0.9451747,0.26799542,-0.14800206,-2.3704987,0.31063643,0.01796904,635.9384882857593,677.8723981481335,667.7225481557492,316000,436355,0,276.99019860000044,18.65434599999935,7.09702009999819,302.741564699998,23862.15635260004,78
0.32140428,0.010038045,40.688404,4.0688405,448.49768,112.20213,-910.578,907.36774,262.2013,1171.747,80.47316,911.4381,259.50284,1171.4504,-26.045832,-0.056588538,2.7713037,21.603397,-7.6846895,-0.00314996,0.61109024,2.3311772,-2.2956717,-0.97006786,0.26558697,-0.16633183,-2.8109426,0.37108433,0.015880117,583.8864676754174,620.4522356800267,647.5772482139441,320000,441582,0,277.00396679999903,18.299044700001105,7.309365699995396,302.61237719999554,24166.54939440003,79
0.32596976,0.049055003,29.571098,2.95711,442.21588,115.62079,-885.6371,881.5524,285.54,1168.4736,55.884727,888.8785,284.11014,1168.1703,68.363914,-0.2648791,2.804759,16.735817,-10.730698,0.018849015,0.59605265,3.1436398,-2.1566956,-0.9535292,0.2613496,-0.21111882,-2.24229,0.3623067,0.014177516,702.7517421132686,705.6473013772182,717.8006432406332,324000,447083,0,275.59989600000335,20.066032300001098,7.741452700000082,303.40738100000453,24469.962238700035,80
0.30121556,0.050562896,26.320192,2.6320193,604.1007,174.77562,-893.0455,889.0803,282.35315,1162.7394,-41.967224,896.7486,277.65155,1161.9403,63.72238,-0.023000557,3.044655,20.56892,-8.957773,-0.037418216,0.6069725,3.1598952,-3.0963326,-0.96539724,0.27817547,-0.10351664,-2.6396604,0.3338671,0.019133683,695.8218010133112,704.4777429291438,707.8264913337831,328000,452257,0,276.1892420999975,20.071924300002138,7.1074011999953655,303.368567599995,24772.127655700024,81
0.2873298,0.046925012,28.398308,2.8398309,501.1646,111.13239,-878.2212,874.2571,280.27457,1170.2156,81.680046,879.2029,277.41388,1156.9495,88.138535,-0.20272961,2.9889688,17.416988,-9.353927,-0.027896479,0.6058882,2.600351,-2.6889493,-0.9490105,0.2620232,-0.23586726,-2.6862416,0.38664463,0.013066739,599.1362210914436,638.5672465463911,616.4082197833281,332000,457742,0,276.90028419999726,18.86924739999813,7.5957963000000746,303.36532789999546,25076.714254800027,82
0.34761864,0.04325328,31.403128,3.140313,519.28656,107.47273,-906.66016,899.5631,281.51562,1247.6118,-15.785644,903.82825,277.39706,1231.7958,76.44758,-0.28341407,2.9900453,25.03106,-10.525179,-0.019371767,0.600526,2.5759113,-3.7209659,-0.9472692,0.2763294,-0.073388875,-3.3812969,0.38160905,0.010954745,708.3473117692608,714.4427020126946,698.7141110160001,336000,463087,0,275.7619330999987,20.104915800002345,7.781911499998387,303.64876039999945,25379.948506500023,83
0.32425803,0.042402156,29.503836,2.9503837,432.28336,115.632355,-932.44635,929.2583,270.15765,1201.6907,62.974876,935.6542,266.6869,1207.3923,71.10069,0.0100393705,2.8321838,14.586553,-8.124871,-0.036410123,0.59609556,3.0735922,-2.8191695,-0.98898107,0.26940536,-0.12086955,-2.535263,0.38880476,0.009857647,733.873537521267,716.6788511203849,705.8485615962398,340000,468623,0,276.28718890000164,19.67641789999834,7.974743400001898,303.9383502000019,25683.906543500027,84
0.3853951,0.024607925,37.78879,3.7788792,615.0781,193.83453,-913.70526,905.19867,295.06384,1202.7421,-235.21227,910.9896,288.8993,1202.163,68.57269,-0.051956266,3.2479455,21.054749,-12.260092,-0.0013484005,0.6126584,2.7893841,-3.1301057,-0.97335887,0.28294253,-0.1172297,-2.5662806,0.35572135,0.01412334,636.0681163196862,699.7339100102453,702.9771657739766,344000,473861,0,276.89924640000027,19.695382200003223,7.235408199994708,303.8300367999982,25986.823717400028,85
0.34460896,0.038085382,28.42844,2.842844,491.74902,151.7918,-924.47614,922.1189,288.17935,1230.7258,-125.99711,925.8705,281.87717,1242.7357,52.991257,0.13545854,2.9733548,23.58648,-8.025305,-0.034828275,0.6146302,3.198783,-2.7944486,-1.0028231,0.27284867,-0.25210023,-2.7268386,0.3947218,0.0098359715,721.2467119116711,738.7198658986682,706.1272374365162,348000,479045,0,275.71209810000073,18.782719399998314,7.279580900005385,301.77439840000443,26289.067383500034,86
0.3207341,0.046749488,32.072968,3.2072968,489.32434,177.62143,-939.91315,936.3784,285.63184,1245.3837,-56.87277,941.423,281.70703,1238.0387,46.80741,-0.014722258,2.9036832,15.689262,-9.278111,-0.025010517,0.6087917,2.7479196,-2.5677924,-0.9692756,0.27230066,-0.1445503,-2.4148674,0.35500687,0.00848931,737.8668448980663,758.6667628758693,697.8308899942774,352000,484293,0,275.2629706000007,19.252640900002007,7.253658599998744,301.76927010000145,26590.64929560004,87
0.14053813,0.024515515,30.39179,3.039179,726.2615,208.57231,-859.74054,856.624,280.98962,1150.3071,-45.014996,857.54785,275.79218,1147.6403,17.420488,0.070653364,2.9733527,14.978171,-10.212892,-0.0020395285,0.59916633,2.9766235,-2.996864,-0.9970655,0.28718424,-0.19903302,-2.7052054,0.38142377,0.009202155,659.0115839285555,654.8644512146158,706.096025312454,356000,489755,0,275.2632689999991,19.065165399999387,7.819420499999978,302.1478548999985,26892.89940570004,88
0.30280378,0.01844393,39.002045,3.9002044,480.88116,150.55197,-960.2909,962.58185,286.53943,1236.4486,5.711361,965.8446,282.18353,1227.764,63.202003,0.047942147,3.0206287,19.571152,-11.878173,-0.023813553,0.6098365,2.8505147,-3.2662916,-0.9907576,0.2742175,-0.15610665,-2.4736075,0.33049625,0.014475426,736.6774336551075,717.9771261684332,714.697237535255,360000,495006,0,276.9383630000011,19.167337599999883,7.6829140999943775,303.7886146999954,27198.042826100038,89
0.2850404,0.041959275,30.768581,3.0768583,487.61362,123.00238,-963.0463,957.05927,291.5696,1266.4536,21.88325,961.16846,288.09372,1270.3657,59.240067,-0.025877059,3.0135264,16.907516,-10.694315,-0.016155725,0.6253988,2.4694822,-3.4410164,-0.9628508,0.26719633,-0.119636774,-2.3069396,0.347632,0.014216706,652.5636280014219,674.9351880805057,704.7382312706832,364000,500047,0,276.11848069999905,20.5221590000001,6.930854200003523,303.5714939000027,27500.548529100044,90
0.30598354,0.03796826,30.636368,3.0636368,511.8568,121.761024,-956.87476,952.5598,277.64697,1244.099,42.54399,954.63965,274.75073,1235.3633,24.603386,0.3509595,2.9835339,16.59406,-11.6967745,0.02679217,0.6391281,4.19016,-2.5248241,-0.9871329,0.28155926,-0.15878877,-2.4004984,0.34732044,0.01288382,778.9124771342805,715.7033172146178,698.8627511640933,368000,505666,0,277.3807728000029,19.470001099998626,7.9407910000009,304.7915649000024,27805.859274100058,91
0.31176698,0.042833135,29.04323,2.904323,459.53616,86.94113,-978.7439,974.05664,295.76343,1300.2872,49.472813,979.3719,292.77173,1301.4985,52.322796,0.06609653,2.9735007,14.676798,-8.69573,0.0030124502,0.6133315,3.3613493,-2.6475956,-0.9926317,0.28784147,-0.15333763,-2.4301248,0.37576514,0.010542777,736.8547346002657,729.2739412410863,641.6235072467746,372000,510941,0,276.1355182999978,19.974163599999883,7.398897199997009,303.5085790999947,28109.042687700046,92
0.28900844,0.031317018,34.668564,3.4668565,450.04285,112.320076,-977.30945,973.0259,284.7774,1280.4377,47.20581,980.579,280.6247,1276.1041,60.233932,0.1652707,2.9556608,18.227768,-9.345391,0.016422981,0.6199851,3.250833,-3.8881154,-1.0000819,0.2693954,-0.14810428,-2.4597025,0.39633307,0.013485111,736.3746028993235,777.2318910616257,752.5050850124726,376000,516142,0,276.421276699999,19.648276600000827,7.251300899999478,303.3208541999993,28412.097889700042,93
0.3744794,0.031339843,35.692547,3.5692546,522.8687,213.29405,-979.96747,978.7784,300.06357,1270.1959,-5.0538435,983.93555,298.7051,1272.8297,76.2539,-0.14653149,2.925272,20.328045,-10.379325,-0.01889767,0.6080134,2.7586534,-2.7523658,-0.9665152,0.27764335,-0.17665744,-2.9669042,0.37862217,0.015614328,728.202216749723,715.3780333093447,634.1703702775367,380000,521802,0,275.81361950000064,19.383413600000495,7.943889400004991,303.1409225000061,28715.008739800054,94
0.36770692,0.031585723,35.12504,3.5125039,467.2268,122.252426,-977.6557,974.7748,298.62604,1297.4713,-19.341244,972.50366,294.84433,1283.6882,61.330093,0.17821527,3.002235,16.273006,-8.084835,0.0010043005,0.63267004,2.7685847,-2.5050268,-0.99647915,0.29311478,-0.064070106,-2.7021856,0.35659018,0.013010969,773.5628658192148,758.4127222286897,748.6199491306427,384000,527511,0,275.2292429000008,19.154599800000142,7.823505599997588,302.20734829999856,29018.804293500045,95
0.25508723,0.030065661,31.704847,3.1704848,514.7987,110.824715,-990.93665,986.4529,292.69385,1328.7407,-92.664734,992.24756,286.27634,1305.6232,66.59956,0.3818868,3.120216,19.594528,-8.696261,-0.048346475,0.6286001,2.596015,-3.861563,-1.0146711,0.28822076,-0.25871184,-2.739731,0.39310902,0.007503306,664.9716368457075,643.6964799999414,769.5469884712782,388000,532720,0,275.72455810000247,20.742122499999823,7.3510812999920745,303.81776189999437,29323.27804140004,96
0.30632088,0.01928137,39.681908,3.968191,511.9051,144.12738,-1008.3136,1003.27136,296.07346,1292.1084,-55.243523,1009.19135,294.16376,1293.2981,62.059048,0.12399382,3.0276716,19.102482,-8.640446,-0.025484506,0.5991556,3.300494,-2.439554,-0.99991804,0.2913947,-0.12249565,-2.7587018,0.38050598,0.008877097,711.3373097405912,702.5605221315958,747.497245747457,392000,537884,0,275.7222836000001,21.397082299998146,7.118137299999944,304.2375031999982,29625.711034100033,97
0.34271815,0.03798039,24.425774,2.4425774,785.1498,199.58652,-966.5635,964.3458,291.3986,1276.0311,25.53878,966.6224,284.39398,1274.755,33.220005,-0.012821851,3.1025374,16.738413,-12.798078,-0.03660568,0.6131314,3.1516583,-2.8865314,-0.9908129,0.29216504,-0.03588295,-2.7315817,0.3957383,0.007590784,701.3722936989782,750.576313363606,620.265939054409,396000,543380,0,274.68192999999883,19.59357319999981,8.293470600005094,302.56897380000373,29928.22208350004,98
0.38500088,0.02074948,37.084602,3.7084603,480.43964,174.45403,-1009.38684,1003.59515,314.6512,1331.617,-1.154125,1004.71515,310.43747,1313.6495,77.17701,0.009000257,3.1873534,21.877779,-8.337928,-0.01688225,0.63885707,3.6557436,-3.1469,-0.9616986,0.28680608,-0.013446987,-2.6060326,0.32797697,0.0143536655,797.6982343453574,772.5426713387765,702.8112758593177,400000,548996,0,274.90979040000093,19.53500990000248,7.694417499991687,302.1392177999951,30230.736073200034,99
0.3328453,0.035595577,32.263603,3.2263603,493.72025,154.16463,-1036.3301,1033.8542,305.79944,1358.5667,63.441982,1037.0015,304.1167,1357.003,72.929886,-0.048511185,2.9323773,15.481706,-10.59861,-0.012752547,0.61038667,2.4627216,-2.7046406,-0.98063815,0.27684757,-0.08904922,-2.4430501,0.37312382,0.009885226,567.5606971761558,783.4442240783291,725.0705535030485,404000,554195,0,275.90940789999877,19.910045299999183,7.2893437999991875,303.10879699999714,30534.73061130003,100
0.30049425,0.045426488,27.067745,2.7067745,515.1655,161.9464,-987.37823,981.0405,297.39517,1307.384,54.82309,988.1925,295.98538,1309.2769,52.28072,0.018579546,2.9298882,19.138622,-8.344151,-0.029523797,0.6137678,2.7086618,-3.7808795,-0.97306377,0.2813739,-0.056405246,-2.5224948,0.39546472,0.008551292,780.7829157761206,759.2157587135715,792.4160749492278,408000,559844,0,275.72403920000215,20.795874799998273,7.758136400003423,304.27805040000385,30838.729424500034,101
0.30047962,0.030366233,35.07891,3.5078912,635.45605,121.05345,-1036.2932,1033.8215,294.10318,1332.0209,-75.1771,1034.6047,289.65274,1325.1364,23.084295,0.20205112,3.1884153,27.29823,-9.797446,-0.0068394775,0.6393269,4.237633,-3.211323,-0.98004055,0.29148868,-0.21457326,-3.0516014,0.3379351,0.010559646,755.1816319649813,710.5732504451354,735.4819870585809,412000,565219,0,275.58180560000255,20.516659400000208,7.458337499992922,303.5568024999957,31141.04546730003,102
0.3462311,0.028650666,35.81231,3.5812309,452.79376,163.85492,-1046.9672,1043.9844,292.23264,1328.9468,20.523046,1053.0686,287.6227,1333.2152,58.571945,0.09095577,3.0132873,24.634418,-9.688669,-0.013165867,0.62574446,2.862292,-2.5211492,-0.9745068,0.2789956,-0.15110159,-2.3993282,0.37759054,0.00578197,561.3881053579355,736.2930695502288,747.9365624967203,416000,570359,0,274.9232207999994,19.27545470000041,7.048294000000169,301.2469695,31443.167210200027,103
0.37054363,0.0204398,37.029243,3.7029245,654.0234,185.53618,-1024.1859,1022.247,313.97345,1341.5083,-59.289677,1032.066,309.06012,1335.4949,57.553066,-0.029792327,2.8476074,16.328156,-8.792179,0.0010794061,0.6177713,2.1667538,-2.5661664,-0.9701155,0.27439517,-0.11966288,-2.3111062,0.3734153,0.008336889,627.8239865497037,764.8826739981153,715.4653823055432,420000,576034,0,274.9444070999998,20.150884800001222,8.61167910000222,303.70697100000325,31745.73090740003,104
0.34838313,0.024215728,36.577377,3.6577377,690.12354,150.77399,-1042.1699,1038.0293,298.17725,1359.0891,57.673378,1043.424,291.95825,1359.6725,68.05211,0.32119966,3.2988393,25.259293,-8.6842,-0.014753081,0.6488397,3.6116564,-3.1244192,-0.97836816,0.29536626,-0.07411069,-2.5882,0.18152562,0.014972257,673.1455675440832,720.8203032974261,732.9619297070889,424000,581402,0,275.7125147000006,18.993916499999614,7.501654499999859,302.2080857000001,32049.456898600034,105
0.34600434,0.024279606,35.602283,3.5602283,525.2563,163.35133,-1033.0427,1028.407,311.25882,1344.7815,-27.565916,1034.3219,309.21643,1342.4703,61.708088,-0.13562799,3.0343573,17.118004,-8.76906,-0.00574723,0.6261942,3.6380866,-2.8068748,-0.96487284,0.28807825,-0.13353664,-2.468423,0.29363233,0.013674466,734.6624661683425,794.152667486383,741.5139702973997,428000,586918,0,274.9616461000005,20.51107090000005,7.987952299998142,303.4606692999987,32351.586702900033,106
0.36749288,0.019924883,35.653534,3.5653534,1788.9227,461.32413,-1057.2357,1052.5999,309.83908,1363.85,-47.487667,1061.5245,304.4771,1358.3092,58.517784,-0.00077463686,3.1610217,28.321077,-9.378233,-0.03187448,0.6252461,5.6716175,-4.2204075,-0.96653676,0.2862941,-0.21676421,-2.5935612,0.3504392,0.007867685,759.7194201903317,727.583878570081,787.4964211111252,432000,592469,0,274.25434870000026,19.180679100001726,8.507219500002975,301.94224730000496,32653.899328900032,107
0.29442436,0.017598506,31.47734,3.1477342,1065.9791,236.4793,-1033.5698,1031.2395,308.51898,1376.1836,25.689123,1024.7944,305.11133,1362.8575,19.575756,0.23993522,2.9819303,13.979631,-9.186503,-0.025607605,0.62273806,2.8449862,-2.561078,-1.0005707,0.28106022,-0.13180089,-2.2710602,0.42366967,0.0060098437,719.7986620556337,755.9855981575434,791.1387042691208,436000,597610,0,275.1208159000016,19.551174999996874,7.23154070000237,301.90353160000086,32956.86351430004,108
0.4048944,0.020445066,36.243057,3.6243057,560.40674,160.77454,-1063.883,1061.8375,287.6107,1361.9823,17.58567,1064.3015,285.7594,1353.6659,-75.826096,0.20049532,3.2190387,24.381664,-10.692566,-0.047829065,0.6417581,2.9230092,-3.4162362,-0.9810959,0.29855442,-0.073393464,-2.65346,0.38505194,0.006046515,771.1738936258963,726.2207687880185,714.8239510778162,440000,602861,0,276.16730619999726,20.61183439999877,7.426251500015496,304.2053921000115,33259.00688770005,109
0.30113116,0.019698095,37.578777,3.7578778,632.6907,243.43477,-1085.5391,1081.6558,306.78714,1395.1935,30.680792,1095.4878,304.09848,1392.315,56.957207,0.30713725,3.2574687,19.238434,-11.736612,-0.02425101,0.63228786,4.29276,-3.3859801,-1.0027226,0.30033758,-0.07689357,-2.592363,0.1387612,0.019891743,795.5515817368764,740.1308426802734,722.9358999333472,444000,608163,0,275.0699323000008,18.54977879999933,7.2397852999929455,300.8594963999931,33561.13445130006,110
0.30395868,0.033524536,31.033657,3.1033657,534.6773,264.83603,-1069.3645,1068.267,320.65607,1365.112,18.981392,1076.5112,319.05902,1371.397,56.85153,0.3353699,3.3688755,24.74765,-10.337437,-0.021559697,0.6479751,4.4306335,-3.460607,-0.99555147,0.3091139,-0.11941308,-2.6286783,0.07852626,0.012019183,786.08460599043,767.8646152229793,749.2298431632512,448000,613350,0,275.1105970999997,19.81762339999841,7.092781599989394,302.0210020999875,33863.32437910005,111
0.1302103,0.024340998,32.79489,3.2794893,764.1491,178.79578,-1027.6378,1025.9608,288.66315,1305.221,-14.808119,1028.4932,289.03964,1310.3698,24.366634,0.08397417,2.982488,17.748974,-8.998619,-0.013623513,0.6094396,2.7359164,-2.7955627,-0.9944993,0.2932853,-0.1232577,-2.506963,0.2654372,0.010752486,792.5413475402984,797.9626194018551,763.9526378482456,452000,618782,0,274.4099707999994,19.99930399999721,7.496335200012254,301.9056100000089,34164.363126900054,112
0.2068133,0.021347536,33.519012,3.3519013,788.35425,197.74414,-1072.0868,1068.6836,315.0557,1418.4551,-11.943909,1069.5685,308.49307,1406.9883,56.074978,0.14247513,3.20695,23.357944,-12.401187,-0.011504821,0.61716527,3.1903186,-2.3699346,-0.9978871,0.29778537,-0.089764655,-3.1371903,0.3741906,0.007988616,829.097753478557,762.4203287445815,826.5524708975116,456000,624120,0,275.0864008999997,19.11947610000061,7.448898700007703,301.65477570000803,34466.765855400066,113
0.30555567,0.014183459,40.13061,4.013061,576.40717,232.2107,-1106.0251,1102.5271,295.14267,1420.6649,71.51995,1113.3976,293.52402,1424.5563,69.02088,0.32862657,3.1205537,19.648514,-8.04848,-0.05641961,0.63006747,2.9040747,-3.2058206,-1.0029643,0.2956612,0.003682375,-2.6355183,0.36329755,0.007926333,820.5536974545048,771.3732137903436,814.1149401373245,460000,629649,0,274.7908036000008,19.867526899994118,7.589284800000314,302.24761529999523,34769.08290950006,114
0.3639063,0.01742827,35.79063,3.5790632,611.1449,162.05138,-1105.2012,1099.9587,307.32803,1386.8125,44.055355,1105.3068,304.34793,1393.1703,23.676416,0.1729632,3.2510417,23.443333,-7.9769063,-0.03459005,0.6339105,4.4654055,-3.0956717,-0.99562484,0.29576156,-0.21829742,-2.8826718,0.34402376,0.011042644,747.6034523385076,762.3502556847363,779.7137270965327,464000,635095,0,275.40086449999944,19.937527499998396,7.595553999999538,302.9339459999974,35070.58279490006,115
0.29488495,0.011851388,37.89245,3.789245,862.6859,241.99574,-1091.551,1086.5115,308.5145,1420.2537,-76.922104,1093.846,301.97348,1410.8064,-72.50164,0.13130397,3.0825973,18.590431,-8.107828,-0.05766454,0.6259589,2.8193972,-2.7495399,-0.9918429,0.30355754,-0.033201754,-2.7779121,0.37115437,0.009065152,786.5239738981759,799.5017549306344,798.2394344563011,468000,640487,0,274.64091629999893,18.5035493999967,8.098073400011344,301.242539100007,35373.022224900065,116
0.16318703,0.03274857,35.459076,3.5459077,642.21106,292.12607,-1101.952,1097.0765,271.41827,1402.8815,54.21448,1101.1355,268.72418,1393.7682,53.939213,0.2781461,2.9061456,16.574997,-10.691701,-0.027433561,0.63645655,2.3132987,-3.1256797,-1.0029545,0.27999556,-0.2203229,-2.6176963,0.33825225,0.008576779,810.0538088539938,839.3437595146969,789.7557767366675,472000,645720,0,274.49174369999673,19.7004281000045,7.302795499992499,301.49496729999373,35674.73434050005,117
0.30269635,0.016549084,39.496784,3.9496784,545.1355,132.63135,-1105.7327,1101.8386,317.20322,1403.845,14.251427,1109.0647,316.25537,1404.759,48.27868,0.3527911,3.1573753,15.849117,-9.488863,-0.037718304,0.64553154,2.910236,-2.6426558,-0.9973747,0.29670838,-0.16675538,-2.6396675,0.30482388,0.011437224,684.3262009065245,704.187443574536,816.4005950835043,476000,650922,0,275.1291493999961,19.918331999993825,7.382276799988176,302.4297581999781,35976.79533710005,118
0.3615189,0.02058844,39.235344,3.9235344,605.1677,130.19884,-1116.0071,1113.0151,307.29303,1414.1432,55.064686,1116.6184,305.70703,1407.8816,77.45898,0.328711,3.3053758,27.311369,-7.82471,-0.00033293897,0.63261735,3.3588216,-3.0605702,-1.0124419,0.3030557,-0.04826784,-2.8082542,0.28815058,0.011963072,701.3899142613957,810.316914022829,704.8345722900626,480000,656539,0,274.87968929999624,19.549982899996394,7.667518200010818,302.09719040000346,36280.045699100054,119
0.35581097,0.022430336,37.435577,3.7435577,527.4496,155.81726,-1120.3402,1111.2524,304.62225,1411.3762,63.155796,1117.2463,299.69144,1418.1658,74.92056,0.3371842,3.1980605,15.986599,-12.959835,-0.014589578,0.642661,2.4890115,-2.4306052,-0.98099476,0.30346164,0.006367266,-2.8280811,0.3176518,0.010968683,768.5942649079343,832.4173652446658,839.9068579442011,484000,662107,0,274.7466634000011,20.702774600002158,7.913162700016983,303.36260070002027,36581.853334400075,120
0.32906514,0.031693112,31.92593,3.192593,598.21356,145.58505,-1179.5798,1170.397,290.63904,1516.9324,-95.29979,1177.0734,283.00305,1522.7913,61.65115,0.25978243,3.117841,24.530357,-11.093489,-0.028924644,0.6331913,3.4650044,-3.1303508,-1.0095903,0.295359,-0.043194234,-3.099939,0.36395472,0.008698514,792.9301571711223,683.5639978790045,756.9054736989463,488000,667591,0,275.75339019999956,19.147760200001358,7.80160599998635,302.70275639998727,36885.69001030005,121
0.22617841,0.032745395,28.93659,2.893659,813.1282,201.28232,-1095.0878,1089.6184,310.43866,1469.1824,-127.455414,1096.6069,303.15057,1467.1952,58.632114,0.6092296,3.345831,23.846968,-9.339791,-0.009230486,0.65366805,3.7284944,-2.8276584,-1.018002,0.29882827,-0.16550702,-2.671348,0.39161974,0.0059608826,698.9842310398419,793.8240110673836,800.1999955377105,492000,673047,0,275.8692683000045,20.281910400000925,8.251500799997302,304.4026795000027,37189.03741670005,122
0.29317504,0.013994718,42.311844,4.2311845,869.8188,227.80945,-1168.7375,1163.0624,297.45428,1459.2509,65.55209,1166.4277,291.86737,1443.1971,65.67818,0.5745307,3.069321,23.666042,-10.133723,-0.0015033339,0.6380805,3.337488,-2.7851367,-1.0229583,0.30421096,-0.071807444,-2.7369637,0.3438459,0.007312823,820.9414804823643,749.0411447074558,801.9087443508031,496000,678649,0,275.21868870000617,19.225760699999228,8.122729800001252,302.56717920000665,37491.442605300064,123
0.31441635,0.016154435,38.02126,3.802126,651.0894,182.20944,-1138.4193,1132.1042,294.67242,1466.7322,-63.47481,1132.2146,289.38553,1450.2362,65.32107,0.45138067,3.1487277,18.535984,-9.880634,-0.013757853,0.6192818,3.5337713,-3.44889,-1.0349482,0.3106434,0.017586887,-3.179305,0.3679379,0.0073730014,776.7110564691586,692.2821196565541,819.4349454069988,500000,683963,0,276.67968039999687,19.064767900003062,7.325782499996421,303.07023079999635,37794.742046500054,124
0.29760456,0.02760148,34.72532,3.472532,797.1539,150.17557,-1151.671,1146.6112,302.32916,1444.5786,76.74748,1153.0903,298.8397,1456.7245,79.492065,0.39872015,3.1773717,18.346218,-10.371641,-0.02274471,0.63725334,2.7565057,-3.1972098,-1.0139637,0.3067151,-0.10695475,-3.114609,0.38663286,0.0065688575,592.8448066754045,782.3121421067785,801.7642819352495,504000,689002,0,274.5299057000011,19.293233899996267,7.281903000002785,301.10504260000016,38094.96842230005,125
0.3083984,0.016979147,40.864212,4.0864215,663.1593,167.62009,-1160.7231,1153.771,317.40628,1489.1055,2.262454,1157.71,313.33524,1494.485,55.490536,0.1508604,3.2337635,22.208435,-11.390299,-0.029862987,0.6280431,2.6784313,-2.8960524,-0.99552155,0.30320826,-0.0682199,-2.4903505,0.10155956,0.0086276755,789.8368416412083,796.6119337543424,777.382061683262,508000,694459,0,275.8790169999993,18.413995399998385,7.755016499992053,302.04802889998973,38398.65788850004,126
0.29759017,0.015516834,39.48486,3.948486,624.3981,255.4638,-1173.5151,1167.8254,299.32065,1467.3197,66.7157,1167.2253,296.11926,1460.2388,45.997993,0.3888399,3.073392,15.7556095,-7.9401674,-0.025770348,0.6315332,2.5721898,-2.8470397,-1.0093508,0.3010591,0.13311899,-2.5484056,0.37683827,0.006520275,759.3056087861698,798.3957489287129,813.4393766358526,512000,699855,0,275.8663649000009,20.07006790000014,8.226442399980442,304.1628751999815,38700.91227590004,127
0.3605106,0.017621238,40.087013,4.0087013,493.5312,200.34145,-1130.1554,1124.3743,330.02722,1448.3085,-80.92064,1132.6832,326.5764,1446.8342,88.2544,0.2693819,3.1120584,18.756155,-7.4144306,0.0027334893,0.6241454,2.647524,-3.526742,-1.003195,0.29907414,0.10972488,-2.7381408,0.3533617,0.007418924,772.1126424821607,726.346813377983,803.1564207964557,516000,705280,0,275.32690189999994,18.14773490000516,7.420827500005544,300.89546430001064,39002.39474680005,128
0.3166842,0.018686041,35.07573,3.507573,517.44745,165.9995,-1165.4923,1166.4282,303.35434,1482.626,88.58553,1166.3832,301.48273,1486.5447,87.66852,0.29145426,2.8876128,14.7519455,-8.628157,-0.010819688,0.6169307,2.8158956,-2.4812624,-1.0084412,0.28743228,-0.13411617,-2.60325,0.14037144,0.010510364,843.5666050307061,860.6216530380335,760.8961640724838,520000,710695,0,274.19807330000185,18.734088500001235,7.504449999993085,300.4366117999962,39304.58743400005,129
0.30680677,0.019890253,34.996155,3.4996154,580.1996,311.06647,-1172.8077,1167.9698,309.57285,1475.9355,-99.82808,1181.6636,301.80978,1493.209,78.04989,0.61382705,3.3129332,21.56043,-11.259563,-0.03202977,0.64021933,3.3047905,-4.149981,-1.0423763,0.30206823,-0.15082401,-2.7150018,0.07086007,0.009497708,857.2790959025108,786.2881689898786,751.2865608293804,524000,716118,0,274.1214914000011,20.490407900004357,7.943759500005399,302.55565880001086,39606.24484790007,130
0.1337859,0.0245074,31.829865,3.1829865,2106.8257,544.00464,-1109.4489,1104.6565,309.21268,1480.8345,64.644745,1107.8672,301.94635,1466.9979,48.702045,0.49351168,3.2307093,20.656246,-8.032677,-0.054423008,0.6587809,3.7246768,-2.7459798,-1.00154,0.3133297,-0.025533974,-3.246572,0.34121865,0.007990502,465.5211098594499,832.1587652104747,763.5606885456928,528000,721371,0,276.0226899000045,19.59236759999476,8.259026099985931,303.87408359998517,39909.70662520005,131
