Log Pis Std,KL Divergence,Train Time (s),Epoch,Number of train steps total,Policy Loss,Policy mu Std,Policy mu Min,Policy log std Mean,R Predictions Max,VF Loss,Z mean train,Sample Time (s),Total Train Time (s),Z mean eval,R Predictions Mean,Q Predictions Max,Q Predictions Mean,V Predictions Min,Z variance train,Policy log std Std,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Min,V Predictions Mean,R Predictions Min,Policy log std Max,Epoch Time (s),RF Loss,Q Predictions Std,AverageReturn_all_train_tasks,QF Loss,V Predictions Std,Log Pis Mean,Number of rollouts total,Policy log std Min,Z variance eval,Policy mu Max,KL Loss,(Previous) Eval Time (s),Q Predictions Min,Log Pis Max,V Predictions Max,R Predictions Std,Policy mu Mean
9.82335,577.056884765625,373.9829124109965,107,432000,-2037.6,1.10817,-7.05665,-0.505826,0.224466,2957.33,2.53852,7.310596635987167,49075.142315580946,1.20227,0.0148703,3508.04,1981.2,-31.4971,8.81106e-10,0.254812,789.003352975,632000,-14.0254,2049.73,-0.101993,0.104744,456.32754555098654,575.785,1103.77,769.03436167,7266.57,1092.19,3.7339,28549,-1.82663,1.75882e-09,5.9719,57.7056884765625,75.03403650400287,-35.3262,60.9742,3533.79,0.0261053,0.201538
10.0737,610.432373046875,374.6672033359937,108,436000,-1887.96,1.07803,-6.1208,-0.504187,0.265018,2529.36,1.18683,7.249453900978551,49531.20357134591,0.785286,0.0146901,4447.4,1836.82,-16.7474,2.51568e-09,0.265406,767.733534374,636000,-16.4797,1892.03,-0.0516759,0.210528,454.27533853197383,564.322,991.603,843.385537982,5634.59,980.517,2.79495,28633,-2.84561,1.70485e-09,5.19117,61.04323959350586,72.35868129500159,-23.5523,69.5346,4306.53,0.0261944,0.140194
9.87758,537.3223266601562,374.9376866980019,109,440000,-1935.05,1.04231,-6.02996,-0.47922,0.235984,2895.62,0.50746,7.417941721985699,49983.1222886979,0.335225,0.0151421,6488.52,1896.43,-18.5396,1.12649e-09,0.261592,902.70112339,640000,-17.414,1940.13,-0.0510865,0.0675221,456.5013412549815,573.215,1001.94,910.24243668,8090.17,988.581,1.97821,28714,-2.29804,2.16633e-09,5.1378,53.732234954833984,74.1457128349939,-11.451,58.0432,6592.6,0.0241907,0.158205
10.4925,541.046875,377.2320661519989,110,444000,-2001.94,1.03542,-8.52273,-0.468051,0.251042,2884.22,0.411001,7.15077217999351,50435.53285401789,2.45854,0.017364,4539.62,1962.52,-8.84295,1.70793e-09,0.241439,351.760340037,644000,-18.9716,2013.21,-0.0626745,0.211472,453.9472567799894,576.399,959.899,350.065946972,6121.61,941.345,1.52105,28905,-1.95992,1.14877e-09,5.97514,54.10468673706055,69.56441844799701,-19.9086,77.1409,3984.98,0.0251294,0.141774
12.6568,743.6845703125,374.15755295800045,111,448000,-1988.05,1.334,-7.08635,-0.499689,0.307419,6071.98,1.92908,7.529503599020245,50888.37698641091,1.49923,0.0171275,5913.05,1911.44,-11.7191,1.16855e-09,0.221377,607.973118475,648000,-16.9816,1986.09,-0.0482062,0.0530676,449.7155037550183,547.596,1037.72,604.021559692,18640.9,1036.62,8.64242,29062,-2.15254,1.61169e-09,6.2388,74.36846160888672,68.0284471979976,-27.3461,73.9371,5692.42,0.0280678,0.136201
10.9572,1017.7938842773438,374.0538428780055,112,452000,-2746.9,1.32218,-6.9219,-0.647264,0.239952,5989.55,10.0055,7.618869953992544,51342.506875458916,1.96641,0.0165364,6916.19,2624.85,-62.2976,1.99123e-09,0.328203,672.36770805,652000,-13.8481,2738.19,-0.0851127,0.344631,452.8307709349974,569.781,1722.88,697.619468052,15972.9,1735.6,11.0798,29195,-2.5197,1.4564e-09,6.02917,101.77938842773438,71.15805810299935,-34.5658,107.73,6919.04,0.0244099,0.334586
10.3537,673.8890991210938,374.0545982390031,113,456000,-2650.81,1.20401,-6.72495,-0.58875,0.21383,6749.14,1.34011,7.384099448005145,51787.703144542924,4.91024,0.0158335,7552.21,2551.6,-136.946,1.51579e-09,0.302025,220.352402741,656000,-16.3082,2639.1,-0.0654358,0.290863,453.8975941690078,563.849,1508.58,255.948205898,21794.5,1504.55,7.5411,29501,-2.37621,8.32092e-10,7.00145,67.38890838623047,72.45889648199955,-78.5029,81.3871,9460.75,0.0246965,0.330789
14.7492,1846.718505859375,375.07230506499764,114,460000,-3980.15,1.63292,-9.62577,-0.610453,0.271302,39839.7,0.716077,7.335330021982372,52233.89922226391,9.37049,0.0164179,21204.6,3762.03,-154.794,1.95646e-09,0.293415,266.538904172,660000,-15.3593,4007.65,-0.049344,0.566463,446.165862342983,561.63,3168.72,289.889781631,144825.0,3330.3,17.7643,29803,-2.92747,7.26149e-10,6.57711,184.67185974121094,63.75822725600301,-210.851,95.8618,22771.7,0.0256096,0.266825
14.6411,4822.869140625,375.39144528799807,115,464000,-10515.9,2.14306,-15.0104,-0.778831,0.307162,93535.7,14.9628,7.24045214898797,52693.46354868789,5.90094,0.0173803,23140.6,10040.1,-407.315,7.4528e-10,0.34172,841.92659378,664000,-14.203,10578.6,-0.0435786,2.0,446.4213207839857,542.303,5668.36,779.33289527,658904.0,5711.51,33.8273,29956,-2.73305,9.05121e-10,13.056,482.28692626953125,63.78942334699968,-263.251,94.9792,23640.1,0.0272783,0.116797
16.6141,2591.3681640625,380.0666805639994,116,468000,-10521.5,1.99143,-12.6753,-0.775301,0.306771,88583.0,8.0289,7.9973929559928365,53152.83115808387,4.91715,0.0193553,19999.8,10048.5,-263.396,8.54719e-10,0.360165,919.117624684,668000,-13.5314,10511.3,-0.0653035,2.0,464.9974155149903,586.169,6020.44,860.105442771,310626.0,6000.67,28.829,30041,-3.86725,1.1085e-09,10.5357,259.1368103027344,76.93334199499805,-398.244,100.474,20197.6,0.0283311,0.00802589
17.2389,2027.681396484375,374.9526538880018,117,472000,-10627.6,1.83406,-9.08155,-0.762199,0.294116,70509.3,6.50124,7.737217170011718,53606.72504986187,3.8471,0.0162957,17560.3,10242.0,-271.504,8.22411e-10,0.381156,609.290561184,672000,-15.9158,10565.6,-0.0534873,2.0,453.99443081301433,565.388,5735.15,573.779107073,332137.0,5627.68,23.4851,30173,-2.69303,8.18363e-10,21.0034,202.7681427001953,71.30455975500081,-286.356,93.7612,18056.2,0.0262914,0.00944228
18.0367,1326.046875,374.2590006080063,118,476000,-8177.95,1.74179,-10.0309,-0.708989,0.328611,50890.6,7.62484,7.291929642007744,54062.582026098884,2.53938,0.0163938,14342.9,7909.28,-56.5489,9.79717e-10,0.372514,715.585125461,676000,-13.2265,8212.87,-0.0576336,1.31115,452.75598219001404,590.911,4830.46,707.597632674,293456.0,4758.06,19.8661,30298,-2.63593,8.88313e-10,10.1425,132.6046905517578,71.20505193999998,-178.462,97.7587,14515.3,0.0293789,0.0728581
16.7327,1041.429443359375,375.20862599999964,119,480000,-6419.35,1.5502,-9.73731,-0.677745,0.306247,35921.1,4.32505,7.5591507179779,54511.88919023587,0.868908,0.0155295,18140.8,6246.26,-175.233,9.70286e-10,0.363942,895.335964593,680000,-13.7095,6416.86,-0.0420897,1.22417,457.07481058897247,584.131,3783.96,826.820506511,112523.0,3722.3,14.931,30389,-2.96055,1.29371e-09,8.95861,104.1429443359375,74.30703387099493,-124.35,93.7503,18306.8,0.0301016,0.137688
15.5619,1895.3875732421875,376.43764497899974,120,484000,-5561.24,1.41974,-7.36808,-0.627623,0.292085,31005.6,9.86911,7.533997437974904,54971.92754948185,3.13995,0.0165842,12667.7,5410.12,-137.74,8.57577e-10,0.345715,652.986747245,684000,-15.9999,5527.48,-0.0500058,0.647633,450.5124779979742,595.841,3759.23,672.107699114,59652.8,3723.41,11.5512,30513,-2.32161,1.27972e-09,7.74741,189.53875732421875,66.54083558099956,-70.5594,87.923,12763.1,0.0278639,0.179551
14.3778,1930.6199951171875,374.5230675990024,121,488000,-3876.15,1.33868,-8.90021,-0.574677,0.240008,18576.9,3.72896,7.9333114009932615,55425.32452404585,9.85561,0.0149379,8654.03,3756.56,-78.0208,1.17852e-09,0.323895,366.552670524,688000,-14.3402,3845.17,-0.0647399,1.14746,458.52406684799644,586.744,2686.25,286.548913043,69240.9,2681.36,9.33626,30793,-2.31671,1.39558e-09,6.35628,193.06199645996094,76.06768784800079,-142.559,72.5704,8669.45,0.0257359,0.249488
15.5606,2878.7685546875,381.4919662809989,122,492000,-4419.25,1.60274,-10.1386,-0.647889,0.286194,48624.6,6.80902,8.043181036991882,55884.73946329084,21.5217,0.0158005,15660.9,4221.27,-38.2543,2.73706e-09,0.345042,446.550220877,692000,-14.6443,4423.97,-0.092983,1.42895,460.47672572999,576.856,3409.83,292.408922971,172436.0,3504.08,17.2179,31095,-2.84757,1.27333e-09,6.28116,287.8768615722656,70.94157841199922,-151.4,80.4271,16502.4,0.027941,0.316909
21.2967,6309.78173828125,374.04245006600104,123,496000,-10427.0,2.05309,-11.1635,-0.790643,0.272948,173583.0,6.29882,7.521801337003126,56339.21415501383,14.1098,0.018084,48779.3,9744.87,-435.111,1.86734e-09,0.482568,618.222182481,696000,-14.2897,10386.5,-0.0502372,1.14877,451.44522373500513,586.528,8804.34,594.921133787,668421.0,9194.23,30.6569,31244,-3.61588,1.58592e-09,11.4206,630.9782104492188,69.88097233200097,-175.434,102.335,50089.6,0.028467,0.331194
23.7741,7749.0673828125,373.52473790800286,124,500000,-17165.9,2.12264,-11.9411,-0.90425,0.230099,383306.0,11.2702,7.638258061997476,56792.193959717835,4.40343,0.0152878,46154.4,16238.9,-506.047,1.29969e-09,0.617818,785.249425537,700000,-13.4797,17037.4,-0.0819034,1.81993,454.07492411899875,569.557,14694.3,755.280218964,1.34014e+06,15083.7,32.1347,31346,-3.80766,1.98919e-09,9.93676,774.90673828125,72.91192814899841,-596.648,147.197,46993.1,0.0248035,0.14841
22.211,3454.17431640625,374.70807737399446,125,504000,-20326.7,2.1001,-11.3445,-0.995686,0.197804,319658.0,11.9299,7.8265839029918425,57238.82953195883,7.79849,0.0166228,44978.2,19477.8,-435.63,1.94873e-09,0.6512,947.930195434,704000,-14.6202,20309.6,-0.0852388,1.24138,454.35260867299075,577.238,14837.8,898.441920759,1.5934e+06,15034.9,32.5668,31430,-4.34349,2.41965e-09,10.3637,345.4174499511719,71.81794739600446,-535.855,112.138,45817.8,0.0245049,0.181822
23.2373,7438.029296875,377.94194397799583,126,508000,-17071.2,1.97063,-15.3462,-0.906179,0.231613,204153.0,2.64052,7.399217514008342,57694.38159128082,8.10939,0.0143417,37118.3,16471.1,-363.96,1.50757e-09,0.597981,894.844186053,708000,-17.3148,17036.2,-0.0645455,2.0,449.44319611800165,560.306,13120.0,898.602317688,782814.0,13172.1,27.615,31521,-3.98557,1.38434e-09,9.92777,743.8029174804688,64.10203462599748,-250.352,116.731,37378.9,0.0245758,0.202014
23.2748,3309.715087890625,376.1519311309967,127,512000,-16046.9,2.04096,-17.9174,-0.859543,0.338592,205766.0,6.62404,7.5703602980138385,58144.915602753834,7.39342,0.0171735,39107.1,15463.2,-320.765,1.35527e-09,0.515467,942.292380529,712000,-15.2238,15934.9,-0.0535438,2.0,453.9343835270047,569.656,11921.8,948.671936898,586348.0,11906.2,28.5649,31605,-3.37739,1.91519e-09,12.7073,330.9715270996094,70.21209209799417,-350.199,145.47,39179.3,0.0272008,0.283863
22.2975,1559.0184326171875,378.1524417470064,128,516000,-14912.9,1.94735,-17.653,-0.821977,0.292495,131089.0,5.38204,7.9415789490012685,58592.119190957834,3.15039,0.0161836,26670.5,14414.9,-119.417,1.2232e-09,0.463942,935.475868661,716000,-14.3328,14938.6,-0.0480901,1.7939,452.90676111500943,575.453,8573.07,953.314074288,376432.0,8424.57,25.7979,31687,-3.96655,1.53887e-09,11.3931,155.90184020996094,66.81274041900178,-764.379,124.812,26821.0,0.0259135,0.188966
20.5658,2767.818359375,375.2203497380033,129,520000,-13550.1,1.78486,-10.762,-0.762704,0.246779,112930.0,6.02035,7.380740839987993,59037.64184995481,3.17065,0.0169822,31535.0,13204.5,-48.11,1.3262e-09,0.429293,947.314986579,720000,-15.3243,13578.6,-0.0868151,2.0,443.7118467779874,532.088,8911.83,906.657229253,271408.0,8829.74,21.1793,31768,-2.9983,1.95996e-09,12.321,276.7818298339844,61.1107561999961,-155.147,123.06,31476.1,0.0274313,0.225245
18.6683,3937.234375,377.31761745000404,130,524000,-7812.49,1.57371,-11.4291,-0.644077,0.280164,53146.4,4.26582,7.497623843984911,59486.5119629148,3.86304,0.0154483,19270.2,7547.41,-210.833,2.04888e-09,0.38796,935.686457487,724000,-17.7637,7803.33,-0.0814881,2.0,447.73803922698426,541.372,6107.45,932.103724042,150672.0,6144.46,14.1951,31853,-4.99027,1.796e-09,36.47,393.72344970703125,62.92279793299531,-578.628,104.277,19451.9,0.0260025,0.189011
18.7475,1977.0242919921875,379.74662454299687,131,528000,-6316.37,1.56455,-12.4259,-0.646536,0.240483,44992.6,13.244,6.995363375994202,59939.457178923796,3.53834,0.0162269,14216.6,6141.54,-137.113,2.67105e-09,0.370337,928.304316213,728000,-14.8645,6295.57,-0.0867544,1.18866,450.79768279399286,561.585,4882.56,911.943894233,180440.0,4863.65,14.2754,31936,-3.03926,1.26843e-09,7.62002,197.7024383544922,64.05569487500179,-422.437,95.2468,14169.7,0.0243261,0.129975
17.7501,1153.18505859375,374.77853353099636,132,532000,-6915.58,1.52166,-10.5864,-0.660356,0.280453,45603.7,3.90815,7.196505832995172,60384.84962069179,3.72254,0.0152134,11702.0,6736.64,2.06342,1.16784e-09,0.354989,928.754067018,732000,-16.4904,6916.58,-0.0713485,1.6431,448.1795340049939,600.783,3682.66,935.649019067,92512.8,3600.22,13.4096,32017,-3.19505,2.76183e-09,8.72644,115.3185043334961,66.20449464100238,-232.806,109.654,11736.8,0.0270443,0.0876703
14.5306,2689.215576171875,375.09416445100214,133,536000,-5013.56,1.29533,-8.84289,-0.588867,0.203045,21512.1,4.67454,7.425577646994498,60832.865233766795,3.23782,0.0137321,10306.1,4892.83,-66.2138,1.25244e-09,0.339609,953.194626539,736000,-15.2182,5037.85,-0.0608753,1.52742,445.93850837100035,579.591,3582.79,891.792929443,47946.1,3599.42,7.96926,32099,-2.81735,1.64273e-09,8.66628,268.92156982421875,63.41876627300371,-26.1764,100.171,10430.7,0.0244434,0.145982
15.184,1685.5045166015625,373.5990916949959,134,540000,-4831.22,1.35423,-14.7121,-0.603783,0.337638,17456.3,14.5217,7.537558730997262,61284.793377242786,3.9486,0.0143675,13967.7,4731.96,-86.6845,1.49453e-09,0.339378,713.475283321,740000,-15.1842,4833.08,-0.0720551,1.26924,446.6341844559938,546.288,2893.3,733.379064786,43108.8,2868.97,9.08304,32195,-3.29139,1.43079e-09,10.1519,168.5504608154297,65.49753403000068,-50.1578,114.943,14257.3,0.0253973,0.139566
15.2407,1658.45654296875,374.1622882669981,135,544000,-3930.25,1.29358,-10.8455,-0.578114,0.261433,17437.3,2.73809,7.525797994014283,61738.4989191778,10.2446,0.0140818,8662.68,3845.92,-91.2803,1.39471e-09,0.323515,524.654961331,744000,-16.3471,3946.21,-0.0549104,2.0,452.4805829020115,546.282,2418.44,481.068614128,39937.4,2384.67,7.34844,32336,-3.03332,9.66501e-10,8.21001,165.8456573486328,70.79249664099916,-152.857,97.1682,8532.5,0.0211117,0.0972945
16.2169,3872.903076171875,374.3533939839981,136,548000,-4351.39,1.4068,-9.71719,-0.61506,0.235291,22331.4,7.08822,7.410105244998704,62193.50424312281,3.14516,0.0160101,16717.7,4217.0,-103.98,1.2887e-09,0.324572,444.76921168,748000,-13.9341,4343.47,-0.0643526,0.857338,453.78184196499933,569.487,3746.74,504.328823134,47239.8,3783.17,10.7364,32507,-2.90464,6.71149e-10,7.1507,387.2903137207031,72.01834273600252,-219.425,137.643,16967.3,0.0264504,0.200545
14.2172,1424.7991943359375,375.96195959000033,137,552000,-3406.75,1.37127,-6.70047,-0.62276,0.231474,17951.3,3.0983,7.634440365014598,62651.26486040283,13.8264,0.0149325,9825.6,3335.7,-355.114,7.71057e-10,0.332636,468.728491823,752000,-13.8737,3397.41,-0.189693,2.0,456.83968910201656,546.694,1978.6,617.402527934,71605.4,1956.33,10.4402,32650,-3.48697,1.37591e-09,16.298,142.47991943359375,73.24328914700163,-943.102,80.7651,10909.2,0.0268931,0.1469
15.7477,3211.971923828125,381.0352643359947,138,556000,-4657.2,1.61719,-6.74243,-0.771359,0.436464,31645.2,11.2289,7.841455639987544,63110.143457183796,5.56963,0.0172121,17811.6,4375.01,-134.17,7.92643e-10,0.520109,878.42028837,756000,-17.3062,4671.76,-0.0827907,0.941381,463.04235134598275,572.792,4102.78,804.573803274,103867.0,4264.79,18.6579,32750,-4.18206,1.55427e-09,6.09972,321.19720458984375,74.16563137000048,-174.942,77.3493,18445.0,0.0287328,0.0148667
14.6939,1990.1123046875,375.9584026579978,139,560000,-6214.2,1.54289,-9.2522,-0.847573,0.209944,29588.6,4.43972,7.511990943989076,63561.8536441478,1.81932,0.0153274,15977.4,5954.04,-117.697,1.15008e-09,0.520971,935.550346048,760000,-15.3563,6200.67,-0.0884971,0.903699,453.47354570198513,569.422,4746.23,864.943306049,111624.0,4810.97,17.3056,32837,-3.6075,1.01765e-09,8.60013,199.01123046875,70.00315209999826,-176.258,85.4746,16140.8,0.0224825,0.0940105
16.4947,1529.323486328125,382.5659995459937,140,564000,-7112.73,1.64473,-10.7471,-0.787527,0.258709,33807.3,7.68268,7.699252553997212,64014.73584059478,1.69297,0.0150788,15354.7,6849.38,-159.68,1.13121e-09,0.45469,945.69806585,764000,-13.5559,7122.84,-0.112543,1.64695,458.50620221399004,566.2,4849.84,898.742059078,100514.0,4841.55,18.861,32917,-3.08609,1.40253e-09,8.79557,152.93235778808594,68.24095011399913,-147.419,101.193,15535.0,0.0277434,0.248419
14.5745,1793.708251953125,376.3363569819994,141,568000,-5545.09,1.42094,-8.25274,-0.715259,0.271584,25514.0,15.1883,7.247330428013811,64463.1573344078,3.81904,0.0182497,11598.1,5379.01,-100.68,1.32489e-09,0.418614,932.963970192,768000,-14.0958,5552.12,-0.103527,1.03483,446.2018346100158,551.975,3875.99,935.11661602,70861.2,3864.23,12.6212,33000,-3.54112,1.97781e-09,8.49053,179.37083435058594,62.61814720000257,-97.7037,88.3119,11639.5,0.0266776,0.22233
15.8742,1909.2431640625,375.35215601900563,142,572000,-5552.87,1.43186,-9.2604,-0.656943,0.270039,21825.9,2.5279,7.692502380006772,64905.75629543579,0.949995,0.0170299,11602.6,5400.93,-52.6075,1.68947e-09,0.376101,965.09461535,772000,-13.6626,5550.85,-0.0707461,1.00697,447.88444177001656,579.44,3746.09,968.909093215,53323.0,3723.89,11.6517,33081,-2.6715,1.55657e-09,7.59636,190.92431640625,64.83978337100416,-84.4639,92.3011,11634.2,0.0258437,0.205514
14.0097,1463.67724609375,376.22677905799355,143,576000,-4845.92,1.28067,-7.44551,-0.600335,0.231368,14506.4,2.2352,7.305619079983444,65352.65018228179,3.22007,0.0169182,10534.8,4746.92,-170.606,1.26759e-09,0.341626,961.619380106,776000,-16.1732,4840.74,-0.0882102,1.02678,443.0883784809703,532.384,3067.67,958.022044837,36819.2,3022.93,7.64273,33161,-2.46209,1.62397e-09,6.20912,146.3677215576172,59.55598034299328,-273.919,78.6564,10490.8,0.0265118,0.138702
14.6689,1859.348876953125,376.6382982159994,144,580000,-4205.76,1.25672,-8.21991,-0.574398,0.234625,11992.5,7.15094,7.386027095999452,65797.26745643881,1.29577,0.016803,9942.21,4109.21,-80.1442,1.37027e-09,0.318013,953.467188687,780000,-13.238,4239.2,-0.083485,2.0,447.38668514299206,569.466,2792.03,959.327684257,26610.9,2782.69,6.89716,33242,-2.7022,1.44906e-09,8.3197,185.9348907470703,63.36235983099323,-30.7258,119.503,9966.4,0.0262876,0.16472
13.0439,1096.144287109375,375.93204662398784,145,584000,-3743.21,1.18821,-7.8213,-0.527721,0.212075,8038.43,0.595874,7.125666533014737,66242.4546518038,1.74724,0.0162613,6755.56,3652.47,-65.6117,1.26327e-09,0.301845,945.23196723,784000,-19.9541,3761.56,-0.0601302,0.899392,443.65220188700187,565.278,2153.86,965.790915715,18316.8,2132.74,5.18811,33322,-2.58645,7.39182e-10,7.03005,109.61443328857422,60.594488729999284,-66.8498,87.5164,6763.86,0.0241035,0.160588
13.258,688.4703369140625,376.51874755200697,146,588000,-3443.51,1.1649,-7.52457,-0.535262,0.263424,7445.67,2.90044,7.451738368981751,66693.2422418608,2.19253,0.0153566,5882.18,3380.68,-89.3449,1.13494e-09,0.302462,896.952828398,788000,-19.155,3450.38,-0.0577983,0.549779,446.1007251899864,572.796,1835.09,898.441930067,17167.8,1799.81,4.45454,33405,-3.31909,8.03783e-10,5.82447,68.84703826904297,62.130239268997684,-134.217,75.8602,5887.82,0.0226117,0.143411
12.4353,695.9844970703125,375.9611037779978,147,592000,-3105.12,1.11531,-7.14838,-0.521923,0.393717,5988.63,2.1978,6.952416671978426,67139.0423375668,1.3255,0.0168445,4976.02,3040.36,-27.5603,1.02572e-09,0.295606,959.348694045,792000,-15.5245,3085.78,-0.186232,0.777921,449.7324455139751,562.886,1509.7,966.554308987,12738.3,1478.8,3.60381,33486,-2.60804,8.59755e-10,6.25046,69.59844970703125,66.8189250639989,-55.0991,70.5519,4918.01,0.0288156,0.164614
12.0282,1016.5112915039062,375.4007760250097,148,596000,-2866.45,1.11727,-6.81319,-0.519521,0.196855,5333.53,0.474443,7.158204748004209,67585.16650499278,1.4595,0.0157455,5149.15,2804.0,-114.065,1.20119e-09,0.29004,926.074290534,796000,-13.9007,2867.11,-0.0482472,0.434754,445.4466574050166,547.933,1510.44,957.806644323,10154.9,1480.97,3.68246,33566,-2.34346,7.19653e-10,5.83855,101.65113067626953,62.887676632002695,-90.4602,69.4949,5156.22,0.0246788,0.168395
11.6646,750.4387817382812,375.16947586300375,149,600000,-2646.96,1.07356,-8.77495,-0.50424,0.261476,6026.82,1.29756,7.471926806974807,68040.25084899676,1.5321,0.0152308,6401.29,2584.79,-171.324,1.08999e-09,0.281127,828.722289976,800000,-15.2243,2628.83,-0.0820807,0.871716,446.2081442969793,547.993,1322.71,787.303253024,9577.53,1312.25,2.46193,33657,-2.94259,7.96123e-10,6.04598,75.04387664794922,63.56674162700074,-73.979,85.5898,6711.3,0.0243898,0.154644
11.2536,619.36083984375,376.1041114109976,150,604000,-2604.88,1.04364,-5.93918,-0.491915,0.211872,5532.6,1.4184,7.317597820976516,68488.86226665771,2.662,0.0155821,5506.84,2536.65,-131.18,8.82296e-10,0.276326,255.339116328,804000,-16.2253,2595.69,-0.0438589,0.394291,455.8656448439724,581.267,1170.31,321.672944169,10130.5,1143.01,1.80945,33979,-2.50123,5.87168e-10,7.62986,61.93608474731445,72.44393561199831,-126.343,65.9998,5588.6,0.0239433,0.138579
11.5644,648.943359375,375.17947344700224,151,608000,-2656.99,1.12741,-5.84136,-0.454802,0.22127,6650.1,1.89133,7.520817037991947,68942.14849993671,3.37365,0.0174815,6268.68,2598.06,-103.407,1.04944e-09,0.241528,522.710454483,808000,-18.2094,2647.66,-0.038997,0.279083,447.8917514049972,562.689,1143.63,477.167770578,20437.2,1118.16,3.14799,34280,-2.11977,8.20906e-10,5.6067,64.89434051513672,65.19146092000301,-26.4471,70.4975,6617.16,0.024624,0.104227
9.49736,3881.983154296875,379.47295661499084,152,612000,-1900.26,1.05554,-6.16187,-0.450824,0.296112,4083.6,12.676,7.6352696789981565,69403.46069014371,4.60046,0.0195785,7455.27,1843.7,-155.418,1.07438e-09,0.260536,570.476550489,812000,-14.5084,1902.54,-0.133402,0.563133,457.69535943899245,569.064,1584.54,567.101669994,11102.8,1602.36,2.33277,34493,-2.44262,7.77841e-10,6.20267,388.1983337402344,70.58713314500346,-109.012,61.7585,7914.08,0.0263464,0.236832
11.8638,1735.7894287109375,374.508011523998,153,616000,-2815.02,1.22017,-6.86633,-0.523474,0.229392,7680.86,8.88742,7.553440441013663,69857.37307856369,9.90171,0.0156836,12230.9,2739.42,-72.6054,9.50363e-10,0.261305,696.415698087,816000,-14.3514,2819.31,-0.0484042,0.748789,456.26684628700605,563.986,1829.23,571.258381292,18516.7,1841.83,6.03796,34693,-2.51022,7.06823e-10,6.34971,173.57894897460938,74.20539432199439,-90.2393,84.3415,12147.4,0.0238667,0.159136
11.7429,1988.598388671875,375.21836930900463,154,620000,-2659.34,1.21405,-7.36666,-0.502879,0.227722,6736.6,1.78697,7.609142051034723,70311.87324896773,8.88679,0.0157671,8195.2,2586.63,-35.2363,7.18746e-10,0.271082,592.628631236,820000,-14.7027,2660.63,-0.0812733,2.0,454.67968791404564,579.759,1902.69,590.204917845,23337.6,1920.28,5.66694,34858,-2.20544,6.32011e-10,5.56641,198.85984802246094,71.85217655400629,-61.1594,80.3293,8197.24,0.0251709,0.130399
12.7455,3196.124267578125,374.03674382099416,155,624000,-3340.99,1.25459,-6.13995,-0.513493,0.235949,11171.3,2.07833,7.653065851016436,70768.30714429072,11.8554,0.0163229,11794.1,3274.31,-71.7456,1.53047e-09,0.304576,762.940873706,824000,-13.8902,3363.43,-0.122623,0.479897,453.36366927300696,555.492,2976.25,633.727474193,23572.8,3032.14,6.75188,35014,-3.68457,9.04945e-10,6.58131,319.6124267578125,71.67385960099637,-24.4214,72.2235,12087.4,0.0256691,0.160567
14.3084,2194.337890625,374.81848316499963,156,628000,-5440.0,1.48844,-8.03321,-0.615657,0.191213,17107.8,15.1596,7.424213836013223,71225.56884395872,19.8929,0.0151889,12603.5,5272.75,-107.424,1.33976e-09,0.296768,735.67893983,828000,-13.9836,5434.36,-0.0439463,0.44297,456.98836570100684,577.421,3530.19,648.13988154,38306.5,3525.71,13.1448,35157,-2.76714,1.0043e-09,7.86827,219.4337921142578,74.74566869999398,-5.1377,93.1736,12698.5,0.0223683,0.0517768
13.9352,2712.58544921875,376.0073098379944,157,632000,-3867.4,1.29047,-7.90827,-0.523968,0.236001,14386.2,2.8362,7.788066764027462,71682.33799767378,7.85868,0.0172289,11392.7,3764.99,-67.194,1.21775e-09,0.307815,810.298111643,832000,-18.3541,3887.64,-0.07643,1.02722,458.81578367702605,566.959,3163.17,722.373349767,27693.1,3195.45,7.34138,35297,-2.67192,1.50275e-09,7.39532,271.258544921875,75.02040707500419,-62.3509,90.2835,11534.2,0.0251723,0.131123
14.5061,3794.98779296875,375.2037566020008,158,636000,-4557.15,1.32871,-7.85346,-0.558276,0.259971,19706.7,1.85484,7.618368044015369,72132.8128540378,6.8743,0.0160515,16759.7,4430.11,-50.3216,1.58201e-09,0.314072,934.834319311,836000,-17.8271,4536.2,-0.110178,0.723546,455.7971134530235,571.776,3748.5,810.888357601,41311.4,3751.87,8.57416,35402,-3.14813,1.62728e-09,6.92426,379.498779296875,72.97498880700732,-81.0506,91.6661,16500.1,0.0238599,0.107603
15.216,3161.86962890625,374.4197861339926,159,640000,-4840.85,1.3511,-9.33986,-0.57244,0.223883,22959.3,6.19432,7.516701679007383,72580.89988996276,2.97393,0.0176371,11817.2,4674.74,-53.0976,1.62378e-09,0.309502,929.818234344,840000,-16.0996,4829.66,-0.0604219,0.43782,449.591043331995,563.457,3602.17,809.615579932,34305.3,3629.82,9.04362,35489,-2.88867,1.02213e-09,9.76275,316.1869812011719,67.65455551899504,-240.241,119.293,11977.5,0.0273957,0.103063
