Train Time (s),VF Loss,Policy log std Max,Z mean train,R Predictions Std,AverageReturn_all_test_tasks,Number of train steps total,Q Predictions Mean,Log Pis Mean,Q Predictions Std,Z variance train,Policy mu Std,(Previous) Eval Time (s),Sample Time (s),Number of env steps total,Q Predictions Max,Epoch,Total Train Time (s),Policy mu Min,AverageReturn_all_train_tasks,Policy log std Std,QF Loss,Number of rollouts total,Z mean eval,Policy log std Min,RF Loss,Epoch Time (s),Log Pis Max,V Predictions Min,Policy mu Mean,V Predictions Std,Q Predictions Min,KL Loss,R Predictions Min,Policy Loss,Log Pis Std,KL Divergence,V Predictions Max,Z variance eval,R Predictions Mean,V Predictions Mean,Log Pis Min,Policy mu Max,R Predictions Max,Policy log std Mean
23.110989020206034,119.389,0.046149,0.211698,0.00165447,-219.364150444,670000,-409.374,-1.26905,496.563,0.78183,0.764903,34.25809913594276,7.395789744332433,6900000,-11.7108,669,43197.974641080946,-3.94238,-137.200187959,0.229095,803.496,135000,0.0848427,-1.88111,401.681,64.76487790048122,14.9066,-4198.8,0.0691594,493.43,-4216.94,270.940185546875,-0.0104582,399.554,3.57787,54.18803787231445,-9.07683,0.185828,-0.00469841,-401.385,-9.79645,5.00363,-0.00137048,-0.537969
23.283278783783317,111.285,-0.0107936,0.107777,0.00167259,-191.352699794,671000,-314.282,-1.59629,418.237,0.757943,0.712224,33.363548641093075,7.113471533171833,6910000,-12.9232,670,43261.70246300008,-3.22808,-119.334985884,0.224018,649.814,135200,0.175389,-2.04347,309.947,63.760298958048224,18.6496,-3549.16,0.0530824,415.911,-3535.05,227.69900512695312,-0.011135,308.159,3.4045,45.53980255126953,-10.4438,0.191532,-0.00492337,-306.943,-10.4903,4.31372,-0.000957884,-0.54661
22.92708572372794,112.234,-0.047866,0.241825,0.00163095,-239.843478188,672000,-331.813,-1.56537,439.272,0.776425,0.736231,33.33372707106173,7.121482383459806,6920000,-11.909,671,43324.9120467538,-3.11585,-118.485039472,0.220322,612.584,135400,0.153516,-1.97188,292.146,63.38229517824948,13.2545,-5612.23,5.22146e-05,438.437,-5564.47,241.63070678710938,-0.0100043,322.669,3.3879,48.326141357421875,-13.1391,0.209665,-0.00512606,-325.839,-8.98699,3.15579,-0.000852543,-0.518462
22.955809639766812,134.897,-0.0417441,0.2176,0.00173297,-251.892870571,673000,-399.763,-1.34841,525.938,0.787294,0.760929,33.163495377637446,7.068182695657015,6930000,-11.2832,672,43388.19292602688,-3.32392,-132.501489158,0.219007,845.167,135600,0.173026,-1.76673,405.355,63.18748771306127,13.4458,-6485.41,0.0716485,522.353,-6712.75,255.51113891601562,-0.00933262,392.362,3.51704,51.10222625732422,-11.8581,0.192499,-0.00484541,-391.769,-10.8062,3.6945,2.47966e-05,-0.5232
23.24521628394723,131.966,-0.00657481,0.132595,0.00175624,-192.756064652,674000,-392.521,-1.11123,482.565,0.768389,0.766297,33.25955336820334,7.074077630415559,6940000,-17.9833,673,43452.97608829662,-5.63846,-117.576201971,0.233048,812.77,135800,0.19186,-1.83677,360.426,63.57884728256613,24.3653,-5093.03,0.0244629,480.045,-5112.56,242.87826538085938,-0.0100419,381.297,3.61755,48.575653076171875,-13.5583,0.206028,-0.00496323,-383.375,-9.16638,3.90711,-0.00068777,-0.55182
23.271302835084498,110.324,-0.00870493,0.184196,0.00173898,-211.629625355,675000,-305.834,-1.80641,399.674,0.795255,0.706957,34.466468159109354,7.280898286961019,6950000,-10.9846,674,43518.129038835876,-4.70791,-146.0293106,0.224684,865.133,136000,0.131822,-1.95115,300.927,65.01866928115487,21.0411,-3379.52,-0.00390078,397.871,-3410.36,237.85580444335938,-0.0109178,297.542,3.35692,47.57115936279297,-8.57429,0.205916,-0.00486413,-298.931,-12.5173,3.01366,-0.000637206,-0.519871
22.883362416177988,115.712,0.0206308,0.103776,0.00168381,-234.669050738,676000,-338.815,-1.5622,438.883,0.774903,0.718847,34.60350706987083,7.411852336488664,6960000,-13.7352,675,43581.5054236548,-4.03746,-123.445390068,0.228906,699.402,136200,0.162899,-2.03214,288.677,64.89872182253748,16.3658,-3691.9,0.0354017,438.339,-3691.66,237.90353393554688,-0.009196,330.143,3.42057,47.58070755004883,-10.6787,0.207603,-0.00463717,-334.276,-10.6661,3.60914,0.00109976,-0.546757
22.702523660846055,122.331,-0.0226014,0.312055,0.00157519,-219.149831182,677000,-342.689,-1.49729,444.575,0.779329,0.740014,33.08350497111678,7.0542769227176905,6970000,-14.7034,676,43644.3936860878,-3.33771,-138.338614995,0.222106,839.46,136400,0.177733,-2.08833,284.422,62.840305554680526,18.035,-4527.03,0.0289251,443.356,-4526.44,237.37744140625,-0.010598,334.023,3.47722,47.475486755371094,-8.25215,0.190233,-0.00495211,-335.039,-10.8736,4.18274,-0.00127787,-0.525611
23.079272435978055,94.2722,-0.0345286,0.0290354,0.00162189,-218.917007335,678000,-350.666,-1.43195,444.172,0.775763,0.748044,33.13391901180148,7.044290351681411,6980000,-8.76228,677,43708.1174103478,-5.16999,-117.825019413,0.228713,759.941,136600,0.163356,-1.81416,340.394,63.25748179946095,19.6448,-4074.17,0.056114,436.447,-4099.01,256.30511474609375,-0.0109928,341.058,3.60953,51.26102066040039,-11.1445,0.185351,-0.00492213,-339.964,-13.1465,4.15704,-0.000396,-0.534491
22.8993683103472,80.9387,0.02417,0.12175,0.0017107,-199.640656503,679000,-359.841,-1.60264,512.419,0.783935,0.726675,33.60280407033861,7.134792091324925,6990000,-16.3018,678,43771.6804417409,-4.58388,-109.52232098,0.217857,586.846,136800,0.21135,-1.83674,349.23,63.63696447201073,14.2757,-4945.4,0.0257682,510.176,-4920.11,251.61444091796875,-0.00981021,351.406,3.4031,50.3228874206543,-12.403,0.197865,-0.00458348,-352.081,-9.13446,2.63448,1.32818e-06,-0.515281
22.883225984871387,106.485,-0.0244962,0.224167,0.00176334,-216.922520199,680000,-318.385,-1.69158,434.972,0.779411,0.713035,33.53135300986469,7.118844443932176,7000000,-15.4885,679,43835.1910103634,-2.9119,-125.424904449,0.217912,632.974,137000,0.213282,-1.94869,302.663,63.53342343866825,13.9225,-5140.96,0.0514743,431.924,-5129.06,229.40399169921875,-0.0117578,310.03,3.43452,45.88079833984375,-11.2661,0.186756,-0.00497723,-307.855,-10.5419,3.49414,0.000397386,-0.524131
23.082340018823743,116.934,-0.0075227,0.21249,0.00170149,-201.70076814,681000,-327.035,-1.44071,442.442,0.777273,0.731804,33.51104089524597,7.155057415366173,7010000,-9.56455,680,43898.8926720079,-3.53185,-131.178419592,0.225359,643.911,137200,0.178338,-1.91583,273.83,63.748438329435885,12.6806,-5897.69,0.0632288,442.813,-5909.19,226.31320190429688,-0.0103136,318.304,3.35801,45.26264190673828,-10.4887,0.205777,-0.00479524,-320.339,-11.9217,4.4094,-0.000773135,-0.544396
23.11710467748344,113.286,0.00675529,0.229218,0.00164303,-184.089318892,682000,-360.702,-1.30464,422.757,0.744589,0.742091,33.466868503950536,7.131050985306501,7020000,-12.9491,681,43963.20657686144,-3.87171,-112.115866606,0.230606,733.869,137400,0.172918,-1.8059,374.933,63.71502416674048,14.6149,-3800.8,0.0932423,419.227,-3743.62,243.2698974609375,-0.0103198,352.422,3.50872,48.65398025512695,-10.9208,0.192978,-0.00477318,-350.24,-10.5995,3.01761,-0.00051208,-0.541881
23.052235575392842,122.658,0.0198265,0.25553,0.00158869,-209.436995574,683000,-353.821,-1.25029,424.954,0.766862,0.756824,34.06827052310109,7.279085013084114,7030000,-12.5275,682,44027.04097463656,-4.17701,-131.577800713,0.229983,650.719,137600,0.179224,-2.19996,378.667,64.39959111157805,22.16,-3327.5,0.0104521,419.178,-3418.12,236.55825805664062,-0.00929505,344.615,3.59308,47.31165313720703,-12.0095,0.190123,-0.00458954,-343.411,-10.3833,3.83346,0.000149924,-0.547679
23.15026683639735,138.021,0.0672377,0.271659,0.00173361,-195.285269923,684000,-360.221,-1.35645,449.708,0.774052,0.737471,33.50578304473311,7.1134892497211695,7040000,-15.7045,683,44091.03211172391,-3.68023,-143.479497209,0.225948,656.219,137800,0.189025,-2.32639,341.598,63.769539130851626,16.0595,-4198.45,0.0462069,452.161,-4159.72,236.01531982421875,-0.0106152,352.543,3.37242,47.20306396484375,-13.8516,0.195758,-0.00481953,-356.382,-8.89402,4.07521,-0.000939184,-0.545455
23.073776496574283,100.272,0.00845861,0.277119,0.00161871,-222.469900893,685000,-394.16,-1.16004,482.211,0.800799,0.759557,33.72964444477111,7.059385783039033,7050000,-9.53952,684,44154.22532694042,-3.29219,-148.630601178,0.235148,815.863,138000,0.193496,-2.2538,390.676,63.86280672438443,12.0651,-4079.66,0.0123177,482.626,-4068.87,254.6331024169922,-0.00983185,386.031,3.56392,50.92662048339844,-7.48678,0.206543,-0.00467454,-385.958,-11.0526,4.72136,-0.00102875,-0.55577
23.037440133281052,103.564,0.0430035,0.333858,0.00173746,-218.882814745,686000,-346.999,-1.40018,445.451,0.799602,0.733381,33.06261090096086,7.058724722824991,7060000,-13.0369,685,44217.763482864015,-3.9102,-120.215522627,0.230631,818.591,138200,0.164427,-1.86896,348.449,63.158775757066905,13.4846,-3598.93,0.022038,445.051,-3567.12,249.4969024658203,-0.0110862,339.29,3.43802,49.89937973022461,-9.9122,0.186119,-0.00484966,-339.759,-12.0662,2.64217,-0.000680804,-0.561931
23.089698663912714,96.998,0.0368005,0.257972,0.00171375,-221.081720887,687000,-306.6,-1.66806,417.951,0.807943,0.71805,33.44419880211353,7.1372343711555,7070000,-13.3825,686,44281.625507120974,-3.84176,-132.865270926,0.218601,781.443,138400,0.156977,-1.85311,261.272,63.67113183718175,21.4164,-4550.66,0.0349415,416.715,-4502.51,224.3087158203125,-0.00968474,299.01,3.39652,44.86174392700195,-10.116,0.181932,-0.00481828,-298.993,-9.50767,3.43646,-0.000282118,-0.514725
23.261685443110764,163.004,0.109918,0.131656,0.00161888,-182.058350544,688000,-404.181,-1.30782,483.003,0.755852,0.761523,33.63753709755838,7.186644542962313,7080000,-11.6338,687,44345.71187616233,-3.41173,-113.682973132,0.2294,979.706,138600,0.209989,-1.84438,382.994,64.08586708363146,18.7406,-3787.3,0.0759221,477.293,-3797.51,258.7415771484375,-0.0108634,394.697,3.52213,51.74831771850586,-7.69117,0.176478,-0.00509888,-390.54,-10.0888,3.44991,-0.000643421,-0.528789
23.046953027136624,153.437,0.0132915,0.267832,0.0017104,-207.59194152,689000,-326.831,-1.59313,417.209,0.782808,0.714622,33.6405371055007,7.209238045848906,7090000,-9.14986,688,44409.32408109587,-3.23336,-133.314215855,0.228663,869.016,138800,0.107396,-1.97371,310.402,63.89672817848623,15.961,-3752.04,0.032978,412.764,-3890.51,228.88902282714844,-0.0107189,318.145,3.39871,45.77780532836914,-9.79784,0.192594,-0.0049167,-320.012,-9.74226,3.85685,-0.000629914,-0.54201
23.040688514709473,82.1904,0.0812403,0.151503,0.00175778,-277.229972821,690000,-314.624,-1.71772,435.697,0.785943,0.710108,33.358593275770545,7.113209737464786,7100000,-9.28412,689,44472.51672633458,-3.02775,-124.950187865,0.222555,658.156,139000,0.152653,-1.92448,296.017,63.5124915279448,12.4033,-5601.51,0.0481045,433.933,-5560.2,236.16064453125,-0.0102363,305.825,3.32047,47.23212814331055,-8.04262,0.19347,-0.0048151,-306.582,-9.41271,2.82377,0.00031016,-0.518501
23.213708765804768,122.148,-0.0669024,0.125246,0.00175453,-211.216195758,691000,-303.428,-1.78586,423.089,0.800775,0.699357,33.04202130809426,7.222652146592736,7110000,-10.7668,690,44536.527634711005,-4.81837,-127.131085003,0.213969,933.398,139200,0.198274,-1.69429,281.652,63.47838222049177,24.0026,-3954.01,0.0522525,419.251,-4026.27,219.67547607421875,-0.0104602,299.115,3.31719,43.935096740722656,-9.68007,0.179554,-0.00473802,-296.359,-10.5214,3.29936,-0.000417136,-0.527864
23.055339626967907,155.151,0.0299278,0.136583,0.00172743,-178.230360108,692000,-337.69,-1.51492,485.476,0.784688,0.738668,33.5771295921877,7.132651506923139,7120000,-13.9012,691,44599.79532295838,-3.681,-123.972731579,0.224837,704.232,139400,0.186872,-2.0832,310.445,63.76512072607875,18.4439,-6506.33,0.0155118,478.805,-6613.29,218.00906372070312,-0.0111492,329.059,3.52902,43.60181427001953,-10.4554,0.188959,-0.004811,-324.217,-9.67743,3.4855,-0.000170709,-0.517258
23.442373421043158,144.698,-0.0106195,0.267622,0.00165044,-200.821466407,693000,-376.504,-1.09019,451.966,0.823386,0.771893,33.08243455924094,7.068872015923262,7130000,-10.8773,692,44664.70928619616,-4.01273,-123.213177538,0.234249,800.533,139600,0.198557,-1.80832,383.498,63.59367999620736,15.8946,-4480.26,0.0128746,447.391,-4455.0,242.61598205566406,-0.00999136,369.197,3.5772,48.523197174072266,-11.084,0.183548,-0.00480171,-368.512,-10.104,3.87139,-0.00117025,-0.552213
23.45004686154425,74.5031,0.0166487,0.237365,0.00181823,-212.037721738,694000,-323.1,-1.54297,424.519,0.790365,0.737144,34.40538305602968,7.400924217887223,7140000,-10.1546,693,44729.31882005185,-3.0478,-127.457951211,0.218714,590.843,139800,0.169845,-1.87245,315.819,65.25635413546115,11.6417,-3909.17,0.013121,422.474,-3988.78,222.97088623046875,-0.0113676,314.342,3.31972,44.59417724609375,-9.72832,0.194217,-0.00436748,-315.76,-11.3897,3.19198,0.000350771,-0.522908
23.05606670770794,114.88,0.0838989,0.244052,0.00167129,-235.157396147,695000,-345.99,-1.49477,491.911,0.815206,0.727373,33.7612435631454,7.1402095118537545,7150000,1.466,694,44792.98106033914,-5.83117,-137.121840117,0.227477,712.696,140000,0.168972,-1.94904,315.104,63.957519782707095,29.9169,-5954.79,0.0467615,487.965,-5919.35,240.82138061523438,-0.0105896,337.547,3.50288,48.164276123046875,-8.72623,0.199783,-0.00496104,-335.903,-9.07436,4.11491,-0.000515568,-0.534985
23.121789874508977,84.8241,-0.0272809,0.229839,0.00182104,-259.273903475,696000,-295.385,-1.81845,400.746,0.771401,0.702501,33.46856222115457,7.1251578172668815,7160000,-9.25304,695,44856.359894818626,-3.17078,-132.983194697,0.224929,588.539,140200,0.198438,-2.10634,295.344,63.71550991293043,19.3831,-4532.3,0.0417628,398.452,-4530.08,239.78453063964844,-0.0101637,288.897,3.34579,47.956905364990234,-9.14377,0.196828,-0.00494256,-288.673,-11.6263,5.69012,-0.000436371,-0.525976
22.96816876810044,86.6371,-0.0426527,0.12837,0.00168462,-236.394764387,697000,-300.746,-1.67453,384.444,0.805192,0.713979,33.13444911967963,7.0770374946296215,7170000,-11.259,696,44920.43279613089,-4.07959,-115.975883552,0.223502,644.462,140400,0.231069,-2.14152,300.391,63.17965538240969,17.0376,-3676.26,0.0737738,382.351,-3672.35,218.9875946044922,-0.010306,293.323,3.35096,43.79751968383789,-9.71676,0.228712,-0.00496973,-293.001,-10.6934,4.01521,-0.000819294,-0.529032
23.056330217048526,137.96,0.0469331,0.236602,0.00173932,-198.15182455,698000,-355.472,-1.50347,468.405,0.804429,0.736921,34.03037620894611,7.046780564822257,7180000,-12.7526,697,44983.958497935906,-2.95613,-109.526952203,0.236311,1003.26,140600,0.169164,-1.97986,345.765,64.13348699081689,16.8958,-6627.33,0.0268228,465.462,-6707.16,225.25759887695312,-0.0104572,346.359,3.53694,45.05152130126953,-11.3964,0.193459,-0.00481481,-349.069,-10.2463,4.34409,0.000178141,-0.528865
23.196370866149664,165.329,-0.0216815,0.221887,0.00159348,-240.625100264,699000,-378.73,-1.33668,477.155,0.792113,0.74601,33.42525171022862,7.324161723256111,7190000,-10.3439,698,45047.68507818598,-3.16492,-117.156760331,0.231577,763.068,140800,0.180147,-1.73662,360.323,63.9457842996344,10.8403,-4707.27,0.0554707,471.933,-4700.3,253.22503662109375,-0.0100571,371.376,3.51336,50.6450080871582,-7.06737,0.190595,-0.00486104,-369.022,-11.4428,3.41823,-0.000182566,-0.542136
22.905564392916858,104.454,0.012364,0.166929,0.00167256,-220.232927682,700000,-340.637,-1.39614,440.301,0.801242,0.739645,33.208529082126915,7.129780489951372,7200000,-10.1617,699,45110.83335551061,-3.52561,-128.461950225,0.230408,769.778,141000,0.169592,-1.8948,365.268,63.243873964995146,17.9108,-4695.27,0.0209007,437.906,-4765.44,233.4822998046875,-0.00908321,331.712,3.50709,46.69646072387695,-7.29243,0.185964,-0.00465205,-331.607,-9.68291,4.15554,-0.000346501,-0.527281
22.886703317053616,109.149,0.00865161,0.150561,0.00165228,-181.61046074,701000,-318.918,-1.63869,398.404,0.781749,0.716364,33.1155692152679,7.041928882710636,7210000,-12.6166,700,45173.94377766363,-4.18649,-139.579113376,0.225857,719.691,141200,0.174184,-1.88624,315.125,63.04420141503215,13.0839,-4456.96,0.00785632,390.287,-4420.24,247.00425720214844,-0.00995807,310.528,3.35982,49.40085220336914,-8.70958,0.175415,-0.0046395,-307.471,-10.2163,3.01044,-0.000461773,-0.535162
22.896381529979408,85.5287,-0.0286568,0.297596,0.00161046,-207.554406978,702000,-269.112,-2.064,390.352,0.811206,0.666184,33.18451304361224,7.066511141136289,7220000,-10.045,701,45237.065559258685,-3.62235,-123.678113738,0.222615,636.227,141400,0.171529,-2.04739,254.856,63.14740571472794,15.5876,-3509.58,0.0228455,386.78,-3570.58,240.5893096923828,-0.0102566,261.232,3.12222,48.117862701416016,-9.61689,0.189351,-0.00455207,-262.977,-11.2946,2.90176,-0.000419543,-0.519452
22.98409632500261,135.088,0.0965544,0.0805427,0.00168299,-197.841457824,703000,-367.162,-1.18467,438.384,0.768169,0.764899,33.161589270457625,7.065006101503968,7230000,-7.37502,702,45301.08813703526,-3.55016,-131.293417553,0.233091,712.88,141600,0.170815,-2.07409,387.375,63.210691696964204,18.3511,-4360.46,0.067696,435.52,-4368.77,256.0912780761719,-0.0106442,359.367,3.62532,51.21825408935547,-6.45987,0.192952,-0.00498553,-356.148,-10.4333,2.9684,-0.000780667,-0.536744
23.0747278528288,114.274,0.259549,0.217317,0.0015097,-232.309657163,704000,-349.319,-1.47132,462.793,0.787221,0.736349,33.97615232691169,7.174116713926196,7240000,-12.3852,703,45365.060452484526,-3.41599,-117.108932132,0.229326,750.911,141800,0.186449,-2.09639,307.066,64.22499689366668,16.2837,-5385.63,0.0484753,459.428,-5399.03,240.19140625,-0.00992604,340.725,3.39999,48.03828048706055,-10.6061,0.210816,-0.00490379,-340.548,-9.82389,3.23363,-0.000968951,-0.538168
23.09491803497076,109.144,-0.0622321,0.262486,0.00179463,-202.261533538,705000,-350.512,-1.47824,451.94,0.715178,0.732972,33.72611626237631,7.1786572290584445,7250000,-5.72835,704,45428.44520569313,-3.33631,-144.486785013,0.233822,691.876,142000,0.221654,-2.07404,381.018,63.99969152640551,19.4144,-5209.89,0.0611359,449.513,-5212.78,241.90643310546875,-0.0111022,343.216,3.4828,48.38128662109375,-6.62001,0.200335,-0.00490272,-344.006,-10.1694,3.56263,-0.000164641,-0.536983
23.23006088938564,146.651,0.0332173,0.272528,0.00166648,-213.553629129,706000,-388.592,-1.31464,471.88,0.741879,0.748962,33.11373613588512,7.065946463495493,7260000,-9.74508,705,45492.28843672108,-3.44825,-129.03795803,0.237669,908.712,142200,0.159398,-1.86366,374.614,63.40974348876625,12.3043,-3853.5,0.0513372,471.309,-3819.89,259.4580993652344,-0.00950166,381.951,3.61225,51.89162063598633,-5.89866,0.210003,-0.0047987,-379.154,-11.6112,3.77315,-0.000614807,-0.535954
23.065055267885327,146.415,0.0174565,0.135769,0.00179729,-219.151932812,707000,-315.871,-1.66677,452.679,0.760885,0.709603,33.55001677013934,7.535001862794161,7270000,-11.6746,706,45556.01872280706,-3.49689,-120.795951712,0.229583,654.348,142400,0.163092,-1.83967,293.672,64.15007390081882,22.7713,-4877.03,0.0461186,449.913,-4794.4,229.7039031982422,-0.0115342,307.005,3.37332,45.94078063964844,-10.0617,0.197238,-0.00475992,-309.486,-9.32128,2.97608,-0.000276523,-0.539829
22.961326424963772,86.1926,-0.0372385,0.111853,0.00167903,-209.523779586,708000,-275.183,-1.82598,357.845,0.747297,0.697602,33.13288210332394,7.115294519811869,7280000,-10.6774,707,45619.222572387196,-5.07227,-129.795136214,0.223875,745.796,142600,0.147888,-2.14181,276.996,63.20950304809958,18.1045,-3348.84,0.0853102,356.488,-3310.83,221.2622833251953,-0.0115815,267.738,3.4025,44.25245666503906,-5.97936,0.199075,-0.0047768,-268.215,-9.62003,3.14784,-0.000836889,-0.522311
23.066197051666677,196.636,0.0139831,0.117072,0.0016649,-211.946249193,709000,-364.783,-1.41924,445.266,0.807339,0.741947,33.129846004769206,7.04111701156944,7290000,-10.9189,708,45682.76716081984,-3.72796,-142.462983703,0.227393,810.584,142800,0.190625,-2.17306,373.018,63.23716006800532,18.9611,-4304.71,0.043553,441.355,-4308.1,258.935791015625,-0.0091193,357.546,3.53713,51.78715896606445,-6.95333,0.193134,-0.00473084,-355.124,-11.2108,3.74331,0.000120424,-0.536292
23.173118577338755,162.417,0.272332,0.31331,0.00164596,-201.869176669,710000,-377.327,-1.36682,519.253,0.757345,0.763144,33.44008749164641,7.1469845324754715,7300000,-7.84134,709,45746.56765091792,-4.03092,-120.917148268,0.217069,839.029,143000,0.179529,-1.90069,379.226,63.760190601460636,19.0103,-8307.75,0.0101277,516.73,-8172.97,246.546142578125,-0.0102697,367.619,3.60693,49.309226989746094,-4.63288,0.18,-0.00469176,-366.006,-9.24055,3.89,-0.000177871,-0.528246
23.154036093503237,142.733,-0.0217132,0.0257297,0.00162097,-195.475407796,711000,-378.774,-1.08906,443.382,0.780564,0.7743,33.482991402968764,7.326212321408093,7310000,-6.61551,710,45810.13912418485,-3.02226,-134.767557004,0.234313,964.283,143200,0.161073,-1.99305,372.09,63.963239817880094,18.0985,-4864.63,0.0457,442.673,-4852.26,249.43368530273438,-0.00964549,369.985,3.61466,49.88673782348633,-4.87831,0.189842,-0.0048526,-374.105,-11.6905,3.2718,-0.000953474,-0.55902
22.90309834200889,104.103,-0.0189791,0.0691986,0.00179142,-272.164503214,712000,-340.812,-1.70077,438.972,0.778441,0.70894,33.093854082748294,7.035705756396055,7320000,-8.73301,711,45873.15907010622,-3.9045,-128.809762028,0.225249,569.902,143400,0.164856,-1.78563,362.912,63.03265818115324,12.8173,-4546.71,0.00744186,439.684,-4527.16,249.37472534179688,-0.0103107,331.0,3.33405,49.87494659423828,-6.56719,0.199034,-0.00508319,-333.396,-13.9055,4.19935,-0.000491601,-0.54054
23.27449907641858,120.958,0.0717846,0.112902,0.00190018,-253.499205908,713000,-329.809,-1.47797,411.48,0.753574,0.737005,33.08377193007618,7.048876654356718,7330000,-9.6974,712,45936.84307359904,-3.10346,-135.820995062,0.213052,720.229,143600,0.155339,-1.74163,285.516,63.40714766085148,25.2969,-3427.85,0.0143083,405.553,-3423.73,235.00485229492188,-0.0101595,322.164,3.55019,47.00096893310547,-7.2408,0.195513,-0.00472609,-318.122,-14.8583,7.29522,0.000342242,-0.54535
23.236244374886155,104.568,-0.0270219,0.145149,0.00178309,-184.182668732,714000,-304.899,-1.71653,419.033,0.797376,0.713378,33.36361276358366,7.142331960611045,7340000,-6.56048,713,46000.6094015697,-3.82342,-123.1671767,0.227356,695.374,143800,0.182273,-1.84018,314.739,63.74218909908086,17.2072,-5391.85,0.0348472,415.152,-5358.71,215.84707641601562,-0.0120295,296.735,3.39209,43.16941452026367,-5.08047,0.191592,-0.00506823,-295.928,-11.4328,3.33534,0.000688582,-0.528937
23.185193303972483,89.6468,0.0273333,0.13043,0.00175135,-174.171886683,715000,-329.237,-1.6519,422.175,0.754507,0.713121,33.39033840317279,7.136722277849913,7350000,-7.83921,714,46064.32001911756,-3.10512,-132.292127783,0.221289,693.534,144000,0.20929,-1.9293,290.215,63.712253984995186,15.2113,-4068.76,0.054201,419.599,-4205.52,243.69485473632812,-0.00965127,320.05,3.363,48.73897171020508,-5.21367,0.208968,-0.00470284,-319.404,-10.8362,3.94328,-0.000208095,-0.538956
23.14957303646952,116.67,-0.00171119,0.328577,0.00170529,-200.739546791,716000,-379.563,-1.36819,481.183,0.796629,0.751952,33.390972471795976,7.292113699018955,7360000,-7.71278,715,46128.79275231436,-3.23872,-134.510209095,0.229308,936.675,144200,0.205534,-2.20611,378.247,63.83265920728445,22.3914,-5508.7,0.0270124,474.809,-5550.41,267.983154296875,-0.0095681,368.913,3.62019,53.59663009643555,-4.81157,0.184021,-0.00459467,-369.472,-12.7746,3.2947,0.000545852,-0.525485
23.166523567400873,96.1536,-0.0492093,0.166323,0.00169404,-214.918456601,717000,-324.053,-1.69331,475.131,0.77775,0.707458,34.033785596489906,7.228540468029678,7370000,-9.0999,716,46193.44045792706,-3.15001,-118.652396986,0.228464,704.909,144400,0.169753,-1.9026,335.096,64.42884963192046,22.051,-6556.97,0.0629312,471.148,-6529.21,239.5319366455078,-0.0116844,315.824,3.43904,47.90638732910156,-7.27806,0.187446,-0.00512083,-313.702,-9.37431,3.74806,-0.000389875,-0.533865
23.192128306254745,91.2413,-0.0431157,0.272706,0.00183266,-219.159878685,718000,-254.533,-1.97216,358.555,0.780555,0.683436,34.25643391534686,7.402491590939462,7380000,-11.5573,717,46257.78043740615,-3.68551,-123.145891441,0.204515,600.761,144600,0.199216,-1.89756,249.626,64.85105381254107,13.7458,-4366.11,0.0534572,354.323,-4382.33,226.24893188476562,-0.0120077,247.112,3.13269,45.249786376953125,-9.4885,0.201028,-0.00480069,-244.371,-12.2781,3.4953,0.000648227,-0.521897
23.092343757860363,92.7769,-0.0492899,0.227193,0.0016376,-196.711084407,719000,-287.466,-1.83733,437.269,0.799633,0.684977,33.747643801383674,7.191103735938668,7390000,-7.52317,718,46321.10639635846,-2.78693,-137.4186456,0.225488,506.556,144800,0.176073,-1.92019,276.618,64.0310912951827,19.6792,-5614.8,0.0301965,436.082,-5649.81,236.62738037109375,-0.00949117,278.31,3.25519,47.325477600097656,-9.46864,0.194322,-0.00455051,-280.868,-13.9307,3.44117,0.000309521,-0.536796
23.094304631464183,76.5954,0.0635332,0.12748,0.00176453,-192.681575602,720000,-301.83,-1.61113,414.815,0.772647,0.716342,33.04512959718704,7.030548324808478,7400000,-4.95977,719,46384.67461746652,-3.4874,-134.265182053,0.231842,726.685,145000,0.133117,-2.28473,289.919,63.169982553459704,21.8764,-3685.49,0.01414,410.534,-3697.71,228.82447814941406,-0.00936808,292.546,3.38352,45.764896392822266,-2.28334,0.209595,-0.00477005,-292.132,-11.043,4.58519,-0.000718144,-0.526727
23.1541229756549,98.8857,0.0791055,0.226988,0.00164947,-195.823115273,721000,-342.888,-1.40957,459.697,0.791516,0.733077,33.44583791214973,7.115704418160021,7410000,-11.3533,720,46448.05688943062,-3.94702,-132.527019126,0.228597,722.848,145200,0.176211,-1.77738,322.203,63.71566530596465,17.3874,-5353.16,0.0132084,456.856,-5351.32,230.95887756347656,-0.00964228,333.932,3.54168,46.191776275634766,-7.82599,0.194443,-0.00484116,-334.925,-11.0449,2.95878,-0.00102749,-0.544044
23.20085669308901,103.916,-0.0197273,0.234336,0.00172049,-241.804448068,722000,-403.787,-1.02807,475.188,0.758463,0.770625,33.11524004209787,7.068544796667993,7420000,-5.20147,721,46512.191177283414,-3.09438,-141.686876014,0.242063,812.788,145400,0.150272,-1.87215,431.826,63.38464153185487,14.1949,-4155.55,0.034791,471.21,-4166.34,279.8107604980469,-0.0091647,395.205,3.64729,55.96215057373047,-6.02862,0.205813,-0.00470019,-395.732,-12.8436,2.978,0.000729155,-0.550038
