Epoch Time (s),Policy mu Max,Policy log std Min,Total Train Time (s),Log Pis Std,V Predictions Std,(Previous) Eval Time (s),Train Time (s),Z variance train,V Predictions Mean,QF Loss,R Predictions Mean,Log Pis Max,Number of train steps total,R Predictions Min,RF Loss,Policy Loss,VF Loss,Z mean eval,V Predictions Max,Policy log std Max,Z mean train,Log Pis Min,Number of env steps total,Q Predictions Max,Policy log std Std,Policy mu Mean,AverageReturn_all_train_tasks,Z variance eval,R Predictions Std,Q Predictions Mean,Q Predictions Min,R Predictions Max,Q Predictions Std,Sample Time (s),V Predictions Min,Policy mu Min,KL Divergence,KL Loss,Epoch,Log Pis Mean,AverageReturn_all_test_tasks,Number of rollouts total,Policy mu Std,Policy log std Mean
160.4118478669552,3.19575,-2.36737,75249.84571976903,2.95689,252.711,4.221374271000968,150.11356253900158,0.0392949,1205.54,839.918,0.00313379,15.9659,1860000,-0.00064508,48.9272,-1203.93,282.372,0.507711,1541.16,0.0387353,0.391606,-7.12784,1864000,1555.86,0.290791,0.0519815,953.342575466,0.0566832,0.00179116,1199.72,81.947,0.00913095,255.974,6.076911056952667,99.0212,-3.26961,34.62471389770508,3.4624714851379395,464,0.699827,917.877299696,11938,0.608718,-1.08498
161.05162229994312,3.19396,-3.09091,75410.88656374496,3.34041,298.194,4.197255562990904,150.5950649389997,0.0483388,1357.05,722.091,0.0034349,25.5915,1864000,8.12773e-05,87.0906,-1355.29,140.67,0.60816,1819.56,0.0057826,0.680386,-9.74487,1868000,1822.41,0.315696,0.0330934,692.353896949,0.0745258,0.00149395,1343.5,-2.38941,0.00747408,307.328,6.259301797952503,21.1049,-5.72358,40.50374984741211,4.050374984741211,465,0.971744,926.894194559,11963,0.663203,-1.08303
162.05166451603873,2.81778,-2.98114,75572.97548107899,2.91252,321.449,4.190255214998615,151.70694342900242,0.0547883,1112.16,1800.03,0.00283604,18.9542,1868000,-0.00250166,38.0177,-1113.71,332.516,0.251482,1667.05,-0.044439,0.573743,-11.2078,1872000,1706.52,0.272161,0.0290052,748.347423251,0.0605966,0.00146345,1107.31,-11.4365,0.008565,323.186,6.15446587203769,37.0388,-2.733,33.62900924682617,3.362900972366333,466,0.452617,922.611052773,11987,0.574447,-1.08974
162.12583873502444,3.94017,-3.22041,75735.17287774605,2.95737,274.07,4.23123108400614,151.59048257900577,0.0564628,1309.41,494.763,0.00192244,17.7762,1872000,-0.00119413,50.4755,-1314.6,172.077,0.604666,2033.06,-0.118874,0.533294,-10.1388,1876000,1882.16,0.284728,-0.0683324,949.412599213,0.0716789,0.00129456,1304.5,61.7258,0.00634357,277.941,6.304125072012539,80.9836,-3.09205,33.87540054321289,3.387540102005005,467,0.651362,915.878393875,12013,0.641138,-1.04909
161.32369783200556,3.35777,-2.96953,75896.33228670401,3.1285,272.771,4.306337720001466,150.83212940199883,0.0653417,1411.33,621.087,0.00285432,19.3928,1876000,-0.00301685,192.579,-1411.89,178.667,0.534885,1836.07,0.23544,0.593809,-8.76713,1880000,1840.33,0.3091,0.00252232,478.520757701,0.060672,0.00213509,1404.85,-156.12,0.0086078,281.699,6.185230710005271,99.4812,-3.97465,44.84469223022461,4.484469413757324,468,1.06868,926.425429014,12038,0.671369,-1.07383
159.95400245401834,3.31914,-2.65289,76056.33285734201,3.34036,293.452,4.145754912999109,149.72646950399212,0.0751944,1448.79,796.673,0.00372528,26.0193,1880000,-0.00201357,168.594,-1447.69,132.411,0.54858,1869.21,-0.103546,0.557134,-11.9475,1884000,1876.48,0.322555,0.0563917,1062.14582285,0.0580924,0.00184155,1441.18,103.236,0.00947793,299.532,6.081778037027107,134.25,-3.32545,53.385345458984375,5.338534832000732,469,1.36168,939.577234665,12063,0.66279,-1.13453
161.56728742200357,3.69402,-2.82531,76217.954771665,3.03219,267.493,4.19619942700956,151.17064084499725,0.0382172,1408.63,558.362,0.00356156,27.459,1884000,-0.000934553,231.301,-1406.7,123.749,0.544706,1929.33,-0.0250636,0.692492,-8.976,1888000,1884.94,0.29749,0.0250885,926.006306998,0.0602217,0.0017714,1396.31,37.988,0.00836106,277.044,6.200447149996762,112.596,-2.7475,51.74064636230469,5.174064636230469,470,0.828477,913.765407628,12087,0.633854,-1.09294
161.4606770339742,2.8721,-3.22425,76379.39393060199,3.42382,282.707,4.254256518994225,150.9763744130032,0.0400085,1422.6,655.803,0.0034939,27.5089,1888000,-0.00391108,144.758,-1424.53,128.779,0.562048,1851.41,-0.00513625,0.675977,-11.4282,1892000,1854.16,0.33285,0.0335968,921.110908816,0.0654559,0.00209849,1415.64,-21.2939,0.00935986,291.16,6.230046101976768,36.4871,-4.88855,51.561370849609375,5.156136989593506,471,1.32267,841.621916358,12113,0.670915,-1.11133
160.6647775930178,4.79714,-3.20864,76540.00356682399,3.23303,323.224,4.236324661003891,150.28463091400045,0.0455598,1437.91,778.93,0.00386093,21.442,1892000,-0.0010945,190.861,-1440.63,97.3644,0.54617,1851.63,0.0242167,0.702632,-8.38514,1896000,1856.33,0.333431,0.057075,927.70889291,0.0577896,0.00194215,1432.13,-29.5301,0.010774,327.502,6.143822018013452,95.5954,-3.62365,54.82425308227539,5.482425212860107,472,1.16602,957.96979271,12139,0.650953,-1.12423
160.98328086500987,2.97985,-3.16065,76700.97917374397,3.07736,291.403,4.184855436004,150.64018591800414,0.0408885,1437.46,476.68,0.00404579,22.1334,1896000,-0.000380438,128.961,-1435.99,114.82,0.568074,1875.55,-0.0161132,0.706798,-9.70523,1900000,1873.21,0.313775,0.0574403,924.388062914,0.0668934,0.00178162,1425.67,-45.31,0.0080743,297.206,6.158239511001739,121.717,-3.94555,57.23744201660156,5.7237443923950195,473,1.17853,949.856237851,12164,0.653083,-1.10443
160.78307480103103,3.70494,-2.91723,76861.77890762402,3.07519,270.983,4.181263869992108,150.44807532899722,0.0624202,1359.09,552.658,0.00267392,22.9233,1900000,-0.00177561,178.129,-1358.35,108.402,0.537573,1838.45,-0.0474003,0.553425,-8.19886,1904000,1850.4,0.29283,-0.0209602,986.572928017,0.0612624,0.00208462,1348.96,-5.87422,0.00879983,274.511,6.153735602041706,88.9987,-3.91639,43.796180725097656,4.379618167877197,474,1.21413,933.765973487,12188,0.680481,-1.08193
160.80079410797043,3.60857,-2.70208,77022.55088864098,3.12888,281.84,4.201691591995768,150.4167115570017,0.0460526,1456.46,582.183,0.00416116,20.6765,1904000,-0.0017258,112.128,-1452.93,360.581,0.527267,1881.06,-0.124484,0.6929,-9.45772,1908000,1875.85,0.319505,0.047902,925.101390553,0.0554227,0.00162882,1444.48,-346.583,0.00856012,291.086,6.182390958972974,83.048,-4.56979,51.78938674926758,5.178938865661621,475,1.14285,836.510270144,12212,0.69182,-1.07167
160.0134257790196,2.77046,-3.18565,77182.610985311,3.28314,295.144,4.176977373004775,149.5523518310074,0.0396558,1474.14,626.529,0.00438846,25.9258,1908000,-0.00188275,388.08,-1476.04,173.56,0.535046,1840.22,-0.0173646,0.678025,-8.58448,1912000,1848.17,0.340613,0.0598616,941.915050402,0.0614518,0.00212055,1459.88,-21.8578,0.00949694,310.463,6.284096575007425,102.202,-3.05252,58.412044525146484,5.841204643249512,476,1.5434,344.703629937,12236,0.690311,-1.12151
161.663154844995,2.86394,-2.62777,77344.368798463,2.90504,284.965,4.227351538997027,151.32037146599032,0.0535855,1335.58,475.969,0.00244213,14.4898,1912000,-0.000663697,83.3568,-1335.6,101.56,0.599833,1849.68,-0.0830455,0.528292,-9.80184,1916000,1870.02,0.291013,-0.0308693,1025.68055158,0.0837937,0.00180134,1325.73,87.7525,0.00883021,288.128,6.115431840007659,92.7657,-2.7799,43.13230895996094,4.313230991363525,477,0.69752,860.46466285,12261,0.656301,-1.05752
160.3584559180017,3.91697,-3.01282,77504.72848874601,3.25693,282.738,4.325690443991334,149.91421148000518,0.0454688,1440.33,502.115,0.00430754,32.0759,1916000,-0.0017034,296.496,-1438.36,132.669,0.526856,1864.22,-0.117683,0.71079,-9.33615,1920000,1878.92,0.330562,0.0415163,820.329474426,0.056891,0.00188002,1430.81,-20.8528,0.00829358,291.141,6.118553994005197,134.278,-5.59198,50.629425048828125,5.0629425048828125,478,1.22625,710.277436183,12286,0.658005,-1.1069
160.99826102094084,3.21647,-3.14155,77665.46921709897,3.08629,311.581,4.33045215299353,150.43061790199135,0.0465201,1283.25,1305.04,0.00302429,20.0624,1920000,-0.00185124,151.876,-1282.16,488.36,0.568737,1807.07,-0.0620475,0.1719,-8.9483,1924000,1814.0,0.306987,0.0460006,954.214373608,0.0672225,0.00208974,1275.32,48.0152,0.0094191,311.331,6.237190965955961,44.9957,-2.99148,37.0779914855957,3.707799196243286,479,1.08036,976.998443116,12310,0.625561,-1.14092
159.9313704300148,3.08661,-2.98759,77825.61858663199,3.04331,263.843,4.076827476994367,149.63830574300664,0.0588633,1351.04,481.068,0.00287591,18.0504,1924000,-0.00334681,206.458,-1355.37,195.438,0.550257,1858.35,-0.00498754,0.71716,-11.0361,1928000,1861.06,0.29751,-0.0177081,1007.59205834,0.0632326,0.00176755,1345.37,102.001,0.00934356,272.937,6.216237210013787,114.658,-2.75634,37.60364532470703,3.760364532470703,480,1.00013,887.12144994,12334,0.653379,-1.09764
161.09621946699917,2.78672,-2.62116,77986.66888166696,3.18941,307.678,4.298135575998458,150.65074891899712,0.0506693,1455.29,551.8,0.00444881,14.1241,1928000,-0.000150707,396.926,-1452.46,110.005,0.539505,1918.99,0.19647,0.734698,-8.33202,1932000,1911.93,0.333917,0.0268265,1023.84716593,0.0568794,0.0020592,1444.42,116.259,0.0106783,308.741,6.147334972003591,115.994,-3.16028,54.69198226928711,5.469198226928711,481,1.02736,829.785027821,12359,0.665652,-1.08991
161.50861389303464,2.8925,-3.39845,78148.10049516198,3.29136,256.387,4.256083065003622,151.07878770401294,0.0895689,1412.93,633.756,0.00365215,23.2223,1932000,-1.95215e-05,185.626,-1412.61,153.465,0.541699,1855.62,0.0316781,0.645951,-9.22777,1936000,1862.3,0.317129,0.0170272,944.792803492,0.0568991,0.00147859,1405.39,105.357,0.00849803,261.275,6.173743124018074,72.3396,-3.71813,42.41002655029297,4.241002559661865,482,1.2549,713.507092658,12385,0.673645,-1.11306
160.74499110899342,2.84066,-3.18408,78308.79873146,3.18465,276.723,4.182853951992001,150.56750480999472,0.0377375,1416.28,617.265,0.00333835,20.6229,1936000,-0.00243493,178.368,-1420.41,168.244,0.545803,1902.02,0.181633,0.695782,-8.19257,1940000,1916.23,0.326755,0.0300822,967.943972938,0.0646201,0.00206366,1409.83,102.198,0.00900102,281.945,5.9946323470067,115.899,-2.85009,51.08545684814453,5.108545780181885,483,1.15225,954.47046764,12411,0.662102,-1.10931
160.64960055802658,3.14688,-3.41068,78469.47805128002,3.1222,285.228,4.140017136000097,150.41863049499807,0.0579042,1349.35,573.932,0.00257012,26.7039,1940000,-0.00415689,149.048,-1352.1,146.343,0.552644,2064.75,-0.0085243,0.533811,-8.05551,1944000,2134.14,0.302912,-0.0142528,958.068163304,0.0705649,0.00190838,1339.77,55.5983,0.00946601,290.095,6.090952927028411,96.6297,-3.4786,42.78322219848633,4.278322219848633,484,0.832054,846.214475953,12435,0.640683,-1.09395
160.52922027400928,3.48254,-2.8203,78630.09569948901,3.08168,269.613,4.174095313006546,150.101251443004,0.0738976,1222.26,1138.47,0.00294664,24.1842,1944000,-0.00363603,363.478,-1220.84,321.5,0.488008,1726.18,0.0430351,0.586824,-10.9308,1948000,1700.04,0.288349,0.0260464,954.798977496,0.0575441,0.00190122,1216.11,-70.1028,0.00982106,273.04,6.253873517998727,103.587,-3.15007,30.51131820678711,3.0511319637298584,485,0.64035,858.683614522,12460,0.619512,-1.08266
159.73301225196337,4.34577,-3.14102,78789.67330174996,3.33765,329.035,4.265533764992142,149.43354939599521,0.0458475,1471.41,657.049,0.00422765,17.7666,1948000,-0.00243461,257.152,-1471.5,145.034,0.553423,2093.09,0.239392,0.718914,-8.54572,1952000,2050.25,0.353604,0.0472524,978.729010677,0.0526484,0.00201554,1464.22,112.586,0.00827538,331.871,6.033929090976017,121.229,-3.34465,53.80052947998047,5.3800530433654785,486,1.27736,920.193238536,12484,0.662949,-1.12258
160.71115533098055,3.66631,-2.91363,78950.39105589397,3.31177,311.745,4.114107841000077,150.48062266600027,0.0458769,1468.83,592.994,0.0037775,21.4902,1952000,-0.00256786,365.56,-1470.97,179.524,0.53313,1985.88,-0.00892264,0.695973,-11.212,1956000,1938.34,0.324724,0.0441664,931.253461037,0.0612317,0.00223079,1461.55,-4.97829,0.00988898,320.846,6.116424823980196,83.863,-3.5674,52.68562316894531,5.268562316894531,487,1.13786,976.099433512,12510,0.671051,-1.10469
161.79029190800793,2.7376,-2.80232,79112.33386922396,3.14853,297.184,4.124908943995251,151.71021290199133,0.0419052,1417.5,526.43,0.00346801,26.9073,1956000,-0.00272574,269.951,-1417.13,117.748,0.521521,1907.89,-0.0539864,0.703106,-8.4593,1960000,1901.87,0.315004,0.0345684,898.678919523,0.0676268,0.00224948,1408.12,100.592,0.00952516,302.41,5.955170062021352,85.1892,-4.43295,48.6668701171875,4.866687297821045,488,1.05504,944.778747357,12534,0.657331,-1.10192
159.4635725919943,2.7852,-2.87033,79271.72359182096,3.14577,284.244,4.280976833004388,148.995885722994,0.0524282,1422.85,476.875,0.0032088,16.3575,1960000,-0.002925,276.457,-1422.99,115.218,0.589319,1876.54,-0.102399,0.678542,-9.33261,1964000,1894.68,0.308895,0.0302155,955.317142335,0.0727642,0.00209239,1414.85,62.7822,0.0107664,288.353,6.1867100359959295,83.0215,-3.01567,45.83989715576172,4.58398962020874,489,0.988169,988.746104393,12558,0.656888,-1.09138
160.20237635602825,2.448,-2.81481,79432.13575203602,2.95906,279.699,4.211437992998981,149.79936393900425,0.0655084,1180.99,1012.79,0.00310172,15.3546,1964000,-0.00239884,259.279,-1181.71,176.122,0.565647,1546.97,0.0382183,0.559306,-9.39477,1968000,1568.48,0.296652,0.0256159,985.95139885,0.0648124,0.00191253,1175.42,75.6003,0.00946886,286.2,6.191574424025021,89.7783,-3.02802,28.68570899963379,2.8685710430145264,490,0.736072,954.642479687,12582,0.599301,-1.09643
160.7022764319845,3.08588,-2.65508,79592.61281144197,3.0393,300.618,4.4244774830003735,150.09732052900654,0.060626,1434.76,664.48,0.00366654,17.3701,1968000,7.78353e-07,260.526,-1429.6,249.648,0.557014,2134.45,0.0222128,0.5567,-7.7646,1972000,2097.45,0.321456,0.02904,970.64645266,0.0604659,0.00181316,1421.14,72.4471,0.0084012,304.451,6.1804784199775895,77.7914,-2.83201,47.03308868408203,4.703309059143066,491,1.26425,978.34959168,12607,0.665279,-1.10498
160.13658027704514,3.06716,-2.4807,79752.843956354,3.09682,302.895,4.203205704005086,149.59494412099593,0.0547115,1429.74,626.616,0.00307214,14.0196,1972000,-0.000564134,18.5565,-1431.35,129.571,0.659295,2307.37,0.0560268,0.691428,-8.39283,1976000,2247.08,0.304305,0.00440969,941.825779327,0.0794844,0.00167344,1424.32,-66.4053,0.00786821,305.748,6.338430452044122,108.046,-2.90365,46.28418731689453,4.628418922424316,492,1.04935,895.648809463,12631,0.662038,-1.09899
160.35417003800103,2.95135,-2.63642,79912.96291138603,3.23939,331.757,4.301867163987481,149.99763050201,0.0659696,1441.98,696.567,0.00422612,15.3084,1976000,-0.00176682,245.139,-1446.4,148.74,0.580633,1900.12,0.243601,0.570806,-9.92048,1980000,1913.05,0.341949,0.045491,963.153980528,0.0679471,0.00200059,1437.69,90.5049,0.00903396,333.465,6.054672372003552,74.0526,-3.27389,53.628936767578125,5.362893581390381,493,1.14967,964.019750555,12655,0.668913,-1.09469
160.94963487700443,3.31202,-3.2071,80073.80921584203,2.97218,281.653,4.07052049000049,150.84523333699326,0.0595856,1376.91,1056.15,0.00323321,19.0269,1980000,-0.00110774,90.7102,-1378.85,119.234,0.571378,2110.22,0.0454621,0.556863,-7.46265,1984000,2078.09,0.31881,0.0274747,961.065126179,0.0693863,0.00179275,1370.72,79.1735,0.00843538,286.47,6.033881050010677,75.5772,-2.86767,42.04079818725586,4.204080104827881,494,1.21218,988.365072133,12680,0.661542,-1.10243
161.0934893629892,3.74307,-3.2555,80235.07117062605,3.21641,288.717,3.9712729720049538,150.91809945700516,0.0631567,1368.81,546.392,0.00251526,24.9887,1984000,-0.00143866,42.4377,-1368.52,130.931,0.548143,1918.57,-0.0407062,0.559529,-9.24537,1988000,1901.4,0.307003,-0.021465,994.704204306,0.0718993,0.00166758,1360.49,73.2363,0.00875011,293.271,6.204116933979094,72.8263,-3.07117,38.832252502441406,3.883225202560425,495,1.20761,1002.35612715,12704,0.667669,-1.10876
161.34077847404114,3.44112,-3.27009,80396.2803743911,3.17555,288.812,4.1438034159946255,151.04096598600154,0.0648174,1384.61,522.809,0.00233278,21.8769,1988000,-0.00134814,46.2947,-1384.32,95.6168,0.592719,1917.01,0.0697355,0.57676,-9.94513,1992000,1911.82,0.300813,-0.0187787,958.527173675,0.0735637,0.00153352,1375.63,40.5701,0.00939582,293.665,6.156009072044981,83.6927,-3.37689,39.75154113769531,3.975154161453247,496,1.19035,952.286961609,12728,0.644399,-1.12106
162.80211887897167,2.44147,-2.78581,80559.25347965305,3.0082,300.788,4.015908736007987,152.65822110099543,0.0649226,1520.99,665.982,0.00413948,16.0367,1992000,-0.00195496,99.4347,-1524.89,141.735,0.576664,1924.62,-0.0222403,0.680382,-6.53909,1996000,1925.88,0.341239,0.0767257,917.238569212,0.0678942,0.00194971,1514.14,69.0136,0.0106326,306.477,6.127989041968249,82.0378,-2.85241,57.12794876098633,5.712794780731201,497,1.37018,740.451511999,12753,0.644173,-1.14522
161.51290425201296,3.08352,-2.9666,80721.21867456807,3.04258,294.791,4.1906282950076275,151.14725289899798,0.0622243,1427.52,555.92,0.0029841,18.3849,1996000,-0.00226034,95.2505,-1431.1,165.681,0.780788,1937.09,0.0851519,0.554705,-9.6567,2000000,1948.95,0.3063,0.00811018,804.791449052,0.093543,0.00183983,1422.13,64.8487,0.00895945,299.535,6.175023058007355,106.027,-3.38648,46.508575439453125,4.650857448577881,498,1.0749,741.359650295,12777,0.663709,-1.1005
161.66327493902645,2.97687,-2.6398,80882.44312639907,3.14822,292.83,4.64714672100672,150.76855647499906,0.0640021,1385.66,546.513,0.00282604,23.074,2000000,-0.00157014,172.235,-1382.37,163.453,0.540301,1867.16,-0.0385839,0.688868,-8.11581,2004000,1876.75,0.303532,-0.0210206,991.341468603,0.0599675,0.00187014,1373.1,90.2372,0.00842848,293.328,6.247571743020671,89.5497,-4.33745,38.27295684814453,3.8272957801818848,499,1.01144,874.849976474,12801,0.690325,-1.05454
161.29842346499208,3.18102,-2.8833,81043.76222131803,3.30418,320.018,4.2121216819941765,150.9185005699983,0.0608924,1303.76,2220.19,0.00362327,19.5945,2004000,-0.00129813,141.217,-1312.1,381.333,1.07786,1894.08,0.0659601,0.653302,-9.7987,2008000,1914.68,0.328269,0.0499674,244.26707615,0.0656351,0.00172539,1295.08,-14.7726,0.0086258,324.477,6.1678012129996205,84.8048,-3.14425,41.982601165771484,4.198260307312012,500,1.09061,522.711051481,12825,0.645095,-1.11685
160.56873698801792,3.21907,-2.80551,81204.27767173106,3.19453,258.341,4.2364359439961845,150.33167139800207,0.0675343,1334.03,1338.24,0.00242811,23.6637,2008000,-0.00207967,108.038,-1340.52,348.31,1.1565,1636.12,-0.102199,1.09021,-11.7227,2012000,1623.33,0.291263,-0.0421697,959.299503079,0.0702726,0.00191225,1332.16,-25.5108,0.00900313,262.299,6.000629646019661,46.9455,-4.73617,43.26411437988281,4.326411724090576,501,1.07816,857.80646034,12850,0.668943,-1.08233
161.10838552300993,2.67261,-2.85544,81365.40003621607,2.93975,257.303,4.187371420004638,150.9148390509945,0.0643121,1296.94,671.37,0.00217051,19.1599,2012000,-0.00064351,123.676,-1298.5,161.436,0.992313,1560.15,-0.0849479,1.11313,-7.02395,2016000,1571.49,0.280816,-0.0433777,974.89954081,0.0673686,0.00140174,1291.59,18.5466,0.00708392,264.8,6.0061750520108035,21.6221,-2.56866,39.87791061401367,3.987791061401367,502,0.888234,959.35058453,12875,0.654127,-1.07408
160.84523415098374,2.7191,-2.82231,81526.43411589005,3.23521,281.579,4.205454568989808,150.38304696998966,0.0629122,1372.14,678.873,0.00347023,22.301,2016000,-0.000469306,87.4573,-1371.37,152.202,0.846986,1815.18,-0.0321245,0.869411,-11.5573,2020000,1818.77,0.315989,0.0359752,883.325182517,0.056403,0.00180951,1364.73,-87.9178,0.00836255,285.679,6.256732612004271,-1.75747,-3.96429,45.96388244628906,4.596388339996338,503,1.0332,954.650470827,12900,0.667376,-1.0901
161.66587918098958,2.67716,-2.68834,81687.94226242206,3.11568,277.112,4.398247937991982,150.99576030200114,0.0562443,1344.91,855.972,0.00294852,20.5619,2020000,-0.00272111,154.034,-1348.13,167.54,0.81737,1894.13,-0.0440124,0.902187,-9.19898,2024000,1909.61,0.291009,0.0225217,986.972015384,0.0489311,0.00166277,1343.46,-17.6435,0.00970133,281.384,6.27187094099645,21.2954,-2.7887,43.762855529785156,4.376285552978516,504,0.846303,955.687711493,12924,0.672934,-1.06205
160.60762607298966,4.39349,-2.84033,81848.46844673407,3.19712,279.502,4.244315984004061,150.2672192940081,0.0582341,1402.63,664.978,0.00370625,28.1431,2024000,-0.0015624,227.105,-1403.5,168.452,0.734737,1861.97,-0.0494834,0.879395,-7.78039,2028000,1867.58,0.319699,0.00747747,907.826198568,0.0452202,0.00180601,1393.83,63.0312,0.010806,283.818,6.096090794977499,59.8367,-3.62565,47.65956115722656,4.765956401824951,505,1.38346,986.424149028,12949,0.666679,-1.13454
162.57342056097696,2.71066,-3.07575,82011.22916616904,3.06183,269.067,4.166817727993475,152.33702024401282,0.0441756,1373.79,780.544,0.00311077,20.8714,2028000,-0.00293411,122.573,-1372.64,217.791,0.699014,1807.06,-0.105406,0.740638,-9.02743,2032000,1805.91,0.313556,0.012323,952.676555092,0.0465723,0.00184535,1367.05,-22.2249,0.00782347,272.167,6.069582588970661,57.2743,-3.13443,46.03947448730469,4.603947639465332,506,1.0657,895.191325394,12974,0.642023,-1.11349
160.293690142993,4.62948,-2.88742,82171.35538417601,3.21933,289.342,4.3576908630057005,149.76455747699947,0.0352415,1383.4,714.166,0.00254778,27.7884,2032000,-0.00250414,222.662,-1378.57,247.432,0.641347,1955.6,1.51254,1.02627,-7.76691,2036000,1968.04,0.320491,-0.0350533,954.764363474,0.0447997,0.00222091,1372.62,-29.744,0.0112145,300.849,6.171441802987829,73.1999,-3.78666,45.15224838256836,4.515224933624268,507,1.15366,956.414865618,12998,0.657754,-1.10121
159.21146511202096,2.69268,-3.07069,82330.42629064004,3.37613,326.149,4.194122380999033,148.82846684299875,0.0286101,1528.86,890.435,0.00431257,22.6417,2036000,-0.00135284,262.767,-1524.36,301.615,0.750804,1932.43,-0.0517925,0.781162,-8.09236,2040000,1922.5,0.365656,0.0765659,754.553286114,0.0542796,0.00213373,1517.77,8.11261,0.0106452,327.222,6.188875888023176,-35.0852,-2.81625,64.13142395019531,6.413142681121826,508,1.68863,968.49843123,13022,0.68833,-1.13031
157.2616191359848,2.73966,-2.78773,82487.79907826504,2.94496,277.116,4.05754019098822,147.0777679259918,0.0294757,1377.59,603.153,0.00247942,18.6662,2040000,-0.00147222,116.693,-1377.94,159.989,0.830959,1900.87,-0.0753571,0.717298,-7.12459,2044000,1913.6,0.29046,-0.0205992,929.767481057,0.0600162,0.00194136,1368.08,35.2825,0.0106463,283.174,6.126311019004788,54.8276,-3.12061,43.56484603881836,4.356484889984131,509,0.871319,892.01957943,13047,0.668402,-1.06146
157.0052447780181,3.65893,-3.86348,82644.78382140206,3.40881,309.844,4.172926703002304,146.9531288450089,0.0401788,1497.66,794.876,0.00360767,22.6531,2044000,-0.00238793,63.0374,-1500.46,192.092,0.645717,1944.91,-0.0738418,0.777614,-7.46556,2048000,1947.29,0.337912,0.0713255,924.199250368,0.045537,0.00201348,1491.21,61.2254,0.00953512,317.874,5.879189230006887,59.4944,-3.73279,54.137481689453125,5.413748264312744,510,1.53114,961.784292044,13073,0.668292,-1.15511
156.62380894398666,2.88926,-3.34806,82801.46171799403,3.13271,277.841,4.156559686991386,146.3203786820086,0.0423695,1326.65,759.39,0.00366174,24.1292,2048000,0.000255886,108.279,-1329.6,213.019,0.619871,1777.08,0.0665758,0.59504,-8.85904,2052000,1783.76,0.307279,0.0447056,926.825755439,0.0508373,0.00174079,1321.11,-9.29788,0.00931593,283.488,6.1468705749866785,76.349,-3.43009,41.7368278503418,4.173682689666748,511,1.09017,962.100870579,13097,0.635644,-1.12195
157.7404067349853,2.79412,-2.66456,82959.06708727301,3.03227,307.295,4.214743727003224,147.3931441110035,0.045819,1326.28,890.997,0.00330579,13.7576,2052000,-0.00112046,164.717,-1326.41,244.502,0.63986,1900.24,-0.0996946,0.195806,-10.7835,2056000,1928.45,0.275822,-0.000197738,981.100842748,0.0488725,0.00170316,1320.58,-98.1092,0.00946326,311.157,6.132518896978581,39.4805,-2.9795,36.95021438598633,3.695021390914917,512,0.830346,962.170683289,13121,0.63006,-1.10965
157.66074930102332,3.73848,-2.77259,83117.029171753,3.11798,284.841,4.083839113009162,147.55869461099792,0.0475367,1460.67,545.794,0.0031815,26.8043,2056000,-0.00290301,222.145,-1458.41,123.202,0.54898,1932.37,0.0928817,0.570459,-7.91424,2060000,1934.98,0.306276,0.0347712,982.72768702,0.0413534,0.00227086,1452.68,92.508,0.00956956,286.949,6.018215577016235,96.3671,-3.64103,49.119712829589844,4.911971569061279,513,1.21594,961.111003695,13147,0.674665,-1.10702
157.31172487798904,2.69919,-3.6582,83273.89771995602,3.12522,279.712,4.389072862002649,146.8583590269991,0.0428759,1508.8,540.125,0.00349721,18.0127,2060000,-0.00200728,138.07,-1514.78,242.239,0.579681,1928.56,-0.188867,0.672393,-9.52003,2064000,1975.0,0.340368,0.0365659,734.562734828,0.0464487,0.0019999,1503.13,-25.2181,0.0100047,291.793,6.06429298898729,85.8326,-2.86192,52.65199279785156,5.265199184417725,514,1.46827,996.549388298,13171,0.649972,-1.16098
157.49625626199122,2.63189,-2.79504,83431.700744107,3.04722,311.305,3.9498981369979447,147.45939689700026,0.0340444,1545.42,843.113,0.0040381,17.233,2064000,0.000256891,133.824,-1545.24,115.222,0.544548,2007.19,-0.0786592,0.70269,-7.31532,2068000,1994.02,0.335066,0.0409196,920.152039331,0.0431206,0.00181053,1535.4,-47.1225,0.00835739,319.867,6.086961227993015,111.158,-2.92024,57.2205924987793,5.72205924987793,515,1.38504,861.105119632,13195,0.676735,-1.12284
155.38167108903872,2.89793,-2.79437,83587.17468128105,3.06484,273.268,4.260613845006446,145.18561666399182,0.0451978,1392.36,1210.02,0.00253018,18.1794,2068000,-0.00256824,183.618,-1395.17,226.582,0.632354,1903.8,-0.0689564,0.546135,-7.33551,2072000,1902.85,0.30776,-0.00464387,973.89637593,0.0550221,0.0018493,1390.82,109.791,0.00866052,276.68,5.935440580040449,107.788,-3.40345,44.50907897949219,4.450908184051514,516,1.11975,869.817104775,13219,0.666303,-1.09035
157.12586156801262,3.37058,-2.74351,83744.13612684606,3.16974,300.806,4.357033225998748,146.6796336099942,0.042938,1436.22,629.56,0.00281827,25.268,2072000,-0.00249223,79.2999,-1432.22,132.005,0.582346,1927.76,0.0096904,0.547506,-9.26222,2076000,1937.11,0.326527,0.0226643,956.01813241,0.0511629,0.00197395,1422.95,-17.4444,0.0087011,306.495,6.089194732019678,99.9745,-3.26509,45.95058822631836,4.595058917999268,517,0.993054,967.736007892,13243,0.65243,-1.09792
