Step_0-AverageReturn,Step_0-MaxReturn,Step_1-AveragePolicyStd,Itr,Time-Sampling,MeanKLBefore,Step_0-EnvExecTime,Time-SampleProc,Step_1-AverageReturn,Step_0-MinReturn,Step_0-NumTrajs,Step_1-MinReturn,LossAfter,ItrTime,Step_1-MaxReturn,Step_0-AverageAbsPolicyMean,Step_0-StdReturn,LossBefore,Time-OuterStep,Step_0-AveragePolicyStd,Step_1-EnvExecTime,Time-InnerStep,Time,n_timesteps,Step_1-PolicyExecTime,MeanKL,Step_1-AverageAbsPolicyMean,Step_0-AverageDiscountedReturn,dLoss,Step_1-StdReturn,Step_1-NumTrajs,Time-MAMLSteps,Step_0-PolicyExecTime,Time-TotalInner,Step_1-AverageDiscountedReturn
111.16467962221815,263.1522544514913,0.9993344,156,70.02804350852966,0.0,30.0467426776886,15.946712970733643,118.70210576981898,73.7232699621253,6706,72.47901526011755,-0.0025658503,156.82143235206604,335.60024105388936,0.63306993,29.579309855242393,5.619822e-10,69.88737320899963,0.9994108,30.459250450134277,0.7590725421905518,24575.92113137245,50240000,3.8158864974975586,0.009220781,0.6455784,98.58449224335916,0.0025658507,34.74682576347704,6296,69.88754773139954,1.9475362300872803,86.86197638511658,104.20759187349252
110.72879021593468,295.02780156082827,0.9991763,157,69.37035059928894,0.0,29.93139362335205,16.340657234191895,119.34243965519074,67.11435488058873,6720,72.53633842211141,-0.00077338377,152.09524011611938,324.31939455859117,0.63288903,29.429960429709606,-7.533604e-10,65.41677665710449,0.9994089,30.382312774658203,0.7592768669128418,24728.016887903214,50560000,3.7948293685913086,0.001117284,0.64865476,98.25492742532283,0.000773383,35.56842285338558,6245,65.4169533252716,1.5388362407684326,86.60068845748901,104.66867538418175
111.29128117888231,267.0578604664572,0.9994135,158,69.52904343605042,0.0,30.098671674728394,16.16419243812561,119.90372780478052,73.96497765866582,6708,71.91444089406086,-0.0024955336,160.68334102630615,320.8599711240032,0.632802,29.77214758544957,-1.5823322e-09,74.01921319961548,0.9994087,30.35243797302246,0.7584307193756104,24888.700756549835,50880000,3.7989163398742676,0.008402922,0.6486679,98.69668183712692,0.002495532,35.35706399808684,6213,74.01938438415527,1.5310256481170654,86.5803759098053,105.11735669124
111.66071512581297,310.02180953201656,0.99939555,159,69.37981700897217,0.0,30.010236501693726,16.133382081985474,120.8765098613422,69.67897181635419,6715,72.64623651699503,-0.0020592369,151.89195370674133,369.5184504573794,0.6321952,30.026561265075195,-7.1972117e-10,65.41240978240967,0.999401,30.271028995513916,0.7608048915863037,25040.593239307404,51200000,3.810189962387085,0.004447382,0.6469057,98.99551479207184,0.0020592362,36.496429111247664,6187,65.41258597373962,1.53523850440979,86.40186905860901,105.83880369726246
111.84267140985855,287.2788275327574,0.9992661,160,69.42134046554565,0.0,30.06338906288147,16.355708837509155,119.90987755068132,71.19277185507136,6679,74.29040742183106,-0.003288506,156.44433689117432,336.06114896790046,0.63302433,30.264738023299554,3.7193923e-10,69.69803166389465,0.9993992,30.289698600769043,0.7617125511169434,25197.038112163544,51520000,3.7987215518951416,0.009977329,0.6478489,99.11215357886891,0.0032885065,35.757008515959086,6222,69.69820737838745,1.5404186248779297,86.66809463500977,105.12490721143317
111.79009930657146,325.39511966922385,0.99919415,161,69.97288346290588,0.0,29.848581552505493,16.111870527267456,120.11606722515515,72.29057285087097,6708,72.12971713955888,-0.0027894634,165.7314703464508,289.25368455749106,0.63240665,30.532962702231835,1.6263155e-10,78.66969013214111,0.9993919,30.989888668060303,0.7628159523010254,25362.77009820938,51840000,3.832914113998413,0.00909557,0.647757,99.06934494818357,0.0027894636,36.126227022664835,6261,78.66986274719238,1.5424919128417969,86.97550940513611,105.27604583800158
112.07655284756939,315.6067950962309,0.9993771,162,69.90051174163818,0.0,30.3485848903656,16.030964851379395,120.78312420341136,72.39336542536448,6725,72.11498199764455,-0.0027062048,161.45313811302185,332.6022908424417,0.633185,30.621196767610734,-3.002846e-10,74.55805349349976,0.99938995,30.410879611968994,0.7603898048400879,25524.22379040718,52160000,3.847421407699585,0.009583754,0.6442068,99.30141799002746,0.0027062045,36.24257040626055,6201,74.55822205543518,1.5436699390411377,86.8196702003479,105.76212375737767
111.34423575803014,308.32288909403593,0.9991473,163,69.642254114151,0.0,30.00638175010681,16.191749811172485,120.37095744600651,72.37858787246196,6716,71.96697946118863,-0.0017224591,152.1591169834137,364.31768131994477,0.63237774,29.924767949012413,-1.1592338e-09,65.3684754371643,0.99938893,30.531363248825073,0.7574121952056885,25676.383434057236,52480000,3.809821844100952,0.0051049655,0.6513146,98.73870378504222,0.0017224579,35.83402062179173,6214,65.3686625957489,1.5396087169647217,86.71983408927917,105.46653430799364
111.46617717582518,284.68942143477295,0.99937516,164,69.62434387207031,0.0,30.097106218338013,16.07260751724243,119.60507956532896,72.57446331389687,6712,73.58742729463386,-0.0022872058,154.24950885772705,321.8308912428853,0.6328856,29.896691798844884,-1.3820588e-09,67.58766508102417,0.9993874,30.42681574821472,0.7578527927398682,25830.633502960205,52800000,3.8248109817504883,0.0077232257,0.6495918,98.85224484987027,0.0022872044,35.10892845435475,6270,67.58783721923828,1.542736530303955,86.58314657211304,104.932181908292
111.40331041957836,278.9265178466581,0.9991876,165,69.76631355285645,0.0,30.037060737609863,16.093306303024292,119.83265213197713,72.01826531051678,6722,72.58119318735265,-0.002784615,152.3962743282318,327.29497016747075,0.6330131,29.908870042552273,4.616075e-09,65.56926226615906,0.9993867,30.57895517349243,0.7591347694396973,25983.030339479446,53120000,3.8498246669769287,0.0097709345,0.64775825,98.78004538794532,0.0027846196,35.424874266777316,6247,65.56943917274475,1.545604944229126,86.74864196777344,105.05752311264739
111.62040948815138,282.79916940766424,0.9992821,166,69.53930068016052,0.0,29.957756519317627,16.501643419265747,120.60318711041532,71.28494785491355,6710,71.90687140336941,-0.003436389,156.9792399406433,324.1043069496237,0.63303643,30.242671710483446,-1.0837748e-09,69.97103428840637,0.99937916,30.46561908721924,0.7624557018280029,26140.010139226913,53440000,3.8178763389587402,0.008735752,0.65153265,98.92965468997889,0.0034363877,36.48597917332823,6204,69.97120356559753,1.5448668003082275,86.9319977760315,105.60642820068077
111.8762048856534,273.6170356100528,0.9992452,167,70.2380998134613,0.0,30.539758920669556,15.938974857330322,120.2322810276508,71.43216446083876,6704,71.30356077668894,-0.0016846887,152.59370493888855,307.36737018800426,0.6326655,30.351593938725756,3.046854e-09,65.45352053642273,0.99937034,30.61116075515747,0.7556369304656982,26292.604923725128,53760000,3.8157236576080322,0.003188508,0.6439625,99.16960498642743,0.0016846918,35.65536283067417,6260,65.45369100570679,1.5269134044647217,87.06143569946289,105.39224822563435
111.26300776212734,266.7137546014629,0.9992276,168,69.67011046409607,0.0,30.199856996536255,16.186086177825928,119.66751826566671,72.16575013447131,6697,72.11027579123488,-0.0027540752,158.80111169815063,356.7370740229908,0.63274294,29.590370994942585,6.4695893e-10,71.98616242408752,0.9993691,30.434151887893677,0.7584922313690186,26451.406551122665,54080000,3.788180351257324,0.008296301,0.64559764,98.67203114871154,0.002754076,35.945791536995365,6212,71.98633694648743,1.5281875133514404,86.74291610717773,104.88631482888073
112.66643143562611,310.6275282049075,0.99925214,169,69.71874904632568,0.0,30.015674114227295,16.160426139831543,121.93043362920822,72.16086819461479,6648,68.13501915307098,-0.0030171997,154.5143687725067,349.4517251503169,0.6330109,30.524754516362325,-2.1519408e-11,67.67559957504272,0.9993635,30.668697595596313,0.7569942474365234,26605.921486854553,54400000,3.7893128395080566,0.0072516883,0.64548266,99.76644691973388,0.0030171997,37.05540440678783,6135,67.67577147483826,1.5245976448059082,86.76411747932434,106.60480369904698
111.2604890700791,302.0967206214744,0.9993276,170,69.58458495140076,0.0,30.017873764038086,15.92064905166626,119.87939319337262,72.33348606383049,6681,73.25840783203114,-0.0026797105,164.98721528053284,321.8494202013368,0.63267004,30.51923400636685,4.114285e-10,78.49653339385986,0.99936146,30.509947061538696,0.7897140979766846,26770.90924525261,54720000,3.799266815185547,0.009203051,0.647531,98.61338239602723,0.002679711,35.899946174596536,6212,78.49672389030457,1.5317752361297607,86.4230477809906,105.04212799397328
112.29235695258316,305.43369939732366,0.9992112,171,70.20126938819885,0.0,30.264410495758057,15.877257585525513,120.92998450405898,72.19611894783813,6663,72.43596959234884,-0.002506997,154.75023436546326,389.6761316207125,0.63325256,30.590327978750725,2.4406046e-09,67.6714916229248,0.999359,30.48461079597473,0.7945780754089355,26925.659997463226,55040000,4.199554681777954,0.009124629,0.64878196,99.4427109958621,0.0025069993,36.91859250707933,6157,67.67168307304382,1.531893014907837,87.001384973526,105.82483038459682
112.80895386596765,281.26373211996366,0.99936694,172,69.58966112136841,0.0,30.19600772857666,16.434966564178467,121.7790283637042,72.19255235719977,6670,69.83878786639083,-0.0032127579,165.34400057792664,389.815376854129,0.6329525,30.472221137660117,1.3664663e-09,78.35648679733276,0.9993573,30.36647939682007,0.7573633193969727,27091.00452232361,55360000,3.773322105407715,0.008091634,0.6463976,99.91287654440814,0.0032127593,36.94862879343201,6177,78.35665941238403,1.5246174335479736,86.90979647636414,106.56106369209964
112.60343866605523,313.2905951665622,0.9992411,173,69.80828428268433,0.0,30.200164556503296,16.045459985733032,121.3902874075278,71.77108391107116,6634,72.49607001806058,-0.0026044245,152.24993801116943,382.411695177242,0.6330433,30.55943488293708,-1.2616033e-09,65.43166995048523,0.9993567,30.5638644695282,0.7605729103088379,27243.25497174263,55680000,3.7988569736480713,0.0058454527,0.64569044,99.6909027062181,0.0026044233,36.68668536057836,6148,65.43185877799988,1.5271193981170654,86.74439597129822,106.19046511815378
112.61151079837494,265.18223496362344,0.999188,174,69.85063624382019,0.0,30.255919456481934,16.506791830062866,120.48114291771535,69.69361788264818,6630,71.25090533129695,-0.00247748,157.24647188186646,303.77459840480276,0.6332951,30.748283255182027,3.7726816e-10,69.92537212371826,0.99935013,30.505781173706055,0.7644085884094238,27400.502014636993,56000000,3.8071975708007812,0.007149258,0.6486093,99.66360902365659,0.0024774806,36.1153727972435,6191,69.92554306983948,1.5387916564941406,87.25017881393433,105.50474066536138
113.00238794053932,296.23542852088593,0.99901813,175,69.59726762771606,0.0,30.125235319137573,15.990262746810913,120.26354487036147,71.2405129148715,6627,69.46788914696796,-0.00051556056,151.9117112159729,312.7705315149445,0.63303465,30.836467764469436,-1.3163353e-09,65.35470151901245,0.99934834,30.43266725540161,0.75994873046875,27552.4143307209,56320000,3.793020725250244,0.00037318314,0.6451222,100.01264740911384,0.0005155592,35.881457153224865,6242,65.35487866401672,1.521174430847168,86.47507834434509,105.40520131931969
113.23509030500226,279.72813972264413,0.9991798,176,70.02964544296265,0.0,30.095981121063232,16.17390727996826,121.13284718464317,71.37288455891323,6618,72.91793860828153,-0.0018501561,154.686949968338,339.3495822456622,0.6328175,31.059678747876692,8.234869e-10,67.52759122848511,0.999348,30.42848491668701,0.7609667778015137,27707.10180091858,56640000,4.23430061340332,0.00986949,0.64691895,100.18541237379168,0.0018501569,36.435322983601935,6202,67.5277795791626,1.5227069854736328,87.09221482276917,106.04959134464532
112.95286405966442,273.0051495489496,0.9992089,177,69.65526366233826,0.0,30.078381299972534,16.173362970352173,121.6525858334946,71.12664483101314,6641,71.89380760007822,-0.0030547618,154.4975974559784,355.03326803380685,0.6331795,30.302058073627887,6.927439e-10,67.70629811286926,0.99934745,30.496419429779053,0.7593920230865479,27861.599945306778,56960000,3.8072540760040283,0.009248072,0.6455611,99.9823834973848,0.0030547625,36.90233552403892,6158,67.7064688205719,1.530975341796875,86.71686887741089,106.39976727718204
112.94869556102799,281.199474086969,0.99915814,178,70.11998295783997,0.0,30.355470418930054,16.043154001235962,122.07938332855026,71.52085689954073,6653,71.91579222481843,-0.002678763,152.69396114349365,312.8461919857359,0.6335499,30.57438673357897,-1.1951873e-09,65.56133770942688,0.999338,30.683156967163086,0.7627034187316895,28014.294451713562,57280000,3.8158340454101562,0.0071209297,0.64788383,99.98835356658444,0.0026787617,37.16898061015139,6141,65.5615177154541,1.5321121215820312,87.05484628677368,106.7201949393353
112.89394699271287,302.46390787716723,0.99925125,179,69.48141551017761,0.0,30.09006667137146,16.29085087776184,121.1285365700938,71.53246002622683,6635,73.72234680014705,-0.0024450582,158.71493983268738,338.90926620422704,0.63274515,30.56161051734395,-7.501004e-10,71.97520041465759,0.99933195,30.347745895385742,0.7638859748840332,28173.009959936142,57600000,3.793822765350342,0.009457902,0.64604795,99.94218630331795,0.0024450575,36.918550460837146,6191,71.97537279129028,1.524306297302246,86.66531825065613,106.02348298171002
112.88360974604518,300.89080092599903,0.99919605,180,69.75855541229248,0.0,30.17370843887329,16.233400583267212,121.43592376853903,73.44123030131314,6645,72.51731884755915,-0.0030190945,159.0033369064331,431.69967137615896,0.6333168,31.155234226823094,1.1941662e-10,72.04629349708557,0.9993295,30.517372369766235,0.7607965469360352,28332.013795375824,57920000,3.812748432159424,0.008657776,0.6469608,99.90739905526304,0.0030190947,37.02102000934359,6181,72.04647207260132,1.534846305847168,86.88238573074341,106.24244877143843
112.75745806918141,282.0118157274499,0.99923825,181,70.00663375854492,0.0,30.070345878601074,16.134406089782715,121.47413770391076,70.74225544120142,6618,70.86407584628888,-0.0015953112,152.50756692886353,331.1186123315533,0.63349414,30.621445969154415,-9.1079766e-10,65.39868545532227,0.9993286,30.470165252685547,0.7580432891845703,28484.521944999695,58240000,4.223555564880371,0.0020421185,0.6479214,99.80453160249573,0.0015953103,36.87647499751616,6140,65.39886164665222,1.5247230529785156,87.02842617034912,106.23556809178697
112.44569369253757,321.902181648042,0.99916106,182,69.63944554328918,0.0,30.094922065734863,16.20939064025879,121.31883784443049,69.57641732118603,6640,71.2306301395131,-0.0030863667,158.91508769989014,310.24350809610087,0.6330672,30.543599123989793,1.4146594e-09,72.10811853408813,0.99932814,30.462652921676636,0.7586045265197754,28643.437556028366,58560000,3.8181135654449463,0.009489897,0.64744425,99.55103734318067,0.003086368,36.363133101993874,6123,72.10829067230225,1.5410523414611816,86.73671126365662,106.12363752171676
112.97311221528078,286.8493353756956,0.99932754,183,69.94691181182861,0.0,30.43500566482544,16.027689933776855,120.89755357332518,71.8357592346867,6623,74.8366822262488,-0.002799388,159.01628494262695,303.28956405780576,0.6331131,30.862664753995762,-2.9916974e-10,72.07280707359314,0.9993261,30.41935682296753,0.7691855430603027,28802.454380750656,58880000,3.809772491455078,0.007262055,0.6447482,99.95973770986105,0.0027993878,36.68701049958297,6166,72.07297873497009,1.535891056060791,86.87172818183899,105.82075135857578
113.58841698316589,290.59967828745084,0.9992763,184,69.7654881477356,0.0,30.16364574432373,16.13915729522705,121.77468575181534,72.03203496545213,6602,72.30985270128615,-0.0028598986,156.79753279685974,316.7465317046641,0.63314414,31.53223106659797,1.573477e-09,69.9308021068573,0.99931914,30.52010750770569,0.7566201686859131,28959.252460718155,59200000,3.819894790649414,0.008460034,0.64723927,100.44013417510656,0.0028599002,36.632137580933005,6163,69.93097758293152,1.528048038482666,86.78895306587219,106.53102247804097
114.3352294321552,306.22180784185235,0.99923784,185,69.93185472488403,0.0,30.33474040031433,16.170391082763672,121.89152505761331,73.98326555146353,6580,71.28755873164016,-0.0022151808,154.8025028705597,294.2184798877878,0.6337713,31.15508548147641,2.1365767e-10,67.72907996177673,0.999317,30.53071403503418,0.7679715156555176,29114.055474042892,59520000,3.8106181621551514,0.009104254,0.6488184,101.04767291217918,0.002215181,36.98411263059974,6175,67.72925472259521,1.535670518875122,86.99983811378479,106.61745800400494
113.66570200616947,294.60531509296425,0.9992482,186,70.15777540206909,0.0,30.151325702667236,16.304044485092163,122.26642627577212,72.33474476167675,6617,72.17041136894713,-0.0021635783,161.5964801311493,343.6174076515657,0.63343644,31.38131460403119,1.4659056e-09,74.17064714431763,0.99930924,30.51311159133911,0.7617800235748291,29275.65245771408,59840000,4.224395036697388,0.0079323035,0.645074,100.52518466581662,0.0021635797,37.44932331588909,6149,74.17081880569458,1.5326733589172363,87.35146045684814,106.87944117834648
113.78716736718083,298.3848639057794,0.9991774,187,69.77814507484436,0.0,30.094390869140625,16.15007185935974,122.44915313478293,71.63080921693604,6572,72.63101090316057,-0.0024231065,161.14669346809387,314.3004507079166,0.63348544,31.280996875458456,5.1065463e-10,74.24734854698181,0.99930716,30.60615348815918,0.7679939270019531,29436.79967069626,60160000,3.818408489227295,0.0074794963,0.650904,100.59588893452906,0.002423107,37.02219870405869,6125,74.24752402305603,1.5361475944519043,86.8243510723114,107.0140897964362
113.52192444528515,307.73118118602895,0.9993186,188,69.74927306175232,0.0,30.161677837371826,16.07376003265381,122.33600114586108,70.54627749667112,6615,71.77900338582248,-0.0030803874,156.6697826385498,305.3493576316469,0.63308585,31.09681485776891,-7.6112483e-10,69.8832471370697,0.99930036,30.49769949913025,0.7629337310791016,29593.46994805336,60480000,3.8120627403259277,0.009334223,0.64516395,100.41172093692431,0.0030803867,38.009318547611066,6139,69.88341927528381,1.541175365447998,86.7133526802063,106.8976297912465
113.2375426893397,263.78154831035135,0.9991392,189,69.7544333934784,0.0,30.08789300918579,16.191513061523438,122.27349599528331,69.18516022375677,6581,71.52242115648211,-0.003066351,159.02919363975525,301.43703740239687,0.6334848,30.619416687757354,-1.7045128e-09,72.1197760105133,0.9992984,30.58140230178833,0.7591664791107178,29752.499641656876,60800000,3.824585199356079,0.008032768,0.6476715,100.1702897588307,0.0030663493,36.820167288360786,6096,72.11995244026184,1.5239343643188477,86.83276963233948,106.86615665026602
114.4304223146155,287.6494849203974,0.9991533,190,69.90193009376526,0.0,30.153727293014526,15.892529249191284,124.53199904531857,71.56104342716877,6570,71.44040998058074,-0.0023402392,152.09226965904236,350.43703606328035,0.63307756,31.620237574548057,8.5279417e-10,65.33472299575806,0.9992964,30.674972772598267,0.7585580348968506,29904.593189001083,61120000,3.8054890632629395,0.007058899,0.64919364,101.11872142486435,0.0023402402,37.988257784489,6029,65.334890127182,1.5342919826507568,86.68209648132324,108.59455158114989
112.50866517384819,339.76290064663556,0.99922997,191,69.89584827423096,0.0,30.094079971313477,16.12281322479248,122.38216377337233,72.47843781722923,6631,71.74751652383094,-0.002176965,156.90284538269043,312.88587768665116,0.6331917,30.190076456668653,1.8542303e-09,69.90827083587646,0.99929523,30.343623876571655,0.7594201564788818,30061.496724128723,61440000,4.203112840652466,0.007643968,0.6489428,99.63267822606433,0.0021769668,37.468125347159095,6107,69.90844297409058,1.5254404544830322,86.90749073028564,106.92478160951673
113.29870088261531,298.0194742146694,0.9991809,192,69.43519759178162,0.0,29.99103856086731,16.09717869758606,122.44525035890182,70.71211863198945,6599,71.46436094474355,-0.002653369,160.9380350112915,318.34413431484325,0.63335806,30.968461421461914,7.7093815e-10,74.43558549880981,0.99928916,30.380006313323975,0.760371208190918,30222.435265779495,61760000,3.788494110107422,0.0077524707,0.64969116,100.22547506960903,0.0026533697,37.235307830147015,6107,74.43575859069824,1.538701057434082,86.42129611968994,107.00980459037639
113.38180966310831,322.7882145917115,0.9991888,193,69.89602494239807,0.0,30.14336109161377,16.086698055267334,122.88791609820734,71.9278045622022,6570,72.31381880100095,-0.0025763214,154.46808791160583,398.53102005983965,0.6335526,31.550613924607358,2.025963e-09,67.52434062957764,0.99928856,30.637056827545166,0.7585532665252686,30376.90385746956,62080000,3.8318374156951904,0.0085868295,0.6474971,100.24552021311597,0.0025763235,37.69448199822505,6066,67.52451276779175,1.5443766117095947,86.87359094619751,107.28167205391104
113.35760958117919,263.443982434673,0.9991303,194,69.71213245391846,1.5013877e-09,30.265276432037354,16.160334825515747,122.13385148388397,71.06834384500458,6588,73.03948637029163,-0.0024758973,162.98361897468567,322.2695596797613,0.63354355,30.944056232664362,-3.805397e-09,76.16471004486084,0.9992865,30.389195442199707,0.7540419101715088,30539.88803100586,62400000,3.803083658218384,0.0072995126,0.6469189,100.27313934601605,0.0024758936,36.985881645528465,6100,76.16488552093506,1.5332026481628418,86.7554931640625,106.75609492894121
112.52197867588698,304.36696797257605,0.9990532,195,69.67314267158508,2.9685907e-09,30.110684156417847,16.27972936630249,122.50611383759994,70.90511970344188,6618,71.96269039253525,-0.0031057433,158.72023177146912,339.9820265880368,0.6332238,30.583796972251175,-2.2605202e-09,71.80153107643127,0.9992788,30.470432996749878,0.7596051692962646,30698.60883164406,62720000,3.8006503582000732,0.008037053,0.6502524,99.61782511045463,0.003105741,37.39166438769908,6075,71.80171322822571,1.554581642150879,86.84185862541199,106.99618296886435
113.75627345946232,280.9240484841581,0.9990963,196,70.18898105621338,0.0,30.237834692001343,16.053848028182983,122.39635071037819,68.94605822273692,6570,72.17988460404315,-0.0024470468,154.82352352142334,316.95105108026166,0.63344175,31.138909586133146,1.6381894e-09,67.57428216934204,0.99927694,30.437503576278687,0.7972671985626221,30853.432883024216,63040000,4.21165132522583,0.008609953,0.65256834,100.56679611982437,0.0024470484,37.73044160832211,6107,67.574471950531,1.544645071029663,87.16844582557678,106.92029023702491
113.54427170427456,349.83567470405865,0.999116,197,69.69153594970703,0.0,30.14892578125,16.222978591918945,123.83081190663752,70.36134664037435,6587,74.02577840789482,-0.0032522075,154.31401348114014,337.3725771233698,0.63366604,30.90152174083612,-7.532369e-10,67.43251895904541,0.99927646,30.44798445701599,0.7647643089294434,31007.747465848923,63360000,3.824237108230591,0.008972384,0.6492219,100.42299858068964,0.0032522068,38.349499263295314,6039,67.43270349502563,1.534050703048706,86.80680203437805,107.99319133206696
114.28140615654247,314.80220883289746,0.99924785,198,69.78457570075989,0.0,30.282060861587524,16.079282522201538,123.36788100828286,68.6340797407569,6606,72.26992099360874,-0.0022378222,160.89429426193237,324.53647240931673,0.6334891,31.766775719768333,6.6424255e-10,74.06630301475525,0.99926996,30.424476861953735,0.7620179653167725,31168.642318964005,63680000,3.806748628616333,0.009431973,0.6477519,100.99463995767937,0.0022378229,37.7372010904874,6088,74.06647539138794,1.5398240089416504,86.75290513038635,107.72924520352885
114.16773470936529,301.95444537503636,0.9990377,199,69.83226013183594,0.0,30.166683435440063,16.294052600860596,124.19840276820823,70.95875754854116,6509,72.00255975157222,-0.002759821,154.69307565689087,312.66738317304134,0.63342047,31.80839803697353,-6.7485906e-10,67.59937262535095,0.9992678,30.56980276107788,0.7588067054748535,31323.335936546326,64000000,3.831880807876587,0.00796772,0.648962,100.8322257506935,0.0027598203,37.94606144684198,5993,67.59955072402954,1.5376479625701904,87.01517033576965,108.24279932399428
113.0878096701482,287.2785453674793,0.9990904,200,69.64523506164551,0.0,30.109490156173706,16.1261248588562,121.85701513239154,71.53987015480209,6593,72.32326510169592,-0.0023686388,156.32710886001587,312.726739461811,0.6335434,30.842881231328576,4.2339005e-10,69.59336590766907,0.9992676,30.456154823303223,0.7601170539855957,31479.663568258286,64320000,3.8205044269561768,0.008305905,0.648466,100.05187544845856,0.0023686392,36.4603813020738,6108,69.59353876113892,1.5302605628967285,86.65998101234436,106.5588605233845
114.63283234994461,277.72323067581794,0.9992047,201,70.41753458976746,0.0,30.216322660446167,16.216004133224487,123.53307650208518,71.38209250437677,6528,72.85601948314753,-0.0030870768,159.70941734313965,312.6245947257617,0.6335641,31.75606139354006,-2.2168167e-09,72.1109676361084,0.999267,30.679698944091797,0.7619180679321289,31639.388043642044,64640000,4.245644807815552,0.0076083564,0.6499799,101.22247092198035,0.0030870745,37.68788990541094,6069,72.11114811897278,1.5321660041809082,87.52489399909973,107.80284190179172
113.09705587335293,335.9874795086143,0.99921274,202,69.650639295578,0.0,30.0186607837677,16.159024953842163,123.29619182372227,72.16162756212833,6595,71.0353064590177,-0.0016383827,152.0522015094757,344.1674479409237,0.6338452,31.183730707496128,-2.1697948e-10,65.28468203544617,0.9992646,30.514487743377686,0.7594394683837891,31791.440799236298,64960000,3.8262829780578613,0.0047278716,0.6470836,100.05038845039239,0.0016383824,37.58218139550432,6054,65.28485918045044,1.5496718883514404,86.69715547561646,107.60076991061614
114.591420280108,325.1420224830862,0.99912524,203,69.84652543067932,0.0,30.185469150543213,16.04283595085144,124.66510329880305,70.93322759248646,6562,69.63390195401794,-0.002171861,165.31459832191467,377.0711624946805,0.6336139,31.856358368584687,5.0503296e-10,78.45962500572205,0.9992597,30.56908416748047,0.7570459842681885,31956.75592327118,65280000,3.825198173522949,0.0076234713,0.6476015,101.23064703356681,0.0021718615,38.441629327794665,6032,78.45979928970337,1.5450940132141113,86.77455639839172,108.6699239447561
114.27123570260278,297.0826177851922,0.99905986,204,69.91227626800537,0.0,30.178600072860718,16.002691745758057,123.93814755061513,72.31495551334254,6523,73.91289582985442,-0.0022021246,152.3197193145752,291.1373345114327,0.6337483,31.160465973254073,-9.000756e-11,65.43707323074341,0.9992581,30.62819218635559,0.7607879638671875,32109.0761384964,65600000,3.832500457763672,0.008778354,0.65093774,100.96246611249026,0.0022021246,37.779543313539044,6008,65.43724727630615,1.544576644897461,86.80451107025146,108.08396859976281
114.14401508741726,311.243381123858,0.9993081,205,69.71488857269287,0.0,30.165568351745605,15.986555337905884,123.28673421602409,73.8760674780256,6544,71.7780788903722,-0.0017489425,158.6018590927124,309.8952381844064,0.63397104,31.43675227953595,-1.0579182e-09,71.94163727760315,0.9992564,30.465168476104736,0.7564761638641357,32267.6785531044,65920000,3.8052501678466797,0.007830163,0.6488522,100.86674447996732,0.0017489415,37.17052027069631,6064,71.94182205200195,1.5429706573486328,86.58609819412231,107.65566819362513
114.33931327195805,314.67547512414217,0.99915266,206,69.69968938827515,0.0,30.025367498397827,16.110069036483765,123.65332649129088,71.91985483647866,6533,72.60616644354103,-0.0014306994,152.08563089370728,327.45760087287493,0.63347924,31.31050918967136,-1.4790766e-09,65.31208992004395,0.9992559,30.580236434936523,0.7571473121643066,32419.76474261284,66240000,3.81819748878479,0.0020100542,0.64621806,101.02080824356986,0.0014306979,38.27042895266105,6056,65.3122718334198,1.5437729358673096,86.69591808319092,107.87278469337001
113.49655917555981,289.82091879600847,0.9991523,207,70.0464231967926,0.0,30.256718635559082,15.95681619644165,122.73792351235619,65.13584337770054,6560,72.520745282422,-0.0028051306,163.42910766601562,312.8212480603619,0.6331278,31.043930044007958,1.0540735e-09,76.45934343338013,0.99925005,30.33641004562378,0.7642199993133545,32583.194426059723,66560000,3.7937369346618652,0.008850266,0.6480906,100.33182909634655,0.0028051317,37.76064633464011,6033,76.45951342582703,1.936028242111206,86.89565944671631,107.11872888627855
114.77435245837408,296.7297174394863,0.9991056,208,70.20514941215515,1.5017576e-09,30.41842555999756,15.973478078842163,125.49165788207323,72.18289512441824,6564,71.52219884814707,-0.0023817061,163.52329659461975,322.10019751311955,0.63421065,32.41267724708945,-9.474188e-10,76.38124203681946,0.99924815,30.623481273651123,0.7630836963653564,32746.718241930008,66880000,3.8531112670898438,0.0079731075,0.6471591,101.34356277015715,0.0023817052,39.16594274543198,5985,76.3814160823822,1.560070514678955,87.0700364112854,109.23316400508679
115.06218238081767,308.73573543400136,0.99914527,209,70.08754181861877,0.0,30.40539312362671,16.042824506759644,123.53668892054881,71.45357788809842,6524,72.7892139788964,-0.002931767,161.3323335647583,407.6617597778684,0.6338826,31.85850857096852,-1.1452066e-09,74.22606801986694,0.999246,30.572365760803223,0.7645001411437988,32908.05115914345,67200000,3.813185930252075,0.007485032,0.6482941,101.56984870153072,0.0029317657,38.254452563702564,6065,74.22624063491821,1.5514891147613525,87.02333235740662,107.79039363005037
