Policy Loss,Epoch,KL Loss,(Previous) Eval Time (s),Policy mu Max,Log Pis Mean,V Predictions Std,Q Predictions Std,Policy log std Mean,Train Time (s),VF Loss,Q Predictions Mean,Policy mu Mean,V Predictions Max,QF Loss,Q Predictions Max,AverageReturn_all_train_tasks,Z variance eval,R Predictions Min,Policy log std Std,V Predictions Min,Number of rollouts total,KL Divergence,Policy log std Min,Policy mu Min,Epoch Time (s),Number of env steps total,Z variance train,Log Pis Max,RF Loss,Policy mu Std,R Predictions Max,Number of train steps total,R Predictions Mean,Sample Time (s),R Predictions Std,Z mean train,Log Pis Std,V Predictions Mean,Policy log std Max,Log Pis Min,AverageReturn_all_test_tasks,Total Train Time (s),Q Predictions Min,Z mean eval
-2144.7,697,4.096954345703125,4.131743930003722,4.01237,2.2379,283.686,304.599,-1.25287,146.8082152989955,158.583,2133.53,0.0654577,2638.21,1190.87,2625.79,1298.78123954,0.0408401,-0.00786019,0.385163,74.1005,17504,40.96954345703125,-4.16001,-6.28777,156.92140845701215,2796000,0.0353821,34.8223,344.651,0.683485,-0.00181761,2792000,-0.00438417,5.981449228012934,0.00107018,0.556991,3.80978,2148.6,0.0344779,-7.33181,1246.93711218,111257.11817114997,-222.458,0.814738
-2134.64,698,3.8542659282684326,4.305682767007966,4.11346,2.113,289.915,298.635,-1.26168,145.79324801100302,178.033,2123.5,0.0371709,2608.37,651.551,2617.28,1205.64454246,0.0383318,-0.0076168,0.373234,173.212,17528,38.542659759521484,-4.55961,-4.75615,156.07139388500946,2800000,0.0470259,40.6431,582.63,0.675446,-0.00130129,2796000,-0.00431879,5.972463106998475,0.0011139,0.701582,3.68793,2127.81,0.0246651,-8.12573,1203.12497904,111412.94803708298,154.117,0.680559
-2179.74,699,4.566397190093994,4.069087352007045,3.2218,2.19334,254.343,265.088,-1.25217,144.45907313699718,123.454,2170.87,0.0719652,2609.74,587.202,2603.38,1189.63759746,0.0369576,-0.00786219,0.364699,280.586,17552,45.663970947265625,-3.10698,-4.08016,154.46781433804426,2804000,0.0393054,21.261,358.99,0.667924,-0.00169428,2800000,-0.00442739,5.939653849040042,0.00104259,0.632193,3.54729,2176.47,0.206412,-9.63632,1179.13413897,111567.40284354599,305.807,0.580301
-2159.53,700,4.644032955169678,4.06139783099934,3.53634,2.22366,300.561,315.021,-1.22558,145.15448015699803,142.871,2150.33,0.0397538,2594.55,735.18,2605.52,1242.21002666,0.053302,-0.00800225,0.384696,158.655,17577,46.440330505371094,-3.24835,-3.40991,155.20098159498593,2808000,0.0346865,21.2957,129.146,0.689079,-0.0021687,2804000,-0.00454799,5.9851036069885595,0.000872886,0.607248,3.65625,2157.32,0.420861,-8.70581,1207.65207722,111722.641310863,114.116,0.646789
-2237.61,701,4.708951950073242,4.104427432001103,3.22964,2.18638,250.59,268.318,-1.2543,144.9593508229882,120.733,2229.9,0.0526878,2669.09,833.329,2684.61,1189.63671934,0.0340051,-0.0081399,0.385161,773.986,17601,47.08951950073242,-3.26949,-3.71519,155.0762024209689,2812000,0.0305622,32.1712,243.486,0.674752,-0.0021698,2808000,-0.00446041,6.01242416597961,0.00094146,0.596133,3.79358,2240.27,-0.0237633,-10.2684,1258.77094169,111877.69415625697,63.2467,0.618718
-2125.01,702,4.509017467498779,4.086310810991563,2.91633,2.22674,266.3,279.616,-1.26073,145.5431815060001,120.591,2116.24,0.0654829,2528.45,626.866,2532.64,1238.78711219,0.0444892,-0.00622074,0.37133,192.232,17626,45.090171813964844,-2.99864,-3.44287,155.57905878900783,2816000,0.0218455,15.3781,12.8176,0.674396,-0.00265768,2812000,-0.00422649,5.9495664720161585,0.000632131,0.447993,3.60838,2127.38,-0.106987,-7.44175,1184.37014253,112033.27314734997,234.767,0.704555
-2115.21,703,3.6524658203125,4.091592741999193,3.68463,1.96976,286.979,301.903,-1.23263,146.22621001499647,250.827,2107.17,0.0493921,2456.04,606.614,2460.63,1247.73934256,0.0561648,-0.00763092,0.361904,-80.8308,17650,36.524658203125,-3.13063,-3.25345,156.26025149802445,2820000,0.0381812,18.2907,212.577,0.663725,-0.00181001,2816000,-0.0041961,5.942448741028784,0.000835119,0.488308,3.45517,2119.63,0.119084,-6.63373,1226.06328237,112189.438363595,-91.0194,0.907297
-2200.92,704,4.538829326629639,4.001699868997093,3.0274,2.1865,302.315,312.758,-1.25112,146.2578640099964,104.19,2191.82,0.0403486,2630.34,730.893,2637.18,1245.85673688,0.0350924,-0.00850363,0.390474,280.083,17674,45.3882942199707,-3.18554,-3.69094,156.37173018702015,2824000,0.0633858,22.8564,361.739,0.681788,-0.00195164,2820000,-0.00478434,6.112166308026644,0.00104582,0.636639,3.81149,2198.41,-0.0403173,-9.53671,1263.41294735,112345.75482880203,263.684,0.681194
-2187.19,705,4.509830474853516,3.9516085520008346,3.49674,2.20229,289.779,305.185,-1.23225,145.73913418699522,128.569,2178.38,0.008397,2632.56,1048.35,2637.91,1246.76916457,0.0397203,-0.00820072,0.381119,61.8352,17698,45.098304748535156,-3.10782,-3.20261,155.6365411110164,2828000,0.045894,20.3005,255.091,0.705247,-0.00177831,2824000,-0.00471703,5.945798372020363,0.000942049,0.560626,3.7174,2181.39,0.0641459,-7.79677,1243.36706297,112501.38570250505,61.386,0.648216
-2227.56,706,4.417333126068115,3.9515024020074634,3.05643,2.3528,286.3,296.7,-1.27042,144.54238589201123,107.568,2217.68,-0.00139227,2675.58,984.971,2673.2,1228.58410973,0.0398414,-0.00827952,0.39418,246.012,17722,44.1733283996582,-3.05556,-2.92284,154.44492060501943,2832000,0.0447473,15.022,562.64,0.69308,-0.00185871,2828000,-0.00479836,5.951032311000745,0.00104371,0.722034,3.70084,2229.02,0.120323,-9.34186,1213.92641395,112655.94353091606,231.26,0.64276
-2217.9,707,4.4279375076293945,4.0697158349939855,3.48268,2.33644,279.619,298.764,-1.2521,146.1253374220105,503.265,2209.06,0.0334316,2614.82,721.233,2618.94,1246.26000906,0.0441389,-0.00794723,0.372503,12.0078,17746,44.27937316894531,-3.10335,-4.26174,156.24578662699787,2836000,0.0499899,15.9869,312.484,0.704441,-0.00178145,2832000,-0.00458495,6.050733369993395,0.001012,0.673815,3.58189,2218.15,0.119649,-8.46979,1235.47098981,112812.17412511606,-1.14,0.635617
-2174.84,708,4.372000694274902,4.059776505004265,3.71627,2.14423,280.036,290.335,-1.25001,145.43494262199965,148.587,2166.86,0.0302174,2649.05,545.924,2648.09,1249.60466235,0.0222218,-0.0093745,0.379977,60.4367,17771,43.72000503540039,-3.28691,-4.50348,155.41140882998297,2840000,0.0241038,18.0027,271.192,0.68438,-0.000920456,2836000,-0.0043844,5.916689702979056,0.00111746,0.627216,3.86839,2178.17,0.222789,-9.59586,1223.99731123,112967.64170684404,28.5059,0.661893
-2134.61,709,4.228118419647217,4.121158178997575,3.34773,2.29615,309.981,321.009,-1.2692,145.20075807599642,126.945,2125.13,0.0151291,2662.85,572.871,2666.01,1277.01999791,0.0402562,-0.00822797,0.379524,350.363,17795,42.28118133544922,-3.20791,-4.17727,155.36091647102148,2844000,0.0457809,22.6511,298.726,0.667937,-0.0026991,2840000,-0.00473506,6.039000216027489,0.000942573,0.42789,3.64992,2136.83,-0.00921953,-7.96513,1241.44076911,113123.02155978205,334.246,0.690664
-2208.22,710,4.325472354888916,4.145329245002358,4.09206,2.06289,278.673,292.281,-1.25306,146.13830036799482,104.643,2200.33,0.0294683,2624.62,611.136,2630.22,1224.84998247,0.0311329,-0.00784118,0.386678,368.277,17819,43.254722595214844,-3.08904,-3.95801,156.18901034996088,2848000,0.0362308,18.4434,362.265,0.671679,-0.00179307,2844000,-0.0045111,5.905380736963707,0.00103072,0.517335,3.73834,2210.75,0.499269,-7.78632,1197.33327412,113279.19184021698,330.768,0.654754
-2241.96,711,5.006639003753662,4.132192959994427,3.11355,2.48821,279.943,293.579,-1.24521,146.38098458499007,113.245,2230.93,0.0243838,2675.5,646.926,2661.68,1242.54363809,0.0286877,-0.00842673,0.389745,633.239,17843,50.06638717651367,-3.44339,-3.24469,156.49021847295808,2852000,0.0518497,17.7316,631.971,0.720147,-0.00226261,2848000,-0.00488386,5.977040927973576,0.0012469,0.653716,3.77196,2242.27,-0.0657574,-8.0411,1228.50631469,113435.56580794096,642.642,0.475279
-2344.31,712,4.907986640930176,4.021409973007394,4.67198,2.24679,302.905,315.135,-1.24514,147.17241852599545,160.131,2338.83,0.0458001,2968.57,642.701,2960.91,1275.58207341,0.0461054,-0.00869786,0.384948,553.65,17867,49.079864501953125,-3.12946,-3.36063,157.2407761140057,2856000,0.0509462,15.8771,471.634,0.701304,-0.00222423,2852000,-0.0047881,6.046947615002864,0.00101042,0.554604,3.59627,2351.18,0.113956,-7.08077,1204.33780727,113592.81870093198,535.899,0.651182
-2204.98,713,4.1155195236206055,4.0385372300079325,3.0461,2.20801,274.776,286.793,-1.26096,147.56302261800738,193.209,2193.56,0.0487907,2638.4,842.666,2641.29,1211.45494247,0.0398852,-0.00882831,0.386927,31.0644,17891,41.15519332885742,-3.07773,-3.78793,157.67660379299195,2860000,0.0422264,19.9426,360.14,0.675079,-0.00203934,2856000,-0.00457959,6.075043944976642,0.000940492,0.540415,3.55483,2200.94,-0.0857222,-8.06482,1237.89689476,113750.56486053596,16.8895,0.643208
-2224.42,714,4.717365264892578,4.113210725001409,3.20973,2.35028,287.146,303.872,-1.25106,145.96272329700878,94.8365,2213.17,0.0390854,2609.86,838.416,2638.6,1194.04113601,0.0333415,-0.00851437,0.38129,219.233,17916,47.17365264892578,-3.03283,-3.06266,156.16935520303377,2864000,0.0389011,18.3009,317.34,0.701904,-0.00122627,2860000,-0.00467176,6.0934211810235865,0.00096614,0.663937,3.72246,2221.38,-0.038612,-6.91963,1236.65521032,113906.727993905,154.123,0.641601
-2207.34,715,4.350020885467529,4.112087456000154,3.22617,2.0174,268.916,283.199,-1.24348,145.56083594998927,112.256,2195.71,0.0359979,2634.41,614.87,2627.28,1233.99517762,0.04038,-0.00775874,0.374218,180.829,17940,43.500205993652344,-3.07297,-5.72943,155.64588615899265,2868000,0.043466,22.987,171.112,0.669684,-0.00116936,2864000,-0.00451866,5.97296275300323,0.000905892,0.634766,3.50749,2206.87,-0.0251976,-10.7407,1252.65070384,114062.36955159601,158.793,0.633465
-2277.84,716,4.240865230560303,4.113016281000455,2.99608,2.21315,270.343,279.622,-1.25217,146.38934600699577,103.146,2270.18,0.0395431,2688.04,677.353,2694.52,1221.6313994,0.042183,-0.00774672,0.387662,438.621,17964,42.408653259277344,-3.42868,-3.46777,156.56538894698315,2872000,0.0405935,16.2173,472.246,0.69887,-0.00177565,2868000,-0.00472166,6.063026658986928,0.00114243,0.657019,3.63276,2280.45,0.196994,-8.24296,1183.05236408,114219.04222170098,469.719,0.628645
-2238.51,717,4.252442836761475,4.225862346997019,3.07,2.34503,269.714,281.93,-1.2494,146.129117761011,135.045,2231.3,0.0528466,2634.75,662.306,2638.98,1246.43217264,0.0306035,-0.00836074,0.387163,116.459,17988,42.5244255065918,-3.17556,-4.77936,156.33917363904766,2876000,0.0424566,24.374,545.279,0.704512,-0.000789909,2872000,-0.00424063,5.984193531039637,0.00119137,0.635561,3.72906,2238.94,0.173287,-8.36892,1229.57266145,114375.38011495204,72.4595,0.652996
-2178.07,718,3.99812388420105,4.229902129998663,3.18802,2.12257,276.34,298.0,-1.23136,145.82966655900236,145.152,2168.43,0.0413125,2631.26,2155.02,2641.84,1216.55317269,0.035666,-0.00725066,0.369188,8.9687,18012,39.981239318847656,-3.17819,-3.88739,156.13553938199766,2880000,0.0398835,27.6158,426.889,0.689207,-0.00155616,2876000,-0.00428428,6.075970692996634,0.00102843,0.487003,3.6281,2178.6,0.217733,-8.12276,1241.53581219,114531.44850375403,-431.604,0.64313
-2210.33,719,4.319331645965576,4.167904104004265,3.4458,2.34657,298.061,311.283,-1.2576,144.89917531699757,151.988,2200.75,0.0280097,2657.12,606.536,2646.5,1205.68966843,0.0363283,-0.00747003,0.39235,78.4192,18037,43.19331359863281,-3.21256,-3.45092,155.07455425201624,2884000,0.0416002,19.5609,448.126,0.683307,-0.00137228,2880000,-0.00441488,6.007474831014406,0.00110321,0.539796,3.6468,2211.06,0.140845,-9.45174,1083.47050798,114686.55637923104,78.4134,0.607196
-2209.84,720,4.5971198081970215,4.206128481993801,3.00732,2.27189,279.167,297.331,-1.26795,145.2358436719951,121.022,2196.23,0.0421022,2667.38,1033.47,2664.92,1255.39502256,0.0455997,-0.00885951,0.390068,195.403,18061,45.97119903564453,-3.66891,-3.48869,155.4552501200087,2888000,0.0364289,23.6998,347.405,0.675553,-0.00181015,2884000,-0.00446081,6.013277966019814,0.00101233,0.491426,3.71712,2207.12,0.0549477,-11.4347,1229.32359923,114841.86140345907,-50.7693,0.647079
-2245.72,721,4.356126308441162,4.061368562004645,4.29641,2.42852,276.105,295.701,-1.26513,145.71476443500433,110.191,2235.61,0.0558519,2650.68,677.759,2648.49,1249.53095934,0.0361772,-0.00792472,0.38022,175.749,18085,43.56126403808594,-3.17506,-3.32538,155.84858382001403,2892000,0.0552397,18.1595,418.499,0.706119,-0.00192007,2888000,-0.00448152,6.072450823005056,0.00100243,0.639274,3.68993,2245.57,0.00779343,-7.63445,1258.0409213,114997.7864882661,-181.857,0.647021
-2231.53,722,4.188632488250732,4.142909129004693,3.43926,2.39669,290.806,302.758,-1.24727,145.85679605198675,260.474,2223.83,0.0416717,2651.27,752.703,2648.21,1274.39083907,0.047279,-0.00844803,0.384332,50.8382,18109,41.886322021484375,-3.65514,-3.51916,156.00738853000803,2896000,0.135025,39.0533,482.421,0.713712,-0.00249918,2892000,-0.00483478,6.007683349016588,0.00110585,0.751918,3.88164,2226.44,0.0215225,-9.96828,1256.09926206,115153.66945044807,-43.013,0.654237
-2225.77,723,4.26963996887207,4.023803828997188,3.22588,2.06224,290.631,306.012,-1.25793,146.27970353300043,144.261,2215.1,0.0223258,2639.42,600.953,2657.37,1243.69390369,0.0723709,-0.00803488,0.377106,255.362,18133,42.6963996887207,-3.16947,-4.08609,156.25996840701555,2900000,0.0606622,24.9421,495.915,0.664455,-0.00133586,2896000,-0.00447315,5.956461045017932,0.00114759,0.648519,3.70497,2220.15,0.238736,-6.39523,1145.29278823,115310.17434506713,235.374,0.707755
-2241.86,724,4.326741695404053,4.274600744000054,3.21697,2.44398,265.358,276.93,-1.26887,146.3100584240019,134.838,2232.33,0.0483701,2659.1,2591.72,2665.6,1229.89808018,0.045844,-0.00768879,0.398125,273.448,18157,43.26741409301758,-3.20853,-3.608,156.3603891449893,2904000,0.0367151,17.1336,279.026,0.690353,-0.0023098,2900000,-0.00459421,5.77572997698735,0.000956585,0.663223,3.87304,2243.99,0.0421989,-8.68706,1250.08547238,115466.32459845414,227.287,0.652695
-2247.54,725,4.333217620849609,4.068984625002486,3.27685,2.28752,314.916,326.395,-1.25365,146.33502155799943,162.792,2239.7,0.0224096,2656.16,638.614,2677.95,1269.25069439,0.0562252,-0.00809904,0.38842,175.009,18181,43.332176208496094,-3.28193,-3.31004,156.39272440300556,2908000,0.071458,21.7617,204.122,0.679166,-0.00233562,2904000,-0.00467001,5.988718220003648,0.000898475,0.540614,3.6355,2250.52,0.0156215,-7.48007,1237.34929268,115622.79974590814,186.631,0.652651
-2236.19,726,4.366512298583984,4.156728182002553,4.35739,2.21253,295.919,306.593,-1.23929,145.53503514100157,175.164,2226.78,0.0268632,2649.91,784.344,2660.75,1220.97221036,0.0390131,-0.00800122,0.388398,-49.5394,18205,43.665122985839844,-3.14221,-4.57919,155.60545533701952,2912000,0.0472407,31.8422,137.929,0.70605,-0.00157793,2908000,-0.00450246,5.913692014015396,0.000885215,0.54208,3.87683,2229.15,0.237525,-8.71457,1228.39523844,115778.36189031116,10.1673,0.638727
-2225.75,727,4.428159713745117,4.118694162010797,5.06509,2.50128,298.796,316.507,-1.25876,145.9617270460003,264.014,2212.09,0.0217923,2650.37,790.124,2657.83,1249.38581846,0.0343768,-0.00738584,0.397411,391.213,18229,44.28159713745117,-3.41885,-5.98736,156.07084952401055,2916000,0.0555689,37.1995,71.9407,0.70724,-0.0026991,2912000,-0.00468143,5.990428315999452,0.000790661,0.533498,4.1063,2228.95,0.421609,-8.5444,1255.39447452,115934.46229967615,-19.7718,0.589681
-2160.32,728,3.6462624073028564,4.1536310160008725,5.4483,2.17807,276.672,288.45,-1.25097,145.65162640600465,158.58,2151.06,0.0555008,2663.04,710.967,2656.51,1265.13628971,0.0405461,-0.00734518,0.381368,24.1951,18253,36.462623596191406,-3.6093,-7.54306,155.72142636301578,2920000,0.0378951,41.6381,284.528,0.682359,-0.00155588,2916000,-0.00424406,5.916168941010255,0.000955173,0.440216,3.84811,2163.05,2.0,-9.31352,1224.39290799,116090.03011708116,-21.2702,0.639485
-2245.95,729,4.500014781951904,4.005476517995703,3.43527,2.20864,277.197,288.01,-1.2488,145.4255605250073,141.87,2239.22,0.0644985,2643.15,1999.59,2637.91,1239.34658107,0.0607266,-0.00767581,0.389245,256.223,18277,45.000144958496094,-3.07526,-4.16755,155.39017108496046,2924000,0.0575364,18.7975,221.331,0.682778,-0.00184826,2920000,-0.00460268,5.959134041957441,0.000919905,0.552404,3.75422,2250.55,0.16281,-11.065,1246.93790629,116245.45064723214,230.197,0.662716
-2211.8,730,4.306731700897217,4.04088704699825,3.11842,2.09697,305.868,324.217,-1.23032,145.18060557400167,176.171,2198.49,0.0285408,2661.08,560.073,2664.53,1207.02740156,0.0483213,-0.0090687,0.378054,216.657,18301,43.067317962646484,-3.12032,-3.55792,155.15697521601396,2928000,0.0569885,25.1241,371.615,0.682152,-0.00182378,2924000,-0.00475953,5.935482595014037,0.00104581,0.551743,3.6597,2207.22,-0.0106554,-8.13903,1219.91123259,116400.51470749518,234.811,0.410011
-2185.48,731,3.7582690715789795,3.9531023909949,3.37386,2.09957,270.196,280.872,-1.25498,145.07024685200304,113.529,2179.8,0.00858088,2671.06,617.75,2672.9,1251.05230777,0.042741,-0.00726824,0.377235,247.774,18325,37.58269119262695,-3.12755,-2.82853,154.95581143704476,2932000,0.0553291,13.759,114.05,0.65321,-0.00199507,2928000,-0.00426893,5.9324621940468205,0.000791414,0.420417,3.48895,2183.19,-0.122373,-10.5289,1255.01608309,116555.58496540324,234.633,0.653186
-2258.73,732,5.004706859588623,4.072918638004921,3.03924,2.2707,294.822,304.576,-1.24287,145.53384652500972,96.2451,2250.72,-0.000687923,2693.17,564.166,2686.88,1257.26137645,0.053436,-0.00823169,0.390891,432.599,18349,50.04706954956055,-3.0889,-3.73122,155.56940439200844,2936000,0.0351265,15.661,143.183,0.692597,-0.00173332,2932000,-0.00459543,5.962639228993794,0.00100349,0.494843,3.64414,2260.52,-0.00143492,-7.93003,1237.01303612,116711.24030956624,433.397,0.641432
-2272.12,733,4.2667388916015625,4.163896886006114,2.9861,2.38687,262.305,277.623,-1.26805,146.13835209999525,82.5632,2264.05,0.00970611,2679.56,604.929,2683.92,1253.71805945,0.0567529,-0.00829069,0.37595,359.064,18373,42.667388916015625,-2.98786,-3.39312,156.25694081799884,2940000,0.0704782,15.0711,312.985,0.695758,-0.00230557,2936000,-0.00450644,5.954691831997479,0.00097068,0.647489,3.47272,2271.41,0.125255,-6.19413,1243.76466405,116867.32241065225,353.586,0.6633
-2238.72,734,4.221288204193115,3.994345358994906,3.2469,2.19283,272.377,283.488,-1.22865,145.2177702300105,129.076,2231.83,0.0283585,2661.08,542.764,2659.75,1239.70896481,0.0408934,-0.00753699,0.380962,253.267,18397,42.2128791809082,-3.16758,-3.56928,155.18977056302538,2944000,0.0489353,29.8051,154.441,0.689897,-0.00232569,2940000,-0.00444177,5.97765497401997,0.000819116,0.551419,3.63201,2235.83,0.0119724,-6.90465,1252.6245075,117022.66375184331,257.759,0.462252
-2258.85,735,4.512645244598389,4.151660565999919,3.25359,2.29242,290.985,302.95,-1.2623,145.49460392400215,107.971,2250.64,0.0111773,2681.19,599.788,2674.13,1167.1857238,0.0735561,-0.0080938,0.39197,260.836,18421,45.12644958496094,-3.45799,-3.18906,155.58871271600947,2948000,0.0385535,23.8973,453.109,0.695075,-0.00181213,2944000,-0.00465113,5.9424482260074,0.00105383,0.482654,3.73983,2261.37,0.235543,-9.32257,1229.91913372,117178.0270548653,232.77,0.663308
-2239.16,736,4.100851058959961,3.9308561109937727,3.48336,2.12599,314.166,326.43,-1.25262,144.94670389599924,104.247,2229.02,0.0317676,2644.52,995.834,2646.95,1207.19066127,0.038839,-0.00846701,0.382939,207.963,18445,41.00851058959961,-3.12688,-3.08121,154.8552812239941,2952000,0.0466292,22.4815,208.459,0.682567,-0.00254976,2948000,-0.00448068,5.97772121700109,0.000897831,0.537717,3.71796,2238.71,0.1353,-10.33,1242.95242659,117333.06876446531,219.474,0.442094
-2135.42,737,3.948456287384033,4.122771795999142,3.66332,1.97286,323.912,331.728,-1.24448,145.31375188200036,278.645,2128.7,0.0346738,2574.18,931.156,2565.55,1260.70151394,0.0524387,-0.00781941,0.368541,238.445,18469,39.484561920166016,-3.21215,-3.0083,155.42092059402785,2956000,0.0385055,13.4611,250.993,0.639587,-0.00164404,2952000,-0.00444664,5.984396916028345,0.000957642,0.534987,3.44659,2141.77,0.220137,-6.61374,1231.36729968,117488.44239825032,228.551,0.754066
-2319.58,738,4.499880313873291,4.08078543600277,3.32304,2.30298,297.329,311.986,-1.25755,146.15066197700799,114.952,2308.95,0.0695987,2717.08,762.753,2706.56,1268.06020765,0.0834782,-0.00849653,0.388272,216.16,18493,44.998802185058594,-3.26411,-3.40941,156.13557102001505,2960000,0.0661198,17.8002,442.28,0.694552,-0.00185303,2956000,-0.00464314,5.904123607004294,0.00110451,0.707238,3.57423,2320.55,0.185081,-7.45549,880.905721793,117644.77586468836,226.368,1.65386
-2259.79,739,4.730874538421631,4.2839587579946965,4.30018,2.04176,299.903,315.001,-1.25413,145.7374805460131,93.5751,2250.63,0.0234155,2669.8,539.609,2676.51,1294.86936902,0.0391382,-0.00764712,0.38073,193.543,18517,47.30874252319336,-3.07995,-3.15136,155.8361405240139,2964000,0.0380513,23.265,198.137,0.668096,-0.0019017,2960000,-0.00472343,5.8147012200061,0.000927875,0.718574,3.63884,2261.94,0.227767,-6.92909,1250.82069082,117800.40590319237,191.025,0.582271
-2232.58,740,4.172761917114258,4.083562981992145,3.9755,2.17523,292.971,303.654,-1.25731,145.5545399350085,103.716,2225.39,0.0332507,2685.62,545.392,2679.04,1290.44157607,0.0657222,-0.00865917,0.394664,274.438,18542,41.72761917114258,-3.07911,-4.79941,155.56853034198866,2968000,0.0534516,22.2901,437.996,0.676093,-0.00173855,2964000,-0.00445224,5.930427424988011,0.00108294,0.705557,3.8075,2232.01,0.0384358,-7.61757,1224.05030507,117956.12635588735,293.177,0.662133
-2245.59,741,4.311816692352295,4.241031886995188,2.88156,2.24296,269.775,284.052,-1.26297,146.96623703600198,179.37,2234.48,0.0272889,2687.8,2076.96,2713.92,1273.7144441,0.0544901,-0.00762009,0.389784,372.833,18566,43.118167877197266,-3.00857,-4.26447,157.27378790202783,2972000,0.0348087,20.3655,251.537,0.690014,-0.00213981,2968000,-0.00440482,6.066518979030661,0.000900914,0.503099,3.8201,2241.15,-0.0750918,-7.77897,1225.51523239,118113.3038848694,343.564,0.717856
-2249.86,742,4.760564804077148,4.150401794002391,3.14155,2.19484,311.321,329.562,-1.26368,145.48094962599862,137.361,2239.33,0.0223395,2701.25,661.28,2695.76,1269.2823628,0.0548635,-0.00842115,0.381792,225.708,18590,47.605648040771484,-3.50681,-5.09303,155.5042700330232,2976000,0.0288784,22.6032,235.317,0.675782,-0.00148889,2972000,-0.00441104,5.872918613022193,0.000984908,0.55361,3.65422,2249.82,0.0502342,-6.64522,1239.18649301,118268.70342004944,-274.13,0.68448
-2277.45,743,5.042596340179443,4.051804481001454,2.99114,2.32196,310.576,323.627,-1.25554,146.34557865100214,123.077,2264.44,0.014776,2675.45,760.286,2670.51,1284.29926148,0.0473414,-0.00841052,0.386224,388.137,18614,50.425960540771484,-3.06392,-4.05882,156.40362711901253,2980000,0.0405718,17.5158,263.168,0.688246,-0.00197166,2976000,-0.00477488,6.006243987008929,0.00100181,0.638088,3.71869,2280.29,1.79045,-7.80295,1236.74022629,118425.06506443743,412.715,0.68873
-2294.55,744,4.750904560089111,4.015166491008131,3.26419,2.07567,306.542,315.459,-1.21689,146.09061076599755,137.358,2286.55,0.0440235,2694.33,625.895,2692.61,1246.80801033,0.0535696,-0.00796846,0.407778,205.736,18639,47.5090446472168,-3.13451,-3.31002,156.00500679198012,2984000,0.0472413,16.383,483.252,0.702323,-0.00145303,2980000,-0.00448333,5.899229534974438,0.00111886,0.63431,3.93676,2297.39,0.140206,-8.60526,1259.12998963,118581.1573622114,200.25,0.676819
-2271.78,745,4.844183921813965,4.107426497008419,3.73288,2.48254,320.267,338.329,-1.25949,146.66567412600853,214.68,2259.86,0.024047,2690.78,527.128,2691.21,1230.15752129,0.0547514,-0.00762375,0.395901,65.4413,18663,48.441837310791016,-3.11857,-4.0392,156.68345477900584,2988000,0.0370632,31.5146,218.975,0.692747,-0.00151732,2984000,-0.00455003,5.910354155988898,0.000936758,0.661464,3.88544,2272.31,0.492728,-7.81306,1249.28101686,118737.8139900844,-46.7098,0.808092
-2295.67,746,4.093734264373779,4.086423610991915,3.57514,2.21101,275.495,284.654,-1.26241,145.09622951800702,210.058,2289.26,0.0565881,2698.08,691.418,2689.68,1242.55264612,0.0676875,-0.00797172,0.37958,197.997,18687,40.937339782714844,-3.04128,-3.75193,155.2526095049543,2992000,0.0406491,19.7794,487.629,0.67197,-0.00129007,2988000,-0.00434048,6.069956375955371,0.0011043,0.5402,3.66355,2297.85,0.354543,-6.12806,1253.86389116,118893.03528623437,190.042,0.637152
-2279.89,747,4.181845664978027,4.060743680995074,2.86274,2.35744,277.679,293.032,-1.27364,145.81078917600098,766.46,2268.72,0.0307853,2670.05,1314.65,2674.37,1243.5306356,0.0589945,-0.00752401,0.399789,248.436,18711,41.81845474243164,-3.9238,-3.339,155.76818444300443,2996000,0.0369866,21.9017,317.418,0.676535,-0.00121444,2992000,-0.0043809,5.896651586008375,0.000985422,0.537564,3.65964,2275.84,0.0370108,-6.9868,1075.80848346,119048.89022159638,247.565,0.684222
-2578.92,748,5.9497294425964355,4.1530691720108734,3.88201,2.64188,429.059,439.521,-1.25148,145.80811823999102,324.113,2583.34,0.0311566,3266.12,1133.83,3286.07,1247.0315028,0.0431179,-0.00850051,0.410986,216.987,18736,59.49729537963867,-3.2608,-3.63444,155.95773744104372,3000000,0.055524,31.1668,653.662,0.721882,-0.00149375,2996000,-0.0048914,5.996550029041828,0.00115116,0.518697,3.77774,2586.07,0.254768,-7.67601,1187.72605593,119204.86947211243,273.395,0.689558
-2307.57,749,4.9184980392456055,4.180153181005153,3.28091,2.33629,276.291,289.251,-1.26623,146.20292132499162,124.449,2297.6,0.0150845,2720.2,643.622,2718.52,1201.8011289,0.038514,-0.00856162,0.388342,633.829,18760,49.18497848510742,-3.78101,-6.3363,156.31221769399417,3004000,0.0437448,29.5486,307.541,0.68801,-0.00196458,3000000,-0.00452169,5.929143187997397,0.000945132,0.628481,3.79081,2309.79,-0.0340078,-6.2168,115.566648637,119360.98803244844,711.033,0.682976
-2174.63,750,4.489768028259277,3.9918812930118293,3.77611,1.91084,371.391,384.529,-1.2099,146.095008039003,176.111,2154.35,-0.00568851,2701.31,1706.45,2690.91,1246.27457888,0.0333758,-0.00793182,0.388377,383.524,18784,44.89767837524414,-3.09512,-4.62114,156.06821617504465,3008000,0.0752649,22.4808,30.7065,0.678896,-0.00173577,3004000,-0.00457365,5.981326843029819,0.000728204,0.622016,3.88054,2171.71,0.510303,-10.7068,1236.25962935,119517.07886540645,365.853,0.693841
