RF Loss,Z mean train,V Predictions Max,R Predictions Min,Z variance eval,KL Divergence,QF Loss,Policy mu Min,KL Loss,R Predictions Std,Q Predictions Max,Policy log std Std,V Predictions Mean,AverageReturn_all_train_tasks,Policy log std Max,Number of env steps total,V Predictions Min,Log Pis Max,R Predictions Mean,Sample Time (s),Z variance train,Number of rollouts total,Z mean eval,Policy mu Max,(Previous) Eval Time (s),R Predictions Max,Log Pis Mean,Policy log std Mean,Epoch,Epoch Time (s),Policy mu Std,Number of train steps total,Policy Loss,Log Pis Std,VF Loss,Q Predictions Min,Policy log std Min,Total Train Time (s),Log Pis Min,Train Time (s),AverageReturn_all_test_tasks,Policy mu Mean,Q Predictions Std,Q Predictions Mean,V Predictions Std
825.576,1.7455,4806.78,-0.00135471,0.0152441,91.48226165771484,597.476,-3.41873,9.148226737976074,0.00383152,4823.75,0.370691,3555.65,1796.01959109,0.202207,3984000,-1655.3,18.7948,0.0071996,10.269594197001425,0.0178427,23900,2.08893,3.31115,4.062835755001288,0.0166795,4.21288,-0.732545,397,87.70963708400814,1.34138,796000,-3556.55,3.7657,148.818,-1656.4,-2.90921,35442.70598626693,-7.46653,73.37720713200542,1811.85756354,-0.0445847,847.446,3547.42,821.695
519.866,2.22183,4741.5,-0.00243663,0.0142267,97.50981140136719,598.405,-3.59255,9.750981330871582,0.00361647,4747.17,0.381625,3503.4,1811.89540605,0.14468,3994000,1256.18,16.5352,0.00452965,10.455492882036197,0.0213392,23960,2.06616,3.36904,4.01947076000215,0.0167804,4.28159,-0.773684,398,88.96164841204154,1.31163,798000,-3501.65,3.89712,143.719,1205.92,-3.34615,35531.61876786197,-9.28191,74.4866847700032,1761.53493189,-0.171777,796.24,3487.77,776.441
226.838,1.93817,4473.08,-0.00303995,0.0154387,94.09920501708984,554.394,-4.48271,9.409920692443848,0.00250075,4477.14,0.400391,3355.91,1832.53262054,0.0917889,4004000,1093.29,18.0741,0.003097,10.196521118006785,0.0292864,24020,2.35141,3.16173,3.9737993820017437,0.0109772,3.89909,-0.80315,399,87.58554295900831,1.25414,800000,-3356.39,3.92701,137.263,1074.93,-3.18915,35619.218927379974,-8.18659,73.41522245899978,1808.11731486,-0.221984,812.769,3339.21,796.861
483.545,1.99573,4658.2,-0.00202515,0.0540476,91.63408660888672,641.639,-3.06332,9.163409233093262,0.00351499,4629.88,0.386418,3464.52,1853.41921485,0.153196,4014000,1049.37,16.8792,0.00473979,10.439217671999359,0.0146998,24080,1.89232,3.37312,3.991304757000762,0.0152637,4.2426,-0.74772,400,88.49910613800603,1.33115,802000,-3444.54,3.91844,610.375,1048.24,-3.22049,35707.69006142599,-9.42052,74.0685837090059,1799.97091176,-0.126736,832.868,3432.79,815.388
548.579,1.5792,4731.15,-0.00298186,0.011946,100.29361724853516,435.666,-3.20982,10.029361724853516,0.00369872,4744.38,0.37454,3571.91,1853.28314397,0.493816,4024000,1110.84,16.5077,0.00463263,10.057808917998045,0.0227354,24140,1.65046,3.18892,3.9667005529991,0.0159235,4.33908,-0.73889,401,87.20471125899348,1.34704,804000,-3567.06,3.91464,169.033,1000.88,-3.20359,35794.88040891397,-8.4034,73.18020178799634,1799.22135581,-0.19773,804.33,3557.04,781.425
527.778,1.52154,4701.05,-0.00188133,0.0209585,79.93389892578125,521.011,-3.00608,7.993390083312988,0.00424252,4712.49,0.353507,3492.92,1814.65404385,0.121369,4034000,1053.0,16.5468,0.00518176,10.374652339996828,0.0227761,24200,2.18285,3.38526,3.955451426001673,0.0166458,4.11663,-0.730929,402,88.59976588900463,1.32148,806000,-3491.95,3.74138,123.419,989.032,-2.81997,35883.45936714898,-9.49339,74.26966212300613,1852.62744771,-0.107014,829.957,3483.73,812.121
861.019,2.01398,4534.95,-0.00245309,0.0364338,93.88156127929688,462.735,-4.12775,9.388155937194824,0.00365615,4563.96,0.375132,3373.72,1887.8396224,0.200706,4044000,474.467,20.7461,0.00678001,10.44226361400797,0.0099817,24260,2.0019,3.18061,3.9375791620041127,0.0190393,4.19906,-0.762847,403,88.9849482940117,1.30211,808000,-3367.1,3.92159,169.364,449.144,-3.31731,35972.480869021994,-5.97226,74.60510551799962,1862.53579609,-0.163558,843.551,3356.02,825.943
1071.32,2.23286,4848.27,-0.00268711,0.0109174,109.33482360839844,492.825,-3.72593,10.93348217010498,0.00356061,4826.98,0.401785,3540.39,1807.25718468,0.0853518,4054000,-1700.61,19.9557,0.00626563,10.324483796022832,0.0240612,24320,1.63673,3.37152,3.977408582002681,0.0166102,4.24984,-0.758552,404,88.74668729602126,1.32648,810000,-3531.27,4.03188,211.548,-1745.41,-3.46945,36061.264235932016,-8.80089,74.44479491799575,1802.51258015,-0.14613,846.477,3518.98,825.375
465.028,1.72046,4446.03,-0.00231342,0.0139563,84.00106048583984,641.404,-2.98404,8.400106430053711,0.00268861,4459.94,0.379025,3203.88,1916.80414695,-0.119691,4064000,851.605,16.8156,0.00448993,10.487580680004612,0.0124626,24380,1.75337,2.94208,4.017371007998008,0.0131895,3.62171,-0.78819,405,90.41449996400479,1.2302,812000,-3211.51,3.76747,215.285,859.543,-3.26683,36151.71351540801,-6.42793,75.90954827600217,1819.22231005,-0.167569,863.652,3199.08,846.242
838.884,1.54215,4807.72,-0.00288462,0.013782,101.19368743896484,493.957,-3.43856,10.119368553161621,0.00360914,4804.16,0.371229,3571.67,1832.3724367,0.0968553,4074000,969.132,15.9628,0.00534449,10.33660141400469,0.0240477,24440,1.90183,3.52689,4.055334304997814,0.0162866,4.30415,-0.744936,406,87.99196538000251,1.33631,814000,-3566.76,3.89982,223.025,946.538,-3.07264,36239.64774548802,-8.0987,73.60002966100001,1832.51080579,-0.136008,835.87,3555.72,820.726
277.657,1.65509,4426.41,-0.00193856,0.0149308,80.0205307006836,698.372,-3.16159,8.002053260803223,0.00326484,4436.61,0.376231,3167.06,1827.7619643,0.0177041,4084000,820.378,17.7527,0.0038786,10.26142294499732,0.0126466,24500,1.94654,3.03986,4.000676233001286,0.0160088,3.68311,-0.767298,407,89.09359583899641,1.24188,816000,-3172.15,3.68346,235.238,844.565,-3.02652,36328.6984429,-8.43251,74.8314966609978,1776.50367878,-0.148533,846.983,3157.48,828.907
488.576,1.48955,4767.2,-0.00253739,0.0251535,94.72596740722656,1336.72,-3.1692,9.472597122192383,0.00316575,4744.89,0.387216,3548.39,1838.72301233,0.0846279,4094000,1372.18,16.5576,0.00455756,10.306693331003771,0.0348867,24560,2.22288,3.78435,3.9609007269973517,0.0154391,4.6635,-0.742655,408,87.56836401599867,1.36356,818000,-3541.8,3.98668,980.898,1298.86,-3.23172,36416.29451025301,-8.67169,73.30076995799755,1833.09278648,-0.148553,831.033,3544.0,808.365
437.078,2.13637,4760.35,-0.00276927,0.0215247,93.2402572631836,496.848,-3.14534,9.324026107788086,0.00344059,4779.35,0.370249,3472.69,1815.92618228,0.447104,4104000,-1359.96,19.5914,0.00454473,10.357571178996295,0.0169652,24620,1.9236,3.31839,3.9920147669981816,0.0164369,4.05033,-0.758806,409,87.93490352899244,1.30354,820000,-3472.91,3.86853,149.396,-1350.28,-3.42583,36504.06535922,-7.87301,73.58531758299796,1776.51889358,-0.160534,868.153,3458.6,847.298
532.56,2.08825,4717.31,-0.00305928,0.0173853,100.7412338256836,527.055,-3.34288,10.07412338256836,0.00370098,4711.04,0.411877,3510.06,1833.13990029,0.14444,4114000,907.196,16.095,0.00449069,10.186731761990814,0.0172227,24680,1.85105,2.90496,3.8314193460028036,0.0149409,4.34782,-0.794805,410,87.91758132799441,1.29911,822000,-3514.5,3.87555,135.207,765.892,-3.37432,36592.10680296001,-5.39111,73.8994302200008,1812.01125851,-0.205208,870.041,3501.87,847.992
609.967,1.64846,4876.51,-0.00217091,0.0132401,85.40933227539062,790.506,-3.74473,8.540933609008789,0.00381385,4871.4,0.370397,3490.73,1772.47764166,0.0439304,4124000,-1240.31,32.6916,0.00539806,10.286373575974721,0.0239675,24740,1.71318,4.89201,3.9590836630013655,0.0167278,4.19009,-0.76544,411,87.44506711197755,1.32118,824000,-3488.21,3.99261,295.624,-1424.52,-3.20275,36679.653563574975,-8.83013,73.19960987300146,1769.80363856,-0.103882,875.083,3475.87,856.129
852.772,1.41218,4628.82,-0.00277109,0.0157789,87.55036163330078,503.735,-3.64113,8.755036354064941,0.0036264,4621.87,0.354805,3454.67,1843.51302763,-0.081728,4134000,1150.36,16.6937,0.00721174,10.277152012982697,0.0166546,24800,2.04925,3.80736,4.0632990110025275,0.0185132,3.91557,-0.770309,412,88.62579319798533,1.29758,826000,-3454.71,3.77282,116.796,1181.69,-3.20565,36768.11145139396,-11.3739,74.2853421740001,1853.87648644,-0.113602,830.532,3443.46,813.129
810.036,2.24267,4738.37,-0.00210725,0.011862,91.57625579833984,521.448,-2.92078,9.157626152038574,0.0037336,4743.77,0.358453,3537.33,1832.35713415,-0.0256021,4144000,1248.82,18.6588,0.00617908,10.214026004978223,0.0182201,24860,1.73241,3.29999,3.898926059002406,0.0163995,4.07513,-0.745424,413,88.79554413098231,1.30793,828000,-3545.13,3.89975,259.246,1235.28,-3.1602,36856.94795661893,-6.6749,74.68259206700168,1819.66271947,-0.0971389,846.429,3533.94,826.861
401.128,1.18454,4547.29,-0.00259672,0.218642,81.25447845458984,493.77,-3.42566,8.125448226928711,0.00312393,4549.89,0.382274,3302.86,1840.98001675,0.0735272,4154000,951.649,16.179,0.00468017,10.231139223986247,0.0234701,24920,11.7362,3.10595,3.9430089740053518,0.013991,4.06154,-0.786463,414,88.21736302298814,1.2701,830000,-3317.37,3.71884,403.372,889.981,-3.32856,36945.272181602915,-7.56694,74.04321482499654,873.735023514,-0.144655,845.881,3302.18,823.54
269.259,1.3043,4743.21,-0.00267475,0.0179995,86.005126953125,517.869,-3.30177,8.600512504577637,0.00276886,4779.75,0.384076,3490.37,1817.79232477,0.101427,4164000,1016.08,21.0682,0.00393652,10.453189327992732,0.0256531,24980,1.78995,3.29184,4.053319560000091,0.0124036,4.37843,-0.778442,415,89.46723785499489,1.34441,832000,-3500.74,3.90882,301.865,775.655,-3.13538,37034.79081987691,-7.93752,74.96072896700207,1834.71577941,-0.121819,819.415,3489.26,797.044
670.932,2.0604,4812.8,-0.0018724,0.0402788,97.7361068725586,629.04,-3.28625,9.773611068725586,0.00336433,4791.5,0.393844,3534.79,1864.62854015,0.0246059,4174000,1041.63,16.0624,0.00504894,10.074118531025306,0.0133617,25040,2.15869,3.89433,4.107907240999339,0.0167186,4.32124,-0.772384,416,88.41746308402071,1.3301,834000,-3526.49,3.76127,177.156,1008.07,-3.2633,37122.98743231091,-7.7267,74.23543731199607,1865.86686252,-0.152245,856.151,3510.27,835.096
395.515,2.11667,4910.87,-0.0027979,0.181692,101.31307220458984,573.287,-2.97594,10.131307601928711,0.00290822,4896.7,0.396873,3591.93,1859.76108341,0.409227,4184000,1213.12,17.1336,0.00431398,10.577607105959032,0.037156,25100,9.37969,3.56771,3.889999760001956,0.0138127,4.34264,-0.780677,417,88.74602019295708,1.30489,836000,-3584.68,3.8651,215.619,1202.52,-3.29079,37211.887890361875,-6.5426,74.27841332699609,880.346103789,-0.179187,850.281,3573.05,832.756
402.774,1.58887,4821.32,-0.00222127,0.011888,92.39461517333984,435.553,-3.43687,9.239461898803711,0.00331984,4833.12,0.369631,3584.05,1877.50063498,0.0979015,4194000,1254.97,16.3141,0.00423495,10.21188395099307,0.032152,25160,1.93885,3.50971,4.048138512996957,0.0149532,4.41608,-0.758931,418,87.60580817198934,1.34227,838000,-3581.94,3.80985,176.566,1086.87,-3.25731,37299.46194484086,-7.96463,73.34578570799931,1834.56504227,-0.0935591,842.84,3570.68,822.511
457.016,2.09174,4914.22,-0.00243379,0.022445,95.49530029296875,699.836,-3.20025,9.549530029296875,0.00340419,4920.71,0.360535,3632.23,1783.46877444,0.169279,4204000,1222.05,17.4146,0.00443959,10.316302020990406,0.0241174,25220,1.77802,3.31491,4.019580171996495,0.0167197,4.0058,-0.750155,419,88.31030622498656,1.30676,840000,-3626.66,3.65195,138.054,1176.23,-3.30196,37387.70668070284,-6.40591,73.97442403199966,1770.06522236,-0.160189,852.498,3616.16,829.625
786.813,2.18983,4872.39,-0.00244011,0.0145292,107.3975601196289,978.294,-2.89166,10.73975658416748,0.0035653,4880.11,0.391001,3515.91,1900.56995418,0.137379,4214000,1141.48,18.3868,0.00508272,10.401960830982716,0.0209861,25280,1.62344,3.15484,3.957348762000038,0.0167405,4.06525,-0.770872,420,88.20871401298064,1.29361,842000,-3513.44,3.82508,175.275,1054.77,-3.1998,37475.855655916814,-6.89762,73.84940441999788,1815.68067166,-0.138076,885.756,3503.5,866.699
581.675,1.83982,5019.29,-0.00233384,0.0201194,98.24030303955078,569.688,-3.17965,9.824030876159668,0.00329117,5002.01,0.376029,3621.73,1880.14346832,0.203639,4224000,1020.8,17.3744,0.00446545,10.095213700995373,0.0504626,25340,1.81993,3.54692,3.900773999004741,0.0168737,4.23777,-0.754056,421,89.63909889999923,1.32866,844000,-3626.5,4.02216,173.026,1021.45,-3.11409,37565.540639200815,-6.11398,75.64311119999911,1844.62702799,-0.12752,905.364,3613.1,884.434
552.063,1.99397,4686.54,-0.00175001,0.0215508,86.7796859741211,622.455,-3.09492,8.677968978881836,0.0031819,4681.05,0.383431,3402.71,1849.1835282,0.0224005,4234000,1067.16,15.2488,0.00503596,10.229706370017084,0.0208563,25400,1.72726,4.3342,3.9501335530003416,0.0168194,4.17779,-0.787438,422,89.30404204902152,1.29616,846000,-3399.39,3.83947,143.558,1062.42,-3.41736,37654.939823970846,-7.15799,75.12420212600409,1831.42877799,-0.124354,879.978,3387.25,859.196
509.678,1.53396,4716.28,-0.00255688,0.0207169,73.91801452636719,1156.52,-3.07319,7.391801357269287,0.00273937,4714.6,0.355429,3536.17,1911.81695588,0.0954608,4244000,1204.01,16.2179,0.0044741,10.218699359000311,0.0460148,25460,1.78192,3.62577,4.048554865003098,0.0129712,4.12242,-0.763811,423,88.34397516200261,1.31076,848000,-3526.36,3.54224,229.933,1163.8,-2.95692,37743.202199571846,-5.52993,74.0767209379992,1874.43000906,-0.087117,816.919,3517.63,800.386
566.359,1.34998,4606.04,-0.00171966,0.0129291,87.03427124023438,478.748,-3.13315,8.7034273147583,0.00344878,4592.34,0.370721,3384.49,1828.66944085,0.032932,4254000,693.45,16.2251,0.00590258,10.288269705990388,0.0173292,25520,1.97607,3.11842,3.9699691560017527,0.0148631,4.20191,-0.777282,424,89.1272304479935,1.29997,850000,-3381.29,3.93053,133.805,697.457,-3.37365,37832.36580026682,-6.28809,74.86899158600136,1816.5314521,-0.186566,884.143,3372.75,865.081
553.24,1.47672,4682.25,-0.00279464,0.0132162,81.79341125488281,583.347,-2.87442,8.179341316223145,0.00299149,4695.5,0.350139,3461.85,1801.38045407,0.00397408,4264000,706.139,18.0421,0.00530413,10.279882265997003,0.0318283,25580,1.90985,3.20986,4.009741932000907,0.0144652,3.95727,-0.752986,425,88.37316560399631,1.29918,852000,-3469.52,3.54272,269.935,542.38,-3.03872,37920.75147578682,-9.08842,74.0835414059984,1813.4388103,-0.093052,856.53,3455.61,832.92
800.234,2.10388,4775.42,-0.00267396,0.0177717,105.53131866455078,611.352,-3.25964,10.553132057189941,0.00351764,4803.69,0.41449,3535.04,1829.02901706,0.279066,4274000,885.05,18.1838,0.00555391,10.333556053010398,0.014519,25640,1.69372,3.44138,4.025764224999875,0.0172547,4.54191,-0.778821,426,88.57606073500938,1.3347,854000,-3542.79,4.00154,210.592,886.838,-3.46532,38009.165422247825,-6.84404,74.2167404569991,1806.02816236,-0.177279,868.693,3527.9,844.647
688.318,1.44787,4919.1,-0.00267087,0.0148947,97.5689697265625,508.415,-3.70736,9.75689697265625,0.00374465,4925.31,0.388207,3572.94,1780.45494937,0.0923426,4284000,-3765.96,29.8374,0.00565102,10.239846837008372,0.0192482,25700,1.92521,4.95705,3.8671411749965046,0.0152673,4.52243,-0.772898,427,87.13379380300466,1.3447,856000,-3567.86,4.04153,218.214,-3617.17,-3.32495,38096.436614764825,-5.93807,73.02680579099979,1855.21085144,-0.125387,897.678,3557.84,878.821
415.612,1.48996,4789.7,-0.0026725,0.0208017,83.46397399902344,566.949,-3.29941,8.346397399902344,0.00317547,4802.76,0.363112,3538.6,1831.03164031,0.0849501,4294000,687.456,16.435,0.00451341,10.234427430994401,0.0282295,25760,1.96655,3.9909,4.008025875002204,0.0153084,4.22494,-0.763872,428,86.9280804979935,1.32164,858000,-3532.29,3.77174,214.638,699.33,-3.46164,38183.29311539482,-8.21788,72.6856271919969,1842.20038818,-0.0924511,837.056,3524.22,818.178
504.416,1.35317,4880.84,-0.00256437,0.013657,87.44054412841797,575.061,-3.43618,8.744054794311523,0.00333933,4879.26,0.366064,3496.48,1867.5742467,-0.0205485,4304000,960.677,20.7706,0.00512686,10.266739971979405,0.0221656,25820,1.96527,3.97088,3.9395274340058677,0.0155517,4.0085,-0.770903,429,88.01045760998386,1.29531,860000,-3494.19,3.9142,203.894,903.153,-3.13891,38271.38711451981,-6.93634,73.80419020399859,1873.28655829,-0.128444,866.963,3484.21,846.737
623.809,1.94055,4631.91,-0.00218642,0.0134653,89.03041076660156,930.412,-3.37925,8.903040885925293,0.00352015,4642.93,0.391374,3424.91,1795.64839781,0.296254,4314000,903.599,14.777,0.00575263,10.153926251019584,0.0127609,25880,1.96059,4.08867,4.026103443000466,0.0172443,3.9848,-0.773411,430,87.86392711001827,1.29801,862000,-3424.73,3.76554,169.928,881.67,-3.55187,38359.30679357283,-6.86664,73.68389741599822,1839.93101242,-0.153736,846.645,3415.07,827.586
705.808,1.63082,4930.94,-0.00158963,0.0146138,91.3544692993164,677.9,-4.15023,9.13544750213623,0.00379532,4930.32,0.36844,3599.92,1821.53306615,0.406391,4324000,1081.73,20.3186,0.00600114,10.338733046977723,0.0218648,25940,1.94491,3.27535,4.0851322500020615,0.0179711,4.23052,-0.76155,431,89.01118446698092,1.31616,864000,-3593.66,3.75766,154.504,1084.91,-3.31976,38448.23250455981,-7.47832,74.58731917000114,1871.19595413,-0.119345,851.518,3580.51,833.683
801.991,1.55793,4748.56,-0.00279857,0.0180456,101.04744720458984,549.452,-3.0539,10.104744911193848,0.00375198,4782.28,0.395344,3514.68,1886.8069672,0.182536,4334000,-1957.53,15.708,0.00598061,10.139106436021393,0.0194959,26000,1.96889,3.33189,4.003588963001675,0.0171176,4.15486,-0.77089,432,88.09197593902354,1.30574,866000,-3519.34,3.94979,152.571,-1966.13,-3.30697,38536.31224425285,-7.97198,73.94928054000047,1819.49740024,-0.191326,903.905,3502.63,881.878
542.453,1.53336,4670.58,-0.00221932,0.0201989,81.03155517578125,897.803,-3.8672,8.103156089782715,0.00280524,4712.62,0.359713,3520.04,1731.38863271,0.18107,4344000,1124.53,18.3044,0.00473238,10.249625941003615,0.0495204,26060,1.90308,3.80798,3.9946121199973277,0.0138183,4.05614,-0.743018,433,88.64207403200271,1.32346,868000,-3531.12,3.82715,791.392,1066.45,-3.27716,38625.09010907085,-6.86861,74.39783597100177,1700.02027883,-0.112706,818.682,3520.38,800.141
408.596,1.53864,4774.32,-0.00213659,0.0400927,82.65850830078125,810.153,-3.21775,8.265851020812988,0.002718,4790.9,0.365158,3536.45,1887.26027451,0.0265295,4354000,870.345,17.3034,0.00433987,10.278701224000542,0.0471196,26120,2.25312,3.06119,4.133527717000106,0.0147596,4.15955,-0.76604,434,89.21715853900241,1.31887,870000,-3541.48,3.92813,179.442,872.458,-3.23022,38714.16505964984,-6.55718,74.80492959800176,1854.59316624,-0.110881,857.933,3536.36,831.67
671.556,1.38454,4684.62,-0.00209403,0.0280574,84.2922134399414,787.149,-3.22976,8.429221153259277,0.00350263,4680.56,0.368617,3490.23,1854.70090637,0.453327,4364000,-2092.18,28.2086,0.00647288,10.21329639202304,0.0179276,26180,2.10755,5.0055,3.9954463119938737,0.0146363,4.13134,-0.769394,435,88.48320998901909,1.3128,872000,-3487.87,4.07837,661.345,-2159.74,-3.36435,38802.76259265686,-8.78337,74.27446728500217,1768.39657785,-0.105769,906.264,3479.12,879.61
352.48,1.49791,4956.88,-0.00218961,0.0100855,102.93876647949219,534.825,-3.27931,10.293876647949219,0.00324033,4973.05,0.397316,3617.27,1864.58735938,0.312554,4374000,1301.47,21.7572,0.00362759,10.360488972000894,0.0356472,26240,2.08728,3.49155,4.112374341995746,0.0170232,4.5205,-0.768569,436,87.65346265699918,1.34839,874000,-3610.23,4.0982,181.085,1200.54,-3.3219,38890.30222900586,-5.74082,73.18059934300254,1844.590455,-0.136422,894.99,3596.04,877.457
716.359,1.23732,5050.9,-0.00289533,0.0253762,112.37358093261719,519.322,-3.86652,11.237358093261719,0.00332103,5051.24,0.418102,3680.87,1840.02364641,0.045961,4384000,1108.64,16.5451,0.00529638,10.25079479195847,0.021621,26300,1.70863,3.17897,4.00184834600077,0.0140039,4.57629,-0.784645,437,88.3341063679618,1.33862,876000,-3671.24,4.07412,259.856,1079.49,-3.4825,38978.57231789781,-11.3457,74.08146323000256,1780.190778,-0.194747,886.992,3665.86,868.425
608.584,1.81003,5040.45,-0.00295871,0.0150739,94.68778228759766,850.866,-3.6618,9.468778610229492,0.00296489,5076.8,0.36051,3738.99,1819.13778741,0.142002,4394000,852.289,21.6255,0.00498295,10.02234399599547,0.0155666,26360,1.96789,3.06064,3.941303093000897,0.016329,4.44164,-0.725989,438,88.0283341319955,1.36051,878000,-3715.33,3.66909,1510.17,798.06,-3.10244,39066.7300349808,-4.99978,74.06468704299914,1864.73979283,-0.0990743,882.648,3717.08,848.731
697.55,1.38688,4726.25,-0.00221451,0.0175867,85.08291625976562,563.391,-3.16915,8.508292198181152,0.00370769,4736.35,0.369516,3492.91,1773.14828185,0.0133569,4404000,893.614,14.3829,0.00610289,10.202806339024391,0.0224799,26420,2.07606,3.31009,4.074049176000699,0.0174126,4.15579,-0.777937,439,87.84750481202354,1.30408,880000,-3493.27,3.82379,125.685,727.701,-3.27394,39154.55821022983,-10.4814,73.57064929699845,1778.74614923,-0.121113,866.112,3480.89,845.171
982.238,1.40711,4803.63,-0.00193958,0.0151242,103.39832305908203,535.495,-3.63984,10.339832305908203,0.00364214,4813.46,0.400799,3524.26,1879.47044998,0.162473,4414000,-2105.9,20.7893,0.00594942,10.434742316007032,0.0208394,26480,1.96335,3.95635,4.058268617998692,0.0162643,4.36467,-0.780179,440,90.0843876900035,1.3186,882000,-3524.97,4.14276,103.282,-2036.31,-3.42418,39244.58758630184,-6.89433,75.59137675599777,1861.99579305,-0.18686,903.514,3511.51,885.008
378.603,1.85371,4767.07,-0.00275983,0.0101507,91.29765319824219,664.004,-3.69019,9.129765510559082,0.00324499,4782.21,0.389246,3449.75,1895.95479166,0.134631,4424000,942.482,20.7651,0.00410568,10.35114053099096,0.0275965,26540,1.95903,4.12184,4.006471176995547,0.0166154,4.30689,-0.789747,441,89.0834722709842,1.30829,884000,-3453.97,4.02941,197.016,919.112,-3.23705,39333.65100124082,-7.48112,74.7258605629977,1864.93433896,-0.114642,898.492,3441.36,874.01
530.882,1.75531,4810.42,-0.00248601,0.022765,84.4739761352539,527.578,-3.5946,8.44739818572998,0.00294991,4821.47,0.367186,3436.66,1852.50361716,0.192954,4434000,-1892.45,18.0737,0.00487094,10.457239060015127,0.0147163,26600,1.89055,3.39646,3.99025183699996,0.0133711,4.10504,-0.766151,442,88.97045178501867,1.29524,886000,-3447.06,4.02432,367.41,-1723.41,-3.28866,39422.66075449484,-7.89186,74.52296088800358,1869.4785738,-0.160752,923.614,3434.53,901.025
535.992,1.79515,4648.07,-0.00237879,0.0179388,87.09397888183594,755.424,-3.73597,8.70939826965332,0.00308093,4633.54,0.381933,3340.65,1836.71645682,0.0646548,4444000,690.437,17.1893,0.00537051,10.30342276799638,0.014214,26660,2.27211,3.59905,4.0323951190002845,0.014136,4.09738,-0.794297,443,89.01522785899579,1.26979,888000,-3338.15,3.7767,233.759,694.157,-3.19425,39511.48785414883,-6.8387,74.67940997199912,1839.22273883,-0.173107,897.871,3322.56,879.39
680.926,1.55411,5051.07,-0.00217268,0.0246707,100.73374938964844,677.17,-4.29611,10.07337474822998,0.00335849,5046.28,0.391846,3712.38,1896.65006996,0.19553,4454000,-2369.05,28.6785,0.00481739,10.095185740981833,0.0354207,26720,1.7626,4.56968,3.847799072995258,0.0159228,4.40791,-0.75197,444,88.09326924198103,1.36161,890000,-3706.46,4.27384,280.8,-3034.89,-3.342,39599.747662568814,-10.077,74.15028442800394,1895.65578692,-0.15141,938.279,3698.94,914.997
656.296,1.44433,4795.19,-0.0030043,0.0129583,79.85234832763672,474.306,-3.01951,7.98523473739624,0.00424306,4799.7,0.33941,3565.21,1861.4042464,0.230008,4464000,1095.57,17.9999,0.00625687,10.17019399599667,0.0228454,26780,2.0229,4.46341,4.017993019006099,0.0172629,4.0207,-0.739679,445,87.72405142300704,1.30796,892000,-3566.31,3.68018,131.776,1081.49,-2.6756,39687.40177375181,-7.41164,73.53586440800427,1859.1787288,-0.0827015,852.72,3556.67,837.182
478.381,1.72294,5069.52,-0.00241474,0.0229952,97.35641479492188,792.84,-3.0373,9.735641479492188,0.00272906,5080.36,0.374366,3742.83,1859.87189163,0.0568557,4474000,1417.26,19.385,0.00478821,10.104625156978727,0.0696139,26840,2.14439,3.71955,3.951393309995183,0.0131709,4.52962,-0.754544,446,88.48006562297815,1.36341,894000,-3739.56,3.99426,131.765,1382.07,-3.22725,39775.8758552088,-5.77448,74.42404715600424,1831.33003693,-0.124397,857.163,3726.36,837.182
576.169,1.998,4782.05,-0.00255776,0.0370346,96.50537109375,696.803,-3.39906,9.650537490844727,0.00314607,4786.9,0.379396,3507.12,1871.99991664,0.0651243,4484000,1174.84,16.452,0.00496749,10.242059883021284,0.016061,26900,2.30587,3.49984,3.9488816059965757,0.0141179,4.48113,-0.761963,447,87.77742982102063,1.33595,896000,-3510.21,3.96377,123.326,1127.07,-3.37182,39863.817671357814,-5.94084,73.58648833200277,1839.24407479,-0.188845,895.396,3492.88,873.865
678.741,1.94406,4864.63,-0.00313232,0.0224465,99.54440307617188,421.853,-3.79116,9.954440116882324,0.00340854,4879.92,0.407396,3531.71,1837.96701994,-0.0258597,4494000,1121.82,18.7738,0.00530053,10.123171903003822,0.0158784,26960,2.06809,3.78356,4.116556100001617,0.0156083,4.1859,-0.781792,448,87.71592502800922,1.31443,898000,-3536.94,3.94096,157.694,1104.93,-3.40753,39951.389590541825,-7.70548,73.47619702500378,1878.70101383,-0.155766,917.579,3521.78,892.628
622.965,1.44785,4750.57,-0.00259991,0.0262897,81.00789642333984,731.025,-3.16362,8.100790023803711,0.0029903,4771.7,0.364569,3566.97,1840.11834981,0.0671469,4504000,872.904,16.1466,0.00503472,10.234866489976412,0.0342558,27020,2.10668,3.79382,3.9759199830004945,0.0156891,4.31958,-0.764107,449,87.58114086297428,1.32483,900000,-3579.21,3.87299,271.548,719.55,-3.26898,40039.18452321282,-7.44096,73.37035438999737,1872.6598972,-0.111726,872.915,3556.04,852.563
912.41,1.60539,5021.36,-0.00221262,0.014727,102.74791717529297,625.936,-4.18716,10.274791717529297,0.00391412,5028.68,0.383525,3598.73,1865.94868142,0.107909,4514000,-4403.66,28.3102,0.00665205,10.294492850975075,0.019998,27080,1.87417,4.38981,4.19337030799943,0.01681,4.41124,-0.778415,450,88.56582512797468,1.34669,902000,-3600.61,4.1136,305.474,-4361.06,-3.18125,40127.4478471918,-7.60635,74.07796196900017,1900.96080101,-0.118444,974.203,3582.89,957.443
