LossAfter,Time-Sampling,Step_0-MaxReturn,Step_0-AvgForwardVel,Step_1-MinReturn,Itr,dLoss,Step_0-PolicyExecTime,MeanKL,Time-InnerStep,Step_0-AverageReturn,Step_0-EnvExecTime,Step_0-AveragePolicyStd,Step_0-AvgCtrlCost,Step_1-AvgForwardVel,Step_0-StdReturn,ItrTime,Step_1-AverageReturn,Time-SampleProc,Step_1-AverageDiscountedReturn,Step_1-AveragePolicyStd,Step_0-AverageDiscountedReturn,Time-MAMLSteps,MeanKLBefore,Step_1-StdReturn,Step_1-AvgCtrlCost,Time,Step_0-NumTrajs,Step_0-AvgFinalForwardVel,Step_1-EnvExecTime,Time-TotalInner,Step_1-AvgFinalForwardVel,n_timesteps,Time-OuterStep,Step_0-MinReturn,Step_1-PolicyExecTime,Step_1-NumTrajs,LossBefore,Step_1-MaxReturn
-0.0071626483,22.9243266582489,-120.4520553374863,0.7299605224715603,-538.6387776723348,244,0.0071626483,0.9030048847198486,0.0079501765,0.16768527030944824,-246.92518069181386,8.249980449676514,0.3899481,0.04865123391338739,0.674128955294506,109.85960416698647,37.5283043384552,-221.45112938871128,0.7493224143981934,-98.841758778519,0.38989213,-107.353968985776,13.618780136108398,-8.940697e-09,112.45263840480433,0.05011007088276052,9275.646543979645,800,0.7446046636967262,8.32733702659607,23.88838505744934,0.6952492770460674,78400000,13.618596315383911,-531.9726034069593,2.9086034297943115,800,3.725269e-11,-89.25574091758716
-0.0073996903,22.836421012878418,-122.9440309113229,0.7341442822034521,-584.7895733966122,245,0.0073996955,0.9052274227142334,0.008057566,0.1651291847229004,-266.42466953737255,8.14078164100647,0.38981342,0.04862120225791271,0.7075714767145098,120.65454066010713,37.47909331321716,-245.56772905036757,0.7490241527557373,-108.88518895420377,0.3896558,-116.27696830205892,13.660287141799927,-4.4703485e-09,119.65234278978188,0.049664910188322725,9313.12635064125,800,0.7304392998286778,8.318837642669678,23.797963857650757,0.7525269006760772,78720000,13.660096168518066,-551.0161383872493,2.9164345264434814,800,4.919991e-09,-91.26535143524623
-0.007437127,22.935306549072266,-120.8778953467173,0.7217210897695324,-527.8935688458971,246,0.007437124,0.9052300453186035,0.008060913,0.16770720481872559,-255.11188691563257,8.210214614868164,0.38913715,0.048804962505797744,0.7002350482539231,109.15329912735154,37.56613755226135,-234.1800540074714,0.7495248317718506,-103.82133434660747,0.3889925,-111.27454775370057,13.638961553573608,-2.9802323e-09,106.53394931196353,0.05041683139355367,9350.693095207214,800,0.7238781659479665,8.353556394577026,23.899691581726074,0.6994067424338141,79040000,13.638776302337646,-553.894206692381,2.9124975204467773,800,-3.0606984e-09,-84.89883777618351
-0.0074287816,22.844461917877197,-120.12908596490101,0.7345791581218144,-557.2752628714661,247,0.0074287755,0.9043419361114502,0.007616165,0.16494202613830566,-282.16173687350516,8.260586500167847,0.3885928,0.049061176684756395,0.7233592993985257,118.43972042245471,37.49591946601868,-266.52573173053065,0.7714495658874512,-117.94697838636824,0.38836172,-122.99461187097269,13.647179365158081,-5.9604646e-09,117.04925913559802,0.04983654365107254,9388.189605236053,800,0.7789495520447106,8.216980934143066,23.828089952468872,0.7269329868696169,79360000,13.646987915039062,-547.5170791324357,2.9144768714904785,800,-6.126613e-09,-91.21220820638746
-0.0068801558,22.86642622947693,-118.61133857704158,0.7335041909888,-498.8259471164948,248,0.006880157,0.9049229621887207,0.007227108,0.16535568237304688,-219.00918866311656,8.211647510528564,0.3881204,0.04888134441895142,0.5974244609834727,103.18246797373615,37.45202422142029,-202.2278847411301,0.753962516784668,-89.42084433002604,0.3880665,-95.28081073417675,13.591443061828613,-1.3411045e-08,108.63183316163432,0.050826316651501974,9425.642206430435,800,0.7480752594854132,8.303640365600586,23.83318543434143,0.5605312745750851,79680000,13.59125018119812,-535.3757362292328,2.906827688217163,800,1.4137478e-09,-91.01607080445048
-0.007670179,22.893654346466064,-122.75341450978719,0.7286011113067757,-547.9068164524349,249,0.00767017,0.9032485485076904,0.00814745,0.16433119773864746,-257.0852017849336,8.247854948043823,0.38796023,0.0490538676768402,0.655196728286579,112.97483768944252,37.56142997741699,-238.097700114908,0.7596683502197266,-105.54923729703587,0.38779,-112.19523295185547,13.675004720687866,-2.9802323e-09,120.27177977823452,0.04969829920380683,9463.204226016998,800,0.7677066728436932,8.298717737197876,23.865370750427246,0.6731658421743156,80000000,13.67481255531311,-615.7924061556403,2.8959476947784424,800,-8.741021e-09,-84.84411573167232
-0.007027355,22.985110759735107,-121.15640355115507,0.7294807025865373,-525.4100422146938,250,0.0070273587,0.9013276100158691,0.0073691853,0.16672801971435547,-250.44606138157593,8.242443323135376,0.38692737,0.04873072499862991,0.6792602793712398,119.61105118076966,37.6458466053009,-239.32544475936433,0.7649862766265869,-105.63728777119613,0.38667703,-109.0978492157605,13.661001920700073,-2.9802323e-09,119.68447261847524,0.050024283671180524,9500.850646972656,800,0.7595144365835097,8.375361204147339,23.96395778656006,0.6652988425488162,80320000,13.660687446594238,-571.8285767815433,2.911517381668091,800,3.6077572e-09,-90.29140173414177
-0.0068894504,22.831186294555664,-125.89722803359653,0.7306266697661782,-618.8074887770697,251,0.006889449,0.9022102355957031,0.007994303,0.1650686264038086,-286.0756053761173,8.21815013885498,0.3863131,0.048640101447314316,0.7926857841007934,113.66740906004723,37.46096611022949,-270.6797675266877,0.7542240619659424,-119.46697903325304,0.38610753,-125.18120120130749,13.642899751663208,-1.1920929e-08,107.40910145936226,0.048935196446287806,9538.315461397171,800,0.8094488902480143,8.246625423431396,23.797801971435547,0.8490596202108504,80640000,13.64271354675293,-573.5525514950049,2.91827392578125,800,-1.6011299e-09,-97.15838630342886
-0.0075612077,22.95992660522461,-120.27029064243283,0.7385983732709152,-536.7321823748113,252,0.0075612077,0.9015908241271973,0.007547942,0.16458821296691895,-251.3154590651062,8.290050745010376,0.3859871,0.048549982550025204,0.7219270733505491,118.62497180731299,37.517406702041626,-234.88666005789142,0.748295783996582,-103.80409144486246,0.38586786,-109.50893713078068,13.576152324676514,0.0,114.74701523349532,0.0497045663413617,9575.833451747894,800,0.7535283873389806,8.31255578994751,23.92029571533203,0.7646366329417665,80960000,13.57596468925476,-542.8478778807378,2.8977086544036865,800,-1.974401e-10,-91.91718769599998
-0.007205093,22.969153881072998,-116.31540661463765,0.7290694338409249,-566.2675706368715,253,0.0072050965,0.9007539749145508,0.00797127,0.16743063926696777,-245.25878740940635,8.27421498298645,0.38513434,0.04868100529664824,0.7037870933419158,120.03805324630882,37.61629772186279,-229.08914233360338,0.7584085464477539,-101.36825429155077,0.38507938,-107.44815129485971,13.650129318237305,-8.940697e-09,116.00253626695346,0.04988647279726631,9613.450315475464,800,0.7549072640657408,8.312650680541992,23.942129850387573,0.6687253483711336,81280000,13.649943351745605,-549.4174854819968,2.9247560501098633,800,3.6984684e-09,-93.20678791567052
-0.006660235,22.984731674194336,-119.64217852186295,0.7376324472052977,-563.3551082210944,254,0.006660231,0.9031789302825928,0.0075397776,0.16467046737670898,-234.08894553314877,8.205928325653076,0.38491446,0.048329884638492,0.6996586972405247,101.64295270072469,37.648868799209595,-216.48306852857112,0.7623324394226074,-95.71666895882092,0.38485,-102.40338723024611,13.665440559387207,-5.9604646e-09,99.75947072572073,0.05020358390390997,9651.099754571915,800,0.7359937487650773,8.399431467056274,23.958993673324585,0.7201171781800103,81600000,13.665249824523926,-554.426848499436,2.925501823425293,800,-4.271232e-09,-101.47656245931218
-0.006937119,22.890870571136475,-116.66467889331875,0.7346221004090209,-562.0343232209625,255,0.0069371206,0.904522180557251,0.007213766,0.16632628440856934,-257.84615468583144,8.24644160270691,0.38473585,0.04846547399319936,0.708555923413077,114.1938266380202,37.52985215187073,-235.90085863736593,0.7767958641052246,-104.69855230258571,0.38456237,-112.7184907296221,13.626318216323853,-1.1920929e-08,115.54768570303466,0.049684612090733105,9688.630249977112,800,0.7720020268502467,8.280587911605835,23.88113236427307,0.7584773120441852,81920000,13.626117706298828,-561.517980892221,2.915330171585083,800,1.2428499e-09,-87.95115128664683
-0.0072653145,22.9002468585968,-119.20522492719468,0.7313571282685388,-522.7065971395332,256,0.0072653177,0.9040780067443848,0.007842459,0.16462039947509766,-255.29998337590052,8.239684343338013,0.38388076,0.04833284463670759,0.7253987157371782,116.39742897170466,37.46580791473389,-240.84083021677358,0.7472269535064697,-106.62209142958116,0.38370997,-111.61808918869855,13.58543848991394,2.9802323e-09,109.09788384041008,0.0494814061673249,9726.096619844437,800,0.7748297194986482,8.27037000656128,23.85928225517273,0.7591154792091498,82240000,13.585263729095459,-524.2367397497907,2.915968418121338,800,3.360957e-09,-88.20754446643836
-0.0070033157,22.91988444328308,-119.25500477257106,0.7248254721461556,-527.6824063888163,257,0.0070033153,0.9007232189178467,0.0074777426,0.16428184509277344,-247.30408913888522,8.259604454040527,0.38379914,0.0483336500184262,0.6632589968814399,113.0920002880793,37.54475235939026,-228.55059452856776,0.7648031711578369,-101.1231521305591,0.3836866,-108.17981941798942,13.628032684326172,-2.9802323e-09,117.4679532227068,0.049949819290171706,9763.641957998276,800,0.7469071820213625,8.295498609542847,23.895889282226562,0.6578170994530319,82560000,13.627849340438843,-514.6639122186539,2.911870241165161,800,-6.675721e-10,-91.11487312546235
-0.0072133616,22.86350440979004,-116.15460230360956,0.728176726001458,-508.13929721940025,258,0.007213358,0.9006154537200928,0.008133302,0.1642453670501709,-223.2730664575624,8.192699670791626,0.38340864,0.048240579201524685,0.6884110500981259,99.44167470228938,37.48464322090149,-209.16522293965411,0.7485768795013428,-92.46555860368488,0.38333142,-97.52995779393873,13.640207290649414,0.0,97.36183912871269,0.04960219372080521,9801.127237796783,800,0.7816525824798023,8.29839301109314,23.82361602783203,0.6843745197363483,82880000,13.640027523040771,-511.5673808130021,2.9199445247650146,800,-3.778283e-09,-87.66617481089513
-0.0073074712,22.940358638763428,-119.54393675506486,0.7283958392705158,-463.6550630791316,259,0.007307475,0.9004490375518799,0.007948076,0.16506433486938477,-222.21610424733103,8.303345441818237,0.38319534,0.04821185537613873,0.6537368096255912,102.58197307254972,37.55467867851257,-210.5703934470691,0.7500028610229492,-93.16954537948874,0.38304383,-97.03023104625626,13.629926919937134,-1.4901161e-08,102.55987209083376,0.0503209344916289,9838.682482242584,800,0.7579726018916924,8.27416706085205,23.902501821517944,0.6309207793810907,83200000,13.629741668701172,-494.1903465712208,2.903527021408081,800,3.762916e-09,-80.85915187326677
-0.006908043,22.997037410736084,-116.46912962656927,0.7212987657244138,-542.8395585540937,260,0.0069080433,0.8999991416931152,0.007781456,0.16576313972473145,-237.53025080690867,8.284786224365234,0.38297746,0.04807582884072454,0.7091100499581814,104.5736406214349,37.54807472229004,-222.4114509139798,0.7381136417388916,-98.29651579644938,0.3829064,-103.69742439536967,13.579339981079102,-2.9802323e-09,96.19419280033952,0.04925183673407429,9876.231183767319,800,0.751599941163074,8.33160138130188,23.94796061515808,0.7409609291671374,83520000,13.57915472984314,-506.2675883359944,2.925543785095215,800,5.297366e-10,-94.62693944521548
-0.00707407,22.966410398483276,-117.86709615251829,0.7259374224896322,-492.3009398282268,261,0.0070740697,0.9041538238525391,0.007778293,0.16409063339233398,-249.1861631161234,8.273946523666382,0.38269475,0.04802591086479889,0.6961766792089725,111.35543337742533,37.56584715843201,-231.39172858145494,0.7289042472839355,-102.54583243724308,0.3824801,-108.77642703729362,13.638365268707275,0.0,108.72766368573615,0.049345421330738146,9913.797648191452,800,0.7467192876167652,8.315014362335205,23.90654468536377,0.6794015524785784,83840000,13.638177156448364,-520.9868147715963,2.922539472579956,800,-2.8908254e-10,-85.75955249616325
-0.006695616,22.87626028060913,-120.56933889862376,0.7182917697565151,-533.5939866174122,262,0.006695614,0.9017877578735352,0.007843496,0.16545629501342773,-262.0856418690687,8.238285779953003,0.3823292,0.04812073759258066,0.7044078759901284,114.81086501660359,37.49247217178345,-243.33614607418977,0.7544116973876953,-107.41672939954933,0.38222513,-114.27537989997269,13.62864637374878,0.0,113.51555778981968,0.04956490849006509,9951.290724515915,800,0.7341409691663654,8.252813577651978,23.84318208694458,0.7269226226061815,84160000,13.62846040725708,-568.1161028429167,2.92563533782959,800,-2.0477913e-09,-96.07533719962369
-0.0069270656,23.24106478691101,-117.33579531853799,0.7288228408226852,-483.7940036991486,263,0.006927064,0.8996820449829102,0.0072927983,0.16636133193969727,-239.75454520740902,8.273887634277344,0.38109842,0.04796525299491099,0.690138381411858,106.58646406857356,37.87052392959595,-215.91493367405462,0.7485940456390381,-96.02474544207384,0.38096768,-104.47934569719277,13.646467447280884,8.940697e-09,102.85032758878103,0.049178261227763746,9989.16186928749,800,0.766984828713327,8.202759265899658,24.203132152557373,0.6923054423374776,84480000,13.646276950836182,-473.974664185287,3.315324544906616,800,-1.5310947e-09,-89.69721775444988
-0.0072549595,22.944414854049683,-113.36248350133505,0.7295385064645384,-513.490325599841,264,0.0072549623,0.9087135791778564,0.007233487,0.16461491584777832,-207.96438589825294,8.264502763748169,0.38072538,0.0480104148225334,0.6080043052598497,86.08070175862213,37.53048610687256,-197.7640442745548,0.7528266906738281,-87.17430496125019,0.3806411,-90.68971228733244,13.599592685699463,2.9802323e-09,90.04229863786384,0.050030827598407435,10026.693088054657,800,0.7478099312501767,8.302055835723877,23.90885043144226,0.561284178612373,84800000,13.599408149719238,-469.4585867803583,2.9259321689605713,800,2.8464942e-09,-88.89487653377952
-0.0068334965,22.90864396095276,-115.51098939603814,0.7246046080423424,-506.43528447334376,265,0.0068335016,0.9064290523529053,0.007504237,0.16521120071411133,-222.71097251452352,8.200323820114136,0.38057327,0.04792944195309665,0.6372362797345426,115.41776771234632,37.50908827781677,-203.62254973528474,0.7327439785003662,-90.24688065303253,0.38047716,-97.21898493432815,13.63404130935669,-2.9802323e-09,109.59791714962672,0.04974388460500555,10064.202753067017,800,0.7691287388578846,8.31878662109375,23.853819131851196,0.6833544153616466,85120000,13.63385272026062,-557.8092580582402,2.916611909866333,800,4.936755e-09,-85.17846464410542
-0.0070182853,22.887664556503296,-116.9290877734926,0.728031810978837,-580.9273722531752,266,0.0070182877,0.9026343822479248,0.0081085535,0.16429686546325684,-276.176570084466,8.202471733093262,0.38076875,0.047984243239950014,0.7219766634833383,117.83710440052886,37.50128412246704,-258.47722524746985,0.7482988834381104,-114.252173581435,0.38055587,-120.58310880182881,13.633030891418457,-5.9604646e-09,119.25193151026338,0.04906826434335294,10101.704647779465,800,0.7487442636577412,8.321333646774292,23.84729504585266,0.7217695824043556,85440000,13.632841110229492,-557.7369218261424,2.913461446762085,800,2.5214626e-09,-86.95797792301198
-0.0071662283,22.955299854278564,-119.65785600353526,0.7193554796220923,-516.4520165691929,267,0.0071662273,0.9025187492370605,0.008078586,0.16489863395690918,-242.5250191311873,8.28161072731018,0.38049316,0.04801827769701216,0.7006316190290537,93.44348777706199,37.59548878669739,-222.4273497295504,0.7580382823944092,-98.62693673865742,0.38031104,-105.78684859881555,13.64923357963562,8.940697e-09,96.4149720552471,0.04918114619926499,10139.300812959671,800,0.7844404805489228,8.318185329437256,23.925416946411133,0.7196369162476137,85760000,13.649044752120972,-553.5131639863523,2.909257411956787,800,-1.1369586e-09,-95.21385098013874
-0.007287155,22.90924572944641,-117.21952757584529,0.7181641750926449,-558.9348921121081,268,0.007287154,0.9107954502105713,0.008677581,0.1678295135498047,-253.7364826152446,8.249751091003418,0.38029602,0.04803407179594886,0.680054670743397,112.76617641711745,37.50436472892761,-231.28164660541296,0.748967170715332,-102.73044125402822,0.38013637,-110.4328486477933,13.61020565032959,-2.9802323e-09,115.4179044480022,0.04931252630074917,10176.805753707886,800,0.7346500312886581,8.299678087234497,23.873225927352905,0.735013394245912,86080000,13.610016822814941,-523.9287238015521,2.9081835746765137,800,-8.113682e-10,-86.87097098668593
-0.0073280036,22.95869278907776,-120.02873361290537,0.7109691440783733,-520.9964657152819,269,0.007328008,0.9071159362792969,0.008079931,0.16452860832214355,-225.77864321872875,8.240466117858887,0.37962168,0.04794205875797053,0.6711315719640261,101.36449974886774,37.58774209022522,-208.5687616393849,0.7503540515899658,-92.45618912425499,0.37950733,-98.7236303259144,13.642009496688843,-2.9802323e-09,95.62537091743205,0.04849201499908494,10214.394134759903,800,0.7874227262373507,8.336947679519653,23.920904874801636,0.6987313518801801,86400000,13.641822338104248,-491.00830500893545,2.909877061843872,800,4.177541e-09,-90.11072769760996
-0.007036141,22.94832992553711,-120.1130918222053,0.7127938797824496,-583.5514022974918,270,0.007036146,0.9007718563079834,0.008082785,0.16463804244995117,-299.53594710574725,8.219149351119995,0.37914655,0.047842002803115846,0.7680902247770794,120.93661082273776,37.599642276763916,-280.52381630538633,0.7474510669708252,-123.99721352869639,0.37901345,-130.68930085797635,13.671499729156494,-2.9802323e-09,119.17142856575833,0.04835119639687226,10251.994435787201,800,0.7669786103251021,8.360501050949097,23.90756583213806,0.8037920234484676,86720000,13.671315908432007,-563.7201309154282,2.9170637130737305,800,4.564226e-09,-88.23167938069835
-0.0067692474,22.88631844520569,-114.36420756336207,0.7158002817660399,-556.4567961150696,271,0.006769249,0.9028778076171875,0.0076269917,0.16421175003051758,-260.398654560772,8.229653120040894,0.37869877,0.04765458053135028,0.7311740515188474,122.22153824350269,37.50516939163208,-239.04921864742434,0.7569408416748047,-105.86970292593786,0.3785512,-113.68107977274448,13.626924514770508,0.0,117.34258479285704,0.048712103276224716,10289.500187158585,800,0.7509097967519335,8.290047645568848,23.854478359222412,0.7310336483549278,87040000,13.626737594604492,-544.4450582195157,2.906651735305786,800,1.7598272e-09,-91.8900172656518
-0.006986442,22.971125602722168,-115.42895094046517,0.7220342219337735,-509.5956415275153,272,0.006986447,0.9029603004455566,0.0073904917,0.16504597663879395,-241.38194881274705,8.27640700340271,0.3782533,0.04785826401608735,0.6635833118441655,104.03968029723508,37.53616809844971,-218.50715252145076,0.749046802520752,-97.03726226652343,0.37821278,-105.39276597898977,13.583136558532715,2.9802323e-09,106.6000068134811,0.048583445036747074,10327.036935806274,800,0.7487714738545774,8.308225631713867,23.932358026504517,0.656402430796622,87360000,13.582946300506592,-507.76221303875104,2.919367790222168,800,4.975684e-09,-83.98789413734684
-0.007076016,22.936776638031006,-117.82513919388985,0.7114068692497338,-532.4463128130247,273,0.007076018,0.9036369323730469,0.007838586,0.16467857360839844,-234.37598097331897,8.205512285232544,0.37780944,0.047754833831472915,0.7237500966714326,103.07887334078629,37.56153416633606,-209.06203943578063,0.7493624687194824,-92.74479890319736,0.37775463,-102.48459266302983,13.642822504043579,0.0,100.20890436669663,0.04817294410277876,10364.599844455719,800,0.7646240686895864,8.347124576568604,23.89789867401123,0.715520727207454,87680000,13.642637252807617,-606.6456854293414,2.9204320907592773,800,1.8440188e-09,-79.25584635288958
-0.0069093406,22.954731702804565,-114.80361085208024,0.7189593530941629,-463.621993846013,274,0.006909341,0.901278018951416,0.0077122613,0.16585779190063477,-229.8609685852805,8.209484815597534,0.3766459,0.047730888998071194,0.6828094581427279,112.44255910612486,37.58928394317627,-209.54239070494384,0.7624967098236084,-92.82602982850106,0.37660572,-100.27554409607151,13.638383865356445,-2.9802323e-09,106.26007379949634,0.04899363369391593,10402.18970990181,800,0.7628022930278849,8.377406358718872,23.93006730079651,0.7165586011166079,88000000,13.638192415237427,-541.7507139152516,2.9145171642303467,800,4.243106e-10,-95.98901733191627
-0.007094392,22.964004278182983,-115.2773532906607,0.7098919675188944,-511.96976718617395,275,0.007094386,0.9028699398040771,0.007827969,0.16380691528320312,-246.77847797098104,8.326155662536621,0.3757738,0.04790950039118136,0.7191433018659175,114.96099306708135,37.593021631240845,-228.04670527348352,0.7480630874633789,-100.87682807257592,0.3756812,-107.88478703671458,13.649301528930664,-5.9604646e-09,108.97820372395678,0.04925153961531052,10439.783335924149,800,0.751699911028039,8.275101900100708,23.9230055809021,0.7713003811333974,88320000,13.64911675453186,-630.0411088403914,2.903834342956543,800,-5.9761107e-09,-90.89354048772105
-0.007413617,22.929451942443848,-115.8402420556058,0.7201707899719559,-487.31390416216294,276,0.007413615,0.902564287185669,0.008341069,0.16703534126281738,-234.5125139087326,8.292205095291138,0.37544134,0.04797189356663076,0.70343321137282,99.71301165170424,37.49630045890808,-219.27680408925102,0.7488315105438232,-97.35925019875782,0.37526542,-102.61352705256404,13.583625316619873,-8.940697e-09,95.35167453712148,0.04985331433419184,10477.280195951462,800,0.7321246644092594,8.25892972946167,23.89238739013672,0.7585680888668009,88640000,13.583436012268066,-489.68444531439275,2.911713123321533,800,-1.695007e-09,-81.43235344109
-0.007264836,22.988171577453613,-117.57074000886462,0.7240110417835048,-526.2105758669333,277,0.0072648395,0.9010953903198242,0.007867003,0.1644754409790039,-249.44017487810206,8.31589150428772,0.37513018,0.04776412050891748,0.7015301000646316,113.50850018607342,37.60841703414917,-235.39729700216893,0.7530012130737305,-103.93861216033889,0.37504226,-108.82975905136715,13.634673357009888,-5.9604646e-09,113.79875965951906,0.049691138019798346,10514.890336990356,800,0.7584709214695897,8.295156955718994,23.953104972839355,0.7350459919131667,88960000,13.634485483169556,-533.5318329510245,2.9162256717681885,800,3.3281746e-09,-89.03549603342566
-0.0071756975,22.92095422744751,-116.70853114811838,0.7239518054828982,-503.18477498723684,278,0.0071756956,0.9010751247406006,0.0076883063,0.16481828689575195,-232.71643086050375,8.220347166061401,0.3754921,0.047887712809786945,0.6583848174020269,108.86417054866597,37.543917655944824,-215.95960289424568,0.7462868690490723,-95.95621906330395,0.37534332,-101.54214595695763,13.641941785812378,5.9604646e-09,103.42833647976948,0.04925028595679186,10552.434818029404,800,0.7727516671711241,8.329158544540405,23.879454374313354,0.6478764661702585,89280000,13.641756534576416,-536.8986082436452,2.9099409580230713,800,-1.6752629e-09,-89.61672013350609
-0.0072169043,22.80829882621765,-117.4639250675185,0.7228399379464585,-610.4317619325277,279,0.0072169034,0.8994603157043457,0.007823595,0.16663503646850586,-266.94604879250073,8.230931043624878,0.37501192,0.0479581938042972,0.7255312758748254,120.63158553358679,37.473047494888306,-255.35976686937272,0.7793278694152832,-112.80001882116645,0.37483037,-116.77162339847618,13.650564432144165,2.9802323e-09,117.23559813558899,0.04877187116749525,10589.908500671387,800,0.7771247542156884,8.223273992538452,23.80157232284546,0.7645592735526495,89600000,13.650376796722412,-579.0090060090849,2.909637928009033,800,-7.7001766e-10,-93.32524852187107
-0.0072475197,22.958653688430786,-124.77119880093596,0.7243892719981506,-541.2766608130171,280,0.0072475215,0.9072139263153076,0.007464935,0.16481781005859375,-234.2539267924515,8.256597757339478,0.3745443,0.0481284171383954,0.6705955399566123,104.38444968152137,37.52007484436035,-208.27160519655249,0.7492010593414307,-92.58099850698301,0.37439203,-101.85417722075286,13.578628540039062,0.0,105.1701611147418,0.05023378809726438,10627.429151058197,800,0.7986070437386411,8.331684589385986,23.920087575912476,0.657961467368647,89920000,13.57844066619873,-565.878440694386,2.9072699546813965,800,1.9740312e-09,-85.06580379800998
-0.0071634306,22.947014093399048,-114.2174248312858,0.7220415581972608,-519.3912184157107,281,0.0071634282,0.9014301300048828,0.007903935,0.1636807918548584,-228.45352777994606,8.268257141113281,0.37372807,0.04804553901495401,0.6735937019291739,102.86852742682903,37.56687569618225,-217.41401264165324,0.7472670078277588,-95.84140825098842,0.3736793,-100.09122124849247,13.641035318374634,8.940697e-09,104.25695654196325,0.04933406744530757,10664.996621608734,800,0.7827395018232621,8.296942710876465,23.90497398376465,0.7132483038553835,90240000,13.640848636627197,-513.8390223049395,2.9181249141693115,800,-2.5458635e-09,-87.52095331795499
-0.0073258327,22.969122171401978,-117.09834962785092,0.7267463120689571,-535.7184517203957,282,0.00732583,0.8999159336090088,0.008219386,0.16409587860107422,-225.23139986181522,8.209391593933105,0.37332582,0.04812831957947595,0.631002240636693,106.58733880363323,37.61852216720581,-203.4737321570575,0.7584500312805176,-90.53297831533571,0.37333027,-97.93006822936262,13.658557176589966,-5.9604646e-09,103.12918643251568,0.05021418212994914,10702.615725040436,800,0.7806447566013154,8.3687903881073,23.93898892402649,0.6377886318817638,90560000,13.658247232437134,-497.82154423099485,2.9226977825164795,800,-2.9608604e-09,-80.54582306660444
-0.006735707,23.24537968635559,-115.77052327659057,0.7248814225744954,-543.0539829700568,283,0.0067357076,1.3046174049377441,0.0070026903,0.16406011581420898,-231.9768194567674,8.23684048652649,0.37310475,0.04815990864706485,0.6691773582439705,113.73070577663307,37.903270959854126,-216.92579031761844,0.7803964614868164,-96.46322075646232,0.37307003,-101.26727928886469,13.644981384277344,0.0,110.08309898284614,0.049298627913476945,10740.519579648972,800,0.777361193972093,8.24251937866211,24.23712968826294,0.6654969414408427,90880000,13.644789695739746,-618.4662434800779,2.903822422027588,800,2.980231e-10,-87.84880103411689
-0.0073789535,22.91728401184082,-113.45875285693266,0.7260914386714921,-508.3014190980977,284,0.0073789563,0.900376558303833,0.008679815,0.16692018508911133,-258.58617773124047,8.248687982559204,0.37262398,0.04806582392115363,0.7118662454640152,118.90136983036263,37.53927421569824,-238.50705204567785,0.7972638607025146,-105.74566494176463,0.37246618,-112.7187158278948,13.589396476745605,-5.9604646e-09,115.25410209496384,0.04902482263516271,10778.05950665474,800,0.7733509453054863,8.281649112701416,23.92876100540161,0.7369326938730323,91200000,13.58920931816101,-573.5516599615369,2.922196626663208,800,2.7000904e-09,-76.6366226564828
-0.007152567,23.0275297164917,-118.5118989798961,0.732551508139421,-538.1609351931431,285,0.007152572,0.9066431522369385,0.007043007,0.1644134521484375,-248.52123587633199,8.295638084411621,0.37216684,0.04792803708830645,0.7286657720522357,111.93843705817171,37.64997601509094,-224.75002162328502,0.7476933002471924,-99.73801835682636,0.37205634,-108.56188809054062,13.642278671264648,1.1920929e-08,108.30960951543452,0.049621313854361956,10815.710147619247,800,0.7777649769301447,8.363994121551514,23.986925840377808,0.784189812419954,91520000,13.642086029052734,-529.6513961272152,2.912747859954834,800,4.502758e-09,-85.51999638991018
-0.0073067932,22.841934204101562,-120.68810855778342,0.7286699115529425,-588.3114972625187,286,0.0073067956,0.90212082862854,0.008061236,0.16518235206604004,-256.05052082969405,8.183290004730225,0.3714692,0.048002752964206356,0.6927716221580931,121.55045096614158,37.466331243515015,-233.85406357951098,0.7420780658721924,-103.96456650916895,0.37137467,-111.8421473204888,13.648996114730835,-2.9802323e-09,119.49592615011731,0.04913372289930514,10853.177043437958,800,0.7566950995670451,8.291405200958252,23.796499013900757,0.7268280135013896,91840000,13.648808479309082,-585.0849523221711,2.921407461166382,800,2.264231e-09,-86.33044589862797
-0.0077079795,22.9549343585968,-117.63923946542144,0.735199675978311,-533.5201003213501,287,0.0077079795,0.9049406051635742,0.008550087,0.16561484336853027,-246.03123957669516,8.315930366516113,0.37070394,0.04788152966198173,0.7177271316464982,118.60699910056704,37.59582877159119,-227.64337869887277,0.7439067363739014,-100.74672903688258,0.370584,-107.28207640217587,13.660647630691528,1.7881394e-08,115.58074168148669,0.049022451576595176,10890.773527622223,800,0.7736677964062859,8.2456533908844,23.9118332862854,0.7253164454957891,92160000,13.660269975662231,-534.291264271296,2.909423589706421,800,-2.9057645e-11,-88.42821854238599
-0.007404779,22.981250524520874,-116.24200638926925,0.7264627210688218,-576.7340284086067,288,0.0074047786,0.9018850326538086,0.0076299445,0.16520190238952637,-260.9448236867301,8.258161544799805,0.36981192,0.04799796088227187,0.7077593821976336,115.48106880856793,37.58604717254639,-243.37324803753904,0.7719123363494873,-107.77602406612776,0.36977485,-113.92624256008767,13.598916053771973,-7.450581e-09,113.44280084580402,0.049730239398641386,10928.36015200615,800,0.7667003600077626,8.360294342041016,23.966585636138916,0.723491813842623,92480000,13.59873104095459,-561.6216557489498,2.912693738937378,800,-3.3751144e-10,-87.26644158066357
