Itr,LossBefore,LossAfter,train-NumTrajs,train-EnvExecTime,Time,train-PolicyExecTime,train-MaxReturn,Time-Sampling,train-StdReturn,Time-Optimization,ItrTime,train-AverageReturn,Time-SampleProc,train-AverageDiscountedReturn,train-MinReturn,n_timesteps,train-AveragePolicyStd
464,0.0011610597,-0.007116838,260,10.40878415107727,6598.887465000153,0.8770751953125,626.0690720323178,11.699777126312256,104.90733103539738,2.2962217330932617,14.259009599685669,370.53059608125665,0.25716495513916016,159.94692515002538,62.30796281588969,18600000,0.3684282
465,0.0010909203,-0.006367316,269,10.248956441879272,6612.918563842773,0.8566634654998779,618.7767039460949,11.516686916351318,101.5613825151764,2.2231316566467285,14.011332035064697,358.83117299671034,0.26553893089294434,157.19179739536614,107.89255167161723,18640000,0.36812624
466,0.005099301,-0.006545706,261,10.238701343536377,6626.979164600372,0.8604180812835693,676.284071490068,11.510674238204956,113.34152857709412,2.2530264854431152,14.039923191070557,374.1477922450977,0.27030324935913086,160.532988649958,19.098674135468617,18680000,0.36758912
467,0.0012713239,-0.005858564,252,10.68607473373413,6641.55743432045,0.8932387828826904,769.519417901787,12.00170636177063,113.66158686353664,2.2870514392852783,14.55757737159729,390.08485240512,0.2628774642944336,163.76962453008974,121.61375723061586,18720000,0.3669822
468,0.0005396068,-0.0063516693,254,10.395843744277954,6655.773600578308,0.8673038482666016,674.2012994100128,11.673856735229492,98.56418640977665,2.2567055225372314,14.19553804397583,383.98804791222886,0.25905704498291016,162.7105722420425,173.68034792507945,18760000,0.36637717
469,0.00290709,-0.006334659,249,10.289968490600586,6669.838324546814,0.8576428890228271,643.7946868663332,11.555296182632446,108.33417439597461,2.222780466079712,14.043500423431396,387.81145171204736,0.2595968246459961,161.923139259866,14.918630131777018,18800000,0.36569503
470,0.00034543313,-0.006563235,249,10.687554836273193,6684.417046546936,0.8892958164215088,644.87169811209,11.992461919784546,102.79481790621904,2.3041799068450928,14.55708909034729,381.9227217316616,0.25464916229248047,159.78650966522372,59.04974871054965,18840000,0.3650917
471,0.0010714077,-0.006888233,253,10.441354751586914,6698.781940698624,0.8827812671661377,673.5058059637593,11.742089986801147,103.83578221752971,2.3389461040496826,14.3447847366333,384.8373002914678,0.2579200267791748,161.91176016441045,46.444394003896136,18880000,0.36453316
472,0.0024666116,-0.006362611,260,10.404692888259888,6713.027527093887,0.8761703968048096,621.5288687258441,11.695561408996582,111.11267944908573,2.265542507171631,14.225415229797363,373.07523988253814,0.25851011276245117,159.15034524644986,21.743792763680126,18920000,0.3638383
473,0.0010918475,-0.006747852,246,10.444363117218018,6727.312154054642,0.8752448558807373,668.303537448165,11.730693817138672,101.52665550114445,2.272904872894287,14.264539957046509,392.33476924892705,0.25515079498291016,162.4462849017538,88.11193728897075,18960000,0.36286166
474,0.0027250424,-0.0054889168,265,10.409332990646362,6741.543354511261,0.8732123374938965,631.6793796058215,11.69857120513916,97.82790903119083,2.246795892715454,14.211387872695923,367.04184564547614,0.2600691318511963,160.2018171792355,20.160668389010944,19000000,0.36177698
475,0.0008182243,-0.005617239,266,10.624968528747559,6756.099948644638,0.8931751251220703,666.4963961388457,11.944411993026733,107.98645395962684,2.3052055835723877,14.536883354187012,374.6345056525823,0.2812998294830322,162.3570940228321,71.0065960915922,19040000,0.36082888
476,0.0023657805,-0.0058393655,267,10.491044521331787,6770.436622142792,0.8722319602966309,618.5840976936213,11.778127908706665,109.81827787325463,2.2623696327209473,14.316227674484253,368.1064013964602,0.26975011825561523,158.83652779449724,103.06751443643961,19080000,0.3599119
477,0.0015378579,-0.005795147,264,10.427222967147827,6784.737269878387,0.8782432079315186,711.0635348366816,11.725031614303589,105.47625033119661,2.2901716232299805,14.27990436553955,375.005342432632,0.25887036323547363,161.68080273607032,55.063515954926444,19120000,0.35889462
478,0.0006446637,-0.004409884,256,10.475353479385376,6799.156852722168,0.89054274559021,689.6111330511841,11.787200689315796,98.85863870681244,2.3290703296661377,14.399503946304321,389.0223907240577,0.27731752395629883,165.71468828385176,48.17847214554761,19160000,0.35803363
479,0.0018116378,-0.006035136,262,10.458016872406006,6813.46021938324,0.8747773170471191,697.9696410734184,11.752737283706665,113.17161230593231,2.254027843475342,14.28276801109314,391.0512772634226,0.2701704502105713,167.84612615478045,118.3988534967296,19200000,0.3573662
480,0.0022217452,-0.0030408402,275,10.362088203430176,6827.674583435059,0.8771603107452393,676.2183695078947,11.657048225402832,123.06346967569563,2.2755844593048096,14.19383716583252,367.90151843505794,0.2552151679992676,160.79658443437705,19.596548726198346,19240000,0.356485
481,0.0020127154,-0.0058809,261,10.345270156860352,6841.84019613266,0.8676986694335938,761.7776672260418,11.625943183898926,117.83497316467121,2.254302740097046,14.14488410949707,375.5892974746938,0.2587299346923828,160.4297748326586,14.846130422115824,19280000,0.35543746
482,0.0020249411,-0.0069962796,273,10.473094701766968,6856.175774097443,0.8814599514007568,718.4474798296201,11.771746158599854,115.68989921093377,2.2726759910583496,14.314918994903564,371.0717254826985,0.2646210193634033,162.22822116539777,14.404069078339433,19320000,0.354375
483,0.00017335956,-0.004754268,267,10.51872706413269,6870.561016082764,0.8803205490112305,669.2660832452465,11.820133924484253,118.04411794744482,2.277602195739746,14.364849328994751,378.3989238222326,0.2611827850341797,163.59938154649745,121.20726260124084,19360000,0.35350505
484,0.0034353628,-0.005401962,266,10.355857610702515,6884.759841918945,0.8711745738983154,640.626345813841,11.643039464950562,117.16047816916615,2.249755382537842,14.179457426071167,376.6022928685465,0.2808198928833008,163.73242227650042,81.85971594572489,19400000,0.35265914
485,0.0027651922,-0.006863736,277,10.170646667480469,6898.7468955516815,0.862725019454956,694.7136991103235,11.449649333953857,119.80059411706254,2.2388057708740234,13.966490745544434,358.80386402973534,0.27199220657348633,158.40197492314473,26.5754292745312,19440000,0.35197917
486,0.0014605358,-0.0076015233,270,10.456832647323608,6913.049206972122,0.8764410018920898,661.6535806441212,11.748502969741821,109.29208008690725,2.2656185626983643,14.282739162445068,376.31171828230396,0.2626676559448242,164.91017771433252,41.993544557604075,19480000,0.35126188
487,0.0019574582,-0.0065773893,271,10.552798986434937,6927.472262382507,0.880260705947876,611.7849004515969,11.852229595184326,115.62717357896088,2.2819325923919678,14.40299677848816,368.0368593128481,0.2628951072692871,160.7341140262478,15.286888129709247,19520000,0.3504336
488,0.0026556447,-0.0064365366,282,10.440712690353394,6941.738074302673,0.8722853660583496,672.2532784047684,11.731867551803589,114.37909160513766,2.243671417236328,14.245084047317505,355.79025080677235,0.26358604431152344,159.09893235679652,19.802926735583668,19560000,0.3498394
489,0.0014169521,-0.006999478,280,10.390637636184692,6955.987588405609,0.876873254776001,737.1269482835055,11.688251972198486,120.22289259120569,2.2693183422088623,14.229146003723145,367.440606276054,0.2656383514404297,162.61226088479646,97.53763187092008,19600000,0.34959558
490,0.00138838,-0.0060454872,274,10.5558340549469,6970.415234565735,0.8793046474456787,749.4516858295937,11.855247497558594,122.46238780804438,2.2822678089141846,14.407798051834106,367.9834935434369,0.2642815113067627,161.35704203797968,30.93580316423475,19640000,0.3494795
491,0.00036542714,-0.0059448876,274,10.574805498123169,6984.909308195114,0.8927710056304932,767.0125792547997,11.89123821258545,121.64685687451282,2.3126025199890137,14.473423719406128,379.66168846579507,0.26366376876831055,165.33466324977317,67.97748203082823,19680000,0.34932405
492,0.0013459012,-0.0054370514,278,10.205421447753906,6998.970752000809,0.8628964424133301,657.4071857532489,11.488007068634033,124.2970641303619,2.285733938217163,14.041616201400757,375.1499812338729,0.26194119453430176,164.768321012903,44.939814738087875,19720000,0.34887215
493,0.0009387735,-0.005210162,282,10.375472784042358,7013.176775455475,0.8698148727416992,701.6032251284942,11.66247844696045,117.83800701593782,2.250763177871704,14.185344219207764,358.6867931507553,0.26615047454833984,159.76220123195225,102.01893237918527,19760000,0.34813845
494,0.001772508,-0.0066528535,280,10.13089370727539,7027.103728055954,0.8544785976409912,647.5656929966711,11.400226831436157,111.12816239118887,2.2196216583251953,13.906188249588013,369.5426009197452,0.280292272567749,164.85540503326249,42.31042784829025,19800000,0.34766436
495,0.00088615046,-0.00619234,277,10.587352514266968,7041.570570230484,0.8828883171081543,754.9124929935028,11.891575336456299,118.52671640065894,2.288034677505493,14.446429967880249,370.0287283978962,0.26085972785949707,162.7586665048953,107.7122685953255,19840000,0.34727103
496,0.0014089324,-0.0056498917,266,10.504918813705444,7055.947461605072,0.8803739547729492,781.7115744485948,11.80500340461731,116.29119664444501,2.2850124835968018,14.356800317764282,390.97095321433164,0.2609138488769531,169.06395310574618,109.79623776522045,19880000,0.34682378
497,0.0016842827,-0.006848926,279,10.501636028289795,7070.321308374405,0.8808135986328125,621.3568619883811,11.803978204727173,108.32387710607429,2.2807419300079346,14.353565692901611,357.57266106574406,0.26294755935668945,158.4097564856569,92.46859512283797,19920000,0.34628767
498,0.005385266,-0.0062800725,277,10.238391160964966,7084.376092672348,0.8606047630310059,672.8055612122364,11.512598037719727,117.7974640866392,2.2519819736480713,14.034723997116089,372.9446814317946,0.2640533447265625,164.2099891597247,98.04600276813365,19960000,0.34551743
499,0.0014244218,-0.007392723,276,10.011242151260376,7098.190068483353,0.8512566089630127,700.1955565402901,11.276381254196167,106.21967029191275,2.234147071838379,13.792879104614258,370.70366542628557,0.27634477615356445,163.3016497414627,18.263258133435766,20000000,0.3448316
500,0.004614073,-0.007309561,279,10.17942476272583,7112.165246963501,0.8575863838195801,687.0126899916288,11.45292043685913,117.69976568822094,2.2326436042785645,13.954518795013428,368.0246153442638,0.2631187438964844,163.14056073563887,109.46978546838375,20040000,0.34368092
501,0.0016008534,-0.006465963,274,10.229672193527222,7126.236709833145,0.8691675662994385,745.4841084954683,11.520816564559937,118.65390630807518,2.255739450454712,14.044361591339111,374.7777779768539,0.2618074417114258,163.8010061204123,77.7376263933632,20080000,0.34271368
502,0.0052451356,-0.0064942893,277,10.276062726974487,7140.310562849045,0.8606679439544678,753.1749515343072,11.548632621765137,121.95312243754204,2.2383923530578613,14.052730083465576,372.5085233018943,0.25986695289611816,164.79245435848202,113.00308756278801,20120000,0.3420342
503,0.0010081899,-0.006752643,267,10.403288841247559,7154.5796620845795,0.8772096633911133,736.8716201334325,11.701456308364868,114.63384192830117,2.2753493785858154,14.248339176177979,387.15024524474296,0.2655966281890869,167.3663111237031,111.58015389544326,20160000,0.3410956
504,0.0037671686,-0.0068566273,276,10.293004751205444,7168.731216669083,0.8680212497711182,662.97470100527,11.580135822296143,121.75175311638884,2.2369368076324463,14.130245447158813,369.59677522024595,0.30733299255371094,163.4689564821476,93.46010869677674,20200000,0.34013268
505,0.0014417336,-0.006801217,264,10.494969367980957,7183.136548995972,0.8853156566619873,684.2337753347376,11.80359411239624,116.1672519250382,2.3128628730773926,14.384368658065796,388.11268499435107,0.2620809078216553,167.94613024357943,115.29794896904872,20240000,0.33949396
506,0.0031065673,-0.0061609293,281,10.264856100082397,7197.228283166885,0.864408016204834,675.4680640980852,11.543813467025757,112.14565989546149,2.254757881164551,14.071743726730347,360.3273304344249,0.26721978187561035,160.75243909230915,112.94591382294496,20280000,0.33877182
507,0.0027389764,-0.0070624375,289,10.420079708099365,7211.525829315186,0.8803212642669678,698.7646815310463,11.723987102508545,129.0169689738831,2.2789013385772705,14.276490688323975,361.00682928329786,0.2676377296447754,162.07480657792686,116.21989910429336,20320000,0.33809397
508,0.0015875675,-0.0055252705,275,10.47341775894165,7225.860382556915,0.8785254955291748,667.4318954824421,11.771385192871094,120.3518950949736,2.2727980613708496,14.314656972885132,368.4684589722772,0.26455044746398926,162.46290859623696,94.62390495095799,20360000,0.33727512
509,0.0015192858,-0.005964163,271,10.559592723846436,7240.317443847656,0.8843564987182617,734.7531676676339,11.868197917938232,121.80844759506519,2.2930421829223633,14.436994791030884,388.3288087423856,0.2696976661682129,169.01366886823408,104.30017523568496,20400000,0.33628404
510,0.0033510074,-0.0059441095,276,10.37395453453064,7254.541530132294,0.8746738433837891,718.1024725086284,11.6688973903656,117.71143708729946,2.2735140323638916,14.204457521438599,371.7208962944273,0.25609469413757324,164.85415759181137,44.78075929045852,20440000,0.33515748
511,0.0013020948,-0.004692118,272,10.535381555557251,7268.9694175720215,0.8800427913665771,750.8532569018118,11.835384130477905,132.54232557293358,2.299717903137207,14.407418251037598,383.4174455003341,0.26634812355041504,167.27104464434692,24.123877473919162,20480000,0.33410934
512,0.002236025,-0.005346417,271,10.503034114837646,7283.3801510334015,0.8833069801330566,662.942211328785,11.809007167816162,129.8436509186046,2.3078789710998535,14.391066789627075,384.13860398345236,0.2683451175689697,167.24639185429012,93.97912473943559,20520000,0.3331257
513,0.0025113598,-0.0071861567,272,10.327221870422363,7297.564200162888,0.8740208148956299,713.9261275916089,11.620848417282104,118.28907748882432,2.276703357696533,14.164169788360596,375.21109308378846,0.2607753276824951,164.62818904955785,118.60462178283956,20560000,0.33241448
514,0.0010528438,-0.0075608273,279,10.675055027008057,7312.151467084885,0.8905818462371826,685.0519934093894,11.992383480072021,121.0151769478058,2.30545973777771,14.567667722702026,366.8548607852701,0.26386094093322754,162.54451526491232,17.221411761342534,20600000,0.33199847
515,0.0023022355,-0.0062496495,262,10.17158842086792,7326.133455038071,0.8593552112579346,785.0672726175508,11.44655156135559,131.05081770633888,2.2487268447875977,13.960414409637451,398.9642074019445,0.25927734375,170.44917954440845,101.45907012779234,20640000,0.3319113
516,0.0032723502,-0.007143983,268,10.247346878051758,7340.180465459824,0.8613252639770508,706.0771790040953,11.521713972091675,117.51535768894713,2.2373697757720947,14.026832580566406,380.7156694414638,0.26167821884155273,166.23535935494553,78.75907753025122,20680000,0.3316946
517,0.0022485002,-0.006275309,276,10.545326709747314,7354.601426124573,0.8820676803588867,704.4021161944178,11.845700025558472,115.07804964907115,2.284177303314209,14.400068283081055,374.9163574978616,0.2642326354980469,165.4009852685202,100.40225621855268,20720000,0.33109668
518,0.005024901,-0.006882621,281,10.265682220458984,7368.710289955139,0.8669471740722656,655.6205052342514,11.550386905670166,125.81859124526879,2.2653138637542725,14.08864164352417,370.7802063263617,0.2670624256134033,163.54787132655338,56.01936302044454,20760000,0.33054265
519,0.0032003955,-0.0068990085,271,10.474787712097168,7383.0734033584595,0.8794991970062256,694.5894061131282,11.775774478912354,132.7892535064077,2.301152467727661,14.342625617980957,383.64521175084826,0.2598073482513428,165.3474974424318,25.64949500637342,20800000,0.32987347
520,0.0029180131,-0.007204018,268,10.271332263946533,7397.170140743256,0.8629002571105957,685.3754435468093,11.550978422164917,125.82623713366297,2.2473230361938477,14.076218843460083,383.572820713336,0.2720484733581543,166.28525200671368,46.95564655785731,20840000,0.3292063
521,0.0017751962,-0.0065620784,271,10.565713882446289,7411.613589525223,0.8821818828582764,741.8126286088393,11.869372129440308,123.62933061252335,2.279810905456543,14.422534465789795,379.1231548687828,0.26741576194763184,166.09352737405254,94.87134475003127,20880000,0.32872415
522,0.0029042647,-0.0077339658,275,10.381958246231079,7425.831652879715,0.8715002536773682,708.7545671273036,11.670842409133911,125.5421675863151,2.2562105655670166,14.19770359992981,375.0573572023392,0.26477479934692383,164.89570600062584,100.5713522889512,20920000,0.3283567
523,0.003759378,-0.0068658344,277,10.27983546257019,7439.9354774951935,0.8679342269897461,698.6148346439088,11.56533408164978,130.223451399031,2.256361722946167,14.08374547958374,371.2135020513635,0.2560763359069824,163.56618261493927,26.70524992701809,20960000,0.32787383
524,0.0036066845,-0.0068806275,266,10.518903255462646,7454.292580604553,0.8781270980834961,691.7318412311384,11.818160057067871,115.38739848619018,2.247814416885376,14.33707308769226,378.7396791192958,0.2651946544647217,164.9683822448153,39.91146354532945,21000000,0.32732204
525,0.002265493,-0.0038293907,269,10.283724308013916,7468.4080448150635,0.8656542301177979,712.176315118858,11.560031652450562,133.34585065755988,2.267120361328125,14.095342874526978,389.23585104253567,0.2621614933013916,168.65531533899946,51.012934409805176,21040000,0.32679802
526,0.0023936615,-0.0048625255,279,10.429754734039307,7482.713918924332,0.873420238494873,700.9809390476494,11.728661298751831,131.41950696650417,2.28637433052063,14.284660339355469,373.1659079682474,0.2635810375213623,165.59687439876924,73.65333223382254,21080000,0.32622147
527,0.0030105293,-0.005746916,288,10.33849287033081,7496.915651321411,0.8698525428771973,700.3361529743964,11.62311339378357,136.66525201736866,2.2565250396728516,14.181184768676758,360.4547675220549,0.2955331802368164,161.1237356184256,43.164996798600114,21120000,0.3256036
528,0.0046298713,-0.007833306,282,10.352179288864136,7511.08837389946,0.8695030212402344,674.5868793469018,11.639083623886108,124.81073120649341,2.243515968322754,14.152790307998657,371.6730430185817,0.2643725872039795,165.76051803655537,114.44510820864069,21160000,0.3251287
529,0.0014125019,-0.007297305,280,10.365493774414062,7525.3099801540375,0.8739187717437744,632.897650251466,11.660968542098999,129.22926658115946,2.267160415649414,14.201199293136597,371.6719668433746,0.26705050468444824,165.2145403876038,61.77185450183096,21200000,0.32485452
530,0.004785627,-0.008134539,279,10.256354570388794,7539.405450105667,0.861037015914917,659.9527283033858,11.534597635269165,133.3385772284712,2.2620620727539062,14.075378894805908,373.0238913547133,0.2727062702178955,164.9505248613164,49.28444084530127,21240000,0.3242623
531,0.0026574605,-0.007584206,286,10.264362096786499,7553.4897038936615,0.862229585647583,705.6192016330699,11.543518543243408,123.78051495075383,2.2486894130706787,14.064993858337402,364.69048966014304,0.26677393913269043,164.28642363812193,91.6477181893726,21280000,0.3238124
532,0.0020039603,-0.007796435,278,10.307066440582275,7567.651007890701,0.8672158718109131,719.0468915141854,11.594183206558228,128.45271908864328,2.2800538539886475,14.140140771865845,379.4734971748537,0.25994443893432617,167.03253544337576,102.62521919335825,21320000,0.3233539
533,0.0022419288,-0.007069712,273,10.387181997299194,7581.863275051117,0.8651866912841797,701.2433730803233,11.670808792114258,128.11829373914955,2.2480127811431885,14.191407918930054,380.2501563082685,0.2665534019470215,166.8212259793343,54.67757381087703,21360000,0.3226546
534,0.0008109167,-0.0070050326,281,10.460042476654053,7596.219537496567,0.878281831741333,636.6684462801865,11.758829355239868,125.64601560993552,2.2825186252593994,14.335922479629517,360.4048541127664,0.2884542942047119,161.15936213579505,16.333244649938067,21400000,0.321675
535,0.00085783226,-0.007696989,284,10.540237426757812,7610.660452842712,0.8910665512084961,686.4216293929361,11.858867168426514,134.86429105828432,2.2874789237976074,14.420257806777954,377.806097399281,0.2677767276763916,168.8287747248539,24.353281272523336,21440000,0.3205443
536,0.00057872233,-0.00697744,284,10.586349487304688,7625.13836145401,0.8873076438903809,727.5932470126596,11.894037246704102,132.94640930709713,2.2866532802581787,14.457507610321045,362.1005229207792,0.2707667350769043,162.33728807114983,46.99985620488738,21480000,0.31935555
537,0.0017877348,-0.006732536,283,10.346360445022583,7639.319092988968,0.871943473815918,689.4098388397532,11.636902093887329,128.28037174672454,2.255265235900879,14.159976959228516,365.97103206996957,0.26174330711364746,164.3102763966393,47.23396813215385,21520000,0.31839877
538,0.0015284375,-0.0075662467,284,10.547162294387817,7653.7465279102325,0.88541579246521,622.3560957028719,11.85650086402893,125.74089903604495,2.279158353805542,14.407903909683228,363.56048529268264,0.26615309715270996,162.49014172275594,41.260157492720325,21560000,0.3176709
539,0.0020630881,-0.00678614,273,10.34398627281189,7667.955722332001,0.8727374076843262,676.9059397874032,11.634765148162842,129.2190661837821,2.2755398750305176,14.189491271972656,390.9474002438971,0.27324867248535156,171.62448716691534,56.187612429890365,21600000,0.31689608
540,0.0028919205,-0.006953157,285,10.347937107086182,7682.142940282822,0.8735532760620117,640.7529823851235,11.640776872634888,137.63541344619918,2.2564938068389893,14.167462587356567,362.5905790873607,0.26427197456359863,161.13997177022904,85.8496494313202,21640000,0.31593528
541,0.0020150482,-0.006820019,272,10.62166166305542,7696.67347073555,0.888660192489624,678.7482857111379,11.939517736434937,135.91514875621226,2.297485113143921,14.509004831314087,382.36639394011655,0.2659294605255127,166.70387748451688,56.002875787561685,21680000,0.31513736
542,0.0010026492,-0.0065607205,277,10.56462550163269,7711.132575273514,0.8912763595581055,665.5098717436251,11.88072943687439,136.23729598155995,2.282644748687744,14.438755512237549,374.11572454447446,0.2695271968841553,163.5720963086685,25.954977945242312,21720000,0.31469372
543,0.0013138026,-0.0060996343,277,10.45337986946106,7725.453428030014,0.880577802658081,661.6045477792882,11.755448341369629,141.1781388206278,2.2726118564605713,14.300266027450562,381.1234623796429,0.26622867584228516,166.3371034437148,32.29375951954612,21760000,0.31446242
544,0.0019022338,-0.007384414,265,10.381715774536133,7739.6898028850555,0.8791406154632568,823.8969095294653,11.682905673980713,141.6095322885271,2.2645423412323,14.21585488319397,407.20113211915213,0.2623896598815918,172.15759821460492,27.991084025337578,21800000,0.3142109
545,0.0031055987,-0.007061969,269,10.344079494476318,7753.848178863525,0.8651292324066162,700.2038566252218,11.624168157577515,126.73335328393357,2.2415788173675537,14.138152122497559,390.5150487984623,0.26655006408691406,169.21092638322915,57.81406253146605,21840000,0.31383446
546,0.00254547,-0.00708593,268,10.387953281402588,7768.136217832565,0.8789899349212646,657.2424267316887,11.687843322753906,130.91510538622163,2.3109071254730225,14.267371654510498,388.40021700627045,0.26274895668029785,167.94560024730146,22.67897800978667,21880000,0.31334367
547,0.0043444186,-0.007120003,275,10.287033319473267,7782.268128633499,0.8710119724273682,675.5216283611378,11.579282522201538,132.2579430034013,2.2505548000335693,14.111388683319092,390.868374417709,0.2756075859069824,170.26248932039016,18.54829107114063,21920000,0.31269985
548,0.002384706,-0.0065227775,273,10.535132884979248,7796.682646036148,0.8806509971618652,724.0890204858069,11.832334518432617,132.33856224987318,2.278818130493164,14.393208742141724,385.5726938986258,0.2761068344116211,167.43034690596656,16.50091484351878,21960000,0.3119932
549,0.00635443,-0.007418773,276,10.230030298233032,7810.713625907898,0.8642787933349609,713.4000752648266,11.510932445526123,130.29581729810826,2.2303173542022705,14.011522769927979,385.29224751982764,0.26442480087280273,168.17614024584512,17.505400041324336,22000000,0.3114358
550,0.001707054,-0.007922427,271,10.361329793930054,7824.894622802734,0.8616113662719727,693.0249982798432,11.638152122497559,130.62187894366608,2.243494749069214,14.161530017852783,391.9449264416476,0.2740004062652588,169.57964214473773,17.427828397586307,22040000,0.31108567
551,0.0071014017,-0.007402504,279,10.210685014724731,7838.904798269272,0.85662841796875,643.8014201480374,11.479042291641235,131.17129422138072,2.2337193489074707,13.983578205108643,383.1179748337071,0.26492929458618164,169.74539742003955,44.054861725008166,22080000,0.31083587
552,0.0031470791,-0.006837491,266,10.361209392547607,7853.149009943008,0.871546745300293,667.6219619089005,11.649385452270508,125.39719210897469,2.2569429874420166,14.223204851150513,405.79437866912804,0.31079721450805664,174.99333848805904,146.25731562776335,22120000,0.31044546
553,0.0005109765,-0.007543238,281,10.289497137069702,7867.278611421585,0.86814284324646,758.738989174281,11.578391790390015,137.42486521055707,2.2534618377685547,14.1106436252594,384.11460765009815,0.2727491855621338,169.17731412117794,25.78774516467694,22160000,0.30983576
554,0.0013103217,-0.0074434527,276,10.559859991073608,7881.730534791946,0.8853914737701416,812.4033932008875,11.872461795806885,138.68251774335533,2.2807059288024902,14.431918621063232,383.12817076878076,0.27289772033691406,167.41737257519014,15.759817405618676,22200000,0.30914852
555,0.00092339964,-0.0076229554,265,10.483181715011597,7896.09032201767,0.8776149749755859,703.7878913943202,11.782590389251709,127.38056601978683,2.2870233058929443,14.339326858520508,409.09412749532925,0.26375842094421387,175.55258461177323,46.70874967211762,22240000,0.30847988
556,0.0006941572,-0.0074746544,283,10.49629282951355,7910.447872877121,0.8802366256713867,707.0913610820764,11.798890590667725,126.21829219919867,2.2680678367614746,14.33667278289795,375.0402634734575,0.2636992931365967,166.72667443547542,49.5404394164694,22280000,0.3077958
557,0.0053732516,-0.0075123315,274,10.37216067314148,7924.6604425907135,0.8662054538726807,755.5838393301162,11.656838417053223,129.44457653254733,2.2618720531463623,14.191467046737671,387.0512583761847,0.2667670249938965,169.90801065403508,91.23492650117312,22320000,0.30697623
558,0.0018219709,-0.006945751,268,10.399558067321777,7938.9111614227295,0.8742973804473877,758.2918101648543,11.688116788864136,126.9074498168051,2.2723190784454346,14.229825496673584,397.2083230711215,0.2635188102722168,171.75298272264413,19.68337689684236,22360000,0.30637726
559,0.004357281,-0.0061668023,282,10.308185338973999,7953.101772069931,0.8657493591308594,701.9274721125225,11.589750528335571,137.18871897116458,2.2829625606536865,14.170477867126465,380.081057540476,0.29189419746398926,168.27066977197472,46.402914036184114,22400000,0.30596167
560,0.003230712,-0.0077588744,272,10.251061916351318,7967.1570110321045,0.8619263172149658,738.8040581975262,11.529759645462036,137.18371449843542,2.2302753925323486,14.03378677368164,392.0691666693768,0.2678518295288086,169.85604635981502,53.63662336144675,22440000,0.30528668
561,0.0033928393,-0.007787815,272,10.258906126022339,7981.2046847343445,0.8597149848937988,685.769606724576,11.533798456192017,134.10508091924586,2.2245328426361084,14.027108907699585,394.86913189150795,0.2629129886627197,171.52547122680625,11.170578130391885,22480000,0.304594
562,0.0011997387,-0.007483987,269,10.638557434082031,7995.722126722336,0.884737491607666,706.5545161274641,11.94278073310852,126.78834406361779,2.2876603603363037,14.496635913848877,397.19734841884787,0.2601933479309082,171.39280437875118,21.802439072722898,22520000,0.30386177
563,0.0018425554,-0.0072582103,272,10.492445230484009,8010.102335214615,0.8836255073547363,697.0261830912219,11.795584440231323,131.05438334354594,2.294931173324585,14.360170125961304,396.09840617682295,0.2637948989868164,173.08440602779683,90.77070931246078,22560000,0.30329826
564,0.0006049201,-0.0067685815,276,10.601006984710693,8024.579062461853,0.886322021484375,809.6473402814855,11.906651020050049,144.06297924543495,2.280452251434326,14.456191062927246,395.72111680047783,0.2631819248199463,172.59628538091314,20.89280245098309,22600000,0.3031301
565,0.002601844,-0.007500877,271,10.353810548782349,8038.765705823898,0.8696794509887695,720.105125018716,11.63689398765564,140.42935938510857,2.260932683944702,14.165959358215332,400.5185250058062,0.26212096214294434,173.01027402510056,49.93821588855295,22640000,0.30282182
566,0.0024959773,-0.007744737,262,10.335427284240723,8052.967161893845,0.8691587448120117,724.2220462636662,11.624825239181519,135.6976161527852,2.2765417098999023,14.180941820144653,414.1112138207592,0.27369093894958496,176.61242480149434,37.83590120958507,22680000,0.30229783
567,0.0014386594,-0.007204105,265,10.550417423248291,8067.432195901871,0.8855257034301758,659.2387906182432,11.861176013946533,128.53570733510776,2.309924840927124,14.445131301879883,407.404683633996,0.2681694030761719,174.0449318341436,45.334434176149514,22720000,0.30146164
568,0.0025340407,-0.0075394055,275,10.420357704162598,8081.7353394031525,0.8795135021209717,768.5298681695197,11.718164443969727,132.5040608535425,2.2946019172668457,14.282110691070557,388.6003527177103,0.26341724395751953,169.39197658402767,22.408875945459194,22760000,0.30079326
569,0.00032859185,-0.007222624,278,10.61884331703186,8096.265287637711,0.8858346939086914,746.2764303202275,11.92993950843811,137.483089207835,2.3079757690429688,14.508934497833252,384.7567885290722,0.2650773525238037,168.3805141143739,49.55995120846735,22800000,0.3001275
570,0.0025237321,-0.0069189034,267,10.247408866882324,8110.350912094116,0.8659498691558838,704.1347353065732,11.53004503250122,135.22938249954476,2.2597310543060303,14.065693616867065,408.15508051233337,0.26995205879211426,174.6710913315481,22.061444824768476,22840000,0.29932243
571,0.0033862456,-0.0038020078,268,10.253092288970947,8124.383006095886,0.8578839302062988,753.35533828011,11.525039672851562,135.52102114319462,2.21828556060791,14.011271476745605,395.9297769463211,0.26198768615722656,170.95586859913635,25.76198687818097,22880000,0.29875565
572,0.0014008216,-0.0027026942,275,10.419991731643677,8138.703374147415,0.8810832500457764,730.3256434518798,11.723029136657715,137.6100627683598,2.294647216796875,14.299888372421265,398.1694184890324,0.2763030529022217,173.6106841909951,65.58931008004771,22920000,0.29835892
