Sample Time (s),V Predictions Min,Policy Loss,Epoch Time (s),Policy mu Min,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Min,(Previous) Eval Time (s),Log Pis Std,AverageTrainReturn_all_train_tasks,Z mean eval,Z variance eval,Train Time (s),Policy mu Std,KL Loss,Policy mu Mean,V Predictions Std,VF Loss,KL Divergence,Q Predictions Max,QF Loss,Z variance train,Q Predictions Std,Number of train steps total,Policy log std Std,Policy log std Mean,V Predictions Mean,Log Pis Max,Policy log std Max,Epoch,Total Train Time (s),Number of rollouts total,Log Pis Mean,Policy log std Min,V Predictions Max,AverageReturn_all_train_tasks,Q Predictions Mean,Policy mu Max,Q Predictions Min,Z mean train
7.26911832485348,-190.248,-2599.89,66.76927531836554,-3.44356,1518.03233884,2584000,-7.64478,11.1326460451819,3.80661,1496.06746713,1.89004,0.0183692,48.367510948330164,1.2365,5.595848083496094,-0.111618,707.708,199.812,55.95848083496094,3619.22,309.429,0.0347655,718.711,516000,0.340429,-0.705548,2601.15,16.1235,0.271743,257,15913.598172062077,0,3.34896,-2.73434,3613.99,1137.47597697,2587.37,3.02156,-184.284,1.00454
7.124467661138624,-167.321,-2610.93,66.51024477928877,-3.12094,1516.46176916,2594000,-6.86878,10.75163425412029,3.80272,1474.96275739,1.75177,0.0186314,48.634142864029855,1.25384,8.4683837890625,-0.195879,693.007,139.15,84.683837890625,3601.83,383.968,0.0340565,710.865,518000,0.326184,-0.673652,2612.86,14.1631,0.156438,258,15980.525389940012,0,3.18365,-2.51566,3585.18,1495.58852169,2593.92,3.51961,-160.644,1.68893
6.956265488173813,806.154,-2482.56,57.28390776226297,-2.96376,1120.56888633,2604000,-9.18109,11.170284089166671,3.63862,1506.78872253,1.64035,0.0184805,39.15735818492249,1.2474,8.923352241516113,-0.139361,688.12,255.79,89.2335205078125,3495.72,235.694,0.0270182,708.796,520000,0.305047,-0.67188,2488.91,16.9149,0.17819,259,16035.127356865909,0,3.19986,-2.52719,3498.09,1422.79738052,2464.61,2.85372,787.277,1.53957
5.820048250257969,-214.194,-2575.52,56.617323143873364,-2.87819,1497.48116888,2614000,-6.98845,8.48983130371198,3.67715,1541.65896847,0.773866,0.0194256,42.307443589903414,1.25536,7.651363372802734,-0.195745,723.78,108.949,76.51363372802734,3682.41,264.679,0.0341481,745.433,522000,0.322122,-0.671074,2580.52,15.5388,0.1459,260,16094.480112985242,0,3.42776,-2.45265,3677.19,1533.5893935,2559.51,3.07102,-136.678,1.44902
7.145627677440643,728.672,-2678.93,67.19131876854226,-3.17227,1162.29829458,2624000,-9.55144,11.2267748801969,3.6431,1517.3522149,1.48113,0.0168461,48.81891621090472,1.24347,6.519513130187988,-0.12334,703.952,65.3671,65.19512939453125,3673.8,233.97,0.0365507,720.763,524000,0.315628,-0.692946,2679.06,15.3206,0.0564893,261,16162.108060414437,0,3.2819,-2.54615,3691.61,1123.0772832,2662.59,2.76593,725.221,1.02166
7.119324462022632,1151.24,-2951.85,67.07926314510405,-3.55145,1512.11223136,2634000,-6.33727,11.665132114198059,3.85401,1482.04933855,1.14576,0.0219548,48.29480656888336,1.26375,6.438670635223389,-0.0663734,624.003,110.103,64.38670349121094,3786.66,295.29,0.0410881,647.647,526000,0.34087,-0.703352,2949.96,19.5585,0.268448,262,16228.325865318533,0,3.45908,-2.74872,3757.15,1095.05529321,2945.02,4.3754,1013.29,1.09355
7.111931330058724,-405.332,-2734.28,65.28477332321927,-2.77227,1521.34744817,2644000,-7.11579,10.805256866849959,3.7819,1462.92036737,3.42797,0.156533,47.36758512631059,1.23909,5.286384105682373,-0.101047,587.282,323.408,52.86383819580078,3468.45,272.819,0.029583,606.961,528000,0.332658,-0.720764,2749.42,15.7681,0.489383,263,16293.633910314646,0,3.39725,-2.61253,3483.61,1488.84513831,2728.57,2.98459,-360.566,0.80862
7.124984519556165,-210.281,-2814.42,66.99323424277827,-2.89313,1395.37040601,2654000,-6.1799,10.830239742062986,3.87115,1533.18523749,0.88124,0.0217681,49.03800998115912,1.23525,5.183269023895264,-0.0538898,687.266,169.953,51.83268737792969,3716.68,395.639,0.0362548,704.267,530000,0.347773,-0.72994,2810.31,16.1257,0.0282078,264,16357.697787540033,0,3.37699,-2.68532,3695.08,1158.84128061,2799.57,2.92728,-139.655,1.05482
5.819104556925595,-415.531,-2751.45,52.27703921869397,-3.00191,1511.54030192,2664000,-7.39833,7.902454329654574,4.19092,1541.11280453,1.42058,0.0261962,38.5554803321138,1.30797,9.344832420349121,-0.238121,667.849,133.781,93.44832611083984,3725.92,405.812,0.0658277,682.848,532000,0.336039,-0.660282,2755.93,21.7345,0.231289,265,16410.697809223086,0,3.85278,-2.46579,3733.88,1535.45873755,2734.62,3.07904,-453.248,1.90297
5.737598460167646,-165.936,-2802.51,58.963797030970454,-2.70562,1543.43597045,2674000,-7.35486,8.627306084148586,3.61985,1507.33906159,3.36706,0.155518,44.59889248665422,1.23491,7.706309795379639,-0.132897,651.778,77.0841,77.06309509277344,3704.42,246.607,0.0362936,666.215,534000,0.320801,-0.688167,2805.1,15.9616,0.258456,266,16471.763487774413,0,3.08146,-2.55007,3699.37,1439.82932323,2790.98,2.76946,-157.428,0.976009
7.032515777274966,731.12,-2347.92,66.01047019474208,-2.92918,1501.317227,2684000,-9.49035,10.730798137839884,3.49391,1501.69473259,1.69894,0.0189611,48.247156279627234,1.17709,7.044232368469238,-0.102995,704.196,102.729,70.44232177734375,3409.05,349.875,0.0393691,723.829,536000,0.306852,-0.691567,2343.55,14.839,0.226012,267,16537.782466303557,0,2.72516,-2.45409,3407.31,1397.36715483,2322.44,2.8288,664.095,1.29805
7.134695845656097,-160.423,-2672.8,66.73010927066207,-2.9228,1187.02124777,2694000,-9.9844,10.740781291853637,3.72527,1462.91950791,1.79247,0.0344728,48.854632133152336,1.25263,8.253127098083496,-0.153379,708.458,150.235,82.53126525878906,3670.57,279.778,0.0343116,728.072,538000,0.318049,-0.674779,2677.76,14.4991,0.204624,268,16605.032911650836,0,3.32051,-2.4611,3662.05,1121.47255018,2660.17,3.59792,-147.31,1.61807
7.5705993245355785,929.326,-2531.6,70.89744163677096,-2.83691,1549.14406818,2704000,-7.22834,11.262751061003655,3.62215,1502.26927366,1.71693,0.0334903,52.06409125123173,1.24315,8.630839347839355,-0.159149,697.462,560.878,86.30839538574219,3581.39,416.827,0.052546,722.134,540000,0.306296,-0.658719,2550.16,14.4969,0.0505854,269,16676.059392929077,0,3.16091,-2.51752,3579.18,1504.54976066,2521.08,2.83529,829.579,1.53745
7.365688335616142,829.171,-2661.12,65.9192633680068,-3.09982,1545.31556555,2714000,-7.9354,11.393374169245362,3.71511,1521.24605333,2.40052,0.110771,47.16020086314529,1.23477,7.253930568695068,-0.15829,741.04,194.365,72.539306640625,3948.13,338.21,0.0549005,756.008,542000,0.326384,-0.676885,2664.83,15.9075,0.119797,270,16739.463558433577,0,3.18543,-2.66844,3940.76,1495.22112018,2640.35,2.807,832.443,1.34113
5.687970568425953,1083.41,-2260.0,52.766882283613086,-2.79534,1528.93481712,2724000,-9.22298,8.87998492224142,3.43949,1511.63068368,2.45847,0.0215458,38.19892679294571,1.09385,4.171845436096191,-0.0665347,659.183,841.483,41.71845245361328,3480.82,1323.02,0.0331289,679.312,544000,0.305917,-0.70883,2244.93,13.1736,-0.042352,271,16791.54934045067,0,2.01889,-2.58206,3457.99,1408.90624413,2243.01,2.58745,1048.55,0.795826
5.590632570441812,1303.53,-3005.19,61.662696935236454,-2.87351,1554.30749609,2734000,-8.00504,8.200669094920158,3.94176,1568.32149764,1.74437,0.0306431,47.87139526987448,1.27362,7.015516757965088,-0.150854,614.318,105.085,70.15516662597656,3832.44,473.757,0.0430579,633.205,546000,0.358298,-0.718724,3010.09,15.1295,0.213226,272,16855.776208736934,0,3.65777,-2.63728,3840.84,1369.0355118,2994.55,3.14229,1311.59,1.11093
7.082883968949318,862.067,-2619.6,66.31313952617347,-2.98447,1503.82133649,2744000,-8.15388,10.766218033153564,3.67063,1455.65064049,1.54648,0.0159584,48.46403752407059,1.19638,7.582383155822754,-0.181414,705.594,61.5576,75.8238296508789,3636.81,263.603,0.0367215,724.604,548000,0.301858,-0.680337,2619.4,17.6818,0.00673175,273,16921.986327957362,0,2.8834,-2.37713,3636.54,1489.81820445,2602.68,2.83359,822.882,1.54398
6.9413576712831855,-160.561,-2576.61,65.7846489972435,-3.2114,1540.94228648,2754000,-7.57281,10.66505919303745,3.71397,1560.12387053,1.88796,0.0195858,48.17823213292286,1.23211,7.27670431137085,-0.124321,736.762,117.561,72.76704406738281,3687.51,241.301,0.0294527,757.927,550000,0.33496,-0.700612,2582.55,17.3928,0.163446,274,16987.75050931424,0,3.11159,-2.6202,3677.78,1561.68793707,2559.15,2.91208,-173.923,1.43111
7.082603013608605,-106.275,-2378.65,65.57536946376786,-3.83228,1576.40483983,2764000,-7.67388,10.646254344843328,3.64047,1509.39003745,1.80495,0.0192765,47.846512105315924,1.18762,7.6263275146484375,-0.124499,737.347,141.85,76.26327514648438,3452.09,274.32,0.029826,759.57,552000,0.313723,-0.659369,2376.94,19.3379,0.251231,275,17053.343963412568,0,2.66931,-2.54029,3437.83,1440.74067226,2357.12,3.02816,-98.6994,1.37062
7.244278350379318,852.301,-2655.65,62.63064410025254,-3.33455,1537.88415251,2774000,-7.44316,10.665909476112574,3.79079,1557.88438267,1.72761,0.0298282,44.72045627376065,1.22679,5.43565559387207,-0.0682514,764.977,196.58,54.3565559387207,3800.24,388.303,0.0397033,781.635,554000,0.327498,-0.707372,2653.76,14.4879,0.155089,276,17114.711955047213,0,3.14197,-2.55047,3778.98,1378.99536421,2644.13,3.13863,812.578,1.1055
6.13863954693079,-704.726,-2890.55,56.19889917084947,-2.89673,1561.4810884,2784000,-7.87155,9.405177033971995,3.93244,1541.38658523,1.30099,0.0239465,40.65508258994669,1.26866,6.388620853424072,-0.107044,599.492,175.896,63.886207580566406,3783.25,377.495,0.0391341,616.063,556000,0.335003,-0.711755,2900.45,16.636,0.130784,277,17172.82800605707,0,3.59978,-2.53856,3776.89,1540.90814178,2877.38,3.41902,-622.75,0.974176
7.46464959718287,756.37,-2878.52,69.85253590904176,-3.00802,1514.3473126,2794000,-7.16442,11.323988928925246,3.78823,1501.90956482,1.72462,0.0317433,51.063897382933646,1.24226,5.812452793121338,-0.102729,694.63,102.95,58.12452697753906,3787.79,275.847,0.03103,712.054,558000,0.341383,-0.704515,2872.14,15.9492,-0.00572085,278,17242.23095322633,0,3.24036,-2.57307,3777.63,1141.3276582,2865.29,3.02361,745.265,1.33559
7.622397538274527,-117.78,-2870.11,69.75720080407336,-3.23198,1586.31322587,2804000,-9.53096,10.87628868687898,3.93798,1565.38244808,1.62784,0.0175398,51.25851457891986,1.26778,7.81911039352417,-0.122261,677.083,90.9387,78.19110107421875,3752.52,357.943,0.0413146,695.523,560000,0.333742,-0.693184,2871.08,17.3362,0.176438,279,17311.771744498517,0,3.35876,-2.6339,3739.72,1582.59425142,2862.23,4.56623,-41.9805,1.02062
7.341953150462359,892.961,-2722.1,66.57906170422211,-2.97599,1485.98149645,2814000,-7.57488,10.661608578171581,3.74896,1590.66303987,1.27229,0.0135505,48.57549997558817,1.24372,6.82326078414917,-0.123161,669.642,196.511,68.23260498046875,3608.8,338.261,0.0345665,695.822,562000,0.321749,-0.685469,2718.99,15.391,0.0995007,280,17378.15180898551,0,3.20952,-2.57618,3594.37,1475.40746469,2715.02,3.11264,816.37,1.56222
6.928334929514676,866.287,-2854.18,65.31463955156505,-3.04693,1522.89985856,2824000,-7.12348,10.464482971001416,3.85118,1555.03971579,1.61599,0.0172592,47.92182165104896,1.27063,7.188190460205078,-0.104768,733.473,180.906,71.88190460205078,3943.25,461.445,0.0442607,749.545,564000,0.323837,-0.686652,2851.2,15.5318,0.312202,281,17443.679127584677,0,3.41549,-2.64601,3922.53,1569.60917627,2855.09,3.52494,881.312,1.17075
6.987306774128228,-138.604,-2891.87,55.97169748833403,-2.94979,1589.85907201,2834000,-8.84305,10.67866673739627,3.72075,1605.34651114,1.75288,0.0180558,38.30572397680953,1.24442,5.6391777992248535,-0.0656329,653.961,74.4772,56.39177703857422,3753.81,232.464,0.035199,673.084,566000,0.33409,-0.722559,2888.41,14.9043,0.0213882,282,17498.176986854058,0,3.38682,-2.6314,3749.41,1605.66233428,2880.59,2.63973,-116.664,0.960797
6.132672216743231,727.481,-2918.76,58.88636260665953,-2.90371,1512.86517645,2844000,-7.2949,9.20668833795935,3.85168,1520.55142959,1.9925,0.0329101,43.54700205195695,1.24764,5.942273139953613,-0.0787916,711.844,62.8426,59.4227294921875,3884.21,262.484,0.0305084,728.796,568000,0.335233,-0.697889,2918.26,14.3431,0.0238575,283,17559.14248603955,0,3.36401,-2.65573,3889.03,1439.5123031,2900.24,2.75304,705.201,1.37315
7.441306054126471,927.275,-2634.23,68.10711294552311,-2.7633,1534.77502031,2854000,-10.6205,11.28750203968957,3.60201,1578.57059083,1.88869,0.0322272,49.37830485170707,1.24034,7.515460968017578,-0.170145,706.318,337.769,75.15460968017578,3646.36,245.148,0.0246209,730.959,570000,0.329757,-0.672974,2631.19,13.528,0.149046,284,17626.69450691482,0,3.21256,-2.54998,3676.16,1559.41161086,2621.11,2.91501,824.004,1.47705
7.050179783720523,810.739,-2725.42,65.43032999476418,-2.85064,1594.14833886,2864000,-6.70006,10.734332439955324,3.69977,1592.1272703,1.74855,0.018008,47.64581777108833,1.22217,6.629879951477051,-0.125019,741.469,89.449,66.29879760742188,3783.5,370.732,0.0300374,762.702,572000,0.339637,-0.707296,2722.6,13.3942,-0.0238258,285,17691.91092380276,0,3.18412,-2.61333,3760.99,1571.11127551,2712.55,2.64823,720.844,1.37815
6.918425631709397,732.848,-2770.62,64.92253378545865,-3.11754,1595.98655942,2874000,-8.53043,10.521935573779047,3.90327,1604.75101491,1.37577,0.0254483,47.48217257997021,1.2721,6.760949611663818,-0.11081,725.586,84.497,67.6094970703125,3787.64,284.146,0.0383425,741.901,574000,0.335437,-0.685519,2771.92,16.2037,0.0756009,286,17756.90061162878,0,3.51451,-2.64537,3779.36,1594.15439054,2754.65,3.39441,745.588,1.07143
6.983145595062524,853.375,-2513.97,64.89436541451141,-3.00505,1177.0232828,2884000,-8.22683,10.5909971492365,3.90988,1558.88220395,1.21369,0.0150438,47.32022267021239,1.23715,8.370856285095215,-0.19329,749.886,126.532,83.70855712890625,3635.01,299.571,0.0429605,767.038,576000,0.31754,-0.667051,2519.33,17.3364,0.345741,287,17820.21205890691,0,3.26762,-2.58389,3637.08,1526.81741135,2498.07,2.81048,770.352,1.45907
5.472785396035761,-762.477,-2720.8,52.477806620299816,-3.25947,1612.96310703,2894000,-7.15136,9.009712669998407,3.69592,1644.34210449,1.57443,0.0164608,37.99530855426565,1.23762,6.36195707321167,-0.117319,750.209,79.5426,63.61956787109375,3720.77,232.469,0.0331037,769.475,578000,0.333343,-0.69624,2720.66,14.9813,0.135178,288,17871.840644577518,0,3.26366,-2.5299,3711.01,1632.72852041,2703.88,3.07403,-852.021,0.943817
5.559057526290417,802.577,-2639.94,57.17514817416668,-3.14791,1594.69816323,2904000,-10.4134,8.162140824832022,3.57033,1616.46151172,1.98962,0.019877,43.45394982304424,1.20946,5.224950790405273,-0.0558451,766.895,241.478,52.249507904052734,3715.79,414.178,0.0330512,784.416,580000,0.330684,-0.694686,2629.81,15.3474,0.132779,289,17931.431919317693,0,2.87697,-2.51806,3684.16,1525.87164699,2628.45,3.3657,813.574,1.13908
6.950807414017618,-860.472,-2851.82,65.11039888812229,-2.99653,1552.99411053,2914000,-8.88178,10.57995189120993,3.98722,1581.30012181,1.632,0.0297475,47.57963958289474,1.28458,7.917236328125,-0.160357,727.737,123.151,79.17236328125,3854.88,348.549,0.0368039,741.166,582000,0.329933,-0.689354,2853.28,17.3006,0.16156,290,17996.84071460506,0,3.58156,-2.59348,3849.32,1305.49336456,2837.79,3.27806,-628.901,0.970672
7.17601375002414,818.893,-2514.93,65.54182573221624,-3.41761,1586.9303682,2924000,-7.84603,10.880471152253449,3.70991,1608.28390129,1.99851,0.0334803,47.48534082993865,1.20102,5.485114097595215,-0.0804617,863.451,347.669,54.851139068603516,4096.92,596.896,0.0387975,874.641,584000,0.321553,-0.691868,2525.24,15.0584,0.110075,291,18061.975552095566,0,2.84186,-2.60813,4125.8,1589.58540559,2507.09,3.14694,795.36,0.951822
6.908318402711302,-14.5057,-2761.74,64.74099048832431,-2.77009,1560.04874386,2934000,-5.99288,10.47489934694022,3.7411,1568.152914,1.45463,0.0163998,47.35777273867279,1.26748,6.789323329925537,-0.140662,706.498,85.9349,67.89323425292969,3748.35,246.83,0.0353643,725.962,586000,0.327999,-0.691391,2764.65,15.7156,0.137309,292,18126.914196249563,0,3.55397,-2.6187,3745.11,1561.23101479,2746.66,2.72739,-3.79512,0.857564
7.029920588713139,1004.93,-2774.14,63.545678462367505,-2.91519,1399.60069311,2944000,-8.37854,10.67427886230871,3.69719,1562.54498357,1.71054,0.0296084,45.841479011345655,1.25041,6.516012668609619,-0.114688,663.898,81.1326,65.16012573242188,3794.1,323.611,0.0383229,684.926,588000,0.326707,-0.693816,2773.06,13.73,0.0304343,293,18187.844565331936,0,3.27851,-2.53085,3767.62,1556.5185643,2762.46,2.85443,891.648,0.871326
5.567574307322502,1205.23,-3050.48,50.89261940913275,-2.9499,1609.54296775,2954000,-8.18804,8.060744166839868,3.79685,1592.91112754,1.76198,0.0300814,37.26430093497038,1.26382,4.86013126373291,-0.0716393,578.916,267.187,48.60131072998047,3770.64,196.568,0.0357415,601.854,590000,0.338998,-0.715917,3037.66,13.9988,0.275836,294,18239.035026997328,0,3.461,-2.57813,3726.72,1557.5194076,3042.17,3.00113,1196.96,0.977382
5.522924722637981,-21.2402,-2514.42,60.44384336611256,-3.0163,1419.85397242,2964000,-6.15578,8.360269237775356,3.704,1637.63581829,1.99188,0.0324522,46.56064940569922,1.22294,7.656702518463135,-0.134934,764.509,248.459,76.56702423095703,3622.73,301.394,0.0352067,782.495,592000,0.317501,-0.676387,2518.36,16.6986,-0.018561,295,18301.57488335576,0,3.06802,-2.44131,3624.78,1628.06834832,2492.8,2.9247,-22.1982,1.39137
6.893654915969819,853.721,-2868.89,65.34669710928574,-2.82777,1603.47882111,2974000,-6.15084,10.458194125909358,3.7009,1642.99232218,1.47276,0.0148159,47.994848067406565,1.27322,5.566440582275391,-0.100251,664.959,103.855,55.664405822753906,3698.63,212.148,0.0289868,679.963,594000,0.341274,-0.71306,2868.24,14.8124,0.0294686,296,18367.033461850602,0,3.62492,-2.64985,3692.64,1588.35501961,2856.66,4.12968,850.111,0.879986
6.941404579207301,912.35,-2709.04,64.89169050054625,-3.19463,1580.56351398,2984000,-5.66315,10.571877720300108,3.98315,1525.33557719,1.9198,0.0309819,47.37840820103884,1.26396,7.710357666015625,-0.167258,766.384,181.349,77.10357666015625,3800.05,323.556,0.0402256,789.94,596000,0.336198,-0.689873,2700.98,17.5679,0.059748,297,18431.796684151515,0,3.49571,-2.76005,3781.79,1560.7031099,2694.48,2.99398,893.515,1.53311
6.905312261078507,729.851,-3053.91,65.25115325115621,-2.93563,1490.94416783,2994000,-7.18086,10.44519209396094,3.90854,1589.68682714,1.31531,0.034355,47.90064889611676,1.29175,6.049411296844482,-0.0880819,703.976,190.301,60.494110107421875,4042.31,230.468,0.0361099,721.546,598000,0.348178,-0.712334,3063.27,15.4601,0.509729,298,18497.056255111936,0,3.67525,-2.7424,4041.9,1603.87189624,3043.38,3.24413,701.106,1.06036
6.91843715775758,823.734,-2742.28,60.25091599766165,-3.479,1403.50324114,3004000,-8.95966,10.455293578095734,3.86502,1609.98625052,1.47027,0.0142149,42.877185261808336,1.27785,7.605694770812988,-0.165207,787.287,82.3716,76.05694580078125,3907.45,258.814,0.0379189,807.167,600000,0.342134,-0.688746,2741.41,18.2163,0.315054,299,18555.253470654134,0,3.58853,-2.56455,3894.19,1194.51051945,2724.51,3.34074,829.273,1.11773
5.690211816225201,781.119,-2667.82,51.88369904598221,-3.10199,1517.18792792,3014000,-8.17686,8.403395900968462,3.66404,1572.62341372,1.53084,0.0151434,37.79009132878855,1.23338,5.593069553375244,-0.0887398,765.713,122.662,55.930694580078125,3771.81,351.189,0.021486,784.398,602000,0.335715,-0.717619,2665.74,15.9425,0.277175,300,18608.08026745636,0,3.36503,-2.81531,3749.48,1581.38160144,2650.94,3.46152,726.282,1.15551
7.038825715426356,942.579,-2694.91,64.47278965031728,-3.22832,1221.8223577,3024000,-8.17667,9.348257754929364,3.77831,1598.96830608,1.19902,0.0080297,48.08570617996156,1.26934,7.6446213722229,-0.194322,803.166,245.425,76.44621276855469,3840.08,325.022,0.026494,823.807,604000,0.324319,-0.671481,2702.87,18.1364,0.136003,301,18673.98044560384,0,3.49711,-2.60896,3831.47,1619.83127993,2676.62,3.30901,897.558,1.4164
7.130445829592645,1078.46,-2788.71,65.53658618824556,-2.69698,1573.80833399,3034000,-5.74906,10.778787366114557,3.94262,1567.19969685,1.66129,0.0280398,47.62735299253836,1.29599,8.856183052062988,-0.196887,763.828,189.908,88.56182861328125,3933.51,367.076,0.0290405,786.935,606000,0.347601,-0.685935,2798.7,16.4931,0.234962,302,18739.431973873172,0,3.7357,-2.70091,3940.72,1599.91457978,2773.15,3.56812,996.028,0.910657
7.046182909514755,268.485,-2552.77,65.11195617634803,-3.07248,1604.11185867,3044000,-8.64695,10.69502213364467,3.818,1572.54846328,2.11672,0.0327259,47.370751133188605,1.22054,6.454312801361084,-0.0971895,838.826,1284.64,64.54312896728516,3932.78,756.503,0.0256945,847.99,608000,0.322302,-0.696833,2581.9,18.2402,0.128891,303,18804.28062608419,0,3.05495,-2.69753,3980.51,1567.8962207,2547.29,3.18937,379.108,1.25355
6.899483150336891,1094.0,-2863.21,64.82342927344143,-2.98414,1618.32035117,3054000,-9.1762,10.43351277988404,3.92405,1657.87427937,1.36792,0.0148511,47.4904333432205,1.25408,7.3446807861328125,-0.134751,737.449,178.564,73.44680786132812,3890.76,471.916,0.0455577,755.84,610000,0.349768,-0.697018,2870.77,15.826,-0.0196694,304,18869.322416432668,0,3.2122,-2.6274,3892.23,1648.93223761,2855.33,3.1888,1021.31,1.71722
7.064162938855588,989.275,-3014.94,56.22567850956693,-2.77155,1623.80204117,3064000,-8.85993,10.653832669835538,3.79372,1628.51158003,1.80839,0.0295955,38.50768290087581,1.26976,6.054259777069092,-0.0552835,713.177,161.726,60.54259490966797,3938.3,326.139,0.0313211,732.448,612000,0.34822,-0.711169,3017.34,14.7207,0.229344,305,18923.155363627244,0,3.4396,-2.95621,3930.28,1628.21490855,3002.3,2.96307,953.53,0.991006
5.625091755297035,716.972,-2770.56,53.18212208710611,-3.15946,1589.30378314,3074000,-6.59016,8.262895215768367,3.74032,1585.83081607,1.5722,0.0160278,39.29413511604071,1.26007,6.092666149139404,-0.0753723,769.126,99.9984,60.92666244506836,3874.5,241.435,0.0299721,786.661,614000,0.334459,-0.710993,2768.29,15.4808,0.159028,306,18978.582303280942,0,3.55655,-2.65796,3869.66,1587.61453439,2755.71,2.88234,688.508,0.973812
6.9277742533013225,-1147.2,-2980.95,65.11609919695184,-2.93189,1597.89337053,3084000,-7.54898,10.509660577401519,3.93881,1636.84626546,1.82014,0.0302849,47.678664366248995,1.25359,5.869197368621826,-0.0741439,763.905,116.905,58.69197082519531,3978.21,297.472,0.0346939,781.945,616000,0.338411,-0.719082,2984.67,16.6654,0.265663,307,19043.658474388532,0,3.35539,-2.62251,3980.8,1345.82687108,2968.89,3.67404,-1105.84,1.03109
6.925655611325055,833.494,-2812.4,64.7936532353051,-3.61877,1447.88538947,3094000,-7.70411,10.471334074158221,3.94068,1621.89628499,1.54314,0.0226011,47.396663549821824,1.29176,6.504342555999756,-0.145983,747.493,123.407,65.04342651367188,3808.26,321.899,0.0281633,769.988,618000,0.337072,-0.711213,2805.85,20.6097,0.125662,308,19108.90955291642,0,3.64691,-2.60632,3778.53,1620.50113023,2801.16,2.86282,832.699,0.886458
7.3098931377753615,-1207.01,-3120.44,67.56549843400717,-2.8172,1398.24091279,3104000,-6.96843,10.930698830168694,3.80875,1626.82574376,0.414441,0.015165,49.32490646606311,1.2833,6.810647487640381,-0.130485,703.659,91.1503,68.10647583007812,3976.73,290.321,0.0334461,723.57,620000,0.35245,-0.712456,3123.67,16.2494,0.0370778,309,19176.82518145349,0,3.71648,-2.64863,3979.05,1648.53263955,3109.94,2.82993,-1151.73,1.09946
7.40046705910936,686.118,-2888.89,67.85408612247556,-2.84507,1559.45941107,3114000,-7.77428,11.282969790045172,3.74311,1636.75880213,1.03886,0.0336887,49.17064927332103,1.25646,6.697993755340576,-0.0495282,788.144,82.9989,66.97993469238281,3939.61,349.039,0.0300854,805.717,622000,0.341302,-0.693343,2886.24,16.8373,0.591381,310,19244.025108781643,0,3.36389,-2.48675,3925.08,1654.44190918,2877.72,2.90138,662.2,1.44835
5.719519131816924,215.954,-2795.57,53.64386518392712,-2.6828,1571.49798318,3124000,-8.04601,10.630544245243073,3.64935,1604.95091995,1.52454,0.0258546,37.29380180686712,1.25896,6.282288551330566,-0.10923,786.826,128.411,62.82288360595703,3811.09,283.099,0.0322738,804.113,624000,0.338528,-0.693549,2801.82,13.8806,0.0524626,311,19295.21336666681,0,3.31484,-2.65446,3818.16,1494.23182508,2781.29,2.87248,234.882,0.968137
5.524353943299502,303.893,-2587.73,55.21327784657478,-3.69175,1466.89554867,3134000,-7.43223,8.176708181854337,3.74679,1546.14099318,6.03366,0.128926,41.512215721420944,1.26054,7.446328163146973,-0.198211,824.79,107.347,74.4632797241211,3743.49,372.976,0.045431,850.87,626000,0.337088,-0.678683,2587.57,16.3367,0.471468,312,19352.622968331445,0,3.4384,-2.59575,3740.45,1525.52851852,2566.76,4.69973,246.879,1.42904
6.88229486066848,715.504,-3005.03,64.44345135474578,-2.95343,1587.60105464,3144000,-9.94166,10.374923312105238,3.82056,1571.89758645,1.48232,0.0227945,47.18623318197206,1.26,5.790330410003662,-0.07818,734.382,138.706,57.90330505371094,3932.08,229.26,0.030222,752.083,628000,0.336574,-0.700407,3010.47,18.0593,0.145827,313,19417.07070932351,0,3.51658,-2.65094,3926.47,1363.90526383,2994.24,3.19759,684.377,0.993344
7.141226665116847,56.3013,-2760.78,65.97729187319055,-3.02071,1640.00059877,3154000,-6.23343,10.381009107921273,3.98404,1640.80709474,1.48258,0.0189313,48.45505610015243,1.27043,9.99332332611084,-0.28685,848.165,161.026,99.9332275390625,4050.68,393.068,0.0747468,866.914,630000,0.346992,-0.687306,2767.28,15.6944,0.155382,314,19483.400053292047,0,3.72042,-2.72026,4034.66,1646.9869322,2742.54,3.42863,46.5639,1.74694
7.140551582444459,61.9083,-2646.44,66.09932129178196,-2.83316,1635.66757666,3164000,-7.67304,10.734947146382183,3.63981,1614.59076602,1.52214,0.0213585,48.22382256295532,1.21861,7.482687473297119,-0.124728,868.795,98.1351,74.82687377929688,4062.08,366.828,0.0156047,890.699,632000,0.340821,-0.685908,2648.4,14.5114,0.129713,315,19549.43465365842,0,2.9594,-2.58488,4066.16,1612.9885316,2625.38,4.34967,98.9469,1.30818
7.006313991732895,898.507,-3017.31,64.75043516792357,-3.00003,1640.87160795,3174000,-7.5428,10.672241908032447,3.81651,1589.29835593,1.82479,0.0241235,47.07187926815823,1.26165,5.989184379577637,-0.0994958,722.173,78.0109,59.891841888427734,3982.28,217.486,0.0284694,742.86,634000,0.344253,-0.70627,3017.62,14.7596,0.104838,316,19611.078028321732,0,3.38294,-2.58088,3988.18,1601.14445015,3003.57,2.76105,873.639,0.973048
