R Predictions Max,Epoch,VF Loss,Policy mu Max,Total Train Time (s),Sample Time (s),Policy mu Min,Log Pis Min,Log Pis Max,Policy Loss,Policy log std Max,Number of env steps total,Policy mu Std,Policy log std Min,QF Loss,V Predictions Min,Log Pis Std,KL Loss,(Previous) Eval Time (s),Policy log std Mean,V Predictions Max,KL Divergence,Number of train steps total,AverageReturn_all_train_tasks,Train Time (s),Number of rollouts total,R Predictions Min,R Predictions Std,R Predictions Mean,Q Predictions Std,Q Predictions Max,Z variance eval,RF Loss,AverageReturn_all_test_tasks,Z mean eval,Z mean train,Z variance train,Q Predictions Mean,Q Predictions Min,Policy mu Mean,Epoch Time (s),Policy log std Std,V Predictions Mean,Log Pis Mean,V Predictions Std
0.0064479,625,156.711,3.19284,40917.24098637793,7.105165502987802,-3.45795,-11.7673,21.1608,422.734,-0.0226679,6460000,0.75072,-2.00413,1081.0,-7316.0,3.46958,259.25433349609375,34.38090258371085,-0.57569,-24.5596,51.850868225097656,626000,-139.544909568,23.492168406024575,126200,-0.00389721,0.00165902,0.000898091,512.553,-23.6013,0.192022,380.537,-186.847545048,0.23257,0.189293,0.766673,-429.873,-7412.84,-0.00904886,64.97823649272323,0.236709,-419.849,-1.22555,507.324
0.00657034,626,129.834,3.39896,40981.750667587854,7.320798214524984,-3.78806,-11.5557,10.3926,309.608,-0.0247975,6470000,0.706818,-1.94219,726.655,-4212.73,3.26824,220.635009765625,33.207058602012694,-0.546864,-22.8208,44.12700271606445,627000,-141.117119501,23.65865748655051,126400,-0.00412401,0.00156337,0.00101326,403.09,-24.5516,0.194238,269.561,-178.031733715,0.213562,0.270426,0.752303,-316.675,-4217.45,0.0181793,64.18651430308819,0.220902,-308.553,-1.63131,399.525
0.00575412,627,93.5421,3.29012,41048.107618589886,7.2931511253118515,-2.85918,-9.9404,14.8478,350.628,0.00464001,6480000,0.731993,-1.91145,758.46,-4300.93,3.30776,235.95361328125,33.53266297560185,-0.535451,-24.0909,47.19072341918945,628000,-134.602037973,24.984661815688014,126600,-0.00459113,0.00160952,0.000953548,452.156,-25.7015,0.187418,336.427,-197.183612329,0.130616,0.227758,0.802091,-359.104,-4303.91,0.0214861,65.81047591660172,0.218284,-351.119,-1.4567,449.579
0.00549532,628,116.059,2.65023,41112.81114629749,7.200978500768542,-3.07104,-9.40853,13.5468,364.642,-0.0442061,6490000,0.740007,-2.18386,786.022,-3747.68,3.398,248.51461791992188,34.08156000543386,-0.551108,-23.8045,49.70292282104492,629000,-132.411369276,24.052440286614,126800,-0.00350581,0.00154196,0.00117744,451.271,-25.9119,0.179087,350.231,-158.013427984,0.189332,0.0703343,0.780469,-374.661,-3778.82,0.00517748,65.3349787928164,0.233152,-366.13,-1.34463,446.816
0.00659952,629,126.449,4.08118,41177.43020386342,7.131125658750534,-4.52575,-9.88779,16.9915,348.775,0.0320692,6500000,0.724477,-2.20251,665.723,-3788.84,3.33254,221.7599639892578,33.4524386767298,-0.557225,-23.7229,44.351993560791016,630000,-126.655029463,23.632274352014065,127000,-0.00389081,0.00163257,0.000840833,441.225,-26.4789,0.181792,329.088,-218.960664212,0.179122,0.215609,0.782964,-357.004,-3755.34,-0.0133092,64.2158386874944,0.232834,-351.31,-1.4234,440.219
0.00605344,630,101.32,3.21442,41242.2063740287,7.523910157382488,-3.51907,-10.3268,15.8008,327.391,0.0320962,6510000,0.717759,-1.9907,883.227,-6666.77,3.23229,228.98428344726562,33.858857535757124,-0.551387,-23.773,45.79685592651367,631000,-135.060387743,24.057568007148802,127200,-0.0043357,0.00164353,0.000888268,432.642,-25.6642,0.193186,314.47,-206.435809411,0.168856,0.185025,0.7763,-333.423,-6682.86,0.0233104,65.44033570028841,0.22739,-327.373,-1.55616,431.014
0.00617575,631,94.3563,3.65872,41306.19167934917,7.080968659371138,-3.31013,-9.92924,20.08,304.087,0.00179067,6520000,0.719142,-2.12778,682.557,-4169.67,3.40678,232.83799743652344,33.19691414386034,-0.538853,-24.3838,46.56760025024414,632000,-127.053210201,23.38589516840875,127400,-0.00318783,0.00159704,0.000913693,408.484,-26.3355,0.207296,292.117,-189.744574512,0.184181,0.187311,0.76686,-312.811,-4061.02,0.0189758,63.66377797164023,0.225347,-307.015,-1.5951,406.988
0.00448706,632,189.009,2.9376,41370.049892960116,7.1979362946003675,-3.93741,-10.2735,14.7514,366.477,-0.00307226,6530000,0.735395,-2.14264,868.321,-3770.72,3.414,245.83267211914062,33.52091287728399,-0.549148,-24.3811,49.166534423828125,633000,-141.418298078,23.40515679679811,127600,-0.00416128,0.00139593,0.00100075,475.45,-28.0409,0.177439,362.895,-180.92657045,0.149201,0.181132,0.774111,-374.197,-3836.95,0.0028198,64.12400596868247,0.230432,-360.334,-1.40072,467.699
0.0054823,633,94.0169,3.32254,41435.09504567273,7.121081077493727,-3.85351,-10.4204,17.7513,331.58,0.0253739,6540000,0.723926,-1.94041,660.046,-4027.23,3.42988,236.3553466796875,33.2573833828792,-0.553378,-24.5096,47.27106857299805,634000,-128.963178865,23.691597551107407,127800,-0.00345582,0.00152293,0.000801313,451.409,-27.6103,0.192155,344.826,-217.863252148,0.174869,0.219021,0.789874,-340.883,-4027.14,-0.0335119,64.07006201148033,0.231572,-330.545,-1.51268,447.381
0.00549374,634,107.313,3.1229,41498.73531672917,7.18912288825959,-3.53649,-11.8517,14.4241,338.666,0.0323805,6550000,0.733985,-2.06634,742.224,-5087.56,3.35743,228.85516357421875,34.23482759390026,-0.543954,-23.5643,45.771034240722656,635000,-130.708872239,23.64376526325941,128000,-0.00367679,0.00154629,0.00105982,461.896,-25.3937,0.189081,311.478,-187.726630338,0.152851,0.105331,0.756758,-347.93,-5071.39,-0.0264549,65.06771574541926,0.228696,-339.761,-1.45442,460.78
0.00530216,635,112.773,3.00189,41561.44780648686,6.976891245692968,-2.94508,-11.3564,15.8187,325.549,0.0820211,6560000,0.711225,-1.99991,860.639,-4454.06,3.28108,235.29519653320312,32.80986836925149,-0.546552,-22.8731,47.05904006958008,636000,-121.048605119,22.84492288623005,128200,-0.00431123,0.00160254,0.000835381,439.899,-26.2447,0.209111,310.649,-182.449574971,0.172012,0.264258,0.745904,-335.084,-4575.32,0.0464363,62.63168250117451,0.222843,-324.35,-1.5678,434.987
0.00590976,636,116.481,3.29749,41623.79392841272,6.98777617700398,-3.12381,-9.82786,15.2698,385.931,0.264083,6570000,0.731248,-2.06653,835.402,-5365.73,3.41043,254.5729217529297,32.89305837452412,-0.566294,-23.0104,50.91458511352539,637000,-128.833639012,22.94901312328875,128400,-0.00281746,0.00150813,0.00127793,491.55,-24.1067,0.175991,372.874,-211.493786944,0.191118,0.16796,0.77324,-395.101,-5391.8,0.0405996,62.82984767481685,0.232776,-386.96,-1.35493,487.117
0.00529687,637,124.922,2.98655,41687.06450364273,6.947598300874233,-3.64017,-10.4271,15.5908,320.749,-0.00705349,6580000,0.715522,-1.92683,693.406,-5190.41,3.29657,229.6643829345703,32.4116048226133,-0.549462,-24.3518,45.93287658691406,638000,-118.190335662,22.963554482907057,128600,-0.00386569,0.00153249,0.00104052,421.892,-24.1709,0.183095,301.569,-192.902636444,0.157671,0.24226,0.769043,-327.236,-5507.4,0.01249,62.32275760639459,0.226663,-320.943,-1.53223,418.455
0.0050628,638,155.373,3.16939,41749.87498037517,7.073851842433214,-2.89161,-13.7362,16.6693,353.786,-0.057481,6590000,0.732597,-2.21335,1190.13,-3416.91,3.29273,221.5896453857422,33.361646079458296,-0.552402,-24.2466,44.317928314208984,639000,-125.270307855,23.007310829125345,128800,-0.00360515,0.00158291,0.000973588,453.851,-22.5827,0.185396,302.012,-197.105148501,0.191524,0.241795,0.748446,-360.195,-3386.79,0.0259493,63.442808751016855,0.223265,-356.605,-1.38239,456.514
0.00481335,639,89.2727,3.17239,41812.81985396426,6.960846528410912,-2.68703,-11.9376,12.1322,359.561,-0.0233363,6600000,0.742496,-2.21907,831.085,-3289.51,3.46018,249.46714782714844,32.73166015278548,-0.559893,-23.0883,49.893428802490234,640000,-131.549119744,22.829219323582947,129000,-0.00444239,0.00148489,0.00102048,416.009,-23.7848,0.186556,344.431,-207.352345282,0.168971,0.305166,0.804404,-367.983,-3277.95,-0.00183772,62.52172600477934,0.2398,-360.507,-1.33247,413.928
0.00510592,640,126.36,3.26495,41875.381195346825,6.915492190979421,-3.73923,-10.2577,18.0025,339.397,-0.0280552,6610000,0.719476,-1.90609,610.849,-4606.25,3.36514,232.9849853515625,33.15708786807954,-0.540659,-22.5661,46.59699630737305,641000,-144.892235063,22.994265818037093,129200,-0.00322451,0.00148055,0.00105852,445.188,-23.0246,0.180094,332.968,-178.794615553,0.224234,0.287745,0.782139,-349.157,-4612.93,0.0272749,63.06684587709606,0.225259,-343.507,-1.54622,444.693
0.00544635,641,131.834,2.4682,41938.204020812176,6.953445912338793,-3.19453,-12.1395,12.9371,353.547,0.0216066,6620000,0.716103,-1.81995,774.154,-5604.79,3.27701,237.85255432128906,32.65395174641162,-0.542023,-20.7416,47.57051086425781,642000,-154.671712208,22.924408298917115,129400,-0.00310428,0.00157644,0.000952531,475.307,-20.6406,0.209078,326.214,-261.5516585,0.234001,0.236829,0.779866,-359.599,-5659.83,-0.00227025,62.53180595766753,0.219177,-351.761,-1.62967,470.536
0.00581943,642,150.867,3.84185,42001.15972747095,7.017336470074952,-4.47977,-10.426,13.9885,366.754,0.0508162,6630000,0.740235,-2.0521,861.285,-4429.93,3.41288,250.86013793945312,32.94726627320051,-0.556368,-21.86,50.172027587890625,643000,-114.622010474,22.84443296585232,129600,-0.00435563,0.00161225,0.00107324,492.926,-23.3505,0.190321,347.745,-213.148871028,0.138188,0.111332,0.792914,-374.989,-4449.44,0.0657057,62.809035709127784,0.229484,-369.84,-1.29806,492.939
0.00596149,643,80.2124,4.41138,42063.928122568876,7.04473368357867,-3.48232,-10.781,18.9216,273.811,-0.0222341,6640000,0.683765,-1.88338,678.635,-3965.25,3.35418,236.4016571044922,33.09658784046769,-0.534216,-21.3353,47.280330657958984,644000,-134.803848762,23.04875733796507,129800,-0.00365327,0.0015979,0.00108516,413.175,-23.4562,0.206256,259.86,-180.707557292,0.168905,0.0324932,0.77917,-282.506,-3937.33,0.00513142,63.19007886201143,0.221471,-274.298,-1.81741,410.168
0.00562727,644,100.723,3.62197,42127.51702050213,6.969441212713718,-3.70905,-9.9312,18.5142,305.05,0.00397938,6650000,0.704616,-2.02484,673.502,-4597.07,3.27154,239.0272216796875,32.67736969422549,-0.548519,-23.6796,47.805442810058594,645000,-126.96835861,22.94630012381822,130000,-0.00476002,0.00171839,0.000932745,399.912,-25.2629,0.194776,312.306,-197.557815565,0.203222,0.218254,0.803672,-313.878,-4623.21,-0.00563761,62.59311103075743,0.226019,-307.727,-1.6438,396.845
0.00597603,645,116.361,2.85385,42190.8392608678,7.163596467114985,-3.73471,-10.0034,18.3138,370.35,0.0941306,6660000,0.747408,-2.08845,767.464,-4193.01,3.48041,255.59329223632812,33.67591415159404,-0.559028,-22.8033,51.11865997314453,646000,-116.361059304,23.02125238534063,130200,-0.00416834,0.00163033,0.00104506,448.361,-18.4961,0.203711,387.372,-187.707249596,0.201665,0.252464,0.763379,-381.487,-4156.82,-0.0104398,63.86076300404966,0.237973,-372.241,-1.2411,444.08
0.0055012,646,174.71,2.9589,42253.38166155107,6.999404463917017,-2.79122,-10.8037,12.5317,364.433,0.0306432,6670000,0.753444,-2.26562,1203.33,-4385.06,3.52991,261.55767822265625,33.13964646682143,-0.552228,-21.1389,52.3115348815918,647000,-120.524626037,23.005611155182123,130400,-0.00548401,0.0016305,0.000840939,462.521,-24.3418,0.195713,365.856,-169.740702552,0.201278,0.203295,0.750179,-376.655,-4447.0,0.0221757,63.14466208592057,0.234025,-364.505,-1.29136,454.235
0.00578281,647,136.565,3.43579,42316.46461446863,6.81045741494745,-3.93314,-11.6065,17.9043,370.882,0.100587,6680000,0.739288,-1.92426,970.4,-4521.0,3.55778,236.89633178710938,32.53963445778936,-0.558219,-20.8619,47.37926483154297,648000,-126.806830042,23.044071957468987,130600,-0.00314345,0.00150849,0.0010306,506.624,-23.9547,0.184048,364.988,-194.286112816,0.200576,0.29397,0.749625,-380.143,-4584.96,-0.00161002,62.3941638302058,0.237643,-369.362,-1.27772,501.057
0.00652771,648,85.8177,3.23886,42379.26703200769,7.083085876889527,-3.28163,-13.4083,20.2148,268.911,0.0249613,6690000,0.685978,-2.04542,672.509,-3959.81,3.11585,207.34971618652344,33.23063653707504,-0.532468,-23.5025,41.46994400024414,649000,-125.967820457,23.025673433206975,130800,-0.00347002,0.00160228,0.00111383,376.949,-23.762,0.203836,259.07,-173.752941827,0.210246,0.192514,0.79671,-277.552,-3999.67,-0.0206517,63.339395847171545,0.216762,-270.818,-1.90486,372.903
0.00573659,649,80.9651,3.1037,42442.34858124051,7.02550782263279,-2.58443,-9.6219,12.4805,276.277,-0.0451271,6700000,0.683559,-2.06879,599.986,-4819.36,3.21309,219.62294006347656,32.69611347839236,-0.545246,-21.2479,43.92458724975586,650000,-131.313859701,23.174356737174094,131000,-0.00365504,0.00158258,0.00114392,399.259,-22.2722,0.183351,206.461,-193.647132701,0.157445,0.225767,0.788318,-285.975,-4809.45,0.0440912,62.895978038199246,0.223615,-277.792,-1.82336,398.137
0.00535134,650,103.658,3.10716,42505.70313255582,7.0108959302306175,-3.84298,-11.764,12.9577,336.978,-0.0347287,6710000,0.713892,-1.85176,559.165,-5258.28,3.23316,221.76394653320312,32.883871076628566,-0.545403,-20.0486,44.35279083251953,651000,-120.928308293,23.185011381283402,131200,-0.00396432,0.001621,0.000960085,454.93,-20.9145,0.194755,304.004,-175.166773662,0.169013,0.272286,0.785337,-343.558,-5301.15,0.00569838,63.079778388142586,0.224396,-335.013,-1.58836,452.458
0.00610969,651,119.646,3.43257,42568.671723450534,7.077058207243681,-3.65439,-9.94484,22.581,286.8,0.0526366,6720000,0.71092,-1.82634,617.664,-4701.42,3.42555,244.701416015625,33.16103237867355,-0.538544,-22.9569,48.940284729003906,652000,-141.417785192,23.0435055680573,131400,-0.0047412,0.00160796,0.00115218,399.757,-24.0344,0.183319,307.56,-194.197533521,0.183881,0.190872,0.81718,-292.979,-4693.36,-0.0543113,63.28159615397453,0.225273,-286.553,-1.63115,395.764
0.005906,652,114.391,3.23905,42631.55819334928,7.0164889162406325,-4.92367,-10.3389,23.9086,360.059,0.0887178,6730000,0.725313,-2.22926,714.524,-5409.79,3.38395,243.55453491210938,32.85039645340294,-0.547238,-21.6211,48.710906982421875,653000,-127.698070819,22.916239879094064,131600,-0.00464692,0.00167884,0.000516332,483.166,-22.2653,0.193671,343.351,-209.6763245,0.235925,0.121904,0.808887,-366.332,-5465.29,-0.00905687,62.78312524873763,0.231557,-356.576,-1.53848,479.368
0.00516427,653,111.281,3.65882,42694.76655411068,7.022805740125477,-3.7537,-10.7056,17.92,351.84,0.123186,6740000,0.72159,-2.03876,587.307,-4783.48,3.36976,246.95147705078125,32.9561637211591,-0.546334,-22.823,49.390296936035156,654000,-130.776110453,22.983019248582423,131800,-0.00499964,0.0016912,0.00100211,466.779,-24.4715,0.203549,347.335,-209.656939802,0.191081,0.261429,0.749587,-361.405,-4788.22,-0.00998211,62.961988709867,0.227306,-353.874,-1.57127,463.633
0.00609611,654,129.188,3.55619,42757.40018596593,7.07892594486475,-3.04609,-10.1346,19.8086,361.105,0.0192946,6750000,0.749647,-2.2817,947.768,-4230.84,3.56934,246.96371459960938,33.2047976301983,-0.559652,-21.5259,49.39274215698242,655000,-114.612773586,23.010306246578693,132000,-0.0035647,0.00159769,0.000765204,464.842,-22.3698,0.209434,350.427,-225.561605922,0.214069,0.223967,0.763717,-371.829,-4127.33,0.00334966,63.29402982164174,0.23459,-362.787,-1.27973,460.229
0.00523897,655,125.088,2.78647,42820.48534284439,6.945108289830387,-2.85082,-10.641,10.0838,334.567,-0.00618613,6760000,0.710947,-2.11976,746.177,-4330.54,3.24509,225.31866455078125,32.54695194493979,-0.547038,-19.716,45.0637321472168,656000,-110.167007145,22.95711510721594,132200,-0.00415645,0.0016412,0.00109774,456.482,-23.1535,0.202846,305.611,-176.081332822,0.19505,0.161604,0.768829,-342.215,-4347.36,-0.00956773,62.44917534198612,0.232299,-332.107,-1.64708,453.267
0.00561069,656,137.337,3.25607,42883.332817308605,7.0874116299673915,-5.24605,-11.3569,32.7473,363.569,0.0667907,6770000,0.746359,-1.95653,779.973,-4380.88,3.43275,228.15338134765625,33.185423674061894,-0.550868,-21.3476,45.63067626953125,657000,-129.092335374,23.1586945746094,132400,-0.0042704,0.00145148,0.000988888,464.806,-20.6764,0.177923,382.791,-189.2539289,0.193187,0.20133,0.756386,-372.69,-4351.42,-0.0125307,63.431529878638685,0.234702,-367.34,-1.30513,464.482
0.00525362,657,113.857,2.71727,42945.86431135982,6.969665643759072,-3.52021,-9.56498,15.8711,288.168,-0.0494955,6780000,0.695262,-2.02927,634.944,-3526.61,3.25135,233.53265380859375,32.603947774507105,-0.545906,-22.006,46.7065315246582,658000,-127.115816929,22.859870116226375,132600,-0.00360105,0.00158314,0.000946361,372.316,-21.3683,0.210385,301.468,-142.624581057,0.273239,0.179207,0.774413,-296.264,-3497.93,-0.0206162,62.43348353449255,0.224408,-289.601,-1.66025,370.938
0.00459913,658,99.2402,3.51203,43008.91700478271,6.9538021720945835,-3.12048,-10.8137,12.3377,283.868,0.00415337,6790000,0.691236,-2.06105,543.212,-4018.05,3.26923,219.9119873046875,32.7046416932717,-0.535071,-19.5724,43.982398986816406,659000,-142.035318614,22.881526481360197,132800,-0.00321578,0.00162055,0.000884596,405.938,-22.9184,0.208963,291.583,-178.983569624,0.208482,0.212624,0.785398,-290.312,-4064.76,0.00759496,62.53997034672648,0.222743,-282.576,-1.79177,402.442
0.00695871,659,114.902,3.68686,43071.83664588351,7.06783025059849,-3.57988,-11.8566,19.782,365.589,0.0203783,6800000,0.730815,-2.00904,992.024,-5456.88,3.48002,256.46917724609375,33.21968859247863,-0.569517,-21.5747,51.29383850097656,660000,-135.476583243,22.942795447073877,133000,-0.00518221,0.00166434,0.000980486,476.608,-21.2542,0.211764,380.088,-189.616647279,0.124971,0.212602,0.789896,-374.671,-5442.07,-0.00164808,63.230314290151,0.244484,-363.135,-1.32849,471.133
0.00534021,660,119.74,3.17189,43134.34632068593,7.041248941794038,-3.21054,-12.1971,14.6536,395.672,0.0930137,6810000,0.762894,-2.20129,991.061,-4677.99,3.48185,260.45758056640625,32.91132400929928,-0.559735,-18.9834,52.091514587402344,661000,-120.912800852,22.925768932327628,133200,-0.00361969,0.00150572,0.000999622,481.327,-21.1143,0.184347,430.777,-207.569918486,0.0874067,0.231472,0.769479,-404.405,-4684.07,-0.0092185,62.878341883420944,0.240103,-399.069,-1.13015,479.88
0.00540348,661,122.177,4.38064,43197.62951727025,6.947717687115073,-3.7761,-9.85429,14.4689,382.476,0.0935276,6820000,0.734564,-2.20506,771.675,-5464.32,3.44175,246.05523681640625,32.54495821427554,-0.55249,-19.166,49.2110481262207,662000,-116.886139542,23.099983448162675,133400,-0.0039078,0.00152579,0.00113428,570.865,-22.3268,0.214148,371.391,-217.940663,0.249512,0.256802,0.767683,-390.781,-5461.78,0.0367827,62.59265934955329,0.234911,-380.529,-1.39796,566.809
0.00561675,662,138.57,3.37529,43260.88687797822,7.0696996208280325,-3.69838,-11.2833,19.964,372.345,0.0276128,6830000,0.766521,-1.9735,787.494,-5045.46,3.50354,250.10240173339844,33.2381350742653,-0.567867,-18.8912,50.02048110961914,663000,-134.33443385,22.986210476607084,133600,-0.00458531,0.00155839,0.000771429,456.825,-24.4699,0.194948,350.34,-223.169808439,0.226719,0.250693,0.72814,-381.153,-5014.27,0.016879,63.29404517170042,0.23588,-371.783,-1.05085,453.412
0.00514154,663,182.701,4.71768,43324.08270127885,7.092845248058438,-3.99246,-10.2462,13.8013,337.97,0.00691888,6840000,0.742702,-2.09275,886.763,-4606.2,3.38026,244.93240356445312,33.203681201674044,-0.534797,-18.6308,48.986480712890625,664000,-134.780243731,22.94075775332749,133800,-0.00406578,0.00153321,0.000834768,435.462,-19.0815,0.193041,333.743,-184.066305876,0.138939,0.163043,0.827492,-343.138,-4661.24,0.00843644,63.23728420305997,0.224522,-334.532,-1.48302,429.759
0.00555326,664,140.622,2.57025,43387.07408011332,7.061255309730768,-3.39077,-10.3543,12.2471,315.149,-0.00158703,6850000,0.700654,-2.12118,685.665,-3621.0,3.25396,231.44798278808594,33.164704577066004,-0.556548,-17.0994,46.28959655761719,665000,-131.793694678,22.980909222736955,134000,-0.00359994,0.00157396,0.000990498,424.31,-17.9727,0.187574,320.056,-207.792155332,0.172932,0.217888,0.766252,-323.448,-3679.27,-0.00350919,63.20686910953373,0.236679,-311.57,-1.62281,418.165
0.00502658,665,128.745,3.7856,43449.58148849849,7.042343177832663,-4.61287,-10.3454,24.7952,363.399,0.148084,6860000,0.724182,-1.9964,732.721,-6956.93,3.47331,245.38424682617188,32.95173472631723,-0.557136,-19.4786,49.07685089111328,666000,-119.709639327,22.86581398639828,134200,-0.00326429,0.00139783,0.000797405,478.34,-19.5089,0.203295,326.709,-194.995397437,0.205691,0.233826,0.760348,-372.255,-6956.39,0.00512251,62.85989189054817,0.232143,-364.998,-1.51481,476.221
0.00505353,666,94.2544,5.38008,43512.383699523285,6.952589481137693,-2.98038,-11.7732,17.5359,291.967,0.0355889,6870000,0.702227,-2.09579,718.445,-3761.72,3.31469,216.87478637695312,32.601631940342486,-0.527771,-19.1397,43.37495803833008,667000,-151.408775781,22.942293345928192,134400,-0.00414495,0.00157828,0.00103418,413.831,-21.5678,0.206657,270.662,-181.991214325,0.21734,0.20889,0.797171,-299.377,-3725.85,0.0181702,62.49651476740837,0.221814,-292.648,-1.78828,412.525
0.0062998,667,149.9,3.79481,43575.46305736713,7.0121814189478755,-6.40248,-11.2614,23.0136,377.026,-0.0423486,6880000,0.73501,-2.29182,920.412,-4836.43,3.49952,254.82601928710938,32.909691439941525,-0.568181,-18.2889,50.96520233154297,668000,-126.787630238,23.115966427139938,134600,-0.00388887,0.00157237,0.000935269,481.23,-21.4194,0.189785,392.007,-179.673535829,0.194623,0.320168,0.782487,-387.841,-4812.35,-0.0248809,63.03783928602934,0.24041,-381.335,-1.34034,480.209
0.00618649,668,70.6162,2.86268,43637.880100813694,6.941727447323501,-2.8493,-10.5589,16.5305,333.218,0.0164826,6890000,0.717424,-2.04646,624.228,-4196.62,3.41531,237.1912384033203,32.95370264351368,-0.553294,-20.0638,47.43824768066406,669000,-125.113428265,22.9322776068002,134800,-0.00776329,0.00164064,0.000972849,449.734,-21.0924,0.189593,325.728,-159.256812177,0.182375,0.236348,0.786081,-341.688,-4166.85,-0.0336734,62.82770769763738,0.235356,-334.306,-1.5491,446.431
0.00474002,669,114.351,3.47259,43700.48696801718,6.933467929251492,-3.42233,-10.0265,20.7381,302.712,-0.0412286,6900000,0.691779,-2.24265,625.06,-4046.89,3.24153,223.58262634277344,32.54564385674894,-0.547487,-18.0926,44.71652603149414,670000,-129.270201498,22.850131419487298,135000,-0.00273217,0.00148925,0.0009414,413.913,-19.6987,0.203088,272.475,-210.388844949,0.1795,0.135684,0.763387,-310.182,-4039.33,0.0204449,62.32924320548773,0.231523,-300.778,-1.7295,409.98
0.0054796,670,103.763,3.25561,43763.45057655871,7.00057259760797,-3.20181,-9.90423,14.8635,335.626,0.00605336,6910000,0.709412,-1.85686,609.804,-4375.47,3.34339,242.00376892089844,32.825195940211415,-0.540938,-19.6925,48.400753021240234,671000,-130.863551227,22.85758411511779,135200,-0.00382561,0.001533,0.000906909,440.829,-18.6415,0.212596,303.123,-204.131929758,0.175538,0.0640986,0.787396,-341.41,-4404.52,0.00265309,62.683352652937174,0.233314,-334.571,-1.63687,441.061
0.00520245,671,92.8928,3.58879,43826.33310244791,7.062810701318085,-3.96471,-12.8655,15.524,283.171,0.0248182,6920000,0.692422,-1.88755,671.205,-4844.9,3.23767,231.24220275878906,33.10798424296081,-0.540908,-18.9695,46.24843978881836,672000,-138.511361305,22.94097579922527,135400,-0.00455149,0.00150777,0.000933044,391.085,-21.7145,0.199256,270.847,-244.221440124,0.202594,0.308987,0.793049,-292.108,-4826.21,0.0262978,63.11177074350417,0.223147,-285.066,-1.81606,388.649
0.00486727,672,126.309,4.24592,43889.03204344772,7.011335396207869,-3.48234,-9.55651,20.3457,346.977,-0.058206,6930000,0.734296,-2.02302,677.814,-3961.87,3.29693,251.68142700195312,32.88107404485345,-0.554348,-18.1315,50.33628463745117,673000,-136.087040657,22.862933196127415,135600,-0.00550138,0.00155954,0.000909866,438.849,-22.1785,0.210524,353.51,-169.45546822,0.167285,0.121898,0.803898,-355.66,-3942.97,0.0457021,62.75534263718873,0.230197,-344.261,-1.37657,433.159
0.00460104,673,121.523,3.56323,43952.00510027632,7.018495198339224,-3.43276,-9.85368,18.828,368.984,-0.0190497,6940000,0.751329,-1.92061,1056.36,-4776.92,3.55742,247.4707794189453,32.827461833134294,-0.569156,-20.0699,49.49415588378906,674000,-123.194943349,22.957936090417206,135800,-0.00383468,0.00154113,0.00100639,473.004,-21.0479,0.201274,385.394,-194.463955553,0.122428,0.182503,0.752287,-376.414,-4814.3,-0.00565923,62.803893121890724,0.236855,-369.71,-1.19723,468.553
0.00575684,674,178.472,3.16676,44015.08079332393,7.002552641555667,-3.89168,-9.35591,22.9718,363.535,-0.0145978,6950000,0.745259,-2.07402,686.464,-5669.82,3.45797,241.44857788085938,32.998852477408946,-0.557374,-17.8041,48.28971481323242,675000,-123.004617035,23.09377347584814,136000,-0.00336115,0.00162747,0.00101291,496.273,-19.1743,0.213552,353.56,-220.660950467,0.0553676,0.26431,0.785357,-372.37,-6326.7,0.00449377,63.09517859481275,0.237024,-364.17,-1.30975,489.433
0.00499475,675,84.1782,3.72448,44077.470959398896,6.9570835921913385,-3.10403,-9.94932,13.9053,330.482,0.0221434,6960000,0.706994,-2.01299,839.27,-4713.09,3.26447,235.84500122070312,32.98174754437059,-0.551838,-16.9043,47.16899871826172,676000,-139.740264057,22.86125923972577,136200,-0.00438942,0.00158876,0.000953389,458.614,-19.3422,0.205097,355.818,-196.469571775,0.193183,0.135246,0.758705,-339.716,-4734.98,0.035563,62.8000903762877,0.22837,-329.63,-1.62409,453.63
0.00481566,676,111.68,3.4198,44139.85673298221,7.1172306053340435,-2.48805,-9.88381,14.1398,354.893,-0.0415768,6970000,0.743309,-2.12594,686.933,-4733.4,3.3963,228.01490783691406,32.57435447815806,-0.557774,-15.1245,45.60298156738281,677000,-126.445027201,22.68407061509788,136400,-0.00458793,0.00161233,0.000857821,452.603,-15.7108,0.208042,360.269,-166.399392441,0.155973,0.281572,0.791864,-363.038,-4530.03,0.0344147,62.37565569858998,0.23131,-353.174,-1.2729,450.5
0.00571903,677,84.9365,3.58282,44202.33990675025,6.94538588821888,-3.25975,-12.8691,12.9785,320.415,0.00521964,6980000,0.718886,-2.07965,723.054,-3536.42,3.33952,227.11241149902344,32.586841033771634,-0.532323,-16.8407,45.422481536865234,678000,-142.333711626,22.740287228487432,136600,-0.00595599,0.00166592,0.00084154,424.826,-18.1276,0.184643,317.729,-160.892043341,0.199039,0.1734,0.770109,-328.742,-3574.78,0.0193764,62.272514150477946,0.230192,-322.059,-1.597,423.058
