KL Divergence,R Predictions Std,Log Pis Std,Q Predictions Max,Policy mu Min,Number of rollouts total,Sample Time (s),Policy mu Max,AverageReturn_all_train_tasks,Q Predictions Min,RF Loss,V Predictions Min,Policy mu Mean,V Predictions Mean,Epoch Time (s),V Predictions Max,Log Pis Max,R Predictions Max,Q Predictions Std,(Previous) Eval Time (s),Z mean train,Total Train Time (s),KL Loss,R Predictions Mean,Number of train steps total,Train Time (s),Policy log std Std,Z variance train,Policy Loss,Policy mu Std,Z variance eval,QF Loss,Q Predictions Mean,Log Pis Min,Number of env steps total,V Predictions Std,R Predictions Min,Policy log std Mean,Epoch,Policy log std Max,Policy log std Min,Log Pis Mean,VF Loss,AverageReturn_all_test_tasks,Z mean eval
185.3799591064453,0.00110346,3.16731,1650.82,-4.52281,39635,4.844481456995709,4.15351,620.43452106,-52.7185,220.909,-27.9488,0.30058,996.84,146.95063716900768,1638.19,29.1767,0.00458103,263.6,17.77474484599952,1.13033,98941.00271784268,18.537996292114258,0.00127745,1340000,124.33141086601245,0.282065,0.000995469,-995.63,0.871011,0.00125038,697.513,994.817,-7.455,2760000,253.375,-0.00192864,-0.771407,669,0.276846,-3.14309,0.960128,154.215,618.004564078,0.607637
149.71890258789062,0.00102741,3.27114,1568.96,-5.62231,39682,4.883161539983121,5.3663,614.624962993,-22.1403,254.186,7.21794,0.306227,1119.69,146.67949714198767,1604.2,42.727,0.00513939,265.125,18.127723953002715,0.694856,99087.51710724267,14.971890449523926,0.00128632,1342000,123.66861164900183,0.266644,0.00232176,-1119.47,0.831893,0.0011916,599.251,1111.88,-10.1191,2764000,255.422,-0.00160731,-0.772317,670,0.155094,-3.20446,0.721416,145.836,609.750324552,0.736766
173.32229614257812,0.00106745,3.22474,1859.57,-5.6135,39729,4.924460682028439,5.6811,598.55478746,-65.4324,296.058,-133.289,0.321296,1115.37,147.10135803603043,1822.92,28.9178,0.00463752,320.869,17.967476449004607,0.685739,99234.79814701769,17.332229614257812,0.00122487,1344000,124.20942090499739,0.278262,0.00241803,-1119.16,0.86623,0.00149188,661.756,1111.68,-9.13483,2768000,311.959,-0.00199061,-0.769887,671,0.599521,-2.9247,0.983125,184.338,614.691473206,0.828716
165.20709228515625,0.00107473,3.23924,1889.98,-5.97237,39774,4.985506238997914,5.41526,602.081207388,-58.3809,247.81,-49.4135,0.336026,1149.21,147.99834532800014,1879.59,32.2184,0.00456718,312.54,18.151751261000754,0.639201,99382.71048642971,16.520709991455078,0.00126411,1346000,124.86108782800147,0.269232,0.00263744,-1147.97,0.843263,0.0015665,652.651,1144.07,-9.32121,2772000,304.461,-0.00244364,-0.789153,672,0.144682,-2.8225,0.878025,187.044,623.10056483,0.726319
159.0789337158203,0.00107175,3.39144,1709.88,-5.32978,39818,4.941473330996814,5.24753,602.550129262,-184.742,271.964,-30.8138,0.28765,1019.72,146.93101230601314,1703.7,34.8219,0.00546454,281.494,18.070514346007258,0.365008,99529.72248941571,15.907893180847168,0.00124372,1348000,123.91902462900907,0.284854,0.00226143,-1015.57,0.87216,0.00132131,643.191,1010.21,-9.65502,2776000,274.354,-0.00104931,-0.770985,673,0.253476,-3.07039,0.853719,216.611,636.637695694,0.661586
162.26626586914062,0.000982805,3.49824,1885.68,-4.92092,39864,4.866749326029094,5.10348,613.958148342,-118.546,238.224,-8.63024,0.351023,1190.34,148.5869399330404,1873.46,33.4464,0.00405374,293.414,18.156008068006486,0.340856,99678.29463044273,16.226627349853516,0.00122757,1350000,125.56418253900483,0.279737,0.00188383,-1189.74,0.867478,0.00182318,747.34,1182.21,-9.38267,2780000,277.625,-0.0017605,-0.775917,674,0.326949,-2.95917,0.98762,151.423,613.702368032,0.483764
181.39773559570312,0.00109825,3.22917,1564.18,-5.42736,39910,4.790889008974773,4.77069,633.449467578,-54.1036,256.265,-124.723,0.325971,1042.35,147.17464576398197,1554.67,38.109,0.00477408,321.56,18.14546102900931,0.606266,99825.30110079872,18.139774322509766,0.0011086,1352000,124.23829572599789,0.289856,0.00167033,-1039.92,0.862553,0.00189813,690.12,1034.68,-9.11763,2784000,316.136,-0.00233708,-0.793098,675,0.21348,-3.0944,1.08438,229.027,628.806417717,0.542807
158.68797302246094,0.00108207,3.23011,1849.38,-6.15765,39956,4.897692898011883,5.42745,623.256921429,-165.784,253.631,-70.2465,0.310377,1160.12,148.13723862401093,1833.69,33.8364,0.00513639,278.826,17.981830588993034,0.484488,99973.68099698173,15.868797302246094,0.00122963,1354000,125.25771513700602,0.283931,0.00228763,-1159.08,0.893125,0.000990825,804.817,1155.56,-10.5177,2788000,270.772,-0.001288,-0.804998,676,0.357175,-2.93776,1.20703,197.234,625.404894824,1.03076
175.15350341796875,0.00109936,3.18162,1516.18,-6.05495,40001,4.8892979139782256,4.99933,605.940766695,-72.2173,211.269,-85.9556,0.321601,1024.46,147.65626427296957,1507.22,40.3535,0.00621644,281.235,18.22887188498862,1.32816,100121.2335771447,17.515350341796875,0.0014217,1356000,124.53809447400272,0.289587,0.0014088,-1027.75,0.843729,0.00171835,662.619,1020.18,-7.90409,2792000,272.634,-0.0012587,-0.762591,677,0.157576,-3.13718,0.768722,188.433,607.66968386,0.595649
171.34518432617188,0.00100783,3.22473,1685.46,-4.305,40045,4.891429082985269,4.46687,618.442361243,-18.7343,227.55,-9.24817,0.316855,943.547,146.8482779669721,1679.78,30.5153,0.00479433,310.021,18.13018035699497,1.13165,100268.31627921369,17.134519577026367,0.00121655,1358000,123.82666852699185,0.281153,0.0018055,-943.704,0.856648,0.00131626,733.071,939.334,-10.3341,2796000,303.977,-0.00145705,-0.745117,678,0.551327,-2.9745,0.780984,147.461,614.003287252,0.859687
167.72726440429688,0.00106947,3.4762,1643.8,-4.75829,40093,4.87190097902203,6.05287,613.647169108,-45.4558,257.325,-38.3055,0.31711,1127.37,147.65968551202968,1638.27,39.2037,0.00471623,278.656,18.36899898100819,0.469529,100415.79809561268,16.77272605895996,0.00128131,1360000,124.41878555199946,0.290982,0.00214681,-1128.17,0.875125,0.00151655,655.549,1120.17,-12.3889,2800000,265.289,-0.00137531,-0.775668,679,0.208295,-3.14915,1.00628,227.505,626.572762828,0.686583
168.07394409179688,0.00111346,3.37162,1789.22,-6.59355,40137,4.911381677971804,5.61644,618.537928528,-66.3708,233.403,-40.3118,0.304769,1134.85,145.6963465899753,1788.37,38.0137,0.00474458,284.821,18.1959844709927,1.41249,100561.39518587168,16.80739402770996,0.001352,1362000,122.58898044101079,0.273617,0.00131112,-1131.21,0.862623,0.00176806,552.723,1126.02,-9.10618,2804000,272.316,-0.0016644,-0.776894,680,0.222656,-2.83031,0.890595,167.206,616.470784714,0.477183
171.11553955078125,0.00109563,3.42116,1628.45,-6.65735,40183,4.843164463018184,5.3874,610.726691181,-10.0334,256.38,-58.9327,0.29807,1018.82,147.1023521630268,1626.55,40.889,0.0061042,274.593,18.10113698799978,0.755017,100708.4136989797,17.111555099487305,0.00133134,1364000,124.15805071200884,0.287529,0.00166531,-1015.24,0.874121,0.00153545,609.445,1011.08,-7.64712,2808000,267.052,-0.00217881,-0.752448,681,0.183258,-3.04396,0.844457,151.736,621.02411034,0.647382
198.85662841796875,0.00112991,3.17989,1824.55,-3.91956,40226,4.815213815993047,6.08893,620.805049268,-27.3296,253.306,-39.2833,0.301108,957.958,147.39578174898634,1835.41,25.7145,0.00631011,313.417,18.02182133399765,1.46324,100855.65365181169,19.885663986206055,0.00128792,1366000,124.55874659899564,0.291186,0.00127533,-954.839,0.86853,0.00207794,620.089,950.584,-9.20202,2812000,309.468,-0.00159544,-0.773615,682,0.177331,-2.81795,0.87808,182.987,631.934656595,0.460337
172.96873474121094,0.00104421,3.24714,1636.23,-4.78984,40271,4.983625202963594,4.7262,615.418165429,-76.1033,240.963,-7.50021,0.318262,1039.64,146.59000825995463,1632.44,27.9156,0.00542459,293.848,17.870943853995414,1.15608,101002.46887406168,17.296873092651367,0.00124964,1368000,123.73543920299562,0.283971,0.00157056,-1041.56,0.856178,0.00119076,1104.17,1035.77,-12.6848,2816000,284.586,-0.00137433,-0.762866,683,0.41597,-3.4301,0.835718,131.708,630.444900283,0.888146
161.4790496826172,0.00105793,3.24845,1500.68,-4.78707,40315,4.885891256984905,5.70878,609.37359139,-99.3141,248.603,-29.5391,0.325473,1112.32,145.64273005598807,1510.41,29.9136,0.00447492,260.737,18.100902542995755,1.08503,101148.18645994665,16.147905349731445,0.00128271,1370000,122.65593625600741,0.277035,0.0010181,-1114.32,0.851169,0.00119134,590.791,1105.48,-6.69918,2820000,245.644,-0.00107228,-0.775139,684,0.174758,-3.23173,0.867262,216.267,623.401670698,0.654112
174.38804626464844,0.00111418,3.18291,1818.17,-4.99025,40362,4.8641915610205615,4.6289,624.286906564,-176.569,269.822,-28.3066,0.27448,1125.47,146.5735983500199,1809.77,30.1153,0.00488815,295.27,18.180219062996912,0.792629,101294.52530896764,17.438804626464844,0.00127499,1372000,123.52918772600242,0.28268,0.00282897,-1127.43,0.866313,0.00192035,763.6,1117.75,-10.7368,2824000,280.602,-0.00163873,-0.77396,685,1.04591,-2.95849,0.915314,187.6,628.100526744,0.452643
169.3206787109375,0.00104129,3.44223,1580.5,-5.73063,40411,4.925038076005876,7.35872,618.158126494,-60.5513,268.136,9.02423,0.284626,1078.23,146.38487637900107,1590.05,36.3615,0.00474102,284.231,17.950243375002174,0.509017,101441.22899240264,16.93206787109375,0.00125066,1374000,123.50959492799302,0.289611,0.00242819,-1073.27,0.873455,0.00125419,1087.59,1069.5,-7.93914,2828000,272.61,-0.00205113,-0.789317,686,0.132127,-3.19586,0.912361,341.9,629.110600349,0.862899
176.5901336669922,0.00109107,3.38405,1913.69,-4.87238,40455,4.880535466960282,6.98351,621.54679728,-501.252,263.81,-101.555,0.334458,1230.89,147.2363549539732,1892.06,38.7424,0.00520817,289.294,18.27380909200292,0.628883,101588.21285224163,17.659013748168945,0.00120452,1376000,124.08201039501,0.28914,0.00197677,-1231.78,0.883017,0.00197815,813.548,1227.29,-10.5593,2832000,275.495,-0.00149237,-0.808826,687,0.176956,-3.11803,1.21161,259.174,637.725955871,0.445298
158.6290283203125,0.00106871,3.19826,1726.68,-5.46788,40501,4.773515885026427,5.19671,613.001740027,-30.979,243.905,-20.4684,0.278985,1095.53,147.17504598102823,1714.43,31.1176,0.00446939,254.135,18.025757987008546,0.5223,101735.66736058662,15.862902641296387,0.00129514,1378000,124.37577210899326,0.269095,0.00187159,-1097.05,0.862155,0.00111695,616.755,1095.45,-10.149,2836000,248.363,-0.00122239,-0.775459,688,0.708096,-3.37512,0.808814,214.166,628.356679697,0.493224
169.92794799804688,0.00102157,3.32948,1565.33,-6.09562,40548,4.943748248988413,6.86516,607.898893681,-40.7543,267.441,-10.4359,0.325788,1056.63,145.74437663498975,1565.08,47.8489,0.00555144,309.004,18.310186207003426,0.582473,101881.17159776864,16.992795944213867,0.00117797,1380000,122.49044217899791,0.278778,0.00203375,-1055.78,0.853457,0.00146575,623.181,1049.34,-8.7209,2840000,302.962,-0.00161497,-0.771185,689,1.44704,-3.22648,0.896317,162.982,616.341340849,0.84073
179.93856811523438,0.00108317,3.40607,1819.41,-6.65936,40595,4.886377846050891,6.02924,624.379587499,-51.4777,256.958,-42.5663,0.300901,958.878,148.71255651705724,1818.64,47.7587,0.00470511,340.023,18.074492327999906,0.313826,102029.88049872269,17.99385643005371,0.00125183,1382000,125.75168634300644,0.278841,0.00185222,-959.863,0.868213,0.0015467,517.336,955.44,-8.72787,2844000,336.326,-0.00164911,-0.763987,690,0.252351,-2.85734,0.873026,155.67,625.128124262,0.576403
175.98306274414062,0.00108942,3.28877,1692.92,-5.43475,40637,4.824243366005248,4.8007,623.345415305,-27.8381,255.27,-14.1955,0.352941,1137.76,146.89339697299874,1686.69,31.9583,0.00466191,300.994,18.075752203993034,1.46267,102177.07900852468,17.59830665588379,0.00121508,1384000,123.99340140300046,0.278934,0.00116395,-1135.73,0.873641,0.00164186,769.131,1128.99,-8.65999,2848000,289.308,-0.0015198,-0.791722,691,0.338308,-2.93379,1.16143,187.0,607.25716331,0.427126
165.17041015625,0.00106313,3.45347,1692.46,-5.2843,40683,4.879381796024973,5.73353,627.194395505,-46.4398,261.124,6.52712,0.339291,1073.02,147.41743688902352,1681.24,39.1977,0.00439341,289.975,18.385550139006227,0.747266,102323.98622725072,16.51704216003418,0.00127782,1386000,124.15250495399232,0.274389,0.00145041,-1077.68,0.870359,0.00194643,732.912,1074.14,-9.15954,2852000,283.267,-0.00239115,-0.777253,692,0.458932,-3.20071,0.976993,192.827,616.098626484,0.483533
144.72462463378906,0.000963294,3.12143,1507.31,-5.68894,40725,4.894404927952564,5.6942,611.416880154,-55.8924,221.608,-33.0308,0.296468,1017.31,146.19314447396027,1520.97,36.7937,0.00453856,230.806,17.880300575998263,0.724065,102471.25241266968,14.47246265411377,0.00119795,1388000,123.41843897000945,0.264649,0.00168926,-1018.4,0.849455,0.00165812,708.277,1012.04,-8.71144,2856000,225.382,-0.00110009,-0.743945,693,0.440136,-3.05927,0.640347,130.882,611.843085033,0.561469
160.8208465576172,0.00103463,3.54438,1822.4,-6.52316,40769,4.911726303020259,5.5213,622.620184072,-44.7663,221.432,-36.8002,0.323729,1079.69,148.19208251903183,1816.75,37.4813,0.00489576,296.168,18.958182407004642,1.1622,102618.31380340972,16.08208465576172,0.00123889,1390000,124.32217380900693,0.27459,0.00127244,-1082.0,0.872008,0.0013506,545.122,1079.29,-13.0179,2860000,288.339,-0.00203908,-0.784184,694,0.413586,-2.83503,0.965908,339.563,644.80183692,0.601134
159.3512725830078,0.00107546,3.22242,1532.5,-5.22002,40814,4.832347487012157,5.00192,615.819754323,-20.0043,249.64,-20.3798,0.309854,1152.2,146.35973576702236,1529.05,27.2954,0.00502687,231.053,17.832326905001537,0.708031,102764.78347919472,15.935127258300781,0.00125688,1392000,123.69506137500866,0.273462,0.00136589,-1155.27,0.842408,0.00131242,985.317,1143.64,-9.02361,2864000,215.861,-0.00254085,-0.776941,695,0.352736,-2.86726,0.829673,173.675,609.271718554,0.662421
173.46261596679688,0.00111552,3.20218,1859.99,-5.28888,40858,4.892277565944823,4.38669,631.221321787,-49.4369,230.584,-148.839,0.335053,1117.33,147.74601646994415,1857.46,32.6652,0.00654142,302.528,17.94699982900056,0.606453,102912.84026361871,17.346261978149414,0.00126977,1394000,124.90673907499877,0.284746,0.00239865,-1114.11,0.867192,0.00140021,638.468,1110.62,-10.928,2868000,295.478,-0.00227147,-0.786618,696,0.560397,-2.89362,1.0698,170.675,627.472820911,0.717085
182.4860076904297,0.00108411,3.43565,1757.93,-6.61209,40901,4.9487250779639,10.7577,621.30706079,-128.049,244.196,-63.0279,0.31402,1050.31,146.88123337096476,1770.48,39.7243,0.00446968,328.268,18.262502402998507,0.573861,103059.93000366165,18.24860191345215,0.0013041,1396000,123.67000589000236,0.283658,0.0016828,-1047.4,0.876519,0.00132059,776.012,1046.48,-8.7723,2872000,322.528,-0.00192476,-0.780361,697,0.796445,-3.15224,0.990257,258.902,644.586244509,0.598889
172.34796142578125,0.00110184,3.55179,1765.36,-5.49766,40945,4.87265730900981,8.64197,634.658830256,-31.5765,283.163,-51.9166,0.329198,1178.85,147.99635931001103,1766.67,43.0717,0.00457826,278.558,18.47589391800284,1.07697,103207.31113975664,17.23479652404785,0.00114797,1398000,124.64780808299838,0.2851,0.000945175,-1179.4,0.890385,0.0016817,719.818,1171.15,-9.81428,2876000,265.059,-0.00160202,-0.774446,698,0.404914,-3.04487,1.02817,237.211,646.754301399,0.560735
156.6616668701172,0.00104666,3.1321,1718.81,-5.54234,40992,4.8251288040482905,4.57861,616.048684405,-46.4498,262.656,6.65406,0.308211,1134.01,146.88361620204523,1706.06,31.7952,0.00508162,251.825,17.86545425899385,0.500824,103354.43413222069,15.666167259216309,0.00122591,1400000,124.19303313900309,0.269063,0.00218034,-1131.66,0.846704,0.00193979,557.492,1128.63,-7.52636,2880000,242.604,-0.00326922,-0.771206,699,0.325924,-3.09353,0.788349,123.554,636.465576892,0.625028
168.88121032714844,0.0010702,3.16181,1644.88,-4.76233,41037,4.859113999977126,5.33749,621.631147885,-84.271,260.653,-38.2982,0.284883,1029.4,148.33266043197364,1638.19,37.323,0.00549576,299.605,18.109430348995375,1.02217,103502.65580742767,16.888120651245117,0.0015517,1402000,125.36411608300114,0.271843,0.00191298,-1030.5,0.853107,0.00152263,579.35,1026.23,-11.5067,2884000,293.862,-0.00134256,-0.759968,700,0.317509,-2.67352,0.735067,165.852,629.140226445,0.506983
173.72457885742188,0.00107156,3.16368,1717.87,-5.36579,41083,4.909812370999134,4.88223,612.632215789,-55.5908,268.911,-65.209,0.327061,1047.61,146.87331607600208,1716.14,40.7281,0.00580456,281.464,18.003406863994314,0.684689,103649.20383005068,17.37245750427246,0.00138771,1404000,123.96009684100864,0.280853,0.00162338,-1047.82,0.865926,0.00112899,661.176,1042.68,-9.91325,2888000,269.727,-0.00182352,-0.768726,701,0.250976,-2.9313,0.992553,146.877,597.488340231,0.590419
180.17959594726562,0.00106951,3.13048,1728.6,-5.22636,41128,4.91969203298504,4.45168,618.502858768,-40.5793,222.733,-31.4093,0.360205,1121.59,146.08666281598562,1720.2,43.0564,0.00496727,309.658,17.683007118001115,1.66951,103795.70384888165,18.017959594726562,0.00125526,1406000,123.48396366499946,0.278101,0.000881788,-1121.4,0.861504,0.00157296,831.965,1117.71,-8.3205,2892000,301.289,-0.00153474,-0.793613,702,0.147364,-3.18234,1.16737,188.572,625.685086399,0.512585
175.197998046875,0.00107054,3.07674,1586.99,-4.40826,41173,4.7237464179925155,4.52874,632.20263221,-9.98584,223.59,-25.15,0.333486,958.164,146.8437189359829,1579.96,27.0073,0.00502623,299.597,18.101118687001872,0.888214,103942.40407059964,17.519800186157227,0.00137535,1408000,124.01885383098852,0.282986,0.00166347,-960.658,0.855447,0.00151089,625.946,956.753,-9.90406,2896000,296.714,-0.00114318,-0.766068,703,0.148982,-2.98114,0.878412,230.421,627.075754418,0.764797
167.86155700683594,0.0010338,3.06659,1546.01,-5.70979,41225,4.862123849015916,4.17116,617.286916046,-80.3342,241.117,-70.7234,0.277626,1048.97,145.83545645601407,1528.89,27.6143,0.00434929,279.916,17.962273750003078,0.847401,104088.23561007367,16.786155700683594,0.00129306,1410000,123.01105885699508,0.280947,0.00148771,-1047.74,0.849532,0.0016369,597.633,1044.74,-8.20825,2900000,273.205,-0.00142141,-0.767642,704,0.214989,-2.93676,0.75838,197.525,624.384222275,0.46275
170.40509033203125,0.00106584,3.3352,1736.62,-5.59235,41276,4.950621808995493,5.83271,625.108770757,-24.8903,232.289,-4.06627,0.301398,1098.41,147.4239663430053,1700.96,40.435,0.00435666,285.047,17.963186545006465,1.56646,104235.69693112165,17.040510177612305,0.00125539,1412000,124.51015798900335,0.282717,0.00166557,-1099.03,0.867426,0.00131731,517.269,1090.86,-13.0748,2904000,274.057,-0.0011879,-0.784025,705,0.317913,-3.04209,0.94229,172.524,634.945433599,0.828594
161.5511016845703,0.00105431,3.08547,1561.61,-6.97879,41320,4.895538455006317,4.86825,615.103907709,-31.7719,249.797,-103.729,0.284954,1099.3,146.60452628799248,1552.1,51.3666,0.00531636,284.959,18.00570247399446,0.250006,104382.52880450165,16.15511131286621,0.00120197,1414000,123.7032853589917,0.275041,0.00197193,-1099.39,0.841639,0.00169227,705.331,1092.82,-7.97693,2908000,276.142,-0.00173765,-0.791469,706,0.234174,-2.86933,0.8338,214.351,636.187480514,0.585452
160.73529052734375,0.00103246,3.13104,1532.71,-7.99166,41366,4.902546052981052,5.49775,634.675225049,-18.8148,230.736,9.6894,0.291935,1035.99,146.8433103249845,1525.44,26.9298,0.0049247,265.892,18.237632838005084,1.49535,104529.30850548863,16.073530197143555,0.0013231,1416000,123.70313143399835,0.275056,0.0019287,-1034.28,0.87098,0.00179269,543.341,1029.89,-8.80124,2912000,264.078,-0.001459,-0.755504,707,0.69989,-3.16351,0.813352,153.3,644.808882524,0.64345
157.67539978027344,0.00112186,3.31569,1487.04,-5.62161,41412,4.915181681950344,6.31824,619.38601892,-123.251,231.788,-26.4913,0.298724,1034.67,145.90689379496325,1478.78,46.2273,0.00486515,262.282,18.17893277600524,1.29656,104674.92744011758,15.767539978027344,0.00133357,1418000,122.81277933700767,0.280668,0.00160874,-1031.54,0.854346,0.00206674,705.221,1028.56,-8.80329,2916000,249.258,-0.00275067,-0.766088,708,0.623082,-3.13211,0.74196,189.9,637.89237796,0.470391
168.08132934570312,0.00106696,3.06696,1793.9,-6.12222,41456,4.784559139981866,5.15123,625.041231781,-71.8242,248.41,-66.0247,0.3052,1148.11,147.1069432979857,1775.21,28.1261,0.00461512,297.009,17.895989427008317,0.846713,104822.04889045456,16.808134078979492,0.00135116,1420000,124.42639473099553,0.286912,0.00116013,-1151.54,0.861666,0.0018976,752.48,1148.27,-8.5116,2920000,291.521,-0.00176119,-0.799456,709,0.168121,-3.48474,0.989722,166.855,628.561950802,0.634365
165.27285766601562,0.00106103,2.88312,1648.6,-4.08772,41501,4.965548664986272,3.83137,608.539747275,-63.9886,248.883,-52.0123,0.292861,1170.42,146.10845743397658,1650.18,20.4222,0.00523186,251.859,17.915766156991594,0.737845,104968.15073793555,16.527286529541016,0.00130116,1422000,123.22714261199872,0.276105,0.00154146,-1173.83,0.834335,0.00152571,724.477,1166.94,-10.1565,2924000,245.352,-0.00181895,-0.786679,710,0.343739,-2.95094,0.745719,142.232,625.411231365,0.704664
155.16140747070312,0.0011057,3.3337,1631.62,-4.5802,41546,4.884734118997585,8.30868,630.922007205,-44.5788,247.435,4.83132,0.324783,1065.44,146.02007135900203,1620.93,36.0317,0.0058441,288.652,17.91370545999962,0.983457,105114.50641981955,15.516140937805176,0.00129599,1424000,123.22163178000483,0.272741,0.00134763,-1061.99,0.855869,0.00174179,565.916,1058.99,-10.1276,2928000,279.342,-0.00161569,-0.76967,711,0.220471,-2.83898,0.835108,144.227,627.131228296,0.570747
180.46499633789062,0.00111946,3.37273,1862.13,-4.84828,41589,4.831358419003664,6.10764,618.456032138,-62.6243,239.146,-27.0332,0.335213,1125.81,146.98741024101037,1850.3,42.232,0.00550499,318.915,18.254142716003116,1.06868,105261.26835333656,18.046499252319336,0.00135424,1426000,123.90190910600359,0.298139,0.0016211,-1127.46,0.877002,0.00148604,656.746,1120.42,-9.8851,2932000,308.58,-0.00146847,-0.799444,712,0.682964,-2.93576,1.24766,163.133,638.099274588,0.793815
172.57510375976562,0.00111637,3.32142,1920.75,-6.45229,41638,4.8574282199988374,6.56486,629.146581003,-24.7064,268.798,-42.3501,0.337099,1244.25,148.2685916620103,1908.14,49.2703,0.00456812,284.869,18.03356644199812,1.04401,105409.87058744357,17.257511138916016,0.00121956,1428000,125.37759700001334,0.282575,0.00210653,-1242.55,0.883558,0.00175367,627.614,1236.38,-9.80891,2936000,266.542,-0.00148248,-0.834938,713,0.280773,-3.43683,1.34202,206.052,630.467790729,0.697046
164.798095703125,0.00108302,3.28605,1542.41,-5.01544,41682,4.9028087859769585,10.7907,623.449610818,-43.2763,245.962,-26.4017,0.283049,963.335,146.71540626796195,1533.23,34.4702,0.00613621,282.41,18.37231067099492,0.760237,105556.30525463352,16.47981071472168,0.00118056,1430000,123.44028681099007,0.274083,0.00184609,-967.082,0.870305,0.00186831,447.29,964.472,-10.7516,2940000,279.242,-0.00158746,-0.760494,714,1.36055,-2.96832,0.795831,119.226,620.408391273,0.745329
163.7852020263672,0.00104132,3.5378,1891.83,-6.03315,41729,4.8906468270142796,5.69707,613.924693715,-18.0139,263.696,-11.6661,0.302175,1087.9,146.13506161600526,1885.08,37.919,0.00467045,345.258,18.096499505001702,1.15869,105702.72070158152,16.378520965576172,0.00114533,1432000,123.14791528398928,0.286182,0.00116364,-1088.26,0.857356,0.00234196,626.052,1084.84,-9.38158,2944000,338.509,-0.00264912,-0.783733,715,0.372213,-3.93853,0.88677,255.311,630.691359134,0.691044
166.29029846191406,0.00107873,3.17916,1593.14,-4.5755,41773,4.885408407004434,5.56576,639.768264184,-89.948,233.998,-23.8406,0.315904,1070.47,148.01959686701593,1578.04,33.8221,0.00484346,282.791,18.381887074006954,0.450026,105850.40868239455,16.629030227661133,0.00135644,1434000,124.75230138600455,0.277751,0.00215628,-1069.16,0.847996,0.00180476,571.45,1061.75,-7.94405,2948000,270.544,-0.00139056,-0.773578,716,0.415795,-3.37709,0.897582,148.608,621.362381119,0.495455
163.25587463378906,0.00110743,3.11468,1607.58,-4.35589,41819,4.949953312985599,4.95597,624.305802553,-95.5158,246.569,-23.6779,0.291149,1030.11,147.3831565669825,1581.65,30.8106,0.00540622,287.136,18.05530165998789,0.475725,105997.88495554852,16.32558822631836,0.00130884,1436000,124.37790159400902,0.274274,0.00196826,-1032.4,0.851152,0.00127259,514.181,1029.2,-11.1881,2952000,279.759,-0.00157687,-0.764475,717,0.395123,-2.91674,0.814624,119.907,625.842869518,0.785009
162.61830139160156,0.00109592,3.1065,1914.36,-5.01576,41865,4.985512340004789,6.00949,623.543280632,-16.9745,270.095,-41.186,0.347978,1226.61,146.51585897101904,1896.23,26.0436,0.00474446,269.918,18.153815643003327,0.500814,106144.11212481653,16.261831283569336,0.00128898,1438000,123.37653098801093,0.263857,0.00198605,-1228.72,0.856885,0.00148728,671.962,1221.68,-7.71232,2956000,260.481,-0.00249041,-0.80094,718,0.488533,-3.0368,1.06868,139.952,633.501401181,0.77289
159.49705505371094,0.00105657,3.38629,1875.74,-6.81782,41909,4.716941726976074,4.87292,622.537143073,-23.8678,260.078,-76.2195,0.26933,1083.21,147.29434786898491,1875.63,30.6417,0.00508769,313.415,17.869458261004183,0.46235,106291.33374571052,15.949706077575684,0.00121214,1440000,124.70794788100466,0.28147,0.00235641,-1077.35,0.875289,0.00189876,555.86,1072.81,-7.68604,2960000,306.807,-0.00152044,-0.773375,719,0.22275,-3.06946,0.870389,473.609,625.353309362,0.52915
181.4244384765625,0.00107705,3.60471,1867.99,-5.0484,41950,4.906820687989239,6.7207,619.558047904,-354.55,234.597,-82.2115,0.32569,1084.44,146.69702610799868,1844.97,44.5683,0.00432449,311.777,17.80124533100752,0.7404,106438.20290414449,18.142444610595703,0.00133297,1442000,123.98896008900192,0.300437,0.00203798,-1088.55,0.88456,0.00140813,915.356,1080.1,-9.70924,2964000,298.881,-0.00155154,-0.763656,720,0.181597,-3.10253,1.00796,276.133,619.16128043,0.73506
171.51564025878906,0.00106926,3.15839,1634.4,-5.01797,41995,4.984401819005143,5.47634,649.46032547,-103.852,231.147,-5.05706,0.314507,993.831,147.71747510900605,1627.16,33.0873,0.00558524,300.187,17.97895563900238,1.03361,106585.76726668248,17.15156364440918,0.00119827,1444000,124.75411765099852,0.273381,0.00274425,-994.138,0.863204,0.00161744,701.702,988.468,-7.3246,2968000,294.423,-0.00225926,-0.778575,721,0.322335,-3.01713,0.911475,223.766,647.248244799,0.649581
188.08767700195312,0.00109887,3.26491,1692.47,-9.0182,42042,4.848345602062182,5.12565,618.070303393,-143.815,217.216,-75.6988,0.342242,1048.16,146.70586253204965,1692.66,25.4939,0.00474414,288.807,17.830452427995624,0.56112,106732.85474263555,18.808767318725586,0.00137255,1446000,124.02706450199184,0.290296,0.00194335,-1047.94,0.861536,0.00159444,623.822,1041.73,-8.67472,2972000,282.063,-0.00169029,-0.789073,722,0.602322,-3.11136,1.01813,145.285,601.471443755,0.584303
