RF Loss,Q Predictions Mean,Policy mu Min,Policy log std Std,Train Time (s),V Predictions Mean,R Predictions Mean,Epoch,Z variance train,Policy log std Mean,R Predictions Max,V Predictions Max,QF Loss,Z mean eval,R Predictions Min,Policy mu Max,KL Loss,Policy mu Std,V Predictions Std,VF Loss,Z variance eval,Q Predictions Min,R Predictions Std,Policy log std Max,Total Train Time (s),Q Predictions Std,Epoch Time (s),Q Predictions Max,Policy log std Min,Number of rollouts total,V Predictions Min,AverageReturn_all_train_tasks,Policy Loss,Log Pis Mean,Z mean train,Log Pis Std,Log Pis Min,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Max,(Previous) Eval Time (s),KL Divergence,Sample Time (s),Number of train steps total,Policy mu Mean
56.8742,387.17,-4.17788,0.280896,122.74626913200154,417.458,-0.00176596,35,0.00499927,-0.571178,0.00387012,690.378,767.691,0.560624,-0.00589827,4.56134,18.51691246032715,0.846153,155.043,230.418,0.0016166,-88.0738,0.00170781,0.280289,5442.745052367015,173.422,147.9245565099991,684.986,-2.34226,12293,-63.9581,193.170853431,-409.493,0.302873,1.00411,4.29112,-10.5334,198.975787971,224000,30.2215,20.18752287300049,185.1691131591797,4.99076450499706,72000,0.426041
47.6594,409.44,-3.68348,0.26418,122.86141362600029,432.836,-0.00161655,36,0.00355953,-0.580369,0.00410676,653.487,688.58,0.603327,-0.0053847,4.69303,16.570749282836914,0.834306,148.011,166.571,0.00222078,-75.615,0.00173873,0.299531,5591.590353261013,172.456,148.87112278699897,648.906,-3.03095,12345,-52.6045,192.423572031,-437.895,0.467079,0.524892,4.32836,-11.4603,170.323105554,228000,26.6988,21.161803443999815,165.70748901367188,4.847905716998866,74000,0.489916
61.9374,422.14,-4.44262,0.28434,122.36895736800034,443.335,-0.00189726,37,0.00446472,-0.587645,0.00388714,732.145,705.301,0.596398,-0.00638679,6.96256,18.810224533081055,0.812774,153.592,194.689,0.00176733,-60.8083,0.00160403,0.671152,5739.317536558011,175.947,148.2289345249992,731.86,-2.71796,12399,-53.5226,188.721015816,-448.961,0.123243,1.21298,4.31342,-9.15947,177.142132447,232000,33.8737,21.136514212999828,188.1022491455078,4.7234629439990385,76000,0.452028
80.3113,433.429,-4.70144,0.284184,122.18891526299922,464.932,-0.00189155,38,0.00113983,-0.565108,0.00345537,730.281,511.546,0.976853,-0.00618046,5.15568,22.123273849487305,0.823984,157.956,215.362,0.000241166,-62.7067,0.00156799,0.228927,5888.679134674015,184.24,147.7315488600034,734.901,-2.63095,12454,-37.7536,186.646013543,-460.057,0.0473407,0.519171,4.32278,-10.5602,218.366913225,236000,33.1048,20.635334317001252,221.2327423095703,4.907299280002917,78000,0.421778
59.6558,436.506,-4.81119,0.268414,122.20196874100111,461.092,-0.00166743,39,0.00152766,-0.574322,0.00405232,721.967,732.211,0.381261,-0.00655568,6.93929,17.484010696411133,0.823487,157.126,322.219,0.00246944,-57.6481,0.00169606,0.788214,6037.113314976014,184.866,149.3217828529996,749.26,-2.98874,12509,-60.3433,204.562034604,-468.844,-0.0345801,0.538825,4.3809,-10.6386,197.307831345,240000,40.6066,22.26604654699986,174.84010314941406,4.853767564998634,80000,0.413304
53.4826,403.974,-4.19853,0.283459,122.40810495400001,426.324,-0.00182705,40,0.00270522,-0.575197,0.00379239,703.333,969.758,0.310434,-0.00577366,5.45135,18.680025100708008,0.8324,167.604,155.112,0.00154671,-168.951,0.00168539,0.522945,6185.919324571017,187.32,148.73578168800123,705.905,-2.53236,12562,-61.3258,223.192438475,-426.763,0.26174,1.17697,4.34753,-7.34161,167.050657113,244000,32.8719,21.378876147000483,186.8002471923828,4.948800587000733,82000,0.464501
41.3199,391.053,-5.1955,0.263606,122.25651900600133,419.689,-0.00161184,41,0.00184424,-0.578128,0.00390209,656.092,670.818,0.444911,-0.00590314,8.41235,16.714170455932617,0.829387,140.958,154.368,0.00208711,-75.7334,0.00163907,0.875593,6334.349901568025,165.537,148.61500694000824,649.541,-2.51511,12615,-47.6881,190.934562162,-418.134,0.500493,0.378656,4.50075,-10.1161,208.966982623,248000,37.7412,21.449719441001434,167.14169311523438,4.908768493005482,84000,0.518994
57.8549,424.336,-3.14915,0.286684,122.0058125710002,453.708,-0.00179625,42,0.000825435,-0.579238,0.00424314,700.441,627.977,0.532631,-0.0061533,4.80562,19.402746200561523,0.810062,161.679,120.416,0.00123665,-77.7591,0.00164796,0.411955,6483.494608322027,186.2,148.1446985399998,704.313,-2.80836,12672,-62.9612,190.222012777,-454.423,-0.0908356,1.02359,3.92993,-8.32006,224.165491214,252000,27.8241,21.26577613399968,194.02745056152344,4.873109834999923,86000,0.359694
62.2583,410.972,-4.14872,0.285707,122.5062599110006,442.866,-0.00170487,43,0.00565668,-0.596945,0.00416296,648.893,669.59,0.227585,-0.00672224,4.41028,17.662399291992188,0.793459,149.116,289.77,0.0047204,-67.9818,0.00169553,0.11303,6631.119514076029,177.028,149.54172319800455,648.279,-2.48906,12720,-43.797,210.000002591,-439.902,0.242588,0.554936,4.23687,-8.99788,229.368365452,256000,33.6169,22.2663915789999,176.62399291992188,4.769071708004049,88000,0.492979
56.1805,412.82,-3.44819,0.268724,123.09137104900037,443.85,-0.00169328,44,0.00511964,-0.559007,0.00388957,654.841,497.736,0.456597,-0.00595352,4.58839,16.712663650512695,0.769487,141.165,142.746,0.00254992,-58.6433,0.00160694,0.319845,6780.231302407027,165.804,148.32664405300056,648.382,-2.76448,12772,-33.4191,193.358117626,-440.088,0.061907,1.09036,4.14093,-9.39447,191.468238746,260000,30.685,20.34996238399981,167.1266326904297,4.885310620000382,90000,0.525464
54.0825,396.617,-3.75046,0.296594,122.70304460899933,426.821,-0.00205558,45,0.00135356,-0.587024,0.00368407,697.551,1038.06,0.313067,-0.00627522,5.54435,16.911497116088867,0.820758,145.644,133.263,0.00207011,-73.7366,0.0016469,0.275677,6930.1473236580305,172.415,148.73026800100342,671.144,-3.00186,12826,-38.7376,208.316030425,-427.728,0.286395,0.425592,4.2675,-10.3224,214.272853678,264000,37.5521,21.135822931000803,169.11497497558594,4.891400461003286,92000,0.460193
