Step_1-PolicyExecTime,Time-OuterStep,Step_0-PolicyExecTime,Step_0-AverageAbsPolicyMean,Itr,Step_0-StdReturn,Step_1-EnvExecTime,ItrTime,n_timesteps,LossBefore,Step_1-AveragePolicyStd,Time-MAMLSteps,Step_0-AverageDiscountedReturn,Step_1-AverageReturn,Step_1-MaxReturn,Step_1-StdReturn,Step_0-NumTrajs,Step_0-MaxReturn,MeanKLBefore,Step_0-AverageReturn,Step_1-AverageAbsPolicyMean,MeanKL,Step_1-AverageDiscountedReturn,dLoss,Time-Sampling,Step_0-MinReturn,LossAfter,Time-TotalInner,Time-InnerStep,Step_1-MinReturn,Step_0-AveragePolicyStd,Step_0-EnvExecTime,Time,Step_1-NumTrajs,Time-SampleProc
3.816600799560547,73.76162648200989,1.5454635620117188,0.6702562,10,36.2798033340974,30.429485082626343,160.13344931602478,3520000,-2.054348e-09,0.99974096,73.76178741455078,98.18558691230598,122.37162687480007,404.78734473053754,45.318555635895926,6797,314.09260417857706,0.0,110.96581231488503,0.6781724,0.007521347,106.48913670336646,0.003905673,69.51598811149597,70.03263322697056,-0.0039056751,86.29249048233032,0.7879745960235596,71.0510528599984,0.9999367,29.87698984146118,1777.760592699051,6138,15.854620218276978
4.176683187484741,71.55863046646118,1.5528135299682617,0.6717904,11,35.752237115850576,30.40296769142151,158.3772053718567,3840000,-2.7038876e-09,0.9997802,71.55879306793213,97.39064129376149,122.97126181725606,395.55587458753666,45.420460488090626,6872,377.1734759719327,0.0,109.92738427066415,0.68044627,0.008022269,106.94816489456733,0.0039583906,69.86056423187256,70.00012392793282,-0.0039583934,86.75081610679626,0.7566981315612793,71.21470597499805,0.9999295,29.874014139175415,1936.138341665268,6105,16.0011305809021
3.7651281356811523,73.62331056594849,1.5673236846923828,0.6703053,12,37.46905503444013,30.30712103843689,160.32786178588867,4160000,2.2669058e-09,0.9998019,73.62346816062927,98.57558467908005,122.45276042906568,380.0018581721722,44.96962993207835,6756,333.7599031000626,0.0,111.56897113118983,0.681549,0.007431698,106.5745025621276,0.0036519163,69.46071934700012,68.73813934120888,-0.003651914,86.63090991973877,0.7585532665252686,70.76230780163053,0.99991137,29.974515199661255,2096.4667630195618,6112,16.278027296066284
3.8176419734954834,64.93195843696594,1.5638341903686523,0.6711394,13,37.510281727493435,30.549674034118652,151.53615856170654,4480000,6.970366e-10,0.99980736,64.93212556838989,98.43839559475298,123.47907758898366,455.77200424594423,46.96613694795462,6785,378.5039881568197,0.0,111.37074884395298,0.6781275,0.009463083,107.28455463341002,0.0025657078,69.58603525161743,67.78330322328993,-0.002565707,86.52821564674377,0.7567417621612549,71.23295120193235,0.9999091,29.817711114883423,2248.0034441947937,6119,16.052872896194458
3.8057048320770264,65.02182412147522,1.5511815547943115,0.67082417,14,37.76269372742589,30.563472747802734,151.80858731269836,4800000,-4.0677134e-10,0.9998157,65.02198839187622,99.11846582130548,123.15628236377091,527.0236475009514,46.721042080591765,6733,356.0163074543254,0.0,112.2473313277341,0.6836077,0.006676592,107.03333422286536,0.0023946336,69.74977445602417,69.72283663476982,-0.002394634,86.70799040794373,0.760077953338623,71.85815144995928,0.99990857,29.99366569519043,2399.8125455379486,6123,16.065308570861816
3.795217990875244,69.06367993354797,1.5542247295379639,0.6704768,15,36.15240226923379,30.460184335708618,156.1376039981842,5120000,9.0395674e-10,0.999839,69.0638439655304,98.1406253826337,125.09300032162476,445.23682549194353,47.12997913950389,6806,375.66985979340336,0.0,110.88209650183084,0.67925143,0.008884859,108.49717015236374,0.0034945155,69.45187497138977,67.54343991951623,-0.0034945146,86.9965660572052,0.7556390762329102,71.73810478585709,0.99990773,29.792364358901978,2555.9507377147675,6010,16.657756090164185
4.203931093215942,69.14102697372437,1.5510601997375488,0.670711,16,36.58479510432748,30.43635845184326,155.75312042236328,5440000,-5.586722e-10,0.9997806,69.14119601249695,97.91850830361116,122.38693744311567,382.83577856994054,45.065187358510535,6772,356.25482219729946,0.0,110.69322159196722,0.684373,0.0071840785,106.47752397228581,0.0030803473,69.80585813522339,69.27190198378642,-0.0030803478,86.53054571151733,0.754448652267456,71.09218536881131,0.99989957,29.74286985397339,2711.704357624054,6109,15.836105823516846
3.8055009841918945,73.73164510726929,1.5639233589172363,0.6706093,17,37.35097678739929,30.39692234992981,160.3742082118988,5760000,6.6046385e-10,0.9996038,73.73181056976318,98.81184076732933,123.84149533479766,406.8775676537781,47.22087039746293,6747,336.5277062366937,0.0,111.83735602240999,0.68225724,0.008624626,107.49157472495533,0.0035803101,69.51534628868103,69.87766662369071,-0.0035803095,86.56413722038269,0.7603271007537842,70.71530283933492,0.9998973,29.890955209732056,2872.0790705680847,6049,16.155606031417847
3.8203039169311523,64.81274318695068,1.5459692478179932,0.6707599,18,37.4542599730825,30.525007486343384,151.33414459228516,6080000,3.4212113e-09,0.9997923,64.81290793418884,98.61781875411629,125.3889869218326,409.4564597751441,48.49416616595552,6758,364.36909285556,0.0,111.59944971863555,0.67695606,0.009862719,108.60007063902297,0.0032604153,69.63301301002502,69.95930796181563,-0.0032604118,86.43916821479797,0.7624468803405762,70.51179953318905,0.99988943,29.90001344680786,3023.413706302643,5985,15.91143536567688
3.8012824058532715,71.44347786903381,1.5655219554901123,0.67025423,19,37.20282595564014,30.28819751739502,157.94471096992493,6400000,-5.3757143e-10,0.9997852,71.44363927841187,98.71221372253505,124.25849786920436,390.71956344640864,47.03594477159703,6764,366.6969957416778,0.0,111.70035620410508,0.684389,0.007998656,107.84443467231294,0.0038681629,69.5736186504364,70.0319155256797,-0.0038681633,86.42900967597961,0.7608015537261963,67.06561544791498,0.9998868,30.084110975265503,3181.3589763641357,6042,15.961720943450928
3.79854679107666,71.14342164993286,1.5359995365142822,0.6718035,20,38.116074705611105,30.675018310546875,157.42820143699646,6720000,-2.0125428e-09,0.999775,71.1435821056366,99.37553736846893,125.01399160585763,369.7273144609196,47.19990238140412,6689,387.3280927397883,0.0,112.60559811792857,0.68573225,0.008325739,108.40304315587002,0.003313536,69.52109479904175,67.50228709379259,-0.0033135382,86.20866823196411,0.7561273574829102,71.41120928291326,0.9998787,29.82738947868347,3338.787670850754,6017,15.803405284881592
3.7438857555389404,82.36703395843506,1.5325517654418945,0.67063177,21,38.30533435972072,30.808467626571655,169.2989363670349,7040000,-1.7015325e-09,0.9997224,82.36718678474426,99.38257996841298,124.44084743330042,395.3721407824108,46.97385316674103,6705,456.06395374669376,0.0,112.64638150480137,0.6766928,0.0074541224,107.97384586618533,0.003691181,69.761310338974,69.99312748871344,-0.0036911827,86.85753417015076,0.7566273212432861,70.66461930844504,0.999875,30.028984546661377,3508.087145090103,6026,16.193015813827515
3.7555689811706543,69.30089735984802,1.5247609615325928,0.67128557,22,38.38354491885566,30.608957529067993,155.9905104637146,7360000,5.9740557e-10,0.99975276,69.30105757713318,99.46052755166026,126.09173591972666,447.0441138618442,48.80952442098315,6720,451.0735975433793,-3.7075405e-13,112.70685061815311,0.6834667,0.007878803,109.16928779782471,0.0035754382,69.56197047233582,66.77623974822646,-0.0035754375,86.61834239959717,0.7568087577819824,70.24278180167077,0.9998664,30.073825120925903,3664.0781478881836,5986,16.17044425010681
3.7623445987701416,69.07560753822327,1.528275966644287,0.6705781,23,38.35263994597786,30.55693745613098,155.3514952659607,7680000,-1.6888052e-09,0.9995546,69.07576560974121,99.72084531400363,125.76754944661373,438.35346157098047,48.54714655081709,6710,365.6184959900471,0.0,113.01526826820286,0.68085396,0.00940652,108.96731751339426,0.0038547618,69.46325087547302,68.64490093677894,-0.0038547635,86.20125007629395,0.7565181255340576,70.73626168158526,0.99985033,30.044039964675903,3819.4301364421844,6012,15.853749990463257
3.7838587760925293,71.32606983184814,1.534280776977539,0.6714146,24,37.55470733794113,30.6900897026062,158.16771626472473,8000000,-2.7118902e-10,0.9999194,71.32623839378357,99.12473335339354,124.43733347506998,539.9673813302604,47.78423074173055,6702,336.7499864369063,0.0,112.27774264192705,0.6822683,0.008353679,107.91610975188497,0.0033092287,69.74622511863708,70.72151612739692,-0.003309229,86.77998399734497,0.7514188289642334,71.32475587797593,0.9998472,30.130372762680054,3977.5984122753143,6039,16.15226936340332
3.764631748199463,75.73106670379639,1.5419387817382812,0.67079717,25,38.36752246746724,30.62601637840271,162.2819287776947,8320000,-1.0302847e-09,0.9997117,75.7312262058258,99.51587660853336,125.06879338382389,369.28885879960194,47.47703545719504,6665,412.3951038844635,0.0,112.8336705263251,0.6824471,0.008387966,108.40768208267521,0.00357083,69.55283236503601,65.76137794982303,-0.003570831,86.46831798553467,0.7907938957214355,70.63211808789384,0.99984497,30.016908884048462,4139.880896806717,5996,15.997230529785156
3.7599220275878906,71.32935333251953,1.538240671157837,0.67159945,26,38.43699080485611,30.657601833343506,157.79826402664185,8640000,-6.3352745e-10,0.9996527,71.32951354980469,99.54325253833898,126.95325969122041,414.8464642883546,48.956958915056674,6709,383.8749656876566,0.0,112.79583383643791,0.68068093,0.008259482,109.81676849706807,0.0034178898,69.58849453926086,68.85238850177802,-0.0034178905,86.392422914505,0.7559196949005127,70.94677288030176,0.99983627,30.068198442459106,4297.679665565491,5951,15.920058488845825
3.730409860610962,69.24847340583801,1.5327060222625732,0.6708946,27,37.75043624925766,30.441657781600952,155.833238363266,8960000,-2.750035e-09,0.99972445,69.24863314628601,99.73209255482423,126.18577397095129,389.6002436620308,49.49330056553762,6683,349.3912907770922,0.0,113.00968636339819,0.6828525,0.009434601,109.16760139233115,0.0036668277,69.62618160247803,69.18782345302948,-0.0036668305,86.50307440757751,0.7578115463256836,70.8013675880171,0.9998281,30.338369846343994,4453.513451337814,5978,15.991524457931519
3.7597858905792236,71.43291354179382,1.5131983757019043,0.6707031,28,38.19207693456975,30.532944679260254,157.4574887752533,9280000,-1.9368191e-09,0.99984217,71.43307256698608,99.85697452122656,124.56546640144644,421.9791105196797,47.26101720061007,6669,407.8943981436374,2.9562153e-09,113.2240984247351,0.68362886,0.0072704824,108.06734467997441,0.0042648544,69.40325665473938,70.17038841668126,-0.004264856,85.9574065208435,0.7531344890594482,71.32749923590941,0.99981916,30.02535891532898,4610.971495389938,6030,15.67297101020813
3.740917205810547,75.75070023536682,1.523529291152954,0.67061687,29,39.26502693211759,30.43861150741577,162.1569323539734,9600000,-2.0556523e-09,0.9997505,75.75087070465088,99.93458026031814,124.71318214505102,434.2329279360564,48.41411992080462,6637,378.44408806443715,0.0,113.42937029889063,0.68002516,0.007152443,108.08515933448794,0.0032083786,69.5387442111969,67.93428717884944,-0.0032083807,86.33459949493408,0.7519903182983398,71.12588793565995,0.99981624,30.265663862228394,4773.128974437714,6012,15.915291786193848
3.778331756591797,67.14882469177246,1.5191154479980469,0.6715874,30,38.72202007176065,30.61199688911438,153.90156841278076,9920000,2.519941e-09,0.99941283,67.14898443222046,100.24495222240638,124.97970570535692,406.4272199370812,47.645119162956746,6619,356.98857024258876,0.0,113.7819705612616,0.6820483,0.009351229,108.33975752286536,0.003199039,69.75816059112549,69.80039953560943,-0.0031990365,86.6826822757721,0.7535760402679443,71.21771300986359,0.99980754,30.264901161193848,4927.0310826301575,6014,16.042611360549927
3.739992141723633,80.189049243927,1.5266036987304688,0.671278,31,39.28842218882102,30.477041482925415,166.65989565849304,10240000,-9.945146e-10,0.9998105,80.18920969963074,100.81760072082076,126.9343053819417,433.53746659356904,49.069934162793665,6581,364.7332139138027,0.0,114.53826714191383,0.6826599,0.007979028,109.75669728575679,0.0037991104,69.56690263748169,69.92066544467842,-0.0037991113,86.40057611465454,0.7549114227294922,71.25745040587253,0.9997981,30.257977724075317,5093.691467285156,5925,15.951321125030518
3.7440261840820312,67.01464653015137,1.9075064659118652,0.6711158,32,39.39018042782257,30.398783445358276,153.71892285346985,10560000,-4.1701895e-09,0.99966234,67.01480722427368,100.09497394122704,126.22710798634375,490.2577586101475,47.3591527771252,6632,353.3884626450227,0.0,113.6253211346937,0.67852545,0.009919373,109.32736996769576,0.003370023,69.77734589576721,67.49020043573454,-0.0033700273,86.64011597633362,0.7534558773040771,70.40648712224116,0.9997892,30.158039093017578,5247.410901784897,5940,15.982073783874512
3.731567859649658,77.88225936889648,1.5397863388061523,0.67147577,33,39.25101161382156,30.515138864517212,163.8207426071167,10880000,-1.1854002e-09,0.99955994,77.88241577148438,100.87519793307987,126.6388734980891,393.48098600858924,49.54109900672521,6582,410.94480764354023,-1.4959369e-09,114.61726050445414,0.6785308,0.008593241,109.4858339838245,0.00395121,69.37679028511047,71.34449047563483,-0.0039512115,85.86737656593323,0.7553298473358154,71.43519471762848,0.99978644,30.022326469421387,5411.232146501541,5917,15.608152866363525
3.7499542236328125,75.60986566543579,1.5063612461090088,0.67204404,34,40.2888049306322,30.605872869491577,161.8459668159485,11200000,7.5638507e-10,0.99964917,75.61002516746521,101.30833216944876,127.53514777950026,530.0846234182608,49.83764114922432,6541,383.1502184777779,0.0,115.23136545009905,0.6845218,0.008313062,110.17691476378941,0.003105539,69.59585428237915,70.16507624738233,-0.0031055382,86.16261053085327,0.7517831325531006,72.02415123606686,0.99978405,30.16643452644348,5573.079541444778,5891,15.68753957748413
3.727618455886841,68.97360157966614,1.5084893703460693,0.6718611,35,39.8129172717009,30.54115867614746,155.0045793056488,11520000,-6.7538924e-10,0.9998108,68.9737503528595,101.30829428140527,127.33352982612152,398.3739522626001,49.2371966466411,6536,421.1294174920942,0.0,115.18977816679862,0.679509,0.009426279,110.06040723071783,0.0034382367,69.3607349395752,71.24545643674459,-0.0034382374,85.95840358734131,0.7521755695343018,71.35352434695844,0.9997768,30.019015550613403,5728.084670305252,5901,15.718605995178223
3.7392280101776123,71.26010346412659,1.5106139183044434,0.6712951,36,39.37394729086003,30.557631492614746,157.51228046417236,11840000,-1.0989847e-09,0.9996077,71.26025819778442,100.54468827063772,124.97112618986013,409.0272071323894,46.935863823390555,6584,407.0554963066481,7.4848894e-13,114.20485182365779,0.68359506,0.008312911,108.39056642647843,0.0038093745,69.41070604324341,70.30699362150932,-0.0038093757,86.17904949188232,0.7569403648376465,70.47156019272242,0.99976707,30.02700972557068,5885.5974814891815,6021,15.866296529769897
3.7310428619384766,75.44720768928528,1.512120246887207,0.67152286,37,39.76426775619083,30.895612716674805,162.2565565109253,12160000,-1.2271708e-09,0.99956125,75.44736790657043,101.18579124278963,128.31413928128381,435.0667914022286,50.118027541925684,6549,367.95273545524714,0.0,115.0313423793373,0.67925394,0.0072631715,110.73304593403296,0.0036661143,69.88619947433472,69.10381452628117,-0.0036661155,86.73147082328796,0.7556867599487305,69.32329617755839,0.99975884,30.174643993377686,6047.855153799057,5846,15.963632822036743
3.762579917907715,73.47558903694153,1.51401948928833,0.6719017,38,39.3671505604724,30.655881643295288,160.03804516792297,12480000,-8.6279045e-10,0.9996694,73.47574639320374,101.24795666457302,129.04734516494145,395.6886701576523,50.485094924045114,6539,357.6886582653116,1.4926516e-09,115.09954684920902,0.6800155,0.008858627,111.24165562421132,0.0037626212,69.5478196144104,68.82843586138983,-0.0037626221,86.48883748054504,0.7533144950866699,70.85295567624033,0.99975574,30.036316633224487,6207.893707990646,5819,16.0603985786438
3.778142213821411,73.40234088897705,1.5260505676269531,0.67173916,39,40.179422552935286,30.724215030670166,159.54673433303833,12800000,-1.5648937e-09,0.99966073,73.40251660346985,101.45600035881547,129.09543423199875,465.0451131028465,51.07907201602467,6529,382.70684516814345,0.0,115.41621551761878,0.68567103,0.007340887,111.26938334064394,0.0038646616,69.57550382614136,67.48155320085613,-0.0038646632,86.07325553894043,0.7525525093078613,71.44881210814793,0.99975294,29.974783658981323,6367.440979003906,5846,15.61825704574585
3.7310476303100586,75.56585359573364,1.512674331665039,0.6713208,40,39.8040950533326,30.621923685073853,161.79879570007324,13120000,8.5299234e-10,0.99954355,75.56601405143738,102.01927858960039,128.15658731757915,419.52857910835525,49.847797308892126,6490,368.8639721838351,0.0,116.10694477342766,0.6847749,0.00993612,110.62765153160468,0.0044704936,69.62252044677734,69.9327813026484,-0.0044704927,86.16609001159668,0.7534220218658447,70.66591948190874,0.99973714,30.187642335891724,6529.240311384201,5868,15.66356372833252
3.769155979156494,73.46409702301025,1.5122766494750977,0.6723325,41,40.19073467098218,30.86796545982361,160.36872267723083,13440000,1.7151212e-09,0.9997353,73.46425890922546,101.64562640564446,128.39150131110426,437.22730418100605,50.28306383590397,6566,391.2199704510463,0.0,115.59833534982472,0.68404317,0.008665873,110.83204205382184,0.0040536723,69.97791409492493,71.21282127815884,-0.0040536704,86.83118629455566,0.7542393207550049,71.01449115450296,0.9997277,30.236451625823975,6689.6095361709595,5907,15.970556020736694
3.7590558528900146,75.68827605247498,1.508573293685913,0.67157066,42,40.73179811295601,30.84321355819702,162.52986812591553,13760000,-2.6956695e-09,0.99957645,75.68844652175903,101.49507217257053,128.70967675460946,425.2167869847894,50.84442728522046,6538,445.70762145120625,0.0,115.51038830135415,0.68115604,0.008541411,110.985817845567,0.0036182196,69.7503559589386,71.76033883172109,-0.0036182224,86.76664519309998,0.7555692195892334,70.61919774795263,0.9997252,30.046218633651733,6852.139956712723,5846,16.13285803794861
3.7574822902679443,75.80869317054749,1.5122044086456299,0.6719932,43,40.07220653580275,30.80512261390686,162.71286821365356,14080000,-3.8291334e-10,0.99955636,75.80885410308838,101.66674473880127,129.29235884312627,438.05965579089957,50.29130547602051,6510,371.5930155116921,0.0,115.69945722629835,0.67613274,0.007158476,111.42298030112735,0.003523402,70.22031140327454,70.49004457938918,-0.0035234024,86.83135604858398,0.7572348117828369,72.33613365160596,0.9997231,30.566503047943115,7014.853311061859,5798,15.726235628128052
3.7339770793914795,71.17915844917297,1.4983599185943604,0.6721964,44,40.39545377745694,30.99933910369873,157.8204791545868,14400000,-1.8695048e-09,0.9995892,71.17931818962097,101.96157639799219,130.1849310016408,436.2162276324134,52.070804790228856,6482,377.9985987681476,0.0,116.07686431105046,0.6860446,0.007766351,112.01271745778202,0.0038626615,70.02851176261902,69.9739309678068,-0.0038626634,86.57192349433899,0.7568590641021729,70.68442184002848,0.9997224,30.232748985290527,7172.67431139946,5770,15.660312175750732
3.7369115352630615,69.06885313987732,1.5211024284362793,0.67265725,45,40.71329371567556,30.75329566001892,155.80507850646973,14720000,-7.51306e-10,0.99958485,69.06901574134827,102.2427461833395,129.24180201080847,443.6166950331578,51.50858773461798,6443,421.32641930735645,0.0,116.48621826959862,0.6826583,0.009422201,111.31475920423497,0.003868748,69.86884832382202,68.6304622016068,-0.0038687487,86.66154026985168,0.7535367012023926,71.81383601046879,0.99971414,30.299808502197266,7328.479877233505,5796,15.911956310272217
3.755126953125,75.80790853500366,1.5263478755950928,0.6718622,46,40.968648290152075,30.900937795639038,162.50138068199158,15040000,-3.1015055e-09,0.9995959,75.80806565284729,102.05435875022894,129.05351440021568,436.14752803387364,50.61751677895868,6496,402.63253387542386,0.0,116.25017707849749,0.68472904,0.009854203,111.2477645564646,0.004001182,69.92955350875854,68.79122214507865,-0.0040011853,86.63113307952881,0.7662875652313232,71.82527778965787,0.999706,30.18172001838684,7490.981762647629,5811,15.808041334152222
3.7675793170928955,75.75305414199829,1.5140495300292969,0.6720621,47,40.49361027843822,31.097105503082275,162.45906925201416,15360000,1.8513768e-09,0.99962157,75.75321507453918,102.12120458274923,131.08146216835536,391.2394014597284,52.00154327918961,6436,367.2645367854375,0.0,116.35727061426806,0.68596816,0.007936037,112.62406863275764,0.0027533926,70.14736866950989,71.1760343167087,-0.0027533907,86.63283395767212,0.7535867691040039,72.1280742425178,0.99969774,30.193315267562866,7653.441374063492,5707,15.60426115989685
3.7786636352539062,71.165109872818,1.8931105136871338,0.6728506,48,41.27968236834853,30.885976314544678,158.14999127388,15680000,7.93902e-10,0.9994557,71.16527032852173,102.33761065887612,129.83338974013677,484.2300608699843,51.273529018122346,6438,349.56404263671783,0.0,116.64156157921263,0.6870104,0.008578418,111.76753410211109,0.0037870577,70.33733916282654,70.67823148353065,-0.003787057,86.90567016601562,0.754188060760498,71.22288929267621,0.9996961,30.208757877349854,7811.591869592667,5783,15.687172651290894
3.754117965698242,75.35148000717163,1.5278818607330322,0.6722023,49,40.54799695013685,30.60464382171631,162.02183866500854,16000000,-1.4495735e-09,0.9996586,75.35163879394531,101.627244056972,129.88197585709744,461.9152696638059,51.114076459310155,6527,377.0686388746361,0.0,115.63998189873526,0.68085474,0.0083190175,111.87113454445317,0.003616921,69.67692112922668,67.75149451700239,-0.0036169223,86.59745955467224,0.7536771297454834,70.93473389769575,0.999693,30.212825298309326,7973.614223003387,5812,16.038779258728027
3.761460542678833,71.317862033844,1.5521762371063232,0.6714828,50,42.45765907899026,30.959553480148315,159.11091923713684,16320000,3.4687718e-11,0.99947166,71.31802201271057,103.7401255419191,128.44781635332413,387.3919689966031,49.864583414647655,6382,394.77733777200336,0.0,118.50397528294293,0.6829063,0.008735752,110.88447515046711,0.0034201476,70.72350239753723,69.93232186269758,-0.0034201476,87.71555876731873,0.7596244812011719,71.08801550595706,0.9996854,30.830697059631348,8132.725688457489,5862,16.104609489440918
3.800549030303955,71.38723492622375,1.5291426181793213,0.6725199,51,41.51318504154468,31.050722360610962,158.19865560531616,16640000,-3.133519e-09,0.99943405,71.38739538192749,102.37118777704218,129.85667047279637,482.91874339806554,51.483285528662506,6443,437.18532653030513,0.0,116.72370228313689,0.6818368,0.00944981,111.78205845357624,0.003972838,70.09488368034363,71.06712520116858,-0.0039728414,86.74366354942322,0.7542858123779297,69.92614192770715,0.999676,30.118404865264893,8290.93915963173,5790,15.766525030136108
3.8047378063201904,71.33468103408813,1.5223877429962158,0.6722954,52,40.540576695861,31.03098702430725,158.46275877952576,16960000,-1.3619318e-09,0.9994614,71.3348388671875,101.89397682113463,130.3357125358785,486.80802183918365,51.958544600882796,6454,395.79145564109723,0.0,116.05867486510708,0.675939,0.008554487,112.0739855014194,0.00403671,70.1230149269104,71.04021446664818,-0.0040367115,87.05364942550659,0.7527015209197998,69.76288212499506,0.9996756,30.169058799743652,8449.402396917343,5746,16.050873041152954
