Time-OuterStep,Step_1-NumTrajs,Step_0-AverageCtrlCost,Step_0-StdReturn,Step_0-MinReturn,Step_1-MinReturn,Step_0-MaxForwardReturn,Step_0-MaxReturn,n_timesteps,dLoss,MeanKL,Step_0-EnvExecTime,Step_1-EnvExecTime,Step_0-StdForwardReturn,LossAfter,Time,Step_1-PolicyExecTime,Step_1-StdReturn,Step_0-AverageForwardReturn,Step_1-AverageReturn,Step_0-AverageReturn,LossBefore,Step_1-AverageDiscountedReturn,Itr,Step_0-AveragePolicyStd,Time-Sampling,Step_0-PolicyExecTime,Step_1-AverageCtrlCost,Time-MAMLSteps,Step_1-StdForwardReturn,Step_1-AveragePolicyStd,Step_0-AverageDiscountedReturn,Time-SampleProc,Step_1-AverageForwardReturn,Step_1-MinForwardReturn,Step_0-NumTrajs,MeanKLBefore,Step_0-MinForwardReturn,Time-TotalInner,Time-InnerStep,ItrTime,Step_1-MaxReturn,Step_1-MaxForwardReturn
18.31313133239746,4919,2.2743287717100467,38.45755392065185,-430.26992422998126,-324.95800136048854,2.0843397034916507,28.174201827981253,3520000,0.008772281,0.0068962947,29.19804310798645,29.070887088775635,0.5098981248539451,-0.0087722745,1017.4516477584839,3.8819119930267334,38.25619455065888,-0.006840939189254753,-41.384211384968346,-41.98230270538294,6.661446e-09,-32.76360976633673,10,0.9239435,67.37693238258362,1.2897107601165771,2.27121039358332,18.313321590423584,0.5064300089115162,0.9235482,-33.291441131979624,4.368636131286621,-0.0004567928432899906,-1.7761000868927028,4887,0.0,-1.8813903892701078,72.20147228240967,0.21052074432373047,90.56673526763916,16.382161621909944,2.1445896467468635
17.78644585609436,4977,2.256865684410248,37.67819715770418,-326.42013008101145,-338.6993401423158,1.730857409301246,16.57406679403895,3840000,0.0098512145,0.008114257,28.578296661376953,29.1834499835968,0.5027317722285304,-0.00985122,1106.9502391815186,3.8767502307891846,39.28025509316304,-0.025963423219395994,-40.79418023821016,-41.32867833856504,-5.8111587e-09,-32.24261009178254,11,0.9094917,66.83933329582214,1.2745745182037354,2.2574263259735465,17.786638975143433,0.5060553513808362,0.90913,-32.90370015496493,4.362394332885742,-0.011839749199499075,-2.0485913267634417,4978,0.0,-2.0284147588877275,71.6576886177063,0.21398615837097168,89.49797248840332,20.138040374027057,1.6634716628753021
18.265868186950684,5179,2.2438361177049497,35.79568237742672,-337.93095745203897,-329.206118346097,1.8261643186572818,25.80925007224439,4160000,0.008682608,0.0069960216,29.17384648323059,29.44007110595703,0.5125346181465812,-0.008682603,1197.9928572177887,3.905728578567505,35.49949965189834,0.02262723642090933,-37.72400403741639,-39.122331974715294,4.215275e-09,-30.232001523220806,12,0.8991297,67.79379296302795,1.3148581981658936,2.242275686118997,18.266075372695923,0.5127725310449355,0.89861536,-31.289061923447818,4.467378854751587,0.025947841852959886,-1.936326317155641,5046,0.0,-1.9354518253823945,72.7218108177185,0.21100282669067383,91.0420024394989,34.03961624846018,2.794451016256063
17.70217752456665,5291,2.2349028728805473,33.812512790140204,-329.02390044956934,-316.05333518594495,2.2757836957500333,33.4237729999637,4480000,0.010629688,0.0077941925,28.87978434562683,28.96980094909668,0.5091547894036542,-0.010629691,1287.4210131168365,3.787114143371582,35.626138868120414,0.004701831743193713,-36.819426826567714,-38.14649246651314,-3.003434e-09,-29.633823733701647,13,0.8882698,66.65562629699707,1.2946720123291016,2.2370148026396977,17.702373027801514,0.519199763840095,0.88786227,-30.80457135342545,4.511242151260376,0.026575394007637598,-1.9744657989168608,5151,0.0,-2.0936255474956007,71.67015409469604,0.2546710968017578,89.42744159698486,22.977185582760395,2.2512771392606314
17.75970721244812,5356,2.2263370135174627,33.24355086467058,-299.21907554217137,-333.6915175645927,1.8898575671350597,25.159124811628818,4800000,0.01020465,0.007710858,28.725788116455078,28.852752923965454,0.5195712907918594,-0.010204652,1376.4776690006256,3.7838244438171387,34.358203816817486,0.012720794503364245,-35.811433485132476,-36.399756502842926,-2.115171e-09,-28.942468483524873,14,0.8810828,66.25414371490479,1.262650489807129,2.2279652416806743,17.759901762008667,0.5218688011551497,0.8806003,-29.60215710675396,4.527980089187622,0.046059844202444404,-2.210697600782838,5376,0.0,-2.050651601692795,71.24365186691284,0.2099609375,89.05605268478394,28.498011678488577,1.9462723334869292
17.72252345085144,5586,2.2105455058224464,33.73993111018278,-302.4136984691552,-340.0310424487653,1.8629407282710848,21.663497499897588,5120000,0.010385422,0.00807897,28.540400981903076,28.959813594818115,0.5171267904385556,-0.010385422,1465.5102519989014,3.7604150772094727,31.311369764870836,-0.013604707001729072,-34.58353470621419,-37.16810193600989,-4.4927528e-10,-28.36649975812426,15,0.870722,66.12591195106506,1.2674643993377686,2.215465991809126,17.722718477249146,0.5202402685176281,0.8701512,-30.100302386208057,4.6635754108428955,0.01352975634449799,-1.9894867152031055,5296,0.0,-2.0666637634317415,71.25312757492065,0.21048331260681152,89.03179502487183,35.061983403713754,2.398091232950978
17.731720447540283,5526,2.2004573362770885,32.62004294678626,-372.65702013474265,-322.7824454529753,1.9624662237641881,23.153479260569483,5440000,0.009853062,0.0069283904,28.948225259780884,28.63830304145813,0.5212583167967033,-0.009853065,1554.6200106143951,3.729055404663086,32.51764259323942,0.001425020024665844,-34.23965300564442,-34.96213195241551,-2.585248e-09,-27.900121496072167,16,0.86242634,66.18480777740479,1.2690677642822266,2.201904279568849,17.731911182403564,0.5221543770964264,0.86195,-28.5146957616725,4.674637317657471,0.024301433274572463,-2.099250308098316,5509,0.0,-2.1471702336046032,71.32296013832092,0.20758891105651855,89.10909080505371,46.55017617258628,2.2140490472683956
17.697155237197876,5637,2.1970338319163063,30.69152024968992,-318.3192803983739,-319.2070317368879,2.023231869122344,26.53221180359195,5760000,0.010078717,0.008138366,28.89015769958496,28.42140483856201,0.5155230395207434,-0.010078716,1643.2472987174988,3.6710550785064697,31.905388233452875,-7.392856000316647e-05,-33.96423720808338,-33.86025705809402,7.2395245e-10,-27.78145680720748,17,0.8583281,65.80549144744873,1.2455363273620605,2.1968861380761666,17.697343826293945,0.5182489968729864,0.85774225,-27.912089945476055,4.592905282974243,0.0037964468430351007,-2.3381705273116995,5640,0.0,-2.127233962033745,70.87069153785706,0.21050429344177246,88.62659287452698,48.36194242719361,1.9998897914842517
17.727739810943604,5866,2.1836654122195154,30.0376485457204,-306.1480562317955,-307.22782527012697,2.1742240916739983,46.95646996184738,6080000,0.010456637,0.009201076,28.498048543930054,28.31296157836914,0.5217940346855597,-0.010456635,1731.5535354614258,3.6882948875427246,29.762508532662324,0.00979329384427166,-31.698656984326117,-33.21683094293559,1.6690631e-09,-26.261389675786813,18,0.8493194,65.3597342967987,1.2679023742675781,2.191860362533239,17.727927207946777,0.5277028084505598,0.84869224,-27.39456633916375,4.689659833908081,0.030446310767573925,-2.228881824720676,5679,0.0,-2.288373775773053,70.52120804786682,0.2091529369354248,88.30562043190002,39.450613133620266,1.929434558947216
17.80172848701477,5879,2.1714621583398666,30.524124698499712,-350.9897006419931,-304.2739344813819,2.1601861447763517,36.67469402399964,6400000,0.010064883,0.007801988,28.453253507614136,28.68955969810486,0.5290639210966314,-0.010064884,1820.3582437038422,3.7594611644744873,28.89061013761843,0.0029762221609140405,-31.949585381864424,-32.715689925452715,-7.425573e-10,-26.527430208806436,19,0.8361812,65.7700572013855,1.2515697479248047,2.1771305812729427,17.801918506622314,0.5313860240072361,0.8356999,-26.94674277605093,4.6961493492126465,0.004239421036403756,-2.1645678174751675,5736,0.0,-2.31321093838842,70.94480085372925,0.21201229095458984,88.8040418624878,26.86515128258322,1.9214433402686797
17.765371799468994,6043,2.1618720892637366,29.37428978274176,-297.5821282062444,-287.64205474989893,2.150112015268511,27.878723935706105,6720000,0.010521196,0.009872109,28.117851972579956,28.26202154159546,0.5262122450463262,-0.0105212,1908.3303368091583,3.6928212642669678,28.584752021888413,0.015512732878025076,-30.389692761936875,-31.450186951964973,-3.672384e-09,-25.252279673447703,20,0.82822275,64.91792035102844,1.2407476902008057,2.169794712641405,17.765554904937744,0.5286273364529656,0.8280008,-26.03319289714173,4.749776840209961,0.02659295891290912,-2.6709007121846247,5871,0.0,-2.1209049654252956,70.14854383468628,0.21063232421875,87.97139859199524,27.815448009858436,1.9942421947102889
17.748448610305786,6144,2.1513067639512125,27.6602407841907,-287.6430210408245,-284.84414199599416,1.85508544162267,26.776317286076413,7040000,0.009846893,0.008578556,28.608789443969727,28.127614974975586,0.5220667066595803,-0.009846891,1996.7551724910736,3.6391761302948,27.092739376286545,-0.009025088064078165,-29.445366048613945,-30.40856504095307,1.628513e-09,-24.667563487872457,21,0.8135357,65.21605157852173,1.2515223026275635,2.155419288216269,17.7486355304718,0.5372093383690525,0.8130276,-25.376556325470073,4.914312839508057,0.024301186792280483,-2.6266557979515346,6084,0.0,-1.8940272597841459,70.61492824554443,0.20987272262573242,88.42413544654846,49.68008954980388,2.417443623522056
17.730106830596924,6124,2.135493641784447,27.93930348905069,-296.4930142560407,-277.13859292883194,2.170858518685644,35.29560213235789,7360000,0.010772028,0.009148361,27.86453413963318,27.617615461349487,0.5396643547915845,-0.010772029,2083.7433466911316,3.598583698272705,28.38486500786713,0.0172127537321853,-28.830944276543953,-29.30304754509938,-6.4291666e-10,-23.93834922003281,22,0.8025956,63.880778789520264,1.2331047058105469,2.139647378413133,17.730295419692993,0.5372247248632888,0.8019945,-24.42231044222199,4.828175783157349,0.03866653761771779,-2.1968466598631218,6115,0.0,-2.087516490476343,69.19689202308655,0.2109086513519287,86.98755955696106,52.55589883203716,2.181343636970627
17.759402751922607,6418,2.1196437184745216,26.66672576757922,-280.7677420584205,-279.16178205844386,2.069395406787797,34.33679631132337,7680000,0.010209926,0.008254327,27.976467847824097,28.401779174804688,0.5376162549675662,-0.010209921,2171.834800720215,3.6979286670684814,24.70024748988188,0.013263325778637765,-27.048810954078757,-28.1135013552619,5.7805933e-09,-22.885130030294757,23,0.79199797,64.89037728309631,1.2171568870544434,2.121094050983408,17.759591817855835,0.5337235056974018,0.79145306,-23.629060874637045,4.8901824951171875,0.03554033443282437,-2.1257292686383202,6325,0.0,-2.214611602834965,70.27248811721802,0.20990514755249023,88.09082579612732,40.97046012804348,2.031361318757885
17.81706738471985,6434,2.105227664506729,27.04003350943169,-268.231357309743,-332.58981187433983,2.1994222800946077,32.876919092646375,8000000,0.0104223555,0.00974202,27.971686601638794,28.55760955810547,0.5337514320870939,-0.010422355,2260.4351127147675,3.7407312393188477,27.3306224168618,-0.02760002674931866,-28.367784284805644,-28.970526049848694,1.1005412e-09,-23.797299046508247,24,0.782394,65.13396263122559,1.2319929599761963,2.111491554460414,17.817261219024658,0.5376880671844413,0.7820249,-24.26803174708754,5.087930679321289,-0.021446161617549028,-2.0335148948699593,6292,0.0,-2.1574570540482965,70.72026920318604,0.2106790542602539,88.59962391853333,47.12148221010648,2.3440842097892296
17.83619475364685,6573,2.089524882750125,25.798286415782172,-277.3457031226887,-286.54217166264743,2.4864906444274557,50.41039318521736,8320000,0.009820879,0.008125067,27.903831243515015,28.046972274780273,0.5484899072201226,-0.0098208785,2348.4360225200653,3.702045202255249,25.248164710772034,0.025428549130194694,-25.842463387677203,-26.57768173973639,9.2157376e-10,-21.880838801116013,25,0.7666703,64.53194308280945,1.2507579326629639,2.0971280736849995,17.836379289627075,0.5459807361166141,0.7661075,-22.394879453282474,5.069156646728516,0.04769653188298029,-2.235539015770023,6475,0.0,-2.882451421227719,70.10186338424683,0.2124011516571045,88.00023126602173,40.21271128410722,2.6027995416364154
17.868452072143555,6611,2.0777339511981485,25.31460607268212,-295.9738999717239,-338.65461934562273,2.015698052749001,32.44463992248809,8640000,0.01006493,0.007758747,28.526061296463013,27.965301036834717,0.5376739567058119,-0.010064931,2436.9118251800537,3.651986598968506,24.909163538187688,0.00023812163828277211,-25.593516494672826,-26.605081200431968,-6.623849e-10,-21.677470568470735,26,0.7580053,64.99117183685303,1.2445063591003418,2.0804540758243864,17.868652820587158,0.5440051161175832,0.75746703,-22.432406362146885,5.04707932472229,0.024310895100285543,-2.151551559011073,6471,0.0,-2.451171751786806,70.54325652122498,0.21593260765075684,88.47518157958984,32.01818597412525,2.1482959982960668
17.74763321876526,6727,2.0625834965137826,23.822929521278606,-254.3100468006542,-299.13818956712714,2.1903336486687013,40.95970362405207,8960000,0.010322547,0.009446943,27.621466636657715,27.864696264266968,0.5390456320916145,-0.010322551,2524.37424659729,3.682020664215088,25.264068126831305,0.009465002178895301,-25.10416879466259,-25.451883655993065,-4.4047095e-09,-21.27222586326971,27,0.7483961,63.978049993515015,1.2049360275268555,2.073689024439252,17.74781847000122,0.5375964192676443,0.7477205,-21.645399417640963,5.1665940284729,0.027779662000987318,-2.5046377789933727,6631,0.0,-2.03543050173236,69.64921402931213,0.2096271514892578,87.46179938316345,34.17728576358814,2.0806109257257
17.885457038879395,6764,2.0516857117873397,24.381938402017383,-262.48915540005305,-276.18803868545285,2.0956170547169646,52.9959002935137,9280000,0.010434913,0.008832025,27.685039520263672,27.63576865196228,0.5440324971860984,-0.01043491,2611.8242914676666,3.633646249771118,24.02967207803658,-0.048129280888622936,-24.969797892939443,-26.09587291057069,3.6583625e-09,-21.299423292760167,28,0.7364976,63.812779664993286,1.2389743328094482,2.0550325888792873,17.88564968109131,0.5463362047696295,0.7360549,-22.165289246947648,5.181253910064697,-0.002564985720433156,-2.157755089213729,6779,0.0,-2.6064177632721934,69.50001335144043,0.21161961555480957,87.44940710067749,36.59956238950585,1.9560257806925603
17.79613184928894,6985,2.0350246092025914,22.644421590726946,-290.6821714300552,-269.6397828451777,2.237431944749937,42.19156151205621,9600000,0.010130894,0.007753623,27.818264484405518,27.866931915283203,0.5362866578047712,-0.010130895,2699.5956761837006,3.654839038848877,22.38159072143669,0.0016686572646825459,-22.84013332077142,-24.28279017214439,-7.559381e-10,-19.58808045792435,29,0.7236346,64.18603205680847,1.240335464477539,2.0422370955422013,17.796316623687744,0.5450278513054558,0.72317684,-20.786867420698044,5.20629358291626,0.042715662185219994,-2.07474002976663,6833,0.0,-1.9732495103479022,69.90871787071228,0.21445274353027344,87.77071499824524,85.18323398893429,3.0950329654588944
17.754289388656616,7086,2.0212399864631476,22.958674840691163,-283.04588180191655,-301.87354729486367,2.1229000014136528,67.7349393901423,9920000,0.009589588,0.0072761653,27.729117155075073,27.6503164768219,0.5448350686613177,-0.009589585,2787.1000621318817,3.6119143962860107,22.028430567351776,0.025996596615311746,-21.759783589190942,-23.174236234029273,3.7934953e-09,-18.68919775376256,30,0.71536434,63.777454137802124,1.2065949440002441,2.030158466523161,17.75447678565979,0.5429939920893216,0.7146448,-19.789660652690134,5.392287969589233,0.06657957404719186,-2.056070888713878,6841,0.0,-2.1780944217902865,69.68545508384705,0.21247243881225586,87.50369548797607,37.38066998690995,2.256006448097039
17.76578688621521,7124,2.0102843792447147,23.866623935048064,-338.7861821944619,-287.1174272673556,2.1800715386333582,59.32628727805965,10240000,0.009444404,0.007614503,28.15243625640869,27.813831329345703,0.5510193826377539,-0.009444401,2875.134394645691,3.6120707988739014,22.670134138629074,-0.020486995424706066,-23.047942935534145,-23.67516727462206,3.340277e-09,-19.76859508786651,31,0.70844483,64.39781713485718,1.2167444229125977,2.0164617136586607,17.7659752368927,0.5528100406382258,0.70776904,-20.22391897009225,5.278291463851929,-0.004519136997978055,-2.0924515923605718,6989,0.0,-2.1549825128193962,70.20012283325195,0.2190401554107666,88.03373289108276,45.149539746307525,2.1528086458363735
17.875627517700195,7231,2.0018828575626433,22.09047026715545,-266.57030689866053,-299.50340759096144,2.2205223530965266,36.54159247524103,10560000,0.009596766,0.007727918,27.85369563102722,27.597188472747803,0.5492146104297803,-0.009596765,2962.8161635398865,3.6123955249786377,21.575945172346547,-0.00046531658363517715,-21.44909007262734,-22.66261564265081,8.550229e-10,-18.487338148584755,32,0.7009664,63.90665125846863,1.2258274555206299,2.009049349176057,17.875820636749268,0.5487318546920232,0.70037943,-19.4767966628439,5.308521509170532,0.04261215247512451,-2.0058907106340724,7080,0.0,-2.212740034544789,69.73836016654968,0.2126936912536621,87.68112182617188,64.02906689227945,2.6773267428689724
17.847245693206787,7337,1.988565291888255,21.701008290213768,-255.0768841642234,-282.3763547953866,2.2857467285711173,38.812303853033264,10880000,0.009927452,0.008532921,27.790751218795776,27.71853494644165,0.5525865787369334,-0.0099274535,3050.874957561493,3.6573290824890137,21.476426432223203,-0.004775850947578191,-21.724411843977006,-22.26397973538381,-1.4958363e-09,-18.7370071634673,33,0.6913152,64.08066606521606,1.2564971446990967,2.0008893651394066,17.84743857383728,0.5498970445042357,0.6908159,-19.127309809041197,5.5361669063568115,0.008809139895353908,-2.2078310020193137,7146,0.0,-2.1250292359086713,70.14091515541077,0.2151930332183838,88.05818963050842,53.445542227582415,2.253536950631904
17.768537759780884,7445,1.9775850688524383,21.86348633121528,-314.0280629607502,-249.69477824650403,2.166329374876848,46.589737760814174,11200000,0.010566163,0.009731864,27.69720220565796,27.309864044189453,0.539478358281742,-0.010566166,3138.11882352829,3.5550103187561035,20.102901379261976,0.028035539758259592,-20.16165722078969,-21.047024724168217,-2.4355722e-09,-17.493965522897778,34,0.6826853,63.39173126220703,1.2186260223388672,1.9907954632153948,17.768738746643066,0.5500244362342828,0.68200034,-18.0573081329964,5.490139961242676,0.05798106648071023,-2.451671593828804,7235,0.0,-2.046975582302234,69.40679025650024,0.21016693115234375,87.24320459365845,59.854448706754866,2.0865695821910424
17.795406818389893,7326,1.9596896738426366,20.75807622113432,-267.9066282781314,-291.2692890474955,2.1916643880345896,55.488347795108915,11520000,0.009309287,0.006437333,27.488927841186523,27.55805802345276,0.5441555758432971,-0.009309289,3225.8002049922943,3.980222463607788,21.333811473293014,0.005897941321445583,-20.078795080443584,-20.696469374373645,-1.9683637e-09,-17.299253157572203,35,0.6714268,63.84750413894653,1.2066879272460938,1.9607281317022602,17.79560089111328,0.5544749311045615,0.6708493,-17.881398280500104,5.438575029373169,0.045149528406995376,-2.203943204261815,7396,0.0,-1.9741504358289965,69.81597828865051,0.21181392669677734,87.68076586723328,75.80050506574386,2.6542257389745942
17.798948287963867,7473,1.9516120334359333,21.05516510293716,-273.58420179224424,-229.60464403823852,2.1504378405819673,57.40942759721939,11840000,0.009233656,0.0067242337,27.597593784332275,27.79622983932495,0.5444148277752645,-0.009233652,3313.4933845996857,3.616206645965576,20.943878881944382,-0.05725713898642986,-21.36909232177021,-21.749878208593028,4.7916653e-09,-18.478473733811352,36,0.6675261,63.825209856033325,1.2010750770568848,1.9639963190897514,17.79913854598999,0.5519451296296306,0.6670331,-18.785803588016268,5.4720752239227295,-0.032045712366813583,-2.4547389882165622,7392,0.0,-1.9207653328419712,69.82320666313171,0.20948362350463867,87.69248628616333,53.540555686578436,2.1839415329945226
17.79092001914978,7437,1.9444243321249775,19.94822801678384,-226.1209241864913,-254.9771205635265,2.136930157713055,43.55308035019695,12160000,0.009549258,0.0071994616,27.359537363052368,27.46973419189453,0.5389425405428423,-0.009549261,3400.6614060401917,3.570378303527832,20.47714109682719,-0.0641741223462445,-20.784108902906397,-21.291029360194266,-2.5670832e-09,-18.01613614765545,37,0.66371906,63.1907479763031,1.190486192703247,1.94943553372672,17.79110550880432,0.5464643693699565,0.66321254,-18.498179631336836,5.591171741485596,-0.023449011596676155,-2.543929392841052,7533,0.0,-3.2181574395335644,69.30849266052246,0.21014666557312012,87.16740536689758,55.45444727805527,2.120500187673362
17.8273446559906,7667,1.9337105453450458,19.898673848060575,-256.1278476701805,-225.60071751536242,2.128092491642949,47.785220202425975,12480000,0.0097534,0.007065431,27.51401376724243,27.382004737854004,0.5383888432681936,-0.009753399,3487.946759700775,3.5509190559387207,19.047059396015225,0.020441373292223328,-18.040477513939898,-19.282651218464437,1.5628501e-09,-15.737702908645762,38,0.65647185,63.28768610954285,1.2106826305389404,1.947208898659842,17.827527046203613,0.5504038305303367,0.6557938,-16.731916921753488,5.5579833984375,0.07759234328117044,-2.254066369833751,7602,0.0,-2.4091263012587487,69.38480377197266,0.21198701858520508,87.28380751609802,61.01103437291364,2.5595207117661323
