train-MaxReturn,Time-Optimization,train-AverageReturn,n_timesteps,train-StdForwardReturn,train-NumTrajs,train-StdReturn,train-AveragePolicyStd,train-MinForwardReturn,Time-Sampling,train-AverageForwardReturn,Time-SampleProc,LossAfter,train-MaxForwardReturn,LossBefore,train-PolicyExecTime,train-AverageCtrlCost,Itr,Time,train-AverageDiscountedReturn,ItrTime,train-EnvExecTime,train-MinReturn
-161.70720903194936,2.4234561920166016,-759.0226011892862,4840000,1.4155367167139299,200,283.5844155962896,0.7948553,-8.39223702488514,12.007997274398804,-3.406369570559459,1.5297229290008545,-0.010253605,-0.41227761566276944,-1.6298145e-09,0.6872007846832275,0.3875388256908316,120,1910.2768399715424,-310.8049720020444,15.974519491195679,10.98511791229248,-1763.074592057951
-189.1259159498947,2.4542109966278076,-753.0826314586914,4880000,1.4336059236991696,200,287.3070838830679,0.79320955,-6.890444752823164,11.937316656112671,-3.3760502707879025,1.3613710403442383,-0.0103387395,-0.5473798075501631,-6.170012e-09,0.6854257583618164,0.3881628491425667,121,1926.0498690605164,-306.4435165090901,15.766225099563599,10.915576696395874,-1458.4488272471642
-191.481734443642,2.45510196685791,-748.3886415070767,4920000,1.3178530025951294,200,264.12560926017835,0.7918353,-7.8601871823010425,11.990904092788696,-3.3544001803289474,1.3302693367004395,-0.01039675,-0.5829835217582799,-1.6298145e-09,0.6852576732635498,0.38635829837270097,122,1941.8465104103088,-300.7980831794568,15.789740562438965,10.977651119232178,-1648.7237375817895
-229.9246334741149,2.4436233043670654,-745.2234448605418,4960000,1.3676246559238412,200,274.187976397145,0.7906662,-8.962795913502875,11.977901458740234,-3.338041706569713,1.36336088180542,-0.009986437,-0.7760361642154865,-7.450581e-09,0.6866838932037354,0.3868625446319098,123,1957.6520023345947,-306.97444608333177,15.798454523086548,10.956046104431152,-1871.7377789020838
-232.59304164194623,2.4171552658081055,-739.6428229506963,5000000,1.367456565038896,200,274.39037278274344,0.7890624,-7.1868023860749055,11.977721452713013,-3.309629869982091,1.3380036354064941,-0.0100880265,-0.7749243803445119,-1.2805685e-08,0.6862454414367676,0.3873988268388555,124,1973.4050495624542,-300.8314881881734,15.746275663375854,10.95453429222107,-1519.092206768793
-211.6339063888562,2.4218530654907227,-740.1212783676066,5040000,1.29862059613417,200,260.4242800278992,0.7872141,-7.592130677723376,12.011906862258911,-3.311885062951353,1.366697072982788,-0.010645713,-0.6884335602974341,3.958121e-09,0.6877787113189697,0.3875181835820413,125,1989.2262184619904,-300.42760313236226,15.814081192016602,10.985715627670288,-1596.5005862070145
-184.31410279424523,2.4171197414398193,-727.5126720145449,5080000,1.3972130177569304,200,280.15954792990107,0.7849044,-7.6354782126775795,12.028348922729492,-3.2493386473523698,1.3702561855316162,-0.009491944,-0.5423979009109823,3.3178367e-09,0.686537504196167,0.38701388412216586,126,2005.0601916313171,-294.17584139622517,15.827529907226562,11.00700855255127,-1605.6034569460642
-173.5986062567094,2.4155852794647217,-750.3656215165236,5120000,1.51559622339418,200,303.57728512829266,0.7826769,-8.057295967600744,12.039929866790771,-3.365238709967505,1.4004878997802734,-0.010062169,-0.49047917074859837,4.4237822e-09,0.6889035701751709,0.3853554915537077,127,2020.9365339279175,-307.1663408567709,15.869673252105713,11.018007278442383,-1692.6907784831683
-221.53552590747407,2.4116621017456055,-728.3314622819526,5160000,1.372350408081921,200,274.9407983375271,0.78098726,-9.554508684472497,11.953869342803955,-3.256632574551142,1.3619003295898438,-0.009841419,-0.7260072580443265,1.2340024e-08,0.6855032444000244,0.38381040384604487,128,2036.6839981079102,-297.0582189448069,15.740867853164673,10.936108112335205,-1987.5115303481857
-166.2708440413637,2.438434362411499,-725.4064392591665,5200000,1.3564408357992273,200,271.9312734549046,0.77953863,-6.801691281107481,12.038782596588135,-3.2398400321869176,1.3685269355773926,-0.009721902,-0.4559392906492019,-2.9685907e-09,0.688692569732666,0.3859889128118818,129,2052.549348592758,-296.1459200719517,15.85924482345581,11.015784978866577,-1438.3063102601309
-210.80710540022383,2.425541639328003,-725.7264194485251,5240000,1.364754440460559,200,273.58707889770517,0.7781406,-7.433740292037414,11.929142713546753,-3.2431402892199386,1.3477306365966797,-0.009642183,-0.6806432498112414,-4.1909516e-09,0.6867039203643799,0.38430920141080066,130,2068.271823644638,-297.34950931817383,15.715863227844238,10.905311107635498,-1570.8090204527682
-183.80817112068772,2.4190402030944824,-714.8837080748277,5280000,1.3946773049195333,200,279.7252702240596,0.7766663,-7.606125453909375,11.981311321258545,-3.1884938840512245,1.3627033233642578,-0.010419826,-0.5420453554197218,-1.8626451e-08,0.6844854354858398,0.38471829552013065,131,2084.0552570819855,-292.4141230894955,15.77668309211731,10.959320545196533,-1600.2898404007294
-203.37171546516748,2.4164648056030273,-704.2116874070366,5320000,1.2872833059753501,200,257.9427365038306,0.7751793,-6.14802675236403,11.958877801895142,-3.136366702370001,1.3913638591766357,-0.009708732,-0.6446055033398435,4.8894435e-09,0.6890449523925781,0.38345281263216646,132,2099.842392206192,-287.9533538924678,15.780258893966675,10.931411027908325,-1308.5032301962756
-127.8018732654492,2.410641670227051,-702.7196786860446,5360000,1.4302437469581828,200,286.91621122626196,0.77358997,-8.79442193791728,12.02019715309143,-3.1283785493330014,1.3738150596618652,-0.009998105,-0.262346402148874,-1.5716068e-09,0.6856865882873535,0.38399723755329623,133,2115.667378425598,-291.90577212487756,15.818255186080933,10.997258424758911,-1838.3239111795713
-198.71646665053248,2.4193758964538574,-695.7870495230917,5400000,1.2536209859392033,200,251.3555416708559,0.7719077,-7.475039043432035,11.971937417984009,-3.0975521602153373,1.359116554260254,-0.009861195,-0.6142698709552493,1.0768417e-09,0.6863186359405518,0.380157133578757,134,2131.439180612564,-286.8779144355886,15.764765739440918,10.949275255203247,-1571.898440930907
-220.28005888484313,2.4283366203308105,-740.207689071115,5440000,1.3887281878197901,200,278.5357287196593,0.7702918,-8.515329834592691,12.043460607528687,-3.317877598768608,1.3370380401611328,-0.010201739,-0.7172790864362721,1.5366822e-08,0.6857924461364746,0.3819693541262166,135,2147.2681756019592,-300.4393508932046,15.82228422164917,11.022440195083618,-1786.91409500009
-148.27409236151334,2.428035259246826,-727.3796593766036,5480000,1.4040532085913822,200,281.27466669843784,0.7692509,-7.819693081607836,11.953437566757202,-3.2533313823828105,1.3822779655456543,-0.009837929,-0.350186103667004,5.0640665e-09,0.6863367557525635,0.3823548440134871,136,2163.052499771118,-300.0354261236573,15.77735686302185,10.92652702331543,-1640.4016441423978
-247.79073342930545,2.4194207191467285,-697.3275493587788,5520000,1.3219982314115784,200,264.9138174856358,0.7679581,-6.877083472268226,12.088828563690186,-3.103805259696833,1.4026424884796143,-0.009855908,-0.8630075969750254,-1.1641532e-08,0.6874485015869141,0.38160472792031863,137,2178.981597185135,-287.466335289675,15.922286748886108,11.060872554779053,-1452.226891481298
-191.66614922102346,2.435469627380371,-746.4414583968933,5560000,1.3573229762174508,200,272.25583329959227,0.766418,-7.400931506359168,11.90589189529419,-3.34945294079528,1.39558744430542,-0.009512667,-0.5859294021233218,-5.122274e-09,0.68650221824646,0.3815653798422126,138,2194.738704442978,-306.08682471903217,15.750515460968018,10.883052349090576,-1556.1807207376717
-165.2043170569184,2.4278042316436768,-691.8427525421156,5600000,1.3507954438813163,200,270.97644019117564,0.76499707,-8.679153173190432,12.03933596611023,-3.077941858772082,1.4272089004516602,-0.010314133,-0.4558199946337801,-4.656613e-10,0.6859166622161865,0.3800662793445392,139,2210.6531915664673,-280.8574323830625,15.907785415649414,11.017538785934448,-1817.8891479864471
-246.4623067045177,2.4232795238494873,-722.5223347328105,5640000,1.4539071480281112,200,291.48065798831783,0.7639203,-8.184238742605022,11.956050872802734,-3.230698286366406,1.5588810443878174,-0.009953492,-0.8599064405786444,3.7252903e-09,0.6869335174560547,0.38071682476561564,140,2226.611747741699,-294.3785855695345,15.951805114746094,10.934953689575195,-1715.0097373792646
-154.9584811835826,2.4301421642303467,-733.6195695957203,5680000,1.4271104011107247,200,286.2783161268647,0.76266104,-6.901789295270992,11.962486982345581,-3.2860032297229553,1.4138596057891846,-0.010529875,-0.4105324198347474,-8.8475645e-09,0.685575008392334,0.3808918399087361,141,2242.4391961097717,-297.256234205786,15.820239305496216,10.93879246711731,-1454.8142181433345
-168.27554013306857,2.447190046310425,-719.6280230603454,5720000,1.4036750751387275,200,281.59916041661734,0.7613525,-8.188736650788723,11.88261890411377,-3.2166471309686187,1.3729724884033203,-0.010110212,-0.4637404648075303,-1.1874363e-08,0.6855330467224121,0.3802953833753632,142,2258.1608440876007,-293.23873823638047,15.71487021446228,10.859440803527832,-1714.937008070958
-183.15467848729259,2.4373209476470947,-683.9805136005575,5760000,1.2082556470684118,200,242.25473953800955,0.76053,-7.718976965841215,11.948838710784912,-3.03882194247267,1.3879969120025635,-0.009726079,-0.5490060697629864,5.981292e-09,0.6849043369293213,0.37987857887946264,143,2273.955333709717,-285.0303244288908,15.787816286087036,10.924585103988647,-1619.021600980067
-154.868626952874,2.4231560230255127,-707.6474239368114,5800000,1.3647837498310103,200,273.8020272440829,0.7594891,-7.300206295742196,11.91414189338684,-3.1566282566405524,1.3547823429107666,-0.010453757,-0.402173440412684,4.1909516e-09,0.6863808631896973,0.380376995612702,144,2289.667679786682,-290.60581414178887,15.705549240112305,10.89199423789978,-1537.7921323508754
-210.65784516255323,2.4211204051971436,-707.4188652215373,5840000,1.2886571672161637,200,258.1428679016544,0.75802803,-7.04386926562027,12.03504204750061,-3.1553835349815915,1.356703519821167,-0.010616764,-0.6732935232272168,4.1909516e-09,0.6860618591308594,0.3805038664223048,145,2305.5016219615936,-290.07380356892065,15.82632040977478,11.00779938697815,-1483.2828771913535
-201.20121144098917,2.424015760421753,-679.5183680373917,5880000,1.3861051276272962,200,277.74593023748236,0.7566933,-7.182306073609138,11.963334798812866,-3.0181191861983887,1.375378131866455,-0.010060896,-0.6272199842830393,1.1641532e-09,0.687753438949585,0.37826525509995407,146,2321.2844729423523,-278.3456057483012,15.776180267333984,10.940346717834473,-1512.6363072736906
-162.6692866649455,2.420544385910034,-677.9243053184282,5920000,1.2287634276860373,200,246.34727215139134,0.7553977,-6.604670879200407,12.015435934066772,-3.0077506407332795,1.3359129428863525,-0.00987632,-0.439300092822206,-3.4924597e-10,0.6866230964660645,0.3806861632022607,147,2337.076664686203,-279.05836184991267,15.785355806350708,10.992226362228394,-1399.3968335534316
-199.20047934841716,2.4038634300231934,-709.4069289468159,5960000,1.2795718591430405,200,256.2864948238287,0.7541641,-7.128651317326728,12.014649868011475,-3.166700381810668,1.4017555713653564,-0.009696165,-0.6263317745367545,1.3969839e-09,0.6868562698364258,0.37908080192961546,148,2352.9155027866364,-291.6355371186793,15.831781148910522,10.99153184890747,-1501.065344028308
-177.239282487644,2.426409959793091,-668.2784974785756,6000000,1.2744975130332745,200,255.8096439607258,0.75292546,-6.595841216420963,12.082114696502686,-2.961598695135729,1.3801236152648926,-0.009741833,-0.518230358892354,1.8626451e-09,0.6876082420349121,0.37858063689512295,149,2368.824677467346,-277.9401338222195,15.902240514755249,11.058111190795898,-1397.254174460345
-224.51152074522628,2.42453932762146,-721.7475139324888,6040000,1.1745719617906092,200,235.11208845437508,0.7515311,-6.934608203797596,11.921767711639404,-3.2278005789600273,1.355046272277832,-0.010917608,-0.7588029148513309,2.0721927e-08,0.6891961097717285,0.3797406200683945,150,2384.545773267746,-294.62475011796903,15.71453857421875,10.896475553512573,-1464.4251214936164
-186.78887075910365,2.4263596534729004,-698.9973248566926,6080000,1.286103117941893,200,258.06181108372283,0.75019026,-7.583158601116898,12.042394876480103,-3.1148081258813773,1.3618381023406982,-0.010231333,-0.5577135388819566,1.6065314e-08,0.6892311573028564,0.3789762336671626,151,2400.406895637512,-286.88397368145297,15.843671083450317,11.019548892974854,-1595.5926586812973
-161.71734320375066,2.420466423034668,-689.2997158019184,6120000,1.350557846241932,200,270.97213118580976,0.7489168,-7.881876096483699,11.94366192817688,-3.0678016678150253,1.3691632747650146,-0.010884483,-0.4344095297729092,7.799827e-09,0.6899254322052002,0.3774511194754474,152,2416.1633036136627,-285.18192555485666,15.746501207351685,10.913250923156738,-1661.0089478259945
-166.8111664115566,2.399535894393921,-709.5331349215552,6160000,1.328000547429189,200,266.2721049618624,0.74778026,-6.518316333901629,12.030910015106201,-3.1676164444524075,1.3581173419952393,-0.010339554,-0.4568168612352489,3.1432137e-09,0.6891989707946777,0.378847336485085,153,2431.9717123508453,-289.7585636779289,15.801671266555786,11.00649881362915,-1384.1525412710648
-196.26420131890796,2.3925578594207764,-707.8886057422415,6200000,1.4521355366314161,200,290.92987755752955,0.74649984,-8.320645167238114,11.971247673034668,-3.160247747530142,1.3596832752227783,-0.010264131,-0.6115759788194265,-8.265488e-09,0.6904642581939697,0.3779701978856677,154,2447.7151997089386,-288.70753756236616,15.736581563949585,10.94490933418274,-1739.767008386709
-179.82931617837437,2.3883438110351562,-687.2233886318244,6240000,1.3660161566603417,200,273.9028618192427,0.74565744,-7.016311977849695,12.004005193710327,-3.057107775878548,1.3507633209228516,-0.010378027,-0.5236605979660807,9.313226e-10,0.6909763813018799,0.3778006666212621,155,2463.4784281253815,-283.4539166013942,15.756227493286133,10.97886323928833,-1481.3796236458659
-212.0818421084393,2.38272762298584,-682.9133565394346,6280000,1.3240918760123541,200,265.5283143179814,0.7442851,-6.504654089886052,11.974457025527954,-3.036237631247883,1.3763816356658936,-0.010580141,-0.6869758373556263,1.0477379e-08,0.688530683517456,0.37711562071241317,156,2479.231927394867,-279.90674443028837,15.746965408325195,10.949208498001099,-1381.2837429951512
-207.31693425027933,2.392749786376953,-706.0809716498208,6320000,1.354026355795325,200,271.35604839817825,0.74268526,-8.222450263878818,12.003193140029907,-3.1525333235384925,1.3515872955322266,-0.010453215,-0.6603081923525648,-6.0535967e-09,0.6890678405761719,0.3766631239957761,157,2494.9994683265686,-290.9618996521037,15.760547399520874,10.98035454750061,-1720.6819853098436
-235.88175534562438,2.3745625019073486,-690.1072864600741,6360000,1.2430625853472763,200,249.29312634860338,0.7411322,-7.377286542346676,12.016193151473999,-3.072634538877858,1.3810503482818604,-0.010328037,-0.8114232244626182,-4.773028e-09,0.688840389251709,0.3766833542970604,158,2510.7911727428436,-283.5487111760918,15.78484582901001,10.991241216659546,-1553.9983905692482
-197.3628009028682,2.372103691101074,-713.755109746385,6400000,1.2403305091885757,200,248.67443865239176,0.7396585,-6.990259174374294,12.017417430877686,-3.1914430840523966,1.4068372249603271,-0.010559127,-0.6268434342709149,-1.2922101e-08,0.6901946067810059,0.37612537648831723,159,2526.6063690185547,-292.4952312497899,15.808399438858032,10.98630666732788,-1474.4639671677683
-202.774882842012,2.3615312576293945,-700.0929103455742,6440000,1.419913527351505,200,284.7597361598498,0.73833674,-8.720964632348478,12.017183065414429,-3.1259048852498985,1.511955976486206,-0.010294694,-0.631776741334484,-1.6298145e-09,0.6895546913146973,0.3733447633880862,160,2542.517370223999,-286.6402613396658,15.903842687606812,10.992050409317017,-1824.082425525643
-184.0523791643303,2.3928115367889404,-757.1765418613292,6480000,1.434965233585613,200,287.404719043802,0.73705673,-8.69575477723357,11.91663670539856,-3.4121456021030725,1.3555588722229004,-0.011148149,-0.551901362589647,-2.3283064e-09,0.6900577545166016,0.37252959070897823,161,2558.2017233371735,-310.8143129780808,15.677085161209106,10.882130861282349,-1813.91872218401
-240.78658403493364,2.3986122608184814,-711.3102003400817,6520000,1.336394241656062,200,267.6231611086313,0.73560375,-7.7969698491846176,11.933949947357178,-3.1838567526776878,1.3488869667053223,-0.009888844,-0.8425014158180691,5.355105e-09,0.6888706684112549,0.37146688419959667,162,2573.9032027721405,-291.2147520559284,15.694864273071289,10.907862901687622,-1635.6658580544015
-196.35574276016501,2.403995990753174,-694.3087213531212,6560000,1.3167492898433029,200,263.88980796652004,0.7341404,-6.5550721729420225,11.894314765930176,-3.0983022843641335,1.3637614250183105,-0.010306272,-0.6014772800709052,5.355105e-09,0.6880350112915039,0.3720460474160137,163,2589.5839207172394,-284.7273458977758,15.67389440536499,10.87226676940918,-1385.8519818635173
-201.75507671674671,2.3863277435302734,-673.1502148628119,6600000,1.2071244383104582,200,241.777657206804,0.7327193,-6.884796413890307,11.960540771484375,-2.991485869772905,1.3688271045684814,-0.010622921,-0.6369262679709813,3.8999133e-09,0.6858999729156494,0.3730549085566997,164,2605.3200962543488,-277.9065630865788,15.729310989379883,10.935358762741089,-1450.8238067644252
-168.71349211942282,2.382230281829834,-691.5687693176541,6640000,1.2449426554487633,200,249.27929506347314,0.73128134,-7.139673715529276,11.978863000869751,-3.0850037167927935,1.3634934425354004,-0.010375588,-0.488450768107119,-3.7252903e-09,0.686842679977417,0.37163177673759135,165,2621.064699411392,-285.843349557068,15.73802900314331,10.953506708145142,-1506.8736744516466
-205.637494259949,2.383521795272827,-666.4525262373319,6680000,1.283737683042068,200,257.2433284272801,0.7299161,-7.31070365129855,12.093567609786987,-2.9600142808283714,1.3746235370635986,-0.01023015,-0.6637202538303564,-3.4924597e-09,0.6905572414398193,0.37101531656558506,166,2636.9353189468384,-273.9030974927057,15.86401629447937,11.066251039505005,-1540.536372457155
-153.07391033402214,2.399137020111084,-691.3880668151158,6720000,1.2798214896765139,200,256.2983441104249,0.72875583,-6.527393031898239,11.977213621139526,-3.086167272393983,1.3942270278930664,-0.009320387,-0.3842487585265008,-4.8894435e-09,0.6889665126800537,0.3695484509605226,167,2652.725783586502,-288.98295019422477,15.783719539642334,10.950154542922974,-1384.864520390095
-221.60680342520212,2.406187057495117,-705.0517187892489,6760000,1.4248866633274502,200,285.98637183619275,0.7275104,-7.710934863783356,11.970325231552124,-3.1518516098970997,1.345658540725708,-0.009948683,-0.7313702302759387,-5.820766e-10,0.6889822483062744,0.3722216843793008,168,2668.4680931568146,-286.8475860906223,15.735538244247437,10.944566011428833,-1621.814687203897
-151.24886243136265,2.411219596862793,-695.2607645934015,6800000,1.4061152899364862,200,281.6986899406129,0.7263178,-8.416323653117438,11.980393648147583,-3.1043062898230334,1.3864245414733887,-0.010912156,-0.39355670082704963,-3.958121e-09,0.68880295753479,0.3707860916029383,169,2684.2664861679077,-285.3371182727595,15.791717290878296,10.955700159072876,-1762.2360493722404
-174.2994909815902,2.418623447418213,-689.2545623071885,6840000,1.2923495293593759,200,258.9864084952831,0.7250749,-6.301477013491697,12.038373708724976,-3.075970078072237,1.3853764533996582,-0.009740845,-0.5220131929661513,-3.1432137e-09,0.6902143955230713,0.3690862805751437,170,2700.1279599666595,-284.85398732268595,15.854525566101074,11.011021614074707,-1336.6851823526385
-189.7944704528772,2.416337728500366,-680.091123968717,6880000,1.2808863858161734,200,256.39414880047093,0.72308207,-6.6982051254540185,11.976685523986816,-3.031944849200912,1.3805482387542725,-0.0105679305,-0.5922024033302599,-3.0267984e-09,0.6894047260284424,0.36729935513027356,171,2715.9217441082,-278.4902887478903,15.787123441696167,10.947986841201782,-1412.6323913620242
-240.00163112395416,2.4149985313415527,-705.6366403140403,6920000,1.2581170290508044,200,252.13681407132816,0.72097224,-6.612475877993951,11.966481924057007,-3.159595906949935,1.3852190971374512,-0.010151688,-0.8243175220485033,4.289177e-09,0.6884009838104248,0.3673688126460099,172,2731.7086622714996,-292.8368520489103,15.780272722244263,10.940526008605957,-1401.295542359755
-204.42292927731566,2.428685188293457,-691.8320523994227,6960000,1.3605849959289298,200,272.4669528477227,0.718782,-9.100616548659518,12.055005073547363,-3.093169942393729,1.4067323207855225,-0.011129213,-0.6570135497766327,6.6356733e-09,0.6875388622283936,0.36474738637720455,173,2747.61745595932,-285.02087760853755,15.902099609375,11.02891492843628,-1902.2930003588967
-200.66614978664018,2.416442394256592,-670.1746785428146,7000000,1.2627615962687864,200,252.86603557147288,0.7168599,-7.591983366952333,12.013687372207642,-2.9860856808512763,1.3662803173065186,-0.009794384,-0.6330511694686216,8.1490725e-10,0.6877274513244629,0.36358270407384324,174,2763.434148311615,-276.6338710743169,15.809881687164307,10.991086959838867,-1595.994893631931
-169.96795404031673,2.4268815517425537,-663.1408724538259,7040000,1.3081003339046708,200,261.9676379859731,0.71457464,-7.591021043597002,11.952349185943604,-2.9506740515157674,1.36326003074646,-0.009661306,-0.49304610303229035,-1.6880222e-09,0.6877541542053223,0.36381023143566127,175,2779.196661710739,-270.19428749874737,15.756030082702637,10.930040836334229,-1594.9675853392278
-135.5794473263348,2.4206948280334473,-697.7986602426649,7080000,1.180870334791315,200,236.34419206232724,0.71229535,-6.822866285333241,12.037265062332153,-3.1239788009679823,1.3555958271026611,-0.010105416,-0.3197529414134085,-2.910383e-09,0.688262939453125,0.36381029403436876,176,2795.0305352211,-285.9557406205766,15.826928853988647,11.010297298431396,-1438.8307831989441
-212.93526057186693,2.41068172454834,-669.1159589180471,7120000,1.2553599975087966,200,251.5088172398592,0.7110334,-6.7010780072682685,11.862521171569824,-2.9822093386810993,1.391660213470459,-0.009616189,-0.689549731638715,7.21775e-09,0.6868703365325928,0.36215946442078467,177,2810.7153718471527,-277.1376898596268,15.678322315216064,10.838505744934082,-1411.6616282210643
-196.60536741964648,2.4245734214782715,-695.5724870237849,7160000,1.2408814089642968,200,248.66947772774935,0.71042675,-7.01032152203974,12.019832849502563,-3.1134275816446357,1.4213731288909912,-0.009858397,-0.6301687792416368,-2.3283064e-09,0.6851036548614502,0.36320352124879773,178,2826.5999541282654,-287.6198003929987,15.877780675888062,10.999301433563232,-1476.5801778447485
-199.27234892367824,2.427719831466675,-701.8430593473682,7200000,1.4885063623677093,200,298.27705940154607,0.7100374,-10.29673382618562,11.928625106811523,-3.1440678444729815,1.4731190204620361,-0.009265152,-0.6254647880791516,-2.0154403e-09,0.6870098114013672,0.3639107648792736,179,2842.449827194214,-285.4165300219643,15.843065977096558,10.90491008758545,-2135.569921976414
-213.11457141930242,2.441927194595337,-700.8048464647999,7240000,1.4650238122962103,200,293.4628672823207,0.70902246,-9.648047702046226,12.017764329910278,-3.1409719744666416,1.3739614486694336,-0.009352475,-0.7019980980535351,3.0267984e-09,0.6863105297088623,0.36182615717466615,180,2858.3024003505707,-287.0550019928811,15.845650911331177,10.99324083328247,-2003.7095946769819
-164.2575278780493,2.4511072635650635,-720.4812216126331,7280000,1.402687835580298,200,281.16614280147047,0.7085261,-7.799869443900788,11.917189121246338,-3.2399032166678934,1.3699538707733154,-0.009679451,-0.4789149467133761,1.9790605e-08,0.6859190464019775,0.3612655674407692,181,2874.060933828354,-294.0727951848343,15.751717805862427,10.893727779388428,-1637.2648933775467
-160.0299419055648,2.4516043663024902,-695.9860388278894,7320000,1.340722745507096,200,268.4558224001932,0.70766634,-7.815513947432757,11.965780258178711,-3.11955139349334,1.3632185459136963,-0.0095780995,-0.4461420501534812,-6.7520887e-09,0.6875460147857666,0.3591622878703383,182,2889.861925840378,-285.32249165515833,15.794085025787354,10.942514419555664,-1640.393884739252
-177.31098325865153,2.4258720874786377,-713.856372079787,7360000,1.4248391629044237,200,285.65651563601165,0.70623964,-9.672301212664433,11.877065896987915,-3.2093674303362083,1.3846948146820068,-0.0097076725,-0.5421202305825321,-1.1641532e-10,0.685138463973999,0.35868870685256377,183,2905.570043325424,-295.83295813205166,15.70099401473999,10.856775522232056,-2013.5728227562004
-145.32448307958808,2.421172618865967,-687.9914713678575,7400000,1.2551655179521823,200,251.48234981604853,0.7045134,-6.9702460043797325,12.014531373977661,-3.0820161798583867,1.3665874004364014,-0.009383022,-0.3790264031180774,-5.820766e-10,0.6857335567474365,0.35670266158693104,184,2921.392545938492,-284.02607924321967,15.815864086151123,10.989107608795166,-1470.4451447467175
-183.69437459649143,2.4335556030273438,-678.6234018288789,7440000,1.3189528614526063,200,264.0496950906633,0.7031169,-8.467543298769593,11.91154956817627,-3.0347011929337118,1.3851768970489502,-0.008992796,-0.5672054663146829,8.58563e-10,0.6866393089294434,0.35720012939436413,185,2937.143324613571,-278.208524917264,15.743916511535645,10.889029026031494,-1766.614404917905
-194.13304209572865,2.4387784004211426,-686.4833956090366,7480000,1.4018642189499257,200,281.1283659931687,0.7016527,-9.217554925698202,12.039616823196411,-3.0732339886098625,1.3846681118011475,-0.00948101,-0.6148023611503151,1.17579475e-08,0.6881508827209473,0.35797023282121887,186,2953.024852991104,-278.17508054769206,15.874761819839478,11.014704942703247,-1917.1751111218255
-236.50848717108556,2.4159510135650635,-691.4007993098072,7520000,1.2661716630268804,200,253.96734279340217,0.70052665,-7.866572816307451,11.984506130218506,-3.1010493886072963,1.3570783138275146,-0.009061142,-0.8236298043909096,-4.0163286e-09,0.6851949691772461,0.3547431756169129,187,2968.802545785904,-284.04962088744685,15.770974159240723,10.963048458099365,-1653.1780393517254
-160.45653086404332,2.426734209060669,-687.8315244899455,7560000,1.245728937026342,200,249.41293280057008,0.69963825,-7.163482537501686,12.034693717956543,-3.084865786455116,1.386115550994873,-0.009556534,-0.45241807788598165,1.2223609e-08,0.68607497215271,0.3530543456944355,188,2984.670862674713,-281.4444003317285,15.861124277114868,11.014691829681396,-1506.032340324691
-232.52758955823973,2.4261553287506104,-673.8609805078413,7600000,1.2701954436842426,200,254.52635494271067,0.69872993,-6.906959809776588,11.93338680267334,-3.0146541916740346,1.3923828601837158,-0.0089289425,-0.8041034050169574,2.561137e-09,0.6881067752838135,0.3534087679789986,189,3000.4431500434875,-281.28025060780243,15.765560626983643,10.910736799240112,-1455.5375821470143
-243.2007709136722,2.414858102798462,-712.5844404236119,7640000,1.3765443733773937,200,275.55657501833133,0.6980749,-6.7973766107633535,11.949743747711182,-3.2057589244661826,1.3650503158569336,-0.009955,-0.8625930639081641,-4.48199e-09,0.6858041286468506,0.3559402970698471,190,3016.193384408951,-290.96073514299337,15.74329137802124,10.929905414581299,-1429.5457394335665
-125.74672133553474,2.426344871520996,-677.1337014730394,7680000,1.2924460563539504,200,259.0918870463149,0.6978937,-6.9545920860313775,12.055196523666382,-3.0278205425706233,1.377134084701538,-0.009221856,-0.27693283466701524,-1.4901161e-08,0.6865358352661133,0.35661977986935756,191,3032.072725057602,-276.5704673859858,15.872193813323975,11.032175779342651,-1463.0577656347825
-120.17843205439443,2.4219424724578857,-695.134869443089,7720000,1.3606430773937401,200,272.5081558459354,0.6973795,-7.112770666553119,11.947519302368164,-3.1189881321063524,1.3750102519989014,-0.009952275,-0.23317195190672138,-7.21775e-09,0.6870498657226562,0.35544428522244265,192,3047.837668657303,-283.33695915460385,15.758033037185669,10.924490690231323,-1494.3182925657213
-195.67426832375108,2.430778980255127,-708.7533962406388,7760000,1.2677113322037494,200,253.8875859210108,0.6969776,-7.570639144758954,12.032553672790527,-3.1872003781694036,1.3718235492706299,-0.00927309,-0.6172858277291379,-2.3283064e-09,0.6854619979858398,0.3553143891717822,193,3063.693096637726,-295.7106696731802,15.848647117614746,11.01042366027832,-1587.4361681916992
-181.51152984904581,2.426654100418091,-695.8362110144298,7800000,1.4818176169568253,200,296.7053423297448,0.69693756,-10.16231091950385,11.946556806564331,-3.1207485469486653,1.357196569442749,-0.009439095,-0.5575933228091823,-7.450581e-09,0.6867258548736572,0.3571998833280022,194,3079.443736076355,-285.4841711963606,15.743732690811157,10.925430297851562,-2107.6161374366675
-183.0670099128209,2.421696424484253,-666.63250161482,7840000,1.2232287173448635,200,245.19635970067793,0.69653684,-8.857585655272612,11.948053121566772,-2.9770275824764876,1.3536453247070312,-0.00896283,-0.573409647095017,2.910383e-10,0.687464714050293,0.35488999547238964,195,3095.1881234645844,-276.78789986517694,15.736828088760376,10.925827264785767,-1845.3510960720525
