V Predictions Mean,QF Loss,R Predictions Max,Number of train steps total,KL Loss,Policy Loss,V Predictions Max,RF Loss,Q Predictions Std,Policy mu Mean,Z mean eval,Z mean train,Log Pis Max,Q Predictions Max,Policy mu Std,Sample Time (s),Total Train Time (s),Q Predictions Mean,Epoch,KL Divergence,Q Predictions Min,Policy log std Max,Log Pis Mean,Policy mu Min,Train Time (s),Epoch Time (s),Policy log std Min,Policy log std Mean,AverageReturn_all_test_tasks,R Predictions Min,Number of env steps total,Policy mu Max,Z variance eval,Policy log std Std,V Predictions Min,VF Loss,Log Pis Std,AverageReturn_all_train_tasks,V Predictions Std,Log Pis Min,R Predictions Std,(Previous) Eval Time (s),R Predictions Mean,Z variance train,Number of rollouts total
1485.01,736.2,-0.00235418,1984000,16.103290557861328,-1487.4,2030.88,320.116,289.06,0.268493,0.56379,0.730864,40.3053,2044.72,0.925947,4.8269251100718975,145823.6539690115,1483.14,991,161.03289794921875,-30.4636,0.323572,1.25425,-6.32835,125.00981841498287,147.5599303280469,-2.7866,-0.770871,735.191661201,-0.0135216,4048000,5.58338,0.00194613,0.245142,-24.2266,205.524,3.30656,737.72608406,276.248,-7.32119,0.0017406,17.72318680299213,-0.00849784,0.00192074,55313
1536.86,866.103,-0.00236216,1986000,15.860213279724121,-1535.21,1995.32,333.656,264.433,0.283605,0.572642,0.614146,36.7303,1990.24,0.932136,4.797530197072774,145971.21325627356,1531.6,992,158.6021270751953,-69.859,0.1486,1.29834,-5.03916,125.11148270600825,147.76675702407374,-3.46366,-0.766241,727.518269458,-0.0125443,4052000,5.88373,0.00238298,0.244037,-10.3395,559.889,3.59977,753.970281877,246.742,-9.21084,0.00177624,17.85774412099272,-0.00844941,0.00117729,55358
1254.81,1169.75,-0.00233252,1988000,19.672327041625977,-1254.9,2145.38,290.813,408.922,0.26698,0.643284,0.727863,20.2812,2150.14,0.930209,4.935946782032261,146118.7455858156,1250.31,993,196.7232666015625,-68.3856,0.520731,1.22707,-5.22106,124.83494356399751,147.42765723002958,-2.57595,-0.750861,695.483803683,-0.0137233,4056000,4.69879,0.00179297,0.241933,2.32211,198.806,3.275,738.988330223,400.492,-9.57755,0.00193187,17.656766883999808,-0.0083611,0.00222555,55401
1275.34,1666.45,-0.00216692,1990000,18.98521614074707,-1272.09,1979.13,301.159,385.302,0.274324,0.541467,2.23526,26.606,1983.32,0.953213,4.841082016035216,146265.79696316764,1268.92,994,189.85215759277344,-54.6303,0.0349063,1.37145,-4.5618,124.44710372798727,147.055872972036,-2.64229,-0.76405,723.841186635,-0.0127379,4060000,4.29048,0.00195444,0.258359,-71.3158,232.804,3.5835,749.657487298,380.54,-8.3074,0.00190385,17.76768722801353,-0.00858209,0.000793954,55443
1262.04,628.544,-0.00209912,1992000,17.174762725830078,-1260.93,1828.68,257.983,280.896,0.248898,0.515877,0.763147,31.2296,1834.15,0.924743,4.825589526910335,146413.1772496465,1257.94,995,171.74761962890625,-61.5961,0.227709,1.12087,-6.50798,125.02337211498525,147.61883030689205,-3.40263,-0.757297,715.99148664,-0.0134025,4064000,5.37917,0.00229078,0.257301,-77.6896,312.713,3.34467,739.904064512,271.344,-9.24669,0.00197413,17.769868664996466,-0.0083771,0.00157385,55491
1346.86,977.967,-0.00209368,1994000,16.3866024017334,-1344.72,2023.17,309.769,303.876,0.266115,0.4588,0.687283,29.394,2025.09,0.936737,4.97859071198036,146560.24161864357,1340.88,996,163.86602783203125,-51.689,-0.0176475,1.17352,-5.29759,123.77373319299659,146.29036234499654,-2.69738,-0.754396,725.667579349,-0.0130334,4068000,5.30515,0.0024446,0.245522,-75.3732,181.978,3.50259,749.374743123,300.334,-9.43364,0.00178578,17.53803844001959,-0.00859031,0.0022506,55541
1313.03,1124.51,-0.00227646,1996000,18.175962448120117,-1316.0,1963.58,359.476,343.568,0.203451,0.426257,0.611708,23.299,1973.46,0.976556,4.9411592120013665,146707.4139659315,1314.45,997,181.75962829589844,-51.3783,0.500811,1.2992,-7.27598,124.27680253598373,147.53636992399697,-2.31826,-0.742964,701.125042218,-0.0135432,4072000,4.0847,0.00330123,0.258875,-80.9314,182.45,3.49052,751.896683955,337.288,-8.49061,0.00183753,18.31840817601187,-0.00855149,0.00247864,55586
1365.87,963.252,-0.00238035,1998000,18.38838768005371,-1367.04,2116.54,307.335,367.557,0.287667,0.383706,1.47181,29.4805,2127.8,0.927691,4.783515372022521,146853.77207280553,1363.55,998,183.8838653564453,-93.6538,0.11511,1.15793,-5.48305,123.66475807299139,146.4089737170143,-2.69118,-0.734109,705.535479152,-0.0129526,4076000,5.00192,0.00170487,0.246951,-118.227,153.327,3.39889,739.550908658,364.959,-9.00797,0.00191416,17.960700272000395,-0.00831845,0.000348617,55632
1483.81,747.017,-0.00324726,2000000,16.618932723999023,-1487.74,2039.9,410.435,345.286,0.231873,0.463542,0.741299,37.0896,2030.11,0.95049,4.7932686440472025,147001.8298434776,1478.63,999,166.18931579589844,-80.7876,0.340959,1.23357,-7.62145,125.48355366001488,148.19334423405235,-2.266,-0.762169,733.666497165,-0.0126127,4080000,5.78037,0.00240599,0.247102,-30.4185,200.36,3.38048,744.158735448,329.342,-8.7112,0.00169681,17.916521929990267,-0.00845977,0.00126037,55674
1316.35,894.895,-0.00174615,2002000,17.703956604003906,-1315.37,1946.4,279.31,345.126,0.328244,0.526784,0.588513,33.0168,1945.17,0.935309,4.792643146065529,147148.18132697468,1311.24,1000,177.03956604003906,-70.2569,0.192833,1.14563,-5.71342,123.86414926100406,146.44395533809438,-2.76507,-0.720797,745.68509324,-0.0125221,4084000,5.02182,0.00221567,0.241148,-42.9278,187.724,3.32466,745.12911849,334.857,-12.1711,0.00176831,17.787162931024795,-0.00841139,0.00155544,55720
1141.89,1066.18,-0.00254469,2004000,20.250431060791016,-1138.89,1894.0,276.131,403.291,0.294485,0.571743,2.06934,41.0861,1885.52,0.988544,4.904319821012905,147296.9084453497,1134.84,1001,202.50430297851562,-64.3887,0.438555,1.58889,-6.10235,125.22470829400118,147.83015007700305,-2.85467,-0.747386,673.249264258,-0.0130533,4088000,5.65337,0.00264137,0.260013,-41.8479,261.891,3.85633,742.348119229,395.542,-8.88445,0.0019703,17.701121961988974,-0.00838213,0.00217466,55763
1403.59,861.938,0.000204791,2006000,18.761030197143555,-1405.51,2196.86,349.328,388.991,0.277696,0.511103,1.01938,32.1209,2193.26,0.948483,4.816586264001671,147444.44991704568,1397.12,1002,187.61029052734375,-146.381,0.136076,1.45615,-7.1239,124.83102542097913,148.2521538269939,-2.87673,-0.7701,721.415267325,-0.0125449,4092000,5.76318,0.00171635,0.243952,-62.9433,281.281,3.47334,759.831817543,374.943,-10.2822,0.001875,18.604542142013088,-0.00843765,0.000957763,55805
1433.33,748.405,-0.00290762,2008000,16.351240158081055,-1426.6,2000.27,310.804,271.618,0.25262,0.497702,1.02244,23.8087,2014.88,0.934762,4.8977889209927525,147592.15561794274,1424.57,1003,163.5124053955078,-5.67815,0.0844123,1.26551,-5.75966,124.40510020399233,147.20297590599512,-2.57714,-0.773058,710.02860995,-0.0129127,4096000,4.45848,0.00218901,0.247206,-40.0071,195.939,3.16744,744.697795444,260.577,-9.3887,0.00178863,17.90008678101003,-0.00856377,0.000922344,55848
1475.24,974.756,-0.000424871,2010000,17.170425415039062,-1473.74,2157.4,354.121,306.262,0.279668,0.522236,0.928623,42.0346,2154.82,0.926366,4.825215502991341,147739.0779108598,1464.77,1004,171.70425415039062,-31.8441,0.0518966,1.1391,-5.1775,124.41445723400102,147.64881683600834,-2.85383,-0.766328,733.864022113,-0.0138758,4100000,8.24591,0.0018086,0.248151,-16.4919,332.996,3.62342,735.292260305,286.352,-9.88902,0.00197309,18.409144099015975,-0.00848185,0.000846241,55893
1454.23,1013.01,-0.000494137,2012000,16.545988082885742,-1453.02,1999.07,258.173,275.343,0.273491,0.469324,0.502392,37.532,2002.08,0.929164,4.866754310991382,147886.93771687977,1447.89,1005,165.45986938476562,-56.6943,0.14157,1.28071,-7.19566,124.89955939698848,147.45520710098208,-2.53896,-0.770702,709.049888117,-0.0123583,4104000,5.76585,0.00191354,0.25582,-103.971,254.403,3.3073,750.968543715,261.194,-8.05079,0.00179187,17.688893393002218,-0.00847899,0.00163844,55941
1405.31,845.195,-0.00208302,2014000,15.743608474731445,-1404.15,2045.05,291.925,301.687,0.249482,0.515455,0.69065,44.641,2063.26,0.941872,5.008677852980327,148034.11192291777,1403.45,1006,157.4360809326172,-13.6062,0.0990741,1.23525,-7.24999,124.04772513301577,147.15623579800013,-2.47073,-0.767442,750.393260331,-0.0134318,4108000,5.79089,0.00196005,0.254133,-60.1425,284.093,3.65155,743.824806825,286.622,-13.0759,0.00178246,18.099832812004024,-0.00845399,0.00156617,55987
1314.78,848.606,-0.00164626,2016000,17.40835189819336,-1313.44,1996.84,322.191,301.019,0.262748,0.369539,1.39283,46.3637,1991.34,0.937339,4.833721259055892,148180.83826412586,1309.03,1007,174.08351135253906,-100.75,0.249157,1.21247,-5.84505,124.11290571899735,147.0716145860497,-2.8914,-0.749267,724.001642124,-0.0131567,4112000,5.72382,0.00228787,0.260572,-49.9048,193.439,3.55739,737.049227506,291.256,-7.93456,0.00189239,18.124987607996445,-0.00840418,0.000282429,56029
1398.16,1134.41,-0.00201129,2018000,16.628339767456055,-1398.97,2000.74,328.074,316.653,0.249261,0.402708,0.540101,41.9013,2000.65,0.937683,4.862117877055425,148327.3616934969,1395.91,1008,166.28338623046875,-57.5279,0.335373,1.24637,-5.38769,124.01619819700136,146.6639878990536,-2.52827,-0.770582,736.584325995,-0.0125628,4116000,4.91047,0.00177231,0.254325,-77.4224,311.573,3.38542,751.352628464,312.224,-8.5454,0.00173546,17.785671824996825,-0.00865688,0.00168461,56078
1400.48,1023.06,-0.00255504,2020000,18.127628326416016,-1401.09,2011.11,372.33,336.318,0.294018,0.532535,0.92031,31.7276,2020.71,0.957621,4.855035917047644,148473.69171255594,1397.67,1009,181.27627563476562,-81.6968,0.822162,1.48582,-7.04516,123.6370644569979,146.14371182702598,-2.83025,-0.769919,703.82412599,-0.0134133,4120000,4.85813,0.00228387,0.25509,-60.7073,189.323,3.45432,744.517963514,324.643,-7.07103,0.00170676,17.651611452980433,-0.00852593,0.00186249,56122
1419.62,873.084,-0.00203273,2022000,16.969707489013672,-1414.31,1945.1,313.785,273.367,0.263712,0.542423,0.702843,23.7011,1946.19,0.925029,4.926649768953212,148620.36633413087,1411.12,1010,169.6970672607422,-59.8949,0.550312,1.18098,-5.17494,124.02513475899468,146.7961817899486,-2.97329,-0.772062,736.778947977,-0.0134715,4124000,5.64933,0.00183695,0.250804,-63.6174,190.939,3.22985,748.808666586,264.81,-11.0645,0.00172683,17.84439726200071,-0.00856812,0.00237804,56166
1460.45,910.722,-0.00178151,2024000,16.98652458190918,-1460.31,2022.74,298.297,293.07,0.308815,0.421843,0.490486,38.3365,2024.83,0.903895,4.788133548019687,148766.44865364092,1458.34,1011,169.86524963378906,-77.9023,0.133423,1.13451,-4.95175,123.54344049000065,146.06077246100176,-3.00029,-0.765742,718.097395573,-0.0130478,4128000,4.5354,0.00237119,0.237947,-11.2832,247.224,3.23788,746.685615348,283.004,-9.45625,0.00184395,17.729198422981426,-0.00845197,0.00153903,56213
1414.57,887.312,-0.00136518,2026000,19.002578735351562,-1414.9,2170.8,365.208,396.977,0.315808,0.470004,0.665653,31.8369,2185.38,0.942516,4.796443200029898,148912.93700457193,1410.83,1012,190.02578735351562,-62.3015,0.119684,1.27915,-6.38985,123.77409981298842,146.32771291100653,-2.53659,-0.741318,720.54209181,-0.0132032,4132000,6.51399,0.00282709,0.257504,5.12552,220.917,3.47025,754.751416853,390.126,-8.79745,0.00186824,17.757169897988206,-0.00848318,0.000634087,56262
1478.9,880.007,-0.00292106,2028000,15.710359573364258,-1476.79,2057.26,324.183,282.007,0.278617,0.440378,0.989033,32.7226,2060.22,0.915401,4.86262118598097,149061.04391213294,1471.18,1013,157.1035919189453,-13.8065,0.218419,1.17128,-6.79006,125.25386909898953,148.04089548095362,-2.65555,-0.778312,728.859664291,-0.0127954,4136000,5.50869,0.00187874,0.251045,-43.0908,193.161,3.27365,750.357958682,275.25,-7.30662,0.00173718,17.924405195983127,-0.00846491,0.00150175,56306
1367.01,1159.9,-0.00249991,2030000,16.114152908325195,-1365.95,1987.64,279.9,292.167,0.270589,0.575146,0.683898,30.2169,1990.8,0.909344,4.818389559892239,149207.77135233482,1365.35,1014,161.1415252685547,-102.203,0.127244,1.05615,-4.07861,123.94407354597934,146.75965876688133,-2.47399,-0.748511,747.549972636,-0.0128797,4140000,4.8682,0.00190247,0.242177,-12.5777,195.318,3.23176,741.53619371,283.378,-9.41219,0.00180374,17.997195661009755,-0.00849505,0.00176835,56350
1503.81,684.914,-0.00254551,2032000,16.08132553100586,-1499.14,2154.85,362.872,287.152,0.30012,0.562106,0.573849,37.6732,2158.76,0.927909,4.943002785992576,149355.15749746785,1496.95,1015,160.81324768066406,-87.4054,0.352832,1.2313,-5.81947,124.79633008799283,147.71093715599272,-3.06153,-0.754799,726.19096929,-0.0127388,4144000,6.66781,0.00177631,0.250523,-44.7293,251.184,3.45389,745.438319706,273.677,-9.91148,0.00175768,17.97160428200732,-0.00856375,0.00162513,56400
1394.76,902.139,-0.00228325,2034000,16.559371948242188,-1394.59,1962.09,318.286,290.374,0.292703,0.45072,1.00754,37.8775,1967.56,0.956934,4.902123198990012,149502.5301893458,1389.55,1016,165.59371948242188,-62.9426,0.0941055,1.44882,-5.92832,124.70077142599621,147.2564835139783,-2.86017,-0.773869,724.918737745,-0.0129555,4148000,6.07587,0.00223995,0.249312,-41.228,167.723,3.71155,744.618592758,272.057,-8.00082,0.00184288,17.65358888899209,-0.00854837,0.00180112,56447
1416.87,1021.41,-0.00266831,2036000,15.363914489746094,-1420.38,1954.39,274.405,246.484,0.295602,0.467078,1.09823,26.9594,1958.79,0.910405,4.816190084995469,149648.4819636238,1414.68,1017,153.63914489746094,-36.0216,0.0425009,1.23073,-4.66866,123.50564250600291,146.0984794329852,-2.46997,-0.761018,751.420174108,-0.0130704,4152000,5.42454,0.00267859,0.22956,-51.2505,205.757,3.00733,746.155468508,237.849,-8.82888,0.00174396,17.776646841986803,-0.00844513,0.00250357,56490
1323.03,1005.52,-0.0027952,2038000,17.909719467163086,-1325.86,1910.15,344.912,273.595,0.275104,0.495384,1.08844,38.8785,1926.83,0.967741,4.9026686880679335,149796.02678542485,1320.23,1018,179.09718322753906,-95.6393,0.757405,1.52409,-7.87466,124.91726885299431,147.45639286906226,-2.40114,-0.759432,731.948342758,-0.0140926,4156000,5.73721,0.00170113,0.266544,-109.717,197.947,3.74104,748.488022028,259.049,-8.76316,0.00186802,17.63645532800001,-0.00848645,0.00097235,56539
1398.88,923.539,-0.00194563,2040000,15.90203857421875,-1394.18,1998.65,329.668,264.976,0.327003,0.507556,0.695839,29.0308,2007.63,0.924211,4.8473406989942305,149942.32737966586,1392.32,1019,159.0203857421875,-49.8372,0.294013,1.19173,-4.96815,123.65670886202133,146.2354385900253,-2.5293,-0.73536,743.741242916,-0.013241,4160000,6.79102,0.00291918,0.242586,-66.1726,249.826,3.39315,752.580110522,249.37,-8.43349,0.00185108,17.731389029009733,-0.00853192,0.00193999,56584
1328.61,2620.68,-0.00244549,2042000,18.63883399963379,-1323.86,2000.03,306.705,371.593,0.270017,0.649927,1.14628,38.675,2009.06,0.939101,4.874287918006303,150089.0973324608,1320.3,1020,186.38833618164062,-81.822,0.0496121,1.17487,-6.1852,124.14972801797558,146.82703336398117,-2.6835,-0.746428,734.104289777,-0.0128047,4164000,4.86422,0.00278754,0.251159,16.4946,181.479,3.35456,754.749919698,364.941,-8.82168,0.00170169,17.803017427999293,-0.00842311,0.00184976,56640
1319.03,961.999,-0.00247852,2044000,18.023860931396484,-1311.06,1994.0,312.497,320.82,0.281103,0.49338,0.616774,35.0182,1994.57,0.972811,4.7848420120135415,150235.5539342508,1307.26,1021,180.2386016845703,-149.048,0.541144,1.48623,-6.01941,123.78949200399802,146.32679909199942,-2.86214,-0.759527,725.137691821,-0.0129778,4168000,5.54602,0.0024459,0.259888,-9.05208,309.47,3.6791,749.700969175,305.936,-7.82272,0.00183064,17.752465075987857,-0.00864864,0.00225796,56684
1453.94,747.733,-0.00132596,2046000,16.531288146972656,-1454.7,2192.03,287.64,379.998,0.256951,0.510148,0.617897,51.0259,2208.87,0.937777,4.889145060995361,150383.0856509078,1448.72,1022,165.31288146972656,-53.6493,0.812762,1.16138,-10.0598,124.7983755680034,147.5765369719884,-2.72194,-0.775834,752.823665373,-0.0128412,4172000,7.83777,0.00238086,0.242985,-14.3621,260.179,3.63316,751.212202299,367.988,-7.75364,0.00192313,17.889016342989635,-0.00835444,0.00167311,56728
1407.68,886.679,-0.00171547,2048000,16.78792953491211,-1407.76,2038.93,332.607,322.185,0.299874,0.496197,1.13734,44.9768,2033.17,0.961487,4.932184628036339,150530.19979510384,1401.23,1023,167.87928771972656,-125.91,0.439188,1.59074,-6.93965,124.22093051800039,147.0038098950463,-2.68002,-0.790654,708.876485123,-0.0133856,4176000,8.64729,0.00253393,0.263464,-95.7611,280.447,3.76859,730.96430241,311.831,-12.7206,0.00177343,17.850694749009563,-0.00833268,0.00130598,56779
1361.01,994.918,-0.00141117,2050000,18.298208236694336,-1362.52,1993.51,334.65,381.516,0.243212,0.521656,1.62834,29.9899,2004.8,0.973201,4.864420694997534,150676.65898044984,1359.15,1024,182.98208618164062,-84.9322,0.158038,1.39269,-7.06188,123.81374222700833,146.6461758010264,-2.78302,-0.756441,734.903787637,-0.0136191,4180000,5.1391,0.0015239,0.255473,-88.4584,268.016,3.50596,746.573034744,373.17,-10.3804,0.00189127,17.968012879020534,-0.00850828,0.00162279,56825
1397.09,883.182,-0.00201222,2052000,17.260160446166992,-1395.91,1974.53,310.428,334.509,0.290365,0.554015,0.616341,36.7011,1982.39,0.936194,4.828006881958572,150822.66463319483,1391.39,1025,172.60159301757812,-79.1009,0.245871,1.26661,-4.77596,123.50551327201538,146.1209688699746,-2.54625,-0.756885,726.429299505,-0.0133393,4184000,5.39265,0.00219404,0.243688,-25.0296,219.873,3.36723,738.942367027,326.386,-9.39631,0.00185488,17.787448716000654,-0.00837613,0.00178928,56871
1302.49,832.388,-0.00304012,2054000,16.938684463500977,-1299.81,1956.82,256.637,325.862,0.243764,0.581393,1.12328,37.0648,1970.98,0.924509,4.765451403014595,150970.7825285228,1296.31,1026,169.3868408203125,-156.819,-0.00750625,1.11786,-4.81973,125.64450332298293,148.08890426901053,-2.11423,-0.760457,757.147936267,-0.0129786,4188000,5.33227,0.00186548,0.228831,0.270479,255.12,3.3179,749.356222387,315.102,-8.86075,0.00164104,17.678949543013005,-0.00854809,0.00237685,56914
1470.3,857.068,-0.00198391,2056000,16.386930465698242,-1463.14,2020.47,373.664,269.695,0.290008,0.571881,1.26369,31.142,2021.13,0.941502,4.787053940963233,151117.87748494875,1462.24,1027,163.8693084716797,-29.4938,0.463635,1.29979,-6.37111,124.27472107898211,146.7765591769421,-2.46089,-0.769005,737.784578515,-0.0131534,4192000,6.83276,0.00191584,0.250907,56.2855,217.173,3.44076,740.634278201,259.651,-11.19,0.00187673,17.714784156996757,-0.00848579,0.00189329,56960
1516.39,905.026,-0.00229163,2058000,16.10002326965332,-1519.5,2137.69,361.245,270.97,0.303217,0.541279,0.385002,25.4668,2157.8,0.905325,4.882284481951501,151265.7064679107,1516.87,1028,161.00022888183594,-80.8514,0.0775158,1.1464,-4.60197,125.04387410799973,147.9660671269521,-2.57693,-0.772773,732.49496144,-0.0128025,4196000,4.89609,0.00156216,0.2418,-10.6435,329.621,3.0285,747.21752801,255.791,-10.0397,0.00182036,18.039908537000883,-0.00834114,0.00130113,57006
1441.14,1663.39,-0.00173419,2060000,16.493717193603516,-1442.55,2081.77,298.277,271.939,0.267539,0.535314,1.10652,40.9182,2084.97,0.901557,4.886391295993235,151412.98013116865,1440.07,1029,164.93716430664062,-10.594,0.29584,1.0288,-4.09119,124.98353887698613,147.77937642097822,-2.67029,-0.767188,724.922176912,-0.0130758,4200000,6.2947,0.00174209,0.236189,-42.9013,250.906,3.1081,747.146497219,267.674,-7.95034,0.00177039,17.909446247998858,-0.00845875,0.00156651,57054
1361.95,835.018,-0.0034636,2062000,18.730405807495117,-1365.24,2177.37,298.388,388.142,0.282541,0.472086,0.512883,33.7221,2186.97,0.927669,5.020028835017001,151560.6444912677,1360.88,1030,187.30404663085938,-65.6793,0.259357,1.17143,-4.54364,124.70631362998392,147.13649292400805,-2.60833,-0.751552,720.435343635,-0.0134418,4204000,4.86683,0.00221369,0.247633,-24.8685,265.768,3.37205,750.360754722,380.121,-9.0556,0.00174853,17.410150459007127,-0.00845366,0.0024852,57100
1437.5,638.39,-0.00237373,2064000,16.287017822265625,-1435.43,2037.68,335.615,267.607,0.321238,0.680685,0.542276,45.1947,2030.35,0.942284,4.954222658969229,151707.35313442867,1432.89,1031,162.87017822265625,-52.9397,0.444047,1.28993,-6.75833,123.61445777502377,146.5132245979912,-2.60163,-0.745984,745.882756333,-0.0133492,4208000,6.26085,0.00199924,0.251039,-215.109,271.396,3.62275,755.713838775,260.806,-9.83004,0.00174451,17.944544163998216,-0.0085218,0.00220051,57152
1313.29,1006.43,-0.00305578,2066000,16.714794158935547,-1313.35,2017.34,340.83,302.352,0.263609,0.515299,0.646724,38.2508,2018.6,0.951143,4.8477734890184365,151854.4366161447,1309.55,1032,167.14793395996094,-34.9009,0.190555,1.34143,-6.44925,124.41766186099267,147.41223579802318,-2.57481,-0.781725,737.890502849,-0.0138244,4212000,7.06465,0.00149924,0.25366,-31.2303,274.238,3.6481,754.020076971,289.047,-7.90077,0.00186292,18.146800448012073,-0.00851795,0.000963533,57198
1418.89,1009.23,-0.00323608,2068000,16.867856979370117,-1415.62,2049.61,336.132,302.903,0.230505,0.461826,0.877825,27.8116,2050.57,0.911919,4.91867778103915,152001.50288913073,1415.49,1033,168.67857360839844,-45.8187,0.129169,0.948759,-4.87479,124.41573507597786,147.1594883010257,-2.82714,-0.748667,708.190505143,-0.0126701,4216000,5.51064,0.00210179,0.250001,-37.7282,154.079,3.25613,754.837466879,296.997,-10.6227,0.00181597,17.82507544400869,-0.00860993,0.00147204,57249
1436.66,771.252,-0.00170791,2070000,17.081039428710938,-1438.42,2197.13,308.513,363.326,0.263071,0.585081,0.981729,30.4323,2203.89,0.927968,4.815261705050943,152149.56929195882,1434.68,1034,170.81039428710938,-60.6727,0.243014,1.08755,-5.93739,125.57285479002167,148.12722229008796,-2.48011,-0.742474,737.322444078,-0.0127353,4220000,5.28859,0.00241804,0.244284,-25.8874,213.028,3.30616,756.554332234,352.986,-8.7684,0.00185086,17.739105795015348,-0.00841566,0.000765707,57292
1387.63,903.94,-0.00348835,2072000,17.5277156829834,-1391.67,2123.43,316.429,371.013,0.315636,0.5363,1.00835,33.1027,2135.64,0.928735,4.840131792007014,152295.53047370882,1387.94,1035,175.2771453857422,-55.8922,0.432028,1.2775,-7.72047,123.32085803200607,145.84557314700214,-2.70055,-0.746069,733.102605961,-0.013144,4224000,5.85035,0.00156808,0.25158,-61.691,272.757,3.42366,753.69295956,357.851,-10.2186,0.00186553,17.684583322989056,-0.00832083,0.00190568,57336
1528.98,588.589,-0.00287792,2074000,15.814244270324707,-1526.29,2080.88,364.224,272.489,0.216063,0.660507,0.624973,57.1944,2084.23,0.950358,4.849747687054332,152442.4402329809,1522.39,1036,158.14244079589844,-14.1524,0.448918,1.2182,-8.36778,124.31042507500388,146.9670665380545,-2.96604,-0.755823,745.91740147,-0.0122793,4228000,7.26754,0.00183887,0.25348,2.48689,246.507,3.48315,741.454706107,260.058,-8.46454,0.00174576,17.806893775996286,-0.00836985,0.00118283,57380
1339.0,1264.93,-0.000107542,2076000,17.61585235595703,-1335.9,2073.04,312.996,299.958,0.283207,0.46725,1.34021,37.4286,2079.8,0.93323,4.929429793992313,152589.7428833359,1333.68,1037,176.1585235595703,-17.7947,0.253493,1.23134,-6.43757,124.34770287698484,147.03339030395728,-2.64718,-0.754326,724.557481481,-0.0136937,4232000,4.89751,0.00220151,0.251437,8.86423,400.112,3.50685,748.568673114,295.463,-10.2967,0.00182085,17.756257632980123,-0.00854728,0.00149652,57427
1426.26,894.132,-0.00180258,2078000,16.863754272460938,-1430.14,1953.82,337.8,272.189,0.253096,0.508061,0.527614,55.5922,1962.73,0.939967,4.795539292041212,152737.4776390919,1427.36,1038,168.63754272460938,-116.682,0.467332,1.19426,-9.58903,124.95963233598741,147.78702829300892,-2.61126,-0.755909,711.217167082,-0.0128583,4236000,7.07557,0.00251994,0.253524,-22.4217,191.551,3.32945,745.364275644,262.537,-7.72672,0.00178065,18.031856664980296,-0.00860179,0.00149833,57469
1398.85,1000.5,-0.00186465,2080000,17.618473052978516,-1398.08,2044.9,320.233,294.554,0.282434,0.495566,1.27736,36.0992,2057.23,0.937443,4.900840944959782,152884.69916688482,1395.61,1039,176.18472290039062,-56.9904,0.281478,1.33317,-6.42104,124.52592546699452,147.4130149089615,-2.99852,-0.77427,736.887706678,-0.0126823,4240000,6.73726,0.002124,0.254527,33.1693,178.195,3.39776,754.927536521,284.729,-8.90531,0.00189687,17.986248497007182,-0.00825631,0.00130114,57513
1520.88,1080.73,-0.00344439,2082000,16.061159133911133,-1516.19,2137.43,364.811,294.259,0.290092,0.714422,0.927393,25.2072,2143.57,0.908987,4.74772755408776,153031.28805986492,1513.85,1040,160.61158752441406,-95.442,0.1611,1.11867,-4.53184,123.69928013000754,146.2487303740927,-2.43162,-0.777643,721.18363416,-0.0127429,4244000,6.37893,0.00202578,0.238613,5.43207,247.175,3.01547,743.286673835,276.618,-8.37846,0.00180524,17.801722689997405,-0.00843432,0.00191132,57555
1356.98,1005.27,-0.0031417,2084000,18.04192352294922,-1354.14,1995.62,340.585,383.507,0.280241,0.581376,0.59407,22.9041,1994.93,0.981565,4.849875847052317,153179.89736498092,1351.31,1041,180.4192352294922,-75.0216,0.139872,1.52434,-4.57172,125.73812304899911,148.7364400770457,-2.33195,-0.762542,730.320043373,-0.013653,4248000,4.96671,0.00276472,0.254731,-45.7364,204.667,3.53846,752.824788137,376.551,-8.82973,0.00186595,18.14844118099427,-0.00848017,0.00116044,57602
1351.06,1514.06,-0.00264951,2086000,16.170040130615234,-1354.73,1999.64,320.773,284.285,0.23913,0.604659,0.872825,43.1738,1994.35,0.966031,4.929182649037102,153327.42085368998,1347.9,1042,161.7003936767578,-292.501,0.848952,1.35229,-4.36792,124.77280910898116,147.7304778760008,-2.53324,-0.759973,747.586678486,-0.0132585,4252000,7.35884,0.00186753,0.256087,-11.1982,536.588,3.58593,764.05895374,270.592,-7.81781,0.00191754,18.02848611798254,-0.0084925,0.00130498,57650
1459.35,1217.24,-0.00164145,2088000,16.564687728881836,-1457.24,2123.26,306.803,304.166,0.282751,0.57366,0.344242,49.9409,2130.34,0.926898,4.802583125070669,153474.20458667405,1454.21,1043,165.64686584472656,-47.8215,0.0914932,1.19348,-5.07137,124.13321794598596,146.76396583707538,-3.0143,-0.761145,725.955152798,-0.0133539,4256000,6.71018,0.0019305,0.242615,-54.3372,208.659,3.4129,731.228133245,294.256,-9.68076,0.00181523,17.828164766018745,-0.00841599,0.00146576,57695
