V Predictions Mean,Epoch,Q Predictions Mean,KL Divergence,R Predictions Max,Policy mu Std,AverageReturn_all_test_tasks,KL Loss,Policy log std Min,V Predictions Min,R Predictions Std,QF Loss,VF Loss,Policy Loss,R Predictions Min,V Predictions Max,Epoch Time (s),Policy mu Min,Z variance train,Log Pis Std,Z variance eval,Z mean train,Q Predictions Max,Z mean eval,Policy mu Max,Q Predictions Std,Policy log std Max,Log Pis Min,Q Predictions Min,Number of env steps total,(Previous) Eval Time (s),RF Loss,Total Train Time (s),Log Pis Mean,Policy log std Mean,Policy log std Std,Log Pis Max,Number of rollouts total,R Predictions Mean,Train Time (s),Policy mu Mean,V Predictions Std,AverageReturn_all_train_tasks,Number of train steps total,Sample Time (s)
1146.67,528,1137.72,155.56890869140625,0.00480931,0.867817,654.785643714,15.556891441345215,-2.37276,1.55834,0.00160641,638.775,203.669,-1146.84,-0.0064896,1550.95,144.56528075697133,-5.23695,0.00233542,3.32726,0.00246674,0.618819,1551.11,0.877234,4.49044,209.603,0.128277,-9.69714,-236.852,2196000,17.830854539002758,261.186,77328.90506066196,0.390069,-0.627525,0.227599,21.5462,32824,0.000471075,122.06567545000871,0.324761,192.639,648.590851405,1058000,4.668750767959864
1080.23,529,1073.26,163.0164794921875,0.00431469,0.893087,647.200390454,16.30164909362793,-2.67772,-101.797,0.00149478,729.713,207.01,-1081.61,-0.00475917,1552.18,145.29295443698356,-10.0715,0.00333618,3.75591,0.00198703,0.567177,1571.87,0.863737,6.76617,232.17,0.393812,-9.71735,-128.821,2200000,17.41158722199907,247.588,77474.15632773897,0.552165,-0.64374,0.237269,47.6921,32866,0.000541248,122.93341711099492,0.338287,220.106,671.965281705,1060000,4.9479501039895695
1201.36,530,1195.16,154.54562377929688,0.00390756,0.870909,659.629734231,15.454562187194824,-2.45838,-32.9453,0.00148643,817.041,262.268,-1204.16,-0.0060234,1603.14,145.01928332504758,-6.60135,0.00246727,3.2949,0.00206611,0.476949,1608.26,0.875882,5.14322,207.263,0.696517,-12.2061,-90.0318,2204000,17.373583218010026,235.425,77618.84591148297,0.31026,-0.65288,0.233831,42.9828,32911,0.000602831,122.78665765799815,0.249862,188.098,677.533823067,1062000,4.859042449039407
1183.78,531,1173.63,155.93362426757812,0.00501768,0.909672,667.90242616,15.593362808227539,-2.57216,-76.5446,0.00148514,676.325,281.45,-1179.98,-0.00541442,1575.5,144.97838068900455,-5.61643,0.00169046,3.47876,0.00307636,0.851039,1580.33,0.811483,5.57944,228.823,0.162651,-8.16875,-51.1825,2208000,17.04760557100235,269.391,77764.03987099197,0.701173,-0.66119,0.258808,38.3482,32954,0.0005962,123.32069256299292,0.300165,209.203,671.587562469,1064000,4.610082555009285
1131.67,532,1132.85,161.32196044921875,0.00410935,0.841779,650.670761294,16.1321964263916,-2.32632,-52.2112,0.00150017,588.646,246.388,-1138.92,-0.00551506,1584.56,144.55345820098592,-5.82413,0.00110832,3.35076,0.00160344,1.22058,1591.29,0.869479,5.89068,201.551,0.158076,-11.0966,-91.223,2212000,17.26664537699253,242.282,77908.91245521494,0.479753,-0.628748,0.234826,31.5724,32996,0.000454265,122.60901206899143,0.41086,187.774,658.648581777,1066000,4.677800755001954
1113.41,533,1102.22,176.0770721435547,0.00506522,0.895874,658.723437737,17.607707977294922,-2.95354,-43.0343,0.00156481,697.154,229.218,-1111.74,-0.00552787,1602.22,144.71414116305823,-6.54191,0.00147453,3.78824,0.00274647,0.915237,1598.39,0.580393,5.52263,233.457,0.223526,-12.5102,-61.6683,2216000,17.589623974999995,248.676,78053.48166835902,1.02465,-0.681684,0.247053,37.3357,33040,0.000577171,122.3780955060065,0.406698,213.76,673.74437165,1068000,4.746421682051732
1147.75,534,1136.02,151.55723571777344,0.00418162,0.89046,659.467288089,15.155723571777344,-3.06705,-78.9593,0.00147779,709.553,218.229,-1145.69,-0.00438458,1588.85,144.73923919402296,-8.04485,0.00119591,3.66778,0.00339529,1.03059,1596.32,0.554797,7.18154,224.3,0.363372,-11.7962,-81.0434,2220000,17.448478210004396,269.443,78197.92416563604,0.512132,-0.644041,0.238713,36.9112,33083,0.000481619,122.43382401800773,0.319365,204.195,680.520815442,1070000,4.856936966010835
1138.96,535,1134.99,169.5045928955078,0.00437913,0.840048,639.99903258,16.95046043395996,-2.54544,-78.2673,0.00147944,737.46,190.106,-1144.19,-0.00719252,1560.72,145.27767329699418,-5.24708,0.0021486,3.2934,0.00339748,1.03461,1568.2,0.98323,4.57802,215.906,0.172148,-9.81032,-144.11,2224000,17.155482863992802,232.324,78343.69862321402,0.369456,-0.631089,0.22942,26.6551,33125,0.000561044,123.32723116700072,0.375692,194.513,657.07698127,1072000,4.79495926600066
1130.78,536,1124.61,167.26620483398438,0.00510925,0.876971,654.459581334,16.726621627807617,-2.82158,-62.0747,0.00155738,690.208,500.361,-1133.97,-0.00488419,1553.34,144.6486351940257,-5.45398,0.00208284,3.39211,0.00278261,0.476104,1551.11,0.959529,5.81232,204.6,0.546335,-9.67477,-77.9417,2228000,17.656576009001583,256.89,78488.54853124205,0.601072,-0.651438,0.238478,34.8933,33170,0.000498227,122.18292375000601,0.324873,189.917,668.86949187,1074000,4.809135435018106
1176.66,537,1165.94,153.7024383544922,0.00502563,0.891709,630.837570479,15.370244026184082,-3.785,-71.9914,0.00150033,700.25,331.702,-1174.47,-0.00533066,1648.79,145.4450004610262,-4.75498,0.002426,3.69724,0.00268724,0.899747,1622.36,0.67892,6.12275,233.26,0.617852,-14.5465,-76.1908,2232000,17.860976894007763,251.608,78633.69059714508,0.732891,-0.656983,0.249688,31.35,33212,0.000722063,122.82550257800904,0.386552,215.647,662.181394296,1076000,4.758520989009412
1105.71,538,1099.38,151.84048461914062,0.00514315,0.858582,662.779875577,15.184048652648926,-3.20115,-39.2227,0.00152781,673.521,195.793,-1107.61,-0.00444001,1573.64,144.63386619000812,-4.63753,0.00212977,3.47703,0.00309933,0.516165,1565.39,0.770032,5.79733,228.592,0.442636,-10.0526,-48.4166,2236000,17.561617725994438,251.105,78777.99297543408,0.629662,-0.660368,0.232964,25.1448,33252,0.000529239,122.17327138200926,0.372308,217.293,670.82867252,1078000,4.898977082004421
1194.64,539,1186.06,160.84841918945312,0.00442236,0.860838,667.031152287,16.084842681884766,-2.5531,-34.1286,0.00143615,586.378,137.53,-1193.86,-0.00573742,1574.77,144.16240241503692,-5.14744,0.00181817,3.2452,0.00309259,0.485651,1578.65,1.13688,4.53495,205.911,-0.0160827,-9.4835,-43.8156,2240000,17.23362714399991,231.92,78922.52460274512,0.582678,-0.666163,0.231471,25.1359,33294,0.000579028,122.1881496499991,0.362553,181.149,677.36643645,1080000,4.740625621037907
1189.66,540,1180.01,167.6026153564453,0.00418299,0.912678,635.201493162,16.76026153564453,-2.79445,1.79553,0.00152195,689.604,314.362,-1190.79,-0.00632538,1585.85,144.5750345600245,-6.11644,0.00192154,3.75087,0.00345068,1.03516,1587.63,0.505589,5.21834,210.47,0.332228,-8.57275,-35.6928,2244000,17.60669447699911,290.75,79067.21653175216,0.999903,-0.665142,0.243421,39.6924,33337,0.000527611,122.17240060199401,0.379642,192.552,646.88947881,1082000,4.7959394810313825
1130.77,541,1122.99,156.48463439941406,0.00384357,0.870667,647.330760704,15.648463249206543,-2.55798,-136.132,0.00152433,699.739,219.534,-1131.42,-0.00516142,1593.2,144.61071286200604,-6.18388,0.0024914,3.77135,0.00222461,0.572925,1589.18,0.846745,6.20554,223.808,0.378621,-9.7469,-195.338,2248000,17.72698467700684,251.615,79212.14308626513,0.479527,-0.663069,0.247902,55.2226,33378,0.000528892,122.1471333859954,0.335946,205.339,666.345125651,1084000,4.736594799003797
1216.38,542,1206.43,145.92808532714844,0.00402201,0.889726,630.778530167,14.592808723449707,-2.46787,-126.716,0.0014321,614.277,133.931,-1211.06,-0.00590229,1563.6,145.4629125620122,-4.89533,0.00331676,3.21611,0.00252257,0.426951,1561.67,0.855314,5.08891,184.324,0.155665,-10.353,-90.4614,2252000,18.04677708799136,271.467,79357.27147987015,0.682711,-0.641572,0.23328,32.5068,33419,0.000592173,122.64369522800553,0.360327,168.936,663.825263772,1086000,4.7724402460153215
1169.04,543,1159.24,146.69998168945312,0.00459949,0.862764,639.081639225,14.669998168945312,-2.97157,-89.6841,0.00154188,592.611,203.877,-1165.84,-0.00552017,1585.8,145.05864831405052,-8.18545,0.00243047,3.6575,0.00372181,0.466977,1587.2,0.927535,5.34708,210.237,1.26086,-9.44891,-25.2454,2256000,17.71643286201288,247.886,79501.8428507922,0.434869,-0.643447,0.238931,41.6572,33461,0.000541519,122.53248754701053,0.352687,198.69,681.772209889,1088000,4.809727905027103
1146.94,544,1142.56,154.0299835205078,0.00451824,0.863016,634.033292091,15.402998924255371,-2.4483,-41.5007,0.00146614,584.624,397.151,-1149.65,-0.00639165,1534.76,144.12169327097945,-5.86806,0.00333127,3.42692,0.00200187,0.609743,1552.59,0.58832,5.24676,213.205,0.119079,-10.0285,-116.249,2260000,17.233071340000606,258.805,79646.59162415517,0.489195,-0.662395,0.233066,39.0226,33502,0.000562501,122.12882374299807,0.34304,189.727,659.67197094,1090000,4.759798187980778
1206.94,545,1200.24,154.42991638183594,0.0044593,0.855481,639.223592578,15.442992210388184,-2.31258,-50.5175,0.00154516,702.775,119.315,-1208.72,-0.00660171,1565.45,145.27344559399353,-7.10271,0.00250038,3.36397,0.00331633,0.519285,1573.31,0.537286,4.83246,190.039,0.371307,-9.90354,-25.1602,2264000,17.863730129000032,263.171,79791.66004309517,0.627603,-0.662463,0.228023,31.608,33544,0.000487323,122.6444029770064,0.388459,166.208,680.325817764,1092000,4.765312487987103
1227.6,546,1220.92,156.7227020263672,0.00412394,0.879539,644.92189798,15.672270774841309,-2.50114,-74.7542,0.00151945,519.356,159.031,-1229.07,-0.00668713,1631.87,145.6570866189868,-5.08353,0.00349965,3.30368,0.00274939,0.51041,1641.75,0.603127,5.38577,192.709,0.0766882,-8.7275,-89.7883,2268000,17.662469003989827,253.744,79937.06833200314,0.821709,-0.662608,0.228037,35.304,33586,0.000506042,123.17525333100639,0.399115,171.468,673.266283542,1094000,4.819364283990581
1124.97,547,1117.53,170.69517517089844,0.00448132,0.883359,642.751707383,17.069517135620117,-3.07695,-36.4429,0.00147581,653.95,191.926,-1124.95,-0.00502898,1635.32,144.87810651601467,-5.13967,0.00188815,3.47742,0.00226126,0.980306,1635.41,0.890468,4.86639,224.438,0.302171,-11.0273,-85.7116,2272000,17.41753866399813,225.743,80082.08786983017,0.656813,-0.656861,0.243934,30.92,33628,0.00056118,122.56177816100535,0.351849,206.157,678.914519828,1096000,4.8987896910111886
1179.64,548,1173.8,161.2278594970703,0.00463879,0.881808,632.625358659,16.122785568237305,-3.04426,-39.4023,0.00145439,834.076,192.556,-1176.91,-0.00457074,1632.41,145.27465814398602,-5.49286,0.00305464,3.45415,0.00254296,1.04341,1636.08,0.722825,4.80501,213.539,0.382988,-10.2863,-38.0498,2276000,17.562781454995275,257.08,80227.51589797216,0.703351,-0.668519,0.247062,31.4161,33670,0.000606532,122.9469736309984,0.357605,194.889,669.815666109,1098000,4.764903057992342
1178.84,549,1173.91,151.45143127441406,0.00412489,0.863736,641.515726795,15.145143508911133,-2.69397,-61.9527,0.00159547,762.172,142.989,-1179.55,-0.00534118,1607.51,145.80709188600304,-7.29107,0.00237017,3.57018,0.00264559,0.940208,1619.62,0.820836,5.74956,213.557,0.55621,-10.2094,-48.829,2280000,17.71974109200528,236.499,80373.38251155616,0.663698,-0.660735,0.238695,37.1273,33712,0.000611055,123.1636275829951,0.392974,201.081,687.671150912,1100000,4.9237232110026525
1092.56,550,1085.43,163.07327270507812,0.00405774,0.895533,669.956314581,16.307327270507812,-3.68527,-146.639,0.00160456,730.479,251.22,-1088.64,-0.00484362,1525.06,145.26079019102326,-5.2994,0.00106078,3.54562,0.0025395,0.879563,1538.99,0.704116,5.93828,225.122,0.235531,-9.05705,-75.4758,2284000,17.783012373998645,286.815,80518.12893046219,0.726377,-0.653269,0.253869,31.8256,33756,0.000465618,122.75908650399651,0.335451,211.234,669.443412056,1102000,4.718691313028103
1202.27,551,1191.33,154.3922119140625,0.00470964,0.859537,690.081956398,15.439221382141113,-2.93385,-38.4197,0.0015062,737.118,194.811,-1198.9,-0.0044938,1586.21,144.12348337001458,-3.92627,0.00230602,3.24862,0.0025111,0.51624,1581.66,0.885932,5.55749,206.902,0.0947943,-9.48757,-137.9,2288000,17.272258313998464,280.905,80662.74586004422,0.465848,-0.645131,0.233234,28.2602,33797,0.000590946,122.13927988900105,0.332405,184.324,686.215680865,1104000,4.711945167015074
1193.95,552,1189.77,147.61865234375,0.0044783,0.887995,680.354265803,14.761865615844727,-3.16859,-69.259,0.0014754,567.122,171.633,-1197.49,-0.00504224,1602.41,144.90556210899376,-8.3273,0.00093367,3.58577,0.00288221,0.980721,1603.02,0.556837,6.47756,223.239,0.135673,-15.5954,-41.7529,2292000,17.769413916001213,266.752,80806.9497059722,0.754251,-0.667799,0.234079,41.5958,33841,0.000589792,122.32125206899946,0.373025,206.583,687.319543734,1106000,4.814896123993094
1166.15,553,1156.86,176.46295166015625,0.00483807,0.878376,663.366541596,17.64629554748535,-2.75807,-106.68,0.00151445,588.987,134.876,-1165.21,-0.00528415,1635.44,144.15804414301238,-4.92158,0.000838975,3.2027,0.00305658,1.25717,1631.63,0.978442,5.00156,221.88,0.206236,-9.46302,-66.3621,2296000,17.071499753001262,249.068,80951.22152274722,0.612309,-0.662344,0.226023,31.1418,33882,0.000508879,122.32771725700877,0.34132,205.797,685.361892004,1108000,4.758827133002342
1069.39,554,1065.13,183.7195281982422,0.00371318,0.901347,670.569188401,18.3719539642334,-2.85277,-56.8109,0.00148018,760.078,195.052,-1068.92,-0.00637592,1543.29,145.25190846899932,-5.74684,0.00277298,3.58796,0.00296689,0.607039,1548.26,0.658214,5.97519,224.077,0.155209,-9.23859,-106.393,2300000,17.18902103700384,239.538,81097.3087123572,0.729524,-0.663263,0.240339,31.858,33927,0.000510082,123.27666138799395,0.333999,217.68,686.368728159,1110000,4.786226044001523
1158.33,555,1152.65,155.69471740722656,0.00468778,0.904501,647.996219094,15.569472312927246,-3.06633,-28.4237,0.00165114,1114.71,304.529,-1162.43,-0.00613124,1587.89,146.43967518999125,-10.7221,0.00207616,3.85749,0.00274431,0.77309,1591.0,0.559331,6.10252,226.443,1.16656,-8.97804,-58.6429,2304000,18.028056650990038,252.414,81243.1423410782,0.726529,-0.66697,0.24276,39.4671,33969,0.000571633,123.66948531400703,0.33645,206.376,661.388937149,1112000,4.742133224994177
1062.16,556,1054.97,197.273193359375,0.00418249,0.890225,675.459283518,19.727319717407227,-4.37064,-37.5096,0.00146159,625.424,193.299,-1062.23,-0.00620948,1514.5,144.88367886596825,-6.5034,0.00062267,3.75073,0.00199046,1.58057,1527.71,0.569508,5.69328,215.89,0.289512,-9.4153,-114.391,2308000,17.425760399986757,259.594,81388.03273833518,0.905251,-0.68107,0.263329,36.5652,34012,0.000490471,122.73724083301204,0.367419,197.858,686.625883071,1114000,4.720677632969455
1234.51,557,1228.87,140.70729064941406,0.00440682,0.836983,630.301925968,14.07072925567627,-2.75523,-96.1061,0.00144989,572.647,267.998,-1234.12,-0.0058094,1560.91,145.55541616902337,-6.25167,0.00215502,3.37477,0.00179991,0.665141,1575.98,0.598924,5.86076,185.896,0.222778,-10.427,-62.3144,2312000,17.43643618300848,252.051,81533.77194526118,0.473484,-0.649517,0.229854,35.4574,34055,0.000527632,123.28843408499961,0.397612,156.189,672.171834433,1116000,4.8305459010152845
1122.16,558,1116.94,162.13424682617188,0.00403965,0.893797,669.327504586,16.213424682617188,-2.94658,-50.9384,0.0016192,729.363,228.544,-1126.72,-0.00697089,1528.12,145.27026970898442,-6.18269,0.00276658,3.64888,0.00287668,0.619912,1532.92,0.779114,7.88443,236.985,1.09355,-8.43791,-59.7079,2316000,17.623683243000414,266.309,81678.56842110517,0.8124,-0.676142,0.235806,34.4465,34098,0.000508779,122.80380190699361,0.35781,220.245,676.029811813,1118000,4.842784558990388
1153.0,559,1144.84,167.97096252441406,0.00434784,0.920328,659.31507601,16.797096252441406,-2.81105,-66.1802,0.00159712,715.321,193.8,-1152.85,-0.0053397,1638.59,144.31379656300123,-9.08305,0.00182763,3.57059,0.00238515,0.216916,1632.44,0.886444,5.75847,224.155,0.86941,-7.84171,-191.347,2320000,17.153938817005837,287.177,81823.00908978717,0.828288,-0.669491,0.238171,43.7578,34141,0.000456484,122.57996785698924,0.30892,212.454,676.331290344,1120000,4.579889889006154
1120.7,560,1112.69,188.6502685546875,0.00380272,0.933568,667.610622779,18.865026473999023,-2.86228,-57.4277,0.00155259,926.419,265.128,-1121.42,-0.0060668,1615.39,144.34868729398295,-6.24688,0.0013324,3.74413,0.00379118,0.673933,1619.79,0.469662,5.55742,252.238,0.708268,-8.74416,-134.963,2324000,17.284575987010612,267.591,81967.42863797816,1.00521,-0.677209,0.251778,36.1499,34182,0.00050763,122.27227914199466,0.337261,233.602,655.057813358,1122000,4.791832164977677
1193.06,561,1185.65,151.92898559570312,0.00395862,0.862301,671.714102169,15.192898750305176,-2.73943,-25.1427,0.00141216,453.418,285.55,-1195.71,-0.00606653,1567.83,145.3128113780549,-5.65944,0.00132736,3.30003,0.0017818,0.713354,1564.71,0.93585,5.75658,180.186,0.0739405,-10.1768,-105.16,2328000,17.35945553801139,251.569,82112.88656031719,0.375661,-0.621898,0.230043,34.5809,34223,0.000517314,123.19453461100056,0.353482,150.1,675.98355606,1124000,4.758821229042951
1124.54,562,1121.31,152.75827026367188,0.00444576,0.849725,612.473363917,15.275827407836914,-2.8479,-53.0213,0.00151608,1085.84,268.741,-1129.73,-0.0059377,1552.34,143.9489249530452,-5.5783,0.00359028,3.6088,0.00167096,0.758954,1553.72,0.783833,6.35988,206.46,0.0847595,-8.66568,-42.0432,2332000,17.508516846995917,222.93,82256.97158969125,0.411738,-0.627497,0.229197,40.931,34263,0.000476222,121.7206480629975,0.372854,191.326,668.033216116,1126000,4.719760043051792
1159.77,563,1152.13,145.691650390625,0.00474137,0.871303,621.870904991,14.569165229797363,-2.67314,-125.668,0.00175019,499.434,163.692,-1160.48,-0.0060366,1549.68,145.15857981205045,-5.14688,0.00205627,3.56324,0.00237741,0.551506,1551.22,0.584729,5.32401,218.805,0.143863,-9.45559,-104.988,2336000,17.648385640000924,246.985,82401.9246511263,0.593595,-0.655888,0.236384,36.0626,34307,0.000506251,122.7714090750087,0.36776,204.442,644.890324298,1128000,4.738785097040818
1200.27,564,1194.72,166.3573760986328,0.00382797,0.861681,630.56383798,16.635738372802734,-3.0738,-87.5169,0.00149712,557.619,236.509,-1199.93,-0.00692326,1568.61,143.95526878999954,-7.96348,0.00278372,3.35801,0.00151275,0.847217,1580.82,0.639364,6.26356,212.418,0.280276,-11.6555,-73.501,2340000,17.44662301200151,271.447,82546.15085346428,0.53948,-0.68194,0.236476,38.185,34350,0.0004743,121.69276504201116,0.336421,194.681,674.499903589,1130000,4.815880735986866
1171.39,565,1161.28,155.04248046875,0.00402727,0.864651,681.776041931,15.50424861907959,-2.45201,-78.6438,0.0015502,1013.99,226.606,-1166.51,-0.00552741,1627.05,145.50028092297725,-3.6986,0.00197764,3.30782,0.00318046,0.74995,1621.3,0.915867,6.0377,227.205,0.2921,-12.9897,-68.7693,2344000,17.721519347003778,264.124,82691.38809842327,0.679,-0.662324,0.236248,30.5111,34393,0.00053459,122.89740104299563,0.380408,215.195,679.821705881,1132000,4.881360532977851
1110.02,566,1105.24,155.45591735839844,0.00465683,0.900748,628.045818073,15.545592308044434,-2.88507,-54.2821,0.00147281,816.917,395.713,-1114.87,-0.00623257,1657.69,144.81336921399634,-5.65556,0.00396284,3.69476,0.0017885,0.752983,1664.89,0.737887,5.70482,255.19,0.430236,-7.90828,-89.6676,2348000,17.46249688199896,244.569,82836.33671658825,0.631181,-0.65555,0.241702,36.973,34437,0.000602264,122.56773389100272,0.296839,246.432,664.551846039,1134000,4.783138440994662
1147.19,567,1140.62,166.8336181640625,0.0050683,0.908353,630.706207972,16.68336296081543,-2.93193,-26.4932,0.00165695,596.194,206.885,-1150.87,-0.00590604,1676.62,145.18663340600324,-5.97483,0.00192935,3.69411,0.00286992,1.05778,1685.91,0.891592,8.72578,240.544,1.17001,-11.8793,-93.071,2352000,17.60169692800264,244.922,82981.72793703424,0.878055,-0.679759,0.243506,32.1231,34478,0.000456041,122.7799938829994,0.338429,217.5,669.041828016,1136000,4.804942595001194
1148.05,568,1142.08,166.75363159179688,0.0042128,0.848227,648.732621093,16.675363540649414,-2.88896,-53.1857,0.00152152,680.38,143.97,-1148.17,-0.00640422,1619.1,144.3575925209734,-7.97638,0.00223684,3.16349,0.00376347,0.980537,1624.63,0.769041,4.08833,219.791,0.103034,-8.3435,-35.6365,2356000,17.810293433998595,248.572,83125.59413652022,0.486669,-0.640804,0.237681,23.6356,34523,0.000576544,121.69634873799805,0.390291,207.024,654.327913193,1138000,4.850950348976767
1163.58,569,1158.95,167.57276916503906,0.00444216,0.875755,687.19340271,16.75727653503418,-2.41339,-25.9121,0.00160088,718.487,309.968,-1166.64,-0.00651771,1633.12,144.49213801098813,-6.70454,0.00127244,3.39427,0.00234965,0.510388,1639.1,0.727832,4.96995,232.572,0.181589,-9.18739,-85.6315,2360000,17.323065038988716,234.746,83270.27821214219,0.806212,-0.679757,0.23026,32.5094,34565,0.000410093,122.41144217700639,0.393274,221.005,680.209763515,1140000,4.75763079499302
1167.78,570,1160.48,150.76197814941406,0.00472033,0.899042,646.790017249,15.076197624206543,-2.3568,-46.3217,0.00156527,773.697,222.664,-1166.15,-0.00500081,1557.62,144.06032416307426,-7.00483,0.00205393,3.55981,0.00206387,0.423516,1573.6,0.875158,6.74589,207.602,0.9188,-8.78788,-86.8886,2364000,17.518769090995193,244.421,83414.28414585529,0.538676,-0.652262,0.239681,43.3026,34610,0.000505209,121.72391938700457,0.289804,186.267,665.715196969,1142000,4.817635685074492
1152.13,571,1138.77,163.06390380859375,0.00466336,0.901216,643.798625501,16.3063907623291,-2.88384,-55.9135,0.00144196,829.743,290.144,-1147.44,-0.00617475,1668.07,144.41673417000857,-8.89807,0.0012335,3.64748,0.00233711,1.14118,1639.44,0.555946,5.96006,240.432,0.179262,-8.9193,-50.234,2368000,17.468484568002168,256.804,83558.82946651932,0.781366,-0.682032,0.246977,52.4487,34653,0.000593296,122.09115873400879,0.326486,227.612,662.622582755,1144000,4.857090867997613
1109.92,572,1103.37,168.7007293701172,0.00508952,0.879684,655.147999103,16.870073318481445,-2.78648,-38.526,0.00156665,645.009,245.619,-1110.71,-0.00599542,1539.64,145.38032768201083,-5.35785,0.00318466,3.45031,0.00264931,1.02482,1543.37,0.876874,4.69133,215.601,0.367109,-8.63386,-53.6868,2372000,17.600773263999145,248.387,83704.14902609232,0.632998,-0.650862,0.243575,34.1963,34697,0.000419931,122.95011931699992,0.367164,196.67,671.733643517,1146000,4.829435101011768
1101.33,573,1096.42,169.0325164794922,0.00416119,0.883667,665.630580029,16.90325164794922,-3.18972,-71.827,0.00149753,748.169,228.792,-1100.0,-0.00500981,1634.89,144.5482798399753,-4.53765,0.00139138,3.79869,0.00201368,1.13058,1658.62,0.763534,4.87239,240.386,0.329821,-9.86354,-159.338,2376000,17.544389485003194,285.304,83848.71131605728,0.639544,-0.664423,0.253655,32.7325,34739,0.000494731,122.19849073399382,0.357158,227.437,681.344974754,1148000,4.805399620978278
1190.32,574,1184.09,161.741943359375,0.00435411,0.881345,612.263635666,16.1741943359375,-2.88359,-199.843,0.001506,778.617,210.169,-1193.32,-0.00502549,1598.84,145.60395581496414,-5.20841,0.00217887,3.41701,0.00232285,0.616632,1608.28,0.821808,6.62682,228.212,0.214609,-10.5734,-187.221,2380000,17.56236703900504,262.748,83994.12521923825,0.672334,-0.667704,0.248433,35.9743,34782,0.000595844,123.24375557799067,0.338197,209.656,660.188984398,1150000,4.79783319796843
1173.92,575,1162.12,155.26296997070312,0.00516631,0.877079,623.963500905,15.526297569274902,-2.63194,-76.6209,0.00151858,604.023,288.101,-1162.42,-0.00552494,1638.29,144.79016783696716,-4.76297,0.00273207,3.42012,0.00306001,0.595395,1626.11,0.702908,5.16054,226.584,0.129454,-8.91669,-48.6081,2384000,17.376032515996485,258.178,84139.0870928032,0.415589,-0.630503,0.239223,30.5357,34823,0.00054021,122.56477877400175,0.309616,218.869,676.77651949,1152000,4.84935654696892
1153.18,576,1146.39,167.25210571289062,0.00427201,0.904567,655.576492837,16.725210189819336,-3.04936,-179.677,0.00150643,578.373,356.041,-1156.19,-0.00586371,1605.48,144.20698132400867,-6.28779,0.000857192,3.51723,0.00249996,0.973949,1607.6,0.567249,5.73195,251.281,0.184808,-7.49792,-78.0955,2388000,17.552077788001043,227.851,84283.3333671322,0.828258,-0.681082,0.248157,31.3463,34864,0.000576465,121.83506826999655,0.341891,233.486,654.387568502,1154000,4.819835266011069
1165.6,577,1155.99,166.52261352539062,0.00425534,0.857596,603.614249405,16.65226173400879,-3.03307,-95.4304,0.00162016,711.073,254.83,-1161.98,-0.00630207,1575.58,151.78862593894883,-5.48748,0.000865742,3.55863,0.00147438,1.51188,1575.62,0.765392,5.90031,238.693,0.265747,-10.9671,-110.65,2392000,17.59474708000198,243.292,84435.65297799614,0.492289,-0.648835,0.240978,44.2575,34910,0.000467588,129.42748420499265,0.359339,225.724,677.3990168,1156000,4.766394653954194
1200.16,578,1196.27,150.9835205078125,0.00388126,0.885039,648.498229326,15.098352432250977,-2.82341,-17.5864,0.00143441,592.072,167.972,-1203.97,-0.00488823,1557.12,145.7566885289998,-5.57484,0.00158572,3.28585,0.00255967,1.00044,1580.09,0.788174,5.23501,215.073,0.166286,-8.32596,-94.6379,2396000,18.129723764999653,241.618,84580.96747342014,0.595397,-0.641189,0.227618,33.023,34956,0.000573704,122.80318954400718,0.344324,198.708,668.00638957,1158000,4.823775219992967
1252.22,579,1245.67,151.8670654296875,0.00418839,0.841642,664.286216484,15.18670654296875,-3.18689,-84.829,0.00155048,565.036,160.127,-1252.5,-0.00548546,1626.82,145.58303910001996,-5.68125,0.00144067,3.38551,0.00328554,1.05071,1634.53,1.04734,6.1272,193.984,0.146141,-10.0292,-92.9493,2400000,17.69237873700331,240.226,84726.22704330814,0.573737,-0.653584,0.226778,39.7599,34998,0.000574625,123.1186929159885,0.43205,177.989,680.776128542,1160000,4.771967447028146
1193.41,580,1184.76,151.79644775390625,0.00447105,0.871697,677.010611405,15.179644584655762,-2.90761,-60.7098,0.00158151,1052.31,183.615,-1190.88,-0.00567016,1623.73,144.90847999302787,-5.42821,0.00268823,3.29395,0.00244891,0.6078,1617.09,0.785,4.99285,207.801,0.174004,-7.93249,-95.4096,2404000,17.372410146999755,258.222,84871.47156089215,0.645105,-0.655396,0.233985,28.6463,35042,0.000531625,122.6705430889997,0.365832,191.355,688.265631959,1162000,4.8655267570284195
1221.89,581,1215.07,147.21351623535156,0.00473532,0.870578,642.120868664,14.721351623535156,-2.59622,-39.7411,0.00141918,818.888,181.167,-1222.94,-0.00594427,1583.62,144.9281592059997,-4.36969,0.00444881,3.28399,0.00337588,0.80534,1589.9,0.515133,5.83213,220.236,0.800453,-8.74656,-27.7393,2408000,17.712625372994808,228.815,85016.15584480118,0.631738,-0.639096,0.229122,26.0273,35085,0.000619827,122.47029526800907,0.385724,200.545,667.207467588,1164000,4.745238564995816
