Q Predictions Std,Log Pis Min,Log Pis Mean,Z mean eval,Number of rollouts total,AverageReturn_all_test_tasks,Epoch,Policy log std Std,Policy mu Max,V Predictions Std,Log Pis Max,Q Predictions Mean,Q Predictions Min,KL Loss,Sample Time (s),QF Loss,AverageReturn_all_train_tasks,Log Pis Std,Q Predictions Max,Number of env steps total,Policy Loss,Epoch Time (s),Train Time (s),Policy log std Min,Policy mu Min,Policy log std Mean,Z variance eval,V Predictions Mean,Number of train steps total,Z mean train,Total Train Time (s),(Previous) Eval Time (s),Policy mu Mean,Z variance train,V Predictions Max,Policy mu Std,VF Loss,Policy log std Max,AverageTrainReturn_all_train_tasks,KL Divergence,V Predictions Min
1413.71,-17.0338,4.33437,1.52259,0,903.360369719,119,0.280005,6.2232,1404.16,63.9789,2253.1,-36.8386,78.36040496826172,4.680008258204907,11940.5,914.548481786,11.0947,4285.61,857791,-2327.42,268.3433894631453,210.36317774886265,-1.96146,-7.58865,-0.50423,0.00605115,2327.11,480000,2.35468,39889.55490681296,53.300203456077725,0.145901,0.0281052,4314.6,1.15,3861.59,0.549185,895.865801722,783.60400390625,-30.9265
1252.25,-18.5953,3.88654,1.28646,0,423.986449543,120,0.273138,6.5034,1250.17,65.1134,2177.12,-6.96431,72.49227142333984,4.452665943652391,10446.5,437.67453926,10.9706,3845.47,862791,-2244.98,267.51858949894086,210.2515216190368,-2.30724,-5.86606,-0.501057,0.00346046,2244.75,484000,1.1722,40141.91201239033,52.81440193625167,0.104356,0.0223753,3883.75,1.13095,3519.49,0.10107,171.79870519,724.9227294921875,-18.1846
1215.24,-17.1124,3.67563,0.673039,0,525.115328549,121,0.269939,5.67192,1210.16,73.7596,2061.85,-6.81697,101.0789794921875,4.731575852725655,10353.5,431.378460922,11.1904,3960.6,868492,-2121.02,252.5923829334788,210.2065882338211,-2.6426,-6.45167,-0.491365,0.00792836,2119.92,488000,1.87861,40400.61668909807,37.654218846932054,0.0268967,0.0222714,4178.55,1.12935,4153.43,0.404833,438.004453547,1010.789794921875,-16.6774
1250.92,-16.6722,6.79734,0.861172,0,863.723014411,122,0.275158,5.27302,1263.55,76.4583,2071.43,-197.831,91.17829895019531,4.676922217942774,11204.6,899.434370276,10.4309,4605.96,873840,-2156.98,259.24357011402026,210.7982101291418,-1.97051,-7.27904,-0.549097,0.00422633,2153.52,492000,2.23548,40668.735128906555,43.768437766935676,0.0804194,0.0340705,4742.75,1.24124,3512.14,0.401561,851.122922176,911.782958984375,-23.9777
1214.27,-18.5314,4.07445,0.313423,0,973.71188006,123,0.283859,5.51034,1207.36,63.9563,2053.59,-54.248,85.3596420288086,4.626095086336136,9305.34,983.041959672,10.5772,4017.36,879202,-2130.72,267.35418905550614,210.08470579702407,-2.00849,-8.65532,-0.515996,0.00390419,2136.56,496000,1.95765,40934.011584601365,52.64338817214593,0.154173,0.0142844,4069.59,1.12461,3132.03,0.523159,939.417745205,853.596435546875,-119.048
1082.9,-16.1821,2.13119,4.9414,0,88.1952446282,124,0.269441,9.26999,1076.78,94.1078,1970.82,-15.6558,75.59552764892578,4.3632774339057505,7684.89,87.5371060399,9.73975,3522.98,884202,-2017.62,264.7748020379804,209.8451893669553,-2.75271,-5.77216,-0.496405,0.00823251,2008.13,500000,1.26375,41180.92423104821,50.56633523711935,0.118652,0.0163626,3808.13,1.04861,2891.48,0.257726,80.1196446878,755.9552612304688,-5.87214
1134.64,-15.3893,5.66059,1.34384,0,903.378456558,125,0.295441,5.78375,1138.62,79.1871,1916.04,16.3299,103.73115539550781,4.117919603828341,17925.2,883.171150722,10.9777,4408.35,889286,-1970.21,246.5438255551271,209.72065264731646,-2.90544,-6.5858,-0.53737,0.00423267,1992.94,504000,3.10788,41449.15497310646,32.70525330398232,0.0551573,0.0287654,4351.9,1.19816,9409.95,0.179391,864.951720631,1037.3115234375,-43.4416
1051.97,-18.1585,2.042,1.25673,0,964.942892422,126,0.256179,6.52142,1048.55,65.8874,1819.8,-47.588,79.87957000732422,4.43235502531752,6464.4,973.252395906,9.35813,3388.66,894286,-1872.22,268.37791035789996,209.5528188808821,-1.92288,-6.91037,-0.47059,0.00523245,1866.14,508000,1.03611,41715.882680929266,54.39273645170033,0.164975,0.0189382,3407.34,1.04533,1900.89,0.123673,949.295351657,798.795654296875,-23.1471
1055.26,-17.8097,2.49092,0.966155,0,650.738137905,127,0.263284,7.23943,1051.59,73.7986,1853.47,-134.293,83.62311553955078,4.702057346701622,6563.75,611.923220662,10.1637,3525.13,899673,-1902.8,267.4223066130653,209.9771204907447,-2.96732,-6.29346,-0.481319,0.00635896,1905.65,512000,1.60133,41974.98514337186,52.74312877561897,0.0838763,0.0174148,3858.22,1.07576,2249.87,0.107408,450.716458221,836.2311401367188,-64.3403
1127.52,-15.3241,8.84089,0.978553,0,949.374855234,128,0.29687,5.48299,1189.87,65.9624,1867.1,-19.4179,128.30322265625,4.69093486526981,17089.0,949.317428322,12.3987,5160.46,905049,-1973.95,258.88609239365906,209.77097379229963,-2.72724,-5.70223,-0.551994,0.00342438,1956.03,516000,2.74582,42240.99452122953,44.42418373608962,0.0456733,0.0232728,5305.95,1.33186,6334.71,0.37376,905.931172951,1283.0322265625,-75.6379
1440.72,-16.4957,6.25529,0.472694,0,944.766138984,129,0.329324,7.00031,1455.73,55.6983,2235.88,-35.881,91.16974639892578,4.492109402548522,12239.8,932.084478009,9.90806,5049.88,910199,-2313.5,266.1850222311914,210.14471168303862,-2.13824,-5.59942,-0.583326,0.00270122,2315.91,520000,1.21693,42508.447294322774,51.54820114560425,0.184647,0.0197513,5131.26,1.17445,3492.51,0.391645,919.175170861,911.6974487304688,-45.9814
1292.16,-16.0312,4.4041,0.970513,0,970.166894163,130,0.288934,6.9603,1291.12,80.7165,2120.53,-48.7517,79.11737060546875,4.344344812911004,10325.4,978.197373558,10.0804,4483.51,915199,-2188.96,267.17691859137267,210.01561725558713,-2.46248,-8.56334,-0.529372,0.00230273,2203.2,524000,0.520869,42771.62659738166,52.816956522874534,0.154342,0.0223008,4504.49,1.13355,3457.96,0.410656,956.094019806,791.1737060546875,11.6818
1235.63,-15.8658,3.86214,0.759537,0,964.151953244,131,0.261056,4.81263,1233.68,58.6069,2032.17,-4.13183,88.26153564453125,4.456333342473954,8705.29,963.330584899,9.99931,4358.55,920374,-2088.15,263.37656039651483,210.10011313902214,-2.07844,-6.44689,-0.49785,0.00513244,2082.33,528000,3.8728,43036.98703210801,48.82011391501874,0.105791,0.00032561,4381.83,1.12617,2696.7,0.375689,948.13374465,882.6153564453125,-19.417
1152.0,-17.4875,3.42367,0.42889,0,928.272494697,132,0.265292,7.12352,1140.41,71.4657,2031.05,-22.6222,91.89415740966797,4.42621846171096,7078.25,918.638289667,10.6162,4185.96,925514,-2100.98,264.3487747265026,209.11793074617162,-2.35619,-5.55867,-0.501827,0.00487072,2095.75,532000,0.785825,43302.023280170746,50.804625518620014,0.0960354,0.019778,4215.52,1.11024,2471.88,0.161824,928.566973322,918.9415283203125,-17.3039
1129.25,-17.4414,2.68326,0.455715,0,755.409811697,133,0.261005,5.14277,1122.27,62.0239,2019.57,-74.6903,93.41995239257812,4.52412542514503,7657.04,751.691222577,10.2342,4174.92,930856,-2074.94,265.101876294706,209.08487008931115,-2.0853,-5.31878,-0.478169,0.00287644,2067.8,536000,0.61787,43563.740939134266,51.492880780249834,0.0567286,0.0130995,4220.7,1.08748,2726.9,0.110269,706.491488848,934.1995239257812,-27.09
1137.65,-18.204,2.51573,0.672323,0,918.927874992,134,0.251598,5.95184,1140.4,67.8014,1905.81,-14.2504,115.2013931274414,4.756397002376616,8425.1,899.441768257,10.5462,5524.2,936414,-1964.71,261.2478825747967,208.3819640413858,-2.82089,-5.9899,-0.46349,0.00269708,1964.23,540000,7.0716,43829.66107160831,48.10952153103426,0.06497,0.0164453,5646.43,1.08777,2893.92,0.464566,845.475057797,1152.013916015625,-80.1444
1089.9,-17.2982,1.60345,1.35527,0,876.802040971,135,0.248345,5.69404,1082.28,63.9825,1839.9,-70.3574,106.9275131225586,4.374595887493342,7188.31,860.885490205,9.98394,4836.3,941414,-1889.92,266.59803996188566,209.44056462030858,-2.1668,-4.68985,-0.468105,0.00282311,1893.73,544000,6.18468,44095.243558228016,52.78287945408374,0.146362,0.0171362,4908.44,1.03211,2436.25,0.166741,807.241022089,1069.275146484375,-34.6192
1095.25,-15.157,1.79063,0.607885,0,709.896564818,136,0.242734,6.01867,1100.59,62.1372,1814.5,-94.4307,117.3664321899414,5.2624151152558625,7734.88,641.19262143,10.0316,5413.77,947377,-1866.39,268.12712544901296,211.09693129500374,-2.01252,-5.55603,-0.466138,0.00266811,1878.34,548000,1.06974,44360.11913090758,51.76777903875336,0.0939159,0.0185659,5501.12,1.04855,3407.99,0.315516,669.376004963,1173.664306640625,-53.5687
933.772,-16.6208,0.607938,1.20936,0,749.353765363,137,0.237018,5.89258,925.606,78.3045,1792.74,-12.6372,69.6691665649414,5.014587826561183,5653.27,707.856351052,9.5298,3047.1,953169,-1836.82,263.71282498538494,210.18081986811012,-2.0245,-8.52945,-0.442758,0.00336516,1841.67,552000,0.375942,44624.77453757543,48.51741729071364,0.104085,0.0129946,3066.66,0.994647,2062.67,0.0673969,695.203484212,696.691650390625,-115.979
925.715,-15.96,0.358813,0.462953,0,903.0839653,138,0.231235,4.15035,919.513,55.0223,1726.48,-3.86757,72.33424377441406,4.896321269217879,5138.75,853.190016314,8.97406,3057.38,958778,-1764.28,264.63501850375906,210.27788143092766,-2.09241,-5.67088,-0.430896,0.00306436,1773.59,556000,1.10616,44892.09387936536,49.460815803613514,0.0926027,0.0135849,3189.48,0.987916,2068.15,0.125399,845.743665708,723.3424072265625,1.66832
1526.55,-16.5752,1.56567,0.717131,0,757.652012043,139,0.26255,5.81993,1551.66,75.8771,1994.36,-58.3887,316.28070068359375,5.285906819626689,6348.98,787.311196149,11.2623,10916.4,964836,-2055.5,267.0492323101498,209.6173309162259,-2.80968,-8.21142,-0.475134,0.00307187,2052.61,560000,1.73098,45154.721597753,52.14599457429722,0.088255,0.0205255,11208.9,1.04308,3038.91,0.0455937,647.051979017,3162.806884765625,-25.2085
1639.43,-15.7794,1.9868,1.37497,0,811.507339564,140,0.262046,10.7387,1664.61,73.828,2069.91,-10.7215,332.3234558105469,4.79541061911732,13515.6,731.668778465,11.6186,11773.4,970461,-2122.95,262.4586774450727,209.9378463132307,-2.27349,-6.25818,-0.464471,0.00138634,2125.44,564000,0.927451,45419.60876560351,47.72542051272467,0.100475,0.0115488,11975.2,1.07168,4272.64,0.308264,769.790832384,3323.234619140625,-7.06345
955.918,-17.4148,2.50242,0.452873,0,965.249378783,141,0.272007,6.4302,964.141,68.122,1711.4,-31.1085,90.93305969238281,5.115789968986064,5663.93,940.524062337,8.61075,4026.72,976296,-1758.37,266.4238337748684,211.14469829201698,-1.80616,-6.28048,-0.504768,0.00170825,1762.1,568000,1.2668,45688.03982468927,50.16334551386535,0.133764,0.00165231,4018.68,1.05215,2297.62,0.190544,938.18536681,909.33056640625,-14.4877
937.655,-16.8149,1.09838,0.380671,0,940.621580544,142,0.243517,5.15484,941.918,67.7184,1693.49,19.4727,81.09188079833984,4.396652509458363,4846.34,957.939123929,8.63535,3268.52,981296,-1741.75,266.7570040063001,210.19325988786295,-1.87183,-5.78618,-0.455181,0.0020063,1744.0,572000,4.34719,45952.798685272224,52.16709160897881,0.0892339,2.06039e-08,3305.54,1.01022,1538.04,0.554343,896.641850623,810.9187622070312,-94.2607
875.52,-15.3273,-0.0404878,0.630502,0,953.934219434,143,0.23718,8.64819,863.97,81.0893,1761.31,-18.7092,77.9151840209961,4.460546630434692,4402.74,942.739056772,8.908,2967.43,986462,-1798.62,264.7043011584319,210.0738141350448,-2.47819,-5.67296,-0.446646,0.0026759,1804.29,576000,0.763467,46219.323052418884,50.16994039295241,0.0802713,0.0103713,2972.63,0.96419,1500.66,0.250459,933.480183241,779.15185546875,16.9184
1036.01,-15.9286,0.855134,0.48218,0,949.833609222,144,0.254211,6.92468,1025.95,70.6976,1849.18,-3.43421,112.55086517333984,4.374529597349465,5984.71,941.338738594,9.58754,4948.72,991462,-1884.48,266.0102834207937,209.64498223923147,-2.59472,-5.59803,-0.46185,0.0030328,1902.41,580000,0.832196,46485.33492715331,51.99077158421278,0.0888278,0.0106595,4942.37,1.00012,2701.23,0.0922,925.833261908,1125.5086669921875,-0.452881
921.6,-15.9284,0.624544,1.37247,0,873.977488965,145,0.246376,4.82279,918.947,69.9018,1720.35,-39.4485,84.3028793334961,4.28258668910712,6020.94,896.113857451,9.70598,3226.6,996462,-1756.35,265.5376064372249,209.26191736012697,-2.22708,-5.30069,-0.451853,0.00312865,1760.31,584000,2.02966,46750.359853151254,51.9931023879908,0.0905858,0.0145355,3283.54,0.994459,3065.92,0.239462,797.421417941,843.0287475585938,-4.90204
1759.09,-17.4285,12.2218,0.923524,0,900.831443617,146,0.401977,6.04294,1827.38,74.7681,2580.29,-11.8936,130.75978088378906,4.943012873176485,33346.2,895.326329011,11.9035,6686.43,1002021,-2724.12,266.4512498304248,210.02437539491802,-2.61507,-5.88967,-0.665066,0.00521339,2714.6,588000,4.60372,47020.46673092712,51.483861562330276,0.213926,0.0122404,6837.45,1.38991,7397.53,0.263026,855.55935389,1307.5977783203125,-58.0447
2145.75,-15.7312,9.5478,1.1561,0,961.194132499,147,0.36124,6.30938,2166.15,75.6421,2977.77,-69.3184,103.26348114013672,5.68586080474779,25723.1,946.058976172,11.8118,8797.14,1008216,-3082.54,271.87204109691083,211.04685089783743,-2.36909,-6.76469,-0.628464,0.00324047,3095.82,592000,1.5247,47287.10201806156,55.139329394325614,0.257822,0.0120162,8863.41,1.29705,6909.88,0.30027,924.502563765,1032.634765625,-38.7766
1952.18,-15.2099,8.2432,1.33929,0,968.725735123,148,0.319336,6.10256,1952.12,71.7682,3029.31,-39.396,96.25260162353516,4.390046615153551,17745.3,956.90974178,11.7163,6929.02,1013216,-3141.97,265.05246414104477,210.75902833603323,-2.33499,-7.70951,-0.600844,0.00323416,3128.4,596000,1.57682,47552.82429359807,49.90338918985799,0.158596,0.0137165,6936.28,1.27495,5351.25,0.993118,949.744532884,962.5260009765625,-29.7243
1804.52,-17.2046,5.76767,1.19382,0,967.31274383,149,0.299633,6.47506,1797.89,65.4204,2804.23,-8.52139,129.48516845703125,4.38899943465367,15305.6,962.107903895,11.2355,6443.59,1018216,-2885.39,265.45908585656434,210.4957832028158,-2.47008,-6.33667,-0.546491,0.00172938,2878.0,600000,1.69025,47821.6517906473,50.57430321909487,0.115081,0.00994187,6440.24,1.19623,4723.18,0.733652,943.089871014,1294.8516845703125,0.396503
1729.25,-20.9669,5.43478,0.807075,0,965.712816473,150,0.286854,5.47001,1721.29,76.7727,2916.06,-55.056,134.72537231445312,4.431099019944668,13886.1,967.50729499,11.9019,7065.74,1023216,-2989.95,268.03216699743643,209.65732768084854,-2.82421,-7.68925,-0.53665,0.00155745,3005.55,604000,10.0532,48086.53459913144,53.94374029664323,0.139202,0.0127513,7089.88,1.19118,5118.66,0.374849,970.883794693,1347.253662109375,-15.0716
1468.66,-15.206,4.24793,1.56084,0,967.61847,151,0.286831,5.85217,1451.32,77.7784,2576.95,-12.7933,88.8898696899414,4.568663140293211,9852.34,975.990993134,11.4768,4697.51,1028400,-2648.21,264.3311873865314,208.9674827400595,-3.04044,-5.43439,-0.529534,0.00184088,2644.33,608000,0.843316,48350.74648291152,50.79504150617868,0.107948,0.00929377,4714.09,1.13542,3623.22,0.219626,974.556705437,888.898681640625,-56.4154
1360.14,-17.9693,3.46434,0.846193,0,939.909751923,152,0.272815,5.6905,1347.08,78.981,2390.28,-17.3564,85.6572036743164,4.326524675823748,9371.31,932.543288956,11.5846,4576.69,1033400,-2447.82,265.59050986822695,210.58718074532226,-2.22891,-6.69777,-0.497755,0.00218227,2455.05,612000,0.927596,48617.14625396067,50.67680444708094,0.0575929,0.00416914,4601.79,1.11782,3856.13,0.557722,934.815707867,856.572021484375,5.84977
1223.26,-17.8834,1.99729,0.611721,0,970.170512417,153,0.268174,5.09746,1216.58,66.1195,2124.35,-132.848,82.34693145751953,4.377465706318617,8360.22,962.566900538,10.2543,3870.74,1038400,-2177.16,265.65484089544043,209.79046435514465,-2.68051,-6.02917,-0.475754,0.00200212,2180.79,616000,1.67518,48883.13154799724,51.48691083397716,0.072869,0.010671,3884.29,1.05245,3004.54,0.390394,952.475960076,823.4692993164062,1.60097
1232.4,-19.8149,2.05454,0.429777,0,930.022682142,154,0.266324,8.55586,1219.27,83.9412,2331.84,-11.3454,122.12139892578125,4.363518310710788,7986.33,923.164819426,10.9222,4332.48,1043400,-2375.34,266.33519106172025,210.15323158819228,-2.34003,-6.12397,-0.479099,0.00247356,2395.67,620000,1.9471,49149.27379602427,51.81844116281718,0.0274179,0.0104707,4355.5,1.05954,3752.4,0.277525,897.07055652,1221.2139892578125,0.154471
1118.44,-15.9751,1.52555,0.891259,0,948.45481051,155,0.252598,8.19639,1108.87,79.673,2122.63,5.18112,76.20714569091797,4.345579891931266,6204.7,965.579492786,10.4392,3709.27,1048400,-2164.04,266.3776553468779,210.40573450969532,-2.68943,-5.26444,-0.463233,0.00221576,2181.93,624000,1.09842,49415.20609559724,51.626340945251286,0.0704749,0.00851249,3961.84,1.03807,2810.47,0.381388,941.740518593,762.0714111328125,11.5304
1053.44,-15.5893,0.993897,0.168386,0,962.480898431,156,0.254221,8.4776,1038.9,73.811,2067.65,-151.311,72.77984619140625,4.291423754300922,6515.44,949.657267927,9.99808,3325.03,1053400,-2112.67,265.1654620273039,209.69202004699036,-2.64482,-6.19529,-0.454692,0.00251655,2113.28,628000,1.0528,49679.61363265058,51.18201822601259,0.0392636,0.00844676,3344.44,1.02043,2407.27,0.156129,948.750619015,727.7984619140625,-38.4346
1039.6,-20.6762,0.684797,1.1879,0,962.732292209,157,0.244059,5.92374,1029.34,62.5839,2058.15,0.511456,72.71924591064453,4.227648928761482,6239.41,970.519515729,9.88681,4140.75,1058400,-2101.75,262.20690260315314,207.55427525006235,-2.78177,-6.33236,-0.448711,0.0069832,2092.09,632000,0.935256,49943.17125607235,50.42497842432931,0.054096,0.0112551,3910.09,1.00494,2426.17,0.180803,958.100199749,727.1924438476562,-173.207
1019.9,-16.7447,0.740512,0.665439,0,964.639520867,158,0.247074,6.40074,1029.46,67.7274,2000.01,-49.2208,70.02469635009766,4.433491671457887,7266.63,971.374863847,9.81187,4412.67,1063400,-2043.46,264.8561182343401,208.64593150978908,-2.25454,-5.46827,-0.448114,0.00794772,2082.2,636000,0.888831,50206.900954699144,51.776695053093135,0.116492,0.0225103,4196.96,1.00255,6401.59,0.253022,966.008978574,700.2469482421875,40.1026
968.931,-18.9966,0.551991,0.720065,0,965.958427362,159,0.257635,5.29972,961.897,59.706,1882.21,-0.803196,72.54492950439453,4.511497385799885,5704.91,948.827063873,10.1773,3224.42,1068593,-1932.47,265.49551397562027,210.33287455979735,-2.30272,-6.73484,-0.459583,0.00620465,1944.94,640000,0.699698,50473.18422054127,50.65114203002304,0.0631724,0.0163778,3162.08,0.99021,2153.35,0.223146,959.287496055,725.4492797851562,-10.895
960.646,-16.9456,0.388628,0.548274,0,946.218287072,160,0.251214,5.45672,948.69,69.4852,1848.48,11.2625,75.55113983154297,4.318787522148341,5173.04,960.611135191,9.94169,2938.36,1073593,-1889.34,264.34684468479827,208.58797927200794,-2.27611,-5.08904,-0.442268,0.00532017,1886.63,644000,0.967338,50737.432401105296,51.44007789064199,0.067649,0.0214005,3046.95,0.988344,2162.41,0.216241,926.475159389,755.5113525390625,-20.9926
935.539,-16.35,0.428005,1.00205,0,948.349421974,161,0.254455,6.89975,921.217,71.0649,1921.57,-21.4326,73.31761169433594,4.2784164058975875,5162.73,941.595875774,9.92143,3839.59,1078593,-1955.71,265.28052908508107,209.66009378107265,-2.44636,-6.30791,-0.451512,0.00318006,1964.04,648000,1.08563,51001.51975036971,51.34201889811084,0.0744158,0.0187584,4064.23,0.979037,2403.26,0.639558,844.746215381,733.1760864257812,-25.9199
953.548,-16.9798,0.788155,1.71367,0,560.178184269,162,0.253073,6.5461,940.996,59.4643,1893.2,-2.83096,75.880859375,4.59231065120548,8238.17,548.599245555,10.4892,4763.12,1083967,-1939.48,264.7698787911795,210.02769606094807,-2.66,-6.12018,-0.45415,0.00747796,1932.91,652000,1.30584,51261.00555961626,50.149872079025954,0.0696681,0.0159494,5388.14,1.00908,3615.75,0.3103,509.369895709,758.80859375,-12.2779
1311.53,-15.8238,9.18145,3.36201,0,301.527790178,163,0.296831,5.97794,1338.33,70.6938,2210.37,-62.7351,106.75666809082031,4.795515187084675,25224.4,312.240717459,12.1475,9036.39,1089448,-2298.73,260.3068433366716,210.6444964846596,-2.27334,-7.47914,-0.556029,0.00831028,2303.87,656000,2.35293,51519.47825018456,44.866831664927304,0.0906926,0.0189905,9111.63,1.33803,9277.48,0.206793,357.174363319,1067.566650390625,-14.4596
2298.29,-15.8562,17.8507,2.46915,0,735.973873779,164,0.350298,8.10793,2405.54,77.2534,3734.48,-74.0484,121.58685302734375,4.941176681313664,121843.0,663.715525642,13.3362,12196.4,1094891,-3975.81,258.61552137788385,210.6406434448436,-3.53029,-7.02922,-0.667812,0.00737616,3971.73,660000,6.4461,51785.148512948304,43.0337012517266,0.497821,0.0254527,13161.8,1.55471,31288.8,1.40909,653.507690897,1215.8685302734375,-71.2386
3546.2,-16.5888,17.4318,2.72488,0,839.072301588,165,0.394789,10.5296,3565.21,88.0445,5905.74,-87.8584,116.97248840332031,5.1196533385664225,94845.7,845.41331825,14.4328,11065.4,1100437,-6129.41,265.43989954097196,210.23110993858427,-2.57613,-7.7383,-0.701758,0.00784281,6107.93,664000,0.988368,52055.4657030548,50.089136263821274,0.3133,0.0205222,10777.0,1.5844,24432.4,0.951047,816.244775027,1169.724853515625,-145.078
3549.37,-15.8872,14.4425,1.45299,0,848.781514606,166,0.365599,7.18779,3541.34,88.7748,5928.53,-33.8162,116.1563491821289,5.636370074469596,73560.1,878.839183278,14.5792,10718.4,1106592,-6094.09,270.52955459663644,209.8062281589955,-2.66246,-8.92795,-0.675632,0.00787138,6133.42,668000,2.84461,52324.07725701947,55.08695636317134,0.280249,0.0192875,10820.2,1.49027,22667.9,1.71272,854.994037011,1161.5634765625,-109.839
3260.01,-16.3255,13.4076,0.470555,0,894.474731297,167,0.355765,9.44176,3230.61,85.2569,5275.39,-62.8366,128.72781372070312,5.276083073578775,66178.8,932.477678847,15.3307,10695.1,1112557,-5437.06,269.01214214926586,210.6861801748164,-3.92644,-9.13953,-0.656453,0.00394209,5412.66,672000,1.03833,52593.50734669017,53.04987890087068,0.206179,0.0198499,10738.4,1.47426,24116.7,0.954243,899.463398042,1287.278076171875,-39.7292
2706.46,-16.3723,9.83256,1.11174,0,964.034521922,168,0.338242,7.46204,2671.46,80.3964,4820.41,-62.2437,80.7344970703125,4.9881073837168515,48538.4,948.329817105,13.8535,8017.17,1118210,-4947.94,269.17797224922106,210.72120375093073,-2.34452,-8.91768,-0.620613,0.00311943,4956.0,676000,0.943305,52862.74581286684,53.46866111457348,0.144559,0.0148908,7983.07,1.34957,14743.2,0.960638,946.360684449,807.344970703125,-73.2852
2441.63,-16.3432,8.02092,0.461113,0,957.76361233,169,0.319665,11.2147,2415.95,105.315,4249.71,-26.4419,98.73087310791016,4.474931484553963,32178.9,966.716973566,13.8832,8194.28,1123210,-4349.41,268.88370712054893,210.87858536373824,-3.75024,-6.36014,-0.589871,0.00226532,4339.3,680000,0.830945,53129.8439551061,53.53019027225673,0.12309,0.0145477,8178.64,1.29578,12525.3,0.792946,955.675643756,987.3087158203125,-87.7543
2034.79,-15.3223,5.17859,1.12006,0,949.032267414,170,0.314197,9.16617,2008.54,77.0764,3866.78,-37.2161,80.43966674804688,4.354391417000443,22340.7,950.321443323,12.4787,6355.51,1128210,-3937.85,266.2539560100995,210.15410497318953,-2.90487,-10.7847,-0.547598,0.00253866,3949.28,684000,0.928663,53398.87934954977,51.745459619909525,0.114144,0.0132492,6378.89,1.17401,8173.6,0.813218,923.91120105,804.3966674804688,-175.824
1886.44,-18.4366,4.36839,0.858475,0,963.05856929,171,0.300751,7.35279,1848.22,100.94,3562.69,-38.9289,81.79839324951172,4.432367943227291,14927.8,968.144425407,12.4201,5705.63,1133210,-3637.65,269.04290662519634,210.0826377910562,-3.17805,-7.75732,-0.542824,0.00333427,3639.2,688000,1.7972,53663.04180078348,54.52790089091286,0.102438,0.0150684,5708.12,1.14833,7657.92,0.663643,965.600370846,817.98388671875,-82.3283
1677.11,-15.2027,3.25082,1.14947,0,968.623333914,172,0.290373,7.67704,1638.66,111.503,3301.27,-72.9974,80.60460662841797,4.345973468851298,13517.9,964.099648789,12.4136,5218.47,1138210,-3368.28,263.9360176087357,209.94163334509358,-3.93621,-7.85895,-0.505956,0.00235839,3359.45,692000,1.70216,53926.81700915238,49.648410794790834,0.0915832,0.0128087,5307.0,1.11378,6046.55,0.915465,963.272622013,806.0460205078125,-193.701
1547.03,-16.7547,3.62256,0.388179,0,964.138508481,173,0.29037,9.0101,1529.61,98.4979,2927.83,-9.4669,77.0235366821289,4.405148985795677,12602.6,956.384446683,12.1841,4795.34,1143210,-2991.51,263.44239318044856,209.54855083487928,-2.62783,-7.0934,-0.51846,0.0032219,2994.73,696000,1.58689,54192.53630753793,49.488693359773606,0.116567,0.0107165,5029.7,1.12013,4917.99,0.294228,939.576975517,770.2353515625,-18.945
1407.15,-15.9921,2.58658,1.34743,0,891.576242715,174,0.281261,7.86317,1378.53,77.888,2740.46,-41.3146,75.21051788330078,4.590443481691182,10283.1,929.547715847,11.5534,4237.91,1148401,-2805.76,266.45230353763327,210.0954678049311,-2.35107,-5.49544,-0.487455,0.00428344,2795.92,700000,1.75815,54456.862260369584,51.766392251010984,0.117177,0.0157988,4240.78,1.08082,4143.5,1.1545,773.791097149,752.1051635742188,-55.8718
1348.89,-15.4929,1.92819,1.51073,0,890.041312572,175,0.285557,7.83158,1331.87,81.4813,2723.77,-31.6817,94.7707748413086,4.9381935284473,12972.3,934.616575698,11.6568,8181.86,1154131,-2780.42,266.4234982416965,211.75332017010078,-2.90148,-9.98427,-0.497483,0.00174917,2775.82,704000,4.98255,54726.882289823145,49.73198454314843,0.0137593,0.00805362,8733.87,1.05777,5840.77,1.13328,882.639746018,947.7077026367188,-62.6625
1556.59,-17.7538,7.73492,2.83352,0,957.378355522,176,0.375031,7.26627,1567.6,91.5707,2695.44,4.61994,112.3650894165039,4.952418016269803,18334.9,969.359022246,10.163,5870.23,1159488,-2770.79,268.4284383105114,210.23822532733902,-2.67598,-10.7359,-0.634068,0.00183655,2763.82,708000,1.7292,54993.95823704731,53.237794966902584,0.0515447,0.00612528,5920.5,1.22963,5112.34,0.195446,938.133287032,1123.65087890625,-21.248
1685.82,-15.778,6.83118,0.863797,0,939.577063884,177,0.360168,6.07621,1703.25,76.123,2684.86,-25.7999,141.99017333984375,4.677986592520028,16106.6,913.57854993,9.86794,5861.71,1164488,-2752.3,266.36644285172224,209.80198315205052,-2.58864,-6.36503,-0.622336,0.00123406,2767.52,712000,2.33185,55262.81909515383,51.88647310715169,0.165536,0.00477311,5870.54,1.188,4608.44,0.629513,928.451675082,1419.9017333984375,-4.18638
