R Predictions Mean,(Previous) Eval Time (s),Q Predictions Mean,Log Pis Mean,KL Divergence,Total Train Time (s),V Predictions Max,Z mean train,Policy log std Max,Number of env steps total,Number of train steps total,Policy mu Std,R Predictions Std,AverageReturn_all_train_tasks,Policy mu Mean,Log Pis Max,Z mean eval,Policy mu Min,R Predictions Min,Q Predictions Min,Number of rollouts total,Sample Time (s),Policy log std Min,AverageReturn_all_test_tasks,Z variance eval,V Predictions Mean,QF Loss,KL Loss,Policy Loss,R Predictions Max,RF Loss,V Predictions Std,Epoch,Z variance train,Train Time (s),Q Predictions Max,Epoch Time (s),Policy log std Std,VF Loss,Q Predictions Std,Log Pis Min,Policy mu Max,V Predictions Min,Log Pis Std,Policy log std Mean
-0.00185282,3.9964145560006727,2061.6,2.50454,61.90882110595703,11334.389854094974,2668.04,1.76073,0.117319,1284000,256000,1.14824,0.00341847,1342.95020101,-0.111147,13.7281,2.40649,-2.97731,-0.0130836,-2.48109,7700,10.552001261999976,-2.34448,1332.55834819,0.00339879,2090.68,340.188,6.190882205963135,-2076.91,0.00846826,326.068,410.847,127,0.0105418,74.75507616800132,2635.43,89.30349198600197,0.305852,668.59,417.631,-6.87569,3.17978,14.5726,3.3584,-0.685355
-0.00137996,4.071864871000798,2329.71,3.00543,85.85577392578125,11422.833385776972,3030.07,1.83534,0.202775,1294000,258000,1.21397,0.00324551,1389.27639153,-0.161547,13.6234,1.78207,-3.07114,-0.0141707,20.9395,7760,10.281306244000007,-2.6051,1342.82490817,0.00666321,2350.59,269.399,8.585577964782715,-2340.14,0.00827843,393.803,419.29,128,0.056857,74.1587568140003,3021.3,88.5119279290011,0.339807,248.639,427.587,-8.34804,3.32467,17.7931,3.7529,-0.690164
-0.00215612,4.00516203999905,2086.09,2.41141,79.58206939697266,11512.378785564986,2742.97,1.57011,0.0542426,1304000,260000,1.11553,0.00311082,1329.45628592,-0.146359,11.9397,2.42432,-2.83559,-0.011081,-83.6353,7820,10.51855273401452,-2.44783,1297.36811908,0.00428968,2092.69,407.185,7.958207130432129,-2096.2,0.00532928,364.064,452.947,129,0.0509334,74.62305163600104,2765.65,89.1467664100146,0.326318,156.305,464.648,-6.62693,3.73851,-123.909,3.26092,-0.699836
-0.000906326,4.404731476000961,2121.81,2.50579,71.10773468017578,11603.04433969398,2935.48,1.80546,0.252095,1314000,262000,1.12818,0.00318555,1289.92612954,-0.150819,14.0067,2.33423,-2.97959,-0.0129981,3.47607,7880,10.550973407996935,-2.3356,1293.68611291,0.00576892,2134.61,362.809,7.11077356338501,-2134.77,0.00611121,290.383,454.751,130,0.00947805,76.03992403400116,2942.78,90.99562891799906,0.326886,95.6818,467.841,-6.64016,3.27638,23.718,3.41674,-0.708629
-0.00262747,4.0758023299986235,2259.02,2.65402,77.41084289550781,11693.301164441984,2983.4,1.44516,0.0696679,1324000,264000,1.16671,0.00374227,1376.43088419,-0.132051,14.9823,2.29252,-2.8891,-0.0138666,-32.5496,7940,10.569849298997724,-2.6302,1347.73681609,0.00702328,2277.14,366.348,7.741084575653076,-2271.15,0.00455769,424.172,439.692,131,0.0424691,75.54619754300074,3009.16,90.19184917199709,0.333434,180.389,448.366,-9.68374,3.17464,-13.8077,3.35577,-0.687741
-0.00152066,4.142040753000401,2406.06,2.89498,99.17062377929688,11783.141353582983,3068.37,2.52933,0.058332,1334000,266000,1.19556,0.00370388,1355.49739061,-0.162291,16.2085,1.78293,-3.20637,-0.0144135,-48.854,8000,10.684971247999783,-2.8125,1289.70515013,0.0110765,2433.55,416.274,9.917062759399414,-2418.97,0.00891992,564.914,444.943,132,0.00600204,75.0163849799992,3053.97,89.84339698099939,0.354662,377.708,456.956,-6.65329,3.17311,-59.4944,3.67155,-0.710039
-0.00164655,4.140191802000118,2143.1,2.37056,56.91359329223633,11872.431508775982,2927.43,1.25279,-0.041593,1344000,268000,1.13362,0.00368803,1372.48071539,-0.124442,16.3243,2.08031,-2.77714,-0.0139068,-103.827,8060,10.587419089002651,-2.48457,1335.38118601,0.00338594,2157.08,264.032,5.691359519958496,-2150.93,0.00552248,365.189,443.144,133,0.0416942,74.429460673,2926.77,89.15707156400276,0.311913,116.099,453.279,-7.66784,2.73082,-80.9649,3.35848,-0.704884
-0.00051313,4.274657563999426,2095.53,2.22101,62.703372955322266,11961.81703269698,2656.87,1.71273,0.047676,1354000,270000,1.10682,0.00257363,1302.83761253,-0.119846,13.1073,2.01457,-2.52647,-0.00955526,27.9428,8120,10.644199020995075,-2.46383,1305.1651913,0.00457752,2105.8,295.616,6.2703375816345215,-2105.71,0.00624998,192.238,412.518,134,0.00409065,74.68637909100107,2670.14,89.60523567599557,0.314883,113.269,421.883,-8.27946,2.60259,-12.5672,3.38867,-0.701886
-0.00116286,4.056309649999093,2414.82,2.86229,88.55410766601562,12050.65791044898,3024.49,2.02028,0.0613142,1364000,272000,1.19924,0.00317671,1360.42350116,-0.110029,14.5932,2.11581,-2.92956,-0.0114037,9.08623,8180,10.578327722998438,-2.77126,1335.31263846,0.00465515,2420.54,358.749,8.8554105758667,-2425.78,0.00783777,448.55,445.618,135,0.0663654,74.21851084500122,3025.3,88.85314821799875,0.333944,216.146,458.758,-8.72496,3.15972,26.1405,3.57666,-0.677032
-0.00116471,4.045112312000128,2218.0,2.52917,70.56633758544922,12138.424568452983,2908.08,2.09573,0.172453,1374000,274000,1.14817,0.00341569,1370.44596701,-0.119263,17.3955,2.04965,-2.69801,-0.0138029,4.41252,8240,10.5732996930019,-2.53352,1377.98347015,0.0046917,2223.64,231.096,7.056633949279785,-2230.24,0.00761809,346.356,431.963,136,0.00434616,73.16142615100034,2910.75,87.77983815600237,0.3239,162.331,446.945,-8.02255,2.82489,13.6758,3.44342,-0.687927
-0.000102138,4.033213741000509,2117.91,2.18043,56.384246826171875,12227.56540635098,2908.28,1.29331,-0.0033465,1384000,276000,1.12094,0.00263408,1326.26549452,-0.116925,12.4646,2.27171,-3.59797,-0.0130065,14.0206,8300,10.461486423997485,-2.48957,1333.38630321,0.00534217,2121.25,262.564,5.638424873352051,-2126.88,0.00636873,173.11,425.041,137,0.0404376,74.61478474899923,2938.04,89.10948491399722,0.309085,146.841,434.052,-6.5794,3.10709,5.07202,3.45977,-0.700582
-0.00145527,4.0656849299994064,2557.42,3.18602,77.84132385253906,12316.595360046975,3081.92,2.16773,0.0757527,1394000,278000,1.26201,0.00372786,1334.57501896,-0.0727866,17.0364,2.10466,-4.54214,-0.0127777,10.097,8360,10.441376266000589,-2.26073,1300.5008089,0.00767107,2551.34,804.41,7.784132480621338,-2557.98,0.00618018,437.965,403.757,138,0.0601889,74.46175676299936,3110.91,88.96881795899935,0.328626,178.858,416.118,-7.55881,3.34419,16.2241,3.75279,-0.669959
-0.00258245,4.128228166000554,2285.36,2.42093,74.38726043701172,12405.926550622971,2876.35,1.78652,0.0588879,1404000,280000,1.14986,0.00391855,1379.32934017,-0.0897815,13.2758,1.75721,-2.64009,-0.0140634,-9.2181,8420,10.392624480997256,-2.57119,1359.14105197,0.00913801,2295.31,252.681,7.43872594833374,-2299.26,0.00768361,569.709,433.029,139,0.0438548,74.62043009199988,2878.98,89.14128273899769,0.329272,223.782,441.381,-7.45808,2.89073,-14.2762,3.43853,-0.705904
-0.00145151,4.319693198998721,2265.32,2.61955,76.56304168701172,12495.816207917973,2938.72,2.1023,0.24925,1414000,282000,1.16537,0.00343848,1390.90096696,-0.123188,13.9924,2.12633,-3.24807,-0.0129646,8.38822,8480,10.600183911003114,-2.64356,1400.70933199,0.00288462,2265.12,339.552,7.656304359436035,-2276.1,0.00722332,453.698,461.452,140,0.00409473,74.89559819100032,2954.1,89.81547530100215,0.330372,266.803,476.108,-6.64618,3.44495,-11.9346,3.56731,-0.687329
-0.00130217,4.3949739710005815,2165.84,2.27124,47.73870849609375,12585.178722376982,2732.26,1.44193,-0.0162224,1424000,284000,1.11252,0.00302035,1347.30946724,-0.12175,11.5927,2.27352,-2.68423,-0.0102117,39.8886,8540,10.633907318007914,-2.11551,1388.96448627,0.00514328,2177.93,231.774,4.773870944976807,-2175.59,0.00675962,311.103,369.35,141,0.0399945,74.65647945199999,2724.89,89.68536074100848,0.302034,93.579,380.276,-8.91151,2.60302,33.9433,3.38509,-0.691963
-0.00100669,4.073590457999671,2285.3,2.91252,55.00191116333008,12675.069713479988,2819.72,1.61547,0.294666,1434000,286000,1.18661,0.0036043,1334.41711865,-0.101091,12.3117,2.12245,-2.9461,-0.0138375,14.2707,8600,10.42483740600619,-2.14504,1355.55108023,0.00531158,2305.24,164.151,5.5001912117004395,-2292.11,0.00556212,300.595,389.201,142,0.0461074,75.27313755199975,2819.4,89.77156541600561,0.308447,328.848,396.138,-10.9304,2.78971,3.96837,3.62205,-0.688684
-0.000870377,4.19462116899922,2379.71,2.93993,77.98609924316406,12764.467073057998,3065.66,2.0711,0.0136865,1444000,288000,1.19736,0.00315102,1418.36372323,-0.134798,19.0963,2.18809,-3.18124,-0.0136624,-21.9222,8660,10.551296707011716,-2.65567,1389.17962396,0.00231987,2404.82,348.302,7.798610210418701,-2389.08,0.00793857,262.701,448.889,143,0.003971,74.77351381299923,3041.47,89.51943168901016,0.337603,426.881,454.455,-7.06914,4.42725,0.108727,3.56782,-0.703007
-0.0016039,4.07349281200004,2239.03,2.65937,80.9140625,12853.150510106987,2946.57,1.96627,0.0270724,1454000,290000,1.14844,0.00319733,1330.38374786,-0.183606,14.6667,1.53472,-2.82579,-0.0120695,-11.4599,8720,10.424356194987922,-2.69429,1273.1850128,0.00542616,2253.47,288.941,8.09140682220459,-2253.13,0.00602581,418.44,480.226,144,0.00402591,74.15823993600134,2955.95,88.6560889429893,0.34258,131.931,493.48,-8.59282,4.96106,-1.2764,3.47866,-0.708318
-0.00292853,4.102115666000827,2336.59,2.90722,80.67672729492188,12941.557656431989,3015.89,2.13493,0.0351836,1464000,292000,1.18282,0.00376625,1346.8810959,-0.115368,15.3421,2.09796,-3.76542,-0.0135338,-11.2007,8780,10.614684840998962,-2.48972,1372.56464222,0.00391802,2344.78,213.663,8.067672729492188,-2350.86,0.00637616,536.309,428.848,145,0.00397719,73.73238752200086,3057.19,88.44918802900065,0.330857,222.344,445.194,-7.94194,3.42835,-26.3097,3.47666,-0.711412
-0.000645695,4.061978658000953,2453.44,3.08554,74.9872817993164,13029.147269431991,3116.12,1.84539,0.0733339,1474000,294000,1.21389,0.00327407,1325.0400792,-0.150096,15.0005,1.57691,-2.88142,-0.0117454,-21.0959,8840,10.430514102004963,-2.55634,1298.21073025,0.00529749,2469.89,495.49,7.498728275299072,-2484.18,0.00562085,457.046,457.458,146,0.0589592,73.13801259299908,3108.57,87.63050535300499,0.324832,305.012,468.707,-7.97927,2.86506,-14.0129,3.51226,-0.686996
-0.00151568,4.022063509000873,2232.74,2.46502,71.08333587646484,13118.64594511599,3036.65,2.11694,0.052201,1484000,296000,1.13825,0.003589,1379.277491,-0.161111,20.1734,1.98817,-3.59643,-0.0128834,-19.3643,8900,10.483236881995253,-2.48847,1389.5971732,0.00617001,2244.47,464.89,7.108333587646484,-2243.41,0.00690604,366.614,448.89,147,0.00397554,74.94428898600017,3050.26,89.4495893769963,0.325723,140.812,463.21,-6.82889,3.51473,-14.1067,3.59411,-0.704243
-0.00193043,4.072361141999863,2217.2,2.36197,80.01145935058594,13206.980512433,3032.03,1.98986,-0.00973862,1494000,298000,1.12546,0.00348504,1319.334766,-0.123347,18.025,2.21347,-3.87077,-0.015172,-28.7675,8960,10.482768879006471,-2.41846,1311.14785222,0.0038289,2219.78,441.269,8.00114631652832,-2233.6,0.00503739,378.798,469.519,148,0.0493673,73.78489107899986,3031.46,88.3400211000062,0.329201,470.631,483.763,-9.78136,2.93835,-32.3415,3.53861,-0.714924
-0.00360395,4.0683440000011615,2420.91,2.72975,97.48677062988281,13296.524207326995,3210.92,2.35362,0.0981424,1504000,300000,1.17423,0.00367058,1392.32265514,-0.186393,24.5648,2.02887,-2.85964,-0.0130696,-40.7735,9020,10.578606030992887,-2.82579,1386.74225405,0.00313209,2433.39,398.661,9.748677253723145,-2432.62,0.0056203,652.341,470.936,149,0.00289315,74.87895996200132,3237.89,89.52590999299537,0.366686,163.756,483.218,-8.7234,4.31812,-23.6912,3.47082,-0.714504
-0.00134112,4.0878214280000975,2382.12,2.94908,69.83623504638672,13385.709703523995,3056.74,2.16659,-0.0133656,1514000,302000,1.19813,0.00362436,1375.86406154,-0.082595,13.1277,2.05948,-2.6924,-0.0147984,-25.9776,9080,10.711004604003392,-2.66341,1360.70330388,0.00338533,2395.35,221.201,6.983623504638672,-2391.29,0.00543698,446.343,454.651,150,0.00410295,74.36617076600123,3063.82,89.16499679800472,0.341558,78.0829,467.362,-7.17051,2.84924,-14.7236,3.54383,-0.702936
-0.00351954,4.109312649001367,2292.03,2.59606,53.60222625732422,13474.238504974992,2793.59,1.51481,0.112624,1524000,304000,1.15071,0.00360478,1376.53445925,-0.128232,12.1841,2.10065,-2.7101,-0.01338,-28.4999,9140,10.499690575996283,-2.1428,1375.9632776,0.00266894,2295.68,228.656,5.360222816467285,-2300.44,0.00392502,546.089,388.023,151,0.0323044,73.96707007800069,2808.37,88.57607330299834,0.307827,138.811,406.608,-10.1895,2.61047,-5.58196,3.54211,-0.702696
-0.00246761,4.063306365998869,2358.51,2.94916,78.9376220703125,13563.14724341699,3119.14,1.66616,0.0530255,1534000,306000,1.21716,0.00383608,1416.51754754,-0.118766,15.1996,1.99885,-3.09393,-0.0164861,-22.181,9200,10.599319910999839,-2.80962,1393.73954123,0.00327402,2384.01,671.01,7.893762111663818,-2390.33,0.0076039,517.436,468.136,152,0.0438624,74.30010337400017,3097.56,88.96272965099888,0.345708,1587.91,480.449,-7.85704,3.58076,-29.267,3.75261,-0.695548
-0.00265665,4.010842108000361,2330.79,2.75669,73.9809341430664,13651.88325264799,3006.8,2.0513,0.232635,1544000,308000,1.16914,0.00386815,1435.41605832,-0.0878955,15.7706,2.04164,-3.28955,-0.0149876,-52.5219,9260,10.481674303995533,-2.61285,1409.24931108,0.00390059,2341.93,269.561,7.3980937004089355,-2343.89,0.00787179,579.217,455.161,153,0.00441438,74.20911318300023,3013.61,88.70162959499612,0.33851,67.8899,469.544,-7.4009,3.06726,-55.2286,3.52641,-0.710488
-0.00172825,4.0466711960016255,2287.07,2.88458,72.56828308105469,13739.703650990994,2998.23,2.01046,0.0931238,1554000,310000,1.17659,0.00370795,1429.01313689,-0.155839,15.0707,2.02925,-3.37192,-0.0137713,-111.26,9320,10.326167968001755,-2.83388,1406.65216645,0.00339338,2288.42,354.732,7.256828308105469,-2305.77,0.00573046,489.25,453.073,154,0.00606212,73.40166585000043,3026.22,87.77450501400381,0.342978,415.533,470.096,-6.0906,3.35172,-114.89,3.45955,-0.711517
0.00034851,4.094009325001025,2140.32,2.48599,68.77819061279297,13827.976122218999,2905.84,1.80657,0.155814,1564000,312000,1.12333,0.00236857,1422.75571013,-0.112963,13.8897,1.9477,-2.96071,-0.00879862,-56.0117,9380,10.545533993003119,-2.66977,1436.81052135,0.01074,2153.49,345.539,6.877819061279297,-2152.19,0.00918779,288.42,498.221,155,0.0159565,73.76961266299986,2909.8,88.409155981004,0.355798,127.378,514.325,-7.31685,3.05111,-65.4855,3.30636,-0.729474
-0.00231163,3.9588901300012367,2414.69,3.19635,70.37464904785156,13916.709458485997,3218.55,1.68499,0.178319,1574000,314000,1.22614,0.00403035,1458.73481519,-0.138199,14.3073,2.05682,-3.34226,-0.0150762,-5.86832,9440,10.499095116998433,-2.66291,1410.91263308,0.00460048,2422.28,315.176,7.0374650955200195,-2424.88,0.00464509,505.504,441.721,156,0.0391336,74.18289011699926,3246.22,88.64087536399893,0.332349,115.926,454.755,-6.84006,2.94159,-48.4925,3.55344,-0.687875
-0.00239478,4.052989981999417,2332.82,3.04777,74.31341552734375,14005.135954224992,3040.03,2.002,0.104977,1584000,316000,1.19196,0.00387657,1434.45913607,-0.133322,13.3707,2.21289,-3.12151,-0.0138535,-38.8291,9500,10.476245895995817,-2.63219,1428.73393967,0.00339214,2345.91,249.017,7.431341648101807,-2347.41,0.00450624,535.161,461.125,157,0.00446007,73.86664475100042,3055.66,88.39588062899566,0.34699,69.5826,477.84,-7.89886,2.95068,-29.1952,3.51909,-0.722177
-0.00375107,4.084941727998739,2337.65,2.79682,76.66387939453125,14093.95132193199,3133.67,2.17949,0.115362,1594000,318000,1.17913,0.00399275,1419.32572873,-0.13157,14.2269,2.15669,-2.793,-0.0150373,-2.28952,9560,10.59877195899935,-2.73711,1410.59008256,0.00454807,2342.56,237.746,7.666388034820557,-2347.34,0.00635885,720.113,473.743,158,0.00346942,74.19215085399992,3146.13,88.87586454099801,0.340265,113.057,482.711,-5.78906,2.7045,-49.732,3.42866,-0.706402
-0.00137921,4.026017791000413,2307.1,2.64769,76.43230438232422,14182.839560661998,3046.24,1.89995,0.0398248,1604000,320000,1.15812,0.00333079,1349.94593116,-0.166835,14.827,2.21908,-3.09274,-0.0135322,-60.995,9620,10.605041885004539,-2.69333,1410.50422851,0.0033673,2321.57,264.228,7.643230438232422,-2321.06,0.00779576,378.703,510.994,159,0.00666627,74.22664573099973,3046.09,88.85770540700469,0.346477,89.2238,524.651,-7.52054,2.89761,-48.3032,3.40621,-0.711667
-0.000836269,4.057701141999132,2404.91,2.80184,64.80623626708984,14271.203655196996,3024.04,1.82703,0.0197053,1614000,322000,1.17644,0.00297825,1371.51925616,-0.118609,12.6656,2.25319,-2.67585,-0.0102212,-30.8469,9680,10.54784306199872,-2.5948,1383.259737,0.00326922,2413.81,220.185,6.480623722076416,-2417.96,0.00873155,345.602,449.745,160,0.00625649,73.76484841300044,3028.08,88.37039261699829,0.327542,80.7417,461.764,-8.80339,2.82604,-40.7427,3.52009,-0.699389
-0.00179607,4.0535114230006,2510.22,3.24095,69.37590789794922,14360.294732498993,3109.97,1.75577,0.125164,1624000,324000,1.23181,0.0039994,1437.22006944,-0.137774,14.5594,2.40819,-3.35875,-0.0147795,-56.8357,9740,10.48324382899591,-2.70361,1465.56123806,0.00289118,2522.35,503.507,6.937591075897217,-2518.73,0.00599007,499.731,462.223,161,0.0531435,74.53296740299993,3110.71,89.06972265499644,0.338944,90.9433,472.146,-6.91813,2.9147,-51.1494,3.77452,-0.694188
-0.00207144,4.075831764001123,2325.75,2.81196,72.58152770996094,14447.850629324997,3216.06,2.24531,-0.0253435,1634000,326000,1.16385,0.00357414,1409.72968999,-0.172816,14.8339,2.1417,-2.79408,-0.0126625,-80.5704,9800,10.4843770280022,-2.72451,1439.25790379,0.00484553,2340.22,263.098,7.258152961730957,-2338.56,0.00556059,512.571,489.612,162,0.00649173,73.01698357600071,3209.92,87.57719236800403,0.340074,81.0969,499.794,-8.82812,3.0256,-69.3247,3.45973,-0.719608
-0.00111139,4.056318758999623,2405.56,2.88234,84.29000091552734,14536.448457035998,3176.87,2.22788,0.0847359,1644000,328000,1.1834,0.00357597,1427.20864747,-0.150897,16.3586,2.3121,-3.03064,-0.013014,-50.6816,9860,10.373378606002007,-2.64111,1442.2044569,0.0104206,2414.26,309.721,8.428999900817871,-2414.6,0.00628671,393.763,500.082,163,0.00565192,74.15219051699933,3186.17,88.58188788200096,0.342599,141.691,512.137,-7.90645,3.33169,-65.0208,3.57921,-0.713256
-0.00243074,4.0737016269995365,2373.18,3.03064,74.22562408447266,14623.957646291996,3046.71,1.66302,0.192978,1654000,330000,1.19458,0.00359155,1470.58502956,-0.110047,15.0051,1.82256,-3.68836,-0.0130874,-46.3373,9920,10.386633713000265,-2.48205,1388.27444382,0.00340247,2384.13,294.85,7.422562599182129,-2382.63,0.00760108,496.74,476.678,164,0.0384163,73.10201322799912,3046.17,87.56234856799892,0.332612,74.9055,489.428,-6.56194,3.25701,-61.4434,3.49099,-0.721481
-0.000738372,4.022187196000232,2374.0,2.94867,69.77493286132812,14712.508893905995,3104.11,1.94547,0.0866572,1664000,332000,1.17528,0.00307746,1386.98866563,-0.146743,19.0399,2.41067,-3.90298,-0.0119457,-78.6495,9980,10.430013761000737,-2.5711,1373.05543519,0.00379846,2386.92,226.375,6.9774932861328125,-2385.4,0.00555342,336.202,499.001,165,0.00626933,74.06032589200004,3108.14,88.512526849001,0.351824,86.8345,510.429,-7.04002,2.86097,-58.4476,3.48541,-0.725154
-0.00194675,4.062477092000336,2379.93,2.90636,66.31270599365234,14801.435995193991,3372.6,1.45006,0.140239,1674000,334000,1.18496,0.00375311,1472.71219216,-0.117392,14.6687,1.81668,-3.24057,-0.0152699,-27.7501,10040,10.669421599994166,-2.75028,1363.94491109,0.00576308,2385.84,287.184,6.631270885467529,-2389.25,0.00556525,495.453,496.223,166,0.036392,74.19459973000085,3379.84,88.92649842199535,0.340084,211.591,504.118,-6.77469,2.67956,-48.7718,3.59165,-0.711095
-0.00307733,4.0647177699993335,2332.29,2.67343,80.52393341064453,14890.216717284991,3193.27,1.88873,0.0230672,1684000,336000,1.1511,0.00362012,1456.6515938,-0.167073,18.135,2.21617,-2.75038,-0.0125477,-124.797,10100,10.601965087995268,-2.62293,1449.87698896,0.00681078,2349.27,366.3,8.052393913269043,-2344.22,0.00530352,598.525,501.135,167,0.0032937,74.00110114000017,3193.16,88.66778399799477,0.349372,111.615,516.193,-7.62052,2.95917,-125.347,3.2831,-0.732078
-0.00239881,4.178961565999998,2479.46,3.03969,70.52222442626953,14980.544449236986,3101.51,1.73682,0.0864034,1694000,338000,1.20529,0.00400378,1400.35477093,-0.128416,15.0615,2.03978,-2.79077,-0.0143423,-1.28805,10160,10.681249540997669,-2.61373,1455.57293344,0.00491191,2485.72,259.03,7.052222728729248,-2487.29,0.00594775,542.874,451.436,168,0.0419451,75.57057123699997,3132.38,90.43078234399763,0.323154,94.91,466.515,-9.46711,2.8923,-58.4944,3.65747,-0.698336
-0.00109626,4.077387721001287,2385.86,2.9737,87.44154357910156,15069.485044924983,3217.73,2.10465,-0.0111954,1704000,340000,1.19133,0.00330721,1384.99689328,-0.211495,20.8628,2.2306,-3.33331,-0.0133252,-45.5796,10220,10.484762142998079,-2.7476,1366.03030184,0.0054066,2404.28,403.714,8.744154930114746,-2396.79,0.00565562,370.661,507.151,169,0.00617661,74.39364161900085,3216.4,88.95579148300021,0.360958,223.358,526.165,-8.18305,3.78525,-62.5827,3.61881,-0.718806
-0.00296725,4.063488342999335,2488.16,3.05633,90.27366638183594,15158.004853818979,3306.32,1.60464,0.062127,1714000,342000,1.18213,0.00401866,1492.75138377,-0.146248,13.3451,1.70251,-2.75805,-0.0136277,-59.9491,10280,10.593801545997849,-2.77783,1427.57062829,0.00571169,2498.48,243.139,9.027366638183594,-2497.76,0.00589692,631.751,511.268,170,0.0284451,73.80784486000084,3310.2,88.46513474899803,0.36186,267.146,523.705,-7.44876,3.04117,-62.5729,3.44302,-0.727237
-0.00228283,4.120249858999159,2428.8,2.88621,64.49390411376953,15246.891188939979,3132.81,1.53272,0.279211,1724000,344000,1.19831,0.0038854,1435.96621323,-0.120719,13.1118,2.0445,-2.78292,-0.0130208,-57.0788,10340,10.505052528000306,-2.71776,1443.45583114,0.00287883,2438.18,270.248,6.449390411376953,-2439.34,0.00585046,458.894,470.448,171,0.0346445,74.33423288499944,3150.88,88.9595352719989,0.33139,67.988,482.851,-8.80386,3.05945,-62.9534,3.58311,-0.704615
-0.0023666,4.048634557000696,2387.69,2.82624,79.69056701660156,15335.160923694977,3158.42,2.07283,0.00364998,1734000,346000,1.16354,0.0037854,1487.74775897,-0.163615,13.7127,2.12372,-3.00311,-0.0119532,-108.979,10400,10.522974859999522,-2.8157,1482.96013342,0.00303642,2395.81,263.953,7.969056606292725,-2400.74,0.00497661,494.401,490.622,172,0.00450725,73.65765707900027,3176.12,88.22926649600049,0.349802,107.187,503.838,-9.34587,2.81352,-67.0138,3.56027,-0.726317
-0.00237964,4.090996778999397,2545.5,3.33354,72.66826629638672,15423.874924948983,3222.26,2.10689,0.0745201,1744000,348000,1.23858,0.00397722,1448.99931702,-0.11953,16.9209,1.83242,-3.34036,-0.0132137,-53.0458,10460,10.471099228001549,-2.7446,1405.949664,0.00442422,2561.64,314.817,7.266826629638672,-2551.1,0.00607593,545.916,473.745,173,0.00475479,74.24197586599985,3215.23,88.8040718730008,0.329067,224.201,486.115,-7.83405,4.72495,-52.1179,3.68351,-0.705366
-0.0014286,4.00191643800099,2380.24,2.99378,84.28575897216797,15511.778267992977,3220.04,2.00445,0.165111,1754000,350000,1.1889,0.00360243,1501.41816759,-0.178089,13.635,2.01366,-3.27869,-0.0138938,-79.4422,10520,10.465828704996966,-2.7122,1485.31729421,0.00579558,2399.49,355.563,8.428576469421387,-2392.52,0.00559606,424.284,528.941,174,0.00675622,73.29972468699998,3209.77,87.76746982999794,0.36527,164.064,538.968,-9.40166,3.81731,-87.301,3.55285,-0.739017
-0.00145806,4.139450017999479,2320.09,2.86946,73.02067565917969,15600.679282698979,3092.31,1.76534,0.269969,1764000,352000,1.16059,0.00327618,1384.58203401,-0.187903,18.8713,2.22794,-3.02448,-0.0121982,-137.811,10580,10.581931116003034,-2.84082,1437.4625178,0.00276791,2327.27,322.154,7.302067756652832,-2332.78,0.00625876,364.56,527.226,175,0.0052445,74.23394571799872,3101.6,88.95532685200124,0.356035,135.595,541.688,-6.25673,4.17429,-126.511,3.55567,-0.731177
-0.00274301,4.086668174999431,2470.64,3.16333,80.36712646484375,15689.423461375978,3376.88,1.36981,0.0860567,1774000,354000,1.2119,0.00374271,1479.30046041,-0.16577,15.2052,1.87384,-3.17659,-0.0125858,-121.541,10640,10.487465120999332,-2.80423,1466.8829078,0.00570624,2484.64,322.831,8.036712646484375,-2483.53,0.00630398,546.204,495.855,176,0.0246798,74.14313724400017,3400.94,88.71727053999894,0.355788,105.983,509.432,-7.83918,3.49969,-75.5169,3.70838,-0.714715
-0.00188868,4.114932704998864,2421.97,2.72057,72.30735778808594,15777.577710674976,3216.38,1.5667,-0.0438614,1784000,356000,1.16022,0.00371176,1470.48538295,-0.11725,14.5473,2.10042,-3.75382,-0.0135186,-90.6781,10700,10.709074277998297,-2.62641,1437.88648566,0.0048924,2433.32,286.41,7.230735778808594,-2432.36,0.0068267,409.335,467.748,177,0.0291298,73.29975325099986,3237.18,88.12376023399702,0.339312,84.7809,481.766,-7.49593,2.90925,-105.186,3.43861,-0.730995
-0.00155849,4.147082303001298,2497.41,3.2767,75.15013122558594,15866.977366125975,3330.88,2.02212,0.123511,1794000,358000,1.21536,0.00351039,1492.99545599,-0.108844,15.5696,2.10311,-3.14611,-0.0121035,-28.1088,10760,10.553363509996416,-2.69993,1488.61614078,0.00427627,2524.4,283.277,7.515013217926025,-2505.35,0.00571724,420.517,494.49,178,0.00484291,74.7844763689991,3295.73,89.48492218199681,0.35247,630.935,500.374,-7.75268,2.89775,-36.8644,3.61991,-0.721589
-0.00213391,4.063242730000638,2493.47,3.20477,77.49156951904297,15955.740712528977,3324.9,2.10109,-0.00807679,1804000,360000,1.21281,0.00354712,1534.43494642,-0.153256,16.1698,2.04343,-3.36256,-0.0129382,-37.7639,10820,10.606056742995861,-2.78913,1480.65566466,0.00290504,2505.0,272.875,7.749156951904297,-2508.03,0.00707489,598.368,481.083,179,0.00414867,74.0135151430004,3319.23,88.6828146159969,0.344178,125.629,494.045,-7.55852,3.01,-60.3873,3.50426,-0.701793
