Step_0-NumTrajs,Step_1-NumTrajs,ItrTime,Step_1-MinReturn,LossAfter,Itr,MeanKLBefore,Step_0-AverageDiscountedReturn,MeanKL,Step_1-MaxReturn,Step_1-AverageDiscountedReturn,Time-MAMLSteps,Step_0-MinReturn,Step_0-PolicyExecTime,Step_1-AverageReturn,Time-SampleProc,Step_1-EnvExecTime,Step_0-EnvExecTime,n_timesteps,Time-InnerStep,dLoss,Time-OuterStep,Step_1-PolicyExecTime,Step_0-AverageReturn,LossBefore,Time-Sampling,Time-TotalInner,Step_0-AveragePolicyStd,Time,Step_0-StdReturn,Step_1-AveragePolicyStd,Step_0-MaxReturn,Step_1-StdReturn
1497,1377,68.28947973251343,11.987595271350632,-0.0075531965,215,7.450507e-09,112.72740076692563,0.0076214694,542.7852389111691,111.42288945867897,13.467828035354614,14.192612919305247,1.189122200012207,214.11183447354213,0.9704723358154297,22.904382705688477,22.580361127853394,69120000,0.1588459014892578,0.0075531965,13.467663049697876,3.7711517810821533,209.03648306742883,5.0235725e-11,53.60313940048218,54.77620840072632,0.43906072,14225.905289173126,68.10943836924739,0.43889144,517.4728703224296,76.01897278061269
1431,1378,69.95007824897766,7.3901069809262445,-0.0070314994,216,-7.447858e-09,106.54450823023637,0.007192068,584.2575764680433,107.97102632379783,13.54166865348816,7.492060903536303,1.2195219993591309,208.57960391147054,0.939363956451416,23.45487093925476,23.566357135772705,69440000,0.16015124320983887,0.007031501,13.541499853134155,3.807476758956909,202.9367437404292,1.1760911e-09,55.2205913066864,56.363683223724365,0.4375556,14295.855841636658,89.97476581571941,0.43761238,554.0829603344883,86.95628791137956
1434,1361,68.36660408973694,3.3591608090411045,-0.0066052973,217,-4.468782e-09,113.67355119753347,0.007291357,500.4933821014231,111.86121061109749,13.569748401641846,14.916930740278154,1.2109935283660889,217.0346273412665,0.9461033344268799,22.866255521774292,22.52578091621399,69760000,0.1616497039794922,0.0066052885,13.569580316543579,3.813411235809326,216.6417832401039,-8.963669e-09,53.60132718086243,54.75243425369263,0.4377421,14364.222923755646,78.15087093268431,0.43765554,528.0726416818295,81.47947869476623
1447,1380,68.29257106781006,15.616469668693435,-0.0070619546,218,-1.4916235e-09,111.81658412061535,0.007968599,505.5358527416661,107.62881122484214,13.547039985656738,15.136167128587072,1.2158420085906982,205.20295576493044,0.967918872833252,22.689595699310303,22.66960644721985,70080000,0.16156482696533203,0.0070619546,13.546874761581421,3.7554991245269775,210.4418691696534,-8.5483266e-11,53.51931667327881,54.692530393600464,0.436582,14432.515991687775,80.5389716122504,0.4365432,490.3145000877575,84.00006794930086
1469,1435,66.98519945144653,18.758676284196014,-0.006885958,219,-1.7877856e-08,116.17137097273206,0.0070251287,609.8449088009969,115.31682606988247,13.546446323394775,16.77913059988839,1.198962688446045,218.1693615432449,0.9885833263397217,22.109232187271118,22.017460584640503,70400000,0.1602931022644043,0.006885961,13.546277284622192,3.725888252258301,217.04584985587258,3.2537764e-09,52.19953894615173,53.39212083816528,0.43708864,14499.50169634819,70.9100101784518,0.43705466,559.1185239622721,73.53798797080182
1400,1403,68.37021970748901,23.53609937435691,-0.007088183,220,-5.960082e-09,113.87952120469372,0.0068053333,514.5545800089346,115.20807149310623,13.528611660003662,9.201342844629654,1.2087419033050537,219.63345384218644,1.124448537826538,22.627508640289307,22.762253284454346,70720000,0.16262340545654297,0.0070881885,13.528442621231079,3.7193217277526855,216.48250373024484,5.795676e-09,53.46027445793152,54.79132580757141,0.436365,14567.87241268158,67.80471208238815,0.43638676,641.4286382939848,64.50310774799252
1327,1271,71.13524627685547,13.972106915673344,-0.007058355,221,8.941027e-09,111.90242686475165,0.0074417656,579.0921823623321,111.4031246220341,13.53576397895813,13.24013005896256,1.2517902851104736,226.93091715184232,0.9265518188476562,23.936466217041016,24.08278179168701,71040000,0.1637730598449707,0.007058347,13.535593509674072,3.881927490234375,223.20313513092876,-7.844029e-09,56.41131401062012,57.54458737373352,0.43598676,14639.008205652237,90.39967631588327,0.43581563,568.5693351801099,91.7584061123619
1362,1331,70.56027293205261,4.501642447973142,-0.006880913,222,7.449015e-09,109.44284571095046,0.0070495745,564.176977624266,109.59416487378066,13.521270513534546,5.678289797004897,1.2541441917419434,216.96864509515632,0.945547342300415,23.58272957801819,23.944303512573242,71360000,0.16058707237243652,0.006880914,13.521106004714966,3.824671745300293,214.3963562408111,8.105772e-10,55.83954071998596,56.98898410797119,0.4363088,14709.569020986557,92.46883695772145,0.4361896,505.35923301488333,94.83599831282204
1323,1260,70.3862042427063,21.208006973079225,-0.0070792446,223,-7.450884e-09,108.81883461912011,0.007038211,486.99074258647465,108.0317747835803,13.552889108657837,19.7052060103947,1.2246239185333252,218.37026950584433,0.9137914180755615,23.99392008781433,23.344574213027954,71680000,0.1605539321899414,0.0070792353,13.552721738815308,3.8874056339263916,216.76436808060117,-9.534274e-09,55.6654314994812,56.78286814689636,0.4361489,14779.95569396019,100.91284110906436,0.4360847,549.3161289494676,97.57943791984931
1408,1358,69.91493940353394,14.85312045176141,-0.0069354316,224,1.4872743e-09,111.76178330490073,0.0067905076,513.8380032174401,110.49670685583281,13.535030126571655,15.730072599590661,1.2249541282653809,214.18832029871294,0.9940645694732666,23.674633264541626,23.174316883087158,72000000,0.1882462501525879,0.006935437,13.534860134124756,3.821688413619995,213.5694641382158,5.7371525e-09,55.09850025177002,56.32509255409241,0.43687937,14849.871102571487,75.61208242674438,0.4367918,531.534480280576,77.15893155752892
1436,1347,69.05958938598633,23.57934544925839,-0.006904154,225,1.1918728e-08,116.1265294303444,0.007528095,510.48646550599886,114.43210654436244,13.56194806098938,20.503482816827546,1.2248141765594482,221.60966513424918,0.9677510261535645,23.016183376312256,23.031581163406372,72320000,0.16276931762695312,0.006904156,13.56177544593811,3.812910318374634,219.9259206268017,1.8006556e-09,54.27294874191284,55.446927309036255,0.43549576,14918.931201457977,76.6191794176215,0.43526986,553.7250717188424,76.30852905102287
1461,1353,68.53326630592346,2.144865587341359,-0.006879325,226,1.04294875e-08,111.11858335980318,0.0071116523,526.8155037944721,108.94255576223522,13.504098415374756,1.5924534993523096,1.2125720977783203,210.32738043097092,0.9818277359008789,22.896748304367065,22.683356523513794,72640000,0.16079449653625488,0.0068793218,13.503931760787964,3.8176662921905518,207.85622244003133,-3.2583571e-09,53.79078483581543,54.976842164993286,0.43489242,14987.464975833893,77.45413563276422,0.43478945,644.2486325672647,85.7760631998591
1292,1306,70.45048260688782,20.79391720647499,-0.0071489452,227,4.468873e-09,115.97792379382066,0.0073854104,565.5908462035828,117.88235533793322,13.61318325996399,14.645013199702653,1.252549648284912,234.18353812694556,0.9173994064331055,23.665501594543457,23.541111946105957,72960000,0.1601417064666748,0.0071489466,13.61301302909851,3.9513089656829834,231.28070849130654,1.1818472e-09,55.66231942176819,56.78284215927124,0.43375522,15057.915928840637,80.4903495174772,0.43382913,562.9717681667578,79.10882000047403
1236,1255,70.2459363937378,10.74683063634876,-0.006960012,228,-7.44938e-09,116.12190464774143,0.007106631,560.530861489159,117.35918079593944,13.556060075759888,18.427053366834024,1.261537790298462,239.2382103160873,0.9438843727111816,23.61868405342102,23.356876134872437,73280000,0.16234374046325684,0.006960017,13.555891275405884,3.9928677082061768,236.67015143528445,5.0214024e-09,55.490116357803345,56.641034841537476,0.4333725,15128.162375211716,92.48243193554367,0.433203,534.5102833468784,89.83082786397424
1228,1238,70.0986008644104,11.86895696887645,-0.0071280757,229,2.0860444e-08,111.01587077710575,0.007809016,533.1361017731266,110.23156069677393,13.616297960281372,10.325800302840477,1.274090051651001,225.59947345997702,0.9427168369293213,23.49885392189026,23.31123948097229,73600000,0.16670846939086914,0.007128076,13.61612844467163,3.952300548553467,228.35993437185854,6.0520355e-10,55.28393220901489,56.43636989593506,0.43281418,15198.261455059052,98.70668652237583,0.43284208,589.2347757285294,104.56318432175718
1308,1327,69.24832701683044,29.09856078446539,-0.006597957,230,-5.9598757e-09,115.5203280747869,0.007280449,528.6419192016111,115.556679939856,13.617632150650024,23.365118993525098,1.2537763118743896,227.99808393958884,0.9571068286895752,22.998873472213745,23.105899333953857,73920000,0.16144394874572754,0.0065979613,13.617458820343018,3.8470420837402344,229.37024573121525,4.08602e-09,54.41501426696777,55.576966285705566,0.43303418,15267.510281801224,85.16673610812975,0.43308055,522.0971564548822,80.98780605591509
1351,1362,70.07785940170288,12.817291140761215,-0.007110028,231,-5.9589427e-09,108.031109239791,0.0069628907,556.2302099740609,109.3796453796913,13.608934164047241,8.998389251122651,1.2848904132843018,214.16650080712387,0.9737792015075684,23.25684118270874,23.508838653564453,74240000,0.1633899211883545,0.0071100304,13.608762264251709,3.9190502166748047,211.7413682868529,2.257703e-09,55.235156297683716,56.41620445251465,0.43278372,15337.588655471802,97.60244810180764,0.43259588,506.2874799710335,98.97570481727382
1276,1316,70.61002039909363,13.626987232811594,-0.007175952,232,-4.4692157e-09,113.17773168767998,0.0070332214,528.9023878398699,110.79025922294596,13.644890308380127,14.36902533905379,1.285062551498413,218.19162389888535,0.9615542888641357,23.47166681289673,23.829044103622437,74560000,0.16290879249572754,0.0071759485,13.644709825515747,3.896345853805542,227.56963719334234,-3.900395e-09,55.74656891822815,56.91425561904907,0.43257385,15408.199153661728,98.01624151073129,0.43249172,555.4061540557576,89.28402349222472
1310,1285,69.25543975830078,12.490333806455261,-0.0069429865,233,1.6389768e-08,114.54838156522405,0.007462059,569.3580354170336,116.84073515526696,13.669675827026367,23.441132483109513,1.2852554321289062,233.7837753108559,0.9718000888824463,22.85341167449951,23.17019248008728,74880000,0.16382813453674316,0.006942995,13.669502019882202,3.8821003437042236,225.84719011606995,8.232904e-09,54.3530752658844,55.53225588798523,0.43321347,15477.45507979393,84.58762655543532,0.43317094,534.2091989005879,83.59187402709641
1315,1249,70.92182850837708,14.95449479950132,-0.0071358345,234,1.4891859e-09,113.92919596939112,0.0065781353,554.716893706713,118.39812862976954,13.725449562072754,11.48895942596668,1.3112924098968506,239.3820328460658,1.0038681030273438,23.640326738357544,23.682169437408447,75200000,0.16116023063659668,0.007135837,13.725179672241211,4.0497002601623535,225.04778871399824,2.2166582e-09,55.93576097488403,57.14417505264282,0.43217504,15548.377398490906,89.37298719111031,0.43205822,570.4305781240406,85.9155079072131
1264,1289,71.53005385398865,9.551981412989706,-0.0071788197,235,8.940169e-09,117.85863356897808,0.0077967,683.1228990523565,117.85769593168267,13.655697345733643,5.964446005137153,1.320958137512207,237.10975855995233,0.9862275123596191,24.037257432937622,23.99320340156555,75520000,0.1632838249206543,0.0071788225,13.655523538589478,4.05083703994751,238.8173386097167,2.9430856e-09,56.63154864311218,57.824477195739746,0.4312214,15619.90797328949,90.68768741370546,0.43114236,553.2068885855816,89.15543240450793
1292,1307,69.54763293266296,6.232006101361805,-0.0068981103,236,-2.2349777e-08,120.91779322468018,0.0070594875,542.2315519090164,119.92104596735815,13.657948970794678,11.377714092335605,1.297555923461914,236.04263925830304,0.9558966159820557,23.183250427246094,23.074328422546387,75840000,0.16215872764587402,0.0068981107,13.657769680023193,3.9895260334014893,241.26591438974512,5.6809046e-10,54.680400371551514,55.8414990901947,0.43149242,15689.45608329773,80.13562730566197,0.4313624,499.7436093273076,78.68340861045897
1274,1282,71.31963515281677,24.61802191897874,-0.007396196,237,-4.468599e-09,116.97616423956646,0.0071394416,535.3785029581292,117.37576732586068,13.635319948196411,7.18453225527271,1.6912119388580322,235.72273388766916,0.9781825542449951,24.050777196884155,23.412710189819336,76160000,0.1647481918334961,0.007396202,13.635141611099243,4.11170768737793,234.43887380038953,6.0348144e-09,56.445122957229614,57.63145709037781,0.4305118,15760.776281356812,91.8382031418723,0.43041366,604.5372681410803,91.87383526494766
1264,1308,70.36611413955688,27.35936491927965,-0.007245455,238,-2.9805993e-09,113.61583693011765,0.0069731334,537.7235622417329,114.99920511328823,13.623701095581055,13.957913315319011,1.3014607429504395,225.6867360995289,0.9518303871154785,23.450626373291016,23.69859743118286,76480000,0.16365694999694824,0.007245448,13.623524904251099,3.9445974826812744,226.56670332784142,-6.86902e-09,55.5284628868103,56.68740630149841,0.43007517,15831.142878293991,92.68622659239722,0.42998508,530.1747449755017,83.62842088259241
1344,1360,69.30306792259216,16.445257429859726,-0.0071363538,239,2.6034285e-12,111.24021217770613,0.007827194,556.1888738545674,112.2473820930975,13.674955129623413,13.191968304350562,1.2912158966064453,219.15391227600296,0.990696907043457,22.944746255874634,23.132099151611328,76800000,0.1644594669342041,0.0071363486,13.674777030944824,3.876824140548706,218.62616948825962,-5.10567e-09,54.379679441452026,55.57848572731018,0.42885175,15900.446442365646,89.75852586926068,0.42877072,563.4246402175788,87.83796143702487
1336,1314,69.95672821998596,14.00716028511898,-0.0072666286,240,-7.450191e-09,116.17720317441082,0.0077763028,555.5348680458,114.51527415527146,13.6982421875,10.112748525791368,1.288400650024414,227.13222801030793,0.9962165355682373,23.551825046539307,23.01398730278015,77120000,0.16213536262512207,0.007266627,13.698060035705566,4.00710391998291,229.80527782108808,-1.3098516e-09,55.00783133506775,56.20981192588806,0.4286681,15970.403721094131,87.13844853367686,0.42851472,481.603407695624,88.56383473886572
1298,1310,69.1520881652832,14.996082829629724,-0.00719887,241,-2.979945e-09,120.10807197552658,0.00745258,583.3518159452437,121.90924736339674,13.673787355422974,27.273369239710618,1.268932580947876,243.0184742994339,0.9762139320373535,23.063874006271362,22.727954387664795,77440000,0.16482186317443848,0.0071988725,13.673610925674438,4.021569728851318,239.48714990495213,2.3679612e-09,54.24169063568115,55.42652916908264,0.42896825,16039.556282758713,79.77745417286897,0.42881867,519.5822386816021,82.66043426026157
1262,1319,69.94321084022522,5.932223482317962,-0.0072533367,242,-4.4711674e-09,115.652631066025,0.0076326937,572.0197102037235,116.88445766831194,13.663644075393677,2.040318608061593,1.3138363361358643,231.29472836552358,0.9844892024993896,22.932310819625854,23.65713334083557,77760000,0.1606283187866211,0.007253337,13.66347074508667,3.9622092247009277,233.1886774942397,5.5580573e-10,55.03845977783203,56.22686767578125,0.42821428,16109.499963998795,99.68796411476009,0.42816967,557.4917067770808,92.66115849207563
1276,1221,70.6376576423645,6.32851894519446,-0.0072346567,243,1.04297015e-08,121.34493267321092,0.0070258332,555.4785729575478,120.75058692156595,13.748457670211792,24.502232565822183,1.3345305919647217,249.00790380979487,0.9768006801605225,23.356958389282227,23.637045860290527,78080000,0.16460347175598145,0.007234661,13.748281240463257,4.090126276016235,244.37571032137092,4.360557e-09,55.652663469314575,56.83734345436096,0.42750606,16180.138162374496,85.83834622975084,0.42729536,557.0980277355221,89.32846099548053
1294,1320,69.59765005111694,6.964636396700808,-0.007153322,244,-1.3251622e-12,113.83260638020107,0.0072357394,584.2059078524037,115.73613077532411,13.700499296188354,9.097594951100636,1.295936107635498,231.30156896562434,1.0013275146484375,23.116845846176147,23.08018684387207,78400000,0.16129493713378906,0.007153331,13.700324773788452,3.9787416458129883,227.04913317629908,8.914361e-09,54.63968539237976,55.84600377082825,0.42705074,16249.736331939697,100.76910330686567,0.42704123,526.4868812866041,99.20948800090704
1300,1314,70.97376894950867,11.62405395408166,-0.006821507,245,5.9584324e-09,111.63460782472201,0.006814882,527.612369383945,111.2765426055419,13.668964385986328,16.37599185470168,1.3327157497406006,218.78667601262384,0.9803495407104492,23.53332495689392,24.010940551757812,78720000,0.16174101829528809,0.006821502,13.66878628730774,3.991339683532715,220.11504278165037,-5.080478e-09,56.065059423446655,57.2504243850708,0.42631105,16320.71063542366,97.2119590326994,0.42631036,573.2072759676765,93.92600378715954
1305,1273,70.33177995681763,17.911905585057326,-0.0073014856,246,-1.7070789e-13,118.76637309981689,0.0073231766,609.9257401041655,119.06853501090073,13.727314233779907,18.87749189511744,1.3066537380218506,238.96093830579338,0.9828803539276123,23.518301963806152,23.290038585662842,79040000,0.16358542442321777,0.007301486,13.727139711380005,4.043968200683594,235.70898745028927,6.931339e-10,55.36429738998413,56.55427265167236,0.42581257,16391.04297733307,90.72616474484825,0.42573133,790.3123025934444,92.44991305910936
1250,1220,72.9449028968811,18.00177919292077,-0.0071572587,247,-4.4685513e-09,112.41795631849789,0.0074030133,533.552883173354,114.98660678301478,13.732380151748657,20.36396526494393,1.350672960281372,236.09013610332403,0.9488120079040527,24.59626007080078,24.704130172729492,79360000,0.16460275650024414,0.0071572657,13.732206106185913,4.113479137420654,228.73655976507078,6.9981434e-09,58.007176876068115,59.163737297058105,0.42617068,16463.98836827278,94.06079330277706,0.42611948,528.9786977016645,91.81096268268644
1314,1301,70.01868987083435,18.83987067975031,-0.0074241916,248,1.0427907e-08,120.09604421051162,0.007388885,560.3756705971226,122.42143717171102,13.677633047103882,14.150146818139088,1.285416603088379,244.66673050837744,0.9735207557678223,23.61289143562317,22.940539360046387,79680000,0.16321444511413574,0.0074241906,13.67745327949524,4.080329418182373,238.06963914881027,-1.1419058e-09,55.10667824745178,56.28695583343506,0.426206,16534.00755095482,86.10753667899648,0.42617682,581.6078686911407,81.0822275820033
1367,1344,69.05929851531982,19.653160617345904,-0.0065775393,249,-1.3409067e-08,117.6061590083809,0.0069706365,627.9496446448111,118.53184819958103,13.67790412902832,27.178062560998782,1.2989251613616943,233.03658215647218,1.0092549324035645,22.887792587280273,22.768176794052124,80000000,0.16188573837280273,0.0065775365,13.677725791931152,3.983302354812622,230.179814693558,-2.9886018e-09,54.12227749824524,55.33710217475891,0.42512435,16603.067355155945,93.57079780783994,0.4250795,603.5229019171447,88.5494571237854
1271,1270,71.01388955116272,14.520625401036376,-0.006809826,250,-1.4908276e-09,122.45563753254056,0.0066358447,585.9431679341292,122.75290519237792,13.655304193496704,11.203831258767282,1.318207025527954,248.54518756065178,0.9896461963653564,23.470781564712524,23.73261570930481,80320000,0.1613452434539795,0.006809829,13.655134916305542,4.02001690864563,248.04605513896797,2.66986e-09,56.1141791343689,57.308311223983765,0.42420936,16674.081826925278,83.52022830120454,0.42410633,555.470471227828,78.79863231839876
1234,1236,70.48313736915588,14.882218444657328,-0.006831661,251,-2.9792209e-09,116.63471121769014,0.0069478997,594.839198151227,119.54385932973875,13.727431058883667,13.162008665603043,1.3122234344482422,248.68651401899479,0.9586176872253418,23.551753997802734,23.371453762054443,80640000,0.1635138988494873,0.0068316604,13.72725534439087,4.092672824859619,239.12892970261848,-4.6908755e-10,55.53653931617737,56.70176076889038,0.4244263,16744.568648338318,96.66622873497045,0.42448246,540.3937940464828,100.91806098050243
1328,1329,69.96306204795837,8.209351018841007,-0.0069836467,252,2.9809548e-09,115.1944032395522,0.007068301,599.9656260819465,115.92024746277735,13.708382368087769,8.774289132790784,1.3281102180480957,228.9999026304149,0.9954719543457031,22.843409776687622,23.674622058868408,80960000,0.16360020637512207,0.00698364,13.70820665359497,3.9425783157348633,228.65524522650531,-6.489663e-09,55.00111508369446,56.20387649536133,0.42453727,16814.5322637558,91.53057498406852,0.4244019,611.7556198809292,81.27479626633915
1223,1252,70.66627264022827,15.292269921744834,-0.007063086,253,-5.959792e-09,116.95362886789545,0.0071540535,511.36121808480925,113.99010942869221,13.684393405914307,15.322772733169742,1.332911729812622,232.67493633459975,0.9644603729248047,23.307777404785156,23.91063642501831,81280000,0.16333675384521484,0.007063077,13.6842200756073,3.9811437129974365,244.1628352507181,-9.290261e-09,55.76465678215027,56.93538045883179,0.4249891,16885.199026584625,105.82571113533251,0.42490163,539.7694391104573,100.17740562500443
1210,1191,71.14167857170105,20.627902821291208,-0.007107049,254,-4.468568e-09,119.26367933130169,0.0070810355,583.9119359568201,121.96540910229821,13.660954236984253,17.904884844640158,1.3289763927459717,255.7149618745871,0.9907042980194092,23.880287408828735,23.589160680770874,81600000,0.1663954257965088,0.0071070595,13.660778999328613,4.16382098197937,247.19713599673523,1.0065866e-08,56.235597372055054,57.435582399368286,0.42559317,16956.341172218323,99.41167239773907,0.42554295,585.2549636499191,97.48307438416366
1182,1233,72.5270767211914,8.790296793247983,-0.007134276,255,1.1919279e-08,117.93998952706241,0.007295883,585.3552101311109,118.71829660066204,13.663215160369873,6.197255815645011,1.3691911697387695,246.37924312721861,0.9290511608123779,24.158164262771606,24.805179595947266,81920000,0.16434597969055176,0.0071342727,13.663040399551392,4.0732033252716064,248.65327049663748,-3.3698089e-09,57.68258833885193,58.81870794296265,0.42527556,17028.8687312603,97.14565725892204,0.42523515,560.9564590029787,95.45859583134559
1258,1268,70.94827723503113,25.15202222173433,-0.0068663084,256,-1.9369296e-08,122.89658480790635,0.006969833,600.6137174119426,123.00655719886025,13.689713478088379,23.31653019231309,1.3603215217590332,250.0713912436176,0.9690825939178467,23.57802677154541,23.767013788223267,82240000,0.16178154945373535,0.0068663037,13.689537048339844,4.036214113235474,252.045661177305,-4.6045177e-09,56.03644323348999,57.21088933944702,0.42554003,17099.817500591278,99.95178481656536,0.42540562,613.0251380138507,92.62616121518985
1294,1262,70.99826169013977,2.8505174473006347,-0.007022568,257,-1.4888215e-09,115.55489534273407,0.0071537704,535.9522354698861,115.88520284505168,13.686907052993774,4.420762676515755,1.311143398284912,234.9943461969924,0.9784796237945557,23.705971240997314,23.726561546325684,82560000,0.16297221183776855,0.007022578,13.686726808547974,4.059418439865112,231.93746548437042,9.652862e-09,56.07944679260254,57.264625549316406,0.42764708,17170.816254377365,93.02612904324543,0.42757314,501.575436271793,93.89770879893888
1289,1305,69.57134866714478,18.536784461915335,-0.007078548,258,-1.4906354e-09,118.43108368441911,0.007722421,650.1332918502625,118.92754035785525,13.658350467681885,11.609467175718752,1.3273398876190186,237.1228787584006,0.9860708713531494,23.057007789611816,22.92136287689209,82880000,0.16323113441467285,0.0070785545,13.658177137374878,4.068366289138794,235.8875237595749,6.6715726e-09,54.66492772102356,55.85773968696594,0.42771623,17240.388073444366,99.36736781713941,0.42763805,546.7795146302557,101.78661955488283
1263,1298,70.48082232475281,12.524826840929038,-0.006965655,259,2.9793013e-09,121.29374005472822,0.0074284496,591.1469388189965,122.08171031637711,13.698700904846191,13.00681114200842,1.332932710647583,246.50621557461386,0.9624459743499756,23.311389923095703,23.60042452812195,83200000,0.16155195236206055,0.006965651,13.69852352142334,4.015512228012085,244.33987640560505,-3.6351728e-09,55.56048226356506,56.72783923149109,0.42804456,17310.8694357872,92.21398549238967,0.42797744,593.1231361303052,95.0455168619309
1203,1156,71.26684188842773,25.553582318231804,-0.00695998,260,-1.0428968e-08,125.51587722718199,0.007214986,587.2088589590671,125.81878689423766,13.706579685211182,23.057976470684334,1.3443019390106201,266.1951812556576,0.9647941589355469,23.824548959732056,23.716920375823975,83520000,0.1630561351776123,0.00695998,13.706401586532593,4.152468919754028,261.84063396857715,-2.0661801e-10,56.33804106712341,57.50879740715027,0.42708242,17382.13675069809,83.06762428932139,0.42693618,525.3504520178333,80.21469408334805
1284,1295,69.66256642341614,19.9103875625477,-0.0066436767,261,-4.4705173e-09,119.9567816131194,0.0074786916,651.7505161745496,121.9341305743724,13.664182901382446,21.342571913546468,1.3212239742279053,244.38830232241776,0.9999427795410156,22.941397666931152,23.24697780609131,83840000,0.1636500358581543,0.006643668,13.664005041122437,3.975501775741577,240.10762951371163,-8.623629e-09,54.73880076408386,55.94629526138306,0.4262258,17451.799827575684,95.41603107147543,0.4260607,590.0086584889756,91.54101126421466
1252,1225,71.74645972251892,10.912452676224781,-0.0070697106,262,4.4700283e-09,111.63248104800564,0.007974029,571.8999150180745,114.9396019171622,13.72606897354126,12.778830961762642,1.3284599781036377,237.64479972516762,0.9568097591400146,24.106554746627808,24.026236057281494,84160000,0.1641707420349121,0.007069705,13.725896835327148,4.057731628417969,230.7429493413936,-5.4231455e-09,56.804835081100464,57.969268560409546,0.42570642,17523.546838998795,114.10491237144667,0.4257065,574.2261792984791,106.01912029222541
1409,1371,70.23810720443726,14.79327386997098,-0.0068792836,263,-1.4901694e-09,111.68015719381977,0.007454251,658.240152034351,116.36528997552895,13.719035387039185,12.151420391787518,1.3061723709106445,227.35827178365437,1.0178043842315674,23.668885707855225,22.9355411529541,84480000,0.16224384307861328,0.0068792864,13.718854188919067,4.035377025604248,213.11927585577368,2.8658218e-09,55.244314670562744,56.46869683265686,0.425133,17593.78546142578,99.24507886379251,0.42505866,560.1936591323054,100.05091715959826
1209,1281,70.68650388717651,7.121501685022885,-0.0068795816,264,1.4896748e-09,114.21788817868327,0.007386072,632.173803487353,116.7153217441962,13.664397716522217,12.134627371216578,1.295891284942627,233.43143863164656,0.95401930809021,24.026394367218018,23.085514307022095,84800000,0.16254258155822754,0.006879576,13.664218425750732,4.115957736968994,232.53565347116046,-5.7429985e-09,55.811336278915405,56.97139835357666,0.42498502,17664.47245502472,101.17516470949812,0.42485818,562.5287081057058,102.03030658837906
1206,1225,70.54849243164062,10.005216601774947,-0.0070369644,265,8.939817e-09,116.78996321935239,0.007399678,585.3183667866109,118.62761869088108,13.658241748809814,11.150697753763422,1.3205831050872803,246.44637911573318,0.9952752590179443,23.612990856170654,23.35010600090027,85120000,0.16134333610534668,0.0070369625,13.658063173294067,4.070744514465332,243.02081460430517,-2.069373e-09,55.639684200286865,56.83951282501221,0.42386043,17735.021416664124,105.53809256880383,0.42390087,542.8620817059572,102.06329124096968
1261,1278,69.57646942138672,16.54217964737784,-0.0065377965,266,1.490504e-09,117.46921903662383,0.0075879456,531.478170589433,121.35238307360922,13.651726484298706,6.869965730732876,1.3026371002197266,244.4276699348944,0.961205244064331,23.044389247894287,23.060402154922485,85440000,0.16186761856079102,0.006537791,13.651550531387329,4.052497386932373,232.9679786943364,-5.454327e-09,54.70880651473999,55.87525749206543,0.42324176,17804.598425865173,88.92866948400744,0.423095,525.2544974423549,92.41629237197107
1280,1270,71.75373673439026,10.027057843383165,-0.006644943,267,-4.4697e-09,107.69924396888644,0.007544195,637.6323998823882,112.58064686652098,13.683121681213379,7.002567929838504,1.3339462280273438,228.93376280021315,0.9528214931488037,24.009156942367554,24.13049578666687,85760000,0.16172528266906738,0.006644941,13.682942867279053,4.069471120834351,215.98429455332075,-1.8422999e-09,56.863077878952026,58.02095437049866,0.42399552,17876.352677822113,110.49986075748299,0.4239398,527.580605338912,109.01895530906647
1156,1227,70.53665447235107,3.8876801303693553,-0.006755973,268,1.4911826e-09,125.44010243011685,0.0073946835,588.4754349338688,124.4290218805027,13.693983316421509,5.9849543960168265,1.3329811096191406,257.42694279141574,0.9372513294219971,23.56922173500061,23.314945936203003,86080000,0.16578388214111328,0.006755974,13.693804264068604,4.1125688552856445,264.7779871952907,8.4794854e-10,55.64380192756653,56.789804220199585,0.4226278,17946.889840602875,96.63996134022551,0.4227277,713.170718509765,94.95448950144119
1177,1231,70.13559031486511,14.734376245871028,-0.0071905763,269,5.9600063e-09,123.57732761959684,0.0076458766,647.0688109229017,125.02642508533978,13.73812985420227,13.346877858354974,1.3448128700256348,258.79631255840485,0.962827205657959,23.015599489212036,23.46672534942627,86400000,0.16295933723449707,0.007190573,13.737953662872314,4.038926839828491,260.5293380113536,-3.186555e-09,55.17773389816284,56.34654426574707,0.42288736,18017.02591252327,95.95842220385923,0.42289534,521.0844755621484,90.07288353908841
1252,1327,70.36250472068787,19.030667016406532,-0.0070261965,270,-1.3407873e-08,116.71970064055004,0.00840508,561.4756999078163,119.99729824842959,13.670040607452393,9.68121834147102,1.3184192180633545,238.9699928226513,0.9654099941253662,23.137748956680298,23.68817377090454,86720000,0.16198468208312988,0.007026185,13.669862508773804,4.033420562744141,235.23601548718918,-1.1789444e-08,55.47265648841858,56.64373564720154,0.42288485,18087.389009714127,97.98136386282744,0.42291337,600.3160936071682,96.2449194265881
