Time-OuterStep,n_timesteps,Step_1-EnvExecTime,Step_1-AverageReturn,Time-MAMLSteps,Step_1-AvgFinalForwardVel,Step_1-AvgCtrlCost,Time-SampleProc,Step_1-AveragePolicyStd,Step_1-StdReturn,Step_1-PolicyExecTime,Step_1-MinReturn,KLInner,LossBefore,Step_0-AvgFinalForwardVel,Step_0-AvgForwardVel,Step_0-AverageReturn,Step_1-AvgForwardVel,Time-Sampling,Step_0-MaxReturn,Time,Step_1-NumTrajs,LossAfter,Step_0-AverageDiscountedReturn,Step_0-PolicyExecTime,Step_0-StdReturn,Step_1-MaxReturn,KLCoeffInner,Step_0-NumTrajs,Itr,Step_0-AveragePolicyStd,Step_1-AverageDiscountedReturn,Time-TotalInner,Time-InnerStep,Step_0-EnvExecTime,Step_0-AvgCtrlCost,ItrTime,Step_0-MinReturn
3.199446678161621,6400000,8.289307594299316,-320.3244612562293,3.1995809078216553,0.18974847228088224,0.05010093286406026,0.748023509979248,0.9329291,151.81128309275576,2.7758171558380127,-741.8858179771357,0.008278241,2.573058e-09,0.18597328558897097,0.2238790034904524,-319.7319471850632,0.21888239089641828,22.66206955909729,-126.25391124376148,551.0784270763397,800,-0.0027434968,-139.4235176865961,0.8603620529174805,153.95542052996345,-127.23546311547092,0.0005,800,19,0.9333807,-139.2074643087085,23.625556468963623,0.16750383377075195,8.154382228851318,0.05008359896408989,26.84543752670288,-773.0398721120592
3.2073256969451904,6720000,8.169179916381836,-324.00062776151503,3.2074601650238037,0.2387903136942674,0.04981614941889925,0.7732725143432617,0.9300349,136.85209185429042,2.792072057723999,-698.4239920937612,0.010096637,-5.803444e-09,0.31131658422277597,0.22066779601701195,-326.2987873547551,0.23242406578738328,22.633962392807007,-133.6499973525474,577.9336309432983,800,-0.0031393906,-142.02336908215085,0.8593864440917969,134.60193327291745,-129.5499422392141,0.0005,800,20,0.9300035,-140.96112782370503,23.62451672554016,0.16927218437194824,8.20287561416626,0.05003339344787844,26.854655027389526,-712.4513660221384
3.2063441276550293,7040000,8.249377012252808,-298.1420869313828,3.2065744400024414,0.24315036627301467,0.050012373497517304,0.7257063388824463,0.92631,130.36866629044005,2.777256965637207,-807.323121557578,0.005630088,9.875747e-10,0.24350045768863418,0.2359698950185168,-298.81030788814394,0.24207423006477088,22.76418948173523,-130.0076519073578,604.8699605464935,800,-0.0025867335,-130.3840548897383,0.8598172664642334,129.53852717684106,-131.3927814818836,0.0005,800,21,0.92647856,-130.084549168815,23.704848766326904,0.16702890396118164,8.254160404205322,0.05003320475310157,26.935801029205322,-683.9149760556191
3.218266010284424,7360000,8.213285684585571,-330.17302012942525,3.2183992862701416,0.24108226026012858,0.0496989463848397,0.7448256015777588,0.92228985,136.64693884054262,2.780494451522827,-830.333698848187,0.007886228,-2.8036535e-09,0.24801192186494397,0.26016031603562345,-328.0720672193847,0.24889486759383775,22.648202180862427,-130.29520194755796,631.7161815166473,800,-0.002979353,-142.6581694211899,0.8555662631988525,133.12265848545562,-130.45787531870292,0.0005,800,22,0.92265314,-143.56682273922272,23.606929302215576,0.1660294532775879,8.187489748001099,0.049741103284355805,26.845680713653564,-747.7949858810813
3.2210447788238525,7680000,8.2579665184021,-290.9287907032803,3.2211759090423584,0.2845500822209304,0.04973549635175073,0.7380352020263672,0.9186413,154.09181207954373,2.785085678100586,-765.0381171807684,0.008532248,-4.2665746e-09,0.31550968011222247,0.2737687341115801,-289.8432328112899,0.26321629736082425,22.62041687965393,-127.59788402834623,658.5300738811493,800,-0.0029140902,-126.21118306494587,0.8613934516906738,154.11775625605694,-126.7059699516786,0.0005,800,23,0.91908103,-127.12796466335936,23.57206392288208,0.16594362258911133,8.12902307510376,0.049628012008737364,26.81336498260498,-718.8314202226802
3.19476056098938,8000000,8.291186809539795,-310.8310759945596,3.194891929626465,0.2140098554495695,0.04968735006051403,0.7462193965911865,0.91504514,144.87619652635001,2.7837302684783936,-769.0007815848805,0.0070511224,-3.301352e-09,0.23461081047132282,0.26449027597578795,-308.8248161429264,0.25687147027086443,22.79800844192505,-130.6816510588009,685.5049691200256,800,-0.0028261156,-134.26548606510516,0.8653757572174072,143.7431959390308,-128.56879086380204,0.0005,800,24,0.9155129,-135.55371623773684,23.758888244628906,0.1664721965789795,8.209041118621826,0.049645949981099384,26.974305868148804,-798.0593986958384
3.238743305206299,8320000,8.279419422149658,-328.0467640723011,3.2388782501220703,0.2891286865818745,0.04942144157548133,0.7391917705535889,0.9120123,137.83225694646723,2.774254560470581,-643.6954439982478,0.009679271,1.8455089e-09,0.30515500469418455,0.26905661267327213,-329.55103379131515,0.2833717903338319,22.766924381256104,-132.68447464050033,712.4836769104004,800,-0.0032098729,-142.81305011334214,0.8653290271759033,137.75150887080164,-131.85908367693582,0.0005,800,25,0.91234344,-142.44517278973407,23.71900773048401,0.16500639915466309,8.237608194351196,0.04945110055497151,26.97817587852478,-684.7585465079521
3.194101572036743,8640000,8.257780313491821,-307.1616874512357,3.194234848022461,0.2772843126986345,0.049457626108491706,0.7582077980041504,0.9088312,146.87689544220672,2.7851455211639404,-764.4992861712536,0.008412568,-3.1046568e-09,0.2897153500788512,0.2849924091811788,-305.2296652303755,0.2703895631333527,22.610368728637695,-122.6160461759453,739.2837934494019,800,-0.0026660867,-132.79871950816906,0.8552534580230713,144.59406927911505,-130.29904257368477,0.0005,800,26,0.909188,-133.8858795372783,23.584877729415894,0.16793465614318848,8.11546015739441,0.049541955699041455,26.79947304725647,-650.3977136986416
3.200773000717163,8960000,8.254129409790039,-316.5576748231834,3.20090651512146,0.2848816880085671,0.0496540602836679,0.7411959171295166,0.9054242,160.07849038739076,2.779463052749634,-819.4474212253259,0.0055896556,5.7563185e-09,0.29813592737375627,0.27184304872301907,-320.0352674567704,0.28238790709877615,22.70976996421814,-126.44809833844488,766.1707880496979,800,-0.0026077116,-139.9030560229034,0.8615331649780273,161.83143897869795,-122.18744589461981,0.0005,800,27,0.90570825,-137.8640195245863,23.66487979888916,0.1660754680633545,8.209072589874268,0.04949964766330021,26.886387586593628,-859.338322770852
3.1972577571868896,9280000,8.221577167510986,-345.4957809520399,3.1973965167999268,0.2883496567114419,0.04959035662050525,0.7369534969329834,0.9023964,167.14533907662454,2.7857837677001953,-780.3599938364912,0.007132261,4.704855e-09,0.26288170265613003,0.2701353917178059,-348.0388007250291,0.2784867737479991,22.536091566085815,-131.25716935235076,792.876781463623,800,-0.0031653033,-151.33671285768335,0.8570430278778076,169.51044208778308,-124.97387600000934,0.0005,800,28,0.9027563,-150.1042368769085,23.48588728904724,0.16480398178100586,8.070551872253418,0.049510373627432824,26.70545744895935,-817.0446471125508
3.1754989624023438,9600000,8.218483924865723,-279.3258444923085,3.175633192062378,0.3018035924296099,0.049565949796276425,0.7385575771331787,0.899843,131.35047407774078,2.781083345413208,-731.4145743263658,0.0078974385,3.162399e-09,0.29757793737530625,0.28254671863572567,-279.5142672686807,0.28201069877399115,22.633695602416992,-124.21902007297832,819.6597030162811,800,-0.0030204994,-121.80190099838096,0.8568506240844727,128.93966094225286,-125.57972306764566,0.0005,800,29,0.9002297,-121.84872698056076,23.585793018341064,0.16585683822631836,8.169050931930542,0.04930548132313227,26.782352924346924,-622.1373264305316
3.211935043334961,9920000,8.24024748802185,-322.94769333721746,3.212061643600464,0.3024095389653555,0.0491848906434868,0.7639865875244141,0.89711267,154.73104341150562,3.1524643898010254,-801.4477941257474,0.006234249,1.9982458e-09,0.3230044549079216,0.2913125576952621,-324.3413367867863,0.28964411205075163,23.024504899978638,-127.90266918898008,846.8944528102875,800,-0.0031526987,-141.4226871354361,0.8586463928222656,154.30830847782383,-123.79043523124945,0.0005,800,30,0.897499,-140.6519290381247,24.001585245132446,0.16536784172058105,8.171533346176147,0.049346648044397284,27.23418927192688,-678.1098677940192
3.211991548538208,10240000,8.252150058746338,-323.80499223995326,3.212125539779663,0.3006703190453341,0.04904671224441807,0.7482914924621582,0.89481956,163.6755944476878,2.796560525894165,-706.2285358078744,0.0088181915,-1.6197553e-09,0.30229666960478646,0.29246757743701407,-323.68129403865424,0.291183865390805,22.637664556503296,-123.74765999228934,873.7300119400024,800,-0.0027696171,-140.83811865277127,0.8584132194519043,162.26252465710917,-124.60695565216089,0.0005,800,31,0.8948956,-141.1886374918506,23.60244846343994,0.168565034866333,8.120054483413696,0.04899268985984426,26.835020303726196,-724.0921858400881
3.193647623062134,10560000,8.256466388702393,-332.90675497806757,3.1937804222106934,0.30343532580575394,0.04901444995363804,0.7493743896484375,0.89119214,152.7093967282333,2.7926886081695557,-761.4506893560451,0.009645736,1.5996395e-09,0.3097136017461508,0.29856440916179156,-333.924101556379,0.29923344339700847,22.720457077026367,-130.42364629520264,900.6270253658295,800,-0.0029210742,-145.13195935714492,0.8637251853942871,153.78149788771492,-125.76309260838399,0.0005,800,32,0.8917974,-144.66098914505773,23.682305335998535,0.16475510597229004,8.208851099014282,0.04897710280468516,26.896474361419678,-744.5056114135658
3.232351303100586,10880000,8.20866084098816,-307.2894623994545,3.2324819564819336,0.3168855629129012,0.049080244884978266,0.7476601600646973,0.8873289,153.5443635514498,2.787010908126831,-664.962617143991,0.006524821,-3.9990993e-09,0.2627675947124814,0.3184526395433088,-307.2868488417999,0.30640596191569613,22.675586700439453,-128.91573947145784,927.5167169570923,800,-0.002818327,-133.80818535280912,0.864424467086792,153.01752991849216,-122.8253671391429,0.0005,800,33,0.8878073,-133.96527568652942,23.6363422870636,0.16486811637878418,8.226104259490967,0.0490315821055233,26.889100313186646,-665.1785858889828
3.191330671310425,11200000,8.260659456253052,-321.4779288046812,3.1914761066436768,0.3202282072696463,0.049165431613446366,0.7400767803192139,0.8831551,131.17391726449705,2.7960972785949707,-701.3172703457367,0.0076627196,-1.4938412e-09,0.3093517845855097,0.3133608380369055,-319.88280831745755,0.2978731558302691,22.632819652557373,-130.24374412990534,954.3158791065216,800,-0.003094073,-138.83674425577698,0.8613309860229492,132.29159703496433,-122.7153166226584,0.0005,800,34,0.8835276,-140.1348430057311,23.586498737335205,0.16594338417053223,8.147133111953735,0.049208365908523184,26.79852056503296,-669.769620995867
3.2051804065704346,11520000,8.286662101745605,-303.99045769288097,3.205329179763794,0.30257424956130086,0.04914387868895128,0.7646985054016113,0.8792931,137.77093531704708,2.7870430946350098,-639.8446795067844,0.0054057753,1.9393862e-09,0.32420427944760755,0.31765554167125654,-307.51854235308974,0.32514834987806146,22.703938007354736,-128.28431681938753,981.2293455600739,800,-0.002770436,-134.08151686558162,0.861269474029541,141.12398105571276,-125.60830930386527,0.0005,800,35,0.879765,-131.69694022343697,23.68526005744934,0.1690680980682373,8.22433590888977,0.048826662808486014,26.912927865982056,-677.0422555780252
3.1791188716888428,11840000,8.21097993850708,-331.5423854188091,3.179250955581665,0.3191475366846293,0.04917606146518035,0.7434258460998535,0.87607735,139.46221212575244,2.7824230194091797,-650.2003867654764,0.009595928,-5.378388e-09,0.37152749408292757,0.33860074431312687,-331.24145164866417,0.33509728463992494,22.50822615623474,-126.97967676315277,1007.894184589386,800,-0.0028887675,-143.73336830855862,0.8571107387542725,138.47505600774903,-126.75732949141043,0.0005,800,36,0.87651896,-143.78158193224314,23.464427947998047,0.1651010513305664,8.148458242416382,0.04910139275766264,26.664226770401,-615.6184017116993
3.1869072914123535,12160000,8.239943265914917,-298.13612397019955,3.187041997909546,0.3549217579259556,0.049245966548106694,0.7243719100952148,0.8724819,128.9252881561118,2.776827335357666,-631.413958729641,0.006849914,1.4536082e-09,0.3537746168047275,0.32802949268081016,-300.50349490319746,0.3344736867131722,22.55639100074768,-129.04399800277105,1034.5969498157501,800,-0.002705089,-130.99861445665135,0.8563942909240723,129.44313963261297,-130.61788166533162,0.0005,800,37,0.8729501,-130.00781459197438,23.49482250213623,0.16638684272766113,8.196869850158691,0.049195008896498665,26.70223355293274,-669.4477575953446
3.242997884750366,12480000,8.237022638320923,-323.25100363164745,3.243133783340454,0.34377627262619936,0.0490542407619053,0.7234225273132324,0.86837214,124.1684602581216,2.773881673812866,-588.6350410418227,0.010784854,-1.9386417e-09,0.35382826281497964,0.34652223622755013,-324.45538290237147,0.35302921956489575,22.52512764930725,-133.25128808298615,1061.3223674297333,800,-0.0036027539,-140.70605563408222,0.8556954860687256,126.32687607507911,-131.65920880070635,0.0005,800,38,0.8686185,-140.39700871383513,23.461766958236694,0.16548633575439453,8.167854309082031,0.04907726217164457,26.724846363067627,-641.7006256975775
3.185143232345581,12800000,8.23753046989441,-294.05611667938257,3.1852757930755615,0.3396021903602663,0.04927354766703438,0.7366950511932373,0.8637137,126.89234281892982,2.7737977504730225,-752.7321535965215,0.007851864,3.3300374e-09,0.3680262407055612,0.36640912250678126,-293.9341116696297,0.36423171116001596,22.495632648468018,-121.99642369305501,1087.9809596538544,800,-0.002728256,-127.51589173459215,0.8536930084228516,126.92787129059995,-126.97739869935944,0.0005,800,39,0.8642317,-127.6998901344985,23.450541734695435,0.17054390907287598,8.147322416305542,0.04926571633703587,26.658061265945435,-659.7509842810947
3.1889185905456543,13120000,8.223264217376709,-307.09801498169816,3.1890430450439453,0.3910882614527209,0.0494769475338937,0.7391135692596436,0.85932994,139.70717759228756,2.76409649848938,-634.2379450209426,0.008550225,6.5788636e-10,0.36397264953393693,0.36662554824695537,-308.1243279683737,0.36532556717030346,22.480645895004272,-129.69334710874423,1114.624349117279,800,-0.0026593143,-134.02370149398365,0.8539144992828369,140.7157873750356,-126.56567420033718,0.0005,800,40,0.8595224,-133.6384156065245,23.433422088623047,0.16609692573547363,8.146299839019775,0.0493063875796265,26.642828941345215,-686.1078518003858
3.2045652866363525,13440000,8.252668380737305,-314.9942088156997,3.204697370529175,0.3709813937121278,0.049653136577022305,0.7448194026947021,0.8544413,137.33001508289186,2.778965950012207,-721.1405765794652,0.008851689,-3.5976988e-09,0.33098161687820027,0.3828376376597655,-315.9850578589114,0.38250126992520755,22.498172998428345,-126.5540419066995,1141.3064322471619,800,-0.002819057,-137.3132510651594,0.8532168865203857,135.42100779708738,-124.35001045082679,0.0005,800,41,0.8548858,-137.09997615269546,23.45683217048645,0.16596269607543945,8.109760761260986,0.04962150307374124,26.681518077850342,-783.6284021159811
3.203489303588867,13760000,8.229757308959961,-278.36892911641803,3.2036330699920654,0.3610491770334234,0.04994532975525887,0.7404665946960449,0.8504413,137.5326638517078,2.780451536178589,-611.9396713867004,0.008948162,-1.6458334e-09,0.3984245094028532,0.38176076288311345,-278.8651129254593,0.3765039369394224,22.531911373138428,-125.79106539250368,1168.0167303085327,800,-0.0029928975,-121.6104716702634,0.8548846244812012,137.13184873900025,-128.24340227373236,0.0005,800,42,0.8508054,-121.52372039013282,23.486077308654785,0.1659245491027832,8.165970087051392,0.049880968535098,26.709774017333984,-700.5927400558544
3.2517287731170654,14080000,8.246275424957275,-304.2292049178785,3.2518603801727295,0.42327783489000553,0.04944856714549867,0.7633447647094727,0.84673953,136.84988112290716,2.7682931423187256,-858.0092944359444,0.0081110345,3.6656847e-10,0.38757851476898564,0.3886759128645986,-304.41149756648593,0.3817383480346631,22.53197717666626,-125.98038304243586,1194.7979233264923,800,-0.0033586144,-132.36673977884425,0.8545098304748535,136.34884779104235,-126.04178413723456,0.0005,800,43,0.8472098,-132.80565685821475,23.508588552474976,0.16552472114562988,8.172165632247925,0.04950279898308016,26.780625581741333,-840.2812759554641
3.2020363807678223,14400000,8.287051916122437,-309.7500486093129,3.202167272567749,0.395699347892315,0.04942839675768671,0.721923828125,0.84314644,138.01329690922412,2.7692437171936035,-759.6068237444961,0.008058625,1.9900501e-09,0.3911473583351324,0.3795560678127244,-313.9563598747092,0.3991706343114669,22.495730876922607,-126.55563832220194,1221.4547021389008,800,-0.0029952878,-136.8184073319049,0.8542749881744385,137.4833307202627,-125.12496195001214,0.0005,800,44,0.8433576,-134.4086894077825,23.433709859848022,0.16854643821716309,8.094052076339722,0.04950425391066931,26.656192779541016,-623.948948174061
