Total Train Time (s),Q Predictions Max,Log Pis Min,Policy log std Mean,VF Loss,Policy log std Max,Number of train steps total,Q Predictions Std,Number of env steps total,R Predictions Mean,Log Pis Mean,Policy Loss,Sample Time (s),Z variance eval,(Previous) Eval Time (s),Q Predictions Min,Log Pis Std,Epoch Time (s),R Predictions Min,R Predictions Std,RF Loss,Number of rollouts total,V Predictions Max,R Predictions Max,KL Loss,Epoch,Policy mu Min,AverageReturn_all_train_tasks,Policy mu Std,Log Pis Max,Policy log std Std,Z mean train,Z mean eval,Policy mu Mean,Policy log std Min,V Predictions Min,KL Divergence,Q Predictions Mean,Policy mu Max,Train Time (s),V Predictions Std,AverageReturn_all_test_tasks,V Predictions Mean,Z variance train,QF Loss
60560.08097431285,2042.2,-7.00471,-1.11023,138.718,-0.118052,1528000,298.253,1532000,-0.0026163,1.34383,-1396.14,6.024128554992785,0.0289393,4.359915809996892,88.1519,3.09766,157.58932412799186,-0.00614928,0.000945634,249.779,9903,2041.48,0.000742951,4.5800909996032715,381,-2.62637,990.46946536,0.686995,32.1976,0.29985,0.604561,0.554033,0.0232585,-2.65316,85.9975,45.80091094970703,1388.34,4.8952,147.20527976300218,292.01,894.957338411,1397.86,0.0260521,636.831
60716.76678797388,2015.86,-10.3338,-1.10815,173.116,0.129095,1532000,345.115,1536000,-0.00269769,1.25629,-1452.92,6.0819468540285015,0.0464597,4.062701725997613,92.1165,3.07867,156.62270712702593,-0.00692198,0.00093826,256.093,9927,1997.21,0.000335006,3.9821712970733643,382,-2.73456,1001.48400519,0.685208,26.8063,0.312906,0.498325,0.542568,0.0135011,-2.81593,90.3613,39.821712493896484,1443.07,3.52554,146.47805854699982,341.031,1012.37760732,1447.55,0.0333621,603.669
60872.94960570688,2012.01,-9.28687,-1.13749,149.925,-0.0244834,1536000,317.098,1540000,-0.00268759,1.49287,-1467.84,6.044612882018555,0.0508114,4.128894590001437,107.427,3.10231,156.17784371902235,-0.00591053,0.00100649,264.672,9952,2002.65,0.000201135,4.42507266998291,383,-3.689,989.709279359,0.680179,20.7508,0.31967,0.484519,0.564139,0.0175797,-2.90538,92.415,44.25072479248047,1460.43,2.79167,146.00433624700236,311.984,1025.33767969,1466.18,0.028456,628.966
61030.14533455387,1996.68,-8.95985,-1.13198,135.203,0.000792265,1540000,329.305,1544000,-0.00269405,1.40119,-1448.91,6.057362693994946,0.136102,4.137180235993583,80.1472,3.08381,157.21702754998842,-0.00596615,0.000895481,125.649,9976,1987.86,0.000360596,3.3971359729766846,384,-2.81876,1062.30153789,0.672711,17.709,0.335224,0.552868,0.565131,0.00713479,-3.02098,82.7608,33.97135925292969,1441.05,2.81384,147.0224846199999,324.067,1031.47594732,1445.49,0.0791491,618.072
61188.63563161884,2303.06,-7.25379,-1.13743,159.207,0.040779,1544000,330.656,1548000,-0.0028671,1.5553,-1545.23,6.013935309987573,0.0483761,4.118508487998042,76.1829,3.2947,158.4310797199796,-0.0062251,0.000916656,49.8664,10001,2512.85,0.000147472,2.743809461593628,385,-3.26876,999.362075803,0.695203,25.2114,0.347078,0.539588,0.467808,-0.00928495,-3.11484,85.9903,27.438093185424805,1539.01,2.8648,148.298635921994,323.388,1030.28022062,1544.91,0.206215,758.962
61346.69493968685,2013.99,-7.53846,-1.14613,240.797,0.0133445,1548000,342.503,1552000,-0.00269125,1.65867,-1457.44,6.162079878995428,0.0339084,4.180983429992921,51.5755,3.48429,158.05428468198807,-0.00575,0.000967726,120.033,10025,2023.21,4.06494e-05,4.012160778045654,386,-4.82364,997.769000055,0.699545,31.4713,0.337524,0.541476,0.570089,0.00709199,-2.88875,91.3514,40.121604919433594,1447.98,4.60061,147.71122137299972,336.599,1016.40497945,1461.02,0.0470489,700.915
61502.94652715883,2046.42,-8.06998,-1.13819,166.811,0.0388142,1552000,333.977,1556000,-0.00255764,1.71405,-1492.59,6.048230780987069,0.075794,4.189135931999772,27.3773,3.03734,156.3257746699892,-0.00580491,0.000895771,298.868,10050,2046.35,0.000155476,4.134186744689941,387,-3.00101,1037.42017762,0.697771,24.9354,0.324296,0.577588,0.529335,-0.00614083,-4.03371,88.7923,41.34186553955078,1484.42,3.56976,146.08840795700235,327.415,1012.54335727,1492.21,0.0726981,702.892
61659.393873874826,2057.06,-8.50141,-1.14223,192.39,0.165228,1556000,309.813,1560000,-0.00279788,1.68562,-1558.38,6.033431173003919,0.0658499,4.118417648998729,97.6412,2.99544,156.3651377749993,-0.00590667,0.000980706,321.867,10074,2041.12,0.000738655,3.9437472820281982,388,-2.5536,1001.79497576,0.6892,16.7317,0.325629,0.50063,0.576809,0.00273258,-2.94388,104.266,39.43747329711914,1551.5,3.58754,146.21328895299666,305.774,977.833168777,1564.15,0.0668137,530.303
61816.07359689985,1697.3,-8.6372,-1.06664,135.005,-0.0020957,1560000,259.373,1564000,-0.0025399,1.09044,-1318.14,6.046182846010197,0.0462633,4.20373308800481,36.4933,2.89413,156.7635275890134,-0.00465641,0.000825266,175.633,10098,1697.87,0.000158598,3.5066335201263428,389,-3.03739,1023.28309231,0.68205,19.2314,0.292286,0.566188,0.434956,0.021771,-2.71585,92.8863,35.06633377075195,1308.58,2.94811,146.51361165499839,253.583,991.585164196,1318.13,0.0959929,604.371
61974.57681983084,2098.72,-8.06129,-1.11358,132.952,0.163385,1564000,296.729,1568000,-0.00264946,1.2845,-1384.4,6.064282129998901,0.0958447,4.12278535200312,67.6928,3.10512,158.48092074000306,-0.00632969,0.000815305,119.972,10123,2370.92,0.000205279,3.6940484046936035,390,-4.17349,1087.75964216,0.668209,27.2579,0.313006,0.580543,0.572586,0.0111731,-3.23755,88.2031,36.94048309326172,1375.15,4.99844,148.29385325800104,290.3,1019.4309579,1382.97,0.054472,605.046
62130.567248530846,2052.44,-11.2098,-1.1611,199.395,0.121331,1568000,320.973,1572000,-0.00287136,1.91567,-1559.02,6.020707986004709,0.114602,4.148237243003678,-42.9006,3.10667,156.12340079200658,-0.00658311,0.00090648,156.314,10147,2025.39,0.000377362,3.8916757106781006,391,-3.18995,1025.06639077,0.704801,23.2207,0.333283,0.485728,0.552843,-0.0194934,-3.05266,74.0865,38.91675567626953,1551.42,5.78631,145.9544555629982,314.726,981.490160205,1559.25,0.0550308,588.025
62288.25940260184,2090.27,-6.61249,-1.16123,153.263,0.162761,1572000,326.312,1576000,-0.00280702,1.99778,-1564.69,6.112795729008212,0.117777,4.0183756059996085,-78.3175,3.4957,157.61570908400608,-0.00543986,0.000851484,60.5122,10172,2088.08,-1.05761e-05,3.2370731830596924,392,-6.19376,1042.95077775,0.728846,52.4089,0.337185,0.489679,0.537383,-0.00284411,-2.87532,-33.1354,32.370731353759766,1555.67,6.81687,147.48453774899826,318.478,1039.76888162,1565.69,0.0755364,677.925
62445.823714213824,1666.01,-7.73996,-1.12003,129.533,-0.168829,1576000,286.364,1580000,-0.00274761,1.23402,-1302.61,5.996156866989622,0.039313,4.097871860998566,-86.0677,3.1907,157.42288166698563,-0.00518086,0.00091737,251.852,10196,1665.04,0.00032793,3.2955925464630127,393,-2.89578,957.631904543,0.657008,24.6312,0.294258,0.541968,0.554194,0.0267417,-3.11457,72.9427,32.95592498779297,1292.58,3.40242,147.32885293899744,279.607,1000.88547743,1302.5,0.081541,841.878
62602.42682641382,2095.35,-7.97356,-1.11931,201.876,0.100846,1580000,331.196,1584000,-0.00261341,1.3825,-1403.95,5.964965041996038,0.0954708,4.242352756999026,47.9336,3.06918,156.68356840499473,-0.00620374,0.00100699,255.546,10220,2084.58,0.000421515,4.201872825622559,394,-2.64239,996.200392446,0.666873,22.2468,0.310295,0.518076,0.57928,0.014945,-3.07332,80.5542,42.01872634887695,1396.34,2.68792,146.47625060599967,325.651,1009.42810323,1409.99,0.031666,559.805
62760.17784245583,2083.09,-13.3781,-1.13643,193.495,0.0480738,1584000,338.285,1588000,-0.00265445,1.52893,-1478.76,6.107496782009548,0.0601671,4.164959655994608,68.7089,3.20264,157.77154995700403,-0.00597167,0.000994621,259.573,10244,2079.67,-7.34387e-05,4.134027004241943,395,-3.46716,871.961735873,0.677677,17.1865,0.334364,0.531432,0.555338,-0.00395548,-2.71053,83.8366,41.34027099609375,1468.63,3.55253,147.49909351899987,332.054,987.279219423,1479.12,0.0388526,653.707
62917.176647928805,2087.21,-8.49996,-1.10257,248.563,0.123667,1588000,312.094,1592000,-0.00265936,1.38341,-1404.37,6.067191740985436,0.0490968,4.147693655999319,55.9803,3.01272,157.10829525198642,-0.00636805,0.000915064,316.64,10269,2098.12,0.000434911,3.8161206245422363,396,-2.86933,976.242377524,0.681539,17.8662,0.310625,0.562796,0.551105,0.0363894,-2.69703,69.4037,38.16120529174805,1393.95,3.02118,146.89340985500166,307.409,1006.72086994,1405.31,0.0384887,574.785
63075.23496613781,2029.28,-7.65711,-1.10854,407.562,0.00145102,1592000,298.483,1596000,-0.00265723,1.37172,-1399.67,5.930801834008889,0.0330218,4.0411019530001795,73.9155,3.09492,157.6931673200088,-0.00542013,0.00094891,197.034,10294,2025.09,-1.04103e-05,3.5190682411193848,397,-3.50568,480.624968412,0.700341,21.8561,0.316706,0.555961,0.555041,0.00250357,-3.32935,82.2826,35.19068145751953,1391.96,3.41444,147.72126353299973,295.029,863.055893,1397.45,0.0399188,1060.85
63234.196258153825,2091.11,-9.88169,-1.0873,138.544,-0.110092,1596000,327.057,1600000,-0.0026525,1.37628,-1401.51,6.124911431004875,0.0274727,4.409607027002494,-38.9535,3.03073,159.2427692590063,-0.00496942,0.000774138,43.0936,10319,2099.39,-5.17416e-05,3.5816218852996826,398,-3.66233,1039.63313178,0.697179,22.5848,0.303969,0.498042,0.548966,0.0218925,-2.69077,81.7326,35.816219329833984,1394.99,3.93671,148.70825080099894,321.439,1028.8776187,1405.64,0.125682,547.573
63390.377919109844,2085.64,-6.6453,-1.14295,143.014,0.384578,1600000,323.797,1604000,-0.00280076,1.58612,-1492.76,6.136286561013549,0.065156,4.131344553999952,72.7543,3.00871,156.2425958730164,-0.00618429,0.000921537,183.938,10344,2082.73,-0.000327323,3.9685680866241455,399,-3.14151,944.184304046,0.684885,16.747,0.311631,0.512416,0.536452,0.0122789,-2.64386,69.6369,39.6856803894043,1485.56,3.29343,145.9749647580029,320.574,1060.48908299,1492.38,0.0310795,612.155
63546.493010965845,2056.94,-7.53331,-1.12122,172.115,0.276837,1604000,327.49,1608000,-0.00279069,1.48591,-1499.49,6.014791824993154,0.0664548,4.073500161000993,-60.43,3.02976,156.12800832100038,-0.00653254,0.00101985,125.313,10369,2042.12,0.000874578,4.105745792388916,400,-3.7247,1026.50973586,0.698293,25.9794,0.317772,0.487181,0.561399,0.0126598,-2.87245,63.6207,41.057456970214844,1488.74,3.11643,146.03971633500623,318.762,1044.50577741,1496.87,0.0478173,553.621
63703.83725349689,2098.29,-9.59838,-1.16033,156.113,0.0351565,1608000,332.415,1612000,-0.00285045,1.73263,-1611.04,5.91394432704692,0.133755,4.063673552998807,-60.3688,3.22876,157.2654527130435,-0.00578524,0.000972401,231.566,10393,2092.29,0.000416365,4.152886390686035,401,-3.20277,839.958055426,0.694031,32.6641,0.341151,0.547486,0.542239,0.0142932,-3.67065,64.0036,41.52886199951172,1602.27,3.51123,147.28783483299776,325.349,999.406567082,1608.94,0.0450799,630.15
63860.989254485896,2076.59,-7.85409,-1.1305,155.18,-0.0734504,1612000,331.973,1616000,-0.00261,1.51557,-1506.83,5.970122703016386,0.0796702,4.145558092001011,73.5591,3.12541,157.10778494601254,-0.00672711,0.0009847,198.212,10418,2076.39,0.000194766,3.492232084274292,402,-3.02741,1056.38382142,0.691985,23.2197,0.32438,0.53313,0.569145,0.018876,-3.71475,82.7986,34.92232131958008,1497.15,4.56336,146.99210415099515,327.703,1045.06572171,1505.96,0.110503,595.527
64018.212901372906,2088.71,-7.95854,-1.15378,200.949,-0.0853363,1616000,315.911,1620000,-0.00276536,1.83159,-1611.82,5.987281258014264,0.102326,4.193023268002435,74.0978,3.29666,157.08281869001803,-0.00565986,0.00086031,156.489,10442,2087.02,-3.6768e-05,4.012521743774414,403,-4.18382,871.092774438,0.715706,23.905,0.330408,0.505773,0.545025,-0.00976085,-2.82609,79.2437,40.12521743774414,1603.34,4.69138,146.90251416400133,306.464,923.7352618,1613.27,0.0387742,840.268
64175.472010834834,2065.28,-9.62593,-1.13905,158.524,0.31278,1620000,348.902,1624000,-0.00269507,1.68642,-1489.19,6.032778943932499,0.101771,4.337407245999202,-95.018,3.35554,157.4003348519327,-0.00748382,0.000990314,70.0636,10466,2056.09,0.000505924,3.666748046875,404,-3.57959,1060.04434388,0.705751,18.9171,0.334879,0.552579,0.491107,0.0202016,-2.863,60.7014,36.66748046875,1479.67,3.14104,147.030148662001,340.25,1001.9567898,1487.0,0.0489801,565.479
64333.97938025982,2082.19,-7.71079,-1.16073,209.775,-0.0311743,1624000,327.374,1628000,-0.00268204,1.76713,-1523.92,6.036428346968023,0.0257858,4.199325430003228,81.2135,3.31199,158.5231783239724,-0.00676632,0.000900677,89.1163,10490,2063.44,0.00026334,3.988372564315796,405,-3.2385,1064.73630206,0.687227,30.5546,0.336653,0.552336,0.55043,0.0207831,-3.1069,82.1752,39.883724212646484,1512.97,3.79758,148.28742454700114,318.725,1025.2051191,1520.93,0.0695566,773.229
64491.84995738077,2046.42,-7.56255,-1.14074,123.485,0.0236124,1628000,310.669,1632000,-0.00275532,1.67624,-1519.12,6.0471510909701465,0.25918,4.186664299006225,69.8001,3.08139,157.7215753919736,-0.00635759,0.000877809,154.546,10514,2047.49,-0.000225215,4.226467132568359,406,-2.79219,992.935573767,0.681551,20.9311,0.322989,0.569434,0.585164,0.00747718,-3.00349,53.5639,42.264671325683594,1512.1,3.17861,147.48776000199723,305.666,947.964514085,1518.52,0.034245,1106.9
64648.8057481318,2073.27,-7.15738,-1.14084,150.304,0.124395,1632000,324.068,1636000,-0.00278853,1.50813,-1505.31,6.200037830989459,0.0286625,4.338927004006109,41.4585,3.16107,157.1869638700009,-0.00594458,0.000932792,137.389,10538,2075.68,-0.000172672,3.479602813720703,407,-3.96223,1002.70691741,0.683902,22.4973,0.335436,0.542929,0.523469,0.00282116,-2.86481,70.4994,34.79602813720703,1496.95,3.91256,146.64799903500534,319.409,898.228796375,1508.38,0.0753123,608.428
64804.978182155806,2117.98,-8.60548,-1.12211,225.647,0.0989077,1636000,364.557,1640000,-0.00274563,1.2081,-1376.13,6.064271609997377,0.0418061,4.111265522995382,3.83562,3.43004,156.29505077299837,-0.00603041,0.000987372,68.0206,10563,2129.63,0.000265456,3.4874989986419678,408,-3.21246,993.380388269,0.673069,28.635,0.318906,0.437982,0.543685,0.00106016,-2.69874,67.6732,34.8749885559082,1364.86,3.74572,146.1195136400056,358.784,1030.09399076,1379.3,0.0672849,1078.65
64962.6993654608,2068.64,-7.00121,-1.11587,194.648,0.0177906,1640000,314.293,1644000,-0.00275065,1.47903,-1508.64,6.027853261985001,0.0479069,3.9919358260085573,-40.8668,3.00535,157.75065179698868,-0.00604212,0.0010205,226.418,10587,2064.05,0.00038231,4.039629936218262,409,-2.74306,994.260539409,0.689372,20.9414,0.31071,0.494566,0.516268,0.0412907,-2.84685,68.3923,40.396297454833984,1502.52,3.56946,147.73086270899512,307.897,1033.60235336,1516.0,0.077504,626.576
65120.54478134582,2100.79,-9.18117,-1.1554,150.773,0.0258113,1644000,330.425,1648000,-0.00255277,1.70563,-1522.13,6.023840731009841,0.0437819,3.9657483080081875,46.0197,3.33014,157.39044887802447,-0.00598005,0.000994299,241.759,10612,2149.67,0.000423729,4.400418758392334,410,-3.83017,1036.13727865,0.699045,19.7964,0.32811,0.518204,0.564121,-0.013924,-2.77896,62.1673,44.00418472290039,1512.44,3.57836,147.40085983900644,326.562,900.808427921,1522.23,0.0323953,1676.38
65278.32370580384,2110.94,-9.43668,-1.15495,162.927,0.0158702,1648000,329.569,1652000,-0.00293924,1.6829,-1558.35,6.001169818002381,0.0307717,4.423954045996652,74.0569,3.33653,158.04652243899181,-0.00698667,0.000871249,39.3368,10637,2105.06,-0.000221177,4.17275333404541,411,-3.93818,988.677577443,0.701658,29.8603,0.339256,0.475089,0.573011,-0.0214947,-2.69216,68.0821,41.72753143310547,1549.51,3.19118,147.62139857499278,325.193,983.399180389,1555.54,0.0415201,811.596
65434.48053744886,2127.91,-7.09092,-1.17202,191.202,0.163864,1652000,282.001,1656000,-0.00296668,2.00718,-1721.83,5.951533583996934,0.230714,4.159513024002081,218.346,3.18748,156.2489231530053,-0.00639341,0.00094749,276.143,10661,2129.13,7.63428e-06,4.503948211669922,412,-4.20362,993.105797812,0.71629,27.2437,0.342132,0.512152,0.607751,0.0130279,-2.77088,241.606,45.03948211669922,1715.27,3.12831,146.1378765450063,275.913,1014.8162506,1723.0,0.0300416,681.234
65591.62596173682,2063.16,-8.66196,-1.15244,145.132,0.0503165,1656000,328.977,1660000,-0.00282641,1.66844,-1501.61,5.969848046006518,0.324492,4.070392222987721,65.568,3.22036,157.1209295969893,-0.00535514,0.000915638,95.6235,10686,2063.81,-2.45858e-05,4.4580817222595215,413,-3.43877,991.317315864,0.693623,21.4248,0.330826,0.537004,0.681853,0.0136017,-2.79692,74.9313,44.58081817626953,1494.85,3.79952,147.08068932799506,322.053,994.672064782,1501.33,0.0263386,629.325
65749.25724761083,2102.52,-9.53581,-1.1458,141.629,0.270727,1660000,335.384,1664000,-0.00284233,1.80259,-1623.71,5.917508341008215,0.0378895,4.0979656239942415,2.86033,3.02458,157.66973703099939,-0.0065318,0.00107642,233.33,10711,2103.16,0.000967012,4.567174911499023,414,-2.91805,985.881284523,0.708178,16.89,0.340606,0.50043,0.526159,0.0151489,-2.81901,105.38,45.671749114990234,1614.36,3.78713,147.65426306599693,329.188,1050.79071524,1624.31,0.0291717,642.286
65906.41647196178,2140.41,-7.99637,-1.16584,188.457,0.178873,1664000,339.815,1668000,-0.00281686,1.87799,-1621.49,6.091645245964173,0.0313876,4.062782626002445,17.1183,3.22466,157.24334865996207,-0.00550793,0.000893946,327.85,10735,2145.02,8.81734e-05,4.103549480438232,415,-3.41169,1068.72087809,0.700587,18.5175,0.33645,0.504591,0.579937,0.0145517,-2.7293,67.6296,41.03549575805664,1611.11,4.10226,147.08892078799545,331.252,1049.86534756,1622.16,0.0315508,937.835
66064.14478336278,2098.14,-8.73539,-1.1782,242.667,-0.0300633,1668000,293.445,1672000,-0.00292335,1.95775,-1703.4,5.931357128007221,0.0747393,3.981815627004835,217.424,3.05116,157.61697288700088,-0.00572493,0.000940051,16.3511,10760,2092.85,-0.000123322,3.495931386947632,416,-3.49839,1073.10498865,0.698166,18.4422,0.342116,0.495448,0.565847,0.00654304,-2.76657,202.454,34.959312438964844,1694.36,3.65634,147.70380013198883,289.608,1066.82020444,1698.65,0.0640878,736.813
66222.90064899377,2120.89,-7.48776,-1.13093,214.408,0.0249051,1672000,326.73,1676000,-0.00271722,1.36613,-1434.29,6.082220037016668,0.0226025,4.096616752998671,42.0255,3.06107,158.50039043001016,-0.00688686,0.00101969,120.097,10784,2110.74,0.000229461,4.044309139251709,417,-3.49663,1073.39429424,0.664721,20.0264,0.309567,0.521182,0.580294,-0.000574632,-2.91823,53.0757,40.44308853149414,1426.68,4.00863,148.32155363999482,321.19,955.15219314,1428.53,0.0364661,640.336
66379.32915776377,1755.57,-7.8564,-1.14392,553.765,0.0117226,1676000,262.889,1680000,-0.00272739,1.13237,-1364.23,6.053517755004577,0.023799,4.355574481989606,63.6092,3.23744,156.72962590199313,-0.00706872,0.00101435,34.0116,10808,1761.58,0.00113218,3.6552350521087646,418,-4.97651,1070.15239353,0.628009,26.2974,0.301847,0.236002,0.59604,-0.035458,-2.92095,63.7999,36.55234909057617,1358.79,3.71999,146.32053366499895,258.633,1058.53781678,1372.14,0.0527784,1231.64
66536.69500774276,2139.45,-8.8303,-1.13194,205.289,0.22302,1680000,339.431,1684000,-0.00270903,1.72743,-1541.65,6.060344919984345,0.0622936,4.0574502239906,87.1817,3.43974,157.35857538598066,-0.0061554,0.000958766,93.503,10832,2128.9,0.000319759,4.634377956390381,419,-3.10903,1059.83354638,0.711723,23.531,0.342432,0.595544,0.500244,0.0197742,-3.51525,75.3703,46.343780517578125,1534.13,4.75084,147.2407802420057,333.795,1057.83853254,1541.65,0.0237698,777.801
66694.8105730288,2114.97,-7.85123,-1.14634,324.932,0.0944234,1684000,375.322,1688000,-0.00278521,1.35449,-1437.71,6.098530118004419,0.0477276,4.067716903009568,-50.6153,3.28616,158.0677682400128,-0.00674574,0.000927376,201.4,10858,2109.43,0.00042333,3.356555223464966,420,-4.54468,1039.60249472,0.647345,23.9422,0.309002,0.484807,0.555321,-0.0013465,-3.11961,-10.9474,33.5655517578125,1431.78,4.26535,147.90152121899882,375.615,1069.91502695,1442.21,0.0339864,981.196
66852.2268484128,2051.05,-8.23863,-1.1306,264.857,0.225663,1688000,330.088,1692000,-0.00259738,1.41588,-1445.27,5.990500636966317,0.0483596,4.11857245999272,-56.1037,3.16515,157.54492452296836,-0.00718689,0.000989266,207.86,10882,2055.72,0.000419566,4.412288188934326,421,-3.25386,1001.13128556,0.689097,17.2215,0.329408,0.455664,0.553721,-0.00822731,-2.90512,67.766,44.12287902832031,1438.26,3.04949,147.43585142600932,318.581,1020.95868481,1453.83,0.0478657,741.979
67010.80817745179,2106.39,-7.16014,-1.11616,145.053,0.154833,1692000,311.951,1696000,-0.002717,1.48778,-1464.49,6.022579833021155,0.0415171,3.9936194729962153,42.861,3.28587,158.5479927350243,-0.00595106,0.00102415,345.525,10907,2098.77,3.9313e-05,3.4300522804260254,422,-4.728,1036.33231285,0.693469,30.3881,0.307679,0.550683,0.556839,0.0318895,-3.12676,35.4619,34.30052185058594,1454.42,3.55686,148.53179342900694,306.603,1063.73060729,1461.0,0.11952,1020.07
67168.90020298876,2142.14,-7.71289,-1.14666,144.288,-0.0508339,1696000,355.91,1700000,-0.00276506,1.76325,-1525.77,6.075540961988736,0.0564889,4.030519293999532,34.1073,3.2628,158.07936160097597,-0.00627506,0.00104856,89.2901,10931,2141.62,-0.000271945,4.515330791473389,423,-3.01232,1037.04044099,0.697328,18.0525,0.336686,0.501682,0.555302,-0.00284304,-2.69956,39.1104,45.1533088684082,1516.33,5.71579,147.9733013449877,350.912,907.688784833,1522.71,0.0617968,747.442
67327.54484437974,2172.33,-9.39654,-1.14668,274.814,0.141276,1700000,361.236,1704000,-0.00277459,1.71639,-1525.96,6.0477594519470586,0.0276808,4.046362962995772,-6.60746,3.46359,158.62394201394636,-0.00644615,0.000896014,105.177,10956,2152.53,0.000272792,3.9581031799316406,424,-5.17755,1112.98190012,0.704564,31.2262,0.337077,0.441427,0.571179,-0.0109927,-3.1183,30.0869,39.581031799316406,1514.73,3.96166,148.52981959900353,355.026,999.531887804,1524.59,0.0567034,813.985
67484.82855637971,2124.26,-8.47294,-1.13413,116.291,0.20059,1704000,327.864,1708000,-0.00269282,1.66099,-1565.56,6.08075357497728,0.157738,4.070431597996503,28.8211,3.0552,157.16419125697576,-0.0070855,0.00108307,167.082,10980,2115.49,0.00119865,4.548331260681152,425,-2.99062,1060.70574846,0.708567,20.2243,0.324509,0.501004,0.593888,0.0223946,-3.30284,24.449,45.48331069946289,1556.73,4.27877,147.01300608400197,323.933,1005.27791477,1566.42,0.0328414,687.148
67641.3122079757,2053.76,-15.2156,-1.15104,228.605,0.0920748,1708000,326.298,1712000,-0.00272569,1.5411,-1503.93,6.020187753019854,0.0478949,4.193469007004751,34.7836,3.37503,156.68130016901705,-0.00579683,0.000868596,42.0662,11004,2049.76,-0.000373702,4.020646095275879,426,-4.87011,1080.3413532,0.680906,25.3083,0.335415,0.531788,0.586765,0.00466799,-2.82495,31.7073,40.206459045410156,1493.91,4.65872,146.46764340899244,318.555,1055.71438251,1497.36,0.0487304,623.459
67799.3830576717,2193.49,-9.38761,-1.13645,153.921,0.215898,1712000,357.856,1716000,-0.00277632,1.79233,-1540.87,5.93496035701537,0.0428902,3.9986735040001804,28.4705,3.10507,157.86499180701503,-0.00603667,0.000974666,428.419,11028,2197.0,0.000100589,4.018383026123047,427,-3.78621,1106.81197281,0.708067,24.2915,0.336854,0.592705,0.532938,0.0201368,-2.991,25.2754,40.18383026123047,1532.67,4.04159,147.93135794599948,356.21,1033.88160512,1538.39,0.141337,621.521
67956.64259098968,2158.76,-6.89863,-1.14694,173.006,2.0,1716000,331.919,1720000,-0.0028629,1.62616,-1557.72,6.070888935006224,0.043331,4.208130801998777,50.4303,3.08916,157.39138264699432,-0.00669577,0.00107272,348.602,11052,2155.55,0.00104102,3.909937620162964,428,-4.4598,1109.41267694,0.697587,30.3684,0.319004,0.5491,0.569449,-0.00123693,-2.82989,55.9021,39.0993766784668,1550.09,3.58871,147.11236290998932,325.905,1069.09227048,1561.5,0.0873369,579.856
68114.30710435573,1760.24,-8.16184,-1.10965,230.059,0.132506,1720000,289.993,1724000,-0.00260427,0.973321,-1356.6,6.067310809041373,0.0333097,4.079502481006784,-54.0861,3.01623,157.58596334705362,-0.00513496,0.000911111,47.2705,11078,1752.16,-0.000233557,4.381986141204834,429,-3.51856,1044.21641473,0.644349,20.4331,0.294583,0.558633,0.589193,0.0077637,-3.08252,29.5304,43.819862365722656,1347.32,3.53004,147.43915005700546,281.974,972.859768197,1357.29,0.0357118,651.839
68271.08007956277,2181.3,-7.53,-1.18706,203.194,0.0914831,1724000,331.031,1728000,-0.00271691,2.08955,-1672.05,5.981062829014263,0.033968,4.161302399006672,61.102,3.22923,156.84396995902353,-0.005803,0.00100538,347.172,11102,2185.9,0.000554598,4.42587423324585,430,-3.23385,956.968281414,0.727492,17.6151,0.345832,0.527966,0.588385,0.0196743,-2.75886,46.2387,44.25874328613281,1660.73,3.33943,146.7016047310026,323.082,1039.3909184,1671.23,0.0342174,713.224
68430.05371802681,2174.67,-9.44351,-1.19015,176.453,0.271531,1728000,361.453,1732000,-0.002731,2.00039,-1661.9,6.032696851034416,0.0513677,4.093808239005739,33.3233,3.31207,158.98453107403475,-0.00626669,0.0010676,343.2,11127,2170.11,6.81567e-05,4.7182135581970215,431,-3.3704,1128.05565798,0.695732,18.2221,0.364828,0.513456,0.492828,-0.00434105,-3.02846,31.9542,47.18213653564453,1654.03,3.01855,148.8580259839946,355.745,1080.12177316,1663.12,0.0267554,2399.06
68587.48600263182,2132.76,-8.43565,-1.12641,142.9,0.318577,1732000,322.473,1736000,-0.00243335,1.34029,-1469.36,6.079455430037342,0.042698,4.086257664006553,-46.4731,3.14564,157.31846890105226,-0.00626887,0.00105178,237.832,11151,2124.01,0.000258104,4.624948501586914,432,-3.88432,1081.83262408,0.683046,20.0608,0.30802,0.538906,0.499608,0.00390285,-2.71331,34.9211,46.24948501586914,1456.32,2.89384,147.15275580700836,314.031,1002.67796263,1470.6,0.0303875,761.758
68745.83179369182,2148.02,-10.8629,-1.15897,188.968,0.350309,1736000,352.65,1740000,-0.00286621,1.7741,-1560.14,5.972561608999968,0.0442859,4.203404365995084,-47.6123,3.34977,158.19657994598674,-0.00793628,0.000978159,210.787,11175,2146.4,-0.000117691,4.180721759796143,433,-4.94218,993.350528335,0.698941,43.7393,0.339301,0.457523,0.572277,0.00431687,-3.88585,17.4462,41.80721664428711,1554.3,5.08701,148.0206139709917,347.907,955.101732931,1561.01,0.031247,678.801
