Step_1-AverageReturn,LossAfter,Step_0-StdReturn,Time-InnerStep,Time-MAMLSteps,Step_0-MinReturn,Step_1-AverageDiscountedReturn,Time,Step_1-PolicyExecTime,Step_0-AverageDiscountedReturn,Time-OuterStep,KLInner,Step_1-AverageAbsPolicyMean,Step_0-NumTrajs,Step_1-MaxReturn,Step_1-MinReturn,Time-Sampling,Step_0-AverageAbsPolicyMean,Step_1-NumTrajs,Step_0-EnvExecTime,Step_0-AverageReturn,Step_1-EnvExecTime,Step_0-MaxReturn,Step_1-StdReturn,Step_0-PolicyExecTime,Step_0-AveragePolicyStd,Time-TotalInner,Time-SampleProc,LossBefore,ItrTime,KLCoeffInner,Step_1-AveragePolicyStd,Itr,n_timesteps
407.32031718197084,-0.008715348,98.40210566333901,0.7620389461517334,16.829910039901733,212.408328189488,268.95370000181185,23447.829184770584,4.284708023071289,269.01810183872476,16.829771280288696,0.0055957474,0.7437809,1850,964.5467347944476,191.81512287955735,94.69315218925476,0.74458796,1855,42.73772192001343,407.8465990818208,42.29681873321533,974.3183117870776,97.78881920280708,1.7376189231872559,0.8723707,109.13040590286255,13.560541868209839,2.798304e-09,125.99115037918091,0.0,0.8723157,194,62400000
404.5799915335629,-0.01056091,98.55899498720865,0.7559249401092529,16.846985340118408,225.35887868841593,267.6550246053825,23574.32369017601,4.28747034072876,270.2603900719259,16.84685182571411,0.0060667894,0.75312084,1824,974.5011248808997,190.3777653772608,95.49107456207275,0.744797,1863,43.04708647727966,411.3851124975813,42.40802311897278,854.6650540774532,96.19446534377904,1.748640537261963,0.87171125,109.613041639328,13.252321004867554,7.141775e-10,126.49391841888428,0.0,0.87172616,195,62720000
410.5461043429446,-0.009320535,96.43152531216057,0.7591502666473389,16.902903079986572,176.515785234316,270.0583566326151,23700.914049625397,4.288219213485718,269.81374025418364,16.90276336669922,0.0055619017,0.7463236,1836,922.6940658032471,175.12884748976998,95.30166697502136,0.7447,1839,43.08583211898804,409.8515305918591,42.51445198059082,938.9628487387607,99.87629677611298,1.7546279430389404,0.8712847,109.65649151802063,13.480966329574585,4.616603e-09,126.58985328674316,0.0,0.87122756,196,63040000
403.729219729955,-0.00901141,101.56215545204499,0.7910494804382324,16.849912881851196,193.41591735671244,267.5207266365275,23827.55873990059,4.289843797683716,270.94865512870433,16.849777221679688,0.005781611,0.74871445,1819,891.0352117518223,179.59504661893138,95.23905110359192,0.7459443,1869,43.305885314941406,413.46186857885436,42.24840950965881,968.3451996459935,93.60798439191292,1.7510380744934082,0.8707609,109.76364159584045,13.618601560592651,-3.5440095e-11,126.64419388771057,0.0,0.8705368,197,63360000
405.7758972014057,-0.0077761253,96.69314041755182,0.7564539909362793,16.841360330581665,202.73228103663055,268.26920458304875,23954.263931274414,4.296849727630615,270.73785858472354,16.84122633934021,0.005644325,0.749626,1823,884.0389491738446,212.1801151140416,95.5141384601593,0.7464651,1855,43.01507067680359,412.1219556207318,42.78989267349243,930.7924688016768,94.34401245662626,1.7567601203918457,0.87012786,109.82921743392944,13.4454824924469,1.8293653e-09,126.70469570159912,0.0,0.87000495,198,63680000
409.7698350946163,-0.00802739,97.14442110658015,0.7598371505737305,16.85362219810486,169.32963638559517,269.7702374291775,24080.478705644608,4.277050971984863,269.9449308738772,16.853482961654663,0.0065283985,0.7469057,1834,926.1571988140751,191.59726135796856,94.92512512207031,0.7457275,1846,42.8769736289978,409.924266969031,42.384358406066895,957.1893927033757,101.17655563069928,1.738213062286377,0.8693996,109.32700395584106,13.527674198150635,-2.419592e-09,126.21425938606262,0.0,0.8693067,199,64000000
407.7400526551761,-0.008364541,98.65759279591582,0.7572696208953857,16.855958461761475,182.9924231180081,269.19232819729586,24207.30886745453,4.2892186641693115,271.98987001657616,16.855807065963745,0.0059978096,0.74950814,1809,924.0420569645672,173.30391465238995,95.45881462097168,0.7470442,1853,43.04662466049194,415.1275679506234,42.74316763877869,990.6332293016026,98.17095409488492,1.7392621040344238,0.8685956,109.94309115409851,13.612344026565552,8.456563e-10,126.82962107658386,0.0,0.8683953,200,64320000
411.4065144972002,-0.009911468,97.20758581756387,0.7560780048370361,16.84109091758728,204.10731177893803,270.7171822726788,24334.06379675865,4.304118394851685,271.4506160387226,16.84095573425293,0.0058327066,0.74920005,1823,940.4722637286619,160.29916836622678,95.56747007369995,0.7449936,1853,43.10730218887329,413.3902052105392,42.74511384963989,880.2793408144275,98.57758016586742,1.7509679794311523,0.86780983,109.86804461479187,13.429595470428467,-4.747572e-09,126.73949241638184,0.0,0.8676669,201,64640000
410.1909565115816,-0.00906544,98.8717476558158,0.7557752132415771,16.886971712112427,207.1408781443639,269.9125844849232,24461.355917930603,4.296845197677612,270.4025241932633,16.886821269989014,0.005679528,0.7467386,1821,956.3921847428295,193.93488483374193,95.97875475883484,0.7442651,1839,43.56014633178711,412.06937475389975,42.69002175331116,957.2365840856519,99.49625686345054,1.7676217555999756,0.8670919,110.37241244316101,13.52357029914856,-3.0528846e-09,127.29157519340515,0.0,0.86695284,202,64960000
411.33308091268094,-0.007917878,102.50579682044692,0.7986457347869873,16.87955403327942,220.8728779959357,269.9793508260652,24587.581054210663,4.300045728683472,272.4399212217782,16.879395008087158,0.005297304,0.74627405,1812,935.8142209943123,159.04087218224373,94.93442916870117,0.74187654,1831,42.838810205459595,417.12626821892104,42.39318585395813,984.5228454820001,103.61995204767246,1.7423391342163086,0.8665761,109.31481647491455,13.46727442741394,-1.2731249e-09,126.22463345527649,0.0,0.8664878,203,65280000
409.8283306704302,-0.007697385,100.14860606041381,0.7577807903289795,16.88632583618164,203.5284571050559,269.4780719209763,24713.804332494736,4.280313968658447,269.1744218994546,16.886166095733643,0.0061127106,0.7487081,1823,975.3112356542383,179.28523143394818,95.01672911643982,0.74328434,1836,43.06277346611023,410.15894428258844,42.297220945358276,971.2554867692043,98.73388308576689,1.7378838062286377,0.8661537,109.29856634140015,13.401309728622437,-3.2069747e-09,126.22189402580261,0.0,0.8660726,204,65600000
411.61512507959765,-0.008847493,98.80013482372611,0.756108283996582,16.847779989242554,202.36731634929453,271.2490321277045,24840.424551963806,4.309506893157959,272.3871593997474,16.847642421722412,0.0055937446,0.7399469,1818,820.9011002466713,192.16487421081442,95.2477810382843,0.7416676,1841,42.67252278327942,415.05181400896413,42.88579607009888,923.5818455554866,96.35708976395618,1.7296347618103027,0.8655067,109.73376059532166,13.615734338760376,-2.0166027e-09,126.6197075843811,0.0,0.865353,205,65920000
410.1682814046054,-0.0090848,102.37772637940041,0.7536125183105469,16.807960510253906,208.15218338377022,270.767197107286,24967.3373401165,4.272079706192017,273.5598929323082,16.80782914161682,0.0059856586,0.7457719,1812,970.7547888577806,194.65075214716217,95.70210409164429,0.7417678,1851,43.53798532485962,417.71613424102867,42.526211977005005,949.7645208619889,99.0219791726109,1.7355008125305176,0.86496973,110.07391476631165,13.503995180130005,-5.864874e-10,126.91228079795837,0.0,0.8650171,206,66240000
414.6181271660563,-0.0104335,96.62989471127366,0.7551710605621338,16.823561668395996,200.4248707342759,271.60122882600035,25094.098234176636,4.3281214237213135,270.80042188617125,16.823431730270386,0.006029376,0.7456655,1820,1001.0789525735166,207.21549318403882,95.89720678329468,0.74110055,1815,43.251240253448486,412.2429072624854,42.91605353355408,863.4321206843834,102.85158636693627,1.749889850616455,0.86448956,109.90705227851868,13.14128828048706,-3.3930978e-09,126.76040554046631,0.0,0.864409,207,66560000
410.2960463121405,-0.009912078,102.27957185107816,0.7564949989318848,16.783632516860962,216.94763237444428,269.8005669151611,25220.81721186638,4.289553642272949,271.14397896046097,16.783494472503662,0.0051673963,0.7467207,1811,973.0987295599011,161.93723151534485,95.54591369628906,0.7420586,1837,43.26463770866394,413.8842257397353,42.566391706466675,983.9059201515555,102.23440754958466,1.749316692352295,0.86424845,109.90203070640564,13.485307455062866,5.0875537e-10,126.71844244003296,0.0,0.86412835,208,66880000
409.93359475393686,-0.011085215,102.34740242206534,0.7559092044830322,16.806493520736694,210.2560517298917,269.78895013985317,25347.307392835617,4.290731191635132,272.76707637498384,16.80635690689087,0.005048193,0.74435997,1805,969.5263626607891,150.81741123125337,95.3085949420929,0.7396661,1831,42.99777317047119,417.2165540609297,42.62590789794922,977.8702161562834,99.13300089180137,1.7388083934783936,0.8637073,109.64905405044556,13.469908714294434,1.331507e-09,126.48967027664185,0.0,0.8636109,209,67200000
412.2536205139794,-0.010733234,95.78548714720654,0.7561595439910889,16.83305072784424,189.2436161682004,271.0033495316469,25474.425054311752,4.2866432666778564,272.11026188365867,16.832895278930664,0.0051776217,0.74538624,1819,955.5117609344044,186.25004531825866,95.86242580413818,0.7417132,1835,43.40429663658142,414.59011281062357,42.7542929649353,830.3945248733079,100.9225606454024,1.753286600112915,0.86315614,110.25006818771362,13.516416311264038,-6.742571e-11,127.11713933944702,0.0,0.86300534,210,67520000
412.3495306545877,-0.010178569,99.95005758602134,0.7613203525543213,16.89688777923584,228.92107443376193,270.84118772361495,25601.53977251053,4.2829530239105225,271.39524666927986,16.89675259590149,0.00532431,0.74023336,1814,957.9919183826244,217.20487500356782,95.96224880218506,0.74111956,1834,43.40897822380066,414.32998394556057,42.87166714668274,963.9263645979297,99.63355867141743,1.7506928443908691,0.8625238,110.1799042224884,13.3419349193573,5.4552025e-09,127.11420011520386,0.0,0.8625631,211,67840000
407.86848662523045,-0.009284416,103.76796238275897,0.795842170715332,16.882990837097168,183.34802051301213,268.929566054722,25728.587363004684,4.29182243347168,273.2729485843981,16.88285255432129,0.005386903,0.73884857,1789,939.7030387397302,202.27572653880128,95.87202596664429,0.74096435,1844,43.37488150596619,419.9310516302181,42.788641929626465,937.6986924580793,97.78416590743882,1.7488820552825928,0.86186,110.13341403007507,13.351611614227295,5.3269362e-09,127.04706478118896,0.0,0.8617299,212,68160000
412.6631489230971,-0.009020915,99.45868989125395,0.7600350379943848,16.865740299224854,209.8088284521238,270.85337348622096,25855.878482818604,4.3108086585998535,271.0893891230387,16.865601062774658,0.0056156293,0.74976873,1822,970.6494887216783,201.83830502133333,96.11493277549744,0.7421361,1821,43.434935569763184,413.3468733121562,42.94961190223694,902.2903043902481,99.07409316251301,1.7511265277862549,0.86116475,110.39420437812805,13.404874086380005,-5.5234234e-10,127.29060173034668,0.0,0.8610369,213,68480000
409.56361615234715,-0.009995443,101.05347214371923,0.7532749176025391,16.819777011871338,192.39250977330946,269.8723804608153,25982.886680841446,4.294747591018677,270.2798757405919,16.819643020629883,0.0048282193,0.7463374,1823,985.3798942536348,220.048194758297,95.79423117637634,0.742096,1841,43.115180253982544,411.7021820490499,42.98199152946472,911.603975247264,98.20229610335582,1.7412807941436768,0.86030877,110.156569480896,13.492806911468506,-2.0591568e-09,127.00769114494324,0.0,0.8601438,214,68800000
416.0166348920179,-0.01055287,102.61319060097863,0.7648708820343018,16.794546365737915,205.88881720927606,272.80622690771503,26109.95552420616,4.286221981048584,273.47360424316025,16.794408082962036,0.005079593,0.7441634,1799,915.8216499903398,209.44940991224723,95.86328125,0.7416014,1816,43.46442723274231,419.08214110343636,42.70676255226135,943.8719544069583,95.74807410885728,1.749265193939209,0.8594551,110.24241209030151,13.50016736984253,2.4175304e-09,127.06831169128418,0.0,0.8591854,215,69120000
419.53548396498326,-0.01006633,98.25660225268217,0.7589302062988281,16.879342555999756,209.06278798125825,273.6559704943941,26238.059849262238,4.3349504470825195,272.5696243495298,16.879204511642456,0.004903122,0.74909365,1815,958.3809373184248,199.59603949562577,96.78241276741028,0.7425564,1807,43.7320990562439,416.1594957413393,43.30002570152283,935.2697172174225,104.85656314247798,1.7566075325012207,0.85844666,111.18893599510193,13.53407907485962,4.296572e-09,128.1038134098053,0.0,0.85831606,216,69440000
414.67079967208394,-0.009122249,98.68578516892117,0.7581839561462402,16.87842321395874,217.7956848281333,271.84062644343896,26365.79934835434,4.70600152015686,273.36981347700004,16.878284215927124,0.00539598,0.74552345,1794,892.139997111033,205.31943946745315,96.54503631591797,0.74200237,1824,43.54897689819336,418.6581216937118,42.87289476394653,989.1879376708835,99.94891641037533,1.7450478076934814,0.8574152,110.82942342758179,13.411829948425293,-3.760121e-09,127.73898410797119,0.0,0.857296,217,69760000
414.72587129881464,-0.009787393,99.67900415081543,0.7595784664154053,16.887075424194336,200.36278206130962,271.85461872123227,26493.147626399994,4.291634559631348,272.9863812418878,16.88693618774414,0.0053155497,0.74801236,1811,987.3794984153988,172.54334462175518,96.03092384338379,0.74184024,1821,43.42136836051941,417.49211072386385,42.892388582229614,940.106572241062,102.33968708138552,1.7609367370605469,0.85658354,110.4294102191925,13.52541208267212,3.2576828e-09,127.34771466255188,0.0,0.8565609,218,70080000
415.3475645810648,-0.008190995,104.97028780210222,0.758955717086792,16.861656427383423,193.41118083511452,272.60624874186976,26620.959864616394,4.293354034423828,274.96618611347236,16.861517190933228,0.0055251196,0.74920154,1790,960.770549900886,178.7672029136294,96.56183099746704,0.74199355,1822,43.59051752090454,422.6901031573402,43.24694895744324,970.9883830999668,98.09961740617985,1.7502691745758057,0.85584277,110.91906881332397,13.48397970199585,2.2013187e-09,127.8117241859436,0.0,0.8555728,219,70400000
415.903074152627,-0.0109017445,97.40669253333905,0.7588109970092773,16.836390018463135,208.20956371128312,272.51625170866697,26748.34545326233,4.324616432189941,272.63030646873415,16.8362455368042,0.0053021153,0.74676526,1804,931.5936266246014,204.5899150461181,96.29741287231445,0.74200004,1823,43.459413290023804,416.19912093212616,43.08507251739502,957.8042224172033,101.90697936709887,1.754103183746338,0.85506856,110.51462411880493,13.34426498413086,-2.592993e-09,127.38507795333862,0.0,0.8550896,220,70720000
414.76420791297454,-0.009603708,105.01119438894541,0.7553656101226807,16.866960525512695,215.94718994219767,271.66114810166636,26875.872569322586,4.3403496742248535,273.7605991299878,16.866822719573975,0.005293974,0.74757653,1772,968.9598185087101,196.17613956964612,96.46509861946106,0.74420357,1819,43.375149965286255,421.3755281293625,43.32758903503418,954.7183067062442,99.11993914261379,1.7520420551300049,0.8543465,110.62886428833008,13.294244050979614,1.1316181e-09,127.52661037445068,0.0,0.85425824,221,71040000
408.0290360771602,-0.010154021,101.84848007584567,0.7708754539489746,16.840087890625,198.7590033174323,269.0563755167891,27002.990775108337,4.30861759185791,272.6744057950726,16.83993911743164,0.005317237,0.7474257,1799,918.7433284516212,211.89993413245801,95.89748024940491,0.7427574,1841,43.30457329750061,417.59640472133736,42.85340166091919,925.3177862546147,97.62260077032008,1.744577407836914,0.85369116,110.24370408058167,13.460724353790283,7.1250394e-10,127.11764526367188,0.0,0.8536186,222,71360000
413.8613778478521,-0.011275219,97.28055846760732,0.7554342746734619,16.834831953048706,209.4118464396413,271.93960269007476,27130.588581562042,4.312674283981323,275.5146195836511,16.834704399108887,0.0050013065,0.7496875,1778,933.6670488783325,201.60552786647506,96.46663284301758,0.7437074,1829,43.67022228240967,423.17757836553045,43.07480049133301,967.757486754129,96.68342283155754,1.7475454807281494,0.8532316,110.73211598396301,13.390921831130981,1.1772741e-09,127.59725260734558,0.0,0.8531959,223,71680000
419.5754833279546,-0.009897378,103.7978215779116,0.7609817981719971,16.85028100013733,202.72151340888323,273.65827417167054,27258.09234070778,4.343694686889648,273.80461998004165,16.850143909454346,0.005308257,0.7462613,1789,973.1489797434303,210.2211355707925,96.33205842971802,0.7423145,1796,43.51637554168701,420.4848512038245,43.05537557601929,976.0603242835429,102.2905752551566,1.7536571025848389,0.85273296,110.61732792854309,13.410301685333252,7.4102244e-09,127.5032594203949,0.0,0.8526998,224,72000000
414.6305739871686,-0.011272104,100.64712958967614,0.7599687576293945,16.86641550064087,221.7685022023735,272.16740727820275,27386.638828277588,4.352436304092407,272.1754110511381,16.86627507209778,0.005244664,0.7449689,1806,849.7038879278692,217.29608060718377,97.39568638801575,0.7434893,1820,43.73502016067505,416.1567826275194,43.84488391876221,896.0970767322259,95.51436212045867,1.7603535652160645,0.85216385,111.64894938468933,13.379466533660889,7.9790397e-10,128.54594349861145,0.0,0.85211533,225,72320000
413.6600698784739,-0.009504875,98.86148228055796,0.7592236995697021,16.877827882766724,226.0150702400628,271.5678721017213,27513.79934835434,4.2751665115356445,274.6750550566811,16.87768530845642,0.0053714914,0.7520222,1792,904.8476060622977,213.6448208219072,95.98783922195435,0.7433283,1820,43.55179309844971,421.42458001460056,42.74297118186951,974.9780756517064,98.31330829712381,1.7484838962554932,0.8511034,110.24788069725037,13.386555671691895,-1.6787585e-10,127.15997195243835,0.0,0.8509403,226,72640000
414.2589887840998,-0.009626905,101.58818224247058,0.7572393417358398,16.88233971595764,217.92676690192528,271.5383718284245,27641.32857823372,4.331835508346558,272.4747417032266,16.882200241088867,0.005585932,0.75098395,1798,961.4623057824648,210.45665686393912,96.50592112541199,0.7445553,1822,43.69070816040039,417.25502924613386,43.07075572013855,945.5031518328949,102.7408869089275,1.7542626857757568,0.8503125,110.61598324775696,13.239497184753418,2.733347e-09,127.52872514724731,0.0,0.85030687,227,72960000
415.8077787800274,-0.010517506,104.90814568166208,0.7593698501586914,16.933246612548828,198.92462613304212,272.4759797229391,27769.283169984818,4.727640151977539,274.6249817760149,16.93311047554016,0.0054657897,0.7463179,1781,917.4951992512363,209.78188361450356,96.77087354660034,0.74514455,1818,43.32420587539673,423.07027947584885,43.29168200492859,957.3146571925624,97.40254226244706,1.7383365631103516,0.84983236,110.99064779281616,13.34541392326355,2.5080213e-10,127.954106092453,0.0,0.84977764,228,73280000
416.97079579730473,-0.01093932,98.88272825639052,0.7933146953582764,16.87665057182312,216.85562476873378,273.2074335408092,27897.255512714386,4.329719066619873,277.26325898398704,16.876514673233032,0.00515839,0.7485695,1769,894.7591274569425,207.16245725428755,96.84860587120056,0.744508,1815,43.702791929244995,427.1506287569243,43.37362766265869,933.0407702931157,97.98212769627874,1.7547416687011719,0.8492815,111.0617790222168,13.305742740631104,9.320537e-10,127.97178363800049,0.0,0.84920585,229,73600000
421.44278916246986,-0.010726983,103.21444140533974,0.7518720626831055,16.79400610923767,234.1737182216347,274.77845129676064,28024.477515935898,4.2832350730896,275.3623474701812,16.793866634368896,0.005184504,0.7455009,1780,974.4688465975132,212.61056348484738,96.19370603561401,0.74239904,1805,43.447229862213135,423.26545006276297,43.06470060348511,954.9282649532105,104.16301269438779,1.746032953262329,0.8482991,110.39676356315613,13.336516618728638,4.0729082e-09,127.2214686870575,0.0,0.84820676,230,73920000
417.05701260844364,-0.010060469,98.17417406429824,0.7578854560852051,16.939945459365845,220.98925765479635,273.2863208814658,28152.19836306572,4.312840461730957,275.0788014900848,16.939807653427124,0.00504163,0.7467392,1791,952.3371189341977,187.16838588026758,96.3213005065918,0.7418663,1821,43.509512424468994,422.15791803712824,43.070470571517944,950.7843388176966,98.4948839996011,1.7459425926208496,0.84762496,110.7465271949768,13.552772521972656,-2.8240443e-09,127.72034287452698,0.0,0.84762037,231,74240000
418.84413938272075,-0.010785252,97.53805392083818,0.7568089962005615,16.88513970375061,215.3194552881867,273.8312942283041,28279.91590809822,4.33536171913147,273.8428283898123,16.88500428199768,0.005232589,0.7455149,1797,955.6290541756239,209.8027138850879,96.45416712760925,0.7405439,1813,43.50054574012756,418.90638585052255,43.181901931762695,968.536856669263,100.8718448200411,1.7505249977111816,0.8471534,110.80098724365234,13.476415872573853,1.7503119e-09,127.717041015625,0.0,0.84713274,232,74560000
418.82499608677153,-0.00693075,96.94635378720933,0.7577698230743408,16.836607933044434,211.8927657578106,274.113986801152,28407.45311498642,4.309247255325317,275.4648400722017,16.836474418640137,0.006262648,0.74509215,1775,949.3316764318379,193.5385014062525,96.36543297767639,0.7407525,1807,43.59735298156738,423.4173888754889,43.04175353050232,929.1666843843841,97.29087471255922,1.7538914680480957,0.846779,110.66452360153198,13.426531791687012,-1.4753923e-10,127.53667211532593,0.0,0.84693587,233,74880000
418.5685916178382,-0.00792584,101.95290010725371,0.7556302547454834,16.809380292892456,231.63058825864059,273.694209806648,28535.130511283875,4.309495210647583,275.79021355397475,16.809247255325317,0.0055572717,0.7449551,1768,873.0308029343158,173.85339902748646,96.61939883232117,0.7395039,1800,43.71817231178284,424.48903851554445,43.160985708236694,962.9481208661906,100.00763441663837,1.7530462741851807,0.8463737,110.83686375617981,13.346932172775269,8.717923e-09,127.67687749862671,0.0,0.8462353,234,75200000
416.69494511397795,-0.010102833,98.43802800941522,0.760706901550293,16.95805811882019,189.9960499494571,272.9967557855555,28663.456621170044,4.312320232391357,275.51207891075296,16.957921504974365,0.005446121,0.7456149,1781,942.5371128315321,198.08615107850352,97.04786729812622,0.73905736,1810,44.027503967285156,423.68393607015184,43.27072286605835,957.0739213462712,95.70933879553564,1.7672944068908691,0.8459386,111.33733081817627,13.414640426635742,-3.7426275e-09,128.32555317878723,0.0,0.845891,235,75520000
418.72530147729486,-0.012377666,103.59259663777573,0.7575106620788574,16.917722940444946,229.15825758502083,273.5963390048723,28791.37788581848,4.325098991394043,275.2528760163692,16.917581796646118,0.0051927036,0.74359846,1779,987.4028979849473,172.69013743503126,96.5877103805542,0.73730624,1805,43.7801353931427,423.7064961188888,43.02631974220276,958.7100702371489,101.66719257781556,1.7567970752716064,0.8450669,110.97213792800903,13.512497663497925,1.5416735e-09,127.92068648338318,0.0,0.84514415,236,75840000
422.19413590004035,-0.008497326,103.19752821489973,0.7542738914489746,16.80207347869873,226.6269170381155,274.7210408198854,28919.126234292984,4.311599493026733,275.50420018924876,16.801939249038696,0.005528841,0.74478394,1766,949.5969511429165,188.70493428023366,96.61583375930786,0.7383689,1785,43.49333357810974,424.3450119192286,43.40310883522034,965.5606069748269,103.95591827677893,1.7453374862670898,0.84452087,110.91482329368591,13.429930210113525,-7.155929e-09,127.74785709381104,0.0,0.8444525,237,76160000
418.18124274349975,-0.007092975,103.9159278402434,0.7615396976470947,16.950647592544556,212.71886544344892,273.69520207309586,29047.842423200607,4.3733320236206055,276.10465079858574,16.950515031814575,0.0061190804,0.74272037,1782,945.5721558964224,195.65198662354342,97.60596919059753,0.73760134,1817,44.09121656417847,425.66416782770636,43.685510873794556,884.4175010219051,100.06958030897498,1.7657639980316162,0.84388727,111.73460912704468,13.244580745697021,-2.9194231e-09,128.7156822681427,0.0,0.84387803,238,76480000
423.25513945092325,-0.0060769366,101.68962423630504,0.7564210891723633,16.914732694625854,232.6594274056598,275.4171681123903,29176.038209199905,4.32201886177063,276.04774245808113,16.914592266082764,0.006701924,0.7401736,1769,985.3929170882441,191.79203380347954,96.93679690361023,0.7371585,1783,43.275166511535645,425.37084055505454,43.92626976966858,969.9997539600779,100.69575596237185,1.7425317764282227,0.8430202,111.24559020996094,13.438744306564331,8.87189e-10,128.1952612400055,0.0,0.8429869,239,76800000
426.26941310128717,-0.0055059316,98.86915352906318,0.7558495998382568,16.896461486816406,237.39167025410023,277.08889165563716,29304.720154762268,4.339327812194824,276.79869914059213,16.89631485939026,0.0070115626,0.74164104,1774,967.9439732328822,172.7549742608562,97.48266005516052,0.73690903,1788,44.21081209182739,425.83007529438817,43.46992826461792,920.1306762433225,102.54660291324106,1.7707538604736328,0.84275043,111.75436472892761,13.401849031448364,-8.345197e-09,128.6814467906952,0.0,0.8426554,240,77120000
425.1289717832932,-0.0034246645,99.98885247052078,0.7594943046569824,16.873087406158447,207.60196393327715,276.5427082529466,29433.169776439667,4.349584341049194,275.3650865473029,16.87295651435852,0.006721267,0.7402921,1786,946.9047622143968,187.3242590022042,97.2648401260376,0.73591053,1779,43.8940966129303,423.03434192300034,43.57357621192932,956.6229707876834,98.93050420705943,1.7614188194274902,0.84250665,111.54483389854431,13.405273199081421,-8.8761587e-10,128.44907903671265,0.0,0.84253585,241,77440000
419.54798051832324,-0.0059433533,103.14216940725284,0.7561907768249512,16.845566749572754,210.29299038078108,273.96430360622116,29561.176226615906,4.3277177810668945,274.7383467625621,16.84541964530945,0.0060615176,0.73817986,1772,965.956463151882,210.65029798550026,96.80113196372986,0.7354868,1796,43.666983127593994,422.9230982629588,43.38627243041992,979.7667920368874,100.8075354699055,1.7453601360321045,0.84179866,111.12862229347229,13.457128763198853,-7.757587e-10,128.00507283210754,0.0,0.84171456,242,77760000
424.0817096954708,-0.0046627624,99.3324377463048,0.7599461078643799,16.898820638656616,210.10366344104906,276.2821410278335,29689.569441318512,4.366556644439697,275.74393497675527,16.898690223693848,0.006439162,0.73776793,1798,832.6864366798409,216.92862598052048,97.22480249404907,0.7347827,1789,43.67005276679993,422.67479487977084,43.738442182540894,974.9683646194524,98.33248723515958,1.7541821002960205,0.8413747,111.4614052772522,13.362662315368652,-1.0320462e-09,128.39268112182617,0.0,0.841404,243,78080000
425.7067644050964,-0.005348484,100.12695179866134,0.7578737735748291,16.87709331512451,213.2442676991697,276.54954737565635,29817.431078195572,4.312467098236084,276.00642460301503,16.876959562301636,0.0062980712,0.7387699,1786,966.8788303110277,206.1500401105223,96.81773495674133,0.7350261,1781,43.84340572357178,423.77455897073526,43.21806883811951,949.3038736494117,104.64845854894166,1.7627370357513428,0.8409362,110.95044732093811,13.2617347240448,-1.7887407e-09,127.86105942726135,0.0,0.8408742,244,78400000
419.8120150174536,-0.008161789,101.55063676993841,0.7551572322845459,16.863447427749634,199.6345258046566,273.8208472922869,29945.59467124939,4.31104302406311,274.5256650010298,16.863306522369385,0.0057544424,0.74251074,1775,975.0429158857497,205.58450843602907,97.01130270957947,0.7371406,1796,43.9824378490448,422.0492961077398,43.286457777023315,950.6038346230283,101.1182400364245,1.7522737979888916,0.84033996,111.26518607139587,13.384220123291016,-2.733517e-09,128.1630551815033,0.0,0.8402947,245,78720000
419.6881737000426,-0.007851085,99.7484733083813,0.7547385692596436,16.846909999847412,218.42241788893733,274.12262173360386,30074.003937482834,4.300337553024292,275.9955944030987,16.84677481651306,0.005440972,0.74607676,1769,935.6044467624482,196.49769915760845,97.37809610366821,0.73628837,1802,44.15846586227417,424.7137250785731,43.48103976249695,907.0723667470901,100.77708408852816,1.7616848945617676,0.83958954,111.53163719177246,13.283590316772461,-3.3306322e-09,128.4087688922882,0.0,0.83956355,246,79040000
421.3706192380955,-0.00856221,94.28572601338247,0.7658331394195557,16.872921228408813,235.03775141526992,275.2001032597844,30202.876750469208,4.322603940963745,275.7300221773835,16.87277913093567,0.005209601,0.74300104,1781,960.1405886924603,212.65598750917928,97.70801210403442,0.73718107,1797,44.227556228637695,422.9999762659098,43.69841718673706,936.1316053037049,95.82213887101237,1.7696387767791748,0.8390455,111.96821856498718,13.379319429397583,1.8153041e-09,128.87228846549988,0.0,0.8390597,247,79360000
421.5221209189787,-0.010221474,101.31719671026774,0.7600367069244385,16.84097981452942,211.20011640536768,274.7211014040437,30331.68424630165,4.351800918579102,276.77174464683173,16.840842485427856,0.004992222,0.7415725,1766,961.4855214992097,190.100761590905,97.69415140151978,0.7358465,1790,44.02923345565796,426.9082356581632,43.85166096687317,957.0227513266778,101.38451847378627,1.7634968757629395,0.83853334,111.9350917339325,13.367141485214233,2.3455802e-09,128.8070023059845,0.0,0.8383722,248,79680000
423.27279587466603,-0.00988846,103.29370530565846,0.7586472034454346,16.858874320983887,203.7373463436108,275.663190925362,30460.44013762474,4.330446243286133,277.0089111262873,16.858717679977417,0.0052222367,0.74123895,1756,967.9237909870122,232.00628453181807,97.64408135414124,0.73616344,1779,43.96251606941223,428.03568762489533,43.89931607246399,952.6458193728004,98.20031164197232,1.7579677104949951,0.83792037,111.85738134384155,13.340487480163574,-3.5922632e-09,128.755375623703,0.0,0.8377988,249,80000000
