Policy log std Std,Z mean eval,Policy mu Max,QF Loss,AverageReturn_all_train_tasks,Policy mu Std,R Predictions Min,Policy mu Min,AverageReturn_all_test_tasks,RF Loss,Q Predictions Min,Train Time (s),Log Pis Max,V Predictions Max,Log Pis Mean,V Predictions Mean,Policy log std Min,V Predictions Min,Policy log std Mean,Number of env steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),KL Loss,Total Train Time (s),Number of rollouts total,Epoch Time (s),Epoch,Log Pis Std,Q Predictions Std,Q Predictions Max,Sample Time (s),Policy log std Max,Z variance train,Z mean train,Log Pis Min,Z variance eval,R Predictions Std,R Predictions Max,Q Predictions Mean,R Predictions Mean,V Predictions Std,KL Divergence,Number of train steps total,VF Loss
0.248688,8.01884,5.45293,5357.26,575.039544194,1.0233,-0.068688,-6.67532,663.237813021,524.072,-9.16619,372.53859314799774,76.4529,5970.6,1.2228,1847.21,-2.4787,-34.5211,-0.460934,640000,-1845.45,0.132588,71.10124401299981,113.5132064819336,49861.572204054,22973,451.1399179869841,109,10.2736,914.179,5576.6,7.500080825986515,0.265582,3.60182e-09,3.8459,-18.258,8.49209e-09,0.0366764,0.362945,1800.82,0.0291592,918.736,1135.132080078125,440000,2348.31
0.264581,2.26173,6.90726,12135.9,574.82798822,1.19792,-0.0476937,-5.92962,558.075283569,586.74,-5.85153,373.4153886529966,64.8736,6673.51,5.43745,1910.96,-2.29828,-5.84094,-0.507118,644000,-1923.12,0.145205,73.34234694800398,144.02503967285156,50318.67769500301,23132,454.5449971410053,110,11.5353,1239.8,6290.82,7.7872615400046925,0.263546,1.06493e-08,6.1221,-17.6896,2.0398e-09,0.0416692,0.463616,1838.77,0.0323317,1263.72,1440.2503662109375,444000,4566.05
0.32228,1.41548,7.38084,23838.7,834.33537602,1.37492,-0.0689927,-7.19317,812.036641816,559.661,-13.2113,372.535523079001,79.7406,6794.88,11.1598,3376.37,-2.30337,2.73451,-0.651133,648000,-3381.85,0.15712,75.90393344100448,94.45149230957031,50771.883407349014,23249,456.4379348880029,111,11.8361,2041.88,6830.25,7.99847836799745,0.266453,4.41533e-09,3.99479,-14.8611,1.90551e-09,0.0373161,0.377926,3258.25,0.0277369,2039.7,944.514892578125,448000,7733.44
0.314252,0.486698,7.18427,22553.1,921.324269014,1.24829,-0.0856939,-6.55263,906.844739337,578.238,-51.4587,371.34942713200144,74.6239,6022.94,7.63607,3240.5,-2.39367,-45.771,-0.598646,652000,-3269.39,0.179051,72.67277078799816,78.88666534423828,51215.45627234102,23336,451.2844081709991,112,11.3159,1966.59,6032.02,7.2622102509994875,0.267766,1.3211e-08,3.20779,-15.3515,2.52493e-09,0.0379369,0.32261,3168.27,0.0276389,1956.68,788.8666381835938,452000,9150.26
0.297332,0.964007,5.5082,21314.7,960.66753835,1.23471,-0.038886,-6.50788,964.605478124,553.777,-27.7735,370.6953623160007,66.1355,5353.89,7.07861,3017.51,-2.9406,18.7401,-0.580391,656000,-2995.46,0.162155,64.96242222400178,67.29476928710938,51654.75331722201,23418,443.0597007489996,113,12.2966,1719.02,5318.71,7.401916208997136,0.218151,1.3454e-09,2.90197,-15.5546,3.95693e-09,0.0384605,0.378772,2917.07,0.0287187,1706.42,672.9476928710938,456000,5144.08
0.280518,1.01737,5.36555,10637.8,861.303914324,1.12156,-0.0481285,-6.90768,835.257577568,574.259,-83.1538,372.87449197800015,72.6642,4558.03,3.96437,2547.39,-2.40154,-18.4112,-0.52542,660000,-2530.86,0.143066,61.20145039899944,70.24601745605469,52098.02642347703,23514,441.39133466201747,114,10.641,1406.94,4524.74,7.315392285017879,0.349581,2.07609e-09,2.70999,-17.3154,2.70423e-09,0.0361728,0.422246,2477.27,0.0289047,1405.41,702.4601440429688,460000,4009.83
0.262073,1.15252,5.7863,9955.5,937.940252789,1.12386,-0.0439971,-7.03173,969.892510228,556.533,1.22254,371.7307080169994,71.7371,3739.51,3.59637,2279.82,-2.26125,-37.0479,-0.503987,664000,-2326.32,0.116968,63.08397486600006,57.88212203979492,52538.27025160003,23608,442.32689645700157,115,10.8362,1268.24,3833.69,7.5122135740020894,0.244273,2.01989e-09,0.648452,-16.8076,3.06285e-09,0.0419592,0.370737,2275.15,0.0335348,1216.05,578.8212280273438,464000,7204.58
0.265814,3.43025,6.22072,7057.52,937.697866573,1.11514,-0.0848191,-6.78848,958.016642779,574.566,7.07575,376.36441773499973,77.7725,6883.0,3.84658,2431.4,-2.11811,29.6615,-0.513215,668000,-2434.47,0.171355,61.00215263499558,124.19012451171875,52988.27666440502,23689,444.59179188799317,116,11.3034,1601.5,6959.71,7.225221517997852,0.198609,2.7214e-09,1.35696,-15.8734,3.73656e-09,0.0392245,0.419067,2378.55,0.0312784,1585.45,1241.9012451171875,468000,3692.88
0.278027,1.23147,7.71662,7758.96,900.357580128,1.15484,-0.0653136,-9.1634,782.916403071,580.189,11.4975,375.7780259660067,108.34,6311.99,4.31995,2755.27,-2.56098,-8.54011,-0.511577,672000,-2744.89,0.142247,66.41773814400221,165.4998016357422,53441.88972287704,23793,449.8128568310203,117,12.4712,1612.08,6341.15,7.617092721011431,0.130176,2.08442e-09,0.811175,-16.1949,2.51448e-09,0.0340035,0.367447,2661.74,0.0287555,1616.22,1654.9979248046875,472000,3730.37
0.256161,2.884,5.53368,8929.81,834.858705755,1.10281,-0.0650795,-6.56041,791.54298965,580.316,-36.6657,372.6277061080036,58.1661,5394.56,3.09302,2036.55,-2.40982,17.7023,-0.488371,676000,-2038.73,0.142146,70.21887280999363,82.2489242553711,53891.52586299305,23929,450.3617079189935,118,10.9337,1112.75,5386.84,7.5151290009962395,0.148908,2.59658e-09,1.62045,-19.7742,2.00617e-08,0.0405117,0.334414,1981.45,0.0338297,1104.24,822.4892578125,476000,5439.09
0.226075,10.3533,5.66385,6494.44,883.324280771,1.08891,-0.0883066,-6.39155,894.439651966,565.92,-46.1975,372.53085013300006,58.1977,4277.58,2.41456,1814.28,-2.18127,33.4981,-0.447314,680000,-1794.77,0.141019,69.49491217099421,128.46319580078125,54341.65342721803,24045,449.45808045598824,119,10.056,1035.51,4272.78,7.432318151993968,0.39755,8.5276e-09,4.0617,-17.994,0.126765,0.0424569,0.423489,1766.47,0.0299534,1022.27,1284.6319580078125,480000,4555.58
0.260645,4.27386,5.66936,23741.5,930.414855317,1.10701,-0.068785,-5.42966,913.750632295,556.554,-146.142,372.47690106999653,63.329,6738.23,3.46741,2345.15,-2.13892,15.8816,-0.493857,684000,-2342.12,0.139626,70.16544304200215,273.2363586425781,54791.35048994502,24136,449.96993741299957,120,9.63781,1565.92,6687.41,7.3275933010008885,0.155523,0.030918,4.37356,-16.4426,0.0290382,0.0375134,0.37365,2281.82,0.0298225,1573.34,2732.363525390625,484000,3121.45
0.226555,1.60559,5.60506,5455.65,937.225335933,0.981955,-0.142275,-4.07092,953.937685705,557.619,-4.71513,371.87639259099524,42.068,3024.75,0.502892,1739.98,-1.87465,35.3098,-0.449209,688000,-1699.29,0.152992,69.89411063300213,108.81551361083984,55235.18921373001,24217,449.11140592697484,121,7.955,865.238,2968.37,7.340902702977473,0.0833078,0.0207744,8.63633,-16.2365,0.0816083,0.0412463,0.389812,1658.53,0.0356788,864.809,1088.1551513671875,488000,4039.5
0.254045,2.03542,8.29744,5161.49,936.360049295,1.04847,-0.0434959,-8.90279,961.171927772,571.338,-3.76298,377.90425161500025,66.3136,4158.79,2.21229,2281.26,-2.26456,18.6803,-0.494024,692000,-2271.86,0.167987,64.62220313800208,94.83028411865234,55685.529204572005,24298,450.1074503819982,122,9.97012,1134.98,4309.0,7.580995628995879,0.125993,0.0262907,1.45417,-16.3238,0.0736765,0.037782,0.376603,2211.51,0.0315045,1117.59,948.3027954101562,492000,2334.16
0.245309,3.11384,8.53794,9994.33,943.76713915,1.06198,-0.0448443,-7.72732,942.881882575,551.775,-21.9442,372.22037323100085,75.6293,7743.45,1.83822,2282.54,-2.60826,14.8897,-0.450238,696000,-2321.5,0.148329,64.85605199800193,174.18386840820312,56127.01734555901,24379,444.46260853800777,123,11.2564,1499.59,7891.06,7.386183309004991,0.372891,0.0405682,2.79808,-16.9473,1.53036e-08,0.0391787,0.356485,2305.88,0.0324744,1478.82,1741.838623046875,496000,9059.16
0.222529,1.42649,4.60684,3193.83,960.34391275,0.954435,-0.0355902,-5.99994,963.668689708,578.5,-15.5298,370.4614587489996,46.941,2798.58,0.0517562,1729.64,-1.83872,17.2208,-0.454,700000,-1705.22,0.166992,61.882817067998985,95.20668029785156,56564.747689256044,24460,439.3282327800116,124,8.70207,825.707,2779.68,6.983956963013043,0.172678,7.96584e-09,2.6864,-15.0382,1.63842e-09,0.0400853,0.48667,1672.99,0.032552,810.316,952.0667724609375,500000,1807.39
0.230858,2.62805,4.77544,3666.58,914.182789823,0.996639,-0.0861141,-5.84185,940.213014921,583.45,3.51671,373.02143187299953,67.5228,5056.1,0.685395,1972.36,-2.11161,-6.27782,-0.445406,704000,-1966.59,0.15092,60.28602887300076,83.04244232177734,57007.87321055204,24541,440.70933858399803,125,9.07186,1114.0,4895.84,7.401877837997745,0.342208,2.85699e-09,8.17532,-16.9585,1.84537e-09,0.0365878,0.463928,1917.35,0.0306616,1113.17,830.4244384765625,504000,1604.89
0.220678,9.51883,4.74886,6914.33,918.99270516,0.93755,-0.0584012,-6.23793,888.729889758,560.029,-20.2807,372.0887006010016,49.1402,2734.4,-0.639006,1795.74,-2.09162,-36.1556,-0.42653,708000,-1838.69,0.156729,62.70376931300416,63.70357131958008,57453.005020980025,24629,442.1897519069971,126,8.2686,828.994,2763.36,7.3972819929913385,0.145046,8.36264e-10,1.37068,-14.9008,0.000126231,0.0378768,0.333769,1821.0,0.0316096,804.628,637.0357055664062,508000,5569.47
0.219368,1.86325,5.34658,8258.2,940.331401904,0.992407,-0.0526846,-7.41389,964.124193022,561.892,-32.9625,373.5868575470013,94.4023,7628.27,0.441817,1943.67,-2.22589,10.1927,-0.412154,712000,-1933.64,0.203233,65.64691162300005,371.4658203125,57895.673282091055,24713,446.25634411201463,127,9.45708,1417.5,7542.92,7.022574942013307,0.195499,0.0331082,8.54483,-16.9481,2.87694e-09,0.0373596,0.442086,1898.62,0.032745,1437.36,3714.658203125,512000,4192.04
0.217929,2.858,5.01429,2955.99,894.777744762,0.93953,-0.0457867,-6.84449,923.433367635,540.473,-7.78081,378.0134232950004,56.1411,3022.04,-0.281763,1780.19,-2.14838,16.2684,-0.442356,716000,-1784.02,0.181322,62.059517597001104,104.13191223144531,58347.553928153065,24794,447.6962723630131,128,8.18516,793.616,2980.18,7.623331471011625,0.143511,8.85624e-09,3.99273,-18.9448,2.46492e-09,0.0379576,0.465294,1755.69,0.0302697,775.298,1041.319091796875,516000,1260.98
0.204083,2.28567,5.15747,3110.24,897.920810818,0.954433,-0.0493333,-6.2585,946.379195568,565.72,10.466,371.57585715900495,69.3207,4489.74,-0.478844,1923.4,-1.96203,9.79297,-0.414868,720000,-1920.05,0.164872,66.24514400000044,87.5790786743164,58791.79375304904,24880,445.53648509797495,129,8.99424,854.013,4438.42,7.715483938969555,0.201601,1.48654e-09,2.60292,-15.5418,4.87692e-09,0.0357927,0.348216,1878.65,0.0300637,834.845,875.790771484375,520000,1397.6
0.229487,4.82084,6.4702,7977.91,923.313252913,1.02404,-0.0403197,-6.75562,949.040825996,558.041,-1.75958,371.243187701999,92.2711,6483.2,1.14732,2038.33,-2.47996,17.7233,-0.448913,724000,-2037.96,0.140594,64.94969787699665,160.2622833251953,59238.72930453303,24961,443.357732303979,130,10.214,1312.3,6640.64,7.164846724983363,0.148402,1.94037e-09,3.32626,-17.7279,6.33857e-09,0.0366816,0.408751,1986.81,0.0312773,1323.69,1602.622802734375,524000,2223.1
0.22703,3.42579,5.26354,4000.31,924.9643992,0.99729,-0.0648941,-5.0411,919.715659142,579.895,-13.2627,374.77740918700147,66.3862,7348.43,0.528315,1943.66,-2.23998,-4.41823,-0.426735,728000,-1942.3,0.14456,68.5294081969987,162.85452270507812,59687.57828852999,25043,450.6198064389755,131,9.46553,1394.34,7054.78,7.312989054975333,0.163226,3.75726e-09,4.36098,-18.0581,3.18351e-09,0.0411537,0.393379,1892.24,0.0327862,1406.9,1628.545166015625,528000,1559.54
0.222498,3.77171,5.40302,6477.19,883.121934457,0.961772,-0.0430828,-6.21521,931.787770043,559.946,15.3327,376.1392566279974,72.1484,2808.3,-0.24643,1789.66,-2.08339,1.90223,-0.426803,732000,-1776.12,0.166083,66.7591278119944,72.74852752685547,60136.64312912496,25126,450.65533590697305,132,8.97359,826.232,2755.32,7.756951466981263,0.220087,1.48554e-09,2.93563,-17.3366,3.22281e-09,0.0392501,0.389726,1730.59,0.0315657,815.617,727.4852905273438,532000,1622.05
0.20762,0.304325,5.00746,4857.15,911.907668551,0.94843,-0.0436299,-5.5531,943.703589533,559.417,-8.12904,373.2574807550045,47.4404,2654.42,-0.471541,1660.86,-2.05834,7.99516,-0.415653,736000,-1668.83,0.14523,65.17014285099867,111.77591705322266,60579.90805338697,25208,445.8555732610039,133,8.28624,782.057,2659.72,7.4279496550007025,0.103274,1.53019e-09,8.28156,-17.1618,1.65102e-09,0.0372054,0.393472,1649.64,0.0333821,756.781,1117.7591552734375,536000,2038.28
0.222715,2.69754,6.43069,2700.25,939.555194987,0.944392,-0.0582987,-5.33732,944.669456891,565.498,-8.02536,372.7256220259951,64.1941,2626.03,-0.343914,1793.95,-2.34013,16.0197,-0.428615,740000,-1805.33,0.15155,62.58070792599756,69.52476501464844,61022.28133523996,25289,442.8278535589852,134,9.14763,799.666,2634.82,7.5215236069925595,0.0487174,1.25268e-09,1.08689,-16.4002,2.68157e-09,0.0382195,0.329563,1767.45,0.0314113,776.967,695.2476196289062,540000,1210.73
0.230212,1.16306,4.91503,4245.43,776.948712138,0.950512,-0.0402913,-5.87517,648.431551402,565.016,10.1641,372.43407258199295,69.713,6499.43,-0.0326549,2012.91,-2.27597,26.8863,-0.444721,744000,-2023.79,0.197241,62.127493645995855,122.39613342285156,61466.155954548936,25377,441.73067244496633,135,9.34157,1353.6,6477.75,7.169106216977525,0.155976,2.1389e-09,11.7461,-17.5237,3.23022e-09,0.0387781,0.371187,1974.8,0.0317938,1368.58,1223.9613037109375,544000,2039.98
0.25121,0.877435,6.87853,14695.5,946.616246813,1.15125,-0.0391606,-6.92846,963.605675318,563.691,-55.8994,372.4164590479995,83.6642,9193.96,3.66685,2737.84,-2.26397,1.73761,-0.477137,748000,-2737.18,0.153763,64.27265305900073,307.2582702636719,61907.16465578894,25467,443.86921123301,136,11.6558,2075.8,9025.13,7.180099126009736,0.210417,4.3723e-09,4.52621,-14.5938,1.3588e-08,0.039145,0.359402,2646.89,0.0325326,2111.65,3072.58251953125,548000,7432.39
0.226258,1.66165,4.43001,4101.71,970.315063771,0.962156,-0.0459721,-4.69191,968.573180267,571.198,-12.8378,372.016825136001,51.991,3721.64,0.467439,1937.82,-1.9799,11.65,-0.451463,752000,-1932.93,0.218747,61.41330246400321,114.95992279052734,62348.932591538935,25547,440.8084322969953,137,8.91546,966.613,3720.55,7.378304696991108,0.214377,1.9344e-08,4.49998,-17.1525,7.29515e-09,0.0411718,0.381028,1889.83,0.0320015,950.222,1149.5992431640625,552000,1309.21
0.217514,3.58801,5.35728,5069.38,959.127994348,0.901299,-0.0548783,-5.76462,955.31805311,569.454,5.89888,376.6352362530015,56.5165,2514.32,-1.33509,1769.96,-1.81537,21.3339,-0.423472,756000,-1761.52,0.149757,62.374156697005674,74.72899627685547,62798.60022988395,25629,446.53958388201136,138,8.42495,790.512,2505.1,7.530190932004189,0.110506,1.87646e-08,1.264,-15.6317,4.90089e-09,0.0415636,0.380904,1731.28,0.0321321,772.09,747.2899169921875,556000,1404.55
0.221711,0.32508,5.16355,2622.88,966.32175285,0.908566,-0.0561256,-4.66416,969.663259013,555.341,-21.5446,374.2642616840021,64.62,2588.33,-1.04556,1750.84,-1.72577,6.25487,-0.415185,760000,-1758.7,0.158991,65.50366338499589,93.0591812133789,63241.09145003595,25709,447.4770247740016,139,8.42305,795.486,2587.52,7.709099705003609,0.00114959,7.81497e-09,0.81259,-15.7276,4.51162e-09,0.0380156,0.380866,1723.57,0.0329827,778.791,930.591796875,560000,1273.15
0.228148,0.464041,5.46885,2717.96,965.839212685,0.946594,-0.0588397,-5.11524,964.90421973,577.337,10.3515,373.97940987499896,72.9258,3988.11,-0.354017,1904.93,-1.97466,18.7844,-0.430398,764000,-1912.06,0.172941,60.519598482998845,65.66999816894531,63685.72590323494,25790,441.90015642299113,140,9.7761,924.151,3670.66,7.401148064993322,0.0252486,1.48129e-09,0.521302,-16.6048,2.51153e-09,0.0409928,0.37077,1865.74,0.0334298,904.194,656.699951171875,564000,1342.67
0.252093,1.16474,6.20833,6231.15,959.857883056,0.935231,-0.0476798,-6.53577,953.308065927,558.279,7.18651,377.35507760499604,61.0217,4164.98,-0.45689,1914.25,-2.33709,20.1729,-0.443188,768000,-1911.16,0.164484,63.254882387002,68.10405731201172,64130.99042891993,25871,448.12780854800076,141,9.68339,902.065,4174.81,7.517848556002718,0.137668,4.1707e-09,0.729114,-16.9307,2.17141e-09,0.0387491,0.380082,1871.24,0.0294833,888.683,681.0405883789062,568000,1993.61
0.241357,2.94771,6.48107,3390.75,934.282181232,0.955676,-0.0498471,-8.78526,792.507424342,566.057,0.680774,372.5894878300023,85.3167,5427.11,-0.414289,2163.28,-2.46461,7.4532,-0.430064,772000,-2155.92,0.164137,60.39293566599372,83.8972396850586,64572.644815314925,25968,439.92332401698513,142,10.0794,1111.98,5609.89,6.940900520989089,0.0126961,2.71914e-09,11.0709,-17.9975,2.25519e-09,0.0379779,0.346343,2117.52,0.0314402,1106.58,838.972412109375,572000,1680.35
0.238422,1.23277,4.39009,2821.04,961.515764672,0.891159,-0.0524094,-4.99081,966.068005159,569.818,16.9806,371.3828420160062,61.5774,2677.75,-1.32565,1901.01,-2.10749,23.8976,-0.434465,776000,-1902.8,0.18104,62.125383026002964,51.1289176940918,65013.27886291392,26050,440.52694231399073,143,9.1214,820.626,2621.77,7.018717271981586,0.0721782,2.11841e-09,0.239964,-17.3378,0.0109206,0.0353076,0.457475,1861.97,0.0304207,804.356,511.2891540527344,576000,1162.87
0.252978,1.2273,6.07545,4008.58,946.060733623,1.01727,-0.086863,-7.36968,925.862195045,573.623,-24.7856,374.17964946999564,92.2077,6632.71,1.05304,2308.99,-2.42217,7.00121,-0.455487,780000,-2309.39,0.15106,62.233876059995964,251.78506469726562,65458.10046656195,26131,443.7245223660284,144,11.5186,1489.37,6433.43,7.310996836036793,0.171016,1.37373e-08,0.979333,-17.3874,2.24631e-08,0.0386078,0.439861,2261.77,0.031685,1485.53,2517.8505859375,580000,2167.04
0.234065,1.33285,5.13445,3452.42,706.230526858,0.938092,-0.0458288,-6.25057,691.720680776,579.669,13.687,372.86408374700113,69.0147,4373.6,-0.491942,2018.84,-2.52165,14.5314,-0.43617,784000,-2023.81,0.158313,63.33237550999911,81.18574523925781,65910.42614446394,26245,443.5572981610021,145,9.77396,989.02,4380.91,7.3608389040018665,0.0316648,0.017318,1.16452,-16.3345,0.0481657,0.0358411,0.414817,1986.99,0.0326812,975.414,811.857421875,584000,1597.83
0.25075,2.67764,5.46397,6780.52,761.383587443,0.951356,-0.0720681,-6.81172,699.333558268,576.937,8.74376,372.9728322860028,78.2421,3394.24,-0.25084,1927.88,-2.75806,10.6753,-0.434967,788000,-1917.25,0.198896,72.10235292400466,45.32832717895508,66362.95935696992,26361,452.387547240025,146,10.2354,828.461,3331.53,7.312362030017539,0.185675,2.22662e-08,0.69493,-15.4174,3.04979e-08,0.0384537,0.458366,1889.53,0.0285688,814.822,453.28326416015625,588000,2329.65
0.366992,0.849146,5.74831,13428.2,699.396435958,1.2808,-0.0450614,-6.63804,693.457815959,570.239,-15.4295,372.3995492410031,62.2843,5052.57,10.6584,2293.77,-2.5879,27.4469,-0.659429,792000,-2271.46,0.390682,72.2496949639899,44.32345199584961,66819.30639718892,26482,452.27457057198626,147,9.87746,1042.99,5159.33,7.625326366993249,0.344288,0.0104578,0.78706,-18.7322,0.0156239,0.0377566,0.392609,2199.81,0.03238,1062.87,443.2344970703125,592000,5062.45
0.365435,1.02349,6.60576,23713.5,960.254388029,1.31205,-0.0469114,-5.74507,952.182706606,553.15,-2.94581,373.51731427900086,58.4931,6382.18,12.1588,3283.64,-2.25644,-9.2281,-0.702786,796000,-3296.25,0.450091,76.32368046398915,48.60737609863281,67262.93684485798,26571,457.2426771290484,148,9.92793,1717.96,6294.94,7.401682386058383,0.514005,0.00575636,0.559424,-15.2473,0.0163493,0.0363996,0.327158,3166.92,0.0286277,1720.44,486.0737609863281,596000,7126.01
0.328094,0.422051,6.00875,15116.0,947.279690928,1.25643,-0.0469319,-9.14837,930.09520677,551.528,-29.6035,371.80961099600245,78.2967,6090.67,9.53756,3530.81,-2.46456,-50.5515,-0.639589,800000,-3529.1,0.391385,62.712972797002294,65.83422088623047,67704.61083140598,26654,441.9912458170147,149,11.0153,1885.83,6086.92,7.468662024009973,0.558307,0.0209214,1.62815,-13.8853,0.0143507,0.035217,0.343782,3433.38,0.0308707,1870.72,658.3422241210938,600000,5439.47
0.304864,4.45284,5.75887,33702.5,970.690608593,1.2056,-0.0443041,-6.56395,961.904881952,559.882,-7.21213,371.2357335120032,67.2044,5296.52,7.36102,3480.03,-2.22761,10.72,-0.600116,804000,-3483.13,0.333067,62.397103035997134,25.770858764648438,68144.98461075102,26734,441.1631919980282,150,11.6754,1755.03,5278.88,7.530355450027855,0.281541,0.0214167,1.04296,-15.2753,0.0905506,0.0344622,0.344077,3397.71,0.0271807,1726.02,257.7085876464844,604000,5156.88
0.289038,0.424528,6.84775,30239.8,970.098595949,1.18401,-0.059937,-8.86534,963.792558131,566.566,-9.04986,372.43499665000127,91.6742,6963.71,5.80454,3878.33,-3.05309,-59.8222,-0.551916,808000,-3880.51,0.253637,61.60933895400376,155.52645874023438,68585.72927956701,26814,441.5563019710098,151,12.8149,1901.06,6871.82,7.5119663670047885,0.163023,0.0224634,2.78153,-16.9617,0.0163557,0.03882,0.459356,3809.27,0.0304782,1885.06,1555.2645263671875,608000,7223.25
0.278406,0.713417,5.64353,8422.82,972.769756724,1.09933,-0.0537765,-9.1608,967.988980168,566.497,-110.336,373.06787458699546,72.1871,4609.59,3.41793,3040.45,-2.18574,-174.842,-0.525688,812000,-3019.57,0.204859,60.799015604003216,22.55170249938965,69027.703767608,26894,441.27416571302456,152,11.8563,1473.82,4556.09,7.407275522025884,0.523666,0.0819749,1.33684,-16.7905,0.00627532,0.0409768,0.514523,2962.67,0.0322379,1457.3,225.51702880859375,612000,4154.09
0.274522,0.172013,6.62279,5690.15,968.623065958,1.06837,-0.0413397,-7.78227,968.135710365,575.189,-19.4724,380.6778914269962,76.9743,4338.05,2.62624,2868.48,-2.18325,18.3572,-0.516191,816000,-2847.37,0.192646,61.500461622999865,29.857669830322266,69478.31373625297,26974,449.7035467419628,153,12.0047,1343.99,4079.02,7.525193691966706,0.126893,0.00612141,0.347996,-15.9584,0.0141799,0.0389719,0.387277,2793.66,0.0324335,1312.09,298.5766906738281,616000,3124.36
0.268992,2.62939,8.23189,5834.07,349.598451385,1.04829,-0.0682428,-9.40944,365.244427085,559.85,-52.4156,373.0485198539973,75.1875,3799.2,2.15767,2526.35,-2.96267,-25.1947,-0.480212,820000,-2532.45,0.197305,62.40841080500104,37.4636344909668,69922.57305963794,27155,443.0228426729591,154,11.3245,1249.03,3775.45,7.565912013960769,0.703859,0.0123463,0.301553,-15.7892,0.000209676,0.0353875,0.379714,2475.96,0.0301052,1226.2,374.6363525390625,620000,2659.59
0.288897,1.1728,8.54881,7753.52,957.527060827,1.12844,-0.0555,-6.62167,961.309471925,565.502,-33.8278,372.06836700400163,100.609,4381.94,3.89387,2688.9,-2.41925,2.75368,-0.536738,824000,-2688.66,0.129455,63.646439022006234,27.5323543548584,70362.63737416698,27259,442.4709694260091,155,11.5622,1224.14,4336.83,6.756163400001242,0.337937,0.0439326,0.270602,-14.7416,0.00758272,0.0367007,0.407019,2622.88,0.030192,1221.68,275.32354736328125,624000,3363.12
0.27223,0.252997,5.59063,5407.18,964.292603297,1.0378,-0.0587976,-6.95643,971.854658618,569.327,-43.7276,371.4260091629985,63.2531,3710.65,2.10923,2451.84,-2.33797,16.4492,-0.505511,828000,-2443.32,0.211328,61.24075446400093,28.711740493774414,70802.51151776197,27340,439.9259869950183,156,10.7347,1144.13,3688.73,7.259223368018866,0.198376,6.4637e-08,2.31782,-14.8709,0.00730378,0.0407504,0.379406,2403.34,0.0313355,1123.07,287.1174011230469,628000,3288.66
0.27118,0.162182,7.16954,5551.73,957.70724068,1.00846,-0.0546452,-5.98789,965.649152664,590.354,7.22415,373.28822968799795,73.1726,3528.28,1.36858,2401.13,-2.1159,6.40007,-0.487198,832000,-2414.28,0.192617,61.19047423599113,14.377337455749512,71244.31193430095,27420,442.02040270896396,157,10.6769,1091.33,3528.39,7.541698784974869,0.43201,0.0127517,0.418449,-16.3701,0.00989029,0.0420276,0.469709,2363.64,0.0298508,1077.15,143.77337646484375,632000,2515.86
0.264127,9.30146,5.91344,6771.16,458.521944017,1.00742,-0.0336664,-6.65335,449.62316432,590.747,-19.1791,373.77900940799736,69.8631,5841.82,0.988109,2422.39,-3.56532,-13.7418,-0.474888,836000,-2425.37,0.157221,60.97219787699578,26.491601943969727,71694.11011165094,27608,442.3477541279717,158,11.3889,1050.88,5901.7,7.596546842978569,0.169387,0.0135826,0.222214,-15.4772,4.06133e-06,0.0337597,0.285129,2383.23,0.0302022,1026.5,264.916015625,636000,2799.7
0.311922,9.3955,6.20472,44478.7,860.85413338,1.50784,-0.0388323,-8.62771,846.887224379,550.649,24.9261,371.6765027259971,80.5981,7432.43,13.4999,2728.78,-2.58979,-138.038,-0.605596,840000,-2756.59,0.0530365,68.42386913800146,441.5033264160156,72145.51756662894,27733,447.20116371801123,159,13.7715,1465.52,7054.95,7.100791854012641,0.259056,0.00722445,11.4501,-15.9485,0.00522927,0.0408371,0.516808,2611.1,0.0333359,1587.7,4415.033203125,640000,20010.4
0.310259,6.84287,6.40387,26498.2,963.153509056,1.39837,-0.080203,-6.16303,959.943717636,567.274,-51.9518,373.4982438849984,80.6028,7706.99,11.2422,4399.18,-2.47935,-15.9067,-0.631299,844000,-4422.12,0.0446325,72.63259457000822,298.7928161621094,72586.96085503195,27818,453.5075975340151,160,11.5404,2351.03,7687.23,7.37675907900848,1.33597,0.0147113,5.56958,-14.3495,0.00542496,0.0395864,0.522948,4312.48,0.0285347,2322.54,2987.92822265625,644000,9725.47
0.306133,0.996844,6.4908,16491.3,970.617090396,1.18379,-0.0690428,-7.91349,965.112010944,544.765,-108.609,374.276367036,71.8617,6193.21,5.82601,3685.7,-2.38984,-7.81584,-0.579907,848000,-3699.02,0.16572,60.56876506000117,123.13701629638672,73028.48334086796,27899,441.9351280339906,161,11.0587,1914.94,6200.3,7.089995937989443,0.701296,0.00692036,3.94731,-15.339,0.0130373,0.0361626,0.275994,3631.9,0.0291465,1896.72,1231.3701171875,648000,5063.71
0.295903,0.80023,6.13661,10595.7,966.420585673,1.10614,-0.0338378,-8.30121,968.970681285,587.507,-12.7224,372.1144641280116,76.3242,4841.91,3.8798,3337.47,-2.72084,12.0877,-0.549728,852000,-3324.47,0.204277,60.158282304997556,35.27396774291992,73468.72958082796,27979,439.78248761501163,162,11.709,1523.1,4836.7,7.509741182002472,0.374703,0.02044,1.98227,-16.995,0.00847352,0.0359759,0.470218,3272.86,0.0306178,1486.21,352.7396545410156,652000,4677.07
