Q Predictions Min,V Predictions Max,Log Pis Max,Policy log std Std,Log Pis Mean,Log Pis Min,V Predictions Min,Z mean train,V Predictions Std,Q Predictions Max,Log Pis Std,Number of rollouts total,R Predictions Std,VF Loss,KL Divergence,Q Predictions Std,QF Loss,Number of train steps total,Policy Loss,Policy mu Mean,(Previous) Eval Time (s),Z variance eval,Sample Time (s),Total Train Time (s),Train Time (s),R Predictions Max,Epoch,R Predictions Mean,R Predictions Min,Policy mu Std,Q Predictions Mean,Z variance train,AverageReturn_all_test_tasks,RF Loss,V Predictions Mean,Policy mu Min,Policy log std Mean,Policy mu Max,Policy log std Max,KL Loss,AverageReturn_all_train_tasks,Epoch Time (s),Policy log std Min,Z mean eval,Number of env steps total
-3724.21,20.5972,17.384,0.229719,-1.81747,-10.6817,-3716.16,0.195888,403.534,15.5705,3.40339,190000,0.00152135,97.1106,42.596466064453125,407.416,627.027,945000,257.32,-0.00678253,33.243262933567166,0.187437,7.038071979768574,61549.39571861643,23.357317173853517,0.00386411,944,-0.00142571,-0.00530679,0.696877,-267.358,0.765691,-206.180936047,299.02,-258.764,-4.45698,-0.516144,3.41185,0.0183367,212.98233032226562,-125.444245684,63.63865208718926,-1.78627,0.214022,9650000
-5024.95,17.2158,17.242,0.237142,-1.57311,-11.2488,-5066.13,0.209498,424.788,13.9547,3.51343,190200,0.00148006,108.266,47.295101165771484,431.277,722.559,946000,299.922,0.00948696,33.16562858503312,0.19863,7.0056001879274845,61612.40740450565,23.104093523696065,0.00310236,945,-0.00147366,-0.00549425,0.718603,-310.217,0.77053,-194.201918318,377.346,-298.877,-3.79003,-0.533988,3.64847,0.0479677,236.4755096435547,-129.450945018,63.27532229665667,-2.14565,0.265342,9660000
-5984.42,18.9313,21.1532,0.234556,-1.68138,-9.59084,-6123.09,0.210947,438.737,18.0744,3.50625,190400,0.00142199,169.087,50.71833801269531,441.193,610.716,947000,278.732,0.0602973,32.90555570740253,0.209265,7.095590782351792,61675.84395439178,23.332825793884695,0.00300188,946,-0.00165054,-0.00571498,0.706672,-286.048,0.805012,-213.889938936,377.94,-277.631,-3.92247,-0.527819,4.14087,-0.0590341,253.59169006347656,-109.630475649,63.333972283639014,-2.32263,0.264593,9670000
-5608.62,21.4514,19.9936,0.236364,-1.56181,-9.67225,-5569.73,0.293526,466.884,22.7653,3.59335,190600,0.0014988,120.26,52.5586051940918,467.362,672.383,948000,321.332,-0.015996,33.01189735904336,0.228301,7.024151097983122,61739.12442838028,23.308498851954937,0.00424273,947,-0.00148043,-0.00483937,0.744569,-331.668,0.737465,-150.760586104,380.977,-326.409,-3.67155,-0.518026,3.35528,0.0391651,262.79302978515625,-107.943662946,63.34454730898142,-1.85044,0.222659,9680000
-7859.02,22.2412,17.6601,0.244617,-1.38782,-10.3594,-7843.23,0.267326,442.609,18.788,3.54932,190800,0.00155544,159.145,49.405208587646484,442.931,764.558,949000,305.847,0.0471001,32.951414252631366,0.188243,7.006735894829035,61802.2310374137,23.202667240053415,0.00392817,948,-0.0013877,-0.00569798,0.729469,-314.456,0.781746,-190.525504401,383.863,-307.29,-3.81733,-0.536431,3.21536,-0.00929677,247.0260467529297,-116.204797959,63.160817387513816,-2.33404,0.188033,9690000
-5350.68,22.6526,12.7376,0.237084,-1.65936,-10.7885,-5342.62,0.205136,461.576,19.3918,3.37758,191000,0.00155815,97.1075,48.54511642456055,460.003,709.211,950000,308.913,0.0364321,32.90096033271402,0.198242,7.028243412263691,61865.803733453155,23.333304518833756,0.00475628,949,-0.00119202,-0.00565906,0.718015,-315.858,0.789374,-193.839661663,390.268,-311.478,-3.02071,-0.515917,2.89725,0.222406,242.7255859375,-124.935216246,63.26250826381147,-1.89932,0.244843,9700000
-4315.58,20.7206,15.1793,0.24084,-1.68919,-10.4327,-4296.01,0.202785,410.959,18.398,3.34638,191200,0.00144029,115.735,47.0622673034668,415.982,672.056,951000,285.57,-0.0220187,33.22073870431632,0.188666,7.011225948110223,61928.94736135937,23.264984600245953,0.0031649,950,-0.00155731,-0.00568287,0.713228,-294.45,0.78041,-207.580695664,358.871,-286.097,-4.25806,-0.524203,2.80087,0.0252512,235.31134033203125,-121.259855317,63.49694925267249,-1.89717,0.238357,9710000
-4318.01,21.5019,13.9054,0.234852,-1.82544,-10.3836,-4297.19,0.137668,396.126,19.2125,3.36943,191400,0.00153931,72.9533,47.67546844482422,400.137,576.385,952000,255.969,0.00373924,32.86444184277207,0.219148,7.023454709909856,61992.169195558876,23.17838285677135,0.00463872,951,-0.00163547,-0.00580573,0.695726,-264.886,0.773904,-207.666538921,363.189,-254.776,-3.13917,-0.521503,2.77259,0.0234231,238.37734985351562,-115.077257599,63.06627940945327,-2.23051,0.190239,9720000
-4251.64,20.1835,17.3559,0.239101,-1.64989,-10.247,-4270.68,0.297626,413.514,16.9829,3.42298,191600,0.00151017,76.7504,45.82448196411133,415.892,687.946,953000,282.623,0.0184081,33.023634262382984,0.212241,7.00420992448926,62055.53572527785,23.18372172769159,0.00281453,952,-0.00154241,-0.00564031,0.709147,-292.189,0.834931,-235.742180156,315.817,-282.432,-3.18841,-0.52936,4.68924,-0.0218135,229.12240600585938,-123.89783029,63.211565914563835,-1.77824,0.222543,9730000
-4069.62,23.1968,11.6859,0.242854,-1.55668,-11.5007,-4066.12,0.219434,429.771,20.2208,3.5013,191800,0.00135922,97.4223,47.02754211425781,432.925,621.576,954000,315.166,0.0254255,33.18217915389687,0.191276,7.044480313546956,62118.8453830583,23.103545046411455,0.00219201,953,-0.00166416,-0.00566633,0.734104,-322.884,0.773572,-181.601189831,388.293,-311.887,-3.38337,-0.517813,3.94219,0.0242169,235.13771057128906,-129.297434944,63.33020451385528,-2.01345,0.2077,9740000
-6486.36,20.0385,21.5104,0.242079,-1.72358,-9.9154,-6566.17,0.226268,438.383,17.7058,3.4602,192000,0.00161296,71.199,48.48725509643555,443.452,656.984,955000,286.325,-0.00686642,33.165287719108164,0.196923,7.08233402390033,62182.76224985812,23.288526815362275,0.00455027,954,-0.00156086,-0.00543384,0.710797,-295.138,0.765305,-189.35061148,349.74,-286.557,-3.1702,-0.517082,3.19462,0.0272359,242.436279296875,-116.953083176,63.53614855837077,-2.33577,0.0926033,9750000
-4371.53,21.2408,16.3911,0.241259,-1.59471,-9.41239,-4371.32,0.0837359,394.063,18.7234,3.43491,192200,0.00156499,71.3973,50.43275833129883,396.456,575.337,956000,291.081,0.0353566,33.55561310518533,0.189418,7.020962180569768,62246.075972392224,23.369033256545663,0.00427177,955,-0.00158664,-0.00560117,0.71521,-300.746,0.798443,-203.73594794,365.57,-293.512,-3.59422,-0.539038,3.67233,-0.0151061,252.16378784179688,-120.872255137,63.94560854230076,-1.98539,0.242124,9760000
-4608.86,22.0068,11.7015,0.22515,-1.96593,-10.9411,-4597.4,0.0331142,385.16,21.2655,3.26716,192400,0.00153712,93.1818,44.052635192871094,385.352,571.628,957000,232.429,0.0432006,32.928229617886245,0.189267,7.016709522344172,62309.31643153727,23.18387989886105,0.00572758,956,-0.00145756,-0.00549767,0.680467,-240.14,0.787248,-177.442486159,263.42,-235.106,-3.54024,-0.504312,4.73713,-0.0335579,220.26318359375,-101.330808278,63.12881903909147,-1.86663,0.222549,9770000
-3028.58,17.8698,13.9687,0.229824,-1.89267,-9.64293,-2996.48,0.0746268,338.57,17.0011,3.31691,192600,0.00141656,62.0664,44.30459213256836,342.688,491.0,958000,229.468,0.0126014,33.036061993800104,0.182683,7.008865219540894,62372.6173991831,23.36622359510511,0.00215708,957,-0.00142045,-0.00575454,0.68714,-237.539,0.776701,-211.976134194,279.756,-229.45,-3.38892,-0.510524,3.11842,-0.0109189,221.52296447753906,-121.48238964,63.41115080844611,-1.86792,0.265529,9780000
-4493.48,19.3016,35.8818,0.244198,-1.45615,-10.2638,-4493.99,0.211924,479.736,15.1668,3.65812,192800,0.00156081,104.073,50.78133773803711,481.376,661.386,959000,325.262,0.0132627,32.929475483484566,0.199621,7.017945732921362,62435.941162968054,23.39927892945707,0.00249554,958,-0.00144709,-0.00636483,0.735994,-334.981,0.800959,-176.952455687,379.052,-324.561,-3.80181,-0.534245,5.15493,0.0213239,253.9066925048828,-129.170460458,63.346700145863,-2.00501,0.236567,9790000
-4349.34,21.9947,13.4719,0.244693,-1.44595,-10.6721,-4340.27,0.169178,462.066,17.0477,3.54171,193000,0.00145698,149.766,50.14344787597656,466.126,760.248,960000,320.098,0.0337788,32.910121044144034,0.204763,7.018958785571158,62499.4013073165,23.205546005629003,0.00368859,959,-0.00157154,-0.00681903,0.728028,-328.414,0.753393,-177.814243603,385.56,-316.82,-3.77066,-0.547441,2.83105,0.164452,250.7172393798828,-117.123148033,63.134625835344195,-2.09719,0.161993,9800000
-4446.6,18.903,16.2313,0.238545,-1.67326,-10.8267,-4415.37,0.267927,414.044,17.0268,3.36527,193200,0.00160657,148.161,48.13799285888672,420.513,759.005,961000,289.385,0.0559448,33.2393641397357,0.192058,7.05927031300962,62562.91129989177,23.413719492964447,0.00335474,960,-0.00138109,-0.00543835,0.704173,-298.779,0.777405,-218.554427197,369.982,-288.935,-3.23865,-0.533414,3.19234,0.0807722,240.68997192382812,-134.347520004,63.712353945709765,-1.73898,0.22813,9810000
-4129.93,19.6432,27.6057,0.235571,-1.78828,-10.0379,-4187.2,0.0811237,406.559,17.1392,3.50263,193400,0.00146332,109.272,47.92576599121094,411.483,494.149,962000,275.322,0.0593119,33.04110881220549,0.196792,7.035568715073168,62626.12736536842,23.245025793090463,0.00325594,961,-0.00173654,-0.00661785,0.703273,-283.393,0.80842,-219.838896464,330.048,-274.241,-4.61831,-0.509883,3.73826,0.0965776,239.6288299560547,-113.182317751,63.321703320369124,-1.86694,0.218693,9820000
-4198.67,20.8731,20.5137,0.245058,-1.43926,-11.6213,-4193.17,0.22011,444.885,16.582,3.51426,193600,0.00136991,109.977,50.55805587768555,446.7,718.902,963000,316.212,-0.00902107,32.946020253002644,0.193025,7.055377657525241,62689.531499288976,23.360939695499837,0.00393216,962,-0.00139303,-0.00509004,0.738342,-327.274,0.7947,-208.216479058,418.482,-318.824,-3.41111,-0.524934,3.23658,0.0670315,252.790283203125,-123.91086673,63.36233760602772,-1.97082,0.130418,9830000
-4478.85,23.3539,14.1907,0.234588,-1.80015,-10.9935,-4466.17,0.176823,386.13,20.0689,3.35112,193800,0.00151103,62.1047,43.42536544799805,389.703,448.849,964000,257.453,-0.0011683,32.98926785867661,0.203395,7.008814241737127,62752.868202225305,23.40554970409721,0.00336774,963,-0.00145579,-0.0061279,0.696607,-266.152,0.77473,-186.853012952,306.905,-257.681,-3.34014,-0.514909,2.90485,0.0556186,217.1268310546875,-129.692061974,63.40363180451095,-2.00069,0.237443,9840000
-5796.7,21.0215,17.0674,0.228488,-1.90124,-9.3696,-5809.92,0.177925,433.567,18.5155,3.27228,194000,0.00142798,78.7426,44.683555603027344,437.682,566.059,965000,264.951,0.0587004,32.92027580179274,0.200387,7.045860323123634,62816.2624664288,23.43804905284196,0.00361936,964,-0.00141467,-0.00527909,0.686397,-271.94,0.780801,-190.544011022,328.551,-263.854,-3.28901,-0.508225,3.3897,-0.0296391,223.41778564453125,-121.083955801,63.404185177758336,-1.78417,0.148736,9850000
-4022.7,18.0304,16.476,0.244573,-1.66501,-9.50137,-4041.47,0.235992,444.279,16.5488,3.38142,194200,0.0016204,104.958,47.10392379760742,447.357,620.694,966000,292.009,0.0344877,32.9140585269779,0.19665,7.065447887405753,62879.594596765935,23.345038999803364,0.00492641,965,-0.00130794,-0.00611636,0.705762,-302.221,0.773407,-215.733312552,353.156,-292.6,-2.71967,-0.536171,3.10388,0.0342749,235.51962280273438,-123.198915205,63.324545414187014,-1.88895,0.249216,9860000
-4028.49,20.8837,15.8192,0.226894,-1.92534,-12.2389,-3973.61,0.256414,398.576,17.0898,3.3901,194400,0.00137605,69.7101,47.06011962890625,400.425,591.813,967000,250.841,0.0386445,32.92520691175014,0.195682,7.068215453065932,62943.04159612954,23.419974897056818,0.00244082,966,-0.00175359,-0.00583371,0.694898,-259.565,0.77138,-196.667204259,317.891,-252.062,-3.51477,-0.504205,3.46492,0.0212769,235.30059814453125,-121.835007815,63.41339726187289,-2.09081,0.282599,9870000
-4291.86,22.3426,18.0068,0.236825,-1.73944,-10.7789,-4340.51,0.196124,414.431,21.5716,3.30245,194600,0.00162782,77.1952,45.91873550415039,419.867,576.301,968000,276.245,0.0552351,32.96894306410104,0.190406,7.02355214767158,63006.63830629084,23.439539498649538,0.00301675,967,-0.00141135,-0.00791876,0.69873,-285.443,0.783289,-187.145871268,339.842,-274.129,-4.29033,-0.528316,3.16706,-0.00307959,229.5936737060547,-135.554580238,63.43203471042216,-1.94805,0.236595,9880000
-2846.88,20.4376,21.8461,0.228938,-2.04514,-10.1539,-2805.16,0.214468,337.378,16.8232,3.3377,194800,0.00154377,91.8212,43.147735595703125,339.987,571.829,969000,221.605,0.0426535,33.131118685007095,0.197913,7.027398862875998,63070.04042135645,23.37748015858233,0.00273736,968,-0.00150983,-0.00602809,0.67531,-230.915,0.797232,-215.015083278,264.16,-222.675,-3.76781,-0.511815,3.71508,-0.067915,215.73867797851562,-128.909470937,63.53599770646542,-1.86906,0.247483,9890000
-4113.0,19.9157,12.77,0.241304,-1.64566,-9.87861,-4137.26,0.320634,443.87,19.5445,3.47741,195000,0.00146633,182.204,50.553836822509766,444.692,547.607,970000,304.562,0.0257552,33.00099220778793,0.198845,7.025943914428353,63133.24854741432,23.269032039679587,0.00230524,969,-0.00167777,-0.0049555,0.721699,-314.917,0.751455,-197.439516632,381.898,-309.73,-2.92144,-0.52035,3.08239,-0.0375168,252.76918029785156,-115.296410854,63.29596816189587,-1.93832,0.249985,9900000
-3581.4,19.4473,18.1365,0.234025,-1.8241,-10.7269,-3571.93,0.275576,353.655,15.6284,3.46718,195200,0.00154727,88.8197,43.918006896972656,357.483,628.453,971000,232.044,0.0409677,32.916423794813454,0.191531,7.016718645580113,63196.59049198311,23.32097463775426,0.00413541,970,-0.00148119,-0.00603813,0.695558,-241.316,0.76402,-197.033060543,269.514,-231.719,-3.28634,-0.508511,3.19498,-0.0681201,219.59002685546875,-133.505939799,63.25411707814783,-1.81813,0.198397,9910000
-3118.88,21.7288,17.9086,0.231966,-1.9492,-9.76103,-3082.43,0.127882,370.552,15.9259,3.39339,195400,0.00151898,101.984,44.48025894165039,376.779,663.046,972000,242.242,0.0257322,33.0080292057246,0.194626,7.02391922660172,63260.08010688517,23.3927685264498,0.00302215,971,-0.00146272,-0.0056426,0.683416,-251.479,0.787492,-192.273622403,302.056,-238.494,-4.12461,-0.513908,3.51842,0.0304845,222.4012908935547,-115.763480663,63.424716958776116,-1.96159,0.26207,9920000
-4618.04,22.9044,21.7141,0.248937,-1.38926,-10.811,-4659.29,0.253323,469.537,19.394,3.54524,195600,0.00148804,105.074,50.31755065917969,472.317,604.447,973000,310.883,0.0407457,33.0765449013561,0.202209,7.0496298568323255,63323.4136520233,23.4568626685068,0.00407837,972,-0.0015391,-0.00532186,0.730565,-320.372,0.789709,-167.012952647,398.166,-307.806,-4.62511,-0.544814,3.02148,0.0565233,251.58775329589844,-142.872052079,63.58303742669523,-1.78406,0.206989,9930000
-5347.02,19.8454,13.1945,0.234297,-1.83374,-10.4259,-5282.15,0.227232,379.8,17.3184,3.31388,195800,0.00147932,83.389,49.49363708496094,381.526,646.391,974000,262.624,0.0455927,32.83084326796234,0.214499,7.003672760911286,63386.7962806616,23.365624056197703,0.00328513,973,-0.00142069,-0.0057765,0.699458,-269.877,0.787108,-202.124995667,361.946,-264.463,-2.91697,-0.513827,3.00974,0.192337,247.4681854248047,-120.314807311,63.200140085071325,-1.92437,0.258089,9940000
-4039.47,21.8364,23.4817,0.232947,-1.6904,-9.48804,-4032.38,0.2012,415.668,20.136,3.40977,196000,0.001633,87.7114,43.630374908447266,419.658,622.336,975000,264.767,0.0438332,33.01713657565415,0.190332,7.026905108243227,63450.11736282613,23.372512134723365,0.00389045,974,-0.0014332,-0.00567398,0.709874,-274.71,0.771795,-191.869512255,314.557,-265.667,-4.05485,-0.522702,3.69925,0.156766,218.15187072753906,-133.515987273,63.41655381862074,-1.84253,0.22849,9950000
-3508.64,23.9527,18.0732,0.236056,-1.81379,-10.8074,-3534.73,0.215289,397.764,22.206,3.43212,196200,0.00148931,100.083,47.0153923034668,400.588,600.731,976000,275.694,0.00731374,32.930793929845095,0.201106,7.003444718196988,63513.436087121256,23.278221229091287,0.00204945,975,-0.00157416,-0.00530334,0.707837,-281.967,0.782764,-179.304048167,321.687,-276.009,-4.06518,-0.515158,3.65207,0.0578308,235.07696533203125,-129.836578339,63.21245987713337,-2.5295,0.198996,9960000
-3419.1,23.664,15.9491,0.232195,-1.97961,-13.3657,-3400.34,0.215399,351.017,20.2993,3.30093,196400,0.00149125,86.7856,45.37567901611328,355.542,505.707,977000,229.043,0.0207102,33.034942214377224,0.22742,7.0077250031754375,63576.72606479563,23.360955274663866,0.0040373,976,-0.0014718,-0.00539711,0.687404,-237.029,0.775986,-175.417093808,341.603,-226.947,-3.27758,-0.5062,3.79567,0.00131959,226.87838745117188,-131.135612645,63.40362249221653,-1.76952,0.260738,9970000
-5370.44,22.7438,14.0777,0.235964,-1.87192,-11.3672,-5360.93,0.250775,390.86,19.0433,3.34951,196600,0.00143601,58.0457,46.14802932739258,395.259,481.568,978000,246.064,0.00264942,32.92460505478084,0.18125,7.071654791012406,63640.0013947105,23.292902345769107,0.00272657,977,-0.00119882,-0.00450787,0.692143,-254.704,0.763277,-195.728905588,335.502,-244.688,-3.34221,-0.517841,2.65717,-0.0285255,230.74014282226562,-112.334951769,63.289162191562355,-1.8512,0.291684,9980000
-4030.05,23.9299,11.6193,0.234882,-1.78354,-11.0371,-3970.51,0.160491,366.011,22.1325,3.36029,196800,0.00148542,78.5379,45.33682632446289,367.126,472.662,979000,237.115,0.0106113,32.92773535102606,0.214355,7.0242016995325685,63703.72992450558,23.50297296140343,0.00258976,978,-0.00131603,-0.00522401,0.703341,-245.651,0.777082,-188.675278213,338.221,-240.098,-3.57244,-0.513349,3.33682,-0.0216479,226.6841278076172,-113.439727448,63.454910011962056,-1.85701,0.259456,9990000
-4841.53,23.2469,14.4035,0.234023,-1.93023,-10.3177,-4802.76,0.27585,390.714,20.7008,3.29916,197000,0.00149708,70.8303,47.938697814941406,391.926,538.89,980000,255.373,0.0185841,33.19179670512676,0.191096,7.074283530935645,63767.68827105407,23.756371127441525,0.00327646,979,-0.00152404,-0.0061714,0.689501,-262.946,0.760708,-186.157756972,350.758,-254.305,-3.35309,-0.503233,3.45038,0.236127,239.6934814453125,-125.939017209,64.02245136350393,-1.85539,0.14115,10000000
-3958.52,23.8888,13.6266,0.236566,-1.74115,-9.62424,-3949.35,0.224943,367.87,20.3043,3.36947,197200,0.00149148,64.4344,42.46935272216797,371.735,594.786,981000,252.101,0.0224041,33.13128142338246,0.194714,7.020782867446542,63831.35507515352,23.667056978680193,0.00237278,980,-0.00169354,-0.00623948,0.702849,-260.956,0.802828,-208.627502724,304.927,-250.37,-2.98933,-0.52475,3.24883,-0.0100524,212.34677124023438,-125.118367457,63.819121269509196,-1.78068,0.218041,10010000
-3943.69,21.0081,17.5448,0.232369,-1.95522,-10.127,-3935.97,0.0675335,422.502,21.5155,3.35524,197400,0.00141005,102.556,44.154361724853516,428.411,592.824,982000,248.35,0.0270245,32.98680158983916,0.195582,7.014405596069992,63895.34540392924,23.97331764921546,0.00250971,981,-0.00168822,-0.00524737,0.683098,-256.739,0.784048,-201.050940981,322.189,-245.901,-3.15852,-0.512678,4.02909,-0.0262931,220.7718048095703,-139.229247957,63.97452483512461,-1.9299,0.29792,10020000
-4178.25,22.9757,15.9782,0.231569,-1.84989,-10.7012,-3956.6,0.0344392,407.614,16.1118,3.24124,197600,0.0015848,102.423,45.1342658996582,411.958,479.931,983000,248.597,0.0382503,33.00213908217847,0.196922,7.041747973300517,63959.281786275096,23.867364269681275,0.00401228,982,-0.00163394,-0.00601494,0.686246,-254.661,0.796054,-186.011507406,282.618,-245.96,-3.80203,-0.530238,2.68495,0.0198138,225.67132568359375,-124.0181,63.911251325160265,-1.79761,0.31489,10030000
-4489.54,23.2146,28.5611,0.237297,-1.48858,-10.1128,-4481.65,0.255801,405.646,20.072,3.5447,197800,0.00147262,108.081,46.54368209838867,408.622,629.282,984000,283.961,0.0348619,33.03108217846602,0.207816,7.080578261055052,64023.601103924215,24.12308614421636,0.00369813,983,-0.0015237,-0.0062767,0.727745,-292.997,0.772655,-241.333307509,357.008,-283.998,-4.04797,-0.530711,3.80191,0.0152926,232.71841430664062,-123.276672167,64.23474658373743,-2.41305,0.158353,10040000
-4109.69,19.157,24.5625,0.23124,-2.02239,-11.9606,-4149.39,0.0714845,375.01,20.3513,3.31507,198000,0.0014373,74.8898,47.611454010009766,378.226,518.838,985000,231.804,0.0297935,33.11934304796159,0.21293,7.016511934809387,64087.767375375144,24.06256647221744,0.00278845,984,-0.00182657,-0.00582088,0.669886,-240.506,0.799604,-189.216936742,324.736,-231.829,-3.70225,-0.514629,3.27499,-0.0261589,238.05726623535156,-124.304487381,64.19842145498842,-1.81058,0.248641,10050000
-4073.63,21.2835,16.3124,0.243969,-1.58314,-10.7696,-4111.05,0.246299,421.149,17.4035,3.45725,198200,0.00150003,88.1657,49.12226104736328,423.027,654.627,986000,283.339,0.0553355,33.09544637426734,0.194302,7.085163431242108,64151.91520607192,24.156373622827232,0.00337646,985,-0.00141829,-0.00553406,0.72067,-292.36,0.77847,-172.238946625,369.024,-284.817,-3.77999,-0.516634,3.5991,-0.011255,245.61129760742188,-127.302245936,64.33698342833668,-2.11384,0.30563,10060000
-5383.68,23.6908,20.788,0.237692,-1.67415,-11.5548,-5453.17,0.246914,421.397,22.4721,3.441,198400,0.00145438,83.0308,46.8730354309082,422.915,663.172,987000,281.241,0.0533706,32.905714416876435,0.197736,7.006185531616211,64216.061135595664,24.169894555583596,0.00416494,986,-0.00170267,-0.00589761,0.711376,-291.255,0.779322,-223.786894111,339.698,-284.758,-2.84103,-0.521664,4.39693,-0.0220572,234.36517333984375,-114.48560344,64.08179450407624,-1.86761,0.274905,10070000
-5090.4,23.4911,18.1483,0.233519,-1.68056,-10.052,-4579.9,0.226562,402.945,23.7714,3.38391,198600,0.0014258,117.871,47.75713348388672,409.104,616.531,988000,266.707,0.0267237,32.97986974194646,0.203401,7.051508055999875,64280.26283858251,24.126318800263107,0.00266899,987,-0.00159151,-0.0058196,0.706305,-275.691,0.775634,-233.712060156,329.361,-268.541,-4.85119,-0.524812,3.68045,0.0280665,238.78567504882812,-145.898278015,64.15769659820944,-1.88339,0.21306,10080000
-3821.1,28.2423,18.8561,0.244793,-1.15327,-10.4173,-3813.77,0.162294,448.027,23.0518,3.49846,198800,0.00141317,78.614,50.142303466796875,449.536,612.737,989000,335.087,0.0221876,33.02639251574874,0.200045,7.000362268649042,64345.28650196083,25.05306330975145,0.00317242,988,-0.00149108,-0.00609068,0.752998,-343.124,0.765811,-201.762247776,399.797,-334.816,-3.27352,-0.544946,3.27204,0.0648404,250.71151733398438,-118.881728149,65.07981809414923,-1.82253,0.252365,10090000
-4562.02,22.1863,13.0852,0.227493,-1.92201,-9.40494,-4498.83,0.265041,384.138,19.7352,3.2208,199000,0.00163961,96.0483,41.5577392578125,388.825,830.587,990000,223.692,0.0501706,32.972508208826184,0.192836,7.0345209846273065,64410.390529300086,25.08318149857223,0.00390447,989,-0.00163136,-0.00649567,0.678182,-233.028,0.804344,-201.34639289,281.871,-223.785,-3.00029,-0.518223,2.92019,-0.0370867,207.7886962890625,-123.352366902,65.09021069202572,-1.91064,0.235945,10100000
-4947.85,25.8065,16.3044,0.237313,-1.68682,-9.61592,-5215.07,0.111682,419.878,24.1491,3.40774,199200,0.00146103,89.7135,47.98362731933594,420.815,768.509,991000,269.728,0.00876409,32.98559454269707,0.203803,7.046693348325789,64475.40758180246,25.0764967976138,0.00281504,990,-0.00163143,-0.00539023,0.710619,-277.071,0.798608,-208.237051222,364.34,-270.412,-3.55844,-0.523012,4.32641,0.0488935,239.9181365966797,-137.028750277,65.10878468863666,-2.17175,0.261782,10110000
-5994.08,29.2545,22.0798,0.250047,-1.46745,-11.034,-5999.98,0.0925614,465.806,26.2296,3.66375,199400,0.00134905,200.248,52.14833068847656,470.754,805.12,992000,306.887,0.0131816,32.90390695352107,0.2049,7.027313813567162,64540.09781651944,24.85862748976797,0.00263264,991,-0.00140217,-0.00573952,0.738488,-316.234,0.820121,-186.389426128,390.476,-306.963,-4.25228,-0.5263,4.66356,0.0491886,260.74163818359375,-122.281478605,64.7898482568562,-2.29297,0.199362,10120000
-3614.26,25.389,13.0084,0.245856,-1.77892,-10.3599,-3585.11,0.198401,406.516,22.4688,3.3699,199600,0.00152933,68.6223,48.64883804321289,411.41,538.276,993000,276.062,-0.0219381,32.801061171106994,0.211687,7.011233394965529,64605.46003311407,24.606407132931054,0.00336191,992,-0.00135379,-0.0060081,0.695137,-285.659,0.782527,-208.764332038,350.382,-276.34,-5.46535,-0.53423,3.7567,0.00243378,243.2441864013672,-116.177355104,64.41870169900358,-2.20014,0.256828,10130000
-4682.41,27.1853,13.5651,0.233792,-1.83671,-13.2777,-4649.38,0.168857,427.286,24.6794,3.43306,199800,0.00155123,106.969,50.42259979248047,431.222,592.224,994000,280.894,0.00180276,33.748321819119155,0.194677,7.06141827441752,64669.77586854808,24.24236609879881,0.00222477,993,-0.00163881,-0.00607236,0.701005,-287.873,0.797433,-171.84723907,358.358,-278.932,-3.38643,-0.519729,3.16663,0.226447,252.11300659179688,-123.841047111,65.05210619233549,-2.06486,0.224746,10140000
-4063.66,22.9864,18.0385,0.235018,-1.71348,-10.1333,-4081.8,0.0973312,448.568,20.6613,3.4359,200000,0.00139548,88.7889,48.63624572753906,451.029,627.838,995000,286.929,0.05319,33.02181304153055,0.191979,7.017181316390634,64734.06002071034,24.364012612961233,0.00296877,994,-0.00163513,-0.00554584,0.709264,-296.11,0.763614,-191.89124679,361.234,-290.113,-3.53352,-0.520341,3.15176,0.0306278,243.1812286376953,-132.724832852,64.40300697088242,-2.60134,0.272065,10150000
-4151.09,22.9621,18.8508,0.234524,-1.68899,-9.52593,-4144.69,0.155927,383.368,19.3243,3.53623,200200,0.00154593,116.297,49.42903137207031,387.717,660.706,996000,270.494,0.0319729,32.89988620579243,0.196098,7.149649712257087,64798.20825298317,23.967647532001138,0.00250497,995,-0.0018568,-0.00540846,0.71037,-278.468,0.764199,-247.181374863,330.338,-270.083,-3.68094,-0.518366,3.93494,0.0593267,247.14515686035156,-110.812449307,64.01718345005065,-1.85338,0.240094,10160000
-3965.43,22.4459,14.4715,0.227306,-2.04397,-10.8517,-3892.81,0.126321,326.808,20.685,3.12169,200400,0.0014613,61.6893,43.11423110961914,332.828,427.36,997000,205.694,0.0481881,33.03454875200987,0.213918,7.010805952362716,64861.81562697142,23.690052868798375,0.00323873,996,-0.00139399,-0.00626335,0.670363,-215.049,0.796161,-201.087731866,264.607,-205.376,-3.24512,-0.512268,2.94963,0.0525473,215.57115173339844,-119.363387238,63.73540757317096,-1.8876,0.24529,10170000
-5924.2,24.0601,17.1011,0.233508,-1.86715,-9.68354,-6053.94,0.235467,392.857,22.6372,3.32128,200600,0.00151932,103.993,44.42344665527344,395.627,700.749,998000,247.669,0.00714888,32.91049301344901,0.212211,7.071157228201628,64925.643861675635,23.87257084622979,0.00457228,997,-0.00149218,-0.00576089,0.688775,-255.332,0.773543,-162.081129349,330.103,-248.05,-3.42128,-0.524852,3.33372,-0.00675786,222.1172332763672,-112.665616694,63.85422108788043,-1.87188,0.265061,10180000
