Time-TotalInner,Step_0-StdReturn,Step_1-MaxReturn,Step_0-MinReturn,MeanKL,Step_0-AvgCtrlCost,dLoss,LossAfter,Time-InnerStep,ItrTime,Step_1-MinReturn,Step_1-AveragePolicyStd,Step_0-MaxReturn,Step_1-NumTrajs,Step_0-AveragePolicyStd,Step_0-EnvExecTime,Time,Time-OuterStep,Step_0-AvgForwardVel,MeanKLBefore,Step_0-AverageDiscountedReturn,Step_1-EnvExecTime,LossBefore,Step_0-PolicyExecTime,Step_1-AvgForwardVel,Step_1-AverageReturn,Step_0-NumTrajs,Step_1-StdReturn,Step_0-AverageReturn,Step_1-PolicyExecTime,Step_1-AverageDiscountedReturn,Time-Sampling,Itr,Step_1-AvgCtrlCost,Time-SampleProc,Step_0-AvgFinalForwardVel,n_timesteps,Step_1-AvgFinalForwardVel,Time-MAMLSteps
22.827478170394897,59.50489351459942,155.62066488178044,-226.1885275567945,0.0071796672,0.049821412601751505,0.007605291,-0.0076052933,0.16682124137878418,36.41709542274475,-206.21227300917664,0.9479787,180.3226378103742,800,0.94813794,7.836363792419434,968.8251373767853,13.569746017456055,0.023779133473284284,3.3527612e-09,-13.242693679467624,7.995468616485596,-2.5540596e-09,0.8671901226043701,0.039097962071004654,-28.000476659111524,800,56.11653261695737,-31.01974709467614,2.7809581756591797,-12.312114517357394,21.88028359413147,25,0.04987237101753042,0.7328696250915527,0.005978198008372706,8320000,0.014910671984473387,13.569909811019897
22.765307426452637,61.0289376165556,145.85531954323213,-226.3394697227198,0.0077518634,0.04988889344675758,0.007602122,-0.0076021226,0.16263818740844727,36.3833065032959,-198.3190819269365,0.94353116,217.57711763577706,800,0.9435915,7.836435794830322,1005.2089858055115,13.597500085830688,-0.004113696205028546,-5.029142e-09,-15.852100447976785,7.945391654968262,-5.919484e-10,0.8692882061004639,0.019347677475836714,-31.936408913379793,800,56.354977531228705,-36.47987990445676,2.751786947250366,-14.124329068233646,21.796674251556396,26,0.04983116495439429,0.7577695846557617,-0.01338246504057917,8640000,0.06514725970426717,13.59767770767212
23.144728422164917,60.94067745097095,143.94696908717103,-233.2134485253618,0.006876917,0.04981020114097347,0.0072191465,-0.0072191446,0.16604328155517578,36.72853946685791,-261.15419968971736,0.94304883,171.7960765981008,800,0.94306314,7.8654944896698,1041.9381964206696,13.563494682312012,0.013531706924106664,1.8626452e-10,-14.325388293502263,7.878670692443848,1.7620628e-09,0.8663148880004883,0.017245157869824054,-32.253422589656374,800,55.39109578608216,-32.97340996418452,3.1561460494995117,-13.972734314007075,22.17314338684082,27,0.04993582967938294,0.7576096057891846,0.007064494472637029,8960000,-0.05719492251590845,13.56368112564087
22.866963624954224,56.93450736475362,149.00483412527677,-218.80706612998395,0.0069499924,0.04971160465995209,0.008073574,-0.00807357,0.1646566390991211,36.40904498100281,-241.16279697046392,0.9372093,156.03100309537044,800,0.93725586,7.892221927642822,1078.3478374481201,13.521320104598999,-0.024270955322533327,9.313226e-10,-18.14772253380846,7.970305442810059,3.3795835e-09,0.8711593151092529,0.0017067104580901717,-35.238342431899696,800,57.66001035806024,-40.39959548315303,2.767171621322632,-15.675775446957882,21.91445016860962,28,0.04989569768390859,0.7400898933410645,-0.05543181047444487,9280000,-0.005355752852893625,13.521493196487427
22.896313667297363,58.72129956615958,180.0140575296167,-250.38808406462644,0.006863603,0.04978988448694865,0.0076574604,-0.007657461,0.16273951530456543,36.48240566253662,-273.09061716421684,0.93308854,223.51848034679816,800,0.9329987,7.909221649169922,1114.8308062553406,13.5659761428833,0.011953176054179662,1.8626452e-10,-13.796445590466442,7.921957492828369,-4.813076e-10,0.8727152347564697,0.018455061723822132,-31.8772817860219,800,59.00225337058487,-33.14606177220065,2.7944130897521973,-14.711493941529893,21.933143615722656,29,0.04989433648689536,0.7524468898773193,-0.0027031625387608105,9600000,0.03802545884594931,13.566149711608887
22.80857753753662,55.491408440048914,176.46991641743375,-268.86467623450665,0.0073236986,0.0496981126624534,0.007869164,-0.00786916,0.16543364524841309,36.418734312057495,-197.87546660707682,0.93495935,177.72802441928818,800,0.93499994,7.8447794914245605,1151.2500908374786,13.588641166687012,0.021558911358489564,3.7252904e-10,-12.908718056558062,7.907514333724976,5.1129607e-09,0.8699195384979248,0.03664701195206035,-28.222802627264045,800,56.457669785977586,-31.226367698628664,2.7925496101379395,-11.778578379144015,21.84146738052368,30,0.049771369801627045,0.7537474632263184,-0.009133680489814883,9920000,0.01525666348687226,13.58881425857544
22.8671932220459,55.46278824570104,136.35562305984314,-213.37726261246775,0.007356546,0.049897057508481,0.0078111873,-0.0078111924,0.16315913200378418,36.45016264915466,-252.85836061983255,0.94392663,136.055237612369,800,0.9440109,7.86113715171814,1187.7008337974548,13.562435865402222,-0.011026928231668412,-1.8626451e-09,-16.09649146490766,8.00924801826477,-4.9337743e-09,0.8684418201446533,-0.0024401300797504367,-36.176238669170715,800,57.271024925237214,-37.84432445536717,2.764448642730713,-15.334540643492442,21.921032428741455,31,0.04989322227132193,0.7351672649383545,-0.026506876573793744,10240000,0.04673441046901099,13.56260633468628
22.765209197998047,57.61743013490512,141.97368170213943,-222.46675114489713,0.0072023002,0.04996449290444233,0.007810421,-0.0078104227,0.16241145133972168,36.37804865837097,-249.93300746512745,0.94526434,169.54664516047723,800,0.94529957,7.872743368148804,1224.079558134079,13.592917919158936,0.01387817943000123,-2.7939677e-09,-14.300442360569692,7.905188322067261,-1.8633908e-09,0.868044376373291,0.010724684261274611,-33.442453761255116,800,56.058157909148974,-32.77956301292706,2.7700235843658447,-14.379759141252787,21.824288606643677,32,0.04992172271003296,0.730576753616333,-0.03623359566348619,10560000,0.03734076801966644,13.593092679977417
22.880879640579224,57.03275730537147,146.16949408658493,-216.84418863884963,0.008238921,0.04992084244169505,0.0076924604,-0.0076924553,0.16341924667358398,36.41890096664429,-192.22472519620428,0.9391865,127.70242034766663,800,0.93934995,7.879003286361694,1260.4989984035492,13.51780366897583,-0.0073164430875543645,-3.3527612e-09,-16.664848523378133,7.947642087936401,5.006045e-09,0.8698821067810059,0.011436531038314109,-33.175857834235394,800,55.3466677933895,-36.95523253531806,2.7848689556121826,-14.556660828538902,21.922418117523193,33,0.04998879362840492,0.747791051864624,0.0597464642626555,10880000,-0.00036228828505716846,13.517975330352783
22.897249937057495,56.03499556760229,146.94613776025875,-234.1253694189771,0.0080338875,0.049780016866581234,0.00767316,-0.0076731606,0.16414713859558105,36.480998277664185,-218.75452461190213,0.9365079,129.29700326325036,800,0.93661165,7.92335057258606,1296.9805562496185,13.56326699256897,0.008266269667203313,3.3527612e-09,-14.711488969159788,7.9232823848724365,-6.4037725e-10,0.8696804046630859,0.02589907616428195,-30.218198635825928,800,57.950996418343465,-33.74523375932802,2.780212163925171,-13.31748027630661,21.93646812438965,34,0.04991503252479809,0.7485899925231934,0.026876262826153033,11200000,0.009679841601163948,13.563437223434448
22.88207221031189,56.58740128158136,247.66050401935308,-198.65159070578918,0.0073305094,0.0498510125390351,0.007855601,-0.0078556035,0.16175198554992676,36.47308564186096,-206.95387708036634,0.9365578,142.69168377212299,800,0.9365303,7.885040283203125,1333.4542248249054,13.570493936538696,-0.012588890542766072,1.4901161e-09,-17.092400661084717,7.984173536300659,-2.9657046e-09,0.8686027526855469,0.033470616417465945,-28.70598743613451,800,59.66900511285695,-37.89063950064704,2.772770881652832,-12.510914580550013,21.92847442626953,35,0.04992181791641335,0.7441644668579102,-0.019567435764236654,11520000,0.027488067177889507,13.570662260055542
22.907283782958984,58.95204786774073,193.2226044709895,-255.47260907008362,0.007517463,0.04983165607422822,0.007952333,-0.007952328,0.16786408424377441,36.52806234359741,-250.85748679148608,0.9348135,183.0245740674459,800,0.93487626,7.88995885848999,1369.9828929901123,13.600740909576416,-0.02751098662134264,-5.5879357e-10,-17.582240694032542,7.968275308609009,5.2378515e-09,0.8709774017333984,0.0015284964116394264,-35.08236737123389,800,60.06822697806913,-40.82593984951732,2.803135871887207,-15.490640158769022,21.966161966323853,36,0.04995184797251974,0.7249464988708496,-0.042969890080960485,11840000,-0.026614063180144806,13.600914716720581
22.866854429244995,57.60679649300768,167.28140398952837,-253.30137235758093,0.006882917,0.04974740446457172,0.0077013196,-0.007701318,0.16690802574157715,36.475480794906616,-220.3994532263658,0.9370308,200.45738197728195,800,0.9372017,7.843617677688599,1406.458904504776,13.588176965713501,-0.027395093376110645,1.8626452e-10,-17.82785668589786,7.933309078216553,1.7557295e-09,0.8685352802276611,0.009480040754089555,-33.38355679475531,800,56.70644239429631,-40.77040923393757,2.790128231048584,-14.95709457885656,21.87531089782715,37,0.04986259297607529,0.7762434482574463,-0.04567112709016009,12160000,0.09570753730458996,13.588351964950562
22.93356680870056,56.59648100575723,191.19564359817971,-218.18947142088743,0.0068953247,0.04987051136249827,0.0075763473,-0.007576349,0.16236519813537598,36.48469138145447,-238.58976264337335,0.943392,144.24602000765944,800,0.94338083,7.905639410018921,1442.9442286491394,13.530652284622192,0.02337665039807784,3.5390257e-09,-13.324408865328573,7.943056344985962,-1.6719109e-09,0.8726716041564941,0.0318906145842226,-29.06844602469091,800,57.39651028230597,-30.672494990312043,2.774155855178833,-11.472528133972983,21.907714366912842,38,0.04983419538926293,0.8156826496124268,0.06373188748518642,12480000,0.02263151865873798,13.530821084976196
22.83458948135376,58.13922007048588,167.85019357285643,-217.2441347658825,0.0065984353,0.04976013150614379,0.007092679,-0.007092677,0.16497182846069336,36.43590593338013,-191.41710619413814,0.9412738,136.76030123240653,800,0.9412194,7.883460760116577,1479.3806867599487,13.581121683120728,0.014850962399555684,-2.6077032e-09,-14.399593105669046,7.8995654582977295,1.8648803e-09,0.869473934173584,0.02822807770861665,-29.664518933351378,800,56.21202490172166,-32.28430535377667,2.7640607357025146,-13.121489693326076,21.864715576171875,39,0.05002793407531736,0.7569637298583984,0.0027389141155671126,12800000,0.028752842263867585,13.581297159194946
22.795801639556885,59.55308384545268,130.9924236573774,-246.5265656541382,0.0073773637,0.04984939920112183,0.007298567,-0.007298569,0.16509795188903809,36.4050076007843,-257.7021276703846,0.9434573,151.61478600851555,800,0.9436266,7.802516460418701,1515.7862708568573,13.588796377182007,-0.0016801386285432657,3.3527612e-09,-14.984384588591343,7.959349155426025,-2.1064652e-09,0.8668265342712402,0.005020901807360806,-34.37472724498427,800,54.9028753244625,-35.640469338792826,2.790161371231079,-15.272089250437425,21.852468013763428,40,0.049953365261194295,0.7301301956176758,-0.004751687550522316,13120000,0.045171172990185325,13.588970422744751
22.796642065048218,54.24313914851252,124.32646345094582,-185.73796646438242,0.006583344,0.04984130811169482,0.007668154,-0.007668148,0.16450810432434082,36.391531467437744,-217.94946698397436,0.93353087,142.79387555268409,800,0.933576,7.858250141143799,1552.1784453392029,13.574705362319946,-0.00037065753814282304,-1.8626452e-10,-14.813283644538615,7.926530838012695,6.2340875e-09,0.8664026260375977,0.012807246448004326,-32.63650151139355,800,55.47837282730268,-35.252155231120966,2.7637033462524414,-13.930256925422718,21.843149662017822,41,0.0498177171921163,0.7410914897918701,-0.008230611874790128,13440000,-0.0018137677708212551,13.574878931045532
22.964855670928955,57.90685028544137,155.23635309312513,-205.81269609655564,0.006681132,0.050018920161065995,0.00717326,-0.007173254,0.18484759330749512,36.56496858596802,-200.29838806411917,0.9311029,163.45395272889124,800,0.9312312,7.881053686141968,1588.743947982788,13.57938528060913,-0.007494705567502758,2.6077032e-09,-15.658623348592336,7.983984470367432,5.8524305e-09,0.8687417507171631,0.008083143569618097,-33.587066004759755,800,58.98167081426658,-36.666056765614705,2.7560324668884277,-15.06275092268419,21.923752784729004,42,0.0500005527287672,0.8078491687774658,0.05225444817946789,13760000,0.05417190441201189,13.579553842544556
