Itr,train-MinReturn,LossAfter,train-MaxReturn,Time-SampleProc,ItrTime,LossBefore,Time-Optimization,train-EnvExecTime,train-StdReturn,Time-Sampling,train-AverageDiscountedReturn,Time,train-NumTrajs,train-AveragePolicyStd,train-PolicyExecTime,train-AverageReturn,n_timesteps
478,86.85539524643997,-0.019407507,589.3444423772881,11.457502126693726,31.318451642990112,0.0007935989,4.264187335968018,14.261414766311646,73.83615964412171,15.586804866790771,186.33105206923884,14988.502541065216,765,0.7304496,0.880443811416626,242.83900960913533,19160000
479,81.98227394566501,-0.02019465,543.6305956759061,11.150644302368164,31.14672565460205,2.0329488e-05,4.307242393493652,14.34027910232544,74.72115675871203,15.678801774978638,188.08767478341906,15019.655843734741,761,0.73067427,0.8866028785705566,245.60846908657246,19200000
480,85.98130037998828,-0.02106388,611.7786236826818,12.523993730545044,32.39527869224548,2.9027584e-05,4.297132730484009,14.236799001693726,75.93512207969898,15.564082860946655,187.08108974961934,15052.057710409164,773,0.73089993,0.8810405731201172,243.66058064300418,19240000
481,75.3777964443068,-0.02090191,612.7685546594982,11.309512615203857,31.121235847473145,-5.2400148e-05,4.293400049209595,14.182836055755615,74.98183967984146,15.508300542831421,186.7307879339728,15083.18549156189,769,0.7308368,0.8792252540588379,243.24043052244048,19280000
482,84.77902608309287,-0.02028087,544.5710026623841,11.210714340209961,31.171815872192383,0.00011668673,4.306349277496338,14.311890363693237,77.52266931317185,15.644766330718994,189.99715911931312,15114.363873004913,753,0.7306477,0.8850674629211426,249.05074134446235,19320000
483,82.3490122396589,-0.02036546,558.9982906543548,12.391763925552368,32.20626211166382,-9.954887e-05,4.290550231933594,14.193010091781616,75.50868103741168,15.51393461227417,186.0506555666097,15146.576632499695,771,0.730141,0.8754994869232178,242.21593580892082,19360000
484,85.07751392806722,-0.02003495,642.071610565528,12.368910312652588,32.18773007392883,-0.000128807,4.308567762374878,14.170788764953613,74.17218916233328,15.500185012817383,185.1943115249778,15178.771060466766,781,0.72956866,0.8818747997283936,240.34556792479935,19400000
485,80.54736224843725,-0.020694816,515.7603269769552,12.451783657073975,32.207348108291626,0.00017759603,4.263387203216553,14.158200025558472,76.00641278817866,15.482176542282104,186.80489232970527,15210.985205888748,772,0.72944814,0.8757407665252686,243.2938413147329,19440000
486,86.57980207752198,-0.020121666,678.3589549705332,11.435497760772705,31.244529008865356,4.729152e-05,4.261868476867676,14.203798055648804,71.5495389153504,15.537050485610962,186.4661419939055,15242.236988306046,766,0.7296952,0.8792121410369873,242.57630801061518,19480000
487,87.1853034187832,-0.020820314,548.3911545419121,11.203588724136353,31.096317768096924,5.7578378e-05,4.302918434143066,14.247660875320435,71.37466969918317,15.579677104949951,185.89252743135782,15273.339825630188,780,0.72990197,0.8855266571044922,241.31904921621324,19520000
488,85.80844705616958,-0.020135742,497.6286131361711,11.201051712036133,31.11072039604187,0.0002743431,4.304285049438477,14.252798557281494,69.91001250873845,15.595358610153198,186.63085055580353,15304.45719242096,770,0.730189,0.88881516456604,242.60419613035435,19560000
489,89.36815612719384,-0.020678451,569.1778580641063,11.0569486618042,30.792245149612427,-0.00012107766,4.2596471309661865,14.142324924468994,75.33772084414709,15.465630769729614,186.77663905011738,15335.256163597107,767,0.73053765,0.8753960132598877,243.43537567161997,19600000
490,89.99374094681673,-0.019389637,558.2325202154087,10.939134120941162,30.807446718215942,0.00080591085,4.295197010040283,14.235925912857056,71.12206106135396,15.563139915466309,187.32860788899168,15366.069941282272,762,0.73054415,0.881516695022583,244.00736553973516,19640000
491,82.67937302166854,-0.019961052,578.0456842212627,10.93191409111023,30.8327956199646,7.535466e-05,4.30661940574646,14.249671936035156,75.7144754249036,15.584277391433716,188.29204310183252,15396.909274578094,762,0.7301668,0.8877182006835938,245.90621590654305,19680000
492,84.03816464397484,-0.021025762,602.1532323020999,10.886186122894287,30.7421133518219,-0.00010856419,4.278042793273926,14.239865064620972,73.78900419301618,15.567882299423218,186.31222936565692,15427.658038139343,767,0.730226,0.8828418254852295,242.59043059200263,19720000
493,81.94130865756848,-0.019106975,540.7228061404331,11.10346794128418,30.98842144012451,0.0007144129,4.289292097091675,14.2667555809021,71.43037619478184,15.585652828216553,188.5597297923646,15458.653030872345,757,0.73066,0.8745834827423096,245.97183824950193,19760000
494,82.52409897544314,-0.02032935,565.9596590707511,11.409841299057007,31.36344051361084,9.2948394e-05,4.291045188903809,14.31138825416565,72.14588144350226,15.652516603469849,189.86260787697125,15490.023252725601,753,0.73044324,0.8897264003753662,248.228485750937,19800000
495,85.54220688263501,-0.020512385,692.263431170531,12.503969192504883,32.38015580177307,0.0005314422,4.281100034713745,14.259682416915894,76.38411222736643,15.585059642791748,188.8041076775022,15522.409906864166,756,0.7300194,0.8792612552642822,246.99346779547002,19840000
496,80.11691620873901,-0.019570913,612.6051290805044,12.677393674850464,32.666736125946045,5.8101006e-05,4.290510892868042,14.356153726577759,76.08511454570709,15.688844203948975,189.53756508835104,15555.083352804184,751,0.7298319,0.8855068683624268,248.2272497774883,19880000
497,84.89476594394486,-0.021556454,546.164429447025,12.85353398323059,32.628660917282104,0.000604574,4.256646633148193,14.185774087905884,73.102813954234,15.508420467376709,188.0061015522008,15587.71888422966,760,0.7296353,0.8788712024688721,245.34818423626268,19920000
498,81.81424662311741,-0.020166485,511.5740515322779,11.43258547782898,31.39414072036743,-0.00010609202,4.278728246688843,14.34446907043457,74.98399635411849,15.672809839248657,189.6007276091509,15619.119732141495,752,0.72925776,0.878685474395752,248.15914286291647,19960000
499,79.77661516192514,-0.019515188,600.2773281119358,12.737398624420166,32.61859703063965,0.00081982586,4.2834632396698,14.25919508934021,72.97138390636285,15.58777379989624,190.03413923037567,15651.745038032532,749,0.7291328,0.880263090133667,248.58830563310545,20000000
500,79.71248840065702,-0.019846477,603.9190924656032,11.104411125183105,30.856806755065918,0.00015867385,4.297316312789917,14.125214338302612,76.79862461085024,15.445117950439453,188.0276231981483,15682.608359336853,754,0.72876936,0.8758807182312012,246.02663818376658,20040000
501,86.3829999286564,-0.0197973,538.2592690161719,12.527506113052368,32.6113121509552,1.6025257e-06,4.334213018417358,14.398882389068604,74.4199737316649,15.739596843719482,188.4530346765664,15715.249081850052,762,0.7282629,0.8897249698638916,245.9925431342178,20080000
502,79.50182043507749,-0.019843489,594.7690308243444,11.402068853378296,31.216347694396973,-2.4834799e-05,4.291136741638184,14.192599058151245,77.55142769135786,15.51307487487793,189.4868203913359,15746.472346544266,757,0.72785753,0.874370813369751,247.98627426602414,20120000
503,84.5693230315095,-0.020690668,579.3748866457478,12.662603616714478,32.63708305358887,0.0007938914,4.298961400985718,14.324043989181519,79.1016496000562,15.665481567382812,188.69661114672593,15779.115713596344,766,0.7274917,0.8907885551452637,246.79865756053525,20160000
504,81.55436568303651,-0.019391362,558.6152227046769,11.242672204971313,31.2169771194458,-0.00011553407,4.283354759216309,14.354075193405151,72.17376761143801,15.680952548980713,188.20671957777992,15810.33949303627,761,0.72746867,0.8823764324188232,245.28143347363195,20200000
505,80.8323595528665,-0.01964305,601.8025085207594,12.751688241958618,32.74257516860962,9.016283e-05,4.2979114055633545,14.344135284423828,78.79848574242612,15.68299913406372,189.0355342500912,15843.08879995346,753,0.7274982,0.8912572860717773,247.84002279841243,20240000
506,80.87367653193648,-0.020563753,565.1106598156749,11.171026945114136,31.071285724639893,0.00012063759,4.286985158920288,14.272778034210205,75.58905130027391,15.603276014328003,192.262197182949,15874.166903734207,739,0.7273628,0.8842799663543701,252.67799403104613,20280000
507,86.58929460601792,-0.02052743,558.0166047395337,12.445592641830444,32.32283043861389,-0.0002624095,4.276144981384277,14.259887218475342,73.88657968139141,15.591111183166504,189.58007868820766,15906.496631145477,753,0.72715247,0.8813533782958984,247.87684264740167,20320000
508,82.01964815670706,-0.02012071,557.9362559149521,11.134361267089844,31.26661729812622,-9.048167e-05,4.3309645652771,14.45737886428833,77.69323412378576,15.79126238822937,187.72836540814598,15937.76999592781,759,0.7267834,0.8826451301574707,245.45744075432734,20360000
509,81.06675356930424,-0.020835895,576.4907583358645,12.465258121490479,32.33411741256714,-5.917585e-05,4.275489568710327,14.259971857070923,75.8618418256382,15.583412408828735,191.33580424982475,15970.111157894135,747,0.72671443,0.8762366771697998,251.05027168699223,20400000
510,82.35004410612409,-0.020572843,526.4639297635798,10.945116758346558,30.703442573547363,-1.8766729e-06,4.2685768604278564,14.162624597549438,72.25587561276586,15.479738712310791,190.58683094319105,16000.82087111473,748,0.7266195,0.8754642009735107,249.47918830158636,20440000
511,81.91169448836395,-0.019114055,568.8735075792472,14.624157667160034,37.93666434288025,0.0005262777,4.369863748550415,17.541826009750366,74.48193150815477,18.932629823684692,189.94941551588096,16038.76515507698,748,0.7266505,0.9297749996185303,248.7496536533304,20480000
512,87.33570580032313,-0.019364571,569.4641358229431,11.167970895767212,31.630707025527954,0.0001828586,4.377500772476196,14.715624332427979,76.95569220951637,16.075273752212524,190.69169640736473,16070.402498483658,750,0.7264773,0.9063212871551514,249.99637512782436,20520000
513,85.42336446205235,-0.019863503,638.145463027963,12.468400001525879,32.50797247886658,0.0003149197,4.347243070602417,14.342759132385254,77.40352151270471,15.682266235351562,190.54263695982456,16102.917573690414,747,0.726389,0.8883569240570068,250.20559984714185,20560000
514,82.27825745444721,-0.019581767,577.3855311230574,12.479794025421143,32.72338104248047,-0.00010494725,4.370649099349976,14.51692247390747,75.47219158900928,15.86290454864502,189.60800223194536,16135.647460460663,750,0.7261643,0.894585132598877,248.28400660208465,20600000
515,81.47991211834949,-0.020419583,506.6188543625796,12.505096673965454,32.32806205749512,8.304349e-05,4.283339262008667,14.207564115524292,74.00793903729381,15.529667854309082,192.5607478080463,16167.98217868805,735,0.72575045,0.875572919845581,253.19692264964905,20640000
516,92.61387271145391,-0.020333232,591.2073445784847,11.339569807052612,31.287334203720093,1.9936395e-05,4.288455009460449,14.312967777252197,77.85812235552947,15.649329423904419,192.88046494668072,16199.27630019188,734,0.7252739,0.8865432739257812,254.32770494672087,20680000
517,91.40353769882329,-0.01945175,777.3253583029405,12.543865442276001,32.61296463012695,-0.0001531201,4.290478467941284,14.4301598072052,81.33469495730868,15.768707513809204,194.20125648771676,16231.89576292038,725,0.7240959,0.8896477222442627,256.8138424495114,20720000
518,85.17476394877146,-0.019573271,609.1292217315766,11.262479066848755,31.267903804779053,0.00044021476,4.310990333557129,14.354455947875977,80.2453429522942,15.68450379371643,194.3629168122993,16263.170353651047,733,0.72304785,0.8852055072784424,256.65753856799074,20760000
519,84.27168876153867,-0.020016268,598.5522215439108,12.644315481185913,32.83851933479309,0.0004338046,4.398261785507202,14.432164430618286,78.80519475278598,15.785914659500122,189.84725533497112,16296.015450000763,748,0.7221967,0.9028201103210449,249.3582201468611,20800000
520,81.51574022587045,-0.019360801,510.28277595944695,12.773771286010742,32.89913272857666,0.0004935021,4.307241201400757,14.465869903564453,69.46567780389182,15.80814242362976,190.79763360846565,16328.921290636063,748,0.7216281,0.897188663482666,249.32246986118588,20840000
521,88.46671733537268,-0.019600622,576.154142586423,11.321779251098633,31.38322114944458,0.0005203589,4.322930812835693,14.396122455596924,75.51621416787147,15.72842526435852,192.9949774556226,16360.311138629913,728,0.721018,0.8875467777252197,254.271663020547,20880000
522,82.12558694997952,-0.020553507,584.30573111524,12.5863778591156,32.449835538864136,0.00015890638,4.280140399932861,14.250312566757202,80.6963923525405,15.573410272598267,196.12570184560755,16392.767546653748,722,0.7205463,0.8787872791290283,259.79099409663104,20920000
523,79.31885603247821,-0.020319447,581.6267432772414,11.431841611862183,31.675201416015625,0.0001329368,4.352071285247803,14.535124778747559,74.64088152634456,15.874362468719482,193.49455774260585,16424.449660778046,732,0.7202051,0.8929383754730225,254.69228084416864,20960000
524,82.37888469372976,-0.020384591,698.3910897273936,12.618090391159058,32.616933822631836,-1.8492274e-05,4.311905860900879,14.346132278442383,79.89529577782704,15.677053928375244,196.72416918953803,16457.073786735535,715,0.7196709,0.8836543560028076,260.91854937067137,21000000
525,86.77444105638878,-0.020315757,603.2244231895735,11.19642162322998,31.125067472457886,0.00019532582,4.3216118812561035,14.269415140151978,79.21005305325667,15.597127676010132,195.8434185561844,16488.20550584793,723,0.719556,0.8842740058898926,259.13700091173354,21040000
526,82.24478187803874,-0.020096764,644.4030213268138,12.494748592376709,32.91795015335083,0.00047044788,4.421188116073608,14.630346536636353,80.15550210767954,15.991609811782837,195.18175284612607,16521.13008594513,727,0.71959525,0.9080715179443359,258.03336699075845,21080000
527,92.5860441833659,-0.01996124,571.1178201861062,11.191882848739624,31.355583906173706,0.0005438455,4.311359643936157,14.5019211769104,75.33816186489547,15.842387676239014,196.3411800952943,16552.49228835106,722,0.7192465,0.8932240009307861,259.4775246485248,21120000
528,77.97206937876823,-0.020184144,584.5881715467199,12.725394010543823,32.60252380371094,0.00024613438,4.282478332519531,14.249228477478027,76.80539106834686,15.58471941947937,195.2525859515465,16585.105695724487,722,0.71878374,0.8837661743164062,258.07453914601234,21160000
529,80.63863341848018,-0.020132272,619.9948426008287,11.135844230651855,31.220608711242676,6.3583386e-05,4.306192398071289,14.430683851242065,79.36838473654888,15.768726110458374,199.39848336255938,16616.33295083046,703,0.71857554,0.8905246257781982,265.56319185681656,21200000
530,85.82717885145146,-0.020389607,669.6668831711928,12.55099630355835,32.7184157371521,-1.5324995e-05,4.32491135597229,14.493881940841675,79.35620311133283,15.832569599151611,194.90019752637127,16649.057955026627,728,0.7183596,0.8900082111358643,257.6412198737891,21240000
531,82.41207710847122,-0.020296015,542.9578203322802,11.21805453300476,31.13200545310974,0.00016084658,4.2636823654174805,14.314260005950928,73.54415529293946,15.640305280685425,191.13958945629452,16680.19674229622,743,0.7179607,0.880760669708252,250.5601602871315,21280000
532,77.29623016841394,-0.020225676,706.5209445096681,11.184662818908691,31.164191246032715,0.000103364684,4.266221046447754,14.370675802230835,84.03092131739325,15.703390121459961,195.01198734037882,16711.36807870865,727,0.71719295,0.8850793838500977,258.3080165784187,21320000
533,82.34516974136741,-0.019974511,732.707605570354,12.40299391746521,32.33689069747925,0.00015157559,4.29885458946228,14.296372890472412,82.46979422784959,15.625103950500488,194.27574556903986,16743.71120786667,726,0.71624005,0.8860657215118408,257.1249526691135,21360000
534,78.43881952927165,-0.019198377,578.0468500863054,12.786952257156372,32.8325035572052,0.0007179236,4.308854818344116,14.388174533843994,77.0088912430492,15.726762294769287,192.73063715843057,16776.550877809525,739,0.71509576,0.8902297019958496,253.72684783926172,21400000
535,85.24626939451537,-0.019968629,679.2190094836709,11.16418981552124,31.414422750473022,-2.803778e-05,4.337481498718262,14.569881916046143,83.19843750159058,15.902855634689331,195.30347651214691,16807.972054958344,721,0.71384525,0.8883383274078369,259.0996039812974,21440000
536,88.504280172209,-0.019321892,673.0386562700011,12.575691223144531,32.65351438522339,8.259411e-06,4.333292007446289,14.399013996124268,76.79921265345487,15.734476566314697,194.63316644131183,16840.632138490677,725,0.71305716,0.8876748085021973,256.97014251748425,21480000
537,86.38399051471467,-0.01907601,602.8236732218523,11.076687097549438,31.323891639709473,0.00013321539,4.35987401008606,14.539043426513672,79.61378540459629,15.877422332763672,195.65487905908788,16871.96316075325,722,0.71251017,0.8889076709747314,259.0042471867158,21520000
538,81.64286025772921,-0.020756844,624.6987088916995,12.539767742156982,32.62551259994507,0.00010501556,4.318829536437988,14.426728248596191,78.30415042248403,15.756902694702148,195.77593097001267,16904.595284700394,725,0.7118979,0.8827104568481445,258.8646282388581,21560000
539,86.13451853198521,-0.020154063,633.6866607662054,11.282311916351318,31.30167818069458,3.0270396e-05,4.294681072235107,14.385987997055054,77.46902976666122,15.714771747589111,196.07019683924077,16935.90351676941,728,0.7114587,0.882723331451416,259.08631567254224,21600000
540,87.3445325381538,-0.020447906,759.2126462385928,12.68950366973877,32.61228060722351,-2.3717668e-05,4.303136825561523,14.285151720046997,77.32701779330837,15.609658002853394,193.2861750604796,16968.522309064865,738,0.71127844,0.8794934749603271,254.36094128057303,21640000
541,87.1051507638127,-0.019317914,556.9109871007811,11.29879379272461,31.255408763885498,0.0003119514,4.273716449737549,14.348466634750366,76.41566763180904,15.672992706298828,194.07920131037616,16999.78429555893,722,0.7111597,0.8797931671142578,256.3586825320151,21680000
542,93.15626440871124,-0.020288343,504.59441642129417,12.699819564819336,32.76042413711548,0.00016131981,4.29009222984314,14.43651533126831,73.77991463963778,15.760544061660767,192.85719093519234,17032.5512239933,733,0.7108259,0.8811366558074951,253.58370534088556,21720000
543,81.86864282299707,-0.019843325,554.7378667393239,11.273098707199097,31.359026193618774,-1.9326942e-05,4.307196855545044,14.437142848968506,74.43755536887691,15.768803119659424,192.6207872380933,17063.916793823242,736,0.7103472,0.8848981857299805,253.28832597269232,21760000
544,76.57569193236968,-0.019693896,677.8900602266034,11.23683762550354,31.253401517868042,0.0005422717,4.30012059211731,14.37420916557312,76.31791006864981,15.706451654434204,190.09798355542353,17095.176782131195,744,0.7096612,0.885007381439209,249.47402638050082,21800000
545,82.5197238511654,-0.019568292,638.2987452352995,12.31894850730896,32.24229979515076,-0.00020868685,4.2749621868133545,14.30984354019165,74.89220763951259,15.638432741165161,193.21151274203766,17127.425860643387,739,0.7091953,0.8806865215301514,253.8618718161748,21840000
546,81.55081421506625,-0.021202205,652.9182354630426,11.044594287872314,30.913854598999023,-5.3079664e-05,4.293437242507935,14.236610174179077,78.62119080485608,15.565819501876831,189.81096007683334,17158.346412420273,753,0.7087787,0.8823542594909668,248.93081093493853,21880000
547,87.01571932605403,-0.019675814,559.4380039865213,11.126095294952393,31.12319588661194,-7.840477e-05,4.317009687423706,14.323262691497803,75.60037022218344,15.67011046409607,190.9052026296927,17189.476959466934,743,0.7084822,0.8989019393920898,250.49795158943004,21920000
548,83.23259445851971,-0.018825294,585.2686747246863,11.361730813980103,31.46563148498535,0.00059096655,4.302670955657959,14.454756498336792,73.96936945552648,15.791262865066528,187.79382042177602,17220.949308633804,762,0.7082475,0.8868789672851562,244.8884582998749,21960000
549,86.3467019298979,-0.019627007,601.4364136471027,11.313862085342407,31.4984347820282,0.00032382194,4.313402414321899,14.524016380310059,83.14742445261383,15.86123514175415,197.20122399441533,17252.45431804657,718,0.70811903,0.886552095413208,261.92517674934777,22000000
550,80.94200497484115,-0.019817023,603.7413026985287,12.562074184417725,32.69736123085022,-1.1353392e-06,4.312741041183472,14.468959331512451,78.24856807901791,15.81258487701416,191.42717319442633,17285.158404111862,738,0.7080055,0.8941068649291992,251.97022360954162,22040000
551,84.61112275233519,-0.018869821,695.0593220373006,11.339693546295166,31.28591799736023,0.00043954267,4.262770891189575,14.345744371414185,79.61362142084131,15.673510313034058,194.06550876351628,17316.473306179047,728,0.70817494,0.878143310546875,256.51155741863306,22080000
552,82.1889601250881,-0.020147441,601.5598479220752,12.712466716766357,32.69322323799133,7.502688e-05,4.279099702835083,14.365230560302734,69.982721197474,15.691663265228271,190.6330183658048,17349.17300248146,754,0.7081333,0.882866621017456,248.9279190778184,22120000
553,83.1649057763881,-0.020584194,601.8922792779337,11.294437646865845,31.265187740325928,-1.3238461e-05,4.291548013687134,14.34253215789795,79.41622033325848,15.669174194335938,192.3339213387575,17380.444831848145,734,0.7077719,0.8810615539550781,253.5550033102987,22160000
554,87.26799096199949,-0.019694632,687.4110523218391,12.695953369140625,32.68071627616882,0.0004518071,4.273484468460083,14.380660772323608,78.963668983615,15.701332330703735,193.89233512998203,17413.132396697998,732,0.7074781,0.8773460388183594,255.79255144938952,22200000
555,86.73640569591501,-0.020257553,666.2857150944164,11.142905950546265,31.164266109466553,2.4494419e-05,4.327898740768433,14.358327865600586,78.82657956390423,15.683535099029541,194.65186956746365,17444.303193092346,727,0.7070541,0.8787624835968018,257.1511180624699,22240000
556,89.03365985937145,-0.01976264,585.0416249012924,12.400506734848022,32.544408559799194,0.00055389374,4.339617490768433,14.462485790252686,78.97384954957194,15.79433012008667,194.46201215408453,17476.854166984558,737,0.7062716,0.8859453201293945,256.5072127798437,22280000
557,87.78383042041807,-0.019305073,740.7667738075478,11.063509702682495,30.855583667755127,-8.433685e-05,4.239447116851807,14.231961727142334,79.42893313750969,15.542505264282227,192.56043216866485,17507.716169834137,735,0.70545393,0.8699021339416504,253.7606156253578,22320000
558,88.39194045570622,-0.019986572,776.1613557794276,12.455986738204956,32.50122594833374,-8.205598e-06,4.298940181732178,14.406211614608765,83.4306051260011,15.73635196685791,194.36146287212406,17540.224079847336,727,0.7046249,0.8874468803405762,257.47362171565015,22360000
559,96.97024081986861,-0.020268155,574.7113171426323,12.78615665435791,32.781089782714844,7.867181e-05,4.271786212921143,14.381704092025757,74.0287172448402,15.713189363479614,190.7316047600554,17573.01178598404,745,0.70399857,0.8857474327087402,249.90671912720612,22400000
560,85.8813987895877,-0.019331744,523.3907231088184,11.362993240356445,31.24710464477539,0.0002641914,4.256833553314209,14.295199632644653,75.78419067989776,15.617316007614136,192.48962181696857,17604.26531481743,732,0.7033519,0.8773105144500732,253.38945218115379,22440000
561,90.4787076520151,-0.019361442,575.5550126275447,12.59378457069397,32.398165702819824,0.0009375412,4.238536834716797,14.229662656784058,74.33039428265019,15.555930614471436,195.83433127791233,17636.67011332512,723,0.70270264,0.8797669410705566,258.47902670651604,22480000
562,93.66224454976297,-0.020271325,552.4704977137133,11.282976627349854,31.304938554763794,0.00010640068,4.279347658157349,14.407238006591797,79.41895587028368,15.732699394226074,196.71314296272445,17667.981631040573,716,0.7023715,0.881629467010498,260.8336566285269,22520000
563,85.1086164878946,-0.019332383,723.6162337412618,12.59512448310852,32.69446659088135,6.047748e-05,4.278165340423584,14.479265451431274,82.22095205673087,15.811235189437866,195.88099906011823,17700.68320775032,720,0.7019875,0.8855719566345215,259.7631967962836,22560000
564,95.49093064765418,-0.020329293,565.0003422520257,11.184375286102295,31.25508999824524,0.00042655173,4.302173614501953,14.421940565109253,76.39251412584295,15.758620262145996,195.53564321393114,17731.945116996765,726,0.70150834,0.8874809741973877,258.32818615830774,22600000
565,86.10997270804643,-0.020415422,813.4109881610029,12.596433639526367,32.702728509902954,0.000102537684,4.302584171295166,14.461738586425781,80.93711887863955,15.793757438659668,195.18350873689064,17764.654730558395,718,0.7009219,0.885425329208374,258.6341711212499,22640000
566,82.30108585866746,-0.020649265,602.0472623690936,11.066058874130249,31.250667333602905,8.564551e-05,4.3177406787872314,14.52144718170166,83.00723079302018,15.85696816444397,196.20487030641758,17795.912145137787,718,0.7002793,0.8900067806243896,260.42945713298417,22680000
567,86.98570572270121,-0.019955445,729.7256979319648,12.381395816802979,32.310643434524536,0.0007781618,4.30254054069519,14.290655374526978,77.05049276528753,15.616732597351074,193.19672771709446,17828.229475975037,734,0.6993639,0.8823122978210449,254.34140662140766,22720000
568,85.16168839694437,-0.019853054,557.7072206026538,10.879249811172485,30.674065113067627,0.0006476091,4.258778095245361,14.206681966781616,77.04403484122261,15.526107788085938,193.50807541558657,17858.91047000885,732,0.698225,0.8770782947540283,255.0902868611498,22760000
569,90.53399081651106,-0.0202455,568.6714948540434,12.550360202789307,32.4253876209259,-0.00014451091,4.2391676902771,14.300313949584961,77.86909521400398,15.625880002975464,193.16131874055117,17891.342636346817,734,0.697054,0.878828763961792,254.48790052402742,22800000
570,82.3111834236897,-0.019366086,668.7678752142671,11.137159824371338,31.115045309066772,-5.549631e-05,4.27338981628418,14.370872020721436,79.33991313548937,15.694550037384033,194.26531295108833,17922.46407532692,728,0.69618285,0.8810122013092041,256.7237051770439,22840000
571,86.5790114893598,-0.019520737,579.342453049433,12.46542239189148,32.3698296546936,0.0005364306,4.24548602104187,14.324213981628418,77.69856491897703,15.648989200592041,193.3784816562282,17954.84104204178,730,0.69522905,0.8791725635528564,254.9558351530964,22880000
572,87.7296677386601,-0.019640047,583.576394171938,11.291738510131836,31.292569398880005,0.00025096623,4.252072095870972,14.414233207702637,78.56843511716548,15.738858222961426,195.62043081716803,17986.140325784683,722,0.6942802,0.8773438930511475,258.82412100350956,22920000
573,82.39111298547165,-0.019722085,576.8131758352052,11.097311019897461,31.302818059921265,1.4669562e-05,4.304131984710693,14.55177354812622,77.1406228259211,15.891270399093628,192.3496328778761,18017.44995856285,738,0.6930753,0.8897442817687988,253.0308940743808,22960000
574,91.08245082507186,-0.019666374,580.3614971340429,12.503494024276733,32.46610713005066,-0.00016619847,4.2532641887664795,14.375982999801636,72.90763374637108,15.699294567108154,192.3374728602881,18049.9226167202,736,0.69217765,0.8797218799591064,252.68240553820445,23000000
575,87.01412894247645,-0.02060683,589.96463138634,11.308966398239136,31.31078815460205,0.0004414989,4.282744646072388,14.379735231399536,86.10400232150045,15.70909857749939,191.67497199561444,18081.240028381348,736,0.69133234,0.881345272064209,253.61811633068052,23040000
576,90.4940323214778,-0.020333597,545.995526447177,10.826470613479614,30.83631181716919,-0.00012004959,4.304986238479614,14.365368127822876,74.41122541424056,15.694887399673462,191.8613454755731,18112.083030223846,742,0.69065017,0.885282039642334,251.75178873793715,23080000
577,89.47351641209065,-0.019325934,584.2002116610644,12.426616191864014,32.23233699798584,0.00013476714,4.254587173461914,14.21657943725586,78.2036347156862,15.541243314743042,194.63421615162747,18144.32181406021,724,0.689924,0.8826026916503906,257.2321432322949,23120000
578,87.56019611107165,-0.02030736,591.3592330528767,11.227044820785522,31.339767932891846,0.0010912599,4.302725315093994,14.457684516906738,75.18983427308002,15.799975395202637,189.05642040715026,18175.668036460876,750,0.689194,0.8893051147460938,247.61460068436554,23160000
579,82.52817704373817,-0.01875385,621.0295469485468,12.500800132751465,32.53641724586487,5.718944e-05,4.301578998565674,14.3900625705719,76.55222859023118,15.724061012268066,192.09142026056358,18208.210840702057,741,0.68846667,0.8870584964752197,252.51277621968404,23200000
580,93.75463691954873,-0.019394113,735.1853941346379,12.769904375076294,32.92298626899719,3.8163515e-05,4.310904264450073,14.491962909698486,82.83543945739132,15.832229614257812,193.5750185387944,18241.14062976837,726,0.68788034,0.8902714252471924,256.11334367419374,23240000
581,85.8956364777061,-0.01999657,558.2759610237488,11.517693996429443,31.213787317276,7.145904e-05,4.23903751373291,14.130126953125,81.32349436671647,15.447166442871094,196.3024867279128,18272.360872745514,724,0.68752295,0.8726043701171875,260.1270463955378,23280000
582,84.08746756610876,-0.020333938,584.3732516084436,11.209654092788696,31.15481662750244,-1.7636241e-05,4.281276702880859,14.325149297714233,76.81908875872334,15.653878450393677,190.9235822124329,18303.52229642868,745,0.6872166,0.8823866844177246,250.7136261745675,23320000
583,80.5062471190691,-0.020422079,702.0089121118134,12.703485012054443,32.71241593360901,-0.000113180395,4.274892568588257,14.396883249282837,78.63649374190744,15.724077463150024,191.92795303262827,18336.241324424744,738,0.6866582,0.8827266693115234,252.59902151172614,23360000
584,83.34830475241505,-0.019428438,685.488507200561,11.192066669464111,31.2660653591156,3.767449e-05,4.296900749206543,14.422325372695923,82.7322435242772,15.767180442810059,195.5916491200147,18367.51395201683,720,0.68629324,0.893587589263916,259.45702870035336,23400000
585,85.71205282508568,-0.019714588,583.9834918868128,12.278198957443237,32.53774857521057,0.00056347053,4.357178688049316,14.548313856124878,77.49997492738274,15.892192602157593,193.77687297433084,18400.058965682983,730,0.68606615,0.8952405452728271,255.5728076066337,23440000
586,77.57125388379498,-0.019838778,765.7076806386502,11.279481172561646,31.275095462799072,-6.933634e-06,4.291943550109863,14.360185146331787,75.26066852045054,15.693746566772461,195.08523655965237,18431.34072947502,730,0.6858629,0.8854799270629883,257.2469479055445,23480000
587,96.35454142043606,-0.020435287,585.9501588499725,11.071927309036255,30.99029564857483,0.0001289709,4.266263008117676,14.311584949493408,77.42632358796314,15.642177104949951,193.20828977472615,18462.337579727173,737,0.6851845,0.8831408023834229,254.35904081105483,23520000
