Total Train Time (s),Q Predictions Min,Q Predictions Mean,Number of rollouts total,VF Loss,Z mean eval,KL Divergence,R Predictions Std,QF Loss,V Predictions Max,Policy mu Max,Policy mu Mean,Train Time (s),Log Pis Mean,Number of env steps total,KL Loss,Epoch Time (s),Policy log std Mean,Log Pis Min,Policy Loss,Z mean train,V Predictions Std,Policy log std Std,V Predictions Min,RF Loss,Sample Time (s),Z variance train,Policy mu Min,Q Predictions Std,Log Pis Std,R Predictions Min,R Predictions Mean,(Previous) Eval Time (s),R Predictions Max,V Predictions Mean,Z variance eval,Epoch,Policy log std Min,Policy log std Max,Policy mu Std,Q Predictions Max,Number of train steps total,AverageReturn_all_test_tasks,AverageReturn_all_train_tasks,Log Pis Max
29745.969139073044,-4247.63,-578.916,91600,167.703,0.224027,57.758140563964844,0.00140381,1223.34,-74.2345,3.461,-0.0031494,23.467887612991035,-1.07209,4730000,288.79071044921875,63.645562497898936,-0.573904,-12.7292,567.433,0.325609,535.703,0.20713,-4247.97,384.094,7.066502965986729,0.664779,-3.11233,536.807,3.28355,-0.00732427,-0.00330389,33.11117191892117,1.44547e-05,-568.887,0.178448,452,-1.98067,0.0738648,0.764739,-77.5755,453000,-233.867044518,-165.243690985,14.9665
29810.246221060865,-5359.42,-594.679,91800,125.517,0.333833,61.94672393798828,0.00131895,1245.02,-100.739,3.0457,-0.00748283,23.422703513875604,-0.935727,4740000,309.7336120605469,64.04823023360223,-0.593275,-11.6905,583.96,0.280902,518.047,0.213908,-5368.44,358.551,7.126383727416396,0.65542,-3.4666,521.582,3.35837,-0.00812136,-0.00360861,33.499142992310226,-0.000152162,-584.432,0.193348,453,-1.85401,0.0165409,0.763734,-103.077,454000,-225.539063687,-152.289257172,17.3552
29874.740159919485,-3832.69,-519.564,92000,141.774,0.23451,57.74605941772461,0.001369,1118.99,-80.567,2.85423,-0.0725234,23.27211453486234,-1.3655,4750000,288.73028564453125,64.11182605940849,-0.573209,-12.2518,509.813,0.206061,489.263,0.211462,-3876.44,316.026,7.109867908060551,0.697952,-4.36915,490.904,3.3203,-0.00871368,-0.00344023,33.729843616485596,0.00128528,-512.682,0.183294,454,-1.80048,-0.0246487,0.724357,-79.3506,455000,-242.605744017,-179.617900516,20.2509
29938.664508004673,-3922.36,-490.694,92200,116.945,0.275238,60.08807373046875,0.00149203,1101.03,-66.9821,3.33639,-0.0897911,23.437249155715108,-1.50985,4760000,300.44036865234375,64.86978554632515,-0.55622,-11.7518,482.142,0.22823,498.809,0.20811,-3937.97,356.249,7.318802720867097,0.681465,-3.21145,501.203,3.22233,-0.00821444,-0.00346909,34.11373366974294,0.000108766,-483.721,0.170172,455,-2.01861,0.0320849,0.719674,-64.7611,456000,-261.301395693,-183.546483075,15.2489
30002.21382557135,-3253.1,-384.96,92400,102.133,0.253705,56.254661560058594,0.00122983,751.86,-70.2761,3.11251,-0.0415862,23.244579838588834,-1.93569,4770000,281.2733154296875,63.51891229208559,-0.534812,-9.83948,378.343,0.230183,379.575,0.196136,-3279.31,234.591,7.1044244868680835,0.745497,-2.90631,382.325,3.00576,-0.00769505,-0.00347477,33.16990796662867,-0.000139259,-379.15,0.169469,456,-1.68916,0.033082,0.674545,-68.7785,457000,-196.480239297,-158.78384589,16.3326
30065.896050796844,-4665.32,-553.021,92600,135.107,0.277441,58.216407775878906,0.00131199,1130.87,-53.3978,3.34247,-0.0637361,23.360961229540408,-1.27334,4780000,291.08203125,63.72118669655174,-0.57641,-9.00793,545.426,0.222828,501.415,0.219498,-4650.2,296.257,7.158247307874262,0.667587,-4.49821,503.604,3.25629,-0.0089456,-0.00336554,33.20197815913707,-5.6233e-05,-544.555,0.178001,457,-1.79538,-0.00711119,0.739523,-49.1122,458000,-232.850980561,-184.208745843,19.6272
30129.003630704246,-4332.18,-535.881,92800,132.189,0.212074,59.96065139770508,0.00144454,1044.62,-55.7473,3.28579,-0.0591062,23.039110123179853,-1.30822,4790000,299.8032531738281,63.28477046452463,-0.580232,-13.016,527.384,0.23963,488.3,0.205565,-4316.19,316.624,7.080971851944923,0.692485,-3.17398,493.7,3.14554,-0.00875495,-0.00354602,33.16468848939985,0.00039568,-526.018,0.167239,458,-1.8148,-0.0195954,0.732372,-59.5031,459000,-246.312204576,-153.811332243,14.4913
30193.23491277732,-4265.16,-661.941,93000,159.178,0.266896,62.02423095703125,0.00133706,1139.26,-114.746,3.40395,-0.0463592,23.56797229871154,-0.763025,4800000,310.12115478515625,63.798683195374906,-0.567761,-9.98695,653.626,0.343471,529.479,0.218779,-4186.77,429.138,7.241570580750704,0.659806,-3.35805,534.295,3.38257,-0.00871566,-0.00337121,32.989140315912664,-8.95539e-05,-649.89,0.178991,459,-1.90557,0.0514912,0.806535,-117.61,460000,-200.692570102,-161.943262312,20.8331
30256.835092827678,-5031.37,-483.631,93200,166.622,0.232492,56.300445556640625,0.00133637,1119.13,-91.5421,3.94137,-0.035907,23.460221990011632,-1.46898,4810000,281.5022277832031,63.97516038548201,-0.565589,-11.5127,476.635,0.214388,447.487,0.212004,-5014.5,310.735,7.091401348821819,0.636718,-2.98181,446.837,3.23588,-0.00829962,-0.00315989,33.42353704664856,0.000739024,-480.992,0.179056,460,-1.88576,-0.0234241,0.736226,-90.0164,461000,-186.750427623,-175.605894,18.5467
30320.06772957556,-4799.25,-462.508,93400,133.56,0.376156,57.46485137939453,0.00135005,1113.64,-71.0115,3.68774,-0.0281543,23.133489675819874,-1.41176,4820000,287.3242492675781,63.20824641548097,-0.566305,-10.0628,457.294,0.232299,450.46,0.203071,-4811.42,262.282,7.024433150887489,0.715836,-3.46943,452.995,3.16952,-0.00732806,-0.0031143,33.05032358877361,0.000254739,-456.09,0.190363,461,-1.81607,0.00677276,0.730362,-74.0881,462000,-230.240865694,-168.2794594,20.4369
30383.778387985192,-5028.15,-511.663,93600,165.478,0.358519,59.179813385009766,0.00136762,1133.65,-93.6252,3.36198,0.0437216,22.948988432995975,-1.28464,4830000,295.8990783691406,63.065200347453356,-0.564851,-9.72089,501.609,0.298613,494.504,0.216949,-4872.08,322.862,7.039693125523627,0.691717,-2.99872,498.039,3.41182,-0.0101005,-0.00334315,33.076518788933754,9.58467e-05,-504.367,0.179049,462,-1.98909,0.104939,0.744767,-94.9411,463000,-230.487880055,-170.575530182,19.6855
30447.394998105243,-4643.63,-546.511,93800,108.431,0.206957,55.80828094482422,0.00140694,934.924,-72.7853,3.00039,-0.0498279,23.352004039101303,-1.20742,4840000,279.0414123535156,64.2382478453219,-0.570354,-12.7897,538.068,0.264199,465.942,0.204467,-4604.58,375.198,7.162544569000602,0.712842,-3.81674,469.043,3.07885,-0.00731171,-0.00316346,33.72369923721999,0.00136062,-538.029,0.172238,463,-1.7251,0.0651683,0.745035,-74.256,464000,-267.574637823,-180.829940443,16.1772
30511.267037856393,-3772.76,-539.815,94000,118.591,0.144575,55.825138092041016,0.00140122,923.552,-68.7605,2.92109,-0.0281403,23.180046220310032,-1.01126,4850000,279.1257019042969,63.32074217032641,-0.583796,-10.7659,532.171,0.295493,457.168,0.214322,-3761.73,381.794,7.0367730632424355,0.707441,-4.54078,456.604,3.27154,-0.00740933,-0.00317317,33.103922886773944,0.000615536,-535.989,0.171478,464,-1.94967,-0.0102499,0.768741,-72.4433,465000,-240.592133563,-151.239098551,17.2387
30576.596307829954,-4351.89,-568.291,94200,163.459,0.170493,55.75669860839844,0.0013471,975.034,-72.643,2.95264,-0.012439,23.4499818906188,-1.23367,4860000,278.78350830078125,64.29403440188617,-0.575305,-14.8553,560.292,0.334954,495.599,0.213226,-4309.19,393.736,7.18721367046237,0.669017,-3.11386,500.022,3.29321,-0.0101487,-0.00362714,33.656838840804994,-0.000117064,-556.157,0.160406,465,-2.02513,0.000684261,0.753518,-76.2325,466000,-218.67927323,-176.678014113,18.2353
30640.531521053985,-4460.39,-542.898,94400,170.786,0.301252,58.951927185058594,0.00134966,1176.67,-78.8403,4.14145,0.0144348,23.215203419327736,-1.16911,4870000,294.7596435546875,65.3111598175019,-0.574802,-11.4665,536.193,0.298739,477.218,0.205785,-4520.9,342.307,7.402094246819615,0.682558,-4.40262,480.43,3.33631,-0.00792052,-0.0029571,34.69386215135455,0.000646563,-533.073,0.176697,466,-1.71733,-0.0341185,0.7581,-80.6137,467000,-247.218937341,-166.278688616,14.0138
30704.38730479125,-4794.36,-645.991,94600,165.969,0.234292,60.59789276123047,0.00125683,1445.33,-72.6965,4.29868,-0.0184482,23.450843191705644,-0.876935,4880000,302.9894714355469,63.867554338648915,-0.573532,-10.2041,635.847,0.329178,543.679,0.219134,-4783.52,462.0,7.097033687867224,0.67782,-3.93937,548.085,3.53793,-0.00764596,-0.00332715,33.31967745907605,0.000685441,-638.675,0.164269,467,-2.40996,0.00971374,0.786427,-71.858,468000,-209.902992219,-154.859965694,26.5476
30767.905916513875,-4821.46,-542.917,94800,125.775,0.360968,57.14967346191406,0.00141515,1311.46,-68.8959,3.70708,-0.00974922,23.330974553711712,-1.12247,4890000,285.74835205078125,63.75060901232064,-0.588743,-10.7607,529.722,0.258486,515.87,0.216658,-4846.01,362.177,7.11000578571111,0.705327,-2.79126,519.152,3.33924,-0.00758658,-0.00347545,33.309628672897816,0.000126666,-533.021,0.179872,468,-1.72033,0.000739992,0.752807,-70.6988,469000,-215.339910388,-165.722317702,18.073
30831.207508431748,-4723.87,-523.197,95000,129.728,0.25997,57.62059783935547,0.00149516,1036.28,-63.9343,3.15519,-0.0022919,23.29404805507511,-1.27381,4900000,288.1029968261719,63.4005161402747,-0.556744,-11.1513,514.942,0.276896,477.013,0.210901,-4610.67,328.383,7.027128865942359,0.720792,-3.82574,478.815,3.32061,-0.00762769,-0.00331607,33.079339219257236,0.00192219,-512.94,0.177975,469,-1.76412,-0.00341308,0.762275,-68.6936,470000,-190.788646248,-160.588046945,14.2068
30895.18746923562,-5708.95,-532.245,95200,170.976,0.236807,60.205745697021484,0.0013927,914.307,-66.602,3.31142,-0.0350176,23.21362301427871,-1.3581,4910000,301.0287170410156,63.24929061718285,-0.572585,-10.4942,522.974,0.208238,511.717,0.21294,-5752.21,346.83,7.0534727070480585,0.658789,-3.63126,511.11,3.30178,-0.00810584,-0.00369806,32.98219489585608,0.000573889,-526.737,0.176138,470,-1.67064,0.0798011,0.733007,-66.0791,471000,-223.620967166,-194.673737126,22.2175
30958.928606256843,-3979.24,-531.496,95400,134.134,0.202719,65.47627258300781,0.00139219,1044.04,-84.2806,3.21298,-0.037624,23.288574662990868,-1.30984,4920000,327.38134765625,64.11455835588276,-0.554459,-12.4947,523.603,0.326915,497.736,0.202631,-3918.39,367.558,7.111278176307678,0.707514,-3.35558,502.572,3.40503,-0.00742748,-0.0033473,33.71470551658422,-0.000261058,-521.518,0.175548,471,-1.67231,0.0567366,0.747533,-87.8327,472000,-225.473132608,-171.688229872,13.2815
31022.56775260903,-4090.36,-501.299,95600,194.975,0.308953,53.35980224609375,0.00125596,930.102,-81.3611,3.57193,-0.0400199,23.13871663250029,-1.16261,4930000,266.79901123046875,63.57385620009154,-0.575117,-14.2211,492.259,0.343492,459.859,0.21193,-4137.21,336.856,7.092463199980557,0.681336,-3.41321,457.855,3.33685,-0.00779345,-0.00331228,33.34267636761069,0.0006168,-497.153,0.169933,472,-1.81078,-0.0453744,0.753104,-86.2018,473000,-217.462710781,-149.643673202,21.3707
31087.106053029187,-5612.12,-606.034,95800,203.101,0.327837,63.31949996948242,0.00117025,941.869,-57.7707,3.56692,-0.0763029,23.27344478853047,-1.03598,4940000,316.5975036621094,63.73497706186026,-0.557213,-9.75253,597.171,0.221441,575.114,0.212654,-5606.17,398.028,7.051736304536462,0.672875,-3.68333,573.965,3.2919,-0.00709355,-0.00325506,33.40979596879333,0.000718537,-602.75,0.185764,473,-1.84114,0.119153,0.773386,-49.8951,474000,-228.209960475,-180.450120805,14.6306
31151.13945293799,-3155.53,-463.801,96000,93.9622,0.25418,57.69825744628906,0.00128195,673.158,-77.9665,3.48156,-0.0406335,23.06441873125732,-1.57052,4950000,288.49127197265625,64.58397383894771,-0.580346,-10.8906,457.029,0.329101,422.397,0.205415,-3173.41,314.46,7.30468740966171,0.671684,-3.59747,423.232,3.14935,-0.00766467,-0.00339747,34.214867698028684,0.000988022,-457.798,0.181904,474,-1.71231,-0.0659573,0.697949,-79.9504,475000,-201.361242258,-164.477674463,20.9844
31215.00401788391,-4137.9,-553.379,96200,196.685,0.249643,59.19235610961914,0.00154485,1238.43,-75.8617,3.35851,-0.0281779,23.427986598573625,-1.10668,4960000,295.9617919921875,64.13134038634598,-0.568605,-10.9343,547.121,0.293939,454.8,0.217033,-4135.22,374.93,7.037237382493913,0.681359,-3.59041,456.071,3.314,-0.00832516,-0.00341637,33.666116405278444,0.000820157,-551.169,0.167582,475,-1.80445,-0.00190228,0.762477,-75.9663,476000,-239.40330533,-173.904155336,16.3011
31279.218842477538,-4832.1,-610.861,96400,160.32,0.259298,63.08103942871094,0.00140302,1220.66,-66.1681,2.86216,-0.0469291,23.42878265399486,-0.92018,4970000,315.40521240234375,63.987977533601224,-0.579431,-11.1934,602.569,0.323458,547.925,0.217521,-4952.48,437.083,7.158049680292606,0.663788,-3.69884,550.132,3.44887,-0.0086526,-0.00343332,33.40114519931376,3.07761e-05,-603.151,0.182748,476,-1.87613,-0.00524643,0.785762,-73.4564,477000,-252.154896375,-181.345800743,19.2476
31343.121953135356,-4109.35,-527.24,96600,241.594,0.241916,58.308631896972656,0.00138202,1085.3,-93.4693,4.25233,-0.0596725,23.418668490834534,-1.29439,4980000,291.54315185546875,64.20306586381048,-0.574967,-12.4428,515.956,0.297227,476.175,0.212488,-4137.29,342.047,7.154639467597008,0.679227,-4.29679,474.147,3.26172,-0.0102075,-0.00336312,33.62975790537894,0.00029624,-525.222,0.161937,477,-1.83006,0.00444883,0.749698,-97.4092,478000,-208.359603026,-165.321893437,18.749
31406.91509374045,-4938.04,-500.078,96800,118.699,0.245837,59.44060134887695,0.00156031,829.879,-72.1621,3.10563,-0.00920098,23.484454191289842,-1.33734,4990000,297.2030029296875,63.9187386399135,-0.579902,-11.8931,492.047,0.235659,477.309,0.212945,-4953.87,316.898,7.102480205707252,0.703951,-3.41384,481.353,3.28153,-0.00849845,-0.00341984,33.331804242916405,0.000819224,-489.593,0.171791,478,-1.91379,0.00533187,0.733301,-75.2142,479000,-222.545255651,-174.106189124,14.0439
31470.605791288428,-4441.83,-540.59,97000,230.181,0.16693,59.99631881713867,0.00137016,1006.45,-65.9558,3.29688,-0.000935126,23.463655192404985,-1.27706,5000000,299.9815979003906,63.760515100322664,-0.587702,-10.4184,531.543,0.251678,518.044,0.218745,-4487.12,380.188,7.088903949595988,0.653603,-2.82416,518.68,3.31532,-0.00771274,-0.00333484,33.20795595832169,-0.00021169,-540.719,0.17787,479,-1.84539,-0.00952268,0.74293,-65.3758,480000,-260.01251866,-177.678051183,18.3882
31534.959652934223,-4264.19,-471.174,97200,104.108,0.189027,55.54735565185547,0.00134278,791.057,-71.5221,3.44143,-0.0492709,23.1548714293167,-1.57254,5010000,277.7367858886719,63.36246438603848,-0.574083,-12.3272,462.977,0.252815,447.398,0.209115,-4273.65,295.788,7.068049467168748,0.67457,-2.57846,450.693,3.16466,-0.00685389,-0.00331834,33.139543489553034,0.000482768,-464.435,0.175056,480,-1.68114,0.0194514,0.708506,-70.1785,481000,-216.383824463,-158.588438339,13.4463
31599.265139326453,-4024.59,-446.632,97400,156.9,0.288332,55.11685562133789,0.0013083,982.674,-62.4739,3.30148,-0.0379418,23.539100314490497,-1.72471,5020000,275.58428955078125,64.98113502096385,-0.560473,-9.7205,440.186,0.292041,473.016,0.20598,-4004.41,300.737,7.309263318777084,0.650109,-2.91982,475.089,3.06567,-0.00749434,-0.00343213,34.132771387696266,0.000381553,-441.615,0.17475,481,-1.60525,-0.0314156,0.688285,-63.8508,482000,-194.722727843,-179.566123474,13.7804
31663.150427317247,-6001.69,-554.838,97600,166.466,0.237717,60.31648635864258,0.00150014,1353.54,-75.6367,3.73015,0.00670512,23.37708440143615,-1.05559,5030000,301.5824279785156,63.944269739091396,-0.592185,-12.3801,544.542,0.255635,502.616,0.22357,-5868.93,376.734,7.108223202638328,0.673671,-3.33562,508.698,3.41522,-0.00768149,-0.00325174,33.45896213501692,0.000856389,-541.981,0.171597,482,-2.27977,-0.026841,0.760344,-76.3437,483000,-219.713946398,-168.095712028,19.5127
31726.75871392712,-4245.45,-564.772,97800,169.297,0.100208,57.17581558227539,0.00125692,1143.88,-74.5455,2.65869,-0.0691834,23.18619615584612,-1.06285,5040000,285.87908935546875,63.68469272647053,-0.582595,-10.7443,555.229,0.333433,473.051,0.218825,-4307.82,383.581,7.0967397494241595,0.686286,-3.31684,474.647,3.34747,-0.00769073,-0.00330685,33.40175682120025,-0.000325476,-557.341,0.180101,483,-1.66538,0.0121284,0.770826,-75.3274,484000,-211.322098886,-171.253050178,15.2603
31790.217585884035,-5110.32,-498.412,98000,131.173,0.223727,54.913150787353516,0.00149952,1573.05,-56.7637,4.31646,-0.00328383,23.35593149717897,-1.10421,5050000,274.5657653808594,63.781488152220845,-0.584971,-9.83207,488.854,0.290256,458.728,0.216501,-5128.64,312.282,7.098514245823026,0.705578,-3.01416,460.384,3.24639,-0.00994858,-0.00319762,33.32704240921885,0.000700554,-492.966,0.168359,484,-1.92337,0.00482368,0.749376,-55.3412,485000,-217.205088526,-177.973432379,20.6052
31853.945968758315,-5873.4,-509.901,98200,150.526,0.236765,56.38642883300781,0.00155703,897.825,-72.5328,3.62131,-0.0157493,23.357628763653338,-1.39078,5060000,281.93212890625,63.425148364156485,-0.572237,-9.61629,502.269,0.252524,527.382,0.215145,-5916.5,360.126,7.0612572357058525,0.654834,-3.32647,531.906,3.30911,-0.00812761,-0.0035017,33.006262364797294,0.000781805,-500.47,0.174314,485,-1.8043,0.0266874,0.723792,-74.1743,486000,-205.960948016,-165.620334819,15.3124
31918.196205438115,-4673.84,-536.716,98400,115.869,0.183533,51.46036911010742,0.00148073,1103.73,-95.4353,3.151,0.0298266,23.361122535541654,-1.23819,5070000,257.3018493652344,63.77745079714805,-0.587351,-10.6641,523.377,0.241488,483.318,0.21531,-4673.08,378.633,7.1049208315089345,0.68371,-2.92718,487.511,3.30697,-0.00822555,-0.00339927,33.31140743009746,0.000360031,-524.125,0.170891,486,-1.79156,-0.00415522,0.734263,-97.4535,487000,-239.625208777,-158.509029377,23.0221
31982.310215051286,-3320.82,-483.362,98600,115.259,0.263789,54.441959381103516,0.00149889,959.924,-67.9025,3.15461,-0.0394296,23.37974946387112,-1.35141,5080000,272.2098083496094,64.3282371563837,-0.575052,-10.7937,474.907,0.3609,426.942,0.20938,-3298.72,362.07,7.162746164947748,0.724444,-2.9572,429.961,3.26241,-0.0113323,-0.0035139,33.785741527564824,-8.40486e-05,-476.502,0.169465,487,-1.77353,0.019966,0.734952,-65.0332,488000,-227.391764072,-145.326559378,13.8698
32046.06820397824,-6182.18,-532.811,98800,137.704,0.254424,57.10527420043945,0.00147855,1084.61,-80.0575,3.94919,-0.0236586,23.201333005912602,-1.39005,5090000,285.5263671875,63.92570028733462,-0.576786,-13.5448,523.733,0.294522,500.132,0.211929,-6193.51,372.362,7.150986302644014,0.712802,-3.50108,504.732,3.34298,-0.00843906,-0.0034461,33.573380978778005,0.00126707,-523.138,0.177358,488,-1.93169,0.0231596,0.733441,-82.1603,489000,-217.707759423,-162.686786436,25.659
32109.91302363854,-3809.72,-463.991,99000,120.383,0.118648,58.268211364746094,0.00137365,886.378,-40.1011,3.8493,-0.0476641,23.37722130306065,-1.64948,5100000,291.341064453125,63.91181594785303,-0.56411,-11.028,455.69,0.219031,454.176,0.211242,-3801.32,314.985,7.12720656581223,0.71404,-4.01029,456.493,3.1624,-0.00770366,-0.00359417,33.40738807898015,0.00054046,-455.48,0.184423,489,-1.84982,-0.0124405,0.709122,-47.4383,490000,-224.755222758,-171.871205587,20.1726
32173.520911513828,-4529.41,-533.234,99200,138.947,0.214777,55.62041091918945,0.00131568,990.85,-60.7591,3.3746,0.000820098,23.356104490347207,-1.20222,5110000,278.10205078125,63.80902521125972,-0.585332,-11.6001,527.114,0.208238,490.66,0.225912,-4573.64,378.574,7.110536118037999,0.695234,-3.03277,492.009,3.31675,-0.00812273,-0.00337356,33.34238460287452,0.000104147,-522.55,0.180259,490,-1.88749,0.0129139,0.744804,-61.4646,491000,-214.42673103,-150.629659504,12.8598
32237.269600077532,-4760.71,-501.921,99400,145.445,0.211237,57.39009094238281,0.00134588,1155.63,-58.9325,3.18962,-0.0312579,23.344281762838364,-1.20811,5120000,286.950439453125,63.56289917882532,-0.55563,-11.5344,493.556,0.264041,506.487,0.218599,-4798.8,355.269,7.075792252086103,0.660647,-3.56411,505.714,3.43396,-0.007149,-0.00319739,33.14282516390085,0.00039959,-495.894,0.179778,491,-1.7948,0.0761277,0.765625,-59.5731,492000,-207.109866474,-158.665268,15.2432
32300.76354135573,-4796.65,-509.754,99600,130.389,0.311842,58.9705924987793,0.00128685,950.149,-45.2533,4.43888,-0.0759349,23.303937228396535,-1.38484,5130000,294.85296630859375,63.736027215607464,-0.559314,-12.3045,500.574,0.247879,507.578,0.214328,-4754.46,316.809,7.101570839062333,0.735835,-3.90567,511.11,3.33145,-0.00740318,-0.00356358,33.330519148148596,0.000233569,-499.806,0.17027,492,-1.94513,0.0499206,0.742898,-43.185,493000,-218.246155704,-156.499558363,17.065
32364.296369496733,-3726.64,-524.833,99800,173.585,0.0991531,59.16297149658203,0.00149358,1335.59,-77.9733,3.68566,-0.0467256,23.41207961551845,-1.39603,5140000,295.8148498535156,63.54949112329632,-0.565404,-10.1185,519.161,0.330923,515.207,0.213311,-3759.51,331.969,7.047254886478186,0.684795,-3.07661,515.435,3.16394,-0.0101219,-0.00347963,33.090156621299684,0.000448995,-514.641,0.161799,493,-2.0216,0.0513471,0.731987,-77.5062,494000,-246.661985555,-163.595122696,15.2673
32429.590788810514,-3509.21,-489.189,100000,157.616,0.247554,54.529388427734375,0.00131334,1054.1,-67.6405,2.95508,-0.00836043,23.69896754063666,-1.16787,5150000,272.6469421386719,63.806064740754664,-0.553722,-11.9476,482.317,0.262803,431.827,0.211409,-3480.68,340.882,7.031589075922966,0.702129,-3.29201,435.907,3.29626,-0.00853878,-0.0036087,33.07550812419504,-0.000109359,-481.742,0.162099,494,-1.66018,0.0721121,0.765194,-63.9728,495000,-229.740448071,-164.968888647,17.8426
32494.223959861323,-4102.94,-499.7,100200,125.106,0.286997,56.35356140136719,0.00147344,914.43,-70.7968,4.06112,-0.00613758,23.298072283156216,-1.20921,5160000,281.767822265625,65.17426724173129,-0.577884,-11.4566,490.123,0.204163,446.953,0.209585,-4084.87,348.369,7.310752828605473,0.645336,-3.30809,450.96,3.37959,-0.00899448,-0.00332224,34.5654421299696,0.00131139,-489.738,0.166206,495,-1.85623,-0.00355884,0.742621,-69.1301,496000,-223.402346125,-160.636853569,15.5598
32557.522247322835,-5216.29,-451.883,100400,124.706,0.260483,54.240753173828125,0.00139139,1093.94,-64.8087,3.17854,-0.0412807,23.051282377913594,-1.40668,5170000,271.2037658691406,64.29666351526976,-0.557546,-10.4671,443.277,0.229721,430.982,0.210558,-5243.88,301.929,7.219323858618736,0.716068,-4.63648,431.943,3.22887,-0.00932069,-0.00360613,34.026057278737426,0.000126226,-444.823,0.163227,496,-1.67251,0.0106585,0.720995,-57.7642,497000,-211.869985214,-166.707959157,16.5057
32622.072276449762,-3636.18,-470.355,100600,184.741,0.257444,56.072486877441406,0.00138042,1006.63,-66.007,3.24512,-0.0128281,23.359277392737567,-1.45918,5180000,280.3624267578125,63.433068446815014,-0.579361,-12.9741,464.13,0.265385,456.107,0.206553,-3656.31,321.061,7.044230091385543,0.658118,-3.76941,454.001,3.25625,-0.0101632,-0.00341363,33.0295609626919,0.00148382,-469.85,0.174042,497,-1.70119,-0.0315298,0.716439,-58.0718,498000,-214.172303179,-175.605121128,17.3097
32686.783124084584,-5273.34,-527.956,100800,155.121,0.324718,62.40530014038086,0.00143287,1032.89,-70.6429,3.56291,-0.00642984,23.757280664518476,-1.33803,5190000,312.0264892578125,65.17418188694865,-0.570256,-9.81482,521.316,0.354696,537.054,0.215213,-5214.34,380.032,7.268428472802043,0.686659,-3.02235,539.189,3.4407,-0.00818573,-0.00337295,34.14847274962813,0.000123268,-518.103,0.187275,498,-1.91181,0.0512705,0.743584,-74.4934,499000,-225.410360762,-147.756391957,16.4
32750.230091184378,-4044.66,-480.984,101000,127.008,0.290702,54.83673095703125,0.00137845,1023.28,-55.8812,3.37129,-0.0732995,23.275404499843717,-1.2898,5200000,274.18365478515625,64.1280012326315,-0.567116,-9.7007,470.765,0.252468,472.774,0.220093,-4090.25,329.792,7.165666734799743,0.687519,-3.74018,473.632,3.29895,-0.00764206,-0.00329652,33.686929997988045,2.72655e-05,-473.687,0.159734,499,-1.72447,0.0215999,0.738588,-54.38,500000,-216.134527107,-143.098080071,18.6382
32813.88868742995,-5379.07,-477.745,101200,108.819,0.329549,51.79035949707031,0.00139023,1190.04,-67.4691,3.25582,-0.0492113,23.264712563715875,-1.43998,5210000,258.9517822265625,63.29819283261895,-0.567175,-9.76948,469.153,0.254941,443.316,0.215279,-5363.47,306.775,7.02563607878983,0.712679,-2.57619,447.082,3.23723,-0.00855581,-0.0033333,33.007844190113246,0.000888605,-467.963,0.169297,500,-1.88944,0.0500986,0.726669,-65.9644,501000,-195.852108537,-153.416649825,16.7195
32877.413352858275,-4323.62,-446.685,101400,120.099,0.38386,56.099945068359375,0.00126705,997.096,-39.9405,2.74184,-0.0387727,23.4091195743531,-1.39392,5220000,280.4997253417969,63.872766827233136,-0.55736,-10.0322,439.783,0.227652,443.642,0.21701,-4267.82,327.232,7.093744912184775,0.67406,-2.98334,444.493,3.26964,-0.00710335,-0.00333957,33.36990234069526,8.97762e-05,-443.327,0.176602,501,-1.89751,0.00337926,0.729295,-35.8153,502000,-216.193530129,-174.362158239,12.6436
32940.73403486796,-4755.04,-505.012,101600,118.668,0.273011,63.58612823486328,0.00144865,1064.01,-55.4431,4.6777,0.0137391,23.180484394542873,-1.31844,5230000,317.9306335449219,63.25896188337356,-0.569331,-10.7512,496.415,0.323874,494.372,0.211877,-4698.17,379.92,7.0545439645648,0.673063,-5.0449,500.152,3.37649,-0.00795439,-0.00323421,33.023933524265885,0.000654908,-493.184,0.17716,502,-1.8662,-0.0110583,0.738018,-55.3724,503000,-199.639981847,-158.876583265,21.4565
33004.05583145283,-4472.2,-534.728,101800,129.586,0.272389,55.76406478881836,0.00135474,951.448,-66.9269,3.32671,-0.0275155,23.29030696954578,-1.0718,5240000,278.8203125,63.42516940180212,-0.573164,-11.3283,527.279,0.193962,448.564,0.218277,-4505.01,362.109,7.047562583349645,0.696954,-3.47449,449.565,3.31927,-0.00692822,-0.00314374,33.087299848906696,0.000126687,-527.177,0.168579,503,-1.79891,0.0302229,0.762561,-68.8371,504000,-204.00622697,-160.84712061,14.0834
33067.43380177487,-5658.46,-524.161,102000,147.789,0.180286,56.10002899169922,0.00138302,908.251,-90.147,4.02157,-0.0579337,23.354114027693868,-1.25613,5250000,280.5001525878906,63.37069950159639,-0.578376,-9.42346,517.585,0.283875,520.197,0.21589,-5620.64,378.771,7.030813578516245,0.69397,-3.73983,524.989,3.36219,-0.00867874,-0.00333419,32.98577189538628,0.000514122,-512.243,0.178794,504,-1.86695,0.0903931,0.738667,-88.9681,505000,-225.27941803,-140.040760866,30.0811
