Step_0-MaxForwardReturn,Step_1-AverageForwardReturn,KLInner,Step_0-MinForwardReturn,Step_0-StdForwardReturn,Itr,Step_1-AverageCtrlCost,n_timesteps,Step_1-MaxReturn,KLCoeffInner,Time-TotalInner,Step_1-EnvExecTime,Time,LossBefore,Step_1-AveragePolicyStd,Step_1-AverageDiscountedReturn,Step_1-StdReturn,Step_0-AverageReturn,LossAfter,Step_0-AverageCtrlCost,Time-SampleProc,Step_0-NumTrajs,Time-MAMLSteps,Time-OuterStep,Step_0-StdReturn,Step_0-AverageForwardReturn,Step_0-PolicyExecTime,Step_0-AveragePolicyStd,Step_1-StdForwardReturn,ItrTime,Step_0-MaxReturn,Step_1-NumTrajs,Time-Sampling,Step_1-PolicyExecTime,Step_1-AverageReturn,Step_0-EnvExecTime,Step_1-AverageAbsPolicyMean,Step_0-MinReturn,Step_1-MinReturn,Step_1-MinForwardReturn,Time-InnerStep,Step_0-AverageAbsPolicyMean,Step_0-AverageDiscountedReturn,Step_1-MaxForwardReturn
-0.3869683186319227,-2.0462301989038845,0.0068693697,-4.774280625361387,0.9902730197714498,287,0.3222735075437464,92160000,-111.44969828343966,0.0,59.14681434631348,25.14017343521118,18134.208835363388,-4.4595447e-09,0.39431417,-212.07369901717317,175.21022036772507,-566.002896533273,-0.0039376384,0.31551847882981876,2.151449203491211,800,4.3421995639801025,4.3420398235321045,198.0505989547664,-2.5122115258331057,0.9282634258270264,0.39439005,0.8770628805192925,63.511149883270264,-139.68078152115135,800,56.682790994644165,2.8058860301971436,-474.15827330136307,25.104074239730835,0.535094,-1018.6825351071351,-970.9265192347722,-4.521571576645805,0.21137785911560059,0.52125955,-243.71038294888928,-0.2311534687733584
-0.2973409462878735,-1.9713248198924278,0.0065381015,-4.946714402072046,0.9566343631767735,288,0.32416432728048883,92480000,-151.38059255717144,0.0,59.10383439064026,25.078062534332275,18197.68404150009,2.2530553e-09,0.3931538,-209.41756721513136,164.5642525329101,-582.2149332697912,-0.0028542222,0.31477353352793497,2.2649707794189453,800,4.348633527755737,4.348469972610474,191.33343164755306,-2.5940106536822767,0.9275801181793213,0.39315423,0.8216626452790438,63.47448945045471,-125.06326319837362,800,56.52668333053589,2.81005859375,-459.5616259137367,25.01039958000183,0.54105645,-1052.577369231793,-949.877537347236,-4.429301905676146,0.2104642391204834,0.51970065,-251.27838627969416,-0.44054755536102874
-0.40736394456336406,-1.9723136357533906,0.005469828,-4.743210199157977,0.9294783927698202,289,0.3208944707211107,92800000,-129.60227055140697,0.0,59.11771249771118,25.258440017700195,18261.163123846054,-3.2961374e-09,0.39184126,-207.49085449252576,152.04998807065192,-570.0255524027635,-0.0035062544,0.3143838346050959,2.109262704849243,800,4.338645696640015,4.338485956192017,185.95946845804124,-2.5334485906192947,0.9305839538574219,0.3918302,0.7608355513151616,63.47846746444702,-141.17596045937867,800,56.695958614349365,2.7958786487579346,-459.10522522528686,25.02787446975708,0.53427136,-1015.8317261221293,-893.7613854461819,-4.140390418656094,0.2116374969482422,0.5196332,-245.6150511432226,-0.32802468229717086
-0.293390828434841,-2.0344797067257216,0.0068036527,-4.686325667625783,0.9691964951697181,290,0.32178347972610033,93120000,-115.07735173598599,0.0,59.10277462005615,25.154044151306152,18324.627304792404,1.1176127e-11,0.3902405,-213.19255090537845,166.95514953769532,-573.8636156178931,-0.0041617183,0.3146126335112844,2.117357015609741,800,4.3393683433532715,4.3392040729522705,193.94575362181212,-2.552392656033229,0.9288153648376465,0.39036098,0.8351470181181768,63.46357560157776,-120.44173290209531,800,56.67280721664429,2.8143084049224854,-471.71709426204194,25.089697122573853,0.5371468,-1001.25739199648,-947.5380308426539,-4.415792318070876,0.21115612983703613,0.5215184,-247.6306062314786,-0.27056795130468975
-0.3932134936784813,-2.0691726329647895,0.0059671374,-4.866554306693557,0.9648982267788055,291,0.3196516818342079,93440000,-120.72924279667477,0.0,59.229453563690186,25.20842480659485,18388.205213546753,-6.935745e-09,0.3887282,-214.49245942854017,182.12263857135952,-559.7416347933723,-0.0039991154,0.31289884191672784,2.091546058654785,800,4.325918436050415,4.325751781463623,192.93240623353182,-2.4834915098594283,0.924971342086792,0.38876742,0.9102949950265042,63.57732081413269,-141.19535835511874,800,56.82622313499451,2.79575252532959,-478.23020463491076,25.18170928955078,0.53446716,-1037.7525896251932,-1201.4560867283458,-5.652525379418498,0.21053242683410645,0.5187208,-241.7297927506552,-0.2977360013827785
-0.14376203577637164,-1.9269195304294107,0.00829769,-4.551903467880414,1.0562416240796304,292,0.3202004771233164,93760000,-110.29321516459781,0.0,59.210253953933716,25.194567680358887,18451.770718574524,-7.621946e-10,0.38705897,-201.00538181658433,175.30074102088216,-532.4865456677061,-0.0033690606,0.31316124211818913,2.0827231407165527,800,4.333306789398193,4.333142280578613,211.24701453028894,-2.3469423754476484,0.929095983505249,0.38711628,0.8763148935563375,63.56481122970581,-90.51445100871803,800,56.81513452529907,2.802297353744507,-449.88852454571344,25.17793560028076,0.534589,-975.4098330694601,-969.0562048138626,-4.5176193874131565,0.21105217933654785,0.5196489,-229.7563433018136,-0.24028145558343866
-0.2644985723990135,-1.9346427049239867,0.006196672,-5.001938075794328,1.0032738044876683,293,0.3189836848308798,94080000,-108.01895841416847,0.0,59.06328296661377,25.063076734542847,18515.23357772827,1.8805264e-09,0.38570538,-202.69709733555734,179.1635016631311,-549.5909114659718,-0.0044002077,0.31180691360032187,2.114241123199463,800,4.377867221832275,4.377534627914429,200.54433737991616,-2.433819568000022,0.9251079559326172,0.38582996,0.8955628937664571,63.46225380897522,-114.54864906050261,800,56.63795709609985,2.79190731048584,-451.1890506494294,25.154672861099243,0.53322434,-1062.7257964203714,-1007.1053238614962,-4.715816410205711,0.20996475219726562,0.5177203,-236.7198322675033,-0.21918316051553724
-0.341770117526726,-2.2496033352847404,0.0062524057,-4.986092604413859,1.0085751004433552,294,0.3168696245048382,94400000,-161.48610586638125,0.0,59.028040170669556,25.192009925842285,18578.649702310562,2.578646e-09,0.38483754,-230.41770242241984,187.8803732850566,-615.3123827367345,-0.004282078,0.31183377017090097,2.087235689163208,800,4.3661558628082275,4.365997552871704,201.7641273704855,-2.7624081583145004,0.9244353771209717,0.38491055,0.9405079687492911,63.41549849510193,-130.12034109334388,800,56.6292085647583,2.7979896068573,-513.7566227704876,25.01924705505371,0.5293608,-1065.8097322838291,-963.029046311204,-4.488238384873155,0.21005606651306152,0.51762795,-265.90621676022516,-0.47766116796523667
-0.28142336608662477,-2.1370471867572562,0.0077701733,-4.734272168261615,0.9057526437155284,295,0.3166551127970591,94720000,-123.8436861277748,0.0,59.405882120132446,25.157662391662598,18642.414799690247,-1.2062488e-09,0.38411224,-221.2778748989103,164.70690919202863,-591.0719514041522,-0.0035931976,0.31054866290773264,2.1064109802246094,800,4.334606170654297,4.334444284439087,181.14391008806146,-2.64249787202733,1.3076221942901611,0.38413247,0.8235851207581406,63.764427185058594,-117.38080631493762,800,56.98735761642456,2.791203260421753,-491.206447013687,25.008642196655273,0.53067714,-1010.667167577893,-1020.2002484057914,-4.786461989852293,0.2104945182800293,0.5153879,-254.69810259748593,-0.3103840500323236
-0.22903282955854468,-2.0038193687493386,0.007166782,-4.850719327043587,0.9308286716162499,296,0.31566815847504887,95040000,-123.86537867143262,0.0,59.183093309402466,25.154574155807495,18705.950142383575,-1.9889324e-09,0.38330874,-209.00482302001706,158.34544664645608,-564.117461142868,-0.003636124,0.3094320144063141,2.1135473251342773,800,4.329471588134766,4.329295873641968,186.21430992583234,-2.508839679175177,0.9324536323547363,0.3833054,0.7921446761414607,63.53456377983093,-105.80203503654127,800,56.75730538368225,2.8046271800994873,-464.36026703458725,25.15495467185974,0.52775186,-1027.0681522972816,-902.3570587223513,-4.191262040738163,0.2104487419128418,0.51315236,-243.05325690755402,-0.29854717186106133
-0.33710559431820775,-2.0654460184766474,0.0068799267,-5.0037893172578585,1.0226674260802566,297,0.3176036799879186,95360000,-126.13089438786986,0.0,59.091073751449585,25.22751522064209,18769.40587925911,3.601611e-09,0.3825853,-217.12576673652396,182.70228315245063,-593.1075328518991,-0.003960139,0.30919353487649937,2.080082416534424,800,4.339574575424194,4.339411735534668,204.50302891187945,-2.654012439897275,0.928056001663208,0.3827067,0.9141386352518314,63.45502853393555,-133.19165673481686,800,56.698750257492065,2.791843891143799,-477.07956169689305,25.041271448135376,0.53317034,-1061.445844137456,-1002.1102430863534,-4.701104450282252,0.2111053466796875,0.51470774,-256.2136579452859,-0.3214915532513274
-0.2112980019354337,-2.1127718748757967,0.007391532,-4.646764680039817,1.011814673537416,298,0.31491847967358305,95680000,-134.98755186805664,0.0,59.25690150260925,25.221964120864868,18833.002778291702,3.2102687e-09,0.38209283,-219.62984453638026,173.14411255863695,-585.221454986555,-0.0032825978,0.3090244702387415,2.1383602619171143,800,4.315401315689087,4.315218687057495,202.34068773026158,-2.6147499354089256,0.9262123107910156,0.38213652,0.8675491770494551,63.59630608558655,-104.54420017572534,800,56.80404734611511,2.8019895553588867,-486.00429466258726,25.141469955444336,0.52794033,-992.8274107406929,-980.5148941251865,-4.5853489087206665,0.21350574493408203,0.5136354,-252.86613723958354,-0.36305518398630837
-0.20648088560076394,-1.733961015885657,0.006803426,-4.234323462548812,0.8660132902146508,299,0.31475961515505796,96000000,-138.79312611041158,0.0,59.12702417373657,25.0820574760437,18896.51663184166,2.9176472e-09,0.3811569,-183.6401842944577,154.65162728482844,-503.3722183603453,-0.0042635673,0.30907137991560624,2.1178600788116455,800,4.361883878707886,4.361719846725464,173.24005380072634,-2.205457839825812,0.9301161766052246,0.38124746,0.771802638797075,63.513203144073486,-104.30778046861981,800,56.69519805908203,2.8021187782287598,-410.2072347510555,25.15885353088379,0.52807814,-907.8097167629354,-855.6673662169047,-3.96376040230117,0.21291303634643555,0.5153715,-217.8904106384121,-0.39378789824525773
-0.23649952850753495,-2.0107024401076488,0.007248141,-4.852238714904697,1.0775414081277686,300,0.31684723078296523,96320000,-119.01443268625582,0.0,59.225584983825684,25.221284866333008,18960.128358602524,-2.7980653e-09,0.37999663,-210.08552321375777,182.91240971631905,-562.9422781581754,-0.0040953956,0.30994433039907365,2.0786139965057373,800,4.364153623580933,4.363985776901245,215.5116434214215,-2.502411187561382,0.9316694736480713,0.38006127,0.9133297870506857,63.61101007461548,-107.11671678972944,800,56.83516597747803,2.812187671661377,-465.9825272911727,25.166910886764526,0.5331697,-1034.0157436263694,-994.9354946901714,-4.626302076822242,0.21077775955200195,0.5169458,-242.90082718472712,-0.27935661085329905
-0.4096241879565761,-1.906027780946993,0.0074462085,-4.362914381313121,0.8779157346652717,301,0.3165577116006799,96640000,-154.48826387781196,0.0,59.32551383972168,25.310494661331177,19023.776185512543,2.1327287e-10,0.3789691,-202.57637432600933,167.25323009113083,-559.128651725042,-0.0042302758,0.30924668817586265,2.099644660949707,800,4.294985294342041,4.294817924499512,175.61519967759338,-2.4840448235946413,0.9268298149108887,0.37900907,0.8375619983172032,63.642494440078735,-144.876010983498,800,56.913798570632935,2.807664155960083,-444.9872691555429,25.175206184387207,0.5334168,-935.7592435344872,-1079.7818427074624,-5.040473128026593,0.2106173038482666,0.51604503,-241.2485448023246,-0.4266455094822427
-0.367866471313256,-2.1800884761655377,0.006418006,-4.9405650275283435,0.847436880705489,302,0.31565789000950756,96960000,-157.17495041887372,0.0,59.22214365005493,25.253705501556396,19087.354830741882,4.6789643e-09,0.37774226,-225.63086823896305,151.7768339412568,-604.1287778074307,-0.004419157,0.3101067978527118,2.0712573528289795,800,4.329176425933838,4.3290112018585205,169.506492366781,-2.7081532393345817,0.926738977432251,0.37775448,0.758354751483097,63.57793831825256,-137.00674517350703,800,56.83725595474243,2.7906172275543213,-499.62296436315285,25.154115915298462,0.53046936,-1053.8270470161126,-1041.3369273770506,-4.874149863925298,0.2121419906616211,0.51867354,-260.77233064127233,-0.4696780646154673
-0.3800250335813625,-2.1715578070487522,0.0065589114,-4.646101623404291,0.8768118464135355,303,0.3177636662406288,97280000,-161.99232615489652,0.0,59.423874378204346,25.337905883789062,19151.11202263832,-4.358589e-10,0.37657526,-222.91772286787622,172.59332878329377,-600.604909210184,-0.0041360357,0.30944727823659784,2.139106273651123,800,4.310871839523315,4.3107030391693115,175.36524444229926,-2.691204745886813,0.9250223636627197,0.37662882,0.863419947793566,63.756479024887085,-138.47846424308585,800,56.97311758995056,2.799649477005005,-498.34370626869816,25.19120979309082,0.5375753,-991.1945263939521,-984.2714267688691,-4.6010096307930315,0.20998907089233398,0.5173889,-259.42069490893425,-0.5035711892026165
-0.21685270356421868,-1.9421621261849293,0.008269085,-4.499943628104222,1.0812922265300309,304,0.3121124305279367,97600000,-101.89476283273146,0.0,59.03453183174133,25.11508321762085,19214.56274986267,-3.2657756e-09,0.37546173,-205.2267142711031,168.4245153945069,-568.1194302221273,-0.0029671204,0.30784714085209186,2.122159242630005,800,4.393803119659424,4.393618822097778,216.29672241547277,-2.5303751800718204,0.9263365268707275,0.3755254,0.8414703276372855,63.45011901855469,-105.14261307387495,800,56.59843707084656,2.8041679859161377,-451.3262418085318,25.041812896728516,0.5242145,-963.4993056347631,-957.1414028171979,-4.465294676202721,0.213104248046875,0.51464313,-244.8534740847351,-0.19043019446465215
-0.18565249503107686,-1.969431666698053,0.006683912,-4.719682949737801,0.973768463723753,305,0.3141685464850348,97920000,-134.5690569482195,0.0,59.21850085258484,25.221460103988647,19278.144992113113,5.0049315e-10,0.37428072,-207.9162137498661,167.4680253210143,-569.5097594450468,-0.004496075,0.30764398506483065,2.089592456817627,800,4.341643571853638,4.341479539871216,194.82254950594628,-2.5375166818560024,0.9224274158477783,0.37429053,0.8372693618879825,63.58165264129639,-99.34876089094031,800,56.815874099731445,2.813598155975342,-457.19311585526043,25.15166449546814,0.5297167,-1007.0145685669677,-928.7466121689642,-4.314146263294085,0.21205377578735352,0.51527554,-246.2192483324483,-0.3582664625942003
-0.656577970295727,-2.3337079032133636,0.0060622315,-4.932755658696105,0.7908866341191921,306,0.31240988686962057,98240000,-166.6950363638404,0.0,59.32653045654297,25.37986922264099,19341.844542503357,-9.499494e-11,0.37280038,-238.60969694514569,160.12902339782272,-626.4961352270858,-0.0045717955,0.3083716046424117,2.112412452697754,800,4.350652694702148,4.350486516952515,158.14287831649276,-2.82169707576188,0.9249668121337891,0.372902,0.8007815448433406,63.69894862174988,-192.90167583542652,800,56.90100812911987,2.792438507080078,-529.7001570150367,25.101398468017578,0.525943,-1050.3844883187676,-1019.9017659070881,-4.767569792657245,0.21193408966064453,0.51752746,-270.5823272559447,-0.5287410253009888
-0.2619993179978918,-1.8907198309315754,0.0058258986,-4.6486559345875875,1.1117010095279225,307,0.31322858739935794,98560000,-95.65255911794148,0.0,59.39954113960266,25.350133895874023,19405.585863351822,-2.9895453e-09,0.37163794,-199.35827511928318,186.40883360582853,-539.2576464727697,-0.0039623817,0.3082134790110681,2.111536741256714,800,4.319856643676758,4.319693565368652,222.3949436776725,-2.3856639248197538,0.9280698299407959,0.37170312,0.9318586109255559,63.74069905281067,-115.75286471527859,800,56.97614121437073,2.81697940826416,-441.26908437043153,25.17311429977417,0.53064597,-992.3759491446184,-1003.8709666408322,-4.709662277096609,0.21091461181640625,0.51744694,-232.57948669429933,-0.15603859017748842
-0.2444851901367635,-1.9923858168049633,0.006788379,-4.732052088360617,0.9396097841116261,308,0.31573851611305964,98880000,-136.53126699876395,0.0,59.35712122917175,25.253042459487915,19469.283772706985,-1.11516565e-08,0.37050617,-207.63238553437427,172.58263617068158,-555.592363489576,-0.0038248233,0.3075444972818904,2.0822665691375732,800,4.3159990310668945,4.315837383270264,187.8687758417254,-2.4680015161592475,0.9333500862121582,0.3705523,0.8639303317243929,63.697317123413086,-110.53067525088153,800,56.96295952796936,2.814296007156372,-462.10838542219454,25.251914262771606,0.53623277,-1010.9597212496096,-993.0837150073746,-4.604955570856541,0.21088624000549316,0.51812375,-239.97163131271546,-0.3567389772794637
-0.7040127730091615,-1.985289684961499,0.0072083473,-4.808589283631385,0.844635020313056,309,0.31493920820383353,99200000,-156.6002056217536,0.0,59.33252787590027,25.303021907806396,19532.97047972679,1.391396e-09,0.36957365,-211.73505963407115,156.2447659428166,-589.1774096531047,-0.003823343,0.30728368121981625,2.06657338142395,800,4.326629638671875,4.326464891433716,168.85750028075842,-2.6362047069620873,0.9273817539215088,0.36952183,0.7842100252363525,63.68608498573303,-207.00846755243947,800,56.95301008224487,2.8190953731536865,-460.5271722553054,25.180699586868286,0.5347475,-1026.580026292055,-922.8534843425751,-4.2896063568932945,0.21181988716125488,0.5174322,-254.77188809117183,-0.4627065303137594
-0.40441127499875634,-1.7931305085943785,0.0069700642,-4.816707512547319,0.9755762124520929,310,0.316518277469771,99520000,-154.8708646785702,0.0,59.30079770088196,25.204343557357788,19596.62296104431,-1.4983123e-09,0.3684963,-190.15617141390175,139.04430102144596,-523.1882942756939,-0.0037513047,0.30783331765918526,2.167222499847412,800,4.3295323848724365,4.329378128051758,195.04444751040253,-2.3056950372295155,0.9266984462738037,0.36844715,0.6923489783735257,63.651891469955444,-140.89680512086676,800,56.82029628753662,2.7959537506103516,-422.4168195627387,25.166985750198364,0.5391492,-1030.2261970979607,-854.3272853519194,-3.9522542342378766,0.21100878715515137,0.5200202,-225.95330651154333,-0.45941682846740123
-0.2329279591438834,-1.9368398342410869,0.0061876113,-4.562858565852806,1.0105390774103642,311,0.31258845021262766,99840000,-141.45267743134167,0.0,59.45560145378113,25.37819242477417,19660.48860526085,3.1176952e-09,0.3671708,-199.1253998331068,181.83816050156113,-510.240467022742,-0.0044353884,0.3069522953917459,2.0910027027130127,800,4.387806415557861,4.3876426219940186,202.04592581339284,-2.2418430936263003,0.9247016906738281,0.3673095,0.9120783411928364,63.865010499954224,-107.10326729122283,800,57.05047249794006,2.7993881702423096,-450.36380721992145,25.2257297039032,0.531964,-975.5228839571356,-1007.9851128502994,-4.691526883899751,0.21312904357910156,0.5185481,-220.58458506665286,-0.3695511679168984
-0.32886013580518253,-2.086484387404109,0.0049296296,-4.651908247935784,0.8056168184073025,312,0.31319662230876744,100160000,-134.79005038830198,0.0,59.20841717720032,25.22013521194458,19724.043937921524,-7.912517e-10,0.36598024,-218.4136149480337,149.5182383194075,-591.0987782080559,-0.0048234644,0.30617260200774765,2.1054108142852783,800,4.324185848236084,4.324020862579346,161.21065001455563,-2.64690461867091,0.9243690967559814,0.36608124,0.7478700845087464,63.554704904556274,-125.7276412925358,800,56.79074740409851,2.8033456802368164,-480.41404691907616,25.134430408477783,0.5327139,-993.4205935231429,-858.3494437057277,-3.962443481937768,0.2110898494720459,0.5170895,-255.48300142371897,-0.34430427693748483
-0.355903936161493,-1.8658180386306327,0.006997393,-4.877868037238355,1.0684393045827376,313,0.31045457349374894,100480000,-110.87032254840548,0.0,59.44188594818115,25.228287935256958,19787.83822107315,-1.0102987e-09,0.36468858,-196.47358782289825,185.1525464932924,-539.4831320407574,-0.003934449,0.30588154310907245,2.1046600341796875,800,4.328189849853516,4.327930688858032,213.56037485943762,-2.389127278841581,0.9249875545501709,0.3648188,0.9273975333403675,63.793649673461914,-131.32273688904777,800,57.02484369277954,2.7985148429870605,-435.7341523752633,25.36496114730835,0.5276847,-1035.001146112235,-979.2570832250569,-4.576519065816983,0.21149468421936035,0.5167342,-233.183950365442,-0.2503848477577797
-0.3235369613615711,-2.098371628562715,0.0064010443,-4.576403890108749,0.9250733007777439,314,0.30914238719240766,100800000,-148.25531599374372,0.0,59.62201380729675,25.240149974822998,19851.81291604042,-6.1519443e-09,0.3634385,-216.26997608497922,174.76773918298628,-572.9586901268409,-0.003822995,0.30472951393560505,2.0772109031677246,800,4.330973386764526,4.330810546875,184.88839365094643,-2.557655687673248,0.9279971122741699,0.36353981,0.8723123114509256,63.97398567199707,-126.49371414035808,800,57.23287630081177,2.8219716548919678,-481.98725081274273,25.51618981361389,0.5270487,-974.9753331947315,-945.2245986140316,-4.396691495343483,0.21119046211242676,0.5155422,-247.21736818367907,-0.44703814462640296
-0.35148993212186597,-1.9970441489291277,0.005001717,-5.595732315575565,0.9056203076472025,315,0.310367184047699,101120000,-143.02188837626957,0.0,59.2805712223053,25.247830152511597,19915.432280540466,3.2301994e-09,0.36255676,-212.97191387412312,164.32726512343655,-603.6453546696107,-0.0038104758,0.3046226207154058,2.086660146713257,800,4.316053628921509,4.315887451171875,181.10135652023834,-2.7111860092991797,0.9275226593017578,0.3625796,0.8234483486992316,63.61873388290405,-132.28777682658364,800,56.8819854259491,2.7999637126922607,-461.95947124223284,25.195843935012817,0.5290635,-1177.9900750168913,-927.623900135003,-4.314949645983181,0.21085190773010254,0.5159265,-260.7687997358295,-0.42026209113031043
-0.21366307551738076,-1.9286121558222424,0.0060558654,-4.802030612783002,0.8812601231275449,316,0.3064347368561942,101440000,-142.4830236746697,0.0,59.20868682861328,25.122294187545776,19978.990768432617,1.9781292e-09,0.3617241,-200.53537644421004,175.87484776016137,-545.2408866549895,-0.0038119785,0.304761585038621,2.0948867797851562,800,4.32688570022583,4.326709032058716,176.3812385687408,-2.4190271255272626,0.931037425994873,0.36181998,0.8814225628480322,63.557791233062744,-104.27843867229487,800,56.80175280570984,2.8143866062164307,-447.4827413107343,25.23186206817627,0.51971585,-1022.8750580664889,-1000.3530934986713,-4.675567999902584,0.21101951599121094,0.51630974,-234.89709934346868,-0.39001834229966603
-0.5404486804852389,-2.2339534047138585,0.0058750296,-4.814855661476455,0.9093435072234499,317,0.31216171554321426,101760000,-127.4327686901049,0.0,59.408159494400024,25.198524236679077,20042.754503965378,-2.2549185e-09,0.36074892,-230.69306562654882,170.58517151338975,-609.8071917435566,-0.0047259843,0.30452220524421897,2.181971549987793,800,4.332693576812744,4.332527160644531,181.88614516835895,-2.7420743727436463,0.9287235736846924,0.36079895,0.8543035931441199,63.76307654380798,-168.62611186121967,800,56.913970708847046,2.8000597953796387,-509.71067349553914,25.27121639251709,0.53432655,-1025.896618376048,-987.5974365276682,-4.632024521044192,0.21068739891052246,0.51740974,-263.7809609634096,-0.3126367142834513
-0.647160326048753,-2.08208021423822,0.006216352,-4.935829044809984,0.8926819860081366,318,0.30994260458984413,102080000,-148.38229924243615,0.0,59.39256715774536,25.193674087524414,20106.511857509613,-4.5843422e-09,0.35970515,-214.50618393631134,176.23123375027214,-578.8053560554744,-0.004332439,0.30430135906267913,2.099302291870117,800,4.339340925216675,4.3391642570495605,178.51040982283456,-2.587279792337535,0.9271934032440186,0.35970715,0.882849769060467,63.756707429885864,-193.50668864071096,800,56.93881678581238,2.7940590381622314,-478.8903482282273,25.32137131690979,0.5308246,-1047.5008710412471,-931.901260431999,-4.362218898720603,0.22780871391296387,0.51839393,-250.05738964963538,-0.4320250914958972
-0.5690774657111536,-2.1763760865398596,0.007247801,-4.461835572814948,0.853759995994493,319,0.308649706845535,102400000,-144.54916291870418,0.0,59.11110544204712,25.186424016952515,20169.98028087616,-3.752671e-09,0.3585956,-223.06925426136732,178.50878228221976,-595.6732356167392,-0.0035119795,0.3035448111442663,2.082028865814209,800,4.335010051727295,4.334843397140503,170.78741806479613,-2.6723749194930986,0.9242665767669678,0.35863388,0.8908831859035089,63.467759132385254,-176.13363982029352,800,56.71694540977478,2.805370807647705,-497.48760342439095,25.10004472732544,0.5280747,-954.9443368031394,-977.2948134530516,-4.553710704054701,0.2109818458557129,0.51663893,-257.5237969646642,-0.4262678414355831
-0.7911760692037096,-2.2130736796677324,0.0063259853,-4.53444230900417,0.8326689360067085,320,0.3044961107854359,102720000,-148.50741919873585,0.0,59.32472324371338,25.224316596984863,20233.661527633667,4.179031e-09,0.35734388,-227.4756829674539,162.1119184658483,-612.7118445621542,-0.0042032734,0.30141643622722475,2.0714499950408936,800,4.334439754486084,4.334273099899292,166.5739537712672,-2.759703802787643,0.927617073059082,0.35732624,0.8150141087067271,63.680638551712036,-218.36423723385022,800,56.941898822784424,2.8040153980255127,-503.9961814593233,25.283364057540894,0.5206602,-969.6733488592499,-945.145879121223,-4.4114151279804075,0.21045279502868652,0.5128228,-264.50450636179596,-0.43698689479551006
-0.3869795600105683,-2.0956602400321844,0.0071094194,-4.524590502655302,0.9252663268902642,321,0.30425123339663257,103040000,-147.75112060300492,0.0,59.28558039665222,25.255536556243896,20297.306601047516,-5.390495e-10,0.35605407,-215.22996155368347,177.10693207831707,-569.6731648052614,-0.0044079,0.3007152188173216,2.083926200866699,800,4.337338924407959,4.337170124053955,185.13602321740882,-2.5452058356635416,0.928945779800415,0.35608947,0.8850254735054788,63.64439249038696,-138.31574899598886,800,56.889986991882324,2.8057641983032227,-480.4560886555223,25.190623998641968,0.51934034,-965.2011430296686,-951.584551768384,-4.454231985904243,0.21054935455322266,0.5120878,-246.20585700748953,-0.43839578832466713
-0.22751367198829883,-2.0712754823552917,0.006731446,-5.338950743343548,1.1209907180606544,322,0.30445620205677115,103360000,-119.8130617042726,0.0,59.42793130874634,25.26336407661438,20361.10186982155,-4.3537467e-09,0.3551592,-215.3352545449855,197.37470086275007,-581.3059557998915,-0.0036673844,0.30052595974179913,2.087502956390381,800,4.344890594482422,4.344712257385254,224.08186087279987,-2.6035701180679824,0.9306442737579346,0.35513708,0.9873521440415234,63.794517278671265,-107.1104565181768,800,57.026928663253784,2.795267105102539,-475.6289913054913,25.324784517288208,0.5218136,-1128.930489966845,-1021.3281125786003,-4.81877696186761,0.21222519874572754,0.51173043,-250.8913819866308,-0.30995500028633993
-0.33551415547650043,-2.0505430179648725,0.0076849363,-4.796956024052344,0.8751874175887276,323,0.3044001383493189,103680000,-122.86031419356857,0.0,59.191067695617676,25.195443153381348,20424.6591091156,-2.008304e-09,0.35409588,-211.5947595849636,175.78313841730701,-557.0940479439688,-0.003353227,0.30035037617934873,2.109776020050049,800,4.343885183334351,4.343721866607666,175.03441672817686,-2.482683959247965,0.9279773235321045,0.35415676,0.8797134090785925,63.55644464492798,-129.68825708094116,800,56.76863431930542,2.7999491691589355,-471.47182350751405,25.1419517993927,0.5210387,-1019.9632339299279,-971.2998434058954,-4.553789459540025,0.21165943145751953,0.5128476,-240.73028525652254,-0.3167878269936317
-0.17547148446079194,-1.923888950148032,0.0058141085,-4.829414310989474,0.9364873200627186,324,0.3058235265333392,104000000,-119.41054019496742,0.0,59.13785910606384,25.069347143173218,20488.187350034714,4.230626e-09,0.35308576,-202.6756671210203,160.57260251326116,-551.8234018728884,-0.0042469585,0.2992962126605399,2.1005842685699463,800,4.368550539016724,4.368395566940308,187.2355717975256,-2.457403992103444,0.9246294498443604,0.35304552,0.8017668652780796,63.52764964103699,-95.07381174697414,800,56.72472882270813,2.8098838329315186,-446.42586819965635,25.201393604278564,0.52584505,-1029.752905381377,-920.9237532339022,-4.2948408439459635,0.21061205863952637,0.5113569,-238.66774201719247,-0.29457818829455307
-0.4234194294979963,-2.0308045978574145,0.00736167,-4.745674449696546,0.9067008364006606,325,0.3050415793894231,104320000,-143.44310193320993,0.0,59.164894104003906,25.18088412284851,20551.722081422806,3.0003489e-09,0.35202715,-213.96462015928074,184.31515216286962,-603.2709207804978,-0.0041252133,0.29954067069804297,2.102569103240967,800,4.347525358200073,4.34735894203186,181.2782705213532,-2.714379706774642,0.9233043193817139,0.35206977,0.9242346452444302,63.53408074378967,-148.51813054957694,800,56.75031089782715,2.8075740337371826,-467.6500280425724,25.129980325698853,0.52461314,-1011.3385946861476,-949.3467575090846,-4.438111793932177,0.21078848838806152,0.5118662,-260.6820692233528,-0.4067783639989521
