AverageTrainReturn_all_train_tasks,(Previous) Eval Time (s),Policy mu Mean,Policy log std Max,V Predictions Max,Policy mu Std,Z variance train,Log Pis Std,Total Train Time (s),AverageReturn_all_train_tasks,Policy log std Mean,Sample Time (s),Policy mu Min,Log Pis Min,Z variance eval,Q Predictions Max,Epoch Time (s),Number of env steps total,QF Loss,Q Predictions Std,Number of train steps total,Log Pis Max,Policy log std Std,Epoch,AverageReturn_all_test_tasks,Z mean eval,KL Divergence,Z mean train,V Predictions Mean,Train Time (s),Number of rollouts total,Policy log std Min,V Predictions Min,Policy mu Max,Policy Loss,VF Loss,Q Predictions Min,V Predictions Std,Q Predictions Mean,Log Pis Mean,KL Loss
1232.8759981635724,203.83943883515894,-0.1213743,0.13368416,2610.2979,1.132445,0.018202612,3.4091203,74243.42656094301,900.0530443228218,-0.6297937,62.08782355720177,-2.8779185,-7.5749445,0.014749627,2603.476,792.2419870896265,1014000,179.08032,422.11725,202000,12.055355,0.26720163,100,1218.2247407018938,2.0690372,57.499283,1.3417203,2057.587,526.3147246972658,0,-1.9918449,-102.752205,2.6432748,-2060.4055,99.118675,-83.5693,408.2858,2046.2286,2.029938,5.7499285
1196.020611501038,205.94309158623219,-0.086556725,0.1601829,3215.3022,1.2063917,0.05084791,3.682878,75030.62816994218,1188.1627130998381,-0.598329,61.57080359943211,-2.5476887,-7.7391224,0.014247941,3174.7754,794.5436269817874,1024000,552.6673,539.7706,204000,14.2146435,0.28404203,101,1209.8047166313868,2.0677066,84.91034,2.331015,2282.1353,527.0297317961231,0,-2.42751,-134.14662,2.987949,-2267.3567,917.8406,-208.79137,539.83636,2262.518,2.4999146,8.4910345
1217.2754251139013,198.60190048022196,-0.14766954,0.07368022,2682.1677,1.1617066,0.019980464,3.5063884,75816.0862083896,1200.1092785349074,-0.6082456,59.183014798443764,-3.0180233,-9.902575,0.013738073,2739.4973,777.3229847648181,1034000,780.99536,429.47925,206000,12.849662,0.2896458,102,1209.3374680456118,1.7627039,64.80399,1.3734562,2107.5186,519.5380694861524,0,-2.38026,-92.167274,2.976435,-2100.5857,281.8107,-76.19544,407.50256,2107.5356,2.2697916,6.4803996
1257.3327671116676,206.7378617329523,-0.16057605,0.22270507,2794.313,1.1083773,0.019741926,3.1617918,76610.03722052369,1222.847367102555,-0.63699216,60.71162959560752,-3.7463849,-7.201191,0.008215095,2809.574,796.2008861973882,1044000,271.4626,433.4759,208000,11.247665,0.28083694,103,1242.8266958016463,2.0046413,62.293945,1.4745998,1907.3414,528.7513948688284,0,-2.4337125,-50.72796,2.6913445,-1906.7992,123.95405,-67.45953,420.57492,1896.311,1.9500363,6.2293944
1258.081999525622,204.48887227103114,-0.1270877,0.22851324,2479.2966,1.1334426,0.03188827,3.329378,77396.96151700756,1197.9715766596769,-0.62135655,62.109030571300536,-2.523188,-8.159063,0.0074194446,2503.4595,788.474068345502,1054000,246.00354,403.18628,210000,11.20902,0.28133994,104,1190.5003924810362,1.771905,58.76522,1.8571085,1951.9717,521.8761655031703,0,-2.3597372,451.98618,3.037606,-1953.1599,106.68313,418.10434,391.688,1940.8138,2.0511377,5.876522
1249.9112988908032,202.94000304164365,-0.11630273,0.11348599,3091.9678,1.1639619,0.014658211,3.4862158,78183.63542637648,1230.1571552577689,-0.6359449,60.59423172986135,-2.6052566,-7.8007116,0.009094815,3096.9072,782.8088079583831,1064000,243.60614,488.90244,212000,14.881226,0.29783064,105,1207.8247190735215,1.9905539,82.600655,1.7853429,2173.4114,519.2745731868781,0,-2.320849,408.33618,2.9104652,-2173.112,113.62848,448.9782,479.80377,2158.0393,2.436464,8.260066
1204.5189329282034,206.8081060522236,-0.14558575,0.037603438,2596.9104,1.1444027,0.021750262,3.3781922,78981.16025212687,1209.5248651719412,-0.63269347,62.46984354639426,-2.9417055,-7.423446,0.015167432,2582.6577,796.930216836743,1074000,255.43588,424.5731,214000,12.172731,0.28235143,106,1271.5301200746876,1.7793945,64.71424,1.8798212,2027.0377,527.6522672381252,0,-2.356903,-69.50407,3.1991048,-2021.0079,170.85797,-74.3175,412.0389,2008.5143,2.3061194,6.471424
1127.4916471660026,207.40222849790007,-0.15103738,0.046983898,2890.3147,1.1906325,0.030190025,3.691677,79769.44324563304,1097.2109633415212,-0.6270146,61.12770043918863,-3.1043317,-7.2908287,0.015759964,2895.6953,794.8587035438977,1084000,201.82738,447.36905,216000,15.513873,0.28903306,107,1187.2894566154991,1.8171623,69.37671,1.8737237,2279.1196,526.328774606809,0,-2.1155667,-52.052048,3.5682807,-2276.955,98.63798,-48.242794,438.7128,2268.2783,2.5796494,6.937671
1220.8217931066843,200.8274614289403,-0.1294985,0.100568414,2744.6433,1.1664975,0.029891074,3.5206034,80552.24730808148,1192.4391973643246,-0.6327041,61.19953081244603,-4.3737006,-6.600049,0.011292658,2748.8533,779.6029547043145,1094000,314.86865,423.24677,218000,26.548893,0.29713672,108,1249.1360879868107,1.1256515,74.55914,1.5737728,2096.076,517.5759624629281,0,-2.3448184,246.4471,5.055385,-2115.2563,523.557,451.7164,408.75095,2096.479,2.374404,7.4559145
1227.9415433757902,204.03127819206566,-0.12371805,0.30811578,2963.2017,1.2393006,0.023747478,3.726027,81338.58337824978,1214.2536301473087,-0.6265578,60.08316256199032,-3.7341099,-9.407041,0.010640047,2956.1611,784.822743753437,1104000,198.36163,436.75327,220000,15.07989,0.2924788,109,1227.958437261594,2.0072534,77.39654,1.9090178,2356.559,520.708302999381,0,-2.208126,320.03278,2.9695327,-2360.5503,117.85303,250.65286,422.2182,2350.7134,2.9155993,7.739654
1248.0324336556712,205.54413862293586,-0.14872384,0.058995843,2709.5085,1.1062335,0.025719147,3.317519,82124.61471482925,1232.4919372065306,-0.64407885,60.664209987502545,-2.5173984,-7.6056695,0.011823274,2704.5466,790.7224663291126,1114000,319.60974,445.63794,222000,11.678232,0.27824092,110,1235.661548528241,1.561249,54.82789,1.3890278,1940.8157,524.5141177186742,0,-2.225151,-98.76714,3.0284038,-1938.6562,118.55212,-91.57024,433.24908,1927.1593,2.0593233,5.482789
1228.6583216019017,200.85578117100522,-0.0946934,0.09662408,2739.0383,1.1358813,0.031484745,3.1803403,82907.38842873415,1188.1349979348029,-0.6329815,59.52146211033687,-2.8666537,-8.102481,0.015902935,2728.8943,780.1467187013477,1124000,262.181,421.68225,224000,12.794329,0.29905352,111,1185.2298519865408,1.9442173,83.31659,2.0277457,2089.5562,519.7694754200056,0,-2.4189591,428.26324,3.0232782,-2084.9895,113.489586,412.24173,413.58527,2072.5864,2.1689243,8.331659
1292.9586311712435,203.48261856799945,-0.13348514,0.06837934,2929.3264,1.0694448,0.042100035,3.3595464,83702.22065186733,1208.2935445175315,-0.64331794,62.111227022949606,-2.7931228,-8.934576,0.017461987,2952.2,794.6762422458269,1134000,843.8086,527.8882,226000,14.562457,0.28900388,112,1182.97256284181,1.9336443,47.854164,0.92817163,1934.679,529.0823966548778,0,-2.2222147,-67.067276,2.6552057,-1936.4146,312.74323,-74.13646,515.10504,1921.0546,1.6707222,4.7854166
1244.560791753086,203.6433928059414,-0.13497265,0.24620932,2959.399,1.182838,0.023132581,3.5843754,84489.92872236157,1235.2778977484943,-0.63759524,61.4726802627556,-3.0354776,-6.4202776,0.015873756,2978.9421,787.9675626326352,1144000,445.57877,440.38416,228000,12.679773,0.29562718,113,1222.263739830964,1.4330256,69.7074,1.391883,2180.8447,522.8514895639382,0,-2.429486,420.53952,2.9753737,-2180.8213,137.20692,388.41544,429.61206,2172.333,2.6530051,6.97074
1285.252162067045,203.38168286764994,-0.11267235,9.703636e-05,2685.8667,1.1301799,0.016012017,3.2229712,85277.83331578597,1248.471453040996,-0.6557208,61.298066661227494,-2.5083792,-7.377226,0.055645794,2687.8887,781.3586464859545,1154000,227.22232,432.67523,230000,11.966516,0.27259555,114,1253.6978534392383,1.9120598,56.735783,1.3886003,2051.5605,516.6788969570771,0,-2.216881,-37.450565,3.1974716,-2053.3435,97.9461,-15.542695,418.62195,2038.815,2.1513243,5.6735783
1222.9429757764829,209.9285338181071,-0.15763144,0.17825752,3032.6973,1.1668712,0.0555722,3.5043867,86070.34217234515,1194.9484196370554,-0.64688665,61.60578918317333,-2.7207448,-7.076537,0.07029428,3040.253,798.2413466931321,1164000,277.11548,460.83203,232000,15.990317,0.29592872,115,1224.8196528328356,2.4502857,65.43282,1.8118919,2116.2744,526.7070236918516,0,-2.346816,358.9331,2.9900014,-2113.701,117.882675,382.85718,449.5038,2100.063,2.5278485,6.5432825
1268.9824032385593,204.1969888601452,-0.11373039,0.046970308,3022.3132,1.2053926,0.03035314,3.4776835,86855.68541988498,1234.3970751686745,-0.63620335,61.87397070834413,-3.1534944,-9.729977,0.04899083,3010.8608,786.0471764337271,1174000,497.63672,491.2543,234000,13.640609,0.30623427,116,1301.8690145396258,1.8283657,75.11586,2.060914,2308.5156,519.9762168652378,0,-2.2985182,-169.23894,2.957349,-2303.876,197.16385,-159.32735,486.41733,2294.6377,2.7349963,7.511586
1224.4701452519512,203.49391859816387,-0.11668619,-0.030312061,2824.6975,1.1492655,0.019588893,3.4146473,87635.76179959672,1227.0666364976687,-0.6425771,60.51658145757392,-2.6367424,-6.3942194,0.0057780277,2821.1897,779.9269587318413,1184000,170.24344,435.75394,236000,13.668556,0.2876298,117,1221.5964160296996,2.1862142,64.526505,1.5270848,2175.9575,515.9164586761035,0,-2.3063061,-47.766117,2.9009693,-2172.346,131.50935,-32.610405,422.08557,2161.2197,2.3077526,6.4526505
1252.8596536752984,203.64426054712385,-0.1919459,0.019685984,2698.0864,1.1365384,0.029046128,3.3047156,88427.30741838459,1232.3701486426353,-0.6492831,59.61737339710817,-3.1367476,-8.412842,0.010454582,2707.9067,788.2956328731962,1194000,254.92401,432.89145,238000,12.8845625,0.29874122,118,1227.8442405540989,2.0016687,65.62747,1.7726253,2060.213,525.0339989289641,0,-2.5628273,364.2376,3.5685008,-2064.295,131.59944,285.72485,417.58652,2047.1018,2.181348,6.5627475
1239.8476660912613,206.89542052708566,-0.11140206,0.061697125,2989.3677,1.1968414,0.024687555,3.6529078,89215.84663370019,1229.3126715050848,-0.632825,61.115558174438775,-2.894241,-12.611895,0.005785768,3009.1943,795.927569183521,1204000,266.45947,482.3363,240000,14.232266,0.3055977,119,1284.3883347842025,1.593699,77.98019,1.9009454,2223.7305,527.9165904819965,0,-2.4228702,-108.74852,3.7168941,-2228.0293,116.494,-137.97932,470.2547,2215.0283,2.6768582,7.798019
1273.9625040734072,199.50986037915573,-0.15706478,-0.053759098,2677.5527,1.115868,0.021131566,3.266683,89991.06153370952,1269.8304198799979,-0.6547543,59.842423412483186,-3.0029771,-7.7699966,0.07821034,2679.994,772.9211158519611,1214000,387.9248,419.097,242000,12.417739,0.2928242,120,1300.1333713966865,2.2170415,64.6075,1.806607,2009.3467,513.5688320603222,0,-2.2626238,327.09183,3.7307189,-2002.975,189.1333,358.09637,406.09784,1988.3752,2.0116,6.46075
1279.731738714855,201.80547137418762,-0.06520603,0.047537267,2766.252,1.1762139,0.016626999,3.6470268,90788.82889554184,1256.7990202358383,-0.6410083,61.64395100530237,-3.1937919,-10.464263,0.008181611,2774.36,794.7804844304919,1224000,222.7102,438.57483,244000,14.265703,0.27410004,121,971.4767199685124,2.1178699,57.31712,1.2959015,2150.0518,531.3310620510019,0,-2.1388958,-69.67314,2.7525024,-2162.5347,262.53534,-68.72043,425.03253,2147.0889,2.5758471,5.731712
1304.197130011838,204.79212585883215,-0.11829829,0.06880635,2886.6633,1.1798387,0.026277695,3.576734,91582.32076624595,1280.8056920935276,-0.6479797,61.99680402176455,-4.0692706,-6.799616,0.013411703,2907.4365,794.5839277408086,1234000,258.5103,452.75748,246000,17.224007,0.3084509,122,890.6788195397436,1.8974899,69.415665,1.8063759,2268.2183,527.7949978602119,0,-2.257039,227.05524,3.2887757,-2275.5774,166.40463,237.29411,437.70743,2261.6387,2.665085,6.9415665
1264.1103182467286,203.70108735514805,-0.13197471,0.2663051,3052.5576,1.166815,0.024352953,3.316418,92362.77773223352,1242.4279231570933,-0.63173723,57.82150126853958,-3.8135247,-8.59563,0.03763864,3089.655,774.3114140424877,1244000,319.40485,501.50308,248000,13.793966,0.29688278,123,1257.8456681452067,1.6844333,65.86549,1.6756957,2064.2356,512.7888254188001,0,-2.307931,-91.21114,3.024478,-2082.2146,494.63324,-108.686615,486.9365,2064.6064,2.5285435,6.5865493
1277.7548172027373,209.84763339580968,-0.1252754,-0.017180502,2932.2031,1.1769974,0.020929966,3.6471062,93169.76626197109,1285.720546337101,-0.6586842,62.18646607827395,-2.652589,-7.613739,0.058995746,2943.5068,804.6969924620353,1254000,192.23795,483.0195,250000,13.880657,0.29528657,124,1183.5723077851387,2.3243418,64.73887,1.635347,2202.7886,532.6628929879516,0,-2.31333,-48.335083,3.1252403,-2202.6143,58.456978,-53.604336,468.4539,2189.352,2.5912254,6.473887
1282.1110338800872,212.1401392146945,-0.13945566,0.1315031,2651.5305,1.1240934,0.023371818,3.4553022,93973.39560860256,1260.2767270359918,-0.6313743,62.28649549745023,-3.1540058,-8.168943,0.017031735,2641.0972,806.8199879461899,1264000,1215.5059,443.25858,252000,11.964223,0.27595568,125,1238.1074460049626,2.2175174,49.192062,1.0301678,1960.4697,532.3933532340452,0,-2.239056,-80.3613,2.9121907,-1975.4688,605.2991,-47.01893,425.90588,1952.9922,1.9770242,4.919206
1288.0868404480257,208.95052431663498,-0.123942874,0.063037395,3337.126,1.230728,0.024156874,3.6402857,94765.24882340943,1253.2679566372385,-0.64458877,60.83738178620115,-2.9914713,-7.603795,0.04170976,3326.7363,791.3879546369426,1274000,432.33203,540.8066,254000,14.401603,0.31215075,126,1270.033156768292,1.5684549,98.24799,1.7866198,2540.8862,521.6000485341065,0,-2.2754273,-143.41643,3.29697,-2544.9001,161.37128,-247.70291,529.92163,2526.5488,2.9702435,9.8248
1312.6154181798547,209.4166931337677,-0.11492672,0.05520886,3030.2493,1.187932,0.033662092,3.5835145,95572.27115264582,1309.6864624041696,-0.6326484,62.29535853024572,-2.6984866,-8.180443,0.01313513,3027.499,804.280915546231,1284000,228.15117,497.77148,256000,13.291176,0.28728175,127,1272.9642252615445,2.5964541,71.01249,1.8788261,2407.563,532.5688638822176,0,-2.3437154,-102.59922,2.7113752,-2400.8962,162.27054,-126.10385,480.0627,2388.0366,2.6502678,7.101249
1340.7956153619493,212.1591585818678,-0.19167066,0.11387581,2730.9397,1.1307979,0.019179707,3.3509655,96376.65313585335,1324.0620092106346,-0.651748,62.2264483072795,-4.0634236,-7.768237,0.0128851365,2726.9949,807.0717236739583,1294000,257.50714,459.91626,258000,16.456177,0.29309884,128,1297.4146833386649,1.9067103,61.902847,1.5935293,2073.4077,532.686116784811,0,-2.16883,4.4561577,2.8620377,-2076.5955,157.31064,43.49157,446.65027,2064.1455,2.1865144,6.1902847
1301.966715421052,209.46954826591536,-0.15749854,0.023347914,2855.9824,1.1779696,0.01819744,3.6112585,97153.72566328337,1245.1286962864503,-0.6487478,61.023864288348705,-2.8959146,-7.717808,0.006533106,2861.6155,787.2243844443001,1304000,352.35162,472.77206,260000,14.771128,0.2944959,129,980.1055277340503,1.8632234,63.52514,1.5365406,2203.6396,516.730971890036,0,-2.2967978,-35.410404,2.7371504,-2194.8604,231.17236,-39.489197,459.78043,2193.1235,2.6122663,6.352514
1204.725424527357,199.3177670640871,-0.1497947,0.061137795,2838.0562,1.1576899,0.009474712,3.4235752,97925.5797108193,1217.3783632718464,-0.64913625,59.69734027097002,-3.0753543,-8.590405,0.006660751,2851.7485,768.2784086293541,1314000,294.53827,488.9096,262000,12.756509,0.2976987,130,1247.1246768363576,1.6731125,83.10933,1.9566504,2162.9917,509.263301294297,0,-2.4088986,-167.51178,2.8269098,-2165.708,169.58304,-108.29254,473.85507,2153.2969,2.38148,8.310933
1307.010436889662,202.8944848170504,-0.105133474,0.3885749,2996.5671,1.2395566,0.029516295,3.7780976,98694.41870921571,1297.7693452789085,-0.6490512,59.51880686543882,-4.5803103,-8.063352,0.090469584,3011.113,771.1443551545963,1324000,302.11813,478.8678,264000,17.377241,0.3114707,131,1283.640103700393,3.7159686,71.832466,1.8143154,2381.2202,508.73106347210705,0,-2.3350723,-116.12785,4.1023774,-2394.0269,431.89618,-142.5249,459.47534,2371.958,2.9677591,7.1832466
1315.0430894018011,200.58928075805306,-0.13188595,0.004684508,3355.2734,1.1535922,0.048699465,3.5430732,99455.79213595344,1004.125180253446,-0.6526315,58.31401783414185,-3.973352,-7.719509,0.011265775,3337.6091,757.8074784432538,1334000,332.011,598.816,266000,17.907993,0.30068377,132,1303.5944250415405,2.1625495,79.082344,2.3778424,2298.481,498.90417985105887,0,-2.293052,189.79036,3.03808,-2297.2024,149.36073,-69.59465,590.2445,2282.0312,2.5050347,7.9082346
1258.2059735978762,204.15628380607814,-0.13725606,-0.01365,2798.469,1.1496001,0.015061411,3.3310766,100262.84936305741,1281.0261041809968,-0.66049236,62.44726212043315,-2.8904326,-8.269118,0.069927596,2793.0999,799.1662838621996,1344000,235.10092,442.97992,268000,11.900248,0.30352056,133,1254.041648450946,3.472157,68.352806,1.7015749,2122.6284,532.5627379356883,0,-2.4431581,222.91756,2.937099,-2120.8994,91.20227,215.38893,427.0627,2108.7979,2.3632603,6.835281
1293.6144286932672,212.0482753990218,-0.15213896,0.05520624,2827.2922,1.0932734,0.019113274,3.2956834,101068.5124599887,1305.3732850186984,-0.6763134,62.37098089279607,-3.0649204,-7.7556353,0.062306426,2852.0007,806.8874811655842,1354000,426.32108,483.72644,270000,13.905905,0.290651,134,1260.5568999296434,3.7300289,46.352417,1.5384897,1968.9148,532.4682248737663,0,-2.2982287,-39.076782,3.3028207,-1968.3466,163.89047,-25.974014,471.63812,1953.529,2.0437791,4.635242
1267.0192404321087,210.8244321262464,-0.10716169,0.05519581,2754.4624,1.1582968,0.01726109,3.5079436,101858.99907029094,1267.9075885054817,-0.6651198,61.16773664532229,-3.0808122,-7.7709193,0.010156259,2750.7297,793.4409170048311,1364000,299.654,452.33594,272000,13.345153,0.3056098,135,1280.4162286524804,2.120955,61.35666,1.8163939,2136.729,521.4487482332624,0,-2.3705935,-77.53378,2.7896771,-2138.0532,76.47986,-35.846714,439.63107,2123.1685,2.5198667,6.135666
1276.9063277822702,207.871177429799,-0.09793476,0.1686365,3333.6587,1.2046454,0.028989691,3.6486137,102665.88336604042,1307.319800734866,-0.652849,61.80171835469082,-3.0437124,-7.192875,0.009143198,3320.4133,802.3782503353432,1374000,679.81757,561.4856,274000,14.338,0.31324613,136,1313.5416342721119,1.8096689,81.78194,2.194198,2387.2622,532.7053545508534,0,-2.4587154,-130.25488,2.917851,-2381.5896,228.73543,-237.60889,548.985,2368.7832,2.708711,8.178194
1304.7286092220209,212.3783542457968,-0.120727085,0.074029684,2700.3376,1.0990223,0.024279583,3.2355494,103471.97794728074,1296.0868591702085,-0.66335636,62.13559661060572,-2.8177242,-11.03462,0.008194712,2683.9102,806.8655400644056,1384000,392.38007,446.3813,276000,13.146392,0.2895139,137,1266.8206155364064,1.6350935,52.479965,1.441272,2078.0107,532.3515892080031,0,-2.429276,-111.18215,3.3518941,-2072.3545,203.83798,-101.02625,432.95255,2057.773,1.9959568,5.247997
1325.7231032354853,211.6081252717413,-0.13313478,0.04091841,2762.6826,1.1385102,0.027419176,3.268754,104262.81433645869,1292.1137245811865,-0.672885,60.9463996598497,-2.610533,-8.551835,0.009603568,2782.9421,794.6684410325252,1394000,306.73895,479.55807,278000,12.77452,0.30761364,138,968.3618745460424,2.14037,65.85852,1.5694206,2081.8809,522.1139161009341,0,-2.425334,226.64946,2.8118312,-2083.7388,90.30868,244.62544,466.42044,2072.4192,2.237317,6.585852
1319.1218636641834,207.77661410719156,-0.108360596,0.046762228,3215.5427,1.1867441,0.025843805,3.618446,105069.18701503798,1343.2449073137077,-0.6497415,61.33895797887817,-2.8577814,-9.114283,0.0050845006,3222.892,801.8888644473627,1404000,241.71588,513.0299,280000,14.077839,0.30511248,139,1332.291653951013,1.5293683,74.558784,2.0746047,2356.0767,532.773292361293,0,-2.420904,-149.69884,3.4363678,-2354.9092,92.533104,-148.29959,499.33508,2344.0444,2.6149168,7.4558787
1271.0712163874978,212.2605821257457,-0.11033078,0.096526384,3063.6855,1.1948307,0.01478388,3.7735617,105875.66330846539,1307.0905300413435,-0.65861076,62.12599155353382,-3.2508922,-10.864199,0.039827723,3067.003,807.0959038194269,1414000,216.5954,526.877,282000,17.636173,0.29186141,140,1294.0522253522718,2.5088506,73.286606,1.7628676,2311.9282,532.7093301401474,0,-2.2636623,218.91187,3.6793356,-2307.1394,103.83292,218.13026,514.3434,2296.7058,2.719463,7.3286605
1396.0618376228485,211.64122521784157,-0.12884004,0.03799057,2864.417,1.1672372,0.016911525,3.562598,106666.43456979096,1397.5750377790628,-0.66084576,61.451988053973764,-3.1174247,-7.2339716,0.01024753,2868.2466,794.8030835315585,1424000,220.14938,478.41187,284000,13.9784355,0.29185504,141,1384.2487555038274,2.1557622,71.72835,1.3802679,2222.223,521.7098702597432,0,-2.3435698,-32.083405,3.7468898,-2227.588,115.48194,-15.931698,464.392,2214.4543,2.5079494,7.172835
1367.0848972334388,207.6098022321239,-0.13838945,0.07210994,2751.5322,1.1263069,0.04389835,3.3320103,107471.32747297594,1349.577132569679,-0.66394067,61.12189199309796,-3.2625728,-8.476553,0.010429136,2777.0464,800.630754281301,1434000,410.8037,469.93372,286000,12.185351,0.2912999,142,1331.6285931344655,2.2257895,57.049667,1.649012,2109.6213,531.8990600560792,0,-2.3123,206.21346,2.8766327,-2104.6765,113.85945,203.90059,449.79517,2105.7007,2.1324315,5.704967
1335.599173587023,211.8726972430013,-0.09986943,0.11113012,3221.7097,1.208667,0.015849784,3.6731365,108278.43139516702,1299.7624856606656,-0.64954555,62.24009129451588,-2.8530755,-6.4455724,0.04647952,3213.8987,806.8947084606625,1444000,243.52783,516.4652,288000,15.913267,0.30219015,143,1335.6547505443045,2.7597566,74.44368,1.7744795,2299.8838,532.7819199231453,0,-2.412722,-85.53587,3.3156896,-2294.6882,130.7933,-96.448395,502.09232,2279.2178,2.744475,7.444368
1292.4022365027756,212.08295570593327,-0.1345665,0.0560683,3321.3652,1.2301509,0.0437362,3.9395928,109069.6749221948,1171.3856263008952,-0.65834093,61.494583771564066,-4.897628,-8.708451,0.010998363,3326.539,795.4091101605445,1454000,394.05005,522.885,290000,14.66787,0.31325763,144,1309.6207082732626,2.4817414,83.28511,2.3047128,2587.978,521.8315706830472,0,-2.2953503,-190.96947,3.0919747,-2592.127,507.84476,-256.33557,495.03693,2569.1226,3.0427418,8.328511
1344.0203304880208,207.91846551606432,-0.153296,0.051214337,3016.3298,1.1849942,0.019203987,3.7155924,109874.0801027678,1337.0572747128167,-0.63835794,60.85157241020352,-2.785229,-7.177308,0.07942621,3006.9692,800.1538876593113,1464000,299.97748,471.41806,292000,14.4154005,0.2859299,145,1319.5115702403496,4.555702,72.52293,1.5653282,2297.3132,531.3838497330435,0,-2.2441735,202.89622,2.8970807,-2292.2224,125.40711,203.43044,455.97034,2279.8127,2.543786,7.2522926
1356.2016227918334,212.17011371813715,-0.15488844,0.096841335,2870.6765,1.1272651,0.011509523,3.48325,110681.18590008374,1369.2388316076053,-0.66782236,62.28322365321219,-3.3478317,-8.414938,0.005814376,2846.8699,806.9974061683752,1474000,523.6149,467.60858,294000,14.40308,0.2987612,146,1320.3168183649898,1.8849024,64.86601,1.8112485,2146.1008,532.5440687970258,0,-2.4089003,211.0604,2.74718,-2139.7917,176.65451,184.00435,457.0383,2120.6506,2.3504126,6.4866014
1368.1389603260593,212.27917406428605,-0.18358348,0.10714769,3068.6777,1.1586837,0.01089089,3.576232,111472.71379274502,1354.707059630576,-0.6570588,61.79959818907082,-3.283684,-5.816993,0.0057121594,3088.5388,796.2317694621161,1484000,313.26404,501.4642,296000,12.641352,0.29865232,147,1348.4248395440864,1.7807434,74.77619,1.7471793,2279.404,522.1529972087592,0,-2.4189496,-86.21875,2.999173,-2279.1052,138.19638,-124.79827,486.7441,2263.1187,2.5187044,7.477619
1238.8136774996892,207.57645212300122,-0.17697208,0.092668414,2876.3755,1.1422603,0.017014533,3.381037,112276.2926716879,1281.7496752592915,-0.66963285,61.03370543662459,-2.7932868,-8.203629,0.0111614065,2918.8037,799.1246759137139,1494000,750.3813,489.46503,298000,13.169098,0.30869955,148,1287.1578109078932,1.7705638,71.474,1.5726602,2145.1504,530.5145183540881,0,-2.4987683,111.02384,2.8402748,-2164.538,561.94543,131.79169,475.05414,2164.1792,2.3923092,7.1474
1382.2920055229793,212.03173402510583,-0.12455436,0.06024933,3004.5574,1.2201382,0.016655922,3.7653332,113083.15650389157,1361.2746171501697,-0.6534289,62.31308524636552,-3.0751002,-9.386177,0.09457959,2997.254,806.5604380425066,1504000,385.164,502.102,300000,15.787282,0.3053304,149,1366.122255546536,4.794538,67.79661,1.5260899,2342.8125,532.2156187710352,0,-2.5151477,-115.40987,3.2275028,-2328.205,441.38297,-112.858376,488.62283,2318.9285,2.9066744,6.7796607
1231.9662866782671,212.33609992079437,-0.12944512,0.13464618,2752.3645,1.1235753,0.010681376,3.3759785,113875.36174486019,1225.3703905665056,-0.6706386,62.198284009471536,-4.2182884,-8.459359,0.086875714,2755.9893,796.9550103070214,1514000,279.12152,497.94537,302000,15.321239,0.3010269,150,1313.1476529982306,4.3075113,64.36733,1.4691422,2108.2336,522.4206263767555,0,-2.4087696,23.873129,3.8029628,-2108.0264,207.18195,-9.109369,482.4386,2093.2834,2.1657774,6.4367332
1324.6202615202728,207.58717529429123,-0.18603198,-0.014504373,3183.259,1.199502,0.01967579,3.5905426,114678.77627166081,1312.4364890486434,-0.6633509,61.04577418509871,-2.8830497,-11.648468,0.010245903,3190.4597,798.6014706934802,1524000,249.36325,497.66818,304000,14.1989355,0.3240298,151,1358.5448920641036,1.8262193,85.74034,1.8640664,2397.08,529.9685212140903,0,-2.4842582,-141.8692,2.7300959,-2399.901,80.00933,-133.7137,479.652,2381.129,2.821409,8.574035
1225.4189461445603,212.4006896391511,-0.107385635,0.10530549,3230.07,1.1796021,0.032120813,3.6882887,115485.65408405289,1215.8692218637495,-0.6671818,61.98121799249202,-2.8624053,-8.438123,0.012286965,3238.9453,806.9670249926858,1534000,220.65567,507.56128,306000,13.949628,0.30762702,152,1212.9630658792476,1.8081071,69.36817,1.8668144,2365.6157,532.5851173610426,0,-2.3196518,172.14621,3.4436202,-2365.3743,66.68983,148.96057,494.20062,2352.1582,2.708365,6.936817
1359.2664861327519,212.31259591598064,-0.14319432,0.051547408,2876.613,1.1672697,0.014166956,3.5665855,116278.7366571175,1353.4152125773733,-0.6500162,62.22991857165471,-3.5226843,-8.835636,0.011640981,2876.1875,797.7403893857263,1544000,377.85333,476.2263,308000,18.932598,0.29225513,153,1352.608619947364,1.5755433,62.912083,1.3175962,2251.554,523.197874898091,0,-2.4372594,-17.495802,4.036733,-2255.7283,148.45433,-42.122604,466.97177,2244.1294,2.4049265,6.2912083
1378.9403488747244,207.65558118280023,-0.16547886,-5.00679e-06,3057.3926,1.1385654,0.016383216,3.4626265,117081.12869737204,1358.6489338758133,-0.68148154,61.057732513640076,-4.4276385,-7.251734,0.10676303,3047.3513,798.1229425277561,1554000,478.02002,515.95624,310000,19.643793,0.3114594,154,1333.5041762344417,5.412232,67.01667,1.5776558,2195.998,529.4096288313158,0,-2.3419967,-76.52846,4.2397175,-2195.392,125.85768,-94.60358,502.11786,2181.1084,2.4953446,6.7016673
