V Predictions Std,R Predictions Std,Policy mu Std,R Predictions Mean,Policy Loss,VF Loss,V Predictions Mean,Q Predictions Std,Number of train steps total,Policy log std Mean,AverageReturn_all_test_tasks,Policy log std Min,AverageReturn_all_train_tasks,Z variance train,Epoch,Epoch Time (s),Policy log std Max,Q Predictions Mean,Q Predictions Min,Q Predictions Max,Policy log std Std,Log Pis Std,Z mean train,Log Pis Mean,Train Time (s),Log Pis Max,Total Train Time (s),KL Divergence,Z mean eval,RF Loss,Policy mu Max,V Predictions Max,Log Pis Min,V Predictions Min,Number of env steps total,Number of rollouts total,Policy mu Min,R Predictions Max,Z variance eval,Sample Time (s),KL Loss,R Predictions Min,QF Loss,(Previous) Eval Time (s),Policy mu Mean
450.06,0.00121879,0.687785,-0.00410906,-1676.6,161.383,1675.53,453.611,1676000,-1.16853,985.876547407,-3.09159,1024.88363214,0.0730679,418,160.2339825840172,-0.133243,1665.34,101.4,2317.26,0.349728,3.53898,0.636443,1.74058,149.98175911400176,28.7073,67928.73606697713,49.13087463378906,0.654798,65.4318,4.67633,2317.52,-9.12854,90.468,1680000,10796,-3.35768,-0.000939566,0.0775063,6.035085165014607,4.913087368011475,-0.0086922,541.803,4.217138305000844,-0.05141
426.933,0.00167304,0.670554,-0.00408987,-1612.76,139.996,1607.32,432.54,1680000,-1.14844,917.920570876,-3.11268,965.542398424,0.0345113,419,160.55736917896138,-0.108113,1601.9,75.1155,2216.95,0.348303,3.26562,0.733838,1.63555,150.3639345029951,19.777,68089.37611302908,51.101531982421875,0.670972,206.675,2.7854,2202.8,-10.6123,111.787,1684000,10821,-3.28088,0.000865276,0.067855,6.058597364957677,5.1101531982421875,-0.00889209,901.311,4.134837311008596,-0.0140241
431.3,0.00179305,0.660627,-0.00418845,-1474.83,298.816,1480.76,431.98,1684000,-1.11951,914.195039979,-2.73677,973.421897724,0.0803109,420,161.64526943200326,0.234534,1467.92,102.445,2230.17,0.328849,3.32755,0.63592,1.18554,151.25493987699156,21.3147,68250.9649047221,46.890594482421875,0.693053,151.826,3.24825,2237.35,-8.98368,85.887,1688000,10845,-2.69994,0.000754033,0.0770834,6.169909855016158,4.689059734344482,-0.0105838,556.443,4.220419699995546,-0.0503757
376.171,0.00168577,0.662636,-0.00434867,-1354.85,151.931,1351.46,381.775,1688000,-1.05215,908.696784972,-2.99804,932.959318957,0.0748656,421,161.8011334079929,-0.108835,1342.72,39.1991,2214.35,0.318756,3.33318,0.702336,0.817611,151.56052165399888,21.0373,68412.9063000251,47.58441162109375,0.466638,316.87,3.52316,2207.93,-6.6456,63.91,1692000,10869,-3.52516,-0.000189045,0.0525957,6.073440441992716,4.75844144821167,-0.00868014,531.025,4.167171312001301,-0.0816121
469.151,0.00155885,0.671698,-0.00394365,-1630.7,237.008,1637.19,471.943,1692000,-1.15812,535.376765587,-3.43251,969.149650616,0.0378915,422,161.34278025999083,-0.149218,1617.7,51.252,2230.74,0.358615,3.47281,0.722793,1.56336,151.00573901600728,18.6481,68574.33135767312,52.571815490722656,1.1263,347.361,3.32532,2229.92,-10.145,93.7579,1696000,10895,-2.97387,5.56333e-05,0.0933089,6.026422528986586,5.257181644439697,-0.0103572,729.996,4.310618714996963,-0.0309614
333.884,0.00119328,0.641874,-0.00422171,-1294.78,206.47,1292.26,339.666,1696000,-1.06215,808.632411378,-2.68661,968.719663649,0.059456,423,161.28642487201432,0.140778,1287.7,90.1533,2074.16,0.293399,3.32182,0.537424,0.691249,150.79759772500256,22.4319,68735.41321875615,41.406089782714844,0.621019,225.669,2.97743,2049.18,-12.333,35.4335,1700000,10919,-3.59259,-0.00110527,0.0729121,6.0926610919996165,4.140609264373779,-0.00781865,774.618,4.396166055012145,-0.0545884
419.318,0.00152407,0.678217,-0.00408899,-1477.51,156.353,1481.86,422.396,1700000,-1.10675,985.947731751,-2.75613,982.761289426,0.0687601,424,161.33563502998732,0.0391001,1471.43,90.2917,2210.77,0.330278,3.20591,0.713079,1.31231,150.97878641499847,17.5967,68896.68803003713,45.2295036315918,0.671616,157.826,2.94591,2213.92,-9.41522,100.49,1704000,10945,-3.34777,-0.000125389,0.0781872,6.161926724991645,4.522950649261475,-0.00892116,486.622,4.194921889997204,-0.0350451
366.812,0.00201077,0.689584,-0.00431865,-1838.21,125.158,1837.73,370.98,1704000,-1.19356,954.72479375,-3.11869,997.899158827,0.0539647,425,161.28596895505325,0.283273,1831.25,100.55,2281.48,0.350978,3.52713,0.785102,1.9202,151.0141861209995,25.5991,69057.98485871418,53.914676666259766,0.653307,245.415,4.64016,2283.91,-8.45949,98.2544,1708000,10970,-2.93788,0.00155461,0.066245,6.134436185049708,5.391467571258545,-0.0101424,1215.04,4.13734664900403,0.00578396
410.955,0.00139836,0.6415,-0.00437721,-1306.6,145.441,1303.15,415.212,1708000,-1.07152,867.371174337,-3.68758,992.9165382,0.0465009,426,160.83860227902187,0.256572,1297.23,91.3669,2276.02,0.32378,3.48798,0.721691,0.879213,150.5163648010057,26.8473,69218.8928014222,45.10234832763672,0.710474,125.75,3.32489,2258.8,-7.8276,104.037,1712000,10994,-2.98674,0.000100055,0.0664259,6.170765181013849,4.510234832763672,-0.00963144,431.582,4.151472297002329,-0.0690522
430.965,0.00149161,0.679035,-0.00423738,-1539.33,151.589,1541.09,436.422,1712000,-1.10017,953.935604871,-2.88903,971.754522451,0.0685795,427,161.4405065120227,-0.121087,1530.74,90.0472,2277.67,0.334231,3.21261,0.757072,1.23991,150.97745971099357,18.636,69380.22645766921,48.49957275390625,0.52807,117.36,3.61248,2276.56,-7.93553,101.787,1716000,11019,-4.23915,0.00134567,0.0669794,6.238599882024573,4.849957466125488,-0.00956177,583.298,4.224446919004549,-0.0695229
437.155,0.00168803,0.678402,-0.00415386,-1545.58,189.519,1546.25,441.531,1716000,-1.11566,991.190895605,-3.0865,935.367560038,0.0487777,428,162.012950298973,-0.0257491,1538.12,18.3677,2251.06,0.344968,3.5394,0.765793,1.32165,151.80800282100972,25.4841,69542.21711806518,49.36524200439453,0.598799,349.243,3.31534,2232.91,-10.2267,103.286,1720000,11044,-3.01168,-6.03185e-05,0.0844216,6.084125559966196,4.936524391174316,-0.00911065,1803.02,4.120821917997091,-0.0568266
385.009,0.00130024,0.648738,-0.00418728,-1351.06,136.937,1352.04,389.296,1720000,-1.05839,955.971070125,-3.30129,951.699848294,0.0641942,429,160.8051927419583,-0.0333613,1342.82,66.6231,2249.99,0.309246,3.08983,0.811173,0.826823,150.5830209209962,18.7667,69703.03097996312,47.610511779785156,0.767567,146.446,2.72631,2237.99,-8.52231,87.9882,1724000,11068,-2.83583,-0.000265121,0.074443,6.120260895972024,4.761051177978516,-0.00919759,454.876,4.101910924990079,-0.0636395
276.8,0.00120982,0.660627,-0.00435622,-1209.53,112.119,1213.77,278.806,1724000,-0.999608,1000.84081969,-2.47098,960.795436331,0.0690521,430,161.05027812201297,-0.0371412,1204.55,100.385,1550.18,0.27466,3.0581,0.681168,0.436857,150.80790731900197,27.3499,69864.15092684513,40.86099624633789,0.675986,347.056,2.8684,1536.12,-8.93547,103.222,1728000,11092,-4.00276,-0.00116403,0.0716071,6.128456175021711,4.086099624633789,-0.00808654,566.403,4.113914627989288,-0.0849551
368.75,0.0019627,0.694593,-0.00433543,-1823.51,249.511,1826.58,377.841,1728000,-1.21712,951.314422752,-2.87667,964.924293753,0.0371382,431,160.7650889579818,0.156225,1812.75,103.629,2278.91,0.356809,3.31039,0.732194,2.13022,150.5164357820031,17.0801,70024.85820181713,59.08619689941406,0.61543,225.501,3.52841,2288.25,-6.81335,98.5818,1732000,11116,-3.4177,0.00084114,0.0803762,6.0613646139681805,5.9086198806762695,-0.0101833,606.04,4.187288562010508,-0.0196684
476.85,0.00120949,0.657921,-0.00396493,-1451.77,332.396,1451.89,479.92,1732000,-1.12742,968.917235314,-2.98718,1004.62503094,0.0509553,432,161.2745993840217,-0.112599,1441.46,-21.6769,2240.02,0.344263,3.41461,0.723956,1.33501,151.08472648099996,27.7623,70186.19908975814,41.44697189331055,0.457588,146.638,2.72638,2238.98,-9.32591,92.1998,1736000,11140,-3.03273,-0.00106856,0.0717008,6.057449865023955,4.144697189331055,-0.00795916,631.157,4.132423037997796,-0.0437001
429.284,0.00140827,0.674942,-0.00394787,-1639.46,242.729,1640.85,430.99,1736000,-1.18136,938.13555791,-3.04578,952.355693025,0.0788866,433,162.16672125598416,0.0487465,1630.96,73.3015,2252.89,0.350695,3.35693,0.65626,1.7994,151.81734988199605,19.4417,70348.36078261616,48.42444610595703,0.673927,83.7431,3.45033,2259.4,-7.62574,61.3408,1740000,11164,-3.03697,0.00155279,0.0826819,6.1472346569935326,4.842444896697998,-0.0103268,529.033,4.202136716994573,-0.0557633
449.822,0.00174607,0.659447,-0.00418457,-1488.98,207.606,1493.14,450.366,1740000,-1.10855,253.676915203,-2.86835,957.519131169,0.026446,434,160.46453116394696,-0.0170372,1480.98,71.7364,2204.94,0.343446,3.24865,0.727814,1.23701,150.20907667699794,17.9825,70508.7667890171,52.3739128112793,0.150265,312.911,3.19797,2205.91,-7.73627,82.5879,1744000,11188,-2.83543,0.000521606,0.059687,6.054962940950645,5.237391471862793,-0.00883881,765.078,4.200491545998375,-0.0334762
451.66,0.00164872,0.675613,-0.00408993,-1501.28,122.628,1497.62,452.785,1744000,-1.09874,973.746075301,-2.75925,866.589057379,0.0618586,435,160.86150120197271,-0.0839814,1493.82,57.4029,2271.86,0.318423,3.14391,0.652394,1.34359,150.6837043139967,16.5112,70669.75927382006,52.39867401123047,0.669308,197.104,2.97588,2261.49,-6.75551,47.3946,1748000,11212,-3.65087,0.00140961,0.0594287,6.032532430981519,5.239867687225342,-0.00991501,496.929,4.145264456994482,-0.0788816
438.006,0.00125849,0.668492,-0.0040545,-1465.08,144.205,1465.11,444.212,1748000,-1.1117,983.523337051,-3.59484,969.637996213,0.0714801,436,160.8082178199984,-0.137778,1457.37,-120.848,2210.49,0.328064,3.54967,0.644464,1.29241,150.41870666100294,28.1454,70830.36832106106,45.00810241699219,0.651193,109.339,3.03901,2206.81,-11.7629,101.496,1752000,11236,-4.07202,0.000145471,0.0627763,6.109716087987181,4.500810146331787,-0.00806083,841.018,4.279795071008266,-0.0619422
446.142,0.00160372,0.698559,-0.00423269,-1505.05,179.955,1506.91,453.815,1752000,-1.10871,944.966625299,-2.91375,840.581588657,0.0690567,437,159.8366651120159,0.0724399,1494.8,27.2807,2256.82,0.353674,3.64277,0.744427,1.47032,149.59631449599692,31.2323,70990.36014684809,52.075870513916016,0.702834,203.706,3.1098,2256.53,-8.07587,85.1197,1756000,11263,-3.50217,0.0013802,0.0786493,6.156594293017406,5.207587242126465,-0.009284,1327.11,4.08375632300158,-0.0452531
417.866,0.00151117,0.66191,-0.00449355,-1351.05,140.609,1351.57,421.628,1756000,-1.05958,1012.65442535,-3.67178,965.060261333,0.0712236,438,160.99860771201202,0.0289636,1343.49,-25.3354,2298.18,0.325799,3.43021,0.639204,0.876495,150.64568134,38.4433,71151.2662512721,48.30137252807617,0.862728,135.702,3.5494,2299.88,-10.4287,-81.2737,1760000,11288,-6.2703,0.000289529,0.0742473,6.110579422005685,4.830137252807617,-0.00931764,527.994,4.242346950006322,-0.0658549
473.982,0.0016995,0.660193,-0.00447599,-1484.1,171.75,1484.17,475.82,1760000,-1.11741,891.54072048,-2.73392,992.755188569,0.0674426,439,159.7543118239846,-0.0510303,1474.64,92.6535,2248.59,0.343446,3.28688,0.622569,1.29593,149.54033196700038,21.86,71311.05140234811,46.72589111328125,0.108679,121.025,3.14132,2248.57,-6.79902,101.681,1764000,11313,-3.39793,0.00066206,0.0769412,6.060485481983051,4.672589302062988,-0.00950736,608.26,4.1534943750011735,-0.0517637
451.331,0.00173462,0.666914,-0.00422531,-1512.41,137.983,1513.95,454.877,1764000,-1.12154,984.443298762,-2.84426,917.194223681,0.0761034,440,160.20648585299205,0.00855827,1502.43,99.7664,2291.93,0.351685,3.35111,0.734293,1.2667,149.8392229579913,19.6853,71471.13403219209,49.68597412109375,0.442775,347.785,3.14571,2282.82,-7.07645,98.8707,1768000,11338,-2.7691,0.000649889,0.0536279,6.17921913000464,4.968597412109375,-0.00975802,705.43,4.1880437649961095,-0.0567441
460.636,0.00162739,0.661805,-0.00406021,-1489.44,254.08,1488.59,466.475,1768000,-1.12237,1004.445026,-2.82116,995.983238595,0.0478198,441,160.04655671599903,-0.154743,1473.46,-2.11065,2252.22,0.334645,3.31147,0.651166,1.29509,149.8262403760018,14.4093,71631.32370260109,49.029212951660156,0.687309,291.797,2.69464,2247.14,-9.87879,98.7957,1772000,11362,-3.23993,-0.000243409,0.0879163,6.1527630950004095,4.902921199798584,-0.00882343,627.842,4.067553244996816,-0.0600772
464.955,0.00154928,0.659299,-0.00407894,-1480.5,137.443,1482.18,468.944,1772000,-1.12618,968.179652892,-2.87969,988.563630353,0.0852717,442,160.77975453500403,0.0295488,1470.89,-109.912,2261.01,0.333413,3.40379,0.664201,1.29658,150.4402620769979,28.1717,71792.04333073211,42.57637023925781,0.655843,203.202,3.76688,2257.14,-9.13244,94.0254,1776000,11386,-3.35911,0.000417435,0.0756507,6.125301442996715,4.257637023925781,-0.00958749,622.214,4.214191015009419,-0.058392
335.738,0.00245453,0.67915,-0.00433639,-1750.01,182.521,1750.84,341.827,1776000,-1.24227,1002.22624989,-2.86579,986.030418631,0.100345,443,160.34187968198967,0.198879,1742.15,106.036,2283.78,0.350477,3.24017,0.629605,2.3268,149.99092531600036,21.08,71952.42565144811,31.271387100219727,0.658726,159.304,2.92973,2263.57,-8.67252,117.958,1780000,11410,-4.34188,0.00109408,0.0707199,6.191805365990149,3.12713885307312,-0.00959821,1071.11,4.159148999999161,-0.0352493
408.555,0.00162499,0.66282,-0.00434299,-1344.77,238.581,1351.78,411.538,1780000,-1.07366,903.728273199,-3.45079,967.834740444,0.0807072,444,161.54456664499594,-0.121413,1339.17,43.738,2295.15,0.310062,3.40649,0.624808,1.09091,151.18567851600528,27.8668,72114.15155597309,43.3813362121582,0.602888,278.116,3.39953,2294.48,-7.52576,76.7724,1784000,11434,-3.59801,0.0019251,0.0766053,6.157226004987024,4.338133811950684,-0.00914216,508.607,4.201662124003633,-0.0657896
445.649,0.0017913,0.664549,-0.00422966,-1516.56,94.9543,1519.27,448.377,1784000,-1.11255,955.733058719,-2.85289,987.222958937,0.0778322,445,162.40031199197983,0.0828105,1507.76,105.781,2277.93,0.327528,3.1788,0.634545,1.25439,151.88235618598992,25.203,72276.32296398508,49.691162109375,0.543628,336.786,2.90498,2276.78,-8.20021,106.662,1788000,11459,-2.98218,0.000634566,0.0750614,6.13127102398721,4.9691162109375,-0.0104613,472.566,4.386684782002703,-0.0476961
332.788,0.00179879,0.638807,-0.00440953,-1314.97,153.035,1316.53,337.521,1788000,-1.07354,971.6368681,-3.31456,1019.82222773,0.118637,446,161.38817375700455,-0.201649,1309.69,67.1761,2061.39,0.301967,3.15383,0.570906,0.81376,151.06773801799864,18.4344,72437.96419588306,40.31688690185547,0.668564,259.648,2.84186,2060.35,-11.8503,97.938,1792000,11483,-2.55463,0.00155415,0.119641,6.159094100003131,4.031688690185547,-0.010278,502.93,4.161341639002785,-0.0761526
410.4,0.00191256,0.639478,-0.0043641,-1322.25,172.318,1325.37,413.202,1792000,-1.07651,943.023895678,-2.84445,988.349930291,0.0800981,447,160.06262811800116,-0.00625527,1314.95,-59.6712,2297.18,0.313583,3.22149,0.584157,0.872082,149.5579579339974,21.106,72597.93743174506,41.26670837402344,0.637748,253.745,3.82227,2260.39,-6.60063,91.8968,1796000,11507,-3.56814,0.00154767,0.0771705,6.086520616998314,4.126670837402344,-0.00925911,524.745,4.418149567005457,-0.0620632
473.395,0.00132335,0.679481,-0.00374313,-1678.65,143.465,1674.75,478.054,1796000,-1.15458,886.894656435,-2.8394,970.365994595,0.0301886,448,162.08452176797437,0.0337714,1669.18,18.9758,2321.4,0.355719,3.28593,0.731355,1.65733,151.55558472200937,21.66,72760.17013177305,54.28810119628906,0.643608,429.934,3.46524,2317.98,-9.64241,90.6424,1800000,11533,-3.05775,1.98109e-05,0.0786579,6.197152346969233,5.428810119628906,-0.0096807,675.018,4.331784698995762,-0.0405798
388.175,0.00177468,0.642917,-0.0044024,-1377.38,132.753,1380.17,391.234,1800000,-1.07704,936.558155069,-2.99627,961.295326891,0.0805316,449,161.41612438899756,-0.0919169,1371.84,99.3131,2281.55,0.309215,3.10194,0.683038,0.882455,150.7542193900008,17.5659,72921.14120880504,48.183837890625,0.645094,164.802,2.52668,2259.27,-8.26048,117.652,1804000,11557,-3.28308,0.00155319,0.0745854,6.178489194004214,4.818383693695068,-0.00988614,667.254,4.483415804992546,-0.0702284
419.198,0.00219434,0.670691,-0.00466468,-1505.9,135.031,1506.85,424.228,1804000,-1.10954,1010.01355684,-3.09309,1006.80256424,0.0321609,450,162.53215744100453,-0.0635096,1497.19,39.7948,2267.84,0.320925,3.29013,0.681337,1.32806,152.6177969329874,18.3386,73083.76239131507,50.82222366333008,0.660809,222.601,2.86911,2261.47,-6.91862,104.6,1808000,11581,-3.19961,0.00145939,0.076491,5.872615548025351,5.0822224617004395,-0.0104324,1032.05,4.0417449599917745,-0.0703274
435.781,0.00139362,0.633426,-0.00427138,-1344.38,168.477,1351.01,436.594,1808000,-1.07446,966.845102205,-2.88759,947.139972804,0.0875129,451,160.98126117998618,0.080752,1340.08,85.2973,2310.61,0.308279,3.17556,0.695084,0.691035,150.82477612599905,18.2777,73244.84641414507,43.62779235839844,1.09396,279.139,2.79591,2305.62,-8.66734,79.3729,1812000,11605,-3.95015,0.000144347,0.0933212,6.021362551997299,4.362779140472412,-0.00902264,437.42,4.135122501989827,-0.064448
450.128,0.00127646,0.707078,-0.00389129,-1695.6,260.974,1697.69,457.014,1812000,-1.17835,986.290256647,-3.50687,1002.59634952,0.0475381,452,160.91741320403526,-0.123816,1685.67,84.6655,2285.3,0.357457,3.70186,0.946029,2.11221,150.49900089000585,35.5547,73405.58783315809,55.54065704345703,0.708516,219.44,3.00455,2298.67,-12.1584,96.1615,1816000,11629,-6.44662,0.000325568,0.0646394,6.1773078060214175,5.554065704345703,-0.00858877,736.396,4.241104508007993,-0.0336879
483.927,0.00133817,0.60474,-0.00414407,-1265.6,220.233,1269.35,486.875,1816000,-1.08639,978.004993952,-2.97427,925.441983856,0.0697044,453,160.7044179479999,-0.0904304,1261.09,-48.1451,2317.83,0.32316,3.38189,0.766691,0.693974,150.43280099600088,30.6866,73566.3403769181,39.217018127441406,0.882588,186.128,2.98931,2321.82,-7.83428,46.8525,1820000,11653,-2.96045,-0.000913211,0.0602152,6.20311539999966,3.9217019081115723,-0.00836116,1095.11,4.068501551999361,-0.048689
496.163,0.00143149,0.662375,-0.00417811,-1511.28,133.548,1514.09,496.946,1820000,-1.12395,986.347439877,-2.98676,963.194794085,0.0176806,454,160.93839832796948,-0.1068,1504.79,84.2443,2340.02,0.341909,3.3814,0.760831,1.29414,150.62628958500864,27.1806,73727.35029675407,53.50627136230469,0.605142,212.263,3.23282,2346.0,-8.41933,89.6443,1824000,11677,-3.15378,-0.0010323,0.0530214,6.192055735969916,5.350627422332764,-0.00830933,485.837,4.120053006990929,-0.0255612
402.494,0.00144581,0.62795,-0.00419772,-1392.55,113.704,1391.18,407.377,1824000,-1.03384,980.462423381,-2.92467,1003.04601712,0.0658656,455,160.99452359197312,-0.130292,1387.58,82.2358,2316.52,0.289868,2.87801,0.687573,0.440793,150.67756891899626,11.3597,73888.39810772304,55.2276496887207,0.749729,305.998,2.79785,2309.07,-7.1559,87.4748,1828000,11701,-2.96008,-0.000322682,0.0646479,6.121898438970675,5.522765159606934,-0.00828,565.295,4.195056234006188,-0.0783844
459.33,0.00165837,0.662933,-0.00428456,-1543.79,97.7797,1544.71,463.626,1828000,-1.11311,1014.07630689,-2.95521,1056.55892517,0.0353851,456,161.31336091701814,-0.0452471,1533.17,-67.015,2307.87,0.334618,3.33344,0.795852,1.35361,151.010134466007,18.6474,74049.63272796608,56.927711486816406,0.651641,327.514,2.84073,2311.42,-12.3785,88.5716,1832000,11725,-3.29386,0.000535645,0.0627053,6.050774828006979,5.6927714347839355,-0.0102511,560.659,4.252451623004163,-0.033689
501.667,0.00182423,0.675759,-0.00423417,-1486.76,178.546,1481.22,508.912,1832000,-1.13139,782.128222262,-2.91895,978.216598484,0.0720972,457,160.41507307100983,0.207599,1469.45,82.825,2308.46,0.34908,3.38726,0.72245,1.31381,150.07004104299995,13.4091,74210.25390774808,48.16468811035156,3.15217,188.24,3.11894,2294.56,-9.02149,101.419,1836000,11749,-2.61566,0.000976403,0.0396194,6.167630352007109,4.816468715667725,-0.00973079,1296.56,4.1774016760027735,-0.0617578
544.617,0.00182286,0.691784,-0.00428337,-1532.54,526.8,1539.38,543.562,1836000,-1.0877,915.934576097,-2.85375,804.709325969,0.0883027,458,162.20290570500947,-0.0964172,1523.57,-6.13678,2403.12,0.357115,3.26998,1.68493,1.22053,151.68426865800575,22.2011,74372.51043550509,67.42849731445312,1.35473,231.668,4.83118,2408.76,-7.85238,41.6992,1840000,11773,-3.2308,0.000743538,0.0310612,6.131617709004786,6.742849826812744,-0.00915659,1550.92,4.387019337998936,0.0220294
476.688,0.00125437,0.622965,-0.00386196,-1179.2,177.84,1178.64,478.282,1840000,-1.08598,901.900965228,-3.14406,982.165088458,0.0389717,459,162.04882931901375,-0.0552088,1171.74,60.3351,2316.62,0.291779,3.14051,1.55401,0.763416,151.3943190919963,18.095,74534.5716594701,55.7249641418457,2.61498,165.484,3.15891,2312.02,-11.0373,75.4292,1844000,11797,-3.35563,-0.000275456,0.050057,6.210565109009622,5.57249641418457,-0.00851186,722.967,4.443945118007832,-0.0533653
480.231,0.00145023,0.660359,-0.00421692,-1421.7,139.872,1424.49,483.755,1844000,-1.09848,975.790841307,-2.99602,994.804181591,0.0589631,460,162.7499089089979,-0.110997,1413.34,62.8074,2260.69,0.33755,3.1115,0.638467,0.968848,152.26097599200148,18.5864,74696.99080109311,49.32834243774414,1.90586,192.336,3.03818,2248.66,-8.42077,73.8818,1848000,11821,-2.67396,0.00168999,0.04396,6.029096879006829,4.932834148406982,-0.0101713,657.291,4.459836037989589,-0.0480252
490.912,0.00168492,0.66668,-0.00409762,-1507.33,142.887,1505.64,493.033,1848000,-1.10255,995.641710837,-3.03129,1011.4866698,0.0230668,461,161.02857151196804,0.0614855,1498.14,65.0717,2313.37,0.345925,3.35017,1.68677,1.08616,150.82904851599596,13.7958,74858.07357324813,68.17818450927734,0.910367,422.769,2.83897,2298.59,-11.5035,90.6894,1852000,11845,-3.44357,-0.000230732,0.0465537,6.066985865982133,6.817818641662598,-0.0091337,757.428,4.132537129989942,-0.0485976
416.831,0.0015818,0.630189,-0.00430625,-1319.36,456.381,1315.5,418.132,1852000,-1.05537,929.463781248,-3.00265,1022.05143954,0.0321208,462,160.71168240797124,0.0583982,1311.07,78.542,2292.64,0.309611,3.14654,0.909281,0.694591,150.3338878069917,15.3436,75018.73276803907,52.462242126464844,1.38977,144.727,2.80146,2278.67,-10.1147,83.3773,1856000,11870,-3.32868,0.000650834,0.0201664,6.187151292979252,5.246224403381348,-0.00981128,547.005,4.19064330800029,-0.0519327
429.833,0.00158984,0.669339,-0.00425573,-1334.79,180.897,1341.9,437.342,1856000,-1.04769,492.092659529,-2.8601,862.218140309,0.0173828,463,161.5870408530027,0.0365226,1327.85,-20.5309,2316.31,0.30748,3.30961,1.12888,0.924838,151.32392786099808,28.6556,75180.8385852591,64.70437622070312,1.25004,154.721,4.15897,2293.93,-8.5337,-69.2356,1860000,11894,-3.03752,0.000574073,0.0239295,6.121121073010727,6.470437526702881,-0.00898157,486.392,4.141991918993881,-0.0532339
396.073,0.00142198,0.704593,-0.00406229,-1475.63,699.533,1479.83,397.851,1860000,-1.04126,828.68535317,-2.76658,1005.05186563,0.0359573,464,161.60495470900787,-0.109551,1478.1,103.728,2294.18,0.314892,3.07942,2.71805,1.14164,150.74798824699246,14.3122,75341.99577144212,97.34479522705078,1.48496,241.492,2.9919,2289.49,-9.61522,96.8024,1864000,11918,-3.79696,-0.000529193,0.0330865,6.19254939800885,9.734479904174805,-0.00825044,1827.31,4.664417064006557,-0.108282
475.308,0.00185989,0.675522,-0.00433088,-1544.26,133.05,1547.45,478.122,1864000,-1.10381,905.397278283,-2.88148,998.032406405,0.0194546,465,163.01457378896885,0.119005,1536.73,27.2379,2353.98,0.337698,3.35427,1.007,1.27327,152.68692405598995,26.6535,75504.89899431008,68.86811828613281,0.926962,291.983,3.20181,2358.69,-10.5546,69.4825,1868000,11942,-3.49432,0.00154605,0.0235424,6.107291064981837,6.88681173324585,-0.00941328,519.464,4.220358667997061,-0.0447988
429.492,0.00148636,0.679515,-0.00400449,-1545.02,133.556,1545.15,431.53,1868000,-1.10997,965.935295202,-2.91119,963.604761441,0.0251819,466,162.783333733998,-0.0786372,1535.68,63.6704,2272.45,0.344603,3.53119,0.880235,1.29103,152.529841947995,23.9454,75667.76559438108,58.58558654785156,1.3978,267.158,2.89515,2264.1,-8.8884,106.564,1872000,11966,-3.58731,0.000764504,0.0264462,6.140614282005117,5.858558654785156,-0.00842039,536.208,4.112877503997879,-0.0526451
430.625,0.00140914,0.668634,-0.00431257,-1387.36,583.662,1396.27,437.974,1872000,-1.06666,836.509630335,-3.06391,1052.12354994,0.0246035,467,161.81128870602697,-0.0354093,1383.48,-46.3485,2325.6,0.319429,3.3335,1.04781,0.974187,151.47566161400755,22.6554,75829.46449441212,79.58402252197266,0.312659,344.315,2.82098,2323.28,-13.388,85.2892,1876000,11991,-3.93424,-0.000697685,0.0246167,6.135915989012574,7.958402156829834,-0.00870129,1155.73,4.199711103006848,-0.048801
532.359,0.00179725,0.658951,-0.00408153,-1441.62,155.479,1444.86,529.691,1876000,-1.13303,878.445396281,-3.02606,1003.86653133,0.00350952,468,161.01025750802364,-0.0883116,1433.48,-131.113,2311.71,0.338153,3.48592,0.919987,1.39262,150.69753596100782,28.5319,75990.91432673516,68.44676971435547,1.0535,284.706,3.2735,2318.54,-8.35476,75.6507,1880000,12015,-4.13588,0.000914697,0.0234141,6.221985862008296,6.844676971435547,-0.00908783,798.253,4.09073568500753,-0.0375516
442.712,0.00127105,0.685673,-0.00376801,-1739.41,154.919,1737.72,452.725,1880000,-1.20333,959.530878189,-3.22286,775.290225102,0.00786461,469,161.43001783099317,0.0394189,1727.52,-16.0497,2333.32,0.37222,3.66197,0.839812,1.83465,150.77845258101297,28.8361,76151.94173576015,73.21044921875,0.560014,360.618,4.2339,2338.12,-10.2038,94.2685,1884000,12040,-5.58456,-0.00034157,0.0416662,6.1175014799810015,7.321044921875,-0.00799968,517.673,4.534063769999193,-0.0277526
440.283,0.00156189,0.644253,-0.00421277,-1308.86,115.378,1306.64,440.713,1884000,-1.07401,880.903718499,-2.91141,1051.91746714,0.0202713,470,159.846070753003,-0.0621936,1302.28,72.6625,2302.71,0.305621,3.37449,0.914915,0.871173,149.6516928810015,22.7443,76312.02785112018,53.053714752197266,1.46628,203.121,2.88779,2298.41,-11.0289,84.4112,1888000,12064,-4.21894,0.000249341,0.0362845,6.059368891001213,5.3053717613220215,-0.00902403,477.124,4.135008981000283,-0.0561268
532.439,0.00133354,0.632799,-0.00402398,-1450.45,144.611,1449.26,533.243,1888000,-1.12484,865.023596082,-2.89653,959.000707671,0.0177996,471,160.6991936130362,0.0148886,1441.38,95.5923,2318.2,0.333646,3.23641,0.787751,1.11535,150.2172290810122,16.3649,76472.46199607124,50.850746154785156,1.23912,261.505,3.1556,2310.66,-7.51821,92.8665,1892000,12088,-2.97572,6.27043e-05,0.0276466,6.103223847021582,5.0850749015808105,-0.00819111,608.199,4.378740685002413,-0.0300294
