KLInner,LossBefore,Step_1-StdReturn,Time-SampleProc,Step_1-AveragePolicyStd,Time-Sampling,n_timesteps,Step_0-AveragePolicyStd,Step_0-NumTrajs,Step_1-MinReturn,Time-TotalInner,Step_1-AverageDiscountedReturn,Step_0-EnvExecTime,Step_0-PolicyExecTime,Step_0-AverageDiscountedReturn,ItrTime,Step_1-AverageReturn,Step_0-MaxReturn,Step_1-PolicyExecTime,Itr,KLCoeffInner,LossAfter,Time-OuterStep,Time,Step_1-NumTrajs,Step_0-AverageReturn,Step_1-MaxReturn,Time-InnerStep,Step_0-StdReturn,Step_1-EnvExecTime,Step_0-MinReturn,Time-MAMLSteps
0.005543701,8.5201485e-10,74.94470273407703,0.8439347743988037,0.685036,57.867517948150635,56000000,0.68499476,1135,-1.2972274641297983,58.92398977279663,120.18174236879435,24.499637365341187,1.2933282852172852,119.45712669736695,62.19359111785889,252.50284342878038,444.2118490588194,4.022503137588501,174,0.0005,-0.0025644512,3.218721389770508,10351.750874996185,1115,248.86926251889145,494.0696648077686,0.16569805145263672,74.18540291850297,24.710740566253662,20.915671280617076,3.2188472747802734
0.006491852,8.451795e-09,72.3873579046873,0.9298200607299805,0.68366534,56.37331771850586,56320000,0.6837069,1323,19.781185610827144,57.51245927810669,113.37795363471676,23.86513113975525,1.2327327728271484,111.66578512305145,60.75649333000183,221.22166039821673,435.66017942239745,3.8601818084716797,175,0.0005,-0.0023463196,3.189657688140869,10412.507899045944,1304,216.28982532704794,433.3054787775995,0.16626334190368652,72.87268428082322,24.187997102737427,18.85659390903308,3.189795732498169
0.0068440856,-4.864178e-09,73.5705659231266,0.8777706623077393,0.6822235,55.96726107597351,56640000,0.68238926,1171,22.406882031122375,57.05340552330017,118.11041975158224,23.6465322971344,1.253448247909546,118.30527875085423,60.31234860420227,240.47847732143177,435.2691461000153,3.9143295288085938,176,0.0005,-0.0021619117,3.203000068664551,10472.820715427399,1186,242.56747926944166,438.57277689864526,0.1661233901977539,75.25167197190905,23.903312921524048,21.35808394098102,3.2031445503234863
0.004967784,-2.4645552e-09,75.76960454459166,0.8649196624755859,0.6806964,57.97688126564026,56960000,0.6809665,1156,22.62852068264792,59.0489068031311,118.99961776412934,24.521505117416382,1.2972955703735352,118.69438546895991,62.32919430732727,249.7213167955795,452.4302209490652,3.9988725185394287,177,0.0005,-0.0023307244,3.224356174468994,10535.150384426117,1145,248.54556051355505,438.219247688886,0.16507863998413086,77.00281484184592,24.800036907196045,24.91055457834211,3.2244906425476074
0.007489375,9.203818e-10,81.75324257652751,0.8728234767913818,0.6793984,57.50488567352295,57280000,0.67942363,1170,19.27467693719264,58.58418393135071,116.46946008369937,24.43652892112732,1.2956657409667969,115.25265196385584,61.85069489479065,241.1817634977554,437.4514178531517,4.01301908493042,178,0.0005,-0.002340749,3.20794677734375,10597.001540184021,1149,237.47195919005117,452.82648834187034,0.16457056999206543,86.42936578192135,24.454697132110596,-3.55443808667039,3.2080798149108887
0.0074169175,-5.263807e-11,81.41648514953197,0.8609166145324707,0.6777801,57.807045698165894,57600000,0.6779912,1147,-3.433377697456491,58.875773668289185,118.79528253337124,24.623332977294922,1.3001787662506104,116.86345853735489,62.128657817840576,249.30864132615753,418.47693416490574,3.997305154800415,179,0.0005,-0.0026684564,3.1998062133789062,10659.130714654922,1130,242.2388205431766,447.294124252003,0.16582345962524414,78.676205311674,24.573282957077026,18.689105457296115,3.199942111968994
0.006691116,5.230615e-10,87.39793730228999,0.9097228050231934,0.676188,57.76052737236023,57920000,0.67628247,1248,18.13792443306413,58.88359570503235,112.03154557008459,24.704891443252563,1.6310207843780518,110.25832803015143,62.175305128097534,224.61141182642967,477.60627658630176,3.867520570755005,180,0.0005,-0.0026186483,3.237576961517334,10721.306498289108,1258,221.91463747293042,482.01368587691906,0.17079377174377441,89.84366685312166,24.284746408462524,17.539635827516488,3.237710952758789
0.0074365092,-1.8932287e-09,78.19566271038326,0.8942093849182129,0.67436194,57.27754592895508,58240000,0.6744235,1201,31.25712032413985,58.37829852104187,118.61668539841148,24.23123788833618,1.2951078414916992,117.61597788833943,61.618040561676025,239.84577256370588,477.18245002262046,4.005693674087524,181,0.0005,-0.002184698,3.183060884475708,10782.925000190735,1215,239.1497754503325,480.31796634723673,0.16419005393981934,81.09933483084511,24.39516282081604,-2.422219397569319,3.183194637298584
0.004863071,1.8136092e-09,68.52840148552495,0.8793833255767822,0.6726825,57.382166385650635,58560000,0.6728585,1175,-0.3941267614623516,58.4694709777832,125.27161459638965,24.415662050247192,1.290151596069336,123.82759462562231,61.71778845787048,257.22033513987066,453.4211997528717,3.979875326156616,182,0.0005,-0.0019959775,3.1899404525756836,10844.643306016922,1161,252.1904390838597,447.82618336499115,0.16582512855529785,72.13288769732162,24.394347429275513,29.25753212704557,3.1900768280029297
0.006985262,-8.784077e-09,73.97508447531811,0.9332475662231445,0.6710568,55.84900951385498,58880000,0.6710582,1307,-1.274843062893468,56.98950004577637,118.71274626735973,23.69804358482361,1.2407751083374023,118.05045775838015,60.25987458229065,232.9012419116206,445.1468423772954,3.9029886722564697,183,0.0005,-0.002341021,3.217590570449829,10904.903639793396,1285,229.67776384794425,483.04510774727623,0.1642284393310547,71.60752107465977,23.727612495422363,-0.420031922877655,3.217726469039917
0.005783449,1.0323877e-09,81.64479013650515,0.8895118236541748,0.6687432,58.46915245056152,59200000,0.6689701,1192,35.62465919657433,59.56630182266235,117.80538262076037,24.832120656967163,1.2885704040527344,117.21056951478994,62.87021565437317,241.3564512365953,504.08350693266055,3.999769449234009,184,0.0005,-0.0024073655,3.2455780506134033,10967.774331569672,1182,238.98444739916184,450.08510082356827,0.16531944274902344,82.38244313761895,24.98722267150879,9.75006995063448,3.2457120418548584
0.005266289,-2.0233633e-09,84.6566442116494,0.8859236240386963,0.66726166,56.29668951034546,59520000,0.6673364,1208,31.655225368596266,57.39005208015442,118.42204151552579,24.014994144439697,1.2724475860595703,117.82125486446061,60.63096737861633,240.82058718756898,447.0323249934562,3.904974937438965,185,0.0005,-0.0024153723,3.1896798610687256,11028.405764341354,1205,239.16745290313236,463.1330909462651,0.16504669189453125,83.9397300838033,23.829927444458008,-1.4004080584949707,3.189812660217285
0.005901165,-3.295429e-09,77.0962758483741,0.8783271312713623,0.66568,56.8517370223999,59840000,0.66569155,1203,10.518621734451973,57.93902778625488,120.51040767484582,24.003385543823242,1.2756178379058838,120.62491628370745,61.2243971824646,244.85788286128673,489.5014925161574,3.9813320636749268,186,0.0005,-0.002246184,3.228976249694824,11089.630637407303,1203,245.14095178587277,488.1948786083346,0.16661667823791504,74.3509532284392,24.303074836730957,32.656277418329054,3.2291104793548584
0.004980856,1.2352488e-08,94.05639713220275,0.9404096603393555,0.664063,56.59801435470581,60160000,0.6640143,1331,18.33506081587413,57.74875593185425,109.41615528433469,24.018213033676147,1.2402584552764893,108.62349382749896,61.05689883232117,213.59408842901556,458.19093788742725,3.8866724967956543,187,0.0005,-0.0023650392,3.2551796436309814,11150.688019037247,1327,211.34521364377383,505.52307520549647,0.16724801063537598,94.0919796566546,24.18750500679016,16.995794316330596,3.255311965942383
0.0058267512,-1.5862254e-09,85.52682715224869,0.9053642749786377,0.66246885,57.06451964378357,60480000,0.66245544,1263,27.252760433681015,58.17657732963562,114.15010012939831,24.079936265945435,1.2649481296539307,112.58415350215799,61.46199703216553,231.49144346861902,471.36326576849393,3.9273486137390137,188,0.0005,-0.0022261364,3.238588571548462,11212.150510787964,1242,226.18072387683185,457.52114261908457,0.16414833068847656,86.4229459067977,24.50074791908264,25.266747097106855,3.238720178604126
0.0064580254,-5.4684994e-09,73.64963917372071,0.9105067253112793,0.66100204,56.97589445114136,60800000,0.6610272,1253,32.552384648452545,58.09604072570801,120.03467871818991,24.361645460128784,1.2552742958068848,118.38829036055765,61.37681269645691,241.96575910407958,455.5523299135439,3.906785249710083,189,0.0005,-0.0021582192,3.2341575622558594,11273.527801513672,1247,236.49248648096614,527.9618854906379,0.16690444946289062,72.52861621680466,24.181771755218506,26.698776149641862,3.2342910766601562
0.0060046655,-5.6535785e-09,81.63048006255616,0.9081423282623291,0.65945476,56.70874571800232,61120000,0.6596575,1252,27.511337829132838,57.82558059692383,118.03779770471387,23.90184187889099,1.2660322189331055,118.55280562909005,61.063952922821045,236.28047022538965,482.06044016230874,3.9734997749328613,190,0.0005,-0.0021181393,3.1895298957824707,11334.592221975327,1253,237.03957320649076,463.92855721856745,0.1659400463104248,82.17668588062021,24.275117874145508,22.042248246678014,3.189666748046875
0.006634833,-4.005038e-09,87.83223723802048,0.8913254737854004,0.6580824,56.62626528739929,61440000,0.6580992,1220,18.08896585270571,57.72606801986694,117.34207694011133,23.8681218624115,1.2563247680664062,116.91032029811196,61.02546167373657,237.78836802065476,492.6988777716859,3.966325521469116,191,0.0005,-0.0023909658,3.2417590618133545,11395.61816906929,1231,236.25770657606077,534.4182043180225,0.16608381271362305,84.30320341560873,24.261956930160522,24.396972380286755,3.241894245147705
0.00510832,7.4216044e-10,93.83263747650399,0.9337294101715088,0.6569198,56.2894971370697,61760000,0.6568281,1329,9.774235540536996,57.42946815490723,109.6404857223105,24.109435081481934,1.2394185066223145,109.49749304295186,60.688483476638794,218.11401250264316,455.2846474120826,3.8154921531677246,192,0.0005,-0.002113722,3.2102458477020264,11456.307178258896,1317,216.60753012355164,486.9113100319193,0.1630535125732422,92.06598399380755,23.89701509475708,10.92360617339121,3.210381031036377
0.004945354,4.980944e-09,78.3829828144117,0.8900697231292725,0.65577,57.03006100654602,62080000,0.6557769,1204,12.083874473121368,58.128029346466064,120.87770328346797,24.092766523361206,1.2968060970306396,120.66893664413972,61.39256453514099,246.53676921421913,449.0377519607072,4.348764181137085,193,0.0005,-0.0023328792,3.2080278396606445,11517.700241565704,1208,246.97786680653059,490.06683546652266,0.1655864715576172,82.41002968327864,23.973716974258423,1.7097140421441925,3.208163261413574
0.0061419634,-5.3542877e-09,80.3503338149709,0.925499677658081,0.65481,56.91035747528076,62400000,0.65482074,1301,24.94902552091624,58.043697118759155,117.92277307176937,24.149158239364624,1.2667086124420166,116.4946164740371,61.37007522583008,233.01175369335593,463.7703497871591,3.920926809310913,194,0.0005,-0.0020393087,3.2734999656677246,11579.070787668228,1283,229.7200224190611,496.89888439316655,0.16477012634277344,81.60910680331466,24.29864263534546,10.803919835144864,3.2736358642578125
0.005119766,3.0656075e-09,71.5257809885277,0.9448583126068115,0.65384555,54.91948699951172,62720000,0.6537556,1364,48.68585701889237,56.073237895965576,119.6412475877847,23.269898414611816,1.224966287612915,118.59538301448906,59.34060525894165,230.08634877032446,532.2810199692844,3.8100578784942627,195,0.0005,-0.0026947241,3.213216781616211,11638.411875724792,1365,227.98218422899959,475.85734080387834,0.1656494140625,71.72894685507003,23.390028715133667,46.95414190648744,3.2133500576019287
0.0062449053,3.5000902e-09,71.43497185943254,0.8944554328918457,0.65263414,56.000781774520874,63040000,0.65263355,1248,11.48731395996247,57.10208773612976,123.84374203594136,23.47848677635193,1.2470719814300537,122.38483250418798,60.366053104400635,249.63238779835385,479.4092559743944,3.9243481159210205,196,0.0005,-0.0024068367,3.209338665008545,11698.77841258049,1206,242.35608251980514,479.95139708072526,0.16427326202392578,70.8341288150281,24.081613302230835,36.74904630745306,3.2094719409942627
0.0047535375,6.315002e-09,88.64488631159124,0.9348278045654297,0.6512549,56.61121606826782,63360000,0.6513118,1222,9.330417846291772,57.76643347740173,118.04123000320007,23.965570211410522,1.2780067920684814,117.492190838162,61.06733798980713,238.5621806194833,470.45917898129557,3.956923484802246,197,0.0005,-0.0022307697,3.252798318862915,11759.846231222153,1232,239.01169671864946,510.3897286188135,0.17786455154418945,88.45365195326964,24.09777331352234,11.633240599175664,3.252929210662842
0.006161811,-8.623264e-10,90.16674616276688,0.9009790420532227,0.6493833,56.79562258720398,63680000,0.6496205,1229,27.93115225104661,57.90271592140198,114.42591945058707,24.176438808441162,1.2633953094482422,112.15155048965632,61.17227077484131,233.46388767891867,473.9542670829604,3.906383991241455,198,0.0005,-0.002490201,3.2152023315429688,11821.018966674805,1216,227.17212257371966,457.93290162979287,0.16364669799804688,94.52498808066358,24.1953227519989,26.066669464392465,3.2153382301330566
0.006865824,2.9896072e-09,74.81375913778564,0.8721611499786377,0.64767355,57.850106954574585,64000000,0.64763916,1165,-0.6599815512272245,58.92864227294922,120.22454424007427,24.798731088638306,1.302694320678711,120.26868508724058,62.19773888587952,248.8388584924916,471.5027832426587,3.975767135620117,199,0.0005,-0.0019071994,3.2196102142333984,11883.217168569565,1176,249.9689581037619,454.6606995252309,0.16424131393432617,74.3926562340851,24.442360639572144,36.91311527278983,3.2197470664978027
0.0065288185,6.8827917e-09,81.46142301693922,0.9257466793060303,0.64548486,55.89959645271301,64320000,0.64562863,1284,29.29362803246448,57.03434658050537,118.26123479799992,23.905109167099,1.2557835578918457,116.91772623865188,60.36105966567993,235.35683129208553,484.35063973737107,3.848686456680298,200,0.0005,-0.0024963645,3.275500535964966,11943.578773975372,1268,232.07210342480514,516.8520730509251,0.16617727279663086,85.20754432614224,23.635354042053223,27.809320321669347,3.2756364345550537
0.007489033,6.407278e-10,77.37017411260318,0.8804793357849121,0.64398247,57.52193331718445,64640000,0.64405066,1173,30.970520485824924,58.610316038131714,125.56044358767628,24.3331937789917,1.2870545387268066,124.90580669759107,61.877195596694946,263.98271291602424,495.7700590508867,4.02707314491272,201,0.0005,0.003585702,3.2098748683929443,12005.459686279297,1145,259.49151633494597,469.9815818721722,0.16582846641540527,77.28490596129132,24.53836154937744,16.785331273894858,3.210214853286743
0.009007336,-1.2643635e-09,81.45243277962473,0.9296395778656006,0.64256716,55.68298101425171,64960000,0.64249617,1314,-5.720597208582498,56.8188259601593,119.63236210326139,23.677679300308228,1.2419397830963135,118.81709845306081,60.07380676269531,233.4279309908826,519.186140860981,3.861114501953125,202,0.0005,0.002592929,3.199876070022583,12065.533990383148,1311,231.84584671627172,485.52967782619487,0.16307806968688965,82.3494181877468,23.645984172821045,2.210146338982258,3.2000086307525635
0.011035606,-3.802565e-10,79.36473629818992,0.955761194229126,0.6407793,54.459232807159424,65280000,0.64085764,1380,2.766502173853231,55.626312494277954,118.2625241032579,23.088215589523315,1.2236192226409912,118.10036599947063,58.92362999916077,227.6159400360558,474.1864722888117,3.8014328479766846,203,0.0005,0.002982231,3.2395431995391846,12124.458124637604,1343,224.62144325138934,494.2358546642058,0.16797614097595215,77.51674687585438,23.12468671798706,38.049850506540515,3.2396774291992188
0.005616944,4.7869593e-09,90.07138272638801,0.9308905601501465,0.6389184,56.546653747558594,65600000,0.6391077,1345,19.958610806574143,57.686102867126465,110.78656429053517,24.260247230529785,1.258852481842041,109.45301157845306,60.965837717056274,215.90850415158224,517.3188131940967,3.8909802436828613,204,0.0005,-0.0021154715,3.2281320095062256,12185.424443244934,1330,213.09750440774545,447.99613893542323,0.16529083251953125,91.9843765911408,23.87670111656189,-2.183738639541811,3.2282636165618896
0.0059676603,1.1212259e-09,73.34767779258111,0.8920977115631104,0.6376608,56.314183712005615,65920000,0.63774955,1212,22.15952127428851,57.413891315460205,126.16350601586757,23.836429834365845,1.2552337646484375,125.55492425878678,60.661781549453735,258.59080502161333,487.1415973888279,3.91257381439209,205,0.0005,-0.0024941564,3.1929244995117188,12246.08671951294,1191,254.77622292995227,506.84845121222384,0.16518044471740723,73.3824549321118,24.036307096481323,-3.247898630141492,3.1930553913116455
0.004491949,-5.638794e-09,89.07636186090826,0.8807997703552246,0.63595444,57.86014652252197,66240000,0.6361237,1190,19.755016891427516,58.9487087726593,117.34578701666588,24.497431993484497,1.279904842376709,117.33819537582453,62.1754732131958,242.0763575246068,500.5741519514928,3.9860095977783203,206,0.0005,-0.0020298306,3.1702840328216553,12308.262721776962,1188,241.8320019738662,477.8714126316957,0.1657702922821045,91.17058200406557,24.803879261016846,-4.676302462045004,3.170499801635742
0.004575699,-3.3471401e-09,93.58383820414555,0.9143486022949219,0.63434076,55.72021770477295,66560000,0.63441473,1316,16.65636322810609,56.8398597240448,112.42610202886581,23.89450740814209,1.2548542022705078,111.97837770108953,60.11216974258423,223.4425555633396,456.0223816426881,3.802506923675537,207,0.0005,-0.0023136071,3.22244930267334,12368.375355243683,1303,221.2938950517262,464.82730647450774,0.16193151473999023,91.84951740326407,23.541922569274902,16.54751820210577,3.2225801944732666
0.0046843262,2.01173e-09,79.43656233495669,0.9176924228668213,0.63272107,55.62816548347473,66880000,0.6328311,1307,-2.955969659446697,56.75341176986694,119.91128507663184,23.545114994049072,1.254690408706665,120.26231299074428,60.005627155303955,234.19131212622713,468.24073843383525,3.8846335411071777,208,0.0005,-0.0024078337,3.19528865814209,12428.381450176239,1296,233.8776039163581,454.1970817569578,0.16459107398986816,77.83843946325732,23.67043399810791,38.10633812044731,3.195420026779175
0.0064949444,2.2028848e-09,78.87033325589691,0.913353681564331,0.6310974,57.1760458946228,67200000,0.63126606,1244,33.6538084916183,58.29684567451477,122.18852593706593,24.3553524017334,1.2835338115692139,120.54969692353039,61.55364441871643,245.70187355673525,441.91866343121956,3.9666428565979004,209,0.0005,-0.002289739,3.206752061843872,12489.935643196106,1247,242.51115223370164,533.1214886504673,0.16480422019958496,80.42094726694523,24.26768970489502,33.328714207175764,3.2068891525268555
0.0042995056,9.413247e-09,84.90312043902583,0.9315335750579834,0.6298606,57.25050163269043,67520000,0.6299774,1286,-2.5992950792584866,58.38847613334656,119.08985434220008,24.44530940055847,1.2803053855895996,118.4297607295954,61.70272922515869,238.8815014445066,489.8214109482565,3.9362313747406006,210,0.0005,-0.0024762074,3.2532708644866943,12551.638835906982,1251,234.8810236462445,489.8093448543404,0.16365313529968262,84.61689492863394,24.273621082305908,-2.99617791442551,3.2534024715423584
0.0037367395,-8.530324e-09,90.827878011931,0.9058120250701904,0.6285378,57.270384073257446,67840000,0.62874174,1260,-2.5869785986389067,58.38426184654236,115.67850026858663,24.471132278442383,1.270125389099121,116.26396069981833,61.65652513504028,233.5103119421047,524.6431402787443,3.9033286571502686,211,0.0005,-0.0026856689,3.218824863433838,12613.295842170715,1239,233.23070050664828,511.40280261680294,0.1655714511871338,90.19473995316982,24.35069179534912,15.690346155604278,3.2189595699310303
0.0056859143,3.5344954e-09,95.23049615521646,0.8899450302124023,0.62729174,56.44321370124817,68160000,0.627488,1211,15.733178182413544,57.540464639663696,114.38908627585086,23.74411964416504,1.2432522773742676,113.60805772537202,60.79715085029602,235.53780234688188,475.3935965090841,3.951843738555908,212,0.0005,-0.002554205,3.1961848735809326,12674.093459367752,1212,234.19650417982405,504.0183732176413,0.16505837440490723,98.69017555663513,24.242131233215332,14.782536100720547,3.1963212490081787
0.0058780396,-7.237479e-09,93.80902313736087,0.9109666347503662,0.62618476,57.46204876899719,68480000,0.62619716,1233,23.654988755822455,58.58159351348877,114.47784816162928,24.510629177093506,1.2754406929016113,115.45532307456868,61.85273313522339,234.2853595498407,491.65250709418774,3.9405806064605713,213,0.0005,-0.002455279,3.217510938644409,12735.946697950363,1233,235.8032763584052,459.400263937665,0.16606473922729492,92.27233130650272,24.427961111068726,27.290233248275268,3.2176427841186523
0.0055866735,-6.7593775e-09,94.72039810073716,0.8968410491943359,0.6247744,56.29804849624634,68800000,0.62494206,1269,17.177957011118842,57.4005560874939,111.88013675187398,24.004164695739746,1.2482566833496094,110.04434325976523,60.67269706726074,225.51105678661153,449.60971217873885,3.863039970397949,214,0.0005,-0.001682725,3.224015235900879,12796.619929075241,1259,221.07746707126702,440.96049614555636,0.16289663314819336,97.11107121872855,23.951721668243408,17.07732210391026,3.2241506576538086
0.00624083,2.352667e-09,83.16964760986143,0.9280185699462891,0.62362885,55.86236262321472,69120000,0.6237679,1330,19.469980632517267,56.99763870239258,118.1063743378125,23.779868841171265,1.2294573783874512,117.45435978456088,60.27984809875488,231.75061689812156,485.3152640607836,3.8045332431793213,215,0.0005,-0.002335808,3.2267580032348633,12856.900252580643,1311,228.79187505180275,482.3537966186705,0.16433954238891602,82.3160701093937,23.83662986755371,39.77255874355194,3.2268929481506348
0.005087543,-3.5400842e-09,92.13406893640841,0.9198791980743408,0.62271756,56.744840145111084,69440000,0.62280196,1256,15.16343011422568,57.873703956604004,113.06531145240626,24.019469738006592,1.231311321258545,113.80148224488563,61.130364656448364,227.3373915531681,495.40277539473686,3.9086899757385254,216,0.0005,-0.0022885944,3.201503038406372,12918.03108382225,1263,229.20440510247357,468.052313089652,0.16602444648742676,90.99093734065028,24.346369743347168,13.605968042189021,3.2016475200653076
0.0050576227,2.8539988e-09,82.43608517265483,0.8803846836090088,0.6217095,56.37387466430664,69760000,0.62164277,1209,32.70773535126151,57.466097354888916,121.75472469231885,24.01069712638855,1.272416114807129,120.53127186620634,60.75471329689026,247.91362904213375,471.53522901050917,3.89491605758667,217,0.0005,-0.0024950064,3.229757070541382,12978.786259412766,1201,245.76035068673843,546.9689572843199,0.16952157020568848,87.79333677312697,23.89895224571228,21.236529068569645,3.229889392852783
0.005622203,1.1510656e-08,90.09047418160765,0.9019937515258789,0.62016845,57.393911600112915,70080000,0.6201281,1225,26.58756020514397,58.50526142120361,121.77521800677316,24.45279359817505,1.2863504886627197,120.84113717697433,61.778162479400635,246.64043587933267,504.1346793081932,3.9674370288848877,218,0.0005,-0.0016940892,3.215717077255249,13040.564888954163,1226,245.11959204587248,561.1591857013825,0.1668241024017334,90.07834873309362,24.38152265548706,28.34287277965639,3.2158544063568115
0.0058152205,-9.912806e-09,77.02695820216752,0.8801548480987549,0.6187827,56.83941340446472,70400000,0.61889243,1201,37.67974102448636,57.926531076431274,126.48686288905017,23.94734835624695,1.6515834331512451,124.84365143322366,61.20989418029785,258.4679984367969,516.5902940811122,3.9564197063446045,219,0.0005,-0.0024017463,3.2275195121765137,13101.775277376175,1185,253.0894180876322,489.55583593776794,0.16470623016357422,78.78208924426187,23.968260765075684,3.3794224574279306,3.2276523113250732
0.0054462,-5.2821667e-09,79.21154287902247,0.880993127822876,0.617891,57.455772399902344,70720000,0.6178773,1199,21.329455952557225,58.544596433639526,125.97167731970646,24.49870800971985,1.28593111038208,123.82186683268016,61.81503868103027,258.82300119741853,479.8702770762567,3.9573707580566406,220,0.0005,-0.0022940445,3.221353054046631,13163.590824127197,1190,251.86708571852688,507.1927868470448,0.1655731201171875,77.7145321409706,24.42547869682312,9.430700248832455,3.221487045288086
0.005056071,1.1423717e-08,90.13856204879079,0.8958573341369629,0.6163717,58.35193109512329,71040000,0.61634016,1184,14.773941791737403,59.458067893981934,117.11428879799561,25.033796548843384,1.2952351570129395,117.17132110910205,62.717880964279175,243.289733262498,608.7590102442065,3.9328370094299316,221,0.0005,-0.0022068087,3.209259510040283,13226.309223413467,1177,244.73190261747106,525.9715098043973,0.16804981231689453,94.13310106224611,24.75234866142273,20.341926599504486,3.209501028060913
0.005004923,-3.5832266e-09,100.9928094116108,0.927443265914917,0.6144818,57.90165305137634,71360000,0.61446774,1299,16.03622807825235,59.038723945617676,113.24812479924196,24.714126348495483,1.2552363872528076,111.63997463917563,62.306275367736816,230.28465042452848,504.0180366716992,3.891951084136963,222,0.0005,-0.0024394537,3.213780641555786,13288.61605334282,1275,223.1909972878543,492.46994606762706,0.16683268547058105,97.48211720194503,24.778051376342773,14.41184521212414,3.213918447494507
0.0051620184,1.8406672e-09,88.55711837715252,0.8534832000732422,0.61265635,59.582818031311035,71680000,0.61270326,1108,29.739683942352507,60.64415264129639,122.7392013206369,25.59976553916931,1.3317506313323975,121.36670476280833,63.89645504951477,262.58991965800516,506.438749864115,4.073734521865845,223,0.0005,-0.0019067975,3.201082706451416,13352.51303076744,1103,258.88533104460515,471.67762738780675,0.16631221771240234,90.78264248127509,25.205858945846558,37.61598932483497,3.2012181282043457
0.0052615753,5.5554756e-09,85.83092617551887,0.9076011180877686,0.6113846,57.93164801597595,72000000,0.61138695,1265,21.50457583753838,59.047165870666504,118.9870242145062,24.81762981414795,1.282292366027832,118.01202891386973,62.308098793029785,239.8033012024506,532.0145503039416,3.9246654510498047,224,0.0005,-0.0019894063,3.209439992904663,13414.821608066559,1255,235.4763741637003,502.0424140091104,0.16529250144958496,85.38155661977733,24.623985290527344,37.523926065950356,3.209571599960327
0.0051563913,-9.153656e-09,88.11871788025248,0.8937406539916992,0.6099132,58.13300132751465,72320000,0.6101829,1239,53.672883630084634,59.235633850097656,121.57976812448725,24.532665729522705,1.2775459289550781,121.64784250844673,62.51082730293274,242.81694051136506,594.2513471429111,3.991806983947754,225,0.0005,-0.0021356798,3.221865653991699,13477.332915067673,1257,246.058249294927,488.22686581575454,0.1663374900817871,91.65502458132904,25.001070022583008,38.25825111218624,3.222001791000366
0.0053138607,7.1281465e-09,85.88054781858783,0.9542040824890137,0.60902375,55.8872606754303,72640000,0.60907173,1348,13.431010353995143,57.050435304641724,116.74416377479584,23.770002126693726,1.243185043334961,116.26216165089734,60.29709339141846,223.82803415956408,489.8718715700572,3.827239990234375,226,0.0005,-0.0027151133,3.203343391418457,13537.630469799042,1380,224.39411119787997,493.3440506651426,0.1655135154724121,87.76695759440761,23.801576852798462,16.132007142892707,3.203481674194336
0.0044276156,-3.8920307e-09,81.47673885474524,0.8684244155883789,0.6075788,56.627814531326294,72960000,0.6076353,1177,14.589236487619484,57.70311188697815,123.5705900751276,23.984289169311523,1.2520129680633545,123.918760848362,60.98165225982666,256.65445749975754,536.9375242684217,3.924255847930908,227,0.0005,-0.002665001,3.224213123321533,13598.612611055374,1159,255.3450212159143,553.6502171820108,0.1648702621459961,80.76515378186446,24.208226919174194,-2.67270087319073,3.2243471145629883
0.006839884,5.7695884e-09,84.03104715429289,0.8455045223236084,0.6061579,57.22675395011902,73280000,0.6061839,1131,34.31865812800721,58.2805335521698,123.93271962210834,24.32780623435974,1.284538984298706,124.0485440670099,61.56180119514465,258.4457484741608,484.26059529001014,3.959329605102539,228,0.0005,-0.0022840225,3.226850748062134,13660.174874305725,1146,259.38921900843104,505.37272576829355,0.1664879322052002,80.6712624005679,24.38450264930725,33.19928614691492,3.2269833087921143
0.004794547,8.353926e-09,97.04806330515513,0.861191987991333,0.6043886,57.60018825531006,73600000,0.60447276,1127,1.5152170616954272,58.66950702667236,119.71583113659732,24.518935441970825,1.3035733699798584,118.56435588918012,61.966225147247314,255.9638304221497,537.7578152032086,4.032427072525024,229,0.0005,-0.0024966144,3.245689868927002,13722.141572713852,1118,253.40207221744632,519.3960793872666,0.16643166542053223,98.66372053007724,24.436463356018066,20.53517732445378,3.2458200454711914
0.006318584,7.356576e-10,82.61213697346544,0.8887531757354736,0.60289884,57.52096343040466,73920000,0.60282296,1224,24.07234617840139,58.61658787727356,119.17250356139262,24.376001834869385,1.2744863033294678,119.11959224403229,61.889588832855225,241.954897803082,485.70243254979374,3.997769832611084,230,0.0005,-0.0016391372,3.224658250808716,13784.031676530838,1222,241.33186090140867,458.76988041334886,0.164536714553833,80.35553286420331,24.57599139213562,29.51415830826616,3.224794387817383
0.0054735965,-8.37786e-09,94.16759019897437,0.8748559951782227,0.6015134,57.58611011505127,74240000,0.6014791,1202,6.128677502006059,58.66898703575134,117.3896092350976,24.50310468673706,1.2703590393066406,114.79232149575468,61.94071578979492,244.25647230904096,483.4748461920835,3.9376189708709717,231,0.0005,-0.002901941,3.2248361110687256,13845.972936630249,1179,236.22549859645474,465.3295432862786,0.16590023040771484,97.51490600644208,24.6042959690094,6.818668660254868,3.224971055984497
