Step_0-MinReturn,Step_1-PolicyExecTime,Step_0-NumTrajs,Step_1-StdReturn,Time,Time-MAMLSteps,Time-OuterStep,Step_1-MinForwardReturn,Step_1-MinReturn,Step_1-AverageDiscountedReturn,Time-Sampling,Step_1-StdForwardReturn,Step_0-MaxReturn,Step_0-StdReturn,Step_0-MaxForwardReturn,Step_0-AverageReturn,Step_1-AverageReturn,Step_1-AverageForwardReturn,Step_1-AveragePolicyStd,Time-InnerStep,Time-SampleProc,n_timesteps,Step_1-EnvExecTime,Step_1-NumTrajs,Step_0-StdForwardReturn,LossAfter,Step_0-AverageCtrlCost,Step_0-AverageDiscountedReturn,Step_0-MinForwardReturn,KLCoeffInner,ItrTime,LossBefore,Step_1-AverageCtrlCost,Step_0-PolicyExecTime,Step_1-MaxForwardReturn,Step_0-AverageForwardReturn,Time-TotalInner,Itr,Step_0-AveragePolicyStd,Step_0-EnvExecTime,KLInner,Step_1-MaxReturn
-255.7432177088376,4.10692572593689,811,132.24500448033265,36860.6594183445,4.308436870574951,4.308292865753174,-0.4263532782638194,-71.68311066999537,127.91749142708916,77.27316975593567,0.5098823371092083,414.92138388587847,135.29872691490397,1.8677987689643032,79.88111709773099,285.54135465186704,1.5130126734635996,0.21445052,0.21189570426940918,2.180288314819336,148480000,34.56985259056091,954,0.6802458520148897,0.020601083,0.7159113213803023,32.12831273218804,-1.5231212465252606,0.0005,84.0945475101471,-5.211878e-09,0.8240782631102855,1.3286550045013428,2.6245882890766596,0.11765956519621823,79.76489472389221,463,0.21449997,33.740007400512695,0.00820214,573.77560382318
-284.8266265325036,4.125647306442261,809,115.35192333389712,36947.01634979248,4.321399211883545,4.321253538131714,-0.2822115522920502,-41.03692347158874,133.88353999213942,79.41819667816162,0.4949370540069587,377.39486755342045,147.42152347360292,1.6732163482689872,50.3077691365849,309.74259796543015,1.5367739239432379,0.21416724,0.21377158164978027,2.282618761062622,148800000,34.468621253967285,883,0.7408859698423029,0.012986237,0.7213994692289156,19.93822601878349,-1.6131393392666218,0.0005,86.35629081726074,6.533965e-09,0.8149376116982312,1.398725986480713,2.779120961317831,-0.02474961125508788,82.01279616355896,464,0.21419147,35.895529985427856,0.005417793,587.6185155778429
-315.33448753914456,4.502345323562622,812,141.00306348612907,37035.72173857689,4.3704869747161865,4.370344877243042,-1.2605759804087953,-222.3515632626608,119.28984250146635,81.84668135643005,0.6011480347509489,388.47845278382266,140.25085345571375,1.753421989533096,88.41259881645556,261.48465276628656,1.4617095730030722,0.21388283,0.20895695686340332,2.1565518379211426,149120000,34.47502946853638,995,0.7027115939802057,0.004191333,0.7174427967362096,36.54019344372411,-1.7924537025392788,0.0005,88.70470952987671,-4.6842232e-09,0.8333290526606612,1.478893518447876,2.9068119565543227,0.1610425652684766,84.31256818771362,465,0.213923,37.75053334236145,0.0035393417,586.214386896571
-334.79946251929954,4.072647571563721,809,116.06663903577407,37119.05861067772,4.349382400512695,4.349241733551025,-2.216365806368431,-103.70673103170688,124.61816234575126,76.51185274124146,0.5532100595990235,315.13526820784097,135.7139416949897,1.3480707307256838,57.128974183271254,288.29803756475735,1.4253170403931443,0.21356305,0.21029329299926758,2.1461901664733887,149440000,34.22766399383545,883,0.6820879720759759,0.008320506,0.720201976593512,21.880508030950683,-1.8758418138727548,0.0005,83.33615040779114,-4.6983444e-09,0.8277677992698912,1.306546688079834,2.6253731044447424,0.009531024708686203,78.96503019332886,466,0.2136154,33.50128483772278,0.0038776093,570.0268428732154
-257.57492696715815,4.135584592819214,807,113.32257383380146,37203.161788225174,4.31005334854126,4.309919357299805,-0.1996642052690448,5.920478844670468,124.81699966395631,77.12391138076782,0.5098821624122238,466.9772966427717,130.24248590768067,2.121707703823239,47.27793724156155,287.95372795542255,1.4214169197979147,0.21329306,0.21078085899353027,2.3386073112487793,149760000,34.66368126869202,896,0.6595714524794516,0.021601783,0.7222390235243529,19.547479342868478,-1.61419608194666,0.0005,84.10252070426941,-3.9182764e-09,0.7966803691968326,1.3049635887145996,2.5924244943036747,-0.03532734379431108,79.7706868648529,467,0.21333902,33.57183885574341,0.0065977992,532.7991640968878
-278.2124443959692,4.0545501708984375,808,120.65360859139676,37285.18528628349,4.32835054397583,4.328210115432739,-0.3594477484144244,-40.56806660200508,129.8587596237436,75.20786643028259,0.5195546755442443,382.677980075827,133.07456159608788,1.8881596413353505,41.060342251104416,295.7927183108571,1.4903774789019477,0.21309242,0.211472749710083,2.15063214302063,150080000,33.78944158554077,904,0.6737872377579713,0.013128131,0.7277946888323772,16.79786119929082,-1.8034397741574901,0.0005,82.02286720275879,7.4779685e-09,0.8128312064088049,1.2816972732543945,2.6723696334687452,-0.06223742002650129,77.66736149787903,468,0.21306434,32.65559911727905,0.005626497,545.3715155278271
-261.68359846506286,4.110719203948975,807,127.2930320284442,37371.02815747261,4.314989328384399,4.314846754074097,-0.3840449855782605,-55.39911928710427,119.66555776967547,79.06650161743164,0.5503138688990242,383.07652793015586,134.8426432003138,1.6742664740122453,29.893250805847526,281.8169822934774,1.3728133782141956,0.21274684,0.21179723739624023,2.127779960632324,150400000,34.563143730163574,888,0.6797426970265769,0.019455815,0.7289051051917135,11.860908185191056,-1.633954503046779,0.0005,85.8422646522522,1.2333718e-09,0.8237655834332537,1.3909554481506348,3.076068134511904,-0.1218054289422902,81.50293612480164,469,0.2127814,35.52126908302307,0.0067939027,527.4856052821492
-272.4829057511877,4.002852439880371,806,107.36836655198178,37455.81816101074,4.314817428588867,4.314668893814087,-0.17312589081678226,-31.853012258422055,124.22154004927793,78.02870440483093,0.4736769996957165,369.48781148067195,135.6910034450212,2.092383577848585,29.64576368907815,291.0509685045851,1.3892326910604744,0.21243876,0.21153616905212402,2.113901138305664,150720000,33.434746742248535,867,0.6891043217580856,0.017155228,0.7284278487575094,11.90773878028801,-1.6187608269480296,0.0005,84.78939056396484,-2.8198917e-09,0.8124904108704523,1.3905622959136963,2.5740060848720545,-0.11543175907399025,80.44993138313293,470,0.21246327,35.75497603416443,0.0068918867,529.4095149898806
-284.93234270558054,4.113528728485107,805,114.24428639304769,37541.839926958084,4.322625398635864,4.32248067855835,-0.07233349424054185,4.702868237351832,129.08531612373852,79.20055174827576,0.49100177275405593,346.2185638658454,140.7129027558035,1.4722789954972075,62.27484184480674,294.7250788596606,1.4520630111898032,0.21217468,0.21349358558654785,2.1655826568603516,151040000,34.607051610946655,893,0.7054794614086303,0.017261522,0.7209143427433226,25.427876668870347,-1.616816668876915,0.0005,86.0211284160614,-2.8346645e-09,0.7975679459787729,1.3811213970184326,2.5729137365559747,0.032803699809881105,81.67657470703125,471,0.21220641,35.5622398853302,0.005298052,536.5583259001875
-281.29722085308595,4.078829050064087,810,126.77323236237909,37624.94757413864,4.323305606842041,4.323163747787476,-1.876992590735187,-59.5699986122176,127.06113698676434,76.14613580703735,0.5637309472070058,415.97772390133485,139.78469964750784,1.8703810741682678,66.84245775394031,297.07930253248907,1.4775988832039508,0.21197343,0.21142077445983887,2.307227373123169,151360000,34.11075305938721,902,0.7077178360685112,0.015532208,0.7233016139754154,27.479748315288873,-1.63806891501123,0.0005,83.10699582099915,-8.247873e-11,0.8298398585901217,1.2929461002349854,2.7774590677766002,0.06151272439449363,78.76173281669617,472,0.21200225,33.245755434036255,0.0066695334,580.3687078220125
-339.6002641872932,4.0553693771362305,806,113.246156847908,37707.95689415932,4.289515018463135,4.289360523223877,-0.532956901052682,-72.5875184479407,129.9828207998854,76.22252225875854,0.5039882538467673,426.49162537881944,139.87383658289454,1.909702971079783,52.40661779242258,305.238284767573,1.456915630788549,0.21160117,0.2135782241821289,2.1652679443359375,151680000,34.327571392059326,868,0.7011760690526027,0.0021237035,0.7218217284450391,20.99504909289324,-1.8915093788880808,0.0005,83.00870704650879,-2.259048e-09,0.7908379016250843,1.291426658630371,2.7757896080124955,-0.011788045674672743,78.69757413864136,473,0.21163768,33.15162968635559,0.0034758649,546.0741808512323
-295.6950403711278,4.0874247550964355,801,120.75987244258474,37789.25488638878,4.285176992416382,4.285030841827393,-1.0651511539685328,-100.05898483077591,126.56729870840381,74.54557609558105,0.5154459838751471,494.6907282605032,146.9139024845266,2.225625800964609,54.48078437903285,294.28285582882694,1.4520788119166912,0.21122526,0.20989632606506348,2.133474349975586,152000000,34.216009855270386,902,0.7349770695559669,0.0022236544,0.7170564688624949,21.303036596891147,-1.7034066034095756,0.0005,81.29738926887512,4.2980056e-10,0.7987760540085329,1.220224380493164,2.7526740030715957,-0.008929457344072588,76.98532176017761,474,0.21121934,31.670997619628906,0.0026727119,525.9139087559246
-295.40785237970533,4.110393762588501,807,109.01067190014565,37876.40879225731,4.332928895950317,4.3327836990356445,-0.05208616833811785,0.9693532936791286,141.82003459819572,80.3460202217102,0.4895870371655101,398.46692299796615,148.9638595667991,1.7614815898926528,61.09571894859464,336.29813088984565,1.6052717167055692,0.21087524,0.21160292625427246,2.142737865447998,152320000,34.234436988830566,849,0.7473461674432694,-0.0021677793,0.7181940249095391,24.381853112246883,-1.6941994100803879,0.0005,87.15325546264648,3.2421403e-09,0.8184104445912072,1.440171241760254,2.7553590084294775,0.025265724932830348,82.79607939720154,475,0.21090466,37.05048394203186,0.0020436184,588.8415394989033
-307.13954657777793,4.005002498626709,807,134.2963863492235,37960.44438791275,4.3466150760650635,4.346461772918701,-0.42837883233151564,-10.412085875934642,129.54016976184533,77.15207529067993,0.5450504367675004,390.23085222648353,148.31315466528943,1.7691429139226025,70.42255777383657,294.56640697345676,1.5677945229423982,0.21044768,0.21158528327941895,2.1987552642822266,152640000,33.406503438949585,948,0.7482201180393402,-0.0013005438,0.7236680920601982,27.93766542816061,-1.864514903964419,0.0005,84.03490972518921,1.0021516e-08,0.8171427065246288,1.362544298171997,2.750914240412731,0.07635554683619594,79.66118431091309,476,0.21048318,34.91559314727783,0.0018084928,547.988270698278
-283.9401227339713,4.159969329833984,807,120.34642154818843,38046.64485621452,4.3088531494140625,4.308708190917969,-0.2348140609643236,-11.632482048996486,129.52090024711313,79.41515040397644,0.5176563131386218,462.5775577400888,150.50665257462677,2.1005612485819527,47.99757981391901,301.10754746760136,1.4785501365469118,0.21004161,0.21219396591186523,2.1362781524658203,152960000,34.90581250190735,891,0.755780995925436,0.0048910687,0.7223063340145132,19.098161170646243,-1.9578486672981572,0.0005,86.19984817504883,1.2999892e-09,0.8100449103513377,1.381505012512207,2.6459541264752575,-0.034556230631134735,81.86086392402649,477,0.21010165,35.447083711624146,0.0029606665,544.7738239829375
-293.13390907405477,4.123697757720947,806,123.0222138040442,38135.519246816635,4.3181562423706055,4.3180131912231445,-0.5183568881119668,-60.581867708182656,125.33546319541333,82.08567833900452,0.5141028790044586,390.0119126204463,151.75878686661324,1.6796455178972314,54.84099589891389,284.0469022977527,1.4916121943473104,0.20979685,0.21080374717712402,2.1389193534851074,153280000,34.22116756439209,937,0.7625579153114785,-0.0010636053,0.7195816509600027,21.260736180763757,-1.7486312748054436,0.0005,88.87377452850342,3.590427e-09,0.8061997788163401,1.8574316501617432,3.061875670034313,-0.002220154937913706,84.53353548049927,478,0.20981984,38.27700877189636,0.0018938122,541.6790073418703
-346.37372780570666,4.084455966949463,804,125.99192349326171,38220.58343791962,4.33326268196106,4.333117723464966,-0.8544955342271251,-75.12410309162505,123.68112545179547,78.25660276412964,0.584643967431142,356.92060383608975,149.65026477300125,1.519945848442664,71.27881206188918,283.913922102431,1.443554431451601,0.20954546,0.21277165412902832,2.1368515491485596,153600000,33.96216917037964,912,0.7486928282662438,0.0021902095,0.7223074982294956,28.615848593039992,-1.9262443976719652,0.0005,85.06349015235901,8.286361e-09,0.8192538394433803,1.3734028339385986,2.7998222799571906,0.07957079669727041,80.70330953598022,479,0.20961532,35.3468062877655,0.0027771692,565.3270060052345
-269.3353215384674,4.022464990615845,804,132.6889290286841,38302.49468612671,4.340780973434448,4.3406383991241455,-0.6829685398519252,-60.00891584990428,125.57755719512289,75.07420372962952,0.5146212181398276,348.9817869938305,151.427580793862,1.4898345105566415,75.4331808928608,283.13309795000566,1.584040274165815,0.20938864,0.21155738830566406,2.163100004196167,153920000,33.7269504070282,980,0.7580159013087233,0.0042960504,0.7230758861310915,29.977764637733067,-1.5970825174192484,0.0005,81.91058540344238,2.6712677e-10,0.8380461155512496,1.2740018367767334,2.7822233317360543,0.10327573282199824,77.54823756217957,480,0.20939867,32.62959432601929,0.0032506331,561.4358920132144
-248.4913783185245,4.178234338760376,809,114.9892464899368,38389.847843647,4.375513553619385,4.3753697872161865,-0.2551513652636414,0.1266679262042495,128.08831119376026,80.54003810882568,0.5484156526087925,366.71857646674465,150.7774832433871,1.9568844040657982,28.711563185288117,301.8837994200635,1.4589092116172546,0.20908046,0.20996594429016113,2.1069788932800293,154240000,35.23052763938904,860,0.7668562216547651,0.009175297,0.7269892282012022,12.50290826933348,-1.480959001165101,0.0005,87.35250735282898,-2.3098066e-09,0.8244531389413766,1.406527042388916,2.932832494396443,-0.12233555457949223,82.95291304588318,481,0.20909324,36.161317586898804,0.0039850217,554.5511889964171
-300.7334515321097,4.026232957839966,808,140.04635751640836,38478.121336221695,4.336137771606445,4.335992097854614,-1.1949997588254593,-78.70834205428547,120.47957630596575,81.41715478897095,0.6090021615073375,380.8032538643283,153.79267844808658,1.6793216953050123,71.45778755635988,275.2709587136916,1.4165942366962756,0.20878288,0.20974183082580566,2.180509090423584,154560000,33.72300434112549,948,0.7725445016201203,0.017802494,0.73419815851707,27.919770857776285,-1.6845925835586575,0.0005,88.27281165122986,-1.1311803e-08,0.8289852049190404,1.4970338344573975,2.89039079348555,0.09187819566222492,83.90653967857361,482,0.20876265,38.55775046348572,0.004833062,586.218385607852
-274.8185979490955,4.067047357559204,808,126.33116611316642,38563.37126970291,4.3284687995910645,4.328324556350708,-0.3008712654446478,-46.05952462819805,124.73103627609522,78.4663553237915,0.5788162660975779,366.4487055263358,154.5334297300264,1.746281342063753,30.843903593618673,291.5691699549568,1.4506155909424705,0.20851895,0.21213459968566895,2.121011734008789,154880000,34.13602566719055,886,0.7828749807342534,0.0071464637,0.7278422166011324,12.611829200784472,-1.6117156903360084,0.0005,85.24931979179382,1.6283085e-09,0.8178720621849691,1.3903334140777588,3.111206308586009,-0.11130016091581532,80.89579939842224,483,0.20854911,35.3877956867218,0.0048028477,563.6325149534205
-249.74468948425763,4.111742973327637,805,129.64992565444206,38646.03713822365,4.325643301010132,4.325502872467041,-0.10780400221509455,-0.7169713334097648,127.87065261410181,75.84404826164246,0.5149950654032062,391.4450887631539,152.65194075185258,1.6805022675041834,39.156503181902714,291.08630635983985,1.5335759956923125,0.20831728,0.21159148216247559,2.1638357639312744,155200000,34.16612935066223,934,0.7664333008357457,0.01605221,0.7321301554388454,16.345072212690436,-1.5022101850451048,0.0005,82.66524505615234,-2.0693021e-10,0.8199544553033177,1.2724432945251465,2.9142094435554537,-0.07268872714604863,78.31776285171509,484,0.20832211,32.848862648010254,0.005346858,566.9647788266786
-289.0533275870401,3.999166250228882,808,132.62872956133694,38727.76954269409,4.336841583251953,4.336698770523071,-0.6857543644154448,-90.89710270260188,130.03252707838746,74.86540150642395,0.5422431161264217,351.53219096122115,161.38023811005039,1.5428974789842913,84.18256984908935,291.10943228172295,1.602069053562797,0.20804095,0.2417311668395996,2.1666319370269775,155520000,33.37347984313965,963,0.8081873121703119,0.003575692,0.7292152164211533,33.07703087670425,-1.6339087988597518,0.0005,81.73171305656433,3.2282983e-09,0.8329624608152064,1.2763352394104004,3.0592054040986683,0.153228424868684,77.3731997013092,485,0.20807844,32.79287075996399,0.002723982,566.6837125627255
-310.6361211882502,3.963784694671631,808,146.71246542202584,38810.01388835907,4.345740795135498,4.345613956451416,-0.8256704517641629,-137.88420330315807,125.50687128186877,75.36566281318665,0.5751022247802344,411.9161635857125,160.4588156439527,1.807004981435654,89.29674489813306,281.0490148679967,1.602703718094325,0.20788842,0.22206854820251465,2.1848034858703613,155840000,33.059064865112305,992,0.8046107752293347,0.001961179,0.7301242929372642,35.03895840165674,-1.7609419468277099,0.0005,82.24371361732483,1.0430409e-08,0.8548599166754037,1.3154666423797607,2.842488504960782,0.17746329631605245,77.87090969085693,486,0.20793147,33.57869029045105,0.0029972433,586.6594346664451
-230.93837490834375,3.948233127593994,803,121.57739755952119,38892.48933458328,4.349302768707275,4.349154710769653,-0.1367178297158908,-9.970177344425538,119.80571251995991,75.54564118385315,0.5531812724596042,410.1779633253876,162.81396739062382,1.8429962259575194,37.17654011726204,275.76758770315257,1.4518728296897239,0.207713,0.21327590942382812,2.2461276054382324,156160000,33.00250434875488,925,0.8170895544302187,0.0048592887,0.729809165332842,14.851871962016512,-1.4164692753757606,0.0005,82.4747474193573,4.0864263e-09,0.8221220955603493,1.32248854637146,2.8185578205073645,-0.08231479902711805,78.10376644134521,487,0.2077775,33.8466854095459,0.0029065665,529.9633468760164
-256.20333309164903,3.927696466445923,805,130.5950496620032,38977.63540625572,4.328088283538818,4.327946424484253,-0.2773524235175101,-18.748414561065168,118.77726344977779,78.32038927078247,0.5301817318186374,356.1550069120908,164.5286284500094,1.8933089075392502,57.73214895292476,268.1435878577841,1.5042041070818088,0.20757721,0.21219921112060547,2.163051128387451,156480000,32.809110164642334,983,0.8275664119778671,0.012067262,0.7301696664996529,22.703274680066293,-1.4892969167572618,0.0005,85.14547324180603,-5.0578797e-10,0.8460852740072186,1.4239647388458252,2.7674786646158713,0.02279271427027858,80.7953941822052,488,0.20757523,36.6410870552063,0.0042241113,562.0535123115923
-254.1487701379189,4.08947491645813,808,128.59631104217212,39063.66984510422,4.376197576522827,4.3760552406311035,-0.29131777424540634,-9.625240886483013,119.89698467977071,79.15983295440674,0.5694036773042973,357.2697573953088,160.42888335693127,1.8090656882095568,59.63119735099317,274.4155707958831,1.444643915350378,0.20722577,0.211500883102417,2.1632745265960693,156800000,34.44864082336426,935,0.8048688932263516,0.018470142,0.7251076163302574,23.37230028422752,-1.5122287063736621,0.0005,86.03380584716797,7.2703514e-09,0.8286429915350687,1.387904405593872,2.850008897241769,0.027431770014931026,81.63329529762268,489,0.20729598,35.67936635017395,0.0061009456,545.5801420197712
-384.9513225586288,4.006713390350342,803,129.11714456211672,39150.9061858654,4.346707582473755,4.3465657234191895,-1.0731390411237884,-24.845376593361173,129.97077683824423,80.36640191078186,0.5700534453981929,361.2306504888618,152.57069391149562,1.5471049028258068,66.42905148280825,298.95509485406967,1.5484322057881104,0.20696373,0.21186614036560059,2.186459541320801,157120000,33.995954513549805,912,0.7630091077084188,0.013446479,0.722207970324332,26.680706475279464,-2.1117189099964,0.0005,87.23573541641235,1.0504791e-09,0.8326605847082756,1.4497559070587158,2.7225067726112413,0.05556255651672203,82.86238598823547,490,0.20699319,37.36335611343384,0.0053432947,565.4057076339902
-259.1822605584414,4.032829523086548,806,129.98282007783064,39236.87075591087,4.327786445617676,4.327639579772949,-0.4385394046676538,-55.69882079054253,118.57392575754324,79.1250684261322,0.6056385629535009,346.955103681119,158.6292692291242,1.469351415897305,40.97562652338869,271.4545038149508,1.446856305228086,0.20679748,0.2102668285369873,2.1773717403411865,157440000,34.014121294021606,931,0.8002985589979735,0.013235896,0.7236660248086931,16.52809238676721,-1.579370801027331,0.0005,85.96388792991638,-4.020876e-10,0.845082670141774,1.4065775871276855,2.7640743695969476,-0.06948586174132063,81.61137127876282,491,0.20677382,36.118892431259155,0.004836467,549.2060283522233
-256.1174306461504,4.128739595413208,803,122.11207399744029,39318.56437802315,4.323788404464722,4.3236401081085205,-0.9881240722994667,-56.45130095038611,121.88967449368928,74.8583128452301,0.5386697492372566,353.5628043798932,166.51587427334906,1.5248451199029365,45.300733213278676,287.2451458676428,1.4679344077167975,0.20649593,0.21208548545837402,2.1761534214019775,157760000,34.76788377761841,907,0.8330757938161903,0.029347135,0.7257987582220793,18.404501327538636,-1.5353161138731088,0.0005,81.69299387931824,-1.7611554e-09,0.8362201872514172,1.2293455600738525,2.7060283817128967,-0.047404278842937624,77.3445315361023,492,0.2065678,31.335920572280884,0.007365057,544.6802452792281
-327.63775093192857,4.08762264251709,804,136.5576042999837,39403.40703177452,4.335925340652466,4.335801839828491,-0.0185739261465028,-0.6045320842596966,124.78139867490431,78.04649376869202,0.5598720967383887,374.22190111225746,160.72438981976725,1.6469005160246697,51.30890897245889,280.2631196807049,1.5350770759153602,0.20619692,0.21114397048950195,2.124061346054077,158080000,33.808013916015625,959,0.804123081536091,0.029978368,0.721584710420508,20.652624315393574,-1.857340623964043,0.0005,84.84193325042725,4.0652655e-09,0.8501435064908558,1.3770525455474854,2.8323941859337407,-0.0176375824221898,80.48099946975708,493,0.20625453,35.245075941085815,0.008353346,598.4491861830859
-267.9244015543092,4.018046140670776,801,125.46622324285114,39487.61615920067,4.341278553009033,4.3411359786987305,-0.5244784895352065,-66.48933265579056,129.63967193626854,77.37731623649597,0.5515494907812484,425.40457383424535,185.91945892020019,1.959434242652057,39.22186867945604,300.0125103176957,1.5422156589676548,0.20593345,0.21145009994506836,2.1538171768188477,158400000,33.70391035079956,905,0.9305076033059991,0.017788632,0.7267177954595414,16.252485160524184,-1.6207375432501596,0.0005,84.20844793319702,-3.236213e-09,0.8273947400523686,1.3536231517791748,2.6570726898752066,-0.07486897793553038,79.83960390090942,494,0.20594975,34.83387064933777,0.006383517,563.1508410818949
-278.9691904490285,4.045497179031372,803,126.53423920703388,39575.83731198311,4.347172498703003,4.347026348114014,-0.16012922380245478,3.6780195350732203,124.4533665860458,81.3614296913147,0.5385075879739054,397.0699468953849,183.4586108409767,1.7778211515118947,68.48107888444036,274.4345211580305,1.5103553535020433,0.20561925,0.211151123046875,2.179983377456665,158720000,33.753076791763306,962,0.9180504041791087,0.02117517,0.7211825471010269,27.29388090319441,-1.6172207230075455,0.0005,88.22043371200562,-1.7125885e-09,0.8276255373218079,1.4881184101104736,2.687891516446851,0.06566269386001668,83.85167980194092,495,0.20567325,38.42024302482605,0.007147218,580.2368174870031
-290.02689129758005,3.975304126739502,804,135.86423964085353,39658.94820809364,4.388729095458984,4.38860011100769,-0.7941838056446118,-105.26450132719012,108.69484116274883,76.20469379425049,0.5771551519323985,367.05985034375055,188.22064263254276,1.5821651741946037,40.278606569089156,236.87302442551945,1.4469601672245154,0.2053784,0.21244215965270996,2.1750781536102295,159040000,33.53925561904907,1054,0.9435734167053266,0.023840122,0.7190158810718221,15.385176033558679,-1.6519848150925514,0.0005,83.11026096343994,3.450678e-10,0.8741968525943662,1.3291802406311035,2.8236416448899933,-0.07998041409318335,78.69345116615295,496,0.20540276,33.87765288352966,0.0074706026,565.5503433846286
-305.6906072859384,4.0671234130859375,802,141.83422131164164,39749.14055728912,4.349994421005249,4.3498475551605225,-1.0686151650568605,-48.55497348580956,121.41460500462131,83.3582193851471,0.6237587671299155,389.54702848597617,193.33618657486912,1.6946965323562708,84.17966181075232,275.1939206261484,1.4755225019349434,0.20501436,0.2113635540008545,2.151069402694702,159360000,33.98505616188049,982,0.9674305724186331,0.010311332,0.7208339431302008,33.242926667858946,-1.9147492220540434,0.0005,90.19170498847961,-2.4083884e-09,0.8433429424702519,1.5613594055175781,2.8017783443846347,0.14376708240768282,85.82022023200989,497,0.20508347,40.052677631378174,0.004788368,561.5981895991813
-313.25003917979575,3.969190835952759,801,130.3800809451588,39832.81248188019,4.340764999389648,4.340620517730713,-0.5699431972371446,-18.457405687943375,128.05449304115362,76.66996645927429,0.6092864839900842,388.36921913438914,188.4714518860959,1.7036656647625341,29.202206198881832,297.38321940458155,1.5185514046897581,0.20492549,0.20937824249267578,2.3326480388641357,159680000,33.37418842315674,906,0.9411708534907528,0.0054627485,0.7176032862679643,11.398356868079581,-1.7491537529546264,0.0005,83.67126655578613,2.3582752e-10,0.8137081678912946,1.3430228233337402,3.0352113002518726,-0.1349303930840434,79.30898094177246,498,0.20493165,34.55105423927307,0.003004993,566.9312208671886
-295.1284532089554,3.9828898906707764,802,137.74778550508552,39920.15613603592,4.389663219451904,4.389526605606079,-0.376687727182817,-45.68053235339218,121.74413200967723,80.38555455207825,0.5459005674868802,401.52091408856,199.0536445825101,1.7108834430989384,40.986193564363006,268.0361837902321,1.5869204620382646,0.20455542,0.21236181259155273,2.2332019805908203,160000000,33.332080364227295,1018,0.9953236974253991,0.0027129387,0.7180954468520675,16.01020411050449,-1.7559208178164305,0.0005,87.34300971031189,1.5066114e-09,0.8529385553047285,1.4830307960510254,2.8399371403890528,-0.07636218665996376,82.93209767341614,499,0.20460093,37.96698999404907,0.0028470622,577.1360711539417
-292.2122657892115,4.158789873123169,803,133.9357481216454,40006.86088490486,4.341898679733276,4.341778039932251,-0.15476367523895543,-2.4156975171689963,125.86063339320496,79.81174278259277,0.5397189657097539,391.6900145463222,197.9486107743129,1.695261535481151,77.70639872775011,281.61546358392303,1.5714428188632676,0.2042076,0.21169638633728027,2.2112176418304443,160320000,34.84008049964905,970,0.9896641322054259,-0.00017585821,0.7151057156514765,31.67017561174482,-1.725396960168475,0.0005,86.70405411720276,-2.2785511e-09,0.8589606784304902,1.3985707759857178,2.9330774580382446,0.10636257410881998,82.33789396286011,500,0.20421456,35.81202459335327,0.002191348,581.6220558210715
-308.3174310174529,3.978581190109253,801,134.50932437865967,40091.389822244644,4.343484163284302,4.34333872795105,-0.511693872074795,-82.51732481542858,122.7141816800183,77.6674964427948,0.5524824130919996,407.2639539528683,210.58314307642587,1.753453841129519,68.56815587833111,270.05106723553376,1.5207039245816039,0.20384596,0.21052241325378418,2.1759746074676514,160640000,33.419414043426514,990,1.0547651491871761,0.002864009,0.7150077899688451,27.143362030468477,-1.8211373156919575,0.0005,84.52402210235596,3.5889673e-09,0.8335413666077356,1.376948356628418,2.811880522935678,0.058489024564949976,80.15434861183167,501,0.20387447,35.41731142997742,0.0022107244,573.1339398293775
-287.8055451454277,4.385186672210693,802,128.38851051747457,40175.77508568764,4.3350629806518555,4.3349220752716064,-0.0017313840481230614,7.455898850255743,125.94381497957473,77.58725047111511,0.5329073724914247,386.3078798140914,199.93316914234995,1.6571446024486947,53.146548595665465,277.73497406445875,1.6203856785864976,0.20364733,0.21090245246887207,2.1300289630889893,160960000,33.454538106918335,992,0.9998052251339662,-2.8806438e-05,0.7141520786531892,21.744030934735193,-1.7058976159362826,0.0005,84.3846423625946,8.270664e-10,0.8449720230016751,1.356799840927124,2.9872089321932127,-0.019685836494034426,80.02802085876465,502,0.2036381,34.91535663604736,0.0023080478,610.3219025619626
-272.37595582694206,3.888521432876587,803,135.2101897770813,40251.42563056946,4.39225172996521,4.392125368118286,-0.4463556818374276,-7.040323827697908,119.67980548671892,68.72805213928223,0.5678159934058865,379.3389856768342,204.03110878205953,1.6766690276046607,47.37912254228808,265.2994972930193,1.6110911826731955,0.20349064,0.2110912799835205,2.1968626976013184,161280000,32.55987763404846,1025,1.0237498703430232,-0.003860012,0.7155557683277909,18.748930291592288,-1.6300652165464031,0.0005,75.6498372554779,6.25543e-10,0.8542866236741172,1.0973320007324219,2.882147337121722,-0.04303144782558168,71.23694014549255,503,0.20348977,27.956186532974243,0.001554091,570.7984594294605
-260.5281087732125,4.0691611766815186,804,132.89655893050968,40336.16165661812,4.382084131240845,4.381813049316406,-0.31338146730682676,-20.521167043001167,130.97158275075464,77.87305426597595,0.5360001950103632,373.8610616349424,196.90784490935414,1.5893542550152204,63.5404552875084,301.1795639960032,1.5493672428110477,0.20330821,0.21117472648620605,2.1497387886047363,161600000,33.92764210700989,920,0.9865221816156161,-0.0047390633,0.7138948842998569,25.703447382550962,-1.7270568938733022,0.0005,84.73533177375793,-2.467789e-09,0.8269920196275072,1.3675227165222168,2.7415888562855777,0.03441362021142091,80.33181095123291,504,0.20335196,35.02542519569397,0.0013919193,565.3126206897194
