Itr,Step_0-MaxReturn,Step_1-MaxReturn,Step_0-AvgFinalForwardVel,Step_1-MinReturn,Time-OuterStep,Time,Step_0-NumTrajs,Step_0-EnvExecTime,Step_1-NumTrajs,Step_0-AvgForwardVel,LossAfter,Step_0-PolicyExecTime,Step_1-EnvExecTime,Time-InnerStep,n_timesteps,Step_0-AverageReturn,Time-SampleProc,Step_0-AvgCtrlCost,Step_1-StdReturn,Step_0-AverageDiscountedReturn,Step_1-AvgFinalForwardVel,LossBefore,Step_0-AveragePolicyStd,Step_0-StdReturn,Time-Sampling,Step_1-AveragePolicyStd,Step_0-MinReturn,Time-MAMLSteps,Step_1-AvgForwardVel,Step_1-AverageReturn,Time-TotalInner,KLCoeffInner,Step_1-AverageDiscountedReturn,Step_1-AvgCtrlCost,ItrTime,KLInner,Step_1-PolicyExecTime
399,703.8520928104879,901.6511119878146,-0.14327538042086868,-70.81856475466486,3.2312867641448975,10445.560381412506,800,7.63325309753418,800,-0.11617359025379569,-0.0018831232,0.8721113204956055,7.825759410858154,0.1665964126586914,128000000,-61.054601178252,0.7444171905517578,0.05150710433768121,166.94805249288348,-24.985495392335434,3.7290535035348977,-2.3607165e-09,0.29240987,551.3349209424915,21.65343475341797,0.29252073,-822.4926301776122,3.231431245803833,3.476612202365479,648.0907429368156,22.612184762954712,0.0005,246.48401046391007,0.04872947831456077,25.8678195476532,0.001719657,2.8509020805358887
400,716.858988330867,905.2027564711187,-1.1316799755740972,-45.720971247848844,3.2743537425994873,10471.380833625793,800,7.663745164871216,800,-0.8862170458842602,-0.0026003704,0.8693256378173828,7.740509510040283,0.1671299934387207,128320000,-214.84121793118902,0.7431638240814209,0.05159936011682723,164.84276358055894,-76.25611931294554,3.5046797898583204,2.6490539e-09,0.29223853,511.7058581543211,21.56747531890869,0.29237872,-832.1041559520655,3.274498224258423,3.3748874040550394,627.7243704877463,22.52541971206665,0.0005,241.876573790292,0.051154883239074085,25.81979751586914,0.0018766199,2.834641695022583
401,722.6200859220658,900.7267366653,0.2092429689050335,-6.5838226636625174,3.21372652053833,10497.198740243912,800,7.6168434619903564,800,0.10175402840699785,-0.0025722613,0.8691811561584473,7.8396806716918945,0.16673040390014648,128640000,-17.365937849260366,0.7442004680633545,0.05141204418029342,154.66221540757104,-10.643924941297568,3.9142341263168365,9.998681e-10,0.29192537,555.6862706642506,21.62107491493225,0.29197165,-791.3279288551408,3.213874340057373,3.581446704499134,669.0439881755185,22.579796314239502,0.0005,252.98208376758893,0.04716696608237608,25.81411862373352,0.0023221176,2.831340789794922
402,719.3191385366457,917.4037107056489,-0.040732065435811364,6.805102970314075,3.2842400074005127,10523.075613498688,800,7.67703914642334,800,-0.01190112639710244,-0.0024754882,0.8701803684234619,7.775844573974609,0.16835999488830566,128960000,-40.11679221253178,0.7566089630126953,0.05135975269547879,162.14662928326248,-17.203367588775297,3.800318181305481,-5.1233924e-09,0.29154718,557.138820070518,21.59953212738037,0.29150194,-806.0723633487939,3.2843809127807617,3.581813234722999,668.8691196317791,22.572094678878784,0.0005,255.29443889431002,0.0476429615337023,25.876304864883423,0.0021309436,2.8401997089385986
403,717.1980687446012,882.3300354431159,0.016007579090517227,13.152056575935083,3.23628568649292,10548.966184854507,800,7.656080007553101,800,-0.05635989683361409,0.026820544,0.869988203048706,7.849119186401367,0.16721510887145996,129280000,-49.05307856831128,0.7482328414916992,0.05151208850621816,131.14901346405242,-20.611267236917183,3.8914818278294057,3.086403e-09,0.29111174,555.7612862696099,21.669700622558594,0.29116297,-804.5564153755543,3.236428737640381,3.576971524207516,668.4499081066248,22.632732629776,0.0005,251.46065817410596,0.04773770963119653,25.889182329177856,0.009316531,2.842987060546875
404,726.1908597541865,880.9971354576683,0.5317022847143019,6.299889825130155,3.2403666973114014,10574.81455373764,800,7.6819233894348145,800,0.467560432687791,0.0065753204,0.8700249195098877,7.806281328201294,0.16689300537109375,129600000,54.93698942159264,0.7352879047393799,0.05116458712438049,171.65639282658623,16.68136809609665,3.8501441648739485,2.383813e-09,0.29042852,588.4144101237182,21.637449502944946,0.29035702,-798.399000104033,3.240509510040283,3.4639831567834563,646.5218310483128,22.586975574493408,0.0005,242.47077180266743,0.048654294082003474,25.847782850265503,0.0052962904,2.850797653198242
405,761.3938522124314,896.6471931183047,-0.5692280394815894,-28.711940693927936,3.239367723464966,10600.535383224487,800,7.615843057632446,800,-0.4506495485195666,0.00353652,0.8707313537597656,7.769299268722534,0.16626691818237305,129920000,-129.0454006543478,0.7347011566162109,0.05136341990107288,159.53269353481113,-48.41243666377957,3.7772679846282204,-4.0475276e-09,0.28986663,603.475843649234,21.511744260787964,0.28992757,-832.8649045804808,3.2395083904266357,3.4662023685525747,645.9561509514061,22.46023988723755,0.0005,244.59800322914788,0.047873686795679354,25.72026038169861,0.0041194167,2.8283677101135254
406,755.0120663143942,890.3452093013507,0.14742895907158393,-7.2501064894062175,3.2032899856567383,10626.402552843094,800,7.684637546539307,800,0.1501380280013102,0.010566851,0.8729598522186279,7.848877906799316,0.1667163372039795,130240000,-9.009182193008291,0.7378027439117432,0.051025060103367666,156.03082770215218,-5.117948835951295,3.852037496890308,-8.632243e-09,0.28929332,617.9357363977108,21.690762758255005,0.28930315,-826.6269254245715,3.2034285068511963,3.5340288305905028,660.1904412919868,22.64294958114624,0.0005,248.9351080744569,0.047237190157794755,25.86646580696106,0.008291709,2.8464951515197754
407,740.8043047419018,912.5704801965444,1.134700894075005,-32.21119576610016,3.2239503860473633,10652.200400829315,800,7.6729230880737305,800,0.9200555365763561,0.018541979,0.8707404136657715,7.733897686004639,0.18822002410888672,130560000,145.08675122137464,0.7367796897888184,0.050831819725543494,165.31967774718478,49.901852049615876,3.919894430743992,-2.861022e-10,0.2888206,583.6253942063589,21.580443620681763,0.2887469,-820.8287270062845,3.224095344543457,3.5473461459610145,662.9303146131363,22.552989959716797,0.0005,248.82722372041883,0.04800307463587813,25.797285318374634,0.009548706,2.848325252532959
408,763.1394925777837,907.4266097669985,-1.124228831229641,-9.228584172244192,3.2395989894866943,10678.457273244858,800,7.665686845779419,800,-0.910227036454874,0.0026374946,0.8696060180664062,7.854055643081665,0.16689157485961914,130880000,-221.25863567169822,0.7404122352600098,0.050677631233242794,156.18868100715042,-80.5979280062245,3.6396621459007514,-4.4629012e-10,0.2882998,590.8231897980548,22.038663148880005,0.28836486,-829.5952229658667,3.2397429943084717,3.3365157090146123,621.1543038164383,22.993751287460327,0.0005,235.04272719864784,0.0499267932854705,26.256303787231445,0.0035209288,3.217578649520874
409,748.3546660652811,897.393951542286,-0.14254182126427664,-404.2282859693623,3.3024091720581055,10704.355023145676,800,7.658178329467773,800,-0.12027667535017982,0.0060004448,0.8757457733154297,7.760205507278442,0.17381834983825684,131200000,-63.11748342219886,0.7524919509887695,0.05055799620434424,170.2680771253053,-24.653836483273153,3.781136881687365,1.1350961e-09,0.28759214,623.5108140071928,21.599641799926758,0.28760237,-838.2692383681524,3.3025763034820557,3.448819495496976,643.2998975822297,22.573782920837402,0.0005,242.46885786347883,0.0488864798256729,25.897101402282715,0.004060553,2.8431379795074463
410,750.741736813044,915.8779837671035,-0.3922643835709378,-36.55827271486489,3.2269158363342285,10730.26610159874,800,7.696514844894409,800,-0.32888158140321677,0.00038737684,0.8755373954772949,7.833948373794556,0.1676642894744873,131520000,-105.08361684352428,0.7463774681091309,0.05070576472415965,165.37591940993445,-40.93369775777352,3.678251533953562,-2.795458e-09,0.28699034,625.7690777029387,21.701025247573853,0.2870081,-860.9591411058686,3.2270567417144775,3.4057568212626435,634.6014966933574,22.66251277923584,0.0005,239.14402709214704,0.048336602624146345,25.910518407821655,0.0033506756,2.834805488586426
411,766.207614087592,906.5136410139969,-0.038678941167417574,-45.237990044596884,3.3086647987365723,10756.190682411194,800,7.7491583824157715,800,0.01104520625099458,0.011639461,0.8741729259490967,7.694290637969971,0.16753292083740234,131840000,-37.027280451564266,0.748847484588623,0.05090256673268859,165.26331081343733,-15.555527921775688,3.7238449389205095,3.6358844e-10,0.2865864,634.106776475175,21.62758207321167,0.28656593,-850.016551513119,3.308816909790039,3.5148641283249913,656.012473536345,22.592163801193237,0.0005,248.3799219697273,0.048183130232383915,25.923996448516846,0.0063357903,2.840954303741455
412,769.182246710391,897.065099485255,-0.22823895313481635,39.99105197280558,3.2528533935546875,10782.068202018738,800,7.685455560684204,800,-0.14319745975832265,0.0006063313,0.8738529682159424,7.798395395278931,0.1663975715637207,132160000,-68.10423740980785,0.7631590366363525,0.05107257923140982,147.28546464327323,-26.398713386824575,3.878178993898498,4.3712562e-09,0.286462,642.4005032213975,21.62576723098755,0.28645223,-836.7244953236197,3.252997398376465,3.506137518163823,654.2653290912597,22.603159427642822,0.0005,247.16408540816482,0.048850316157533435,25.876794815063477,0.0025306381,2.832648754119873
413,777.9283319621131,879.6909651436711,-0.9734184262763868,-624.8311265832936,3.2288084030151367,10808.053612947464,800,7.751007318496704,800,-0.8090381105697692,-0.0020741208,0.8731849193572998,7.755367755889893,0.16662073135375977,132480000,-201.20612323025844,0.8493185043334961,0.05089683846580928,203.7548226681052,-75.28585623493467,3.5909472675613943,2.5022775e-09,0.28631553,620.6834179287592,21.6722571849823,0.2863575,-867.4735788591346,3.228947162628174,3.2790924868062183,609.9282932819759,22.735791206359863,0.0005,230.28892162348086,0.05000717549499695,25.984822511672974,0.001777703,2.8399550914764404
414,763.4490541632406,883.0218096921286,1.0705208277940537,-12.348329966777392,3.255347490310669,10833.807792425156,800,7.620665788650513,800,0.9436017441954504,0.04489143,0.8700072765350342,7.755849361419678,0.16647672653198242,132800000,149.41938416690928,0.7593085765838623,0.05098124315980373,174.53041209115398,52.537293671680146,3.8685626007584024,1.8354511e-09,0.28594083,607.7248785239294,21.504229307174683,0.2858399,-852.0750355130541,3.255490303039551,3.5062178534913664,654.9935801233136,22.477403163909912,0.0005,244.8412046910057,0.047387373579159404,25.753523349761963,0.012133392,2.8245015144348145
415,785.0135889810156,903.539089832332,0.03223682517162004,-362.2894831594464,3.246384859085083,10859.65248799324,800,7.681384801864624,800,-0.009424799807927934,0.004858383,0.8703513145446777,7.808784484863281,0.16537904739379883,133120000,-40.450582744086056,0.7342157363891602,0.05133968550423603,199.69797640457804,-16.860327041066242,3.7159575673961722,-1.4975668e-09,0.28547177,603.1977276519391,21.627519607543945,0.2854184,-821.2888788016239,3.2465274333953857,3.4222779673013743,638.0022576696612,22.574780464172363,0.0005,239.9614342407342,0.0499937752335997,25.844075918197632,0.0041818963,2.836560010910034
416,767.3360096655376,897.075053790488,0.7196417402252387,-12.056927067761272,3.235800266265869,10885.52698469162,800,7.6960484981536865,800,0.5834518326156319,0.0056378297,0.8707606792449951,7.788803577423096,0.16693806648254395,133440000,77.89254700994339,0.7493247985839844,0.05137622685135142,173.32514810057071,24.934153026502983,3.906764268134574,-9.50694e-10,0.28482312,603.9697530761722,21.654199838638306,0.28479806,-828.3636003465314,3.2359414100646973,3.592448273919329,670.8703901315167,22.618088006973267,0.0005,253.74466455984472,0.046333738159183444,25.87384557723999,0.005228336,2.839677572250366
417,764.0028785712641,907.1085663647118,-0.5517091781629057,3.9058194652958496,3.230508804321289,10911.436166286469,800,7.711212158203125,800,-0.5094112354343414,-0.0014756005,0.8744034767150879,7.804678916931152,0.1686406135559082,133760000,-141.05074467275722,0.7725632190704346,0.0512062474983723,149.53886656186566,-54.0789728475783,3.947253797444357,2.7660285e-09,0.2841832,624.5736591402057,21.669081687927246,0.28422448,-849.7069293147583,3.2306504249572754,3.5139740490372895,656.2427127183751,22.657995223999023,0.0005,245.94290753766794,0.05005210967461711,25.90849018096924,0.0019023198,2.848877429962158
418,741.5820767953934,906.7229102901119,-0.17997737702236008,-497.32584636721924,3.246772527694702,10937.389800310135,800,7.64408802986145,800,-0.16834431577660838,0.003503484,0.872398853302002,7.724728584289551,0.1695692539215088,134080000,-72.47049235168845,0.953294038772583,0.05161217354732943,198.288858895983,-28.10855089017793,3.698285860931407,-2.1656978e-09,0.283582,619.2511534003809,21.515194416046143,0.28361228,-860.5623453205237,3.246917247772217,3.4182655756431255,637.5747302997166,22.68587613105774,0.0005,239.99352421313364,0.04890694387322963,25.953075647354126,0.0027256566,2.839765787124634
419,764.5524624865174,900.3529096325419,-0.24092107871585008,-231.287612980525,3.220979928970337,10963.09688782692,800,7.684161186218262,800,-0.1964468254526606,-0.0008552532,0.8687448501586914,7.698320627212524,0.16600489616394043,134400000,-78.48198134980714,0.7349605560302734,0.051600784806334246,172.24341876365872,-31.202554658595954,3.8056539305092736,-9.857117e-10,0.28302953,641.7732249842571,21.517123460769653,0.28300768,-840.4468584005122,3.2211244106292725,3.413053524970852,636.9018795780787,22.465395212173462,0.0005,238.11041176376858,0.04917766207632317,25.70654797554016,0.0018832043,2.8376593589782715
420,766.0483663174493,887.9850091007658,-0.22066598407056703,-76.59910462087747,3.287797451019287,10988.881355047226,800,7.692519903182983,800,-0.13774974661889497,-0.0011121947,0.8693797588348389,7.71333646774292,0.16559505462646484,134720000,-66.53983011457889,0.7515442371368408,0.05141989451209008,167.2800809071995,-26.049167818605248,3.7586460352854862,9.413808e-09,0.28251088,632.9735057862416,21.511481523513794,0.2825778,-867.2787988520162,3.2879416942596436,3.466360929649878,646.7356922803915,22.47614288330078,0.0005,244.16348430145706,0.04974998518649156,25.783904790878296,0.0025151607,2.8209424018859863
421,760.7982489195952,891.7892278676002,1.0383724891788624,-697.1387059758956,3.2146799564361572,11014.6351044178,800,7.6244423389434814,800,0.7881426673918936,0.042668067,0.8690502643585205,7.795560598373413,0.16588664054870605,135040000,118.67123989376188,0.7483963966369629,0.05143312336821353,250.44243792764686,39.6996625837729,3.700914140521113,-3.3162537e-09,0.2819888,617.9940202071206,21.554059743881226,0.28191143,-838.0928133287215,3.214824676513672,3.4716841539551866,647.4540545940694,22.51586937904358,0.0005,245.221397808045,0.046211373016857786,25.75317645072937,0.015261427,2.8464512825012207
422,730.4232095961347,909.9045298220797,-0.9435754772606731,-43.29435844827351,3.2659502029418945,11040.42240858078,800,7.677053451538086,800,-0.7399932255546062,0.027110279,0.8721590042114258,7.742566108703613,0.16648507118225098,135360000,-186.06120291864056,0.7362468242645264,0.05148028097925171,173.19867151361242,-69.10286869146395,3.6328555343728,1.3396141e-09,0.28146568,579.9906112857475,21.54786252975464,0.28151873,-829.8400521652183,3.2660911083221436,3.447148187435384,642.2120667805473,22.497947454452515,0.0005,245.0782377604783,0.05096285124285582,25.786742448806763,0.008535723,2.8264245986938477
423,764.2935872340023,901.264822257296,0.36804116683806937,-618.8150560644387,3.2259681224823,11066.119705438614,800,7.600815057754517,800,0.23328995022587887,0.0022219364,0.8675620555877686,7.769978046417236,0.16623806953430176,135680000,8.887758063512742,0.7269260883331299,0.0512749119729033,198.9697073288387,-1.2352507338839542,3.757688647791356,3.4213066e-09,0.28081387,575.916967128298,21.509716510772705,0.28082457,-819.7166391330264,3.226113796234131,3.5334263674255904,658.9663301482733,22.450275659561157,0.0005,250.02824450191125,0.04773002143150735,25.696638822555542,0.0031894043,2.84136700630188
424,700.0563068512569,924.2954311849248,0.9311113494112021,-75.7675864789302,3.2483580112457275,11091.974496126175,800,7.7030723094940186,800,0.733003616781134,-0.00083970465,0.8718202114105225,7.777291774749756,0.16886448860168457,136000000,109.03744380965865,0.7429580688476562,0.05111561913246044,173.90766743403253,34.75532875560997,3.926304530587396,-5.882979e-09,0.2803097,534.0644089068692,21.623395204544067,0.2803224,-791.6421586878514,3.248493194580078,3.6215581521087277,676.999224529852,22.58271813392639,0.0005,255.7298475407208,0.045559218801300726,25.853976488113403,0.0028081262,2.8561935424804688
425,749.219884131746,908.3535659303105,-0.13323091205461693,-4.917081572544365,3.232581615447998,11117.765968799591,800,7.582732677459717,800,-0.1201703398856039,-0.001958461,0.8697950839996338,7.858464241027832,0.16783976554870605,136320000,-61.64838796305068,0.7338182926177979,0.05100962321300979,173.0302193768118,-25.48537717140445,3.745392396553411,7.6889994e-10,0.27984795,567.4722516963795,21.581619262695312,0.27989239,-822.1736321590323,3.232727527618408,3.5533252315054282,662.6739442770112,22.530656099319458,0.0005,251.4586014992817,0.04826543931489077,25.790862798690796,0.0017504863,2.847327947616577
426,717.1406779675286,893.5448943710094,-0.9565136743742643,-8.40516541864024,3.2267534732818604,11143.55268073082,800,7.648634672164917,800,-0.694561029860882,-0.00273091,0.8689777851104736,7.755389451980591,0.16821026802062988,136640000,-176.52820507298537,0.7656741142272949,0.0508902499728908,165.8733674072958,-63.6285165520481,3.6486592024948514,-1.328066e-09,0.27953085,548.2033617295796,21.55505633354187,0.27960578,-831.8414665320797,3.226897716522217,3.494730293562732,651.6130033111019,22.536709308624268,0.0005,248.73634284001014,0.04973406055267139,25.786133289337158,0.0024009906,2.8468992710113525
427,721.7681066677271,907.2993286810544,0.8228043910645663,-70.40045388161187,3.2346041202545166,11169.69685125351,800,7.6423585414886475,800,0.6519270024147903,-0.0010951582,0.8663778305053711,7.797868490219116,0.16592669486999512,136960000,92.81947215684723,0.7300658226013184,0.05085087264878812,175.33624530771323,28.617463023467543,3.748933121154078,-4.35859e-10,0.2791671,550.5559689092576,21.945412635803223,0.2791564,-787.2366795061741,3.2347471714019775,3.543108230908581,661.5974788002169,22.88899302482605,0.0005,251.33934983484085,0.048419617798722864,26.143624544143677,0.0019986834,3.2058210372924805
428,755.6847158333977,898.0424044895171,0.3217841227264533,-70.06752479572818,3.231551170349121,11195.454771757126,800,7.647444725036621,800,0.2797641723002289,-0.0033892805,0.8698058128356934,7.745146989822388,0.16677141189575195,137280000,18.23355931671068,0.747281551361084,0.050843872501292235,182.32341607315033,3.878355998183756,3.8200707115142496,3.8094816e-09,0.2787549,576.5233808488446,21.541232347488403,0.27871883,-807.9522140462174,3.231694459915161,3.5328481984305204,659.3521871563012,22.50253462791443,0.0005,249.19498559374537,0.047133477064364986,25.757193326950073,0.0015206801,2.8463399410247803
429,718.4868506127566,893.607045153177,0.246647319380953,-40.992652760755384,3.2325422763824463,11221.258337020874,800,7.646688938140869,800,0.26015198603250456,-0.003229758,0.8687744140625,7.7834978103637695,0.17545127868652344,137600000,14.31637767944931,0.7611699104309082,0.05086512570628963,179.93050856719188,3.4113860413375643,3.6670206108656505,-2.8099865e-09,0.2781755,572.4222855024997,21.565006971359253,0.2781619,-807.679049872467,3.232675790786743,3.5318418885729037,659.4435565304187,22.549665451049805,0.0005,250.57649811078434,0.047714778717664476,25.802993774414062,0.0014311529,2.838144302368164
430,746.5799362642191,892.3033431103814,-0.0251267402721723,-26.550648513476613,3.2342429161071777,11247.112063407898,800,7.721461057662964,800,-0.020145948012319424,0.018381894,0.8696620464324951,7.786933898925781,0.1689159870147705,137920000,-41.81091129862554,0.7365264892578125,0.051024804468371474,159.64719871254735,-18.452271654614982,3.8420178865097885,1.7311427e-09,0.277646,582.7783991103977,21.645341396331787,0.27765346,-844.340701161753,3.2343857288360596,3.601032863088933,672.6819121246122,22.59821128845215,0.0005,254.6398945932772,0.04712843074243567,25.85311222076416,0.0045158556,2.8393361568450928
431,743.9722430943394,903.235324322131,-1.1058661374586523,-38.81569038129772,3.260439157485962,11272.980251073837,800,7.721680164337158,800,-0.9223658444332834,0.024973199,0.8715927600860596,7.7703423500061035,0.16601300239562988,138240000,-222.90977331003435,0.7439010143280029,0.050827180909688775,167.89752644329624,-82.8886244596569,3.73540546504746,-2.1383166e-09,0.27718532,588.3625124806504,21.628841400146484,0.2773308,-821.9800404248214,3.2605841159820557,3.4920717943369595,651.1256143545264,22.58637022972107,0.0005,248.61376967813354,0.05000522985858582,25.86764883995056,0.008464952,2.834693431854248
432,735.0787257252746,900.5867117559012,-0.5492995693449686,-15.646401796199866,3.2305593490600586,11298.82799243927,800,7.6243507862091064,800,-0.42413463049719047,0.021659913,0.868755578994751,7.8315956592559814,0.17022299766540527,138560000,-122.7051397494076,0.7632937431335449,0.05043459427835182,160.7291993525967,-44.62197035607267,3.67338107407326,8.9183444e-10,0.27681416,578.2691318611977,21.614957809448242,0.2768651,-821.4555111990569,3.2307026386260986,3.5056784586989336,654.033688055212,22.596078395843506,0.0005,249.5494038594449,0.05002967719067325,25.84706139564514,0.008394623,2.836381673812866
433,770.3102686454087,909.5886990910018,-0.1814918600128108,-818.2166916206658,3.2594823837280273,11324.643458366394,800,7.645092725753784,800,-0.1562354356507997,0.022818683,0.872779369354248,7.784042596817017,0.16765618324279785,138880000,-69.4720217601451,0.7420878410339355,0.0502628358598,284.73454270085165,-28.61207211792656,3.54783689420818,1.0411813e-08,0.27650508,612.8386389254287,21.575364351272583,0.27651808,-830.6310709572347,3.2596235275268555,3.3176071077922513,616.8154943901815,22.532556295394897,0.0005,234.7533871877399,0.04864413590029952,25.814796447753906,0.0093199955,2.831131935119629
434,742.7897179900681,902.8648264640992,-0.7116996682418747,-42.64517208468772,3.2217466831207275,11350.451824903488,800,7.6882452964782715,800,-0.6061327816244828,0.014965178,0.8688066005706787,7.793868780136108,0.16834783554077148,139200000,-159.2628939084552,0.7182943820953369,0.05032777333135026,154.92559984063362,-60.523945608709624,3.7919914585873467,8.106234e-10,0.27625465,589.0633325879654,21.62930464744568,0.27629215,-825.618007242316,3.2218899726867676,3.457679352861191,645.1923218417855,22.56339192390442,0.0005,242.65633498377665,0.04807745385646978,25.807725429534912,0.007860254,2.854095697402954
435,741.9973902959927,938.7367692823772,-0.1386806571557431,0.2729059010652025,3.2682106494903564,11376.291255235672,800,7.681909084320068,800,-0.12932032121659742,0.009711453,0.869990348815918,7.773759841918945,0.16646599769592285,139520000,-63.84504140941989,0.7360498905181885,0.05018908964376632,170.20260360228312,-23.159263207337197,3.7114283409726347,5.526841e-09,0.27584317,591.1733921325654,21.598141193389893,0.27584982,-822.4372461861601,3.2683539390563965,3.554037664154904,663.304936757806,22.547975301742554,0.0005,253.36449728220308,0.048458152416148904,25.83889150619507,0.005421979,2.834873676300049
436,767.4837488623461,893.9676272358048,0.5521597687830163,-453.45532436480863,3.240558624267578,11402.042191028595,800,7.58070969581604,800,0.37478653153146063,-0.00023734526,0.8684558868408203,7.797024488449097,0.16562676429748535,139840000,37.21982599802668,0.7436213493347168,0.050227321604089784,212.84431511936396,8.558143383529453,3.682488896408077,-9.756536e-10,0.27564126,561.4184281591806,21.530439138412476,0.2756504,-819.5298582939778,3.2407002449035645,3.523987627849314,657.6986223943197,22.48722195625305,0.0005,250.67552771886687,0.04694755656422719,25.750295877456665,0.0023691324,2.8476243019104004
437,722.5963713554208,887.4851176186665,-0.1561906990341531,2.105780057654665,3.234476327896118,11427.90160727501,800,7.716211795806885,800,-0.1122920125453523,-0.0024649857,0.8690528869628906,7.735915660858154,0.16786956787109375,140160000,-60.309656120999264,0.7385027408599854,0.050175933349203214,160.3269437488954,-23.535882900103253,3.847443727761863,-3.5654755e-09,0.27538618,572.1869401717826,21.650099277496338,0.2754066,-818.3515882562751,3.234637975692749,3.6089177371961747,674.1419626635059,22.60388207435608,0.0005,257.0289665980139,0.0474712234976294,25.85880208015442,0.002064277,2.8482840061187744
438,766.2363660273821,896.759215733409,0.5208004736450614,-5.773943908988501,3.2363333702087402,11453.691956996918,800,7.620611906051636,800,0.428204258420891,-0.0016620856,0.8700864315032959,7.82619309425354,0.16596412658691406,140480000,47.70470742460617,0.7271976470947266,0.05011187863992407,156.32795790767864,15.090759262770122,3.991591523377092,5.9805814e-09,0.27505928,563.6221670374177,21.59266686439514,0.27504015,-809.1798954995687,3.2364752292633057,3.6642170340179736,685.9025759742145,22.53327965736389,0.0005,257.936741220568,0.04604561330759978,25.789794206619263,0.0022424296,2.837735414505005
439,712.7489818730916,887.9473516791455,-1.0846357835135398,-43.37884842733572,3.235008716583252,11479.568256616592,800,7.709351539611816,800,-0.8370567632593228,-0.0025450666,0.8688976764678955,7.843135118484497,0.16605639457702637,140800000,-205.43952783888702,0.712566614151001,0.050155391077726694,166.439921286855,-74.3737822029797,3.8109438890245024,2.199411e-09,0.2746142,549.3701245016354,21.691900968551636,0.27473295,-801.7700752926423,3.235152244567871,3.5817128104973475,668.4406267157957,22.61772084236145,0.0005,254.761501159596,0.048782493214102045,25.875756978988647,0.0018252336,2.8475685119628906
440,724.9019411378675,909.1040784983089,0.14814395322454096,-167.96354110939834,3.2436509132385254,11505.370811223984,800,7.63139533996582,800,0.15629619593756794,-0.0027426872,0.8666121959686279,7.7899816036224365,0.1704699993133545,141120000,-6.713377390514961,0.7348124980926514,0.04991649042549054,175.13191427589908,-2.6882464786269837,3.7564163455953885,-1.2468546e-09,0.2741449,569.9413472235376,21.582306623458862,0.27415544,-800.0827293147013,3.2437922954559326,3.615475753676918,675.0127473033721,22.535228490829468,0.0005,256.46806112798635,0.0463368110484292,25.801941633224487,0.0014222948,2.844747304916382
441,717.9013531648875,892.2463176179601,0.17281987437932134,-9.02271110731137,3.2489490509033203,11531.166509151459,800,7.6474199295043945,800,0.15165680315556898,-0.0021760652,0.8686668872833252,7.79655122756958,0.1650257110595703,141440000,-7.619658662916213,0.737811803817749,0.04977363004179376,174.95578841128005,-6.247175357618071,3.8086816104316275,-1.8972908e-09,0.27366513,572.9658289611486,21.570967197418213,0.27366373,-813.7873177113468,3.2490928173065186,3.5733335725428734,667.6178380793194,22.52111792564392,0.0005,254.48922323996678,0.04809007416650286,25.79513120651245,0.0015284559,2.8311729431152344
442,737.3778101457413,915.4547239411414,0.07141053950640966,2.1139102483892196,3.231541156768799,11556.95263338089,800,7.6507627964019775,800,0.026691217822698503,-0.002743216,0.8683116436004639,7.760404109954834,0.16709280014038086,141760000,-32.442900404998,0.751349925994873,0.04987310804332209,180.23270703922748,-14.856126245002633,3.6763629450851347,8.7246266e-10,0.27320227,563.3338670916439,21.567230224609375,0.27327052,-787.6360123846518,3.231685161590576,3.5559276811211866,663.3262104607045,22.533297300338745,0.0005,252.9981383451109,0.04749585934493596,25.7855384349823,0.0014060156,2.842755079269409
443,706.4145058162785,922.6573453314234,0.013413483132517818,-62.22639445890369,3.227322578430176,11582.67695069313,800,7.606529474258423,800,0.0033890881958609496,-0.0014880875,0.8708212375640869,7.736104965209961,0.16815543174743652,142080000,-37.160717910262655,0.7484252452850342,0.049907113361287066,176.09306698464684,-15.435833229879357,3.9047408134835098,5.4672356e-09,0.27277464,566.487402710954,21.51082468032837,0.2728093,-793.5781616030549,3.227465867996216,3.6511410405018645,681.8989256668315,22.474929094314575,0.0005,258.8501001226486,0.046419035329293326,25.723700523376465,0.0020220112,2.8209877014160156
444,772.5520646425982,901.351827673875,0.33496994828651067,-18.613529798305482,3.2841310501098633,11608.45378279686,800,7.625471353530884,800,0.2662115190336481,-0.0028405422,0.8757669925689697,7.767060279846191,0.1661815643310547,142400000,15.312494235293483,0.7356443405151367,0.04992169241919661,169.39472116065002,2.460116653219136,3.838340740942298,4.7877426e-09,0.27238077,568.3965570298274,21.52267622947693,0.27236846,-811.7054676218736,3.2842769622802734,3.6470896465258216,681.4409006200044,22.471873998641968,0.0005,258.95113107120704,0.045777672100005225,25.776259660720825,0.0016894903,2.824800729751587
445,722.9714571604156,920.1800038130715,0.15412362394778203,-89.33613694529147,3.2230498790740967,11634.206728935242,800,7.598525524139404,800,0.10831936840356086,-0.0019287841,0.8680820465087891,7.7946507930755615,0.16681575775146484,142720000,-16.452031867419848,0.7464661598205566,0.0498786918491813,165.69182190518904,-9.182884870295426,3.822455826799776,4.29824e-09,0.27197963,578.823688946727,21.54540705680847,0.27205464,-820.9537427453756,3.22318959236145,3.6609064567450513,684.5278223814607,22.506195545196533,0.0005,259.95687092407746,0.04694753690541634,25.752395629882812,0.0013711868,2.8350822925567627
