Q1 Predictions Min,Z variance train,Q2 Predictions Std,Policy log std Std,Q1 Loss,Policy mu Std,Number of rollouts total,Epoch Time (s),Sample Time (s),Policy log std Min,Q2 Predictions Min,Q2 Loss,Z mean train,Q1 Predictions Max,Train Time (s),Q2 Predictions Mean,Z variance eval,Alpha,Policy Loss,Epoch,Log Pis Min,Q2 Predictions Max,Policy log std Max,Q1 Predictions Mean,Number of env steps total,Policy mu Max,AverageReturn_all_train_tasks,Alpha Loss,Z mean eval,AverageTrainReturn_all_train_tasks,Policy mu Min,(Previous) Eval Time (s),Q1 Predictions Std,Number of train steps total,AverageReturn_all_test_tasks,Log Pis Mean,Total Train Time (s),Log Pis Std,KL Loss,Policy log std Mean,Policy mu Mean,Log Pis Max,KL Divergence
-73.740746,0.0026663416,304.55426,0.335779,426.9387,1.2989178,0,420.72678997414187,7.848694379907101,-3.2242694,-90.09111,413.68088,0.8211983,1587.0999,358.141092853155,1059.0076,0.00019254838,0.29872367,-1067.5615,261,-5.227189,1595.6552,1.5655545,1055.7908,1461384,8.721546,572.9420124609609,0.46524772,0.98744124,540.9112076301217,-7.3832574,54.73700274107978,306.57867,1048000,588.295158823035,6.385021,117173.70860954933,5.1140366,18.354324,-0.92456615,0.8271071,43.89448,183.54324
-36.654408,0.00034720462,277.53726,0.35073704,245.30205,1.2270187,0,406.80771791841835,8.34966195980087,-3.1112874,-54.17066,300.08902,0.71698266,1477.9806,343.88489275891334,1036.2299,0.00043097633,0.29868665,-1044.4335,262,-6.0753417,1491.7197,2.0,1029.5277,1466670,8.358314,521.1479612341736,-0.68574136,0.761945,524.9287433957343,-6.993476,54.57316319970414,275.88672,1052000,587.5372072386417,5.432495,117590.84478169447,4.7719564,20.805405,-0.9430266,0.78687125,45.329636,208.05405
-146.7894,0.0019761205,317.80588,0.33843735,330.9123,1.3124468,0,416.07168671954423,9.697128098458052,-2.901579,-112.243065,418.34653,0.53853744,1655.5095,341.4711212851107,1005.1082,0.00034088243,0.30302382,-1018.21643,263,-6.6948137,1639.3132,2.0,1012.73474,1471801,7.569161,563.5708078954135,-0.15684369,0.7867171,564.9002601063027,-10.508314,64.90343733597547,317.3783,1056000,553.5864586461204,5.8686347,117995.76261321595,4.800691,18.327177,-0.92389596,0.7436121,33.168873,183.27177
-40.763855,0.00090734597,325.91284,0.33388415,308.15164,1.2381424,0,409.2236399203539,8.12518864730373,-4.9054065,-50.2451,313.49216,0.861169,1675.29,347.34706214396283,990.8742,0.0002803718,0.30026174,-1001.4754,264,-8.621494,1666.043,2.0,990.3467,1477027,7.599348,557.0799710627491,-0.57523596,0.8441313,541.5079108957177,-16.373829,53.75138912908733,328.20706,1060000,559.6849575714302,5.5218973,118406.0183481006,4.4905105,20.3332,-0.92999524,0.77826005,36.92102,203.332
-77.010574,2.5166379e-05,289.41122,0.3352998,317.63797,1.3096378,0,400.2889270973392,7.828876736108214,-2.887002,-93.80417,342.6954,1.4782757,1659.9697,337.6749774632044,972.5459,0.00033096477,0.30132025,-981.06396,265,-8.253649,1660.3229,2.0,978.07697,1482095,7.968788,569.5395731315323,0.34180003,0.9126485,546.3545082477542,-6.006229,54.785072898026556,289.65897,1064000,565.7047605092552,6.2849264,118806.4490928892,4.9173937,20.790764,-0.9666774,0.7389849,34.61032,207.90764
-45.806595,0.00046683912,284.36447,0.34428325,316.26978,1.2119597,0,401.7779534556903,7.8740895870141685,-3.1585402,-35.157104,431.39316,0.9010436,1651.1647,338.97478519100696,1053.4902,0.0005817676,0.30017376,-1058.7441,266,-8.398083,1669.3279,2.0,1043.9946,1487095,9.639628,549.975777848189,-0.30626577,0.7236733,548.2014348158385,-7.5369344,54.92907867766917,284.84564,1068000,588.2520798780214,5.745501,119217.66631266568,4.5786905,19.706757,-0.94715655,0.84741557,37.317368,197.06757
-187.3837,0.0017608892,310.5571,0.33298504,457.5441,1.2779053,0,341.0743936570361,9.209337012376636,-3.238015,-329.7805,382.50278,0.8994926,1642.0356,267.4952368326485,1043.3784,0.00037281323,0.30140415,-1055.6233,267,-8.796452,1639.0621,2.0,1047.3308,1492095,9.017481,560.296775923752,0.2891483,0.8590231,559.910341446542,-6.8504543,64.36981981201097,309.80948,1072000,591.4701579472746,6.241093,119548.82855037274,4.8797483,18.383833,-0.9492433,0.81486285,33.98661,183.83833
-55.96894,0.0009826741,295.21133,0.35826018,354.22662,1.264707,0,332.4816871518269,7.8740648329257965,-3.6862388,-38.99776,311.98984,0.7040013,1668.4764,270.14832066278905,991.4811,0.000121042285,0.29998797,-1004.23047,268,-5.432474,1654.9784,2.0,994.7541,1497095,11.340422,554.7803270549093,0.21851094,1.7932405,558.7199719854614,-11.870171,54.459301656112075,295.7273,1076000,564.3744123026877,6.181491,119880.36322425446,4.5920777,21.127317,-0.98495483,0.80403095,36.249775,211.27316
-64.05156,0.0032739886,266.0812,0.35027984,246.28206,1.1936123,0,423.7090571532026,7.961955590173602,-3.2648628,-16.296118,270.6634,1.1207386,1673.3374,362.2331190202385,1085.2291,0.00032704402,0.29633933,-1097.3666,269,-6.32064,1689.4631,2.0,1084.1985,1502227,7.585702,540.4797632772445,-0.27734983,0.6438229,533.7592716142167,-6.1677094,53.51398254279047,265.95215,1080000,586.554504856944,5.7719564,120305.47205634834,4.3672295,20.977709,-0.9271367,0.8562193,34.030575,209.77708
-86.079025,0.0007647377,246.74823,0.33547682,313.84897,1.2703657,0,416.99627007870004,8.884195019025356,-4.272704,-59.03697,332.6412,0.87663126,1460.5183,353.1961429719813,985.6139,0.00050105236,0.29852563,-992.3151,270,-5.9772253,1462.8102,2.0,982.9753,1507829,10.738341,544.1105305376758,-0.04874431,0.65841115,556.2037176028138,-18.631643,54.91593208769336,247.31955,1084000,577.4650603630807,5.9596863,120724.27544789901,4.706416,17.879835,-0.9511822,0.82576215,33.622997,178.79834
-112.18599,0.00018009872,263.56775,0.3446558,300.0947,1.2605397,0,421.8543965900317,8.311691319569945,-3.2539735,-58.59251,368.8896,1.1017234,1520.9342,356.8178761191666,1017.959,0.00019055097,0.30405068,-1030.8676,271,-5.5716696,1522.1873,1.8063735,1016.7703,1513041,10.016796,578.5428839159955,0.28267923,1.1015803,539.3906347154443,-6.9193363,56.724829151295125,263.811,1088000,580.3114267442402,6.237438,121143.44639854459,5.1963563,20.145037,-0.95613635,0.8367175,39.745224,201.45036
-68.04194,0.002692698,273.50183,0.33348885,596.93274,1.3355451,0,399.68251324025914,8.353242912795395,-4.242511,-94.430695,526.6336,1.1656919,1511.7017,337.2857982898131,973.30994,0.0008891028,0.30074772,-976.02325,272,-6.8625035,1528.015,1.7101439,967.71564,1518310,8.882742,553.4180392810517,0.19908175,0.77070343,566.1487185963126,-16.297075,54.043472037650645,272.17017,1092000,586.433521760076,6.165695,121543.5972698396,5.2793217,18.017622,-0.97366077,0.69276136,36.68648,180.17621
-50.825874,0.0030487278,276.67136,0.3354757,294.04288,1.2099172,0,418.18018196802586,7.852425511926413,-3.8872528,-29.730326,333.98483,0.83907425,1684.8228,355.8145499480888,1073.3953,0.0008472409,0.29988876,-1080.8981,273,-6.743518,1680.8131,2.0,1070.5996,1523351,8.243524,514.4716155965408,-0.5862214,1.3314247,555.5511880982783,-11.280938,54.513206508010626,277.29016,1096000,564.1418747493086,5.5132127,121972.15163699398,4.529486,17.588888,-0.93981904,0.7917345,48.296238,175.88889
-58.89333,0.00048944616,264.0423,0.3464207,339.1211,1.3121468,0,420.2413051929325,9.739961079321802,-2.952098,-67.471535,308.3321,1.339165,1496.4023,345.61180371884257,926.35315,0.0003507113,0.29371843,-933.17084,274,-7.09099,1491.5668,1.8102093,926.0387,1528614,7.828413,560.8032424102444,0.6958332,0.9163826,590.506922246234,-9.611743,64.88954039476812,266.09213,1100000,543.511596180602,6.5679336,122381.99132888718,4.9955425,21.614124,-0.96618325,0.80289733,33.154743,216.14124
-38.341545,0.00041305026,272.56592,0.34309563,332.2153,1.208571,0,397.5808260887861,8.26133817480877,-3.9188848,-91.403694,316.4979,1.0173428,1576.1782,334.8298163469881,1099.2053,0.0012219583,0.29632735,-1105.5286,275,-7.7135735,1561.6318,2.0,1098.929,1533896,7.763887,519.681281655847,-0.44816858,0.5250886,531.9350158048958,-8.182903,54.48967156698927,271.54846,1104000,547.9738763976181,5.631551,122779.36511959741,4.4828763,18.347986,-0.9556992,0.79889846,40.14993,183.47986
-64.52088,0.0008128796,290.76846,0.3439982,242.11172,1.2506807,0,339.06873522140086,8.123542795423418,-3.3056402,-211.38448,263.7082,0.853343,1679.045,276.6607698351145,1076.8552,0.0008051585,0.29459882,-1085.4617,276,-6.006531,1672.902,2.0,1081.6249,1539071,7.542778,560.5225458830804,0.13749276,0.5737454,558.5000669229519,-14.081804,54.28442259086296,292.40274,1108000,582.2214866023915,6.1124954,123119.69289342174,4.8191333,20.566631,-0.9665606,0.8030973,64.3681,205.6663
-113.52922,0.00124305,326.0836,0.33848846,365.26306,1.2395917,0,319.42622869554907,7.843713872600347,-3.764802,-87.78486,371.72382,0.9417102,1671.07,256.03718088706955,1060.9099,0.0005232856,0.29161534,-1074.8896,277,-10.005783,1655.9056,2.0,1064.0677,1544071,8.497405,574.0554108771233,-0.29345518,0.55523336,572.8288247790749,-19.099098,55.54533393587917,324.3596,1112000,557.5148419976116,5.761847,123438.43133789394,4.649715,20.594084,-0.9428656,0.83404636,41.285606,205.94083
-93.58315,0.0020512927,277.80997,0.34402287,312.356,1.290864,0,374.0082103558816,8.298154319170862,-3.2534566,-89.70832,322.37936,1.0728753,1651.4397,310.85075718769804,1099.0687,0.0006321021,0.295842,-1112.5111,278,-8.764955,1651.3033,1.7837442,1100.2977,1549322,8.7421,575.1412458998568,0.029863296,0.65952206,584.5358943469645,-6.9848423,54.8592988490127,277.8142,1116000,581.1155317806079,6.02452,123810.68255073577,4.8076015,19.098347,-0.95328945,0.7776654,42.50406,190.98346
-86.12729,0.0005529575,305.81387,0.3429465,321.43576,1.2394516,0,398.7375342040323,8.383122886065394,-3.1090355,-107.91871,388.9664,1.238615,1646.6027,337.2500940458849,1013.1478,0.0012518391,0.2971724,-1022.5456,279,-8.43813,1652.3109,2.0,1009.59216,1554719,10.912319,577.6366404940866,0.019838994,0.8841613,568.6831781277089,-11.46827,53.10431727208197,306.28897,1120000,563.9553195865195,6.0163507,124211.81112386053,4.7206635,21.338257,-0.9390902,0.8861942,46.44015,213.38257
-63.314613,7.553863e-05,292.72827,0.33583322,328.51978,1.2086852,0,424.52931205322966,7.950712393969297,-3.2669268,-87.80867,338.64874,1.0488896,1654.6879,361.0816260529682,1096.864,0.0011469979,0.29577133,-1108.9586,280,-10.139953,1646.7974,2.0,1102.3068,1559719,10.636815,507.91457699911854,-0.34328657,0.94661456,523.3507451362218,-8.952663,55.49697360629216,291.626,1124000,553.6538891804661,5.7182083,124636.62792072864,4.405281,20.771147,-0.9720772,0.810813,42.372223,207.71146
-40.807434,0.0004132699,285.6039,0.3394097,337.6242,1.2380435,0,403.76311390614137,8.218253246508539,-3.149234,-22.912912,407.228,0.74953026,1639.5326,339.7581683108583,1077.4479,0.0009176916,0.29543677,-1085.6971,281,-10.458115,1651.9961,0.9644116,1067.1642,1564874,8.4835415,525.179619353422,-0.62398094,0.7762682,533.4072043371309,-13.062552,55.78669234877452,283.99515,1128000,585.3605498543718,5.488247,125040.6176891569,4.5954604,20.012907,-0.9428068,0.7746237,33.57495,200.12906
-167.65431,0.00054930506,312.18494,0.3490706,410.9166,1.2632157,0,401.80728831049055,7.916645689867437,-3.177748,-78.21951,350.96298,0.8577391,1551.603,337.8752438449301,1066.8842,0.00035298726,0.29458645,-1075.6722,282,-8.686102,1560.7847,2.0,1063.3828,1569874,8.453319,545.9117802182208,0.60293835,0.7287421,532.9336694156775,-6.776158,56.01539877569303,312.34326,1132000,600.8439654337025,6.4933424,125441.44049728243,4.845362,19.005054,-0.94639224,0.875503,41.057648,190.05054
-53.991558,0.0010342344,250.81447,0.3140843,248.93033,1.1758547,0,381.08892549807206,7.910071935039014,-2.9237497,-58.19814,251.11646,0.77722085,1553.4304,318.14584086695686,985.3747,0.0012309658,0.2941694,-993.9767,283,-5.875932,1556.4203,1.6240871,985.7355,1574874,7.488632,546.2322162320681,-0.6391658,0.5960938,559.8338580612102,-7.666215,55.033012696076185,252.92857,1136000,577.0998161086925,5.477623,125821.46908342559,4.3886604,20.150707,-0.9347397,0.83172435,30.459436,201.50706
-41.158035,0.004152755,297.09262,0.33507836,427.61032,1.2379779,0,314.22429336374626,8.042459131684154,-3.3365223,-44.451153,417.95712,1.1751239,1705.0807,252.20768151292577,1114.3949,0.0005201624,0.2935156,-1123.4705,284,-5.646161,1716.0062,1.1410141,1116.9841,1580061,9.473892,565.3564802918501,0.10574215,1.1702039,560.6236768341175,-7.6102705,53.97415271913633,297.783,1140000,581.1860210688401,6.086265,126135.42659870535,4.7911263,19.591322,-0.9525235,0.8329675,42.616135,195.91322
-47.28145,0.00015645039,304.01062,0.32928714,268.9598,1.1985483,0,312.9089248869568,8.30998451821506,-2.984592,-77.79211,306.5256,0.9875533,1702.9355,250.88927991269156,1056.8861,0.0004888972,0.29371157,-1069.4343,285,-5.5226746,1697.6423,2.0,1061.1064,1585415,8.957756,532.8301814510476,-0.84814453,0.6924551,552.8907625680248,-11.976601,53.70966045605019,305.49393,1144000,580.3083239581148,5.3076386,126449.48806932895,4.376186,20.626476,-0.9357539,0.81012523,39.971104,206.26476
-109.58519,0.0018526791,286.07724,0.34422028,335.89362,1.3180475,0,314.83306695893407,7.7468757326714694,-3.6828623,-89.514175,404.00363,1.1916329,1595.402,252.2223049341701,1046.7589,0.0014739763,0.2935286,-1057.7761,286,-8.614803,1566.2253,2.0,1050.033,1590415,9.511994,513.6269152569919,0.20781489,1.1602494,540.6118156638846,-8.997665,54.8638862920925,286.52347,1148000,535.803889090968,6.169542,126764.52597345365,4.977936,19.89372,-0.95485574,0.7833773,36.45075,198.9372
-111.18895,0.00013833612,300.49927,0.3534407,349.2188,1.3519083,0,314.2184875193052,7.7845754898153245,-3.2165456,-66.98621,441.1788,1.0890456,1605.945,251.3634190922603,1002.035,0.0007665191,0.29124197,-1004.29474,287,-6.413352,1620.3856,2.0,992.3541,1595421,9.963312,542.3503710638173,0.77347416,0.7142089,542.6597961005667,-6.7856736,55.070492937229574,302.4269,1152000,571.2052302030049,6.6269712,127077.05447503738,5.171252,20.60142,-0.9518065,0.8157152,36.935093,206.01419
-55.791336,0.0011340792,281.34155,0.35469097,467.88434,1.3257177,0,311.822475545574,7.94053303077817,-2.901709,-192.99843,432.05206,0.7298314,1696.4877,250.49959750892594,1011.46106,0.0010294414,0.29023317,-1016.2925,288,-6.3961687,1695.8839,2.0,1004.2689,1600561,8.95124,576.5672148119747,0.44878483,0.69732755,584.9029804280583,-6.1762347,53.382345005869865,276.9078,1156000,577.7413559712717,6.362752,127390.50824235054,5.053172,18.564037,-0.9361733,0.8024344,43.577763,185.64037
-535.91614,7.0894515e-05,296.16702,0.3329584,251.07259,1.2063816,0,313.8569667232223,7.7056966121308506,-3.3376863,-656.503,325.1893,0.90501755,1634.5499,251.13553769839928,1063.0234,0.0001858676,0.29131523,-1076.0707,289,-7.836689,1627.7125,1.9220915,1069.2188,1605561,12.194548,584.374277317142,-0.038330656,0.6577107,570.874869684648,-8.31605,55.01573241269216,297.58978,1160000,561.1488712807047,5.9689217,127703.25605385052,4.6983466,22.05252,-0.9513241,0.866144,47.7588,220.5252
-41.2008,0.008070067,239.43843,0.33333942,252.70279,1.2139628,0,325.38636676454917,7.724274871405214,-3.1084661,-19.34782,315.31998,1.2927386,1533.9402,263.7537355432287,1072.3749,0.0008824056,0.29091436,-1082.7786,290,-6.8650336,1543.2455,2.0,1069.8695,1610561,10.78658,554.2515240769937,-0.7352311,0.89837897,538.1231002804573,-6.0847178,53.908356349915266,240.14441,1164000,578.3329228741277,5.4045334,128030.2793753026,4.534471,19.345642,-0.9539106,0.76928407,33.259644,193.45642
-68.86161,0.004944482,286.01578,0.33762336,427.05222,1.2548118,0,319.5111382417381,7.893882012460381,-3.394755,-75.592575,443.0506,1.267016,1679.0306,256.06995738390833,1059.7151,0.0010455747,0.2885764,-1070.2391,291,-8.695533,1670.5271,1.0740067,1065.1962,1615588,9.945794,568.1943843958202,-0.10172174,1.4509366,564.9461864648131,-9.76486,55.54729884536937,285.26483,1168000,595.6644457610861,5.9181457,128349.61009011464,4.8447723,19.514013,-0.96438,0.79275477,40.802402,195.14012
-181.70982,0.00046996964,308.9485,0.32696974,303.2651,1.1876359,0,382.6159923262894,8.146884765475988,-3.0428317,-115.05301,282.82022,0.9978178,1711.0702,319.10051202308387,1065.1106,0.00015810411,0.28974122,-1073.6542,292,-9.75017,1714.0342,1.8787278,1064.3518,1620740,9.111506,580.9304139463679,-0.55170536,0.85321295,584.2987245562722,-6.778574,55.36859553772956,308.06366,1172000,566.5097308266967,5.5546675,128732.13431614544,4.3854437,20.792143,-0.9456149,0.8382277,37.774628,207.92143
-159.43465,0.00018545229,307.38544,0.35921428,310.99936,1.2407912,0,396.8164021484554,8.024174332618713,-3.0619879,-79.37562,396.9934,1.2228963,1700.6145,333.51320763118565,1040.499,0.00035398887,0.28985837,-1049.0931,293,-8.57971,1706.0034,2.0,1034.177,1625823,11.972106,579.006082140722,0.4182461,0.96275216,581.941381626113,-13.624825,55.27902018465102,307.57996,1176000,573.7625991320207,6.337753,129129.91739636194,4.776275,22.957258,-0.94070625,0.91133446,34.95853,229.57257
-46.83261,0.0022063532,304.3601,0.35247657,308.63925,1.291564,0,413.07502747606486,8.148726743180305,-3.1087642,-49.148582,288.33582,1.145709,1546.574,348.6785174990073,1062.4641,0.0005292701,0.29015833,-1071.1031,294,-5.5747843,1545.6274,2.0,1061.2826,1631004,7.9353085,557.0749482303682,0.23826757,0.7880533,569.8733735510032,-6.2176924,56.24778323387727,303.77853,1180000,540.9106506006203,6.192569,129542.3972265888,4.8072634,16.878168,-0.96023166,0.77130383,34.209793,168.78168
-83.976585,9.384648e-05,309.34677,0.33438239,417.7836,1.1815968,0,344.95048588793725,8.429900009650737,-3.3345807,-75.26193,414.25723,1.3072565,1653.7588,280.8661003699526,1037.5944,0.00012866879,0.29016325,-1044.8467,295,-9.694218,1651.9761,2.0,1037.5679,1636331,12.6998205,542.4453739398498,-0.40433607,1.7839571,556.7303182248243,-8.403743,55.65448550833389,309.17932,1184000,565.9261261497448,5.6732,129887.57903002203,4.4965715,21.25691,-0.94346946,0.8785115,40.586,212.5691
-41.13789,0.00016176523,290.26904,0.3344708,329.98297,1.273693,0,364.5397015362978,8.28910384979099,-4.1237235,-89.78816,390.51083,0.9238411,1729.9181,300.363030702807,1031.9407,2.6043173e-05,0.2920285,-1044.7523,296,-6.13357,1721.0763,2.0,1039.2042,1641572,13.145169,552.7777596682212,0.069454364,2.5488372,560.600529053263,-7.644645,55.8875669836998,289.70953,1188000,535.3324801586539,6.056427,130251.75451630773,4.7391057,20.457586,-0.9617709,0.79432994,34.09379,204.57587
-51.671425,0.0011625759,296.4585,0.3281409,337.85297,1.2423204,0,395.65525295585394,8.112986834254116,-2.8294053,-34.285294,340.90604,0.38568288,1694.5425,332.0166349732317,1101.7468,0.00030090532,0.2911279,-1112.1879,297,-11.135643,1684.3556,1.4844472,1103.4102,1646696,9.781197,581.020028691327,-0.5091688,0.96173847,596.6140843145196,-8.185392,55.52563114836812,297.5306,1192000,601.0179264174958,5.5873876,130647.59076826274,4.8055906,18.316622,-0.959623,0.73415583,40.036293,183.16621
-83.20914,0.0005302256,287.3592,0.33902276,334.62302,1.3290236,0,400.5270557021722,7.871064533479512,-3.0405865,-65.28839,365.4193,1.4162399,1638.1798,336.947599303443,1015.82117,0.00041915514,0.28958172,-1023.319,298,-7.9928217,1638.4429,0.95621836,1013.5916,1651696,6.8087935,546.6510371515259,0.93361455,0.6986009,547.2483800708301,-7.103266,55.70839186524972,287.30917,1196000,577.2174904329363,6.753228,131048.01325149368,5.0459223,19.838484,-0.95879835,0.7980877,34.58322,198.38483
-74.9404,0.00056465477,265.3064,0.34611407,391.1375,1.3641664,0,398.3976241638884,8.241318700369447,-3.1001306,-36.57042,322.8767,0.63544184,1558.902,334.5501987473108,1016.4832,0.0003524011,0.29097757,-1025.9423,299,-5.79688,1552.9202,1.9139874,1022.66943,1656896,8.43514,527.5004238720089,0.58599025,0.76621854,528.6597598425466,-6.798968,55.60610671620816,265.79752,1200000,587.506849079499,6.4746537,131444.64838078758,5.049136,19.07372,-0.95947593,0.71241325,53.016594,190.73721
-44.25551,0.0016682729,266.50665,0.34145433,288.41345,1.1946948,0,394.53453902201727,8.038003621157259,-3.191402,-71.46208,277.7502,1.1712182,1685.493,332.6510222638026,1057.4684,4.219351e-05,0.28963825,-1068.7167,300,-6.6058683,1675.4271,2.0,1063.8303,1662042,11.621055,578.133254624304,-0.27176508,0.83051425,588.3854450500918,-6.340484,53.845513137057424,266.91336,1204000,576.8243082652008,5.780687,131839.9920574883,4.5930367,18.800215,-0.97380966,0.8277007,36.176804,188.00214
-83.472115,0.0013670163,317.03238,0.34703827,319.04352,1.2564937,0,403.0390921700746,8.626137564424425,-3.687883,-52.879467,329.16306,1.3332516,1676.2583,339.75620690593496,1083.848,0.000328995,0.28982776,-1091.9589,301,-5.835968,1690.1152,2.0,1080.7224,1667509,8.753073,576.3266684698749,0.45540434,0.74051774,572.4350111362585,-8.687192,54.6567476997152,316.96368,1208000,583.7477253757093,6.3676863,132242.00252004573,4.6429243,19.55152,-0.9720759,0.87388194,38.742447,195.5152
-125.80598,0.00043486277,247.85379,0.32242963,257.5118,1.2428774,0,400.268203264568,7.765387804247439,-2.9893317,-117.768684,271.26147,1.3159066,1552.7375,338.87299713212997,1058.387,0.00048781396,0.2888067,-1066.3729,302,-8.515347,1574.8826,2.0,1060.1403,1672509,9.143758,536.0770578844251,-0.3278776,0.9686157,542.4941959171363,-7.103586,53.629818328190595,246.07776,1212000,576.2002449844465,5.7360106,132642.39926832588,4.5539184,18.300959,-0.9529308,0.77115464,33.837357,183.00958
-41.788452,0.0007455669,274.94415,0.3488279,382.38376,1.2601842,0,446.108887351118,7.703591130208224,-4.814543,-130.96062,356.26917,1.0840003,1650.8513,384.64462603768334,1035.4733,4.9796858e-05,0.28909922,-1043.6278,303,-7.769083,1648.5215,2.0,1034.5393,1677509,20.999636,545.0009590181819,-0.16784436,2.441895,571.5290439791736,-12.769535,53.760670183226466,274.11798,1216000,560.5382983172856,5.8647385,133089.46732968558,4.7506366,20.449392,-0.9212634,0.8091915,39.17875,204.49393
-48.19762,0.00061589933,266.7514,0.33500135,289.8436,1.2502261,0,404.54294370952994,7.941512648481876,-3.3482323,-140.80424,288.7693,0.6927477,1498.0635,341.8795104380697,1075.609,0.0006672067,0.28965014,-1088.6162,304,-6.7209806,1500.2029,2.0,1076.6674,1682509,12.348219,564.6773965321221,-0.23305027,0.70430154,566.4110861738168,-8.065573,54.72192062297836,265.23438,1220000,580.0441010638175,5.811933,133493.71241695993,4.750573,18.56088,-0.965703,0.7460798,40.713455,185.60881
-83.90846,0.00085431256,287.03174,0.34357992,249.9584,1.2060304,0,417.5246128360741,7.80687573319301,-3.3723645,-147.28354,292.52197,0.6675405,1680.3673,355.29207138484344,1082.8838,0.00035090835,0.29032704,-1090.9105,305,-5.582079,1688.0719,2.0,1079.3982,1687509,13.802125,538.0022585485874,-0.78012574,1.4180844,541.4662150292328,-11.950972,54.425665718037635,286.83942,1224000,564.2137417786734,5.369161,133911.8698977935,4.538865,18.45815,-0.94275385,0.78285146,40.396317,184.5815
-33.048153,0.0007287526,276.53802,0.34143585,440.91464,1.3001053,0,408.54744606791064,7.896058628801256,-3.8026023,-176.8023,539.3905,1.0212009,1702.5073,345.59060735302046,1084.4487,0.00032388378,0.29263017,-1094.0669,306,-7.0504456,1688.8456,2.0,1084.4219,1692509,13.030674,578.6150029372363,-0.016015625,0.8537739,596.7445169766772,-7.0128307,55.060780086088926,275.8705,1228000,566.6449207780789,5.986966,134320.97754564788,4.813471,17.418411,-0.9490887,0.7392679,43.51157,174.18411
-49.78135,0.00040407083,292.50854,0.34279504,360.33234,1.2836009,0,410.4779135789722,7.877520499750972,-3.1233506,-49.371952,309.45282,0.91589296,1708.466,346.9776003076695,1063.7244,0.00018103486,0.2887019,-1076.8832,307,-8.825138,1705.6898,2.0,1069.6393,1697509,10.765925,568.6151250433769,-0.041515734,0.8612464,564.426810563018,-8.952187,55.62279277155176,291.2917,1232000,570.2410654401879,5.9665833,134730.21522840438,4.98507,17.798258,-0.95027596,0.76821816,33.41346,177.98257
-40.220905,8.694838e-05,246.50475,0.33629104,274.64206,1.198111,0,406.97699526418,7.8891624682582915,-3.265865,-36.063747,272.33505,1.140167,1503.7755,344.7032860349864,1036.218,0.0005006782,0.29097897,-1048.4481,308,-6.4726415,1504.699,2.0,1034.7896,1702509,8.181723,531.7222618961204,-0.502303,0.65643346,554.7199029342605,-9.042216,54.384546760935336,247.93568,1236000,586.2721720388981,5.593135,135136.81673266133,4.512326,17.690699,-0.91940296,0.81693584,36.259827,176.90698
-28.674408,9.130343e-06,258.41162,0.36358926,315.3508,1.2614738,0,401.64447249285877,7.702960794325918,-3.1527371,-59.396603,304.5962,1.1087354,1501.1859,339.9307502703741,1010.63983,0.0005318256,0.2868274,-1022.84686,309,-7.366237,1507.6135,2.0,1012.1364,1707509,8.884443,558.1621051475165,0.5287431,0.8223575,572.2423148312982,-7.4911733,54.01076142815873,257.0842,1240000,595.0861618609813,6.4233904,135539.02173128258,4.722494,20.965689,-0.9212561,0.89075875,37.948166,209.65689
-81.9967,0.00014779752,276.99173,0.34452763,362.3343,1.2209772,0,401.49236381519586,8.118925674352795,-2.981378,-46.7067,339.71222,0.97809047,1761.2837,338.7998460959643,1089.9059,0.0007990174,0.28934827,-1099.8159,310,-8.307403,1756.5054,2.0,1090.8334,1712637,9.627619,522.5562366406616,-0.08330848,0.8751904,547.8832106039218,-11.4466915,54.57359204487875,275.7824,1244000,582.9971912448656,5.932826,135941.36258155107,4.6468625,22.546131,-0.93550384,0.8545768,40.589855,225.4613
-46.456726,0.007450433,272.24344,0.3255712,286.3116,1.1942145,0,393.8055039639585,8.12577316025272,-3.9682357,-31.25802,273.44098,0.6233579,1665.1444,330.2559478818439,1116.0856,0.0006596737,0.2888569,-1124.2881,311,-6.9950256,1672.3503,1.9201655,1113.9902,1717764,10.137302,585.9736134248775,-0.31368628,0.9380188,588.2748742687459,-5.9930115,55.42378292186186,271.07733,1248000,568.3815054913823,5.7473855,136333.17179640662,4.3472905,18.92314,-0.92361027,0.8561822,37.485806,189.2314
-122.75139,0.0010326417,301.46164,0.33657247,275.54172,1.2369568,0,402.8487700507976,7.966580771841109,-4.154602,-86.03124,285.87256,0.78606576,1724.3917,341.4523500385694,1036.4753,0.00029394883,0.2910428,-1042.385,312,-7.223718,1730.5042,2.0,1033.4125,1722940,18.809565,552.8922541198046,-0.23759584,0.8429583,577.5946821914694,-9.285305,53.42983924038708,300.2145,1252000,565.1264088398268,5.8075104,136737.2753292187,4.9054465,19.877806,-0.96427613,0.7852113,40.047577,198.77805
-53.608223,0.00018694266,330.76932,0.35505885,360.35275,1.3412157,0,403.05803800933063,7.8453327915631235,-3.5045671,-55.969017,373.34006,1.1351526,1708.7313,340.52605820680037,1064.594,0.00063665514,0.28828582,-1074.3094,313,-6.553074,1704.5181,2.0,1073.367,1728026,14.953092,569.1063592493673,0.5352592,0.89646083,554.3781055580456,-7.520669,54.686647010967135,332.4164,1256000,600.5319341072611,6.4303117,137140.2535253875,4.850225,21.473295,-0.9606931,0.7590414,38.838337,214.73294
