Step_1-AverageDiscountedReturn,Itr,Step_0-EnvExecTime,Time-MAMLSteps,LossBefore,Step_1-PolicyExecTime,Step_1-StdReturn,Step_0-AvgCtrlCost,Step_1-MaxReturn,Step_1-AveragePolicyStd,Step_0-AveragePolicyStd,Step_1-EnvExecTime,Time-TotalInner,MeanKL,MeanKLBefore,Step_0-MaxReturn,Step_0-MinReturn,Step_0-AvgForwardVel,Time,n_timesteps,Step_1-AverageReturn,ItrTime,Step_0-AverageReturn,Step_1-AvgCtrlCost,Time-OuterStep,dLoss,Step_0-PolicyExecTime,LossAfter,Time-InnerStep,Time-SampleProc,Time-Sampling,Step_1-MinReturn,Step_0-NumTrajs,Step_1-NumTrajs,Step_1-AvgForwardVel,Step_0-AverageDiscountedReturn,Step_0-StdReturn,Step_0-AvgFinalForwardVel,Step_1-AvgFinalForwardVel
-67.95060424103247,219,8.383995771408081,13.480110168457031,-6.590598e-09,2.834958791732788,88.58246327389969,0.03938846574476649,-49.100055999938235,0.3835507,0.38354194,8.214057445526123,23.75114345550537,0.007201233,-7.450581e-09,-54.407392336725714,-524.1358209123764,0.5431643307389626,8232.473583698273,70400000,-151.55297683809013,37.25137805938721,-221.35470632727927,0.04148851478358088,13.47993516921997,0.0067225117,0.86525559425354,-0.0067225182,0.16370797157287598,0.7488903999328613,22.791892766952515,-425.048077473098,800,800,1.0433461419194312,-95.42254267721773,135.50516484853716,0.5326359169268234,1.0922570732560326
-68.16260875917256,220,8.513157367706299,13.43290114402771,-6.834418e-09,2.8323724269866943,85.70033938949499,0.03939788931638684,-55.359207482285186,0.38316932,0.38319492,8.306571006774902,23.940420866012573,0.007746895,5.9604646e-09,-52.39779177957648,-508.1508478491278,0.5322530260626375,8269.868030548096,70720000,-152.50570233575084,37.39388155937195,-217.53851159898818,0.041338847517708555,13.432727575302124,0.0070988704,0.8626880645751953,-0.0070988773,0.16196298599243164,0.745783805847168,22.98580574989319,-429.0553278563311,800,800,0.9936302820203379,-93.82288901602944,138.06472924761704,0.5311287382846881,1.0334509311127655
-68.6171401783515,221,8.483865737915039,13.468545913696289,-3.2220036e-09,2.824230670928955,102.98046202030824,0.039142591096162624,-50.196819919357715,0.38255328,0.38269067,8.31157922744751,23.94495916366577,0.008045027,4.4703485e-09,-50.86771099884378,-542.5796139796226,0.5465797643844974,8307.30470752716,71040000,-153.926284643261,37.4361310005188,-212.50176993763162,0.04180132314788931,13.468374013900757,0.006895112,0.865271806716919,-0.006895115,0.16392970085144043,0.7567777633666992,22.977367401123047,-542.5212712812004,800,800,0.9483213143879662,-91.90794617188931,153.43459590448225,0.5465242681563137,0.9831288739197359
-75.2499800718847,222,8.42180585861206,13.492378950119019,4.1134656e-09,2.829835891723633,97.32375535952112,0.03917958907958978,-51.05279115810186,0.3823219,0.3823523,8.266241073608398,23.85987138748169,0.007071571,7.450581e-09,-52.74232031230984,-527.6381566166792,0.5587236857479504,8344.678029060364,71360000,-167.77113018910785,37.37261176109314,-242.02294166725136,0.041262530494479206,13.492189407348633,0.0063580195,0.8680744171142578,-0.0063580154,0.1635909080505371,0.7565140724182129,22.892910957336426,-403.84100208163244,800,800,1.0431904063844373,-104.39582091079099,146.3624314721101,0.5373241822847367,1.0741074913361708
-68.18707147939688,223,8.453423261642456,13.482530355453491,6.3050534e-09,2.8165030479431152,86.08614119446571,0.039296965273914734,-52.575314047484596,0.38173258,0.38172027,8.231083869934082,23.878304958343506,0.007582755,-1.4901161e-09,-56.224286058398334,-512.977704499519,0.5545125511422438,8382.060923576355,71680000,-153.52796326818347,37.38234996795654,-209.22989146795484,0.042031594196650875,13.482360601425171,0.007016592,0.8637235164642334,-0.0070165857,0.16336607933044434,0.8053958415985107,22.862894296646118,-402.631803058874,800,800,1.0452887811953004,-90.06651727778697,140.1956782571686,0.5426324082537419,1.102976155761212
-77.78629636092425,224,8.418731451034546,13.434343576431274,-2.9556453e-09,2.8156654834747314,98.60424103235314,0.039170971892229685,-51.33550422414962,0.38180575,0.38188633,8.345866441726685,24.25716257095337,0.007994914,5.9604646e-09,-54.25922530052046,-509.42418949878754,0.5662143833553828,8419.772926807404,72000000,-171.5713515928261,37.71146535873413,-259.44492039409,0.04220736600379217,13.434167385101318,0.0071719214,1.2429845333099365,-0.007171924,0.16184687614440918,0.7491638660430908,23.299211025238037,-414.0853606826954,800,800,0.9739512018911098,-112.13022119691963,141.68184116089316,0.5614638613565611,1.0030018281608206
-70.46274807975524,225,8.459055185317993,13.484616756439209,-5.889218e-09,2.8262219429016113,94.77995573984836,0.039044020253409105,-55.761157794756855,0.3806921,0.3807967,8.265102863311768,23.86351180076599,0.008524613,-2.9802323e-09,-54.56246056794826,-480.61808821487784,0.5877612535855036,8457.141734600067,72320000,-157.78398293514036,37.36821532249451,-219.33440314041337,0.04231710396526234,13.484443664550781,0.0071618673,0.8668532371520996,-0.0071618734,0.16289496421813965,0.7488937377929688,22.90492868423462,-406.7808157681762,800,800,1.0393842718163049,-94.83930902347203,141.4206371572383,0.5851585576182194,1.0721699370124904
-59.929938757910286,226,8.383065938949585,13.463036298751831,-2.1003188e-09,2.822786331176758,67.38913025216051,0.038977258586105665,-48.81280068401724,0.37935513,0.3793704,8.282688617706299,23.793654203414917,0.007738161,1.4901161e-08,-59.337060847008914,-432.87500625036995,0.5939970720101984,8494.422694444656,72640000,-131.97135272025105,37.28034281730652,-208.95152314747895,0.041377393684584075,13.462864875793457,0.0068437047,0.8676033020019531,-0.006843707,0.16400790214538574,0.7482600212097168,22.834598064422607,-422.6502392150419,800,800,1.0339920131977838,-90.27679143070283,104.89644924663351,0.5917771059521568,1.0614833006101152
-77.24367830102526,227,8.48374080657959,13.488464832305908,3.1851224e-10,2.810389280319214,114.09272924993176,0.038845155769705354,-50.939459850629234,0.37865436,0.37868524,8.316827297210693,23.99297785758972,0.007571435,2.3841858e-08,-56.46227860263274,-512.2520352102533,0.5885732700072244,8531.925010204315,72960000,-172.06939408237278,37.50171399116516,-242.7312578275683,0.04202178358014428,13.488293647766113,0.0068224883,0.8663246631622314,-0.006822488,0.16292810440063477,0.8115596771240234,22.971693754196167,-460.7603163509447,800,800,0.9442842146150555,-104.86986735366244,157.92598459177754,0.5993207079913521,0.9818961318927376
-77.10193817607889,228,8.39111590385437,13.419217824935913,2.9087062e-09,2.8397603034973145,98.63699017865466,0.03886655511517988,-50.27922615574908,0.3784,0.37844792,8.282724618911743,23.886833667755127,0.0075283884,1.3411045e-08,-53.99991419182329,-515.0895760757963,0.5974501662006836,8569.2517182827,73280000,-171.03359977356595,37.3260543346405,-250.19719654273777,0.0421498102297947,13.41904616355896,0.006742919,0.8649172782897949,-0.006742916,0.163316011428833,0.7806000709533691,22.896039247512817,-430.21713132303836,800,800,1.0869427133964333,-108.41422659426135,137.34301219165928,0.5841524650494894,1.145127259211135
-70.28533489825107,229,8.39725947380066,13.47426152229309,3.6321588e-09,2.827970266342163,97.57216346733618,0.038902923118998706,-49.736302287304795,0.378431,0.3785578,8.311879634857178,23.816648960113525,0.0075072655,7.450581e-09,-54.802952128888634,-508.6743529242631,0.5994814959939468,8606.563554048538,73600000,-156.32593669875544,37.31125855445862,-220.56984427169482,0.04265475766063149,13.474087238311768,0.00689111,0.8658547401428223,-0.0068911063,0.16245698928833008,0.7432420253753662,22.864184856414795,-455.44546519207677,800,800,0.9833630429406612,-95.5013288665921,133.59614075630853,0.6005089585744338,1.042323266829997
-73.49453480443529,230,8.370397090911865,13.473754405975342,4.102662e-09,2.8347179889678955,84.87153181438585,0.038959843340470486,-49.461962496565164,0.377724,0.37779328,8.202795028686523,23.689930200576782,0.007440028,4.4703485e-09,-55.02314296650818,-504.9317191465627,0.6054495693660975,8643.747913599014,73920000,-162.42181284598456,37.183799505233765,-243.4061891699653,0.04229486757660364,13.473583459854126,0.006651951,0.8648014068603516,-0.006651947,0.16204118728637695,0.7362616062164307,22.74491262435913,-520.3313888265897,800,800,1.0719541861746331,-105.39089763642635,128.22238864224693,0.6081342753574915,1.1148188071852123
-68.11744585917054,231,8.369938611984253,13.50674319267273,2.7511269e-09,2.831960439682007,89.52396785310451,0.03868879261770735,-54.67819400261915,0.3773603,0.37739146,8.248159408569336,23.770519495010376,0.007680425,1.6391278e-08,-55.88345714257246,-510.8098401394415,0.6243524025710219,8681.046212434769,74240000,-151.6006477907762,37.297759771347046,-216.4193090682482,0.041139233979359834,13.506574630737305,0.0066622845,0.8650641441345215,-0.0066622817,0.16170167922973633,0.7498908042907715,22.812153816223145,-418.0797656258538,800,800,1.0543583213639451,-93.8155373643174,132.41164566978367,0.6194867338906191,1.0824128722310455
-76.25016325703712,232,8.465051174163818,13.461597204208374,2.770126e-09,2.83528995513916,98.25905990328174,0.03877879922014254,-51.60817724831145,0.3764263,0.3765665,8.242240905761719,23.82812213897705,0.00682071,7.450581e-09,-55.3540993383505,-490.77428951505703,0.6321124665052105,8718.35653924942,74560000,-168.5614546553912,37.30979251861572,-242.4564140651485,0.04228539613778222,13.461430311203003,0.0063536074,0.8654828071594238,-0.0063536046,0.1640152931213379,0.7438218593597412,22.873656749725342,-484.4849098182842,800,800,0.9386750653528133,-105.07238808937329,135.91578721786414,0.6390499532504705,0.956169979590702
-65.14944598648157,233,8.425810813903809,13.460212469100952,4.7018753e-09,2.8365306854248047,85.61088778558324,0.03864803042200934,-49.95044509439379,0.3761098,0.37618047,8.369585514068604,23.926007986068726,0.007840716,5.9604646e-09,-54.24691024135166,-469.2759536950382,0.6247064654861457,8755.765134572983,74880000,-144.00449271593416,37.40805196762085,-209.81043583777114,0.04183699653852884,13.460040807723999,0.0068866345,0.8662388324737549,-0.00688663,0.16562390327453613,0.7506465911865234,22.963112115859985,-459.20075425104136,800,800,0.8956189213602506,-91.03553746903155,131.4644550727921,0.6214123194918902,0.8868844384636176
-68.88686218984762,234,8.37415623664856,13.466644525527954,-3.6986543e-09,2.837768077850342,91.83156916726428,0.038854356300612354,-48.298786002452026,0.37512127,0.37520772,8.262064695358276,23.80708909034729,0.007866977,-4.4703485e-09,-56.0640841475937,-501.7445719459548,0.6202275730411954,8793.059423208237,75200000,-151.80925060124758,37.293736934661865,-228.68842110959966,0.042117242597638056,13.466472148895264,0.0073366156,0.8642001152038574,-0.0073366193,0.16486763954162598,0.7545621395111084,22.840848922729492,-409.9440634262135,800,800,0.9321108515593589,-99.09636640283705,132.71917739525452,0.6162747937616373,0.9272362138732291
-80.50991358521243,235,8.414368391036987,13.465194463729858,4.2282045e-10,2.8146562576293945,92.58033295862377,0.03897545136008135,-48.764712253645484,0.37441674,0.3744663,8.175140857696533,23.761440992355347,0.0074743307,1.3411045e-08,-57.245678169158936,-491.35518730047585,0.6173960492823354,8830.306313753128,75520000,-177.84907318266983,37.24635148048401,-266.30341745865525,0.04201222451802061,13.465021133422852,0.006853742,0.8635749816894531,-0.0068537416,0.17026734352111816,0.7761421203613281,22.76835298538208,-377.1735706277312,800,800,1.1299126101336885,-115.35234972896679,128.99627809955615,0.6205374828899294,1.170065755399987
-64.47880483237985,236,8.451793193817139,13.45224666595459,3.4671277e-09,2.838038682937622,90.8192521088426,0.038958056476046624,-48.5785051731053,0.37269112,0.37286022,8.288771390914917,23.97429060935974,0.0074118776,0.0,-55.39258946555924,-512.8976042991483,0.608875639898574,8867.754615783691,75840000,-143.48181304456526,37.44661259651184,-201.59186650029085,0.04241247763384749,13.452073812484741,0.006614462,0.868889331817627,-0.0066144587,0.1649324893951416,0.7915289402008057,22.97084927558899,-457.76143374082835,800,800,0.9179626511357774,-87.23569432731047,138.07678043540935,0.6061508481531286,0.9484734908629769
-69.61030933074582,237,8.403109550476074,13.480162620544434,-6.1467285e-09,2.861524820327759,92.25543420032481,0.03872395823910786,-47.547311743404556,0.3720114,0.3721291,8.264505863189697,23.818496227264404,0.007675039,1.1920929e-08,-54.69446576832228,-500.4784687787857,0.6114157146591658,8905.073954582214,76160000,-154.95195360515217,37.31876873970032,-216.7611527365053,0.04190179414175686,13.47998857498169,0.006823974,0.8656642436981201,-0.0068239802,0.1624751091003418,0.751378059387207,22.857741832733154,-539.8945745445624,800,800,1.0825424195705953,-93.81969180974374,133.33708883497334,0.6034984319507601,1.1053260469947452
-70.81713562620078,238,8.461828708648682,13.482373476028442,-1.5310946e-09,2.840974807739258,89.16358405829835,0.03883788618821287,-51.46727430627946,0.3712451,0.3713453,8.295917749404907,23.897257566452026,0.007968868,1.1920929e-08,-50.64343410387304,-509.3233447460763,0.6195221011046703,8942.474511623383,76480000,-156.79595359906133,37.39996576309204,-224.6713161834445,0.042244158031331434,13.482199907302856,0.0067155086,0.8658676147460938,-0.00671551,0.16223430633544922,0.7554168701171875,22.932672023773193,-434.61367559147067,800,800,1.0305414461605436,-97.27323127486106,137.80801510813296,0.6190502899713765,1.0431891981624395
-75.12695514766024,239,8.352870225906372,13.50079894065857,3.5393977e-09,2.837074041366577,100.07233726002823,0.03870390218937334,-51.32896513005768,0.370463,0.37061346,8.234537363052368,23.72246289253235,0.007538797,-5.9604646e-09,-55.852929427104556,-510.3800180387848,0.6417704116810841,8979.718029260635,76800000,-166.85207971021103,37.24298310279846,-241.51789701379911,0.04300423180177984,13.500612020492554,0.0064946376,0.8644921779632568,-0.006494634,0.16269493103027344,0.7469074726104736,22.765995502471924,-470.12071797331504,800,800,1.0701995355195075,-104.60426514423295,139.09484485816674,0.6363685657148532,1.0956046532615125
-72.20593936850936,240,8.408041715621948,13.511741161346436,8.425117e-09,2.819265127182007,86.8611993113846,0.038694619593967826,-46.88955079928707,0.37024677,0.37032908,8.2135910987854,23.75678300857544,0.007965167,-4.4703485e-09,-60.00805804930644,-507.5247016380316,0.6445306666307439,9017.008991003036,77120000,-159.83277133042225,37.29035663604736,-237.9010760924736,0.04177716743086611,13.511569499969482,0.0067721778,0.8687727451324463,-0.0067721694,0.16228818893432617,0.7458055019378662,22.801812887191772,-466.5716654734022,800,800,1.1339139651885886,-103.06584349525106,130.53537005184697,0.6499242893682993,1.200157648298358
-80.67054921929115,241,8.448791027069092,13.414679765701294,3.955141e-09,2.8243396282196045,93.30036686966922,0.03890486253055924,-51.807408335745954,0.36986205,0.36993864,8.249228239059448,23.831867933273315,0.009087262,1.4901161e-09,-54.71459070009206,-492.4819772246832,0.6458690906340023,9054.276841402054,77440000,-179.1689512170993,37.267239570617676,-255.90999651250223,0.0424261259770286,13.414412260055542,0.007353979,0.8642981052398682,-0.0073539754,0.16544246673583984,0.7490482330322266,22.870490074157715,-514.9184504528739,800,800,1.091726619338664,-110.95246365292932,128.07725911573527,0.639915073934512,1.1302132819335085
-72.85663541948084,242,8.42596435546875,13.49833059310913,3.315508e-10,2.8454172611236572,83.60639322447187,0.03878913726582112,-53.47418039267912,0.36939415,0.36949676,8.16398310661316,23.732770919799805,0.008336638,1.0430813e-08,-53.38257961059542,-497.3332288387231,0.6556256773292293,9091.528956890106,77760000,-162.08844217577908,37.25150775909424,-226.80935585360857,0.04165939576937008,13.498153448104858,0.00695478,0.8622093200683594,-0.0069547794,0.1634845733642578,0.7446482181549072,22.777859449386597,-475.5918875211999,800,800,1.1697906800068858,-98.42939137481463,131.85141659239625,0.6546726363675128,1.220636347929298
-66.35748959044575,243,8.351141452789307,13.467153072357178,2.5980176e-09,3.224891424179077,91.02456990201713,0.038668353169755074,-48.38798888850068,0.3686526,0.36879006,8.304260730743408,24.190714836120605,0.0080883885,5.9604646e-09,-54.16290318408469,-510.3941584887712,0.6554670810455706,9129.207422494888,78080000,-148.17536545290633,37.67782235145569,-202.5762686558872,0.042733745593840175,13.466975450515747,0.0076063704,0.8645989894866943,-0.0076063676,0.162489652633667,0.7572062015533447,23.224130153656006,-477.32052988708335,800,800,1.021582165083666,-87.81459843594526,137.25848168238636,0.6575182980958294,1.0382361357629843
-69.11469502195368,244,8.359644412994385,13.45844316482544,1.040101e-09,2.814847707748413,85.60823587136917,0.03866336032434568,-52.23823912940642,0.3686283,0.36878365,8.234123229980469,23.774434566497803,0.0074170614,5.9604646e-09,-54.73302766750756,-484.00591103461767,0.6676121225683883,9166.461406707764,78400000,-154.00192495961016,37.25344395637512,-214.38203543596595,0.0427092664353785,13.458274126052856,0.0066520907,0.8635246753692627,-0.0066520898,0.16168761253356934,0.7888543605804443,22.7771475315094,-456.49941631720424,800,800,1.056416851083617,-93.01704387548092,125.99971481137393,0.6817531284428162,1.0860035381357358
-79.7285896150011,245,8.336708784103394,13.43759274482727,1.02713695e-08,2.8296022415161133,91.94042567164776,0.038569481735447914,-48.324296478873954,0.36761537,0.36764285,8.273484945297241,23.76893162727356,0.0076044537,-2.0861625e-08,-56.32780795212385,-495.88145733635224,0.6604609478538807,9203.688358068466,78720000,-177.92074780310796,37.22633123397827,-243.4152512579153,0.0418589432170816,13.437420129776001,0.007018271,0.8675398826599121,-0.0070182607,0.16281604766845703,0.7542309761047363,22.805200815200806,-429.03536126704654,800,800,1.1063058540880948,-105.675403112663,139.48277312271196,0.6622277789602464,1.1631569896535694
-73.13391674904257,246,8.363760471343994,13.472879648208618,-2.0986426e-09,2.8358569145202637,86.16504885586203,0.038646714403408236,-46.56016433951274,0.36769438,0.36776727,8.331902980804443,23.857331037521362,0.008575174,-7.450581e-09,-56.39718974747931,-452.7888684823685,0.6560274520111897,9241.039191484451,79040000,-159.748755646788,37.35023260116577,-248.67526094215356,0.04355159250416052,13.472708940505981,0.007470425,0.8637428283691406,-0.0074704275,0.16459345817565918,0.750432014465332,22.895583152770996,-421.7274349355458,800,800,1.0147258327144417,-107.84121959542026,125.13511723067889,0.6567909134219042,1.0405180772120866
-63.53436495315138,247,8.406366348266602,13.514776706695557,-4.2691822e-10,2.8385252952575684,88.78659294182702,0.038614091782971795,-51.9956995278817,0.36710763,0.36722022,8.323653936386108,23.91387104988098,0.007755889,-4.4703485e-09,-55.885039091410825,-501.9198819093687,0.6595020805411292,9278.488741874695,79360000,-139.15199201842273,37.44891357421875,-214.72000529436343,0.042659626232121134,13.514593839645386,0.0069280947,0.8647644519805908,-0.006928095,0.16544389724731445,0.7734732627868652,22.92829966545105,-465.88312397294675,800,800,0.9756549316303743,-93.24378355437413,124.47437831801899,0.6574955986544707,1.0113058836468876
-75.90365330388842,248,8.380631685256958,13.51223611831665,1.296401e-09,2.842343807220459,87.77803944191555,0.03862201219486053,-53.666026333810635,0.36576337,0.3659529,8.2254159450531,23.72811985015869,0.007812494,2.9802323e-09,-56.041798359544856,-487.1213956839926,0.6557735910278567,9315.749471187592,79680000,-167.5731382525131,37.26011633872986,-245.06478667963356,0.04248473336007616,13.51207160949707,0.006737674,0.8636648654937744,-0.0067376727,0.16410160064697266,0.7490527629852295,22.768275260925293,-407.34088301888653,800,800,1.1729447731571325,-106.30715277164055,134.58710018465467,0.6594906203732429,1.202349955619781
-80.95807995875238,249,8.460064888000488,13.483189105987549,3.8525085e-09,2.8418161869049072,93.45535184961136,0.03869291730594609,-50.06475928061402,0.365675,0.3657657,8.270525693893433,23.870104551315308,0.0074620442,4.4703485e-09,-54.72289670589841,-508.79393260886945,0.6622303882055781,9353.123189210892,80000000,-179.1545093531421,37.37315845489502,-258.2462939351558,0.043201622178595044,13.483012199401855,0.006783267,0.8668010234832764,-0.0067832633,0.16285276412963867,0.7513782978057861,22.909005403518677,-420.6827957909501,800,800,1.1326216920230563,-111.94431169944592,134.6857240269712,0.6781382777280419,1.1633022005686908
-78.32998716793773,250,8.467843294143677,13.489525079727173,3.0072402e-09,2.833944797515869,91.97367314569819,0.03863000911071073,-52.18895932954967,0.3644257,0.3645572,8.261053800582886,23.817163705825806,0.008486102,4.4703485e-09,-56.07232557304877,-500.7758414750781,0.6520432648800089,9390.450573682785,80320000,-173.91006480573517,37.326677322387695,-247.44311265912881,0.04289110677784922,13.489355325698853,0.007024487,0.8640098571777344,-0.007024484,0.16282320022583008,0.743901252746582,22.863815307617188,-552.0727280525042,800,800,1.1324278875717249,-107.26837220966911,133.84715898560117,0.6534459501286094,1.1682497435524626
-65.66512020614094,251,8.419403791427612,13.485244989395142,-5.1762916e-10,2.8411383628845215,90.24450697232268,0.0387489966032384,-48.18989138933873,0.36329493,0.36343923,8.376266479492188,23.95132875442505,0.008181909,-2.9802323e-09,-54.208931460283544,-492.6317476634332,0.6591275346626726,9427.91300535202,80640000,-145.3925967979495,37.45827102661133,-213.67483961834856,0.0422591122929704,13.485069036483765,0.007204638,0.8630650043487549,-0.0072046383,0.1645796298980713,0.7634408473968506,22.97641086578369,-407.41178971816095,800,800,1.0076436334642525,-92.64532177608507,129.40491588885547,0.6535648953224004,1.0480678823671956
-65.95342339427545,252,8.386232614517212,13.468412160873413,1.6048546e-09,2.825763702392578,82.9592832505498,0.038616568101676525,-53.13148638961038,0.36262658,0.36272693,8.244659185409546,23.700060606002808,0.0075740987,2.9802323e-09,-56.29709657363394,-505.6752164578399,0.6761088780254644,9465.102092981339,80960000,-145.53993133698035,37.18853950500488,-206.25604433251465,0.043030654512415105,13.468241930007935,0.0065733707,0.8635106086730957,-0.0065733693,0.16369366645812988,0.741976261138916,22.747817039489746,-524.5513027798208,800,800,1.0788375315102752,-89.52764457179389,132.6038386246861,0.6963214695285879,1.153671085660745
-67.57566927341765,253,8.387670755386353,13.487476587295532,2.0354058e-09,2.8360109329223633,86.45609581092532,0.038527857958914044,-50.57745261644383,0.36235684,0.36247,8.262445211410522,23.819077491760254,0.0074755447,1.1920929e-08,-55.65108709483385,-503.5169011016275,0.6845465354255779,9502.4290869236,81280000,-150.25407002541044,37.326457262039185,-214.429050799556,0.04240535932502904,13.487302303314209,0.006556931,0.8625466823577881,-0.006556929,0.1643531322479248,0.7944211959838867,22.813438653945923,-401.77756424390356,800,800,1.0992906955823225,-93.10546312930812,133.44896389497734,0.6812041349727014,1.1531613446910556
-66.9040081327297,254,8.348379373550415,13.423835039138794,-2.2282824e-09,2.8149380683898926,86.19390662679147,0.03856886780134625,-44.579689847061246,0.36220166,0.36233708,8.311691522598267,23.755066394805908,0.0077202953,1.4901161e-09,-56.78360990089373,-477.78891980453824,0.6795382650766765,9539.628774166107,81600000,-148.33638469871076,37.199076414108276,-210.07848937077833,0.04242889390464564,13.423661947250366,0.0069607575,0.8631527423858643,-0.00696076,0.16280293464660645,0.7684628963470459,22.776760578155518,-393.72213216163567,800,800,1.007894823863837,-91.27753467424333,123.7025121053454,0.6801925988117321,1.040538552860594
-71.45086367081088,255,8.392159700393677,13.498443126678467,5.53951e-10,2.835099935531616,81.66577442813542,0.03852954376152179,-50.7702807382074,0.36194,0.36202547,8.241390228271484,23.729143857955933,0.0072762147,2.9802323e-09,-54.724648280351154,-491.0415301990932,0.6739055859912567,9576.877235412598,81920000,-157.95487975568332,37.24790716171265,-228.30552899301466,0.04294431293101323,13.498276472091675,0.006315786,0.8653011322021484,-0.0063157855,0.16256976127624512,0.7448022365570068,22.775239944458008,-494.9767583179871,800,800,1.1731030376967344,-99.27187784497885,130.05698836910338,0.6623995933266172,1.2139690321242915
-76.22081583255626,256,8.37077283859253,13.48352313041687,1.8585474e-09,2.8178293704986572,104.16223012185473,0.03856587443263767,-48.98519828998084,0.36166233,0.3617468,8.26595163345337,23.659461736679077,0.008195788,-1.4901161e-09,-54.52113243429889,-496.35475689793157,0.675512962694466,9614.042591810226,82240000,-169.05531052922663,37.16473603248596,-235.5415489913665,0.04285796844332511,13.483355045318604,0.0070692245,0.8642513751983643,-0.0070692226,0.1649312973022461,0.7397043704986572,22.70804762840271,-523.6902811260871,800,800,1.0004364562292858,-102.1656741710828,146.76148878065317,0.666911447927363,1.0125022909791646
-66.74538341308238,257,8.39948844909668,13.47758150100708,6.069243e-09,2.8205153942108154,81.66388672594967,0.03821160017159047,-48.69354405144039,0.36111912,0.36118016,8.258291006088257,23.742184162139893,0.007756415,4.4703485e-09,-53.23425464821379,-497.13984922869565,0.6874826207238821,9651.286092996597,82560000,-147.42124113461486,37.24296188354492,-216.5392831833283,0.04203663594463044,13.477410316467285,0.0066213193,0.863314151763916,-0.0066213133,0.1639852523803711,0.7654476165771484,22.766096591949463,-399.1885021300008,800,800,1.0519765904154577,-94.01982463612872,125.65004034604146,0.6876966137542182,1.064992305964368
-75.70964303233546,258,8.464845657348633,13.43654203414917,3.862381e-09,2.828773021697998,98.04570120188995,0.038233976339543445,-48.41737940090814,0.36036694,0.36040425,8.136876583099365,23.612926721572876,0.0074961083,-1.4901161e-09,-54.36440718484135,-497.4371441827858,0.6842754080079786,9688.35656094551,82880000,-167.72082661319956,37.069833755493164,-236.2325765738856,0.04199340769475575,13.436372995376587,0.006421185,0.8643536567687988,-0.0064211814,0.16233325004577637,0.7229149341583252,22.681044101715088,-409.17515535412076,800,800,1.2001671071016846,-102.40189932129084,142.55564328236193,0.6853148884747537,1.265427148509849
-61.57124811372352,259,8.405266046524048,13.477799892425537,-3.0733645e-09,2.829512596130371,77.46382164958302,0.03831676411070231,-51.669213341120276,0.35961938,0.35970485,8.292658567428589,23.755181312561035,0.007600388,8.940697e-09,-53.682422774032375,-492.71615392926793,0.6820701658751188,9725.610861301422,83200000,-135.89144003271255,37.25377130508423,-204.65678093447386,0.042395618946870973,13.477627754211426,0.0066158376,0.8610880374908447,-0.006615841,0.163038969039917,0.7577686309814453,22.787723064422607,-528.1979290925185,800,800,1.0626164639055313,-88.99976838376266,120.96391222128894,0.6882718672809315,1.0972838609588635
-59.64578184429478,260,8.310237169265747,13.471836566925049,2.2521705e-09,2.8229057788848877,80.71270715521527,0.03834973155294904,-47.68690880500029,0.35881972,0.35889998,8.356800079345703,23.733165979385376,0.007736206,-7.450581e-09,-55.10033603919504,-495.2229487127707,0.6799570843169783,9762.837294578552,83520000,-132.08942793466093,37.22582149505615,-189.78070403829904,0.04218044121340475,13.4716637134552,0.0071429904,0.8605911731719971,-0.007142988,0.16297030448913574,0.7640025615692139,22.75925040245056,-407.6164234604959,800,800,0.9471757309960936,-82.4273110602464,126.73695997045094,0.678365190096408,0.9643552875242344
-59.24459298696112,261,8.361470460891724,13.4693021774292,1.6106292e-09,2.831430196762085,80.33652925183394,0.03842017379715199,-46.517825907784406,0.35830426,0.35840097,8.460685014724731,23.885390520095825,0.008172105,0.0,-54.99246393763995,-498.02982276808945,0.6786774336531781,9800.21279668808,83840000,-130.69047579397963,37.37487745285034,-194.56011318237833,0.042171653980488416,13.469128131866455,0.0067940303,0.8638103008270264,-0.006794029,0.1632392406463623,0.7559940814971924,22.91908049583435,-527.7163249989486,800,800,0.9605783056868112,-84.46726751168134,116.56425670786604,0.6737433101252668,1.0021102633745445
-76.15063211792895,262,8.377631902694702,13.503325700759888,-6.4030288e-09,2.8258161544799805,105.21030554205102,0.03835828236367332,-48.56115630873058,0.35801393,0.35808688,8.31006383895874,23.72596502304077,0.007813057,4.4703485e-09,-55.021257628510654,-490.5424685463461,0.6759607793917078,9837.462723731995,84160000,-168.5318632291597,37.249361991882324,-244.74128561587077,0.04330641377100495,13.50315523147583,0.0066308375,0.860884428024292,-0.006630844,0.16387033462524414,0.752220869064331,22.763288497924805,-457.77821595413076,800,800,0.9622748627698211,-106.13073632393757,140.27244296139648,0.6723748497018862,1.0094093444204004
-65.93461749713435,263,8.403135061264038,13.467450857162476,-3.888644e-09,3.1899614334106445,80.45169684378538,0.03837452135898712,-47.846536846616,0.35701674,0.3571782,8.30770754814148,24.14173650741577,0.0076371855,2.9802323e-09,-53.955432719537185,-498.33453416660103,0.6923293001073513,9875.092445135117,84480000,-144.92865222716492,37.62914323806763,-218.49334775994404,0.04249311348668071,13.467279434204102,0.0065512457,0.8613851070404053,-0.0065512494,0.16412901878356934,0.7634379863739014,23.16700553894043,-406.829773198069,800,800,1.1061538044966541,-94.99403991535887,121.18633535491826,0.6844733554983284,1.1656741149749674
