train-AveragePolicyStd,train-NumTrajs,train-AvgFinalForwardVel,train-AverageReturn,train-MinReturn,Time,train-EnvExecTime,n_timesteps,Time-SampleProc,ItrTime,train-PolicyExecTime,Itr,LossBefore,LossAfter,train-MaxReturn,Time-Optimization,train-AvgForwardVel,Time-Sampling,train-StdReturn,train-AverageDiscountedReturn,train-AvgCtrlCost
0.58166194,200,3.576006304680301,585.9275601021789,143.43143542647752,1739.1248097419739,6.1247718334198,7600000,0.24474072456359863,9.189610481262207,0.6389310359954834,189,3.7252903e-09,-0.0068217483,947.6318994778605,1.8718369007110596,3.145048158205852,7.066255807876587,196.02352232138563,214.61458269742062,0.047714430519710485
0.58001137,200,3.397127408495481,555.2873966889099,-292.954808434841,1748.210811138153,6.034887075424194,7640000,0.2519962787628174,9.079612731933594,0.634796142578125,190,-2.3283064e-08,-0.007286263,963.0166471885876,1.8489718437194824,2.989255699497209,6.971696376800537,213.8908811839054,204.56452048353188,0.048274202288569115
0.57856864,200,3.4881422452358635,561.4224198776617,-186.8170285639974,1757.4160544872284,6.139721632003784,7680000,0.24493670463562012,9.198732614517212,0.6364154815673828,191,8.381903e-09,-0.0073949737,927.3403407458167,1.8610529899597168,3.0210081511314777,7.08585786819458,213.14760610419518,204.097485318741,0.0483415390539478
0.5770184,200,3.548727542696122,591.9172661943492,68.56715410835963,1766.5177702903748,6.0419769287109375,7720000,0.24436545372009277,9.095181226730347,0.6357061862945557,192,5.5879354e-09,-0.007272325,908.438866654859,1.8614389896392822,3.174775215455047,6.982675552368164,199.47081496882558,215.0998770693276,0.04768777526722541
0.57503015,200,3.421773115652016,551.529088355556,-93.55300561432811,1775.6862738132477,6.114178419113159,7760000,0.2450554370880127,9.16162896156311,0.6375045776367188,193,9.313226e-09,-0.008129567,903.3726951275938,1.8550801277160645,2.970971639152133,7.0547521114349365,203.5862698707894,200.66820886835353,0.04784063587487611
0.57275754,200,3.6554769554682593,592.9026770005016,169.1612635311249,1784.7802166938782,6.044036149978638,7800000,0.2466583251953125,9.087435722351074,0.6346583366394043,194,5.122274e-09,-0.0071527907,1029.470484110366,1.848985195159912,3.179916838360874,6.984989404678345,203.24604168918736,215.9498956394338,0.04788648411367513
0.5704898,200,3.4689646183434832,576.9476797360661,72.72821710223509,1793.9803228378296,6.139261245727539,7840000,0.24702882766723633,9.193659782409668,0.6366801261901855,195,6.0535967e-09,-0.007339371,902.0714605144103,1.8602006435394287,3.1006713512064454,7.079694986343384,210.5148961627314,210.7074538016614,0.04797422193420458
0.5685364,200,3.3197715808394044,554.3620116513213,-17.565018677612073,1803.065845966339,6.037252426147461,7880000,0.24467015266418457,9.079129695892334,0.6348876953125,196,1.0244548e-08,-0.008273755,931.9776420230295,1.853511095046997,2.9854979345849135,6.974203824996948,207.4251507083097,202.76616670278773,0.04816999336015484
0.5669834,200,3.6641497041727495,584.9788771510944,75.19716625493636,1812.2539706230164,6.1361143589019775,7920000,0.24415349960327148,9.181503772735596,0.6394498348236084,197,-1.8626451e-09,-0.00754892,975.0635921133393,1.8486781120300293,3.1405338955925624,7.081811904907227,211.66624264694207,212.38709979739,0.04787137161682555
0.56528986,200,3.623093142186049,591.0213900959783,35.57731692219092,1821.3315238952637,6.026934385299683,7960000,0.24388623237609863,9.071248054504395,0.6326611042022705,198,-2.2817403e-08,-0.00816111,942.9616122364973,1.8574912548065186,3.170771613128068,6.962988615036011,201.1711478335158,214.97331088688944,0.04779163363935319
0.5634756,200,3.786314454687998,616.9936030031452,-279.14555053313114,1830.5092523097992,6.126048564910889,8000000,0.24338912963867188,9.171241521835327,0.6353268623352051,199,1.3867975e-08,-0.007933231,965.093345365914,1.859302043914795,3.3031212626964144,7.0618040561676025,229.00323488731328,224.80822569588972,0.04776955376946641
0.5615197,200,3.8347700978990718,609.0593553952688,-85.92457837369022,1839.5767812728882,6.004971981048584,8040000,0.24337434768676758,9.060916662216187,0.633652925491333,200,-4.0308805e-09,-0.007251882,982.1146593863153,1.8718297481536865,3.2622043759089987,6.938982009887695,204.35738222235477,221.36110469810046,0.04773417150258995
0.5591479,200,3.6034858063428485,596.5222530895603,97.80292881226282,1848.7133672237396,6.082192659378052,8080000,0.24866771697998047,9.124084711074829,0.6357998847961426,201,8.381903e-09,-0.008410126,950.7400721459115,1.851961374282837,3.1996136693764767,7.016637086868286,206.975928558645,217.1890187804129,0.0476204483430037
0.5567758,200,3.7362557027194496,599.3934202198153,-271.1613497724581,1857.8431594371796,6.074579954147339,8120000,0.24652767181396484,9.123172044754028,0.6339845657348633,202,-2.3283064e-09,-0.008421757,963.7812050941517,1.8590788841247559,3.214930686192516,7.010798454284668,222.3833837752975,217.02959203635623,0.04812392883572407
0.55483407,200,3.618660057541517,594.9132544354898,64.2817099886488,1867.011988401413,6.1190783977508545,8160000,0.24685931205749512,9.162490129470825,0.6345615386962891,203,1.3969839e-08,-0.008354071,956.3664102228557,1.8516414165496826,3.192062463118579,7.057152509689331,201.2438914455362,215.39689211774785,0.04747040016542164
0.55322134,200,3.58498663230176,581.7536115926828,78.92676843073916,1876.1203808784485,6.054141998291016,8200000,0.24726414680480957,9.101904153823853,0.6335194110870361,204,7.450581e-09,-0.007255811,974.6086509248303,1.85848069190979,3.1250072078943245,6.989350080490112,201.05985531931174,211.2277706997506,0.04732947056608585
0.55171627,200,3.7565638068169154,591.9609281495362,190.15745585500136,1885.2804782390594,6.104296922683716,8240000,0.2504127025604248,9.15364694595337,0.6365156173706055,205,9.546056e-09,-0.0082103405,994.4580356440676,1.855095386505127,3.177242415327349,7.041353225708008,192.4617052367302,215.40378863920952,0.04725565080140272
0.55009913,200,3.6348657459634235,605.8283322451283,-56.570250795288345,1894.4418325424194,6.10193395614624,8280000,0.2543468475341797,9.155012845993042,0.6365199089050293,206,-1.3969839e-09,-0.00863652,968.263819743936,1.8542559146881104,3.2482957637063756,7.039693117141724,213.17715592631072,219.84544978433908,0.04718403336241649
0.5482414,200,3.7226434460047853,606.3738456122942,-322.55366249144544,1903.5655236244202,6.093916416168213,8320000,0.23631548881530762,9.117296934127808,0.6334924697875977,207,7.450581e-09,-0.00796958,995.2378752681335,1.8460216522216797,3.250621244513185,7.028242588043213,215.44489804976544,221.29610970209012,0.047576232256140404
0.54634315,200,3.7821033233908543,620.7803343459937,21.532838132930884,1912.6623618602753,6.043421745300293,8360000,0.24730610847473145,9.090736865997314,0.6369426250457764,208,-6.519258e-09,-0.0075946534,986.3041113817224,1.8528203964233398,3.323157770936534,6.983767032623291,208.55819611647783,225.75654821281037,0.04743501217364256
0.544759,200,3.889364351036628,625.2531975356383,113.98039947047162,1921.8285031318665,6.093828201293945,8400000,0.2496471405029297,9.159683227539062,0.6350338459014893,209,-1.3038516e-08,-0.007965032,963.7996073365999,1.875218152999878,3.345530382791082,7.028064966201782,200.88824432621576,227.33446000243705,0.04774226701816658
0.5432775,200,3.796694880671491,610.0570485717062,94.59110723717184,1930.9478805065155,6.072989463806152,8440000,0.24452590942382812,9.11278247833252,0.6362564563751221,210,-5.5879354e-09,-0.007820263,932.6138138500586,1.8504266738891602,3.2687922980217596,7.01102352142334,199.48898539937304,221.80961156490412,0.04734834235749352
0.5414113,200,3.7940878918923393,602.7909753344296,29.52572079267117,1940.1678688526154,6.094537734985352,8480000,0.3082127571105957,9.213689088821411,0.6318795680999756,211,1.3038516e-08,-0.008517394,980.6111254289203,1.87135648727417,3.2324518707746632,7.0273284912109375,203.67507018765178,216.08490455183355,0.047565340889398865
0.53955466,200,3.8757176727348024,646.4150760942044,-48.624364140349364,1949.2808187007904,6.050664901733398,8520000,0.24424481391906738,9.106356859207153,0.635047435760498,212,-4.656613e-09,-0.0077357367,992.3680392780076,1.8673453330993652,3.4527985624053676,6.987999439239502,211.40570723401765,234.61431125982796,0.04752835489633652
0.5377849,200,3.6683809997577344,596.8347678878663,200.83891820285803,1958.5353410243988,6.13352108001709,8560000,0.287747859954834,9.24824595451355,0.6370625495910645,213,3.5390258e-08,-0.007694799,983.8667417177431,1.8797211647033691,3.2023853529178377,7.074037551879883,200.35549136604106,217.8289226823308,0.04761696352252993
0.53598726,200,3.965355814004326,654.5288903707219,-88.11024315473973,1967.6490731239319,6.04932427406311,8600000,0.25603413581848145,9.107347965240479,0.63494873046875,214,-2.514571e-08,-0.008569725,1021.6354737537182,1.8573946952819824,3.494251093028515,6.987138509750366,212.1851133276721,238.4242409791893,0.04722884128254978
0.5338705,200,3.808789504082719,621.2782661876471,53.08488072225401,1976.8223128318787,6.126483917236328,8640000,0.2442488670349121,9.166578531265259,0.6335337162017822,215,-1.8626451e-08,-0.008479503,988.1302596391844,1.8509962558746338,3.3269547821609633,7.0646491050720215,210.10977715469022,226.59362882146996,0.04728619296045101
0.53161585,200,3.909312468348692,628.0773650658291,64.55454910061398,1985.893401145935,6.019985675811768,8680000,0.24445104598999023,9.064981698989868,0.6330773830413818,216,-6.519258e-09,-0.0058507337,1010.313946319468,1.8574893474578857,3.3608894396132962,6.955327272415161,215.09731155501203,228.81855541031425,0.047531649634963175
0.52934515,200,4.052256708482343,651.3485378841974,-157.1376234585935,1995.0903086662292,6.1529176235198975,8720000,0.24721169471740723,9.190510511398315,0.6336827278137207,217,-1.1175871e-08,-0.0056263525,1021.4953625103578,1.8442885875701904,3.4795474885123725,7.09218692779541,221.90008811358976,237.48387630394475,0.04724780520323065
0.5272523,200,4.155439992221521,646.9009469668512,8.932829999441834,2004.1861929893494,6.0488762855529785,8760000,0.24514412879943848,9.089558839797974,0.6329193115234375,218,-2.0489097e-08,-0.007576129,1042.0973092777083,1.8541505336761475,3.4570707015242106,6.98348331451416,209.373536790552,235.64815980897652,0.047091516218101134
0.5253443,200,3.651594010406348,618.5999857642718,28.74163866969958,2013.3729078769684,6.142536640167236,8800000,0.24654865264892578,9.180258750915527,0.6354124546051025,219,4.656613e-09,-0.008114346,990.3340127007548,1.8486063480377197,3.31398942493942,7.0783867835998535,210.63102583366418,227.701884037138,0.047354766298269964
0.5232728,200,3.953028557927313,650.9254989160352,92.91927160685219,2022.5391614437103,6.096681833267212,8840000,0.2437114715576172,9.15968942642212,0.636500358581543,220,1.4901161e-08,-0.007640226,995.1498794575015,1.8763580322265625,3.4770045427136234,7.032816648483276,205.64019830273236,237.1321756840664,0.047123259340325276
0.5213544,200,3.7750343679389333,614.115516451649,-258.2539841323461,2031.651213645935,6.0678911209106445,8880000,0.24355006217956543,9.105689764022827,0.6358883380889893,221,7.450581e-09,-0.008342238,1065.2925249343464,1.8474416732788086,3.292355557565419,7.008052825927734,214.5948730282794,224.82650673414662,0.04738674206495928
0.5198331,200,4.038708200304807,644.319051350195,-206.81900692187565,2040.8769850730896,6.1524598598480225,8920000,0.25297999382019043,9.219154596328735,0.6343564987182617,222,1.21071935e-08,-0.0054972307,987.4955732556278,1.8663439750671387,3.4442962812846383,7.093109130859375,210.60563731337788,236.0307527452169,0.047407661507181516
0.51825756,200,3.7098543996535307,603.2286412537401,-309.4248410534251,2049.9561851024628,6.024428606033325,8960000,0.23755884170532227,9.072946310043335,0.6333606243133545,223,7.916242e-09,-0.008737898,1006.4075337377672,1.8664820194244385,3.2359636147694846,6.9620044231414795,219.13730448554864,221.27435142021858,0.047782675922758554
0.5165439,200,3.914780133966149,655.640614935313,-175.45620026466537,2059.160091638565,6.156315326690674,9000000,0.24406123161315918,9.197301149368286,0.634899377822876,224,-5.5879354e-09,-0.008340447,995.3889283908512,1.852262258529663,3.5011435128034734,7.094244480133057,209.34727413239386,239.3815212333714,0.04730420979043513
0.51483345,200,3.9432597459885517,643.8908607376798,-319.67425458214285,2068.2594845294952,6.0381128787994385,9040000,0.24465560913085938,9.093046426773071,0.6326704025268555,225,1.9557774e-08,-0.0073330887,1061.9265248679678,1.869840145111084,3.441840897473933,6.971777677536011,207.8201140845965,236.7710298626757,0.04727917147629369
0.5132026,200,3.9302310961284492,655.7689770984571,136.6817540945449,2077.4681379795074,6.161136627197266,9080000,0.2453291416168213,9.202375888824463,0.6351668834686279,226,2.3283064e-09,-0.007779523,1032.0049797958882,1.8487930297851562,3.5020092781464207,7.101423978805542,202.9462949501392,240.74736607026196,0.047463773696063534
0.5116491,200,4.067346778643548,661.7372322659311,-303.57992255010055,2086.5522260665894,6.043197154998779,9120000,0.2434835433959961,9.077988386154175,0.6331801414489746,227,-4.656613e-10,-0.0074830805,1036.4751221509507,1.848839521408081,3.5316114354436317,6.978865623474121,227.81644602152963,240.96311285110542,0.04743350724318771
0.5095707,200,3.8812253496584477,632.7212420420597,-270.4819558538123,2095.747683763504,6.1356987953186035,9160000,0.24987101554870605,9.188949346542358,0.6338040828704834,228,-5.5879354e-09,-0.008291831,986.2289107770441,1.8638150691986084,3.3858775780182024,7.068551063537598,200.73261940029488,230.36870999005987,0.047463760817693885
0.5072532,200,3.8146649434399738,629.7047926321991,-332.11659174627357,2104.8277683258057,6.037519454956055,9200000,0.24886131286621094,9.073479652404785,0.634096622467041,229,9.313226e-10,-0.008274075,1022.8861777316536,1.8434267044067383,3.3700826822218457,6.9745283126831055,218.8767037585236,229.88529266046046,0.04747526349430646
0.50471413,200,4.11173298661608,691.017296491355,-310.4581494692175,2114.0306730270386,6.139227390289307,9240000,0.2553226947784424,9.196556806564331,0.6352765560150146,230,-1.1175871e-08,-0.007925867,1044.0923491983242,1.8586325645446777,3.680062014521518,7.075918912887573,226.36904734879388,251.4781915948636,0.04697974025852587
0.5026444,200,3.9617626963859154,635.9960697220134,-305.09347892543485,2123.1255605220795,6.016215801239014,9280000,0.25287890434265137,9.088297605514526,0.6340444087982178,231,-2.6077032e-08,-0.0076244944,1026.3802276694144,1.8768675327301025,3.4016309839901617,6.952005386352539,214.57244906121855,231.84037409705695,0.04730632365821061
0.5010049,200,4.23778616241585,690.6010689906238,217.01847285756818,2132.247408390045,6.079594135284424,9320000,0.2538456916809082,9.115416526794434,0.6360433101654053,232,7.450581e-09,-0.007495746,1018.530700096065,1.8391854763031006,3.677681582753948,7.0156800746917725,196.20009221073795,250.16854960608907,0.04714490432608077
0.49921656,200,4.037588673390593,667.9183778577913,66.9599658708496,2141.311633348465,6.034135103225708,9360000,0.24252796173095703,9.05796194076538,0.635352611541748,233,-8.1490725e-09,-0.006727407,1027.0339624273627,1.8396921157836914,3.561704977911792,6.969023942947388,203.32920972584154,243.206691616292,0.047639876258766395
0.4975463,200,4.399522620147922,725.2334214045716,191.7663348235683,2150.4844782352448,6.127411127090454,9400000,0.24448800086975098,9.16654920578003,0.6347146034240723,234,-1.0477379e-08,-0.0076200683,1083.8189006809503,1.8524131774902344,3.8522131102742385,7.062917709350586,195.37372867644436,263.8399228094564,0.046896342673920836
0.49604458,200,3.8084415812323082,629.8131031458018,90.85128762642935,2159.5619716644287,6.051819086074829,9440000,0.2434680461883545,9.07112431526184,0.6361467838287354,235,1.3038516e-08,-0.007703898,1031.874041631078,1.8317286968231201,3.369991263199145,6.989168882369995,195.6742361867884,230.21121477016104,0.047320799865870025
0.4947738,200,4.134443147598976,645.2047596488987,340.0521512516435,2168.697803735733,6.1045801639556885,9480000,0.2442476749420166,9.129480600357056,0.637688159942627,236,-3.7252903e-09,-0.0081032235,997.7686028753435,1.8359241485595703,3.4472197809358076,7.042694330215454,183.95241368996486,235.12364479969972,0.046969243463709474
0.49355945,200,4.408937785063064,695.0172770008055,77.2844224916274,2177.843320131302,6.097831964492798,9520000,0.24594831466674805,9.139038562774658,0.640134334564209,237,-1.8626451e-09,-0.0060626892,1052.1000718580922,1.8403584957122803,3.6992987619678797,7.046070098876953,201.27787989793407,252.73516480058984,0.047007964831667075
0.49244142,200,3.9873284397349034,635.6069486198473,46.85087748643317,2186.9663145542145,6.093369483947754,9560000,0.24672412872314453,9.116497039794922,0.6349277496337891,238,5.5879354e-09,-0.008205471,1037.0004475028618,1.8328425884246826,3.399515932404311,7.030282020568848,201.01261618973126,234.22531888242855,0.047386499522404917
0.49134222,200,4.147494718652492,678.2750013405032,-71.44730903749804,2196.092607498169,6.107198715209961,9600000,0.24288249015808105,9.120023727416992,0.6379096508026123,239,-1.3969839e-09,-0.0085556805,1056.3624330638106,1.8225977420806885,3.6146023885016048,7.047988176345825,217.7192880690204,249.3397363513999,0.04717671565291821
0.48994574,200,4.089655358841513,660.4999169154269,178.74723955289414,2205.257748365402,6.1014792919158936,9640000,0.25811314582824707,9.159106016159058,0.635951042175293,240,-1.10812834e-08,-0.007674069,1038.318984069633,1.8544678688049316,3.524669580685076,7.039929151535034,207.4273396111507,240.9287620863244,0.0468276307065737
0.48804766,200,4.027729297734766,674.9994830982963,49.183884165076776,2214.3451046943665,6.047025203704834,9680000,0.261976957321167,9.081096649169922,0.6377692222595215,241,-3.7252903e-09,-0.007172126,1020.3164048507857,1.8268697261810303,3.597869617249722,6.985656261444092,204.92787228262875,247.42684525430028,0.0471487143125826
0.48626897,200,4.345219360289155,698.6906908307682,122.61317604388815,2223.5132472515106,6.106816053390503,9720000,0.2767760753631592,9.161906242370605,0.637089729309082,242,-9.080395e-09,-0.008132004,1072.6798038899976,1.831540584564209,3.7176397268170556,7.0469810962677,198.0985154359035,253.38784322115654,0.04662962068111685
0.4847619,200,4.139566463770932,693.982931815832,111.1479851523862,2232.5785636901855,6.048208236694336,9760000,0.231292724609375,9.05907654762268,0.6364624500274658,243,-1.8626451e-08,-0.007963985,1067.6172801462362,1.8343868255615234,3.6931941573801916,6.986882925033569,211.72135849097444,254.0849229591653,0.04697401540179123
0.48347032,200,4.264399878716786,689.1173429393733,353.13568588220414,2241.781529188156,6.169104814529419,9800000,0.24875617027282715,9.196484327316284,0.6369881629943848,244,-2.0954758e-09,-0.0075746523,1044.6934839104847,1.8356316089630127,3.669201334857453,7.105499744415283,198.57115728618996,251.17626160186765,0.04667211631324984
0.48221454,200,4.197593989909331,684.4970536270569,254.7167405843985,2250.861384153366,6.0407874584198,9840000,0.24301743507385254,9.073360204696655,0.6382343769073486,245,-2.7939677e-09,-0.0076360987,1032.753429204658,1.848710536956787,3.6464094552944095,6.975091457366943,200.91408673711018,249.9786988121637,0.04663160753477265
0.48074123,200,4.3131909002029145,692.0388077133023,231.24511981409836,2260.016273498535,6.141829490661621,9880000,0.2452867031097412,9.148072719573975,0.6390905380249023,246,7.450581e-09,-0.006212282,1033.4352020310364,1.812882661819458,3.6848072536285015,7.083284378051758,200.65760747858016,251.80994478078827,0.04668841528468479
0.47913036,200,4.11937532445935,682.8376045977467,35.28500245158927,2269.0615844726562,6.049314260482788,9920000,0.24278926849365234,9.038769960403442,0.6383554935455322,247,2.6077032e-08,-0.00524466,1084.4369450989932,1.804236888885498,3.637990794801563,6.985220909118652,216.8530655205239,247.8360704369453,0.04681832215486091
0.477597,200,4.2295730592293275,685.2250016715218,134.34129096268464,2278.196701526642,6.122248649597168,9960000,0.24580740928649902,9.129000902175903,0.6419551372528076,248,4.7963113e-08,-0.0074253324,1063.3437003974284,1.8091208934783936,3.6501142643659565,7.067425489425659,196.06212487484865,249.92946497742676,0.04667358492504524
0.4760507,200,4.207276280251178,690.0704334649896,244.36648353568387,2287.2761523723602,6.053156614303589,10000000,0.2485644817352295,9.07330870628357,0.6380972862243652,249,-1.1175871e-08,-0.005952291,1025.7219204226396,1.8225014209747314,3.675316378854263,6.995514392852783,199.11175324259122,251.341724493891,0.046092975854167696
0.47453353,200,4.283366326647463,686.7892708419283,317.38465458459007,2296.4562373161316,6.142136335372925,10040000,0.24882173538208008,9.174126863479614,0.6458728313446045,250,5.5879354e-09,-0.0072989212,1030.4219169998746,1.8290700912475586,3.6580769112925715,7.089678525924683,192.5628832717812,250.2963468832014,0.046274070474702396
0.4730455,200,4.502475620007032,723.0165254606842,399.1483396317874,2305.63649725914,6.118177890777588,10080000,0.25620484352111816,9.168080568313599,0.6410815715789795,251,9.778887e-09,-0.0020392102,1026.1482910205518,1.839151382446289,3.840875863046403,7.065886497497559,190.23140823754048,263.1644415745222,0.04606222346342681
0.47149208,200,4.2227856543760955,684.9803291666321,402.6074684907412,2314.7117891311646,6.072681188583374,10120000,0.23431968688964844,9.068891763687134,0.6381897926330566,252,-2.4680048e-08,-0.007452716,994.5755464686567,1.8113832473754883,3.6490423306603117,7.016423225402832,185.86156319221377,248.24025373627003,0.04634654959362657
0.46971306,200,4.479785305740862,697.5711086846594,244.2851852604954,2323.8920698165894,6.144516706466675,10160000,0.24375414848327637,9.173630952835083,0.6385133266448975,253,-6.519258e-09,-0.0052090944,1022.8759864267334,1.8377082347869873,3.712204508728578,7.0854480266571045,195.01450410861474,252.4404274779677,0.046264959872598564
0.4682271,200,4.27240803927798,699.03141258434,240.68840188064564,2332.9683332443237,6.0346925258636475,10200000,0.24388837814331055,9.069889783859253,0.6371400356292725,254,2.142042e-08,-0.007350557,1044.4552393109745,1.841139793395996,3.719542061318856,6.978109121322632,197.34988819572433,254.03301923011546,0.04627406038922134
0.46642122,200,4.278688089486264,694.6752791438071,28.688091226097637,2342.1268022060394,6.128035545349121,10240000,0.24777483940124512,9.152206659317017,0.6369211673736572,255,1.7695129e-08,-0.0074804076,1047.1072894659962,1.8289005756378174,3.697347571123892,7.068763017654419,207.1433216724829,254.15978992826044,0.046197645303618626
0.4646681,200,4.217823823891804,698.593728712789,370.0379526050852,2351.2038974761963,6.033287525177002,10280000,0.24378371238708496,9.070902585983276,0.6360342502593994,256,-1.4784746e-08,-0.0057111,1010.2358764971341,1.8487858772277832,3.7171494466537958,6.9716339111328125,192.7157872003197,255.1570766296884,0.04619628995381981
0.46308756,200,4.444956941135754,725.3680352538604,190.87069083736415,2360.373179912567,6.131754636764526,10320000,0.24452662467956543,9.163096189498901,0.637641191482544,257,-2.7939677e-09,-0.007251975,1053.0068548895667,1.838841438293457,3.8519046053938117,7.073035001754761,206.1974062261348,264.67019082207787,0.04585432372596084
0.46157277,200,4.219567391704174,685.3107243770428,199.2710308601838,2369.4847564697266,6.057443857192993,10360000,0.2564561367034912,9.10512900352478,0.6385324001312256,258,2.3283064e-09,-0.00606673,1064.9655144065136,1.8395745754241943,3.6505951351713373,7.002312421798706,192.5446752740697,248.65251621100623,0.045679234829898066
0.4602572,200,4.05934460596393,662.2583951862771,226.15760037549614,2378.6629235744476,6.121232986450195,10400000,0.26842761039733887,9.17197561264038,0.6390063762664795,259,1.1175871e-08,-0.0076845484,1060.0669164224446,1.8328039646148682,3.5333281824758496,7.063904285430908,196.34314616290473,240.751816485453,0.04627910097793376
0.45942342,200,4.289609379362913,714.1314948532812,41.099799425904536,2387.769289255142,6.049973964691162,10440000,0.2512338161468506,9.100104570388794,0.6363928318023682,260,-9.313226e-10,-0.00800164,1051.220543783897,1.8508014678955078,3.7951623907867424,6.9912731647491455,203.57644114466424,260.2904936152172,0.04606290201090997
0.45841116,200,4.4550474934288555,723.7468567300721,12.665128846939826,2396.918694496155,6.10736870765686,10480000,0.2506227493286133,9.14225459098816,0.6346416473388672,261,-9.313226e-09,-0.008025588,1086.7166240084402,1.8360702991485596,3.8440701738934187,7.048816919326782,204.56782868487312,263.5720017458059,0.04569967819901149
0.45675537,200,4.064501768940919,666.0385738717741,278.1677330526416,2406.1337542533875,6.04227089881897,10520000,0.35890650749206543,9.208875894546509,0.6354124546051025,262,-4.656613e-10,-0.009236598,1103.5705118545404,1.861645221710205,3.5527866110824675,6.981486797332764,191.05422766908472,244.60318509110087,0.046222500029602785
0.45471302,200,4.225412536946356,700.2558313632856,278.18820867521043,2415.252524614334,6.086718797683716,10560000,0.24123859405517578,9.112471103668213,0.6357581615447998,263,1.1175871e-08,-0.0075905914,1063.1318014763533,1.8347301483154297,3.72499033059563,7.029631853103638,197.097894357332,256.58666801696273,0.04589865606121482
0.45295748,200,4.223356656714849,704.7463418046033,42.57711618927175,2424.398092985153,6.088031768798828,10600000,0.26062846183776855,9.139215469360352,0.6367380619049072,264,-2.7939677e-08,-0.008095355,1028.689438782973,1.8455002307891846,3.7484597211909843,7.028578996658325,213.05283517827297,258.80163926505736,0.045911006796902944
0.4516418,200,4.327962911503671,691.87291314824,18.382716619387118,2433.536915063858,6.106368064880371,10640000,0.23256826400756836,9.132391691207886,0.635493278503418,265,-1.1175871e-08,-0.00844442,1037.14587263922,1.8465149402618408,3.683708596341242,7.046664476394653,202.64311503272555,251.82455246382182,0.04564919494714053
0.44993576,200,4.444972966891769,732.3945443188803,219.98551758979957,2442.67840385437,6.09186577796936,10680000,0.24387216567993164,9.135349035263062,0.6340904235839844,266,-1.21071935e-08,-0.0077136797,1072.025904419614,1.8531482219696045,3.8871140699513314,7.031556606292725,204.26321008247515,266.17942751670944,0.04559567266713
0.4479574,200,4.328922713057816,726.2130936991726,50.70039343538817,2451.8540914058685,6.111051559448242,10720000,0.25716161727905273,9.16954255104065,0.633782148361206,267,1.2456439e-08,-0.007880479,1096.093812099361,1.8530147075653076,3.856983988577761,7.05251932144165,211.15614248980026,263.96913305147916,0.045465996084639894
0.44615325,200,4.177404760330035,702.6488317471244,94.94680030917655,2460.997961997986,6.082049369812012,10760000,0.24054765701293945,9.137499809265137,0.6390883922576904,268,-7.450581e-09,-0.007949295,1081.066846983006,1.8641011714935303,3.738836120555688,7.025997638702393,217.06816738075392,258.0788981258074,0.0456140258030209
0.44455212,200,4.352375252574418,714.0550503041414,55.50848409707091,2470.1649305820465,6.102953672409058,10800000,0.24499964714050293,9.160589456558228,0.6357274055480957,269,8.381903e-09,-0.007923721,1052.2962702195848,1.8639843463897705,3.7965902650832053,7.044814825057983,207.94156767349398,259.0266083281891,0.04576072031086507
0.44317877,200,4.41856284221024,726.3046985346876,227.62493642796912,2479.280168771744,6.064346551895142,10840000,0.24384307861328125,9.109035015106201,0.6377453804016113,270,1.1175871e-08,-0.006298296,1053.5372563582894,1.855024814605713,3.858321322743399,7.003381252288818,207.11389538027177,263.97762747001053,0.045518880767598774
0.44177407,200,4.640649367999502,753.1809057467767,333.84267923178896,2488.4653635025024,6.110161304473877,10880000,0.2512521743774414,9.17875075340271,0.6346511840820312,271,-1.1175871e-08,-0.0072701704,1093.0101996775502,1.8707737922668457,3.99376750531429,7.049959421157837,204.02472043954845,272.8704431057136,0.04543917622349327
0.44046277,200,4.460215433613325,712.0264612691835,120.28774807236431,2497.568942308426,6.05571985244751,10920000,0.24611401557922363,9.096970558166504,0.6348366737365723,272,3.4924597e-09,-0.007665983,1049.7018491560984,1.849949598312378,3.787381610292105,6.994178056716919,197.74061031327463,259.68955329193653,0.04509057907044226
0.43932855,200,4.516429123736845,730.3378639489069,161.85749339533595,2506.7390751838684,6.1299591064453125,10960000,0.24429655075073242,9.163568496704102,0.634486198425293,273,9.313226e-09,-0.0082011055,1079.9222244530436,1.846024751663208,3.8787961101126065,7.066520929336548,200.05026282658127,265.9410727544536,0.04515111466833625
0.43789223,200,4.648808751212487,754.591921829003,409.2574097298027,2515.807382583618,6.031336069107056,11000000,0.23852062225341797,9.06212306022644,0.6337566375732422,274,-5.5879354e-09,-0.007312628,1094.1800127952695,1.8484642505645752,4.0019226292518795,6.968313932418823,197.96534594056638,274.9771944415355,0.044676386242890956
0.43639657,200,4.494442656486234,745.6020717472734,130.65516419910819,2525.010073900223,6.160213232040405,11040000,0.2482285499572754,9.195715188980103,0.6347887516021729,275,1.4901161e-08,-0.007679213,1122.0106376306767,1.8404085636138916,3.956386606534609,7.100154638290405,210.84099700779237,273.2212264933858,0.04527248420805156
0.43517113,200,4.449561803158124,744.3834047509278,190.47683355195946,2534.0812385082245,6.034856081008911,11080000,0.23882317543029785,9.064990997314453,0.6335468292236328,276,8.381903e-09,-0.007493907,1100.4261456702295,1.847729206085205,3.950028637467153,6.971519231796265,212.05471185861288,271.4265232844632,0.04569034077038504
