train-NumTrajs,n_timesteps,Time,LossAfter,train-StdForwardReturn,Time-SampleProc,train-AveragePolicyStd,train-AverageDiscountedReturn,train-StdReturn,train-EnvExecTime,train-MinReturn,train-AverageReturn,ItrTime,Time-Optimization,Itr,train-AverageForwardReturn,train-PolicyExecTime,train-MaxReturn,train-MinForwardReturn,Time-Sampling,train-MaxForwardReturn,LossBefore,train-AverageCtrlCost
200,5480000,2244.2845714092255,-0.009659782,1.30200060837305,1.5557210445404053,0.81549114,-300.0472880547341,260.8240221066951,11.27945852279663,-1389.4079539698287,-726.1114544178307,16.427750825881958,2.456576347351074,136,-3.2293615079270603,0.7454407215118408,-189.52202296590843,-6.528639899617969,12.402618169784546,-0.552080190686421,3.608875e-09,0.3999987274676873
200,5520000,2260.6669726371765,-0.009286427,1.4112450631140077,1.4711894989013672,0.8134977,-301.2066193053447,282.7001787390563,11.311933994293213,-1813.0196244283434,-747.349092271314,16.375138521194458,2.449601411819458,137,-3.335114563176745,0.7470808029174805,-209.7688979926742,-8.641146290795374,12.44122052192688,-0.6528588265694514,-3.8417056e-09,0.40044335308572393
200,5560000,2276.9612658023834,-0.009328885,1.3110490892095845,1.3509175777435303,0.8119273,-304.65936840000194,262.7748293269412,11.336303472518921,-1550.3710111110995,-738.6608741691066,16.287049293518066,2.459604263305664,138,-3.292606605545503,0.745858907699585,-228.93098445774822,-7.33302056264575,12.463372230529785,-0.7441756298620372,-6.0535967e-09,0.3994948616899978
200,5600000,2293.3432047367096,-0.008599435,1.3386885242959887,1.3866188526153564,0.8106723,-274.8919255289484,268.03048494583794,11.384481191635132,-1834.2221694375605,-673.7620178191011,16.37494969367981,2.467681407928467,139,-2.9696560735965045,0.7460005283355713,-201.26082404787377,-8.769024566187356,12.507725238800049,-0.6160839711455968,2.3283064e-09,0.39795807983800574
200,5640000,2309.703696489334,-0.0095951855,1.3702462925483374,1.3765075206756592,0.8095055,-298.7358676678791,274.49936471963133,11.354093790054321,-1657.692332382854,-732.224078316546,16.35337996482849,2.4838669300079346,140,-3.260018628400979,0.7473578453063965,-181.8901880681397,-7.884285731348407,12.480121374130249,-0.5203218429221681,-8.731149e-09,0.3999237642327842
200,5680000,2326.1133921146393,-0.00922374,1.4096574864727005,1.3948516845703125,0.8081136,-308.9014194746103,282.5808276275925,11.370916366577148,-1678.495618693735,-761.6188082535356,16.402419567108154,2.4937233924865723,141,-3.4072010662075645,0.7474043369293213,-145.74471561201693,-7.958262647773167,12.500890493392944,-0.3455872291501639,5.806214e-09,0.39970751331634063
200,5720000,2342.373072385788,-0.008952675,1.3450576778714605,1.3697221279144287,0.80670774,-297.8374955626903,269.3972719946022,11.254726648330688,-1900.2410589085894,-721.970603257308,16.252529859542847,2.4939074516296387,142,-3.2090784815143207,0.7471797466278076,-243.1497768018429,-9.10931546217417,12.376054048538208,-0.8130630358837101,-1.9208528e-09,0.3995693295274818
200,5760000,2358.841229200363,-0.009277514,1.3258052425001432,1.413780689239502,0.80549,-288.6857481387836,265.60610393615036,11.40120267868042,-1428.9894496977665,-699.2677714127366,16.460837602615356,2.508331775665283,143,-3.096981436150608,0.7460207939147949,-216.65306536449532,-6.735517710035001,12.5255286693573,-0.6889639697135226,-9.313226e-10,0.3981386812356429
200,5800000,2375.1772639751434,-0.008702252,1.4426695322803194,1.375000238418579,0.8045197,-302.18066319737045,289.06194962176784,11.30069875717163,-1562.7450574019904,-739.6456191365511,16.32851505279541,2.517806053161621,144,-3.299802104117319,0.7445402145385742,-260.97544602556366,-7.4080048382350245,12.42249608039856,-0.9073458900474036,-6.9849193e-09,0.3972197704712758
200,5840000,2391.670348882675,-0.009179539,1.2599006320576858,1.390580415725708,0.8036803,-289.82124286633905,252.53602988545182,11.446354150772095,-1629.6877743891896,-719.8775330864187,16.485840559005737,2.514528751373291,145,-3.2020749793897307,0.7459273338317871,-156.57742186183555,-7.737313654675054,12.567465782165527,-0.3862487652425686,-6.9849193e-09,0.39610705344410424
200,5880000,2407.999017715454,-0.009073073,1.315955349076932,1.393728494644165,0.8027514,-284.3484102102827,263.61389216554915,11.30433964729309,-1495.8990020038075,-702.3557549086809,16.321486234664917,2.486464262008667,146,-3.1143162857927655,0.744755744934082,-155.30305813433105,-7.079708559285953,12.42803168296814,-0.39157766711717906,-5.2386895e-09,0.3962820170822772
200,5920000,2424.440514087677,-0.009072373,1.3705363602834948,1.3877172470092773,0.8014146,-286.3067080305026,274.4515807329766,11.430769443511963,-1515.8418411112364,-702.9077396329646,16.43394184112549,2.476874828338623,147,-3.1178969930256186,0.7460324764251709,-206.75182274448082,-7.195272573890402,12.554277181625366,-0.636750974004169,-3.7252903e-09,0.39543212453425425
200,5960000,2440.7593717575073,-0.009107174,1.426625543154177,1.3831000328063965,0.7998734,-297.13730968511436,285.79428692807994,11.32239842414856,-1916.8453874984582,-728.6958279901141,16.31186866760254,2.4707136154174805,148,-3.247327673447667,0.7451815605163574,-238.36097500722758,-9.178049619099086,12.444720029830933,-0.8096964170287392,9.313226e-09,0.39495810913788376
200,6000000,2457.1984679698944,-0.008958097,1.1662962241167587,1.3664722442626953,0.798546,-300.9178340941061,233.66716307181343,11.45953917503357,-1317.198459121917,-739.1018880123901,16.431190967559814,2.470331907272339,149,-3.2991149232544963,0.7469944953918457,-235.19087040808387,-6.193157980445233,12.581121921539307,-0.7794462482634706,5.9371814e-09,0.3951949756440288
200,6040000,2473.5114736557007,-0.0094375955,1.357360574795357,1.3683934211730957,0.796823,-307.23895681478825,271.9781524806842,11.32845950126648,-1630.7424602759331,-754.4067795972836,16.30610227584839,2.479663610458374,150,-3.376817240492285,0.7415196895599365,-211.18730423035,-7.734681305338775,12.444673538208008,-0.6784585427708669,-2.2118911e-09,0.39401646923602707
200,6080000,2489.8847925662994,-0.009370366,1.2969778808985235,1.3703725337982178,0.79461277,-291.585958572513,259.88616447270056,11.379621267318726,-1499.711577896551,-706.9354112949295,16.354501962661743,2.470698595046997,151,-3.1397701719432236,0.7455692291259766,-127.36121970199544,-7.109693585601349,12.500066757202148,-0.25054858648624845,-5.011316e-10,0.3937010953383847
200,6120000,2506.2942090034485,-0.009196399,1.3943705674075033,1.4099586009979248,0.7926025,-301.18038045837466,279.4366651664805,11.370362997055054,-1558.914395792835,-743.5066832507636,16.40226984024048,2.4932713508605957,152,-3.323160599290348,0.7441847324371338,-194.61356663628237,-7.398590585469567,12.489450454711914,-0.5812916078018834,5.820766e-10,0.39315563792767405
200,6160000,2522.7078535556793,-0.009141245,1.277743726769465,1.3808207511901855,0.79089016,-277.5984412000278,256.1453511466688,11.415324926376343,-1385.4197891326007,-677.5243191171207,16.406335592269897,2.4827098846435547,153,-2.9951594108040815,0.7462267875671387,-150.89979331640615,-6.527818702641466,12.529649257659912,-0.3665303871506703,-1.0593794e-08,0.3912444612339131
200,6200000,2539.027373313904,-0.009593245,1.278348041472962,1.4129540920257568,0.7891863,-298.45676512713254,256.1061731941839,11.290151119232178,-1428.5081408595697,-718.5796352269405,16.31238293647766,2.4707393646240234,154,-3.200078516380046,0.7483792304992676,-209.88919509906043,-6.749611060001871,12.415375232696533,-0.6559062520937686,4.7439244e-09,0.3916148900262175
200,6240000,2555.4656269550323,-0.009415628,1.2835030446930662,1.4000027179718018,0.78781706,-292.90141546182633,257.3213383475715,11.427447080612183,-1542.9221895055516,-718.434858725085,16.43070697784424,2.468900203704834,155,-3.200031229458546,0.7456521987915039,-193.07268644155437,-7.306582633770825,12.552289009094238,-0.5715085854001924,3.958121e-09,0.390947687814613
200,6280000,2571.8230645656586,-0.008973967,1.2548610761383363,1.3930134773254395,0.78701025,-292.8466008245881,251.4324735060907,11.343741655349731,-1494.8141788314517,-705.3763578008255,16.349633932113647,2.4768857955932617,156,-3.1357767299087533,0.7434473037719727,-249.88359505414599,-7.086573280460327,12.467344284057617,-0.8659988732776686,5.2095857e-09,0.38990431676236936
200,6320000,2588.203846693039,-0.009292352,1.3582018818001664,1.404001235961914,0.78634495,-275.48747165361647,272.4534562884341,11.35739541053772,-1646.8158799541504,-689.1146679228729,16.37354588508606,2.476602792739868,157,-3.054439858283705,0.7494161128997803,-164.2979523796313,-7.8120647396237,12.48331069946289,-0.43666152070204833,-1.8626451e-09,0.3899570302317043
200,6360000,2604.6716780662537,-0.0091783125,1.2553331928481677,1.4005019664764404,0.7855431,-293.68942854948295,251.47840537347932,11.438077926635742,-1533.1063736432975,-716.5614462292608,16.460790872573853,2.4826741218566895,158,-3.1922464639296093,0.7487962245941162,-216.36772542097964,-7.269422982250908,12.564377546310425,-0.6987099542510148,-5.7043508e-09,0.38933911824241635
200,6400000,2621.059701681137,-0.0081000775,1.316743047245924,1.4125277996063232,0.7838631,-290.4126901464526,263.82902564274525,11.358447790145874,-1462.1077033561444,-707.9554168896473,16.380378484725952,2.476850748062134,159,-3.1515639188127413,0.7449226379394531,-164.88040231397576,-6.911182534953881,12.481609582901001,-0.44899987848587714,1.0244548e-08,0.3870186374137117
200,6440000,2637.4544217586517,-0.008438301,1.3002228586713518,1.3759946823120117,0.78163105,-302.1463516338011,260.5179976305593,11.399235963821411,-1680.2791541466165,-741.048842954739,16.387399196624756,2.480496883392334,160,-3.317803580611978,0.7425765991210938,-229.46990579698243,-7.985305865207306,12.517732620239258,-0.7773778262704546,1.1525117e-08,0.3862493374074154
200,6480000,2653.8355083465576,-0.008660577,1.2715917927032558,1.4204039573669434,0.7796956,-281.5259158634521,254.85928892784153,11.353078365325928,-1403.4963838209908,-687.3560942787542,16.373658180236816,2.464155673980713,161,-3.050279945002007,0.7436950206756592,-158.9033582442468,-6.625366548194313,12.479945421218872,-0.4130965143414521,5.304173e-09,0.38529759028867927
200,6520000,2670.247000694275,-0.008637835,1.3071397885924279,1.3826560974121094,0.77794313,-282.82373844042513,261.80470502376176,11.427748918533325,-1724.3651584208087,-696.8855534752322,16.404271364212036,2.459810256958008,162,-3.0987983209569077,0.7439131736755371,-212.48248479862139,-8.238208601416426,12.548651456832886,-0.6855285517374835,7.3341653e-09,0.3844456420580223
200,6560000,2686.658451795578,-0.008094915,1.3472092091069776,1.4134845733642578,0.77631575,-283.54945314102065,269.7514545058035,11.389050960540771,-1646.5141766893526,-698.1928473015714,16.404462575912476,2.4660749435424805,163,-3.1057831440571237,0.7456176280975342,-164.6040342754458,-7.830303192247004,12.515440940856934,-0.43350572671479193,-9.778887e-09,0.3840124044916929
200,6600000,2703.0554797649384,-0.00859172,1.305254781759059,1.3848817348480225,0.77435255,-301.76621716999216,261.63607872073015,11.431735038757324,-1702.4037931464857,-733.4171399472377,16.389886617660522,2.435868978500366,164,-3.2817290438711244,0.7468841075897217,-271.3918482807736,-8.104798572084537,12.555962562561035,-0.9687806601754216,6.5774657e-09,0.3841514612721823
200,6640000,2719.3582050800323,-0.008472457,1.3481542899618464,1.396547555923462,0.7723655,-287.39816413585527,270.0123676069404,11.338929414749146,-1510.3675966909468,-696.3136856202567,16.29564380645752,2.4235055446624756,165,-3.0995723849128503,0.7486224174499512,-227.51186964938037,-7.163212548633748,12.466320276260376,-0.7595407616205092,-2.2118911e-09,0.3808126590849152
200,6680000,2735.7333772182465,-0.008428316,1.3226824690414531,1.3641271591186523,0.7707864,-293.19714385158835,264.8732456234789,11.426501750946045,-1450.9697933827574,-724.2182625594985,16.36774516105652,2.4360697269439697,166,-3.2407264506427294,0.7492523193359375,-227.7961813269402,-6.873620787441346,12.55443263053894,-0.7767879263076586,8.8475645e-09,0.37916440597134027
200,6720000,2752.0239589214325,-0.007826919,1.4207660791291292,1.3922815322875977,0.7691216,-286.7002638860285,284.5623303399454,11.3239426612854,-1657.0995036847125,-695.9232800524188,16.28329348564148,2.426845073699951,167,-3.100138207859428,0.7499380111694336,-195.3746274422137,-7.9026419650177475,12.454586267471313,-0.5983231624743807,-1.0244548e-08,0.3782761210549548
200,6760000,2768.447852373123,-0.009038147,1.4257845477325306,1.4019498825073242,0.76751477,-298.7081545540707,285.4812997070471,11.42215633392334,-1676.8703118429612,-728.4441965139159,16.416316747665405,2.453768253326416,168,-3.2635175040786546,0.7467184066772461,-174.00066355751292,-7.9955428838362925,12.547680854797363,-0.5035161720999544,-1.1059456e-09,0.3775431874497621
200,6800000,2784.696520090103,-0.00857983,1.3829003477847885,1.3980612754821777,0.76549304,-299.18394677911374,276.705508389872,11.251474380493164,-1847.3087797036196,-736.6768068997967,16.241268396377563,2.4511075019836426,169,-3.3054622121570874,0.7489039897918701,-206.02906289566965,-8.842228641460638,12.38278603553772,-0.6546444478274567,-1.3969839e-09,0.3767372026481472
200,6840000,2801.0879464149475,-0.0077896803,1.2850080895171105,1.3952295780181885,0.7631345,-280.3565759170222,257.13764484678353,11.38798189163208,-1804.0138628815605,-686.8494129016673,16.383907556533813,2.463413715362549,170,-3.057806422129472,0.7460150718688965,-154.07066621890905,-8.62295188612825,12.512387037277222,-0.3938431158675623,9.778887e-09,0.37523409994254164
200,6880000,2817.4236919879913,-0.008345509,1.260908564101512,1.3837296962738037,0.76094484,-286.8709571160436,252.6549429214108,11.34038233757019,-1727.1627223223,-700.0185408138882,16.32851243019104,2.4731569290161133,171,-3.1263929855739563,0.7452349662780762,-218.77929921758184,-8.252208571488227,12.461799383163452,-0.7215658892239517,5.820766e-10,0.37252008731603353
200,6920000,2833.8508422374725,-0.008635508,1.3254620532974477,1.37678861618042,0.7588964,-292.13164612101855,265.4693799286636,11.427678346633911,-1615.5014870651555,-711.5632432878019,16.41959285736084,2.480031728744507,172,-3.1808664800864346,0.7456047534942627,-180.92042364037084,-7.695920441766137,12.549531936645508,-0.5310059042488792,-7.450581e-09,0.3757596596853576
200,6960000,2850.1565136909485,-0.008515625,1.3654174884084391,1.3783516883850098,0.7565617,-295.1426849322103,273.2248886368428,11.313514232635498,-1645.3973494015265,-724.1881459940397,16.297558069229126,2.4746367931365967,173,-3.2444070721570357,0.7455003261566162,-223.18954471366445,-7.864222000099315,12.435222625732422,-0.7382462953015474,-2.910383e-09,0.3753449358180829
200,7000000,2866.5854246616364,-0.008709754,1.2100508454039733,1.3856964111328125,0.75431234,-278.73883929569723,242.20971193772385,11.417945384979248,-1359.8207384225025,-685.9563674382063,16.421653270721436,2.4829163551330566,174,-3.052820388886671,0.7445147037506104,-189.23185703059323,-6.423379920248781,12.539773225784302,-0.5773925699167001,2.0372681e-09,0.3757527321923378
200,7040000,2882.920886516571,-0.009436888,1.4033368916018354,1.4090604782104492,0.7523003,-286.8603310429218,280.8748750149535,11.316106796264648,-1956.3920377403872,-703.0217613989372,16.328349351882935,2.4709246158599854,175,-3.140336691045791,0.7439632415771484,-165.74980969457016,-9.397562592698101,12.439347267150879,-0.4563173992971302,-0.001090145,0.3735610964923303
200,7080000,2899.351131439209,-0.009034948,1.4365119300494396,1.3703036308288574,0.7507763,-284.4789948378271,287.5691000274282,11.450465679168701,-1976.7126732593579,-694.8841139416985,16.42288899421692,2.4699478149414062,176,-3.0996134036428837,0.7448709011077881,-192.16247164152142,-9.500163288433225,12.56947374343872,-0.5906385050032759,1.0244548e-08,0.37361967408245583
200,7120000,2915.6120812892914,-0.008488489,1.207684153877278,1.3624541759490967,0.74936247,-285.68695216496343,241.6643145940059,11.272469520568848,-1292.0341900651408,-699.964361623352,16.253548860549927,2.4849438667297363,177,-3.1253922657325073,0.7419052124023438,-156.6339884367339,-6.08579879439065,12.392966032028198,-0.4032508630312888,6.9849193e-10,0.373240024748144
200,7160000,2932.001154899597,-0.008887277,1.2660112182459138,1.3671457767486572,0.74811554,-302.8641341077336,253.25429422086174,11.417845726013184,-1439.558565454989,-743.5618401006442,16.38211441040039,2.464836359024048,178,-3.3440269791217396,0.7460789680480957,-149.0247458355155,-6.822890328129141,12.536994457244873,-0.3659575882998364,-3.5124685e-09,0.372576736989723
200,7200000,2948.3305225372314,-0.009452207,1.2986748641210384,1.4010741710662842,0.74778414,-291.1548275222209,259.9772632755379,11.314999341964722,-1630.5753547788095,-710.8999820094909,16.322160959243774,2.4767186641693115,179,-3.181438542652677,0.7450931072235107,-219.74437331151333,-7.782136036002112,12.436010599136353,-0.730277267739701,-5.5879354e-09,0.37186146781689716
200,7240000,2964.7132272720337,-0.009203954,1.200976517345339,1.3800504207611084,0.74706125,-290.9702056035744,240.20778849415527,11.388851165771484,-1340.420962355225,-708.1414287415691,16.37569761276245,2.472860336303711,180,-3.1669269328158887,0.7445199489593506,-147.38507353127181,-6.33035257173752,12.509631156921387,-0.3553119210813247,4.8894435e-09,0.3725785554665022
200,7280000,2981.0549664497375,-0.009110322,1.4552345841279428,1.4129323959350586,0.7455694,-305.22428074423055,291.38400829095167,11.311561584472656,-1770.355629957493,-749.1183323396544,16.33377456665039,2.476364850997925,181,-3.371931893561806,0.7433829307556152,-171.09264577654196,-8.48764177855595,12.431285858154297,-0.48610703469205907,-5.5879354e-09,0.3724600856292626
200,7320000,2997.531278848648,-0.009508199,1.3887441538261438,1.4387989044189453,0.74414253,-309.3547015622696,277.86642902787696,11.407089233398438,-1664.7377770106204,-752.4101054301901,16.469207763671875,2.4888696670532227,182,-3.3889073692737712,0.7473409175872803,-254.64055358346263,-7.949302421373666,12.528294324874878,-0.9135942753854762,-3.958121e-09,0.3719356987524084
200,7360000,3013.885730981827,-0.008699875,1.3123185468151288,1.4192702770233154,0.74291086,-284.3570630239471,262.7043724453795,11.299723148345947,-1584.536856851342,-693.8171199124841,16.34682536125183,2.4979584217071533,183,-3.097001345290286,0.7446682453155518,-163.19860105726735,-7.5433431341174355,12.416139364242554,-0.4340740039794251,-1.3969839e-09,0.370872162623464
200,7400000,3030.3283910751343,-0.0091224285,1.4547384767287517,1.4255709648132324,0.74113864,-308.00055148063916,291.21244986411006,11.390357971191406,-1717.637664228158,-760.1028407012461,16.435227870941162,2.4862000942230225,184,-3.430114993324501,0.7464287281036377,-245.3584882042011,-8.20823479831946,12.510162591934204,-0.8541367187753934,1.6298145e-09,0.3691903710946477
200,7440000,3046.586796760559,-0.008737532,1.2451652796862038,1.407989740371704,0.73860884,-284.0769132000476,249.17401722870395,11.21473479270935,-1690.473645317515,-684.9062826537992,16.251386165618896,2.4901981353759766,185,-3.055335618370186,0.7455887794494629,-232.3066433409839,-8.088569342403192,12.339877605438232,-0.7860593427912744,4.656613e-10,0.36798117138627134
200,7480000,3063.1653480529785,-0.008884449,1.2961347887192394,1.589937448501587,0.73713297,-292.2827697203356,259.350087362904,11.365381479263306,-1505.2225867147279,-711.2724890353561,16.57086992263794,2.4835257530212402,186,-3.1879741817212595,0.7431507110595703,-222.32192274053273,-7.1581826780667965,12.484284400939941,-0.7260359790182335,-7.450581e-09,0.367195364904496
200,7520000,3079.488869667053,-0.0082985,1.2236624293614438,1.482982873916626,0.7361813,-282.51445710712085,245.16661159645912,11.21863317489624,-1398.8814896080012,-686.8995272675969,16.31606411933899,2.4814562797546387,187,-3.065223678003919,0.7428631782531738,-207.22042009614628,-6.639661203279818,12.343233346939087,-0.6601934373006557,-0.001333494,0.3680584945652969
200,7560000,3095.914735555649,-0.009052588,1.412641927019337,1.4638543128967285,0.73477405,-290.22675789136673,282.8767230621608,11.333771705627441,-1549.1046328198086,-714.4261830899893,16.4185311794281,2.4853503704071045,188,-3.2035628552827133,0.744948148727417,-167.9160531752222,-7.369412500461873,12.45633864402771,-0.4598353645022118,-9.778887e-09,0.3673472836551515
200,7600000,3112.280807495117,-0.008234159,1.3293546044478421,1.4017257690429688,0.7331942,-300.33087915344424,265.7283022076187,11.330782175064087,-1621.1177385659662,-733.0215319635678,16.35781478881836,2.4991273880004883,189,-3.297903213955276,0.7442982196807861,-243.8328746692709,-7.74749150261141,12.447392463684082,-0.845755431740714,3.4924597e-10,0.3659848972060597
200,7640000,3128.6680319309235,-0.008343565,1.3795401947015018,1.4006435871124268,0.73176336,-292.31541140111136,276.02182353290044,11.337546348571777,-1294.8049361173025,-716.5392708150354,16.37979292869568,2.503347635269165,190,-3.2163452283820844,0.7455441951751709,-145.80652542528705,-6.09734031749703,12.464391469955444,-0.3784411114170653,6.1118044e-10,0.36512887071834155
200,7680000,3145.060711145401,-0.008333048,1.2557642193682323,1.3925859928131104,0.7298068,-292.94809890512397,251.33586570663988,11.360482692718506,-1813.2509381363811,-708.4554550231501,16.385088205337524,2.4976565837860107,191,-3.177659791589274,0.7468867301940918,-150.3522493027586,-8.694689423044094,12.486453294754028,-0.3953920188456897,2.1304004e-08,0.3634100442084188
200,7720000,3161.305631160736,-0.0082389405,1.3596666800499515,1.3938071727752686,0.72781897,-291.23205094121033,272.1083086125144,11.22065806388855,-1660.3682437332152,-712.6949261566846,16.23771572113037,2.4955532550811768,192,-3.198639893435206,0.7421965599060059,-181.74462463902665,-7.9022498089326305,12.336800336837769,-0.5280427761361243,-1.6996637e-08,0.3636254913423016
200,7760000,3177.643238067627,-0.008763577,1.2588349520620736,1.4158267974853516,0.7261195,-303.60583950488063,251.88615695039252,11.318148374557495,-1457.4484048719194,-737.9852379711186,16.330482959747314,2.4689135551452637,193,-3.3260555860246575,0.7430205345153809,-229.5679333900234,-6.900343648249341,12.437348365783691,-0.7919704211655467,4.656613e-09,0.3626494777534694
200,7800000,3193.8741493225098,-0.007840902,1.3527137100889295,1.3917698860168457,0.7242261,-274.01725714937356,270.56403348496684,11.232135534286499,-1513.5588020809264,-659.8445272777448,16.2237708568573,2.4700214862823486,194,-2.9344191582226515,0.7446930408477783,-159.55342603478883,-7.1933120145209735,12.350492477416992,-0.44147855792275026,5.122274e-09,0.3635886752253473
200,7840000,3210.2195258140564,-0.008059565,1.4124954015750406,1.392937183380127,0.7228121,-296.907361834478,282.6754568163504,11.348262548446655,-1556.0777265109625,-714.5185200347687,16.338496923446655,2.463144063949585,195,-3.207230314332741,0.7477707862854004,-206.12798353346142,-7.420033302395193,12.473929405212402,-0.6769121056430544,-1.0477379e-08,0.3641413474689058
200,7880000,3226.414044857025,-0.008013963,1.2862032661507508,1.3633060455322266,0.7221852,-295.2528019245677,257.6479664985567,11.2527756690979,-1652.9691251556333,-721.2449234741601,16.187700986862183,2.440220594406128,196,-3.2427145805654756,0.7456982135772705,-210.7821149872833,-7.8815261723597585,12.372437238693237,-0.6772377128353146,-8.760253e-09,0.3622719992096758
200,7920000,3242.764883041382,-0.008177482,1.4148738728655754,1.387707233428955,0.7211437,-287.6018195366599,283.2517944987027,11.371955633163452,-1736.294609615101,-699.4744769085321,16.341111421585083,2.4470529556274414,197,-3.133949894328981,0.7474918365478516,-195.96957192133908,-8.328197363577914,12.49791169166565,-0.6303910242098266,3.958121e-09,0.3621979816780126
200,7960000,3259.0645637512207,-0.007960927,1.36358115814558,1.3958237171173096,0.71948415,-292.7537163107206,272.801839987536,11.324126958847046,-1641.9652908205012,-711.8698199526797,16.292190074920654,2.438162088394165,198,-3.1951943722297527,0.7493317127227783,-211.57512602803126,-7.853738499876539,12.446338891983032,-0.6892521578693837,-9.313226e-09,0.3629262798949777
200,8000000,3275.4710075855255,-0.008251188,1.2078819522951834,1.3960647583007812,0.7183348,-287.7017306304026,241.85366722609837,11.42603349685669,-1535.7984354658909,-696.4071495857374,16.399530172348022,2.4499363899230957,199,-3.118710995408497,0.745542049407959,-274.04487047460213,-7.29689743159239,12.545353651046753,-1.0156540445022002,-4.1909516e-09,0.3621023992690023
200,8040000,3291.7825202941895,-0.007824067,1.2142904645853394,1.3895986080169678,0.7175027,-292.48767969673753,242.98993205749585,11.30898666381836,-1482.4151891605397,-711.4919677025537,16.304778575897217,2.471349000930786,200,-3.1951635613853147,0.7464756965637207,-184.97149937559428,-7.057148724775698,12.431906938552856,-0.5845923126475407,-1.3969839e-08,0.36107143711485734
200,8080000,3308.1948635578156,-0.009021075,1.222856909008481,1.3932464122772217,0.7168146,-284.30983080740856,245.02368399156094,11.414968013763428,-1665.5615017879554,-691.588855957163,16.39387607574463,2.462512254714966,201,-3.0962585378028744,0.7457423210144043,-220.53995207980805,-7.9650259874719564,12.529664278030396,-0.7500229957792303,6.0535967e-09,0.3604705026237828
200,8120000,3324.567318677902,-0.008267447,1.231111558629575,1.4025802612304688,0.7160573,-290.6117060540892,246.56723474956297,11.366954803466797,-1418.026940468939,-713.9142721019732,16.36537742614746,2.4661526679992676,202,-3.2063930648644843,0.7442173957824707,-190.29655208270492,-6.709036901697488,12.48498010635376,-0.5962225798944766,-2.142042e-08,0.36194859183051237
200,8160000,3340.9741685390472,-0.0077629187,1.2072030898318442,1.4105815887451172,0.71542305,-295.0995472618871,241.65592430641152,11.395420551300049,-1505.1723229849326,-709.1251243124974,16.39948058128357,2.466620445251465,203,-3.1850259426900447,0.745481014251709,-263.23914079330376,-7.172054466439731,12.513861894607544,-0.9546010681930877,-1.7462298e-09,0.3593668393813013
200,8200000,3357.3281483650208,-0.008147409,1.188379948428524,1.4001474380493164,0.7149276,-282.4244395287393,238.12639000394194,11.354607343673706,-1240.2027604357093,-685.1123077634658,16.34657049179077,2.4648337364196777,204,-3.0656674937076196,0.7417294979095459,-175.19080765387642,-5.855562895799087,12.470044612884521,-0.5114569102690301,-5.5879354e-09,0.3586846441488274
200,8240000,3373.7000465393066,-0.008488604,1.1138572174557493,1.4039483070373535,0.7138143,-278.2981901460339,222.90194475480277,11.367380380630493,-1302.455826982914,-675.6387169953366,16.364450454711914,2.46799373626709,205,-3.0199302287099035,0.7423186302185059,-203.76720765100092,-6.1440669697932435,12.484139680862427,-0.6674163068031568,6.9849193e-09,0.3570509312506418
200,8280000,3389.9961535930634,-0.007496535,1.2459627815275958,1.3975472450256348,0.7127404,-277.59291076609196,249.28148687967195,11.294020891189575,-1730.389043646449,-674.5347247648239,16.28874897956848,2.462470531463623,206,-3.015490249679881,0.7448098659515381,-161.69957909923102,-8.270275069492884,12.417102098464966,-0.454140187876096,-2.3283064e-09,0.3559549582327709
200,8320000,3406.4296379089355,-0.008061107,1.2220873123720613,1.409499168395996,0.7120328,-288.123346592299,244.8725809597425,11.412645101547241,-1612.9433772642035,-699.4957080885179,16.425996780395508,2.471815586090088,207,-3.1397649781004464,0.7460973262786865,-266.85322791409874,-7.682325686505586,12.536258220672607,-0.9696676066894768,1.3969839e-09,0.3564874924440888
200,8360000,3422.72172832489,-0.008133871,1.2897561222474758,1.3794283866882324,0.710978,-288.51500851969354,258.46132528591403,11.317400693893433,-1400.1787161568502,-699.3453455902778,16.28479552268982,2.460394859313965,208,-3.136951606413435,0.7437407970428467,-232.74256269629944,-6.636623775180819,12.433086633682251,-0.8183600574712087,-4.4237822e-09,0.35855859034093235
200,8400000,3439.1727323532104,-0.00810456,1.2928983594916093,1.4200732707977295,0.70992607,-281.808819752104,258.96447400292317,11.437178373336792,-1490.9405375545807,-678.142717844281,16.44353199005127,2.4567880630493164,209,-3.033212369808905,0.7427330017089844,-188.82325455510923,-7.079909148124968,12.55816912651062,-0.6157445768384572,7.916242e-09,0.3562829892440584
200,8440000,3455.463565349579,-0.008237995,1.235827374288446,1.3934345245361328,0.7090143,-286.3461093851334,247.49503556410266,11.296113967895508,-1477.2005157586354,-690.0116328023755,16.283557653427124,2.4601619243621826,210,-3.091232454313436,0.7442197799682617,-146.5443611489334,-7.030106776815015,12.41828465461731,-0.375512934844337,-2.4683686e-09,0.357597942271979
200,8480000,3471.7884261608124,-0.0076403604,1.3394604759453306,1.388232946395874,0.7085729,-286.0356173621017,268.30172076464027,11.346883058547974,-1691.7918047454707,-693.5986089347853,16.317867279052734,2.4576590061187744,211,-3.1099449249512476,0.7424886226654053,-188.7498776888725,-8.065010925866742,12.463606119155884,-0.5701261817270182,6.9849193e-10,0.35680112450907897
