Policy mu Max,Policy mu Mean,Number of env steps total,QF Loss,KL Loss,VF Loss,Epoch,Policy log std Std,KL Divergence,Z variance eval,Sample Time (s),Policy mu Min,Epoch Time (s),Policy mu Std,V Predictions Max,Policy log std Mean,R Predictions Mean,AverageReturn_all_test_tasks,RF Loss,Policy Loss,Log Pis Std,R Predictions Max,(Previous) Eval Time (s),R Predictions Std,V Predictions Min,Policy log std Max,Z mean train,V Predictions Std,Policy log std Min,Q Predictions Std,Q Predictions Mean,V Predictions Mean,Z variance train,Log Pis Max,R Predictions Min,Log Pis Min,Log Pis Mean,Z mean eval,Total Train Time (s),Train Time (s),AverageReturn_all_train_tasks,Q Predictions Max,Number of rollouts total,Q Predictions Min,Number of train steps total
3.1604,-0.0899368,2614000,474.815,7.2463226318359375,115.74,260,0.323578,72.46322631835938,0.0181858,10.40654960699976,-3.12541,89.06654718299978,1.267,3806.85,-0.688959,-0.000574731,1619.12906861,748.965,-2851.91,3.99314,0.00863624,3.9864014630002202,0.00409762,650.326,0.290433,1.70873,732.326,-2.60559,750.686,2835.51,2850.95,0.021834,14.6966,-0.0138111,-8.59339,3.5161,1.83635,23400.56809893391,74.6735961129998,1605.48043749,3803.63,15680,591.975,522000
3.12024,-0.182678,2624000,473.782,9.822463035583496,223.988,261,0.353288,98.2246322631836,0.0154419,10.444817284002056,-3.10715,89.47343123200335,1.30075,4006.7,-0.7079,-0.00117143,1649.61593734,898.608,-2917.12,4.22257,0.00916178,4.054734739002015,0.00401213,919.282,0.120357,2.05919,750.051,-2.97998,772.766,2909.12,2922.49,0.0208044,18.249,-0.012972,-7.122,3.88942,1.61673,23489.97796688591,74.97387920899928,1674.50040283,4009.47,15740,868.67,524000
2.87813,-0.137017,2634000,435.525,8.966721534729004,376.272,262,0.345146,89.6672134399414,0.0187081,10.414946786986548,-3.09753,89.03034358398509,1.26376,3912.46,-0.713742,-0.00112211,1653.31442362,770.553,-2770.41,3.9185,0.00981871,3.992981580999185,0.0037722,699.206,-0.0933824,1.84742,819.834,-2.86905,841.008,2750.72,2768.8,0.0168308,16.941,-0.0139884,-10.2873,3.49467,2.05597,23579.0435400409,74.62241521599935,1674.60677366,3871.52,15800,626.726,526000
3.01937,-0.0276619,2644000,291.703,6.653590679168701,88.4021,263,0.332129,66.53590393066406,0.0173955,10.271429200995044,-2.87944,89.33889496599659,1.33003,4060.46,-0.689653,0.000696197,1641.62311412,601.91,-3311.7,3.81247,0.00792704,4.030321489000926,0.00396823,-133.27,0.249423,1.36552,499.244,-2.43122,509.948,3308.33,3316.24,0.0394917,14.6146,-0.0131738,-6.08232,3.81531,1.84728,23668.387977277893,75.03714427600062,1595.91282177,4081.57,15860,-155.585,528000
3.51225,-0.126288,2654000,472.691,7.410953521728516,171.289,264,0.342323,74.10953521728516,0.0176516,10.547304151004937,-3.08764,90.16020933200343,1.28805,3869.49,-0.700475,-0.000493857,1661.6922667,667.281,-2889.98,3.97481,0.0093659,4.0381406160013285,0.00385183,897.215,0.278445,1.00546,688.314,-2.59071,710.482,2879.95,2885.51,0.0297305,17.5117,-0.0117419,-7.93732,3.7161,1.75581,23758.57085523289,75.57476456499717,1668.14248081,3889.78,15920,792.592,530000
4.14882,-0.0946854,2664000,486.206,8.130937576293945,224.626,265,0.354106,81.30937194824219,0.018021,10.391313405994879,-3.98246,90.10221970099519,1.30789,3973.75,-0.696722,-0.00151064,1646.15077989,931.49,-2953.69,4.02242,0.00859048,4.062911510998674,0.00389891,554.841,0.215931,1.28042,794.148,-2.7123,815.744,2944.5,2965.23,0.036945,19.4857,-0.0133951,-6.0305,3.72732,2.06036,23848.572043422886,75.64799478400164,1679.36048069,3965.84,15980,519.932,532000
2.7966,-0.057307,2674000,394.425,6.122518539428711,93.7406,266,0.328615,61.22518539428711,0.0158505,10.383882130998245,-2.64138,90.07979913599775,1.29623,3735.89,-0.709349,-0.00172512,1656.60128826,855.919,-3003.76,3.76023,0.00760289,3.9643708820003667,0.00380558,-194.015,-0.036529,1.08783,595.896,-2.79853,610.51,2992.66,3001.6,0.0317615,15.5229,-0.012482,-7.56441,3.73695,1.98584,23938.768117970885,75.73154612299913,1625.91760128,3722.51,16040,-293.488,534000
3.11148,-0.124085,2684000,366.758,8.638036727905273,123.769,267,0.348208,86.38036346435547,0.0310602,10.388757465996605,-3.00353,90.24825498299833,1.3173,3985.48,-0.724581,-0.000913698,1509.9181948,710.739,-3049.56,4.1289,0.00810606,4.082624835002207,0.00388883,871.692,-0.0236086,2.04395,722.765,-2.94545,738.252,3039.06,3056.39,0.0158461,18.2033,-0.0137881,-9.41439,3.86387,1.13296,24028.95775834888,75.77687268199952,1621.13207743,4003.05,16100,807.925,536000
3.2049,-0.156087,2694000,548.623,9.782038688659668,244.44,268,0.356952,97.82038879394531,0.0198754,10.365674145981757,-3.09164,90.17040083398024,1.31644,4130.35,-0.697664,-0.00147805,1666.79213537,832.045,-2908.02,4.25788,0.00751969,4.025884605998726,0.00388709,847.459,0.287714,2.10384,778.827,-2.90049,799.858,2894.49,2915.82,0.0187485,20.507,-0.0117729,-8.58393,3.77055,2.01999,24119.012604221854,75.77884208199976,1608.68262755,4112.17,16160,773.239,538000
3.00938,-0.145121,2704000,392.449,8.278743743896484,143.86,269,0.339617,82.78743743896484,0.0166613,10.33307783600685,-3.45513,88.85605838900665,1.29835,4041.64,-0.70795,-0.00141475,1649.1084736,957.259,-2989.2,3.98837,0.00943829,3.9123556049999024,0.00399044,956.512,0.251707,1.14791,714.653,-2.61451,732.045,2976.41,2993.56,0.0315569,16.8215,-0.0126701,-8.39402,3.80071,1.99072,24207.959156280864,74.6106249479999,1621.86327578,4027.27,16220,899.234,540000
2.82516,-0.0904588,2714000,417.188,8.095808982849121,194.697,270,0.344342,80.95808410644531,0.0166277,10.232445807985641,-3.05911,89.73156370298602,1.29371,3999.45,-0.712027,-0.0016401,1638.07492582,1044.85,-3028.21,3.93309,0.00871094,4.005090127000585,0.00403501,804.041,0.36,1.29185,750.836,-2.70362,765.699,3019.82,3036.16,0.034921,16.0191,-0.0152877,-5.89632,3.81904,1.97909,24297.60249420385,75.4940277679998,1667.9396553,3987.15,16280,810.283,542000
4.05356,-0.0881298,2724000,554.203,7.671785831451416,151.259,271,0.329376,76.71785736083984,0.0182027,10.323234076997323,-4.19028,89.70061394099685,1.21421,3814.1,-0.705699,-0.000474782,1662.47406778,471.54,-2617.13,3.78972,0.00973828,3.9189107259990124,0.00354069,623.247,0.25954,1.63648,854.55,-2.64807,876.352,2600.59,2617.12,0.0140279,14.3095,-0.0139946,-6.88251,3.08198,2.06001,24387.416567078835,75.45846913800051,1638.7523369,3819.9,16340,556.919,544000
3.27231,-0.110007,2734000,406.414,9.143867492675781,81.9229,272,0.338382,91.43867492675781,0.0216597,10.189356383998529,-3.87071,89.03882578900084,1.3078,3931.7,-0.703055,-0.000485331,1661.11386999,698.493,-2898.28,4.094,0.00891152,4.034676178001973,0.00393158,388.71,0.157597,1.21586,798.116,-2.58628,820.369,2883.73,2897.52,0.0330026,16.3992,-0.0133496,-9.40957,3.78276,1.79835,24476.47623475684,74.81479322700034,1713.56597438,3937.31,16400,381.835,546000
3.02885,-0.171364,2744000,381.306,10.690444946289062,108.907,273,0.359573,106.90444946289062,0.0190263,10.453626069993334,-3.57757,89.80749368699253,1.28333,4177.64,-0.699903,-0.0022692,1654.54809203,1209.92,-3027.85,4.19728,0.00832023,4.057829823999782,0.00390328,838.529,-0.0144607,2.25757,804.218,-2.91902,823.956,3013.58,3024.23,0.0189872,16.261,-0.0147919,-7.94175,3.51585,1.80557,24566.24952601983,75.29603779299941,1634.59139242,4193.15,16460,790.137,548000
2.84349,-0.0909456,2754000,341.443,7.160378932952881,67.3703,274,0.339774,71.60379028320312,0.0203391,10.353639087988995,-3.03008,89.24958083498859,1.31901,4035.11,-0.72011,-0.000845074,1662.34138224,833.149,-3160.79,3.88561,0.00931223,4.0257046400001855,0.00420412,826.518,0.0491076,1.26394,654.363,-2.74532,671.362,3152.4,3162.32,0.0341223,17.3424,-0.0122624,-6.9339,4.14414,1.63582,24655.539314629816,74.87023710699941,1637.88318453,4037.6,16520,818.589,550000
3.12785,-0.120506,2764000,342.759,7.615331172943115,130.763,275,0.337587,76.15331268310547,0.0159626,10.543786237998575,-3.15241,90.38070090099791,1.25789,3857.59,-0.724857,-0.00149605,1648.79963586,689.655,-2918.32,3.87402,0.00951048,4.06840656300119,0.00350936,815.664,0.0442431,1.86675,714.424,-2.83397,730.338,2906.88,2915.34,0.0162801,14.3279,-0.0122673,-7.36083,3.57491,1.79096,24745.92099680981,75.76850809999814,1625.43475645,3859.27,16580,754.417,552000
3.41611,-0.124077,2774000,400.898,7.139252662658691,165.34,276,0.336246,71.39252471923828,0.0185359,10.310639452989562,-3.18215,89.73666825198961,1.26445,3809.61,-0.720931,-0.000637143,1683.22000443,545.36,-2886.61,3.74217,0.00821358,4.071225952000532,0.00366582,-166.362,-0.0469458,1.69225,741.872,-2.60122,763.612,2873.25,2878.33,0.0177471,17.4561,-0.0105843,-7.26507,3.66635,1.78224,24835.6043121638,75.35480284699952,1674.88024779,3822.06,16640,-75.0232,554000
4.08557,-0.151554,2784000,404.111,9.029178619384766,136.429,277,0.351873,90.29178619384766,0.0199892,10.445846101018105,-3.05895,90.55006578602115,1.34414,4139.19,-0.709327,-0.00152542,1713.10288926,930.588,-3132.22,4.01833,0.00780566,4.020206060002238,0.00394795,-414.177,0.218426,2.16618,739.299,-3.04938,759.114,3126.07,3131.11,0.0189651,15.1434,-0.0126799,-7.00802,4.24601,1.99715,24926.23276731982,76.08401362500081,1698.2126913,4154.54,16700,-510.547,556000
3.11176,-0.161531,2794000,445.242,11.606378555297852,202.951,278,0.352048,116.06378173828125,0.0161164,10.549515239999891,-3.48755,89.2895607329956,1.27784,4105.31,-0.704233,-0.00239859,1646.68377773,1350.3,-2902.7,4.12958,0.0082377,4.100957588998426,0.00391625,916.093,0.0237677,2.01472,882.409,-3.03069,899.662,2882.18,2909.4,0.0175092,16.3661,-0.0140097,-7.19313,3.51299,1.79299,25015.376302630815,74.63908790399728,1691.06638374,4097.4,16760,830.702,558000
2.97367,-0.0400795,2804000,349.795,6.412283420562744,165.539,279,0.313673,64.12283325195312,0.0167016,10.42189881100785,-3.04444,89.17813889101308,1.2938,3854.73,-0.705801,-0.00216423,1652.20606301,906.253,-2988.72,3.64237,0.00755647,3.9572853640020185,0.00349205,-504.534,0.238492,1.01377,671.788,-2.37245,688.977,2983.59,2996.77,0.0282579,14.6097,-0.0128562,-6.13568,3.74522,1.88383,25104.63874539183,74.79895471600321,1654.63306227,3864.86,16820,-514.147,560000
3.31856,-0.119006,2814000,447.421,7.654583930969238,504.3,280,0.345504,76.54583740234375,0.0150195,10.237605862992496,-3.79434,88.83698227399145,1.30783,4052.06,-0.713889,-0.00113827,1613.14766484,795.256,-2985.84,4.03222,0.00832317,4.043852488000994,0.00403226,-569.332,0.331903,1.89231,811.389,-2.69888,827.282,2975.91,3001.11,0.0211267,16.6459,-0.0139689,-6.47795,4.03002,1.64713,25193.53203732182,74.55552392299796,1641.11567425,4028.92,16880,-498.192,562000
3.06063,-0.0986707,2824000,555.382,7.73024845123291,128.841,281,0.334846,77.30248260498047,0.0207948,10.470756343005633,-3.14204,89.69160982100584,1.24322,4098.83,-0.72067,-0.000343693,1686.83113735,578.87,-2708.58,3.92744,0.0083497,4.102600629001245,0.00382589,605.216,0.0262643,1.64685,895.156,-2.62032,918.504,2691.41,2704.87,0.0175597,14.3175,-0.0118805,-8.11089,3.40434,1.9777,25283.169371871823,75.11825284899896,1689.55324602,4121.16,16940,541.219,564000
3.42691,-0.132346,2834000,422.545,9.135966300964355,111.941,282,0.343123,91.35966491699219,0.0160316,10.56510064000031,-3.31157,90.85112245799974,1.29882,4083.67,-0.711937,0.000178693,1637.42502111,599.637,-2906.29,3.92316,0.00799807,4.050517212999694,0.00392936,709.773,0.0585713,1.96208,841.257,-2.86763,861.526,2890.0,2904.09,0.0199053,18.8802,-0.0134404,-7.10605,3.75859,1.92477,25373.99101976682,76.23550460499973,1610.42875004,4091.41,17000,681.505,566000
2.8486,-0.00137522,2844000,331.399,5.138505458831787,68.9704,283,0.306315,51.38505554199219,0.0198554,10.589276454986248,-3.05525,89.58430333498836,1.29787,3845.68,-0.705473,9.38499e-05,1650.17973781,345.838,-3139.47,3.47443,0.00754665,4.023510857001384,0.00355377,1167.59,0.0819941,1.00802,495.904,-2.56076,506.513,3134.49,3138.87,0.0281927,13.6354,-0.0116343,-7.77304,3.7824,1.97695,25463.62883073781,74.97151602300073,1613.84289847,3845.16,17060,1061.74,568000
3.13948,-0.119942,2854000,344.192,7.960430145263672,113.632,284,0.332008,79.60430145263672,0.0223334,10.451439006003056,-3.03648,90.16940036300366,1.26941,3938.45,-0.706939,-0.00107399,1641.9341022,620.547,-2980.01,3.87397,0.00764802,4.078938075999758,0.00375588,-326.231,0.0475718,1.12386,776.035,-2.69872,793.646,2973.05,2976.19,0.0300927,17.298,-0.0136527,-9.74894,3.50502,1.82831,25553.766506917807,75.63902328100085,1624.98830373,3968.95,17120,-324.441,570000
3.66279,-0.0892011,2864000,624.154,7.846649169921875,192.239,285,0.337958,78.46649169921875,0.0267421,10.621403142999043,-3.1183,90.07491394899989,1.27777,4440.72,-0.698126,0.000582782,1639.2603631,770.981,-3055.47,3.92353,0.008426,4.04945258799853,0.00420061,-1892.37,0.0627509,1.57954,926.034,-2.93396,940.534,3045.32,3059.35,0.0437385,18.1108,-0.0125434,-10.3425,3.49522,2.15009,25643.943792221802,75.40405821800232,1668.052518,4447.72,17180,-1799.81,572000
3.14687,-0.0810659,2874000,433.802,8.218733787536621,181.118,286,0.327681,82.18733978271484,0.0156495,10.575002872988989,-3.74336,90.37449597098748,1.28033,4050.94,-0.696626,-0.000711895,1624.17754885,563.163,-2976.29,3.84526,0.00891792,4.154595867999888,0.00362144,992.52,0.117714,0.893375,720.22,-2.7629,744.297,2965.94,2972.88,0.0265422,16.8267,-0.012484,-6.61481,3.45414,1.76887,25734.216350268787,75.6448972299986,1605.52563885,4074.06,17240,876.397,574000
3.20092,-0.125648,2884000,580.776,9.244343757629395,373.663,287,0.352984,92.44343566894531,0.0179599,10.484542207999766,-3.09354,89.17351706699992,1.31072,4138.48,-0.697944,-0.00129995,1663.66997464,1053.68,-3169.94,3.81228,0.00930386,4.054599634000624,0.00426821,965.815,0.109547,2.1919,778.711,-2.969,800.596,3153.85,3156.3,0.0202052,18.1679,-0.0129134,-5.13962,3.7877,2.06712,25823.281700308795,74.63437522499953,1643.16870988,4174.84,17300,923.631,576000
3.35411,-0.0771435,2894000,559.821,7.038209438323975,128.525,288,0.332377,70.38209533691406,0.0183322,10.27655037599834,-2.95785,88.68618166999659,1.2585,3978.4,-0.724923,-0.00106459,1581.22426815,634.442,-2841.05,3.81505,0.00928213,3.948725108999497,0.00369922,542.615,0.302038,1.00645,813.394,-2.82781,834.414,2828.52,2839.12,0.0287714,18.4817,-0.0123788,-8.05236,3.49973,2.09888,25911.97422178679,74.46090618499875,1610.48511767,3988.66,17360,492.711,578000
3.67718,-0.0718609,2904000,460.251,7.2599687576293945,98.2801,289,0.339705,72.59968566894531,0.0182088,10.68427182900632,-4.06115,88.70345139200799,1.28452,4135.52,-0.717424,-0.00138744,1663.65628081,687.201,-2962.95,3.8136,0.00905832,3.957508993000374,0.0035521,-250.173,0.416516,1.69212,830.931,-2.47497,849.607,2953.28,2961.03,0.0183086,16.1777,-0.0110792,-8.86674,3.65113,1.92973,26000.7576532608,74.0616705700013,1663.24759863,4141.48,17420,-285.199,580000
3.2486,-0.0910816,2914000,335.17,7.388057231903076,115.261,290,0.341849,73.88056945800781,0.0177192,10.353428155995061,-2.79282,89.24951443299506,1.28065,3910.47,-0.708813,-0.00125245,1628.88553903,652.626,-2960.88,4.02657,0.00916141,4.0399904570003855,0.00361624,820.276,0.388146,1.02743,758.84,-3.03374,775.3,2947.79,2962.59,0.028629,15.9117,-0.0125384,-8.3897,3.54261,2.20959,26090.0218846688,74.85609581999961,1638.87606675,3901.93,17480,625.368,582000
3.0774,-0.133346,2924000,473.169,10.208745002746582,131.369,291,0.374041,102.08744812011719,0.0159934,10.567945247999887,-3.45024,90.14742865299922,1.31818,4156.84,-0.713501,-0.00020451,1681.6078168,771.48,-3064.27,4.18806,0.00939813,4.057068232999882,0.00408293,-458.717,0.260328,2.10753,852.027,-3.08182,876.433,3051.53,3067.87,0.0222671,16.1328,-0.0123847,-7.95803,3.99422,2.14205,26180.2430228888,75.52241517199946,1707.62847828,4168.6,17540,-517.384,584000
2.9587,-0.182912,2934000,385.386,10.936991691589355,127.406,292,0.336106,109.36991119384766,0.0161975,10.570689425996534,-3.22866,90.0964125109931,1.26348,4134.91,-0.692546,-0.000735095,1657.2741543,834.126,-2848.32,4.21657,0.00861672,4.133397830999456,0.00406754,242.485,0.0788516,2.05172,932.285,-2.68623,956.04,2827.72,2852.27,0.0188925,16.581,-0.0146989,-10.9531,3.53101,2.0955,26270.22893779179,75.39232525399711,1670.48195776,4137.45,17600,253.615,586000
3.31272,-0.169379,2944000,434.212,8.107176780700684,134.222,293,0.34784,81.07176208496094,0.0160514,10.612239870992198,-2.79956,91.02192577299138,1.24061,3965.43,-0.728379,0.000824834,1683.0184423,500.236,-2823.03,3.78444,0.00934459,4.025665566998214,0.0036529,292.48,-0.0633416,1.84403,853.543,-2.7049,874.647,2805.51,2819.2,0.0244351,15.3216,-0.0144221,-7.81382,3.34496,1.93804,26361.308813922788,76.38402033500097,1671.37544309,3968.47,17660,305.585,588000
3.13437,-0.0915831,2954000,357.562,7.815500736236572,113.856,294,0.33617,78.1550064086914,0.0168907,10.56017118399177,-3.2331,89.47346029499386,1.34045,4170.41,-0.696748,-0.00194949,1674.98671368,1006.65,-3348.39,4.0264,0.00775482,4.0858933119998255,0.00406455,-131.755,0.106692,1.27587,677.733,-2.79645,692.394,3340.21,3352.34,0.034614,14.8144,-0.0152243,-7.51867,4.11692,1.75527,26450.716727531784,74.82739579900226,1670.96092506,4164.68,17720,-129.315,590000
3.44354,-0.0599174,2964000,373.936,6.326541423797607,107.877,295,0.318187,63.265411376953125,0.0177084,10.415932816995337,-3.02998,90.6365468299955,1.27916,3867.51,-0.717478,-0.000653205,1608.18384973,570.829,-3060.63,3.69019,0.00847072,4.022570453002118,0.00376388,-473.515,-0.0283041,1.07766,695.251,-2.57693,711.909,3053.54,3056.77,0.0300641,15.7691,-0.011576,-8.37621,3.66695,2.03922,26541.33766343179,76.19804355999804,1587.3693607,3873.16,17780,-470.081,592000
2.8997,-0.0929866,2974000,401.064,6.188709735870361,124.974,296,0.331898,61.8870964050293,0.0202207,10.28237738799362,-2.76426,89.81743340499816,1.30826,4001.99,-0.715608,-0.000751211,1641.19253025,558.382,-3149.78,3.78109,0.00827505,4.009355017002235,0.00353116,-292.464,0.126234,1.11715,704.561,-2.57532,723.242,3144.31,3147.5,0.0311492,16.0361,-0.0102171,-10.1075,3.86094,2.30308,26631.124992814788,75.5257010000023,1678.19483924,4049.46,17840,-426.777,594000
3.40492,-0.131451,2984000,642.833,10.326254844665527,324.091,297,0.373903,103.2625503540039,0.0174897,10.227224339985696,-3.98839,89.58726373698664,1.35257,4487.41,-0.716793,-0.000866935,1663.90244762,887.73,-3328.86,4.14386,0.0089438,3.9817957970008138,0.00419053,1396.13,0.345756,2.49487,748.233,-3.07493,761.544,3322.67,3340.11,0.0197616,17.9194,-0.0145446,-8.7364,4.24724,1.83592,26720.75775298577,75.37824360000013,1650.11869172,4481.37,17900,1411.38,596000
2.76333,-0.136683,2994000,459.104,6.517714977264404,158.573,298,0.334677,65.1771469116211,0.0165973,10.3862043620029,-3.08746,88.695526831998,1.28061,4020.93,-0.720209,-0.000433107,1717.99509252,472.379,-3142.54,3.70009,0.00790529,4.029774199996609,0.00359698,519.534,0.000177205,1.12076,674.872,-2.47445,693.178,3136.63,3137.48,0.0319876,15.1189,-0.0122166,-6.46536,3.60907,2.14057,26809.559910213775,74.27954826999849,1691.15862023,4033.61,17960,436.402,598000
3.14277,-0.130747,3004000,355.137,7.630828857421875,110.417,299,0.348927,76.30828857421875,0.0161036,10.331994560005114,-3.85383,88.78648590000739,1.32643,4241.61,-0.727711,-0.000999051,1659.37929459,817.002,-3269.42,3.97514,0.0077123,4.138717625002755,0.00399337,6.63758,0.203764,1.19084,682.125,-2.62747,697.123,3258.9,3272.52,0.0338573,15.1006,-0.0131738,-8.79951,4.11709,1.73667,26898.239913097776,74.31577371499952,1684.13211842,4231.31,18020,-31.9628,600000
2.9989,-0.111069,3014000,513.061,9.770054817199707,153.782,300,0.349227,97.70054626464844,0.0185042,10.524357915994187,-4.13203,90.34471597299489,1.24411,3951.74,-0.716023,-0.00109663,1695.92285363,718.365,-2705.53,4.1561,0.00803952,4.034575289999339,0.00382581,310.929,0.00286424,1.82245,944.094,-2.66708,968.713,2690.13,2706.11,0.0181443,21.3927,-0.0113835,-7.45352,3.41129,1.95341,26988.666154250768,75.78578276700136,1677.08824122,3970.04,18080,409.315,602000
3.44269,-0.0705688,3024000,371.361,7.417473793029785,95.049,301,0.348027,74.17473602294922,0.0208082,10.575257641019562,-3.33994,89.97093692501949,1.33821,4169.92,-0.715658,-0.000890063,1687.29481743,698.66,-3276.29,3.7426,0.00918856,4.118418510999618,0.0038312,25.1948,0.0284784,1.17972,668.129,-2.79169,686.661,3269.11,3277.43,0.0326449,14.6981,-0.0123523,-6.92515,4.10531,1.89149,27078.57815408679,75.27726077300031,1689.21989422,4177.47,18140,51.1306,604000
3.41072,-0.0723349,3034000,436.477,8.425048828125,202.437,302,0.352353,84.25048828125,0.0193892,10.376871809992736,-3.21482,91.46669380199455,1.36693,4443.93,-0.728575,0.000866603,1672.01556214,607.275,-3466.96,3.88602,0.008292,4.061870549001469,0.00388458,1325.29,0.0403225,2.09376,682.734,-2.92434,698.809,3456.14,3459.14,0.0185546,18.8158,-0.0121379,-7.23008,4.49205,2.03453,27170.02068267779,77.02795144300035,1690.45744211,4458.93,18200,1263.75,606000
2.84069,-0.142218,3044000,545.45,8.894427299499512,118.083,303,0.34128,88.94427490234375,0.0168076,10.434052519987745,-5.70522,89.32741479799006,1.26399,4064.3,-0.720081,-0.000950713,1724.58418466,720.996,-2863.88,4.10397,0.00806289,4.040084306001518,0.00369646,581.716,0.281187,1.83005,908.391,-2.71108,931.772,2846.94,2863.9,0.015708,24.1951,-0.0130174,-7.84141,3.49508,1.94303,27259.32083425978,74.8532779720008,1691.52582296,4069.93,18260,550.58,608000
3.04038,-0.0832511,3054000,352.723,7.467936038970947,83.8994,304,0.340536,74.67935943603516,0.0177619,10.378717487998074,-3.61589,89.31151967499682,1.26175,4031.06,-0.713765,-0.00118371,1646.1855745,616.967,-2922.6,3.89319,0.00734407,4.015334654999606,0.00357698,614.336,0.385409,1.01946,818.226,-2.62751,836.65,2911.05,2920.97,0.0274775,15.5793,-0.0125484,-9.12165,3.46404,1.67707,27348.69666081477,74.91746753199914,1662.91034074,4024.48,18320,588.151,610000
3.32747,-0.0740239,3064000,450.887,7.767134189605713,134.086,305,0.341773,77.67134094238281,0.0158614,10.49093586699746,-3.0059,89.61815260299409,1.35154,4233.11,-0.692369,-0.000403235,1716.50958497,805.004,-3332.67,3.97481,0.00924912,4.08190550099971,0.00428172,28.7252,0.108223,1.26607,698.599,-2.77987,714.348,3324.7,3334.34,0.034578,16.3728,-0.0140206,-9.43948,4.2137,1.83105,27438.274221767766,75.04531123499692,1699.3894919,4239.83,18380,149.758,612000
4.71082,-0.120829,3074000,414.025,7.407130718231201,140.467,306,0.33251,74.07130432128906,0.0163572,10.581285467997077,-2.79448,89.9663332630007,1.26007,4109.61,-0.718275,-0.00131766,997.181885163,828.797,-2992.26,3.88919,0.00755784,4.043850300000486,0.00391722,653.505,-0.024008,1.17574,820.671,-2.61589,839.554,2982.19,2994.8,0.0327673,19.6237,-0.0162029,-6.5432,3.5357,1.89799,27528.14512602077,75.34119749500314,1253.58131445,4113.35,18440,630.798,614000
3.04397,-0.0414205,3084000,667.53,6.620907783508301,256.508,307,0.332391,66.20907592773438,0.0252391,10.500638633988274,-3.91833,89.1580478379874,1.32333,3996.33,-0.707663,-0.00052952,1714.51871318,570.44,-3164.36,3.93666,0.00876712,3.950657755998691,0.00367416,759.747,0.0404484,1.02522,653.911,-2.48929,674.813,3146.5,3156.38,0.0303821,16.3628,-0.0122473,-7.09973,3.93614,2.03366,27617.32545864575,74.70675144800043,1740.82451766,4028.39,18500,683.599,616000
3.01916,-0.117565,3094000,411.623,9.156502723693848,123.753,308,0.349644,91.56502532958984,0.0141526,10.172354692997033,-3.00325,89.22051938299774,1.3292,4367.57,-0.712636,-0.000186095,1658.40797835,821.609,-3229.67,3.98395,0.00799475,3.9754803359974176,0.00410964,860.843,0.0698801,1.37699,832.937,-3.0614,851.053,3217.66,3232.29,0.040352,15.9984,-0.0139639,-7.69958,4.05403,1.79418,27706.53791809075,75.07268435400329,1636.43068935,4364.31,18560,793.504,618000
2.96254,-0.0860697,3104000,376.009,8.43948745727539,109.177,309,0.355041,84.3948745727539,0.01581,10.323324207009136,-4.31247,89.64430179201008,1.28167,4140.3,-0.704698,-0.00100024,1423.65471573,914.126,-3108.47,3.81129,0.00980001,3.969622447002621,0.00429395,196.107,0.107687,2.04052,798.545,-2.89615,820.063,3099.53,3105.64,0.0209647,15.3038,-0.0131576,-9.091,3.81348,1.81252,27796.315773513765,75.35135513799833,1434.5339863,4145.9,18620,96.5232,620000
2.75172,-0.122924,3114000,376.297,7.459237575531006,98.9676,310,0.327381,74.59237670898438,0.0175036,10.558462432996748,-3.20013,90.11864070699812,1.26887,3954.1,-0.701012,-0.00150885,1583.17514976,684.465,-2933.89,4.09824,0.0083409,4.106551610999304,0.00335624,310.077,0.0785397,1.83684,807.314,-2.9684,824.583,2923.6,2934.81,0.01501,16.8888,-0.0118796,-7.46488,3.49297,2.14062,27886.37653763776,75.45362666300207,1629.29461428,3975.35,18680,375.123,622000
3.29036,-0.134787,3124000,655.702,9.543292999267578,189.364,311,0.358278,95.43292999267578,0.020407,10.583961774998897,-3.43183,88.76901675800036,1.32436,4183.98,-0.710007,-0.00107404,1669.59867455,771.373,-3008.56,4.24672,0.00812847,4.050902723000036,0.0039296,796.322,0.0873464,1.94923,894.939,-2.50285,914.245,3004.42,3007.27,0.0168766,18.6175,-0.0142357,-6.03955,4.04835,2.19621,27975.222536782763,74.13415226000143,1681.29316122,4182.55,18740,712.26,624000
3.08417,-0.0909485,3134000,533.635,7.919380187988281,712.386,312,0.356215,79.19380187988281,0.0212849,10.440317517011863,-2.77289,90.35441063201142,1.2526,4136.51,-0.735762,-0.000557905,1607.25439087,532.329,-2804.87,3.79612,0.00872222,4.12991334400067,0.0036447,-142.578,0.0473468,1.63505,919.036,-2.87461,945.147,2786.66,2783.63,0.0135059,16.4508,-0.0154976,-5.9052,3.48978,2.62626,28065.478210601774,75.78417977099889,1655.69604093,4137.54,18800,-139.126,626000
3.41752,-0.153781,3144000,554.191,9.828814506530762,186.609,313,0.378118,98.28814697265625,0.0198801,10.392230659002962,-3.14824,89.76705708399822,1.27739,3982.01,-0.73916,-0.00109634,1664.88784435,465.5,-2770.34,3.99457,0.00982163,4.033624819996476,0.0033162,607.322,0.165432,1.79972,932.699,-2.91966,953.402,2755.52,2777.86,0.0152335,16.3196,-0.0118217,-7.05923,3.74297,2.27074,28155.26403174377,75.34120160499879,1671.9775102,3975.31,18860,564.173,628000
