(Previous) Eval Time (s),Total Train Time (s),Policy log std Std,Log Pis Mean,Number of env steps total,Policy mu Min,Number of rollouts total,Policy log std Mean,Number of train steps total,Policy mu Mean,Q Predictions Std,Epoch Time (s),R Predictions Min,Epoch,Policy log std Min,R Predictions Std,Train Time (s),Log Pis Std,VF Loss,Q Predictions Max,Z mean eval,QF Loss,R Predictions Mean,Policy mu Max,V Predictions Mean,Policy Loss,KL Loss,V Predictions Std,KL Divergence,Q Predictions Mean,Q Predictions Min,AverageReturn_all_train_tasks,Sample Time (s),Policy mu Std,V Predictions Min,V Predictions Max,AverageReturn_all_test_tasks,Policy log std Max,Z variance train,RF Loss,R Predictions Max,Log Pis Min,Z variance eval,Z mean train,Log Pis Max
4.080198989002383,33723.67705828883,0.353268,3.79832,3744000,-4.00281,22460,-0.71378,748000,-0.156175,865.68,90.67071442998713,-0.0214857,373,-3.24607,0.00478794,76.08778404599434,4.26272,245.971,4613.27,1.97991,469.591,-0.00446568,5.31331,3175.65,-3166.01,8.42988109588623,847.015,84.29881286621094,3155.17,706.713,1581.09638333,10.502731394990406,1.30613,716.772,4670.11,1587.67987453,0.481287,0.0170094,776.761,0.0038501,-8.74553,0.0497451,1.28548,19.2565
4.147970657002588,33814.460588893824,0.340277,4.21055,3754000,-3.01907,22520,-0.701526,750000,-0.131442,826.7,90.80234098799701,-0.0171474,374,-3.33406,0.00442772,76.04544634299964,3.81376,116.463,4595.31,1.71883,468.923,-0.0050686,3.48704,3404.97,-3403.69,9.48766040802002,810.603,94.87660217285156,3391.74,-1395.07,1777.45819321,10.608923987994785,1.362,-1444.79,4600.13,1767.98458161,0.194432,0.0484729,840.113,0.00375604,-7.80941,0.0169524,2.05214,17.0984
4.132323354999244,33905.052317950816,0.340385,4.04862,3764000,-3.4497,22580,-0.736581,752000,-0.183417,827.173,90.66496765898773,-0.0188627,375,-3.20393,0.00440669,75.90187688099832,3.77199,173.682,4569.88,1.64512,574.255,-0.00539212,3.11212,3266.51,-3262.06,9.095016479492188,800.912,90.95016479492188,3249.91,936.692,1652.46253592,10.630767422990175,1.28697,1094.1,4554.36,1687.90682541,-0.0083304,0.0164268,846.887,0.00433653,-6.47908,0.0227054,1.19792,17.7428
4.062195127997256,33993.8976315568,0.314885,3.68703,3774000,-3.14809,22640,-0.719201,754000,-0.10125,836.969,88.70347134897747,-0.0171454,376,-3.11507,0.00388114,74.01271953400283,3.84635,419.439,4477.15,1.8188,741.019,-0.00455462,3.41763,3083.18,-3071.08,6.33919095993042,825.978,63.39190673828125,3060.38,-1262.51,1746.79097689,10.62855668697739,1.29773,-1424.42,4515.6,1658.41136056,0.0654324,0.0181246,582.345,0.00402103,-7.60283,0.0433662,1.10408,17.1333
4.207100261999585,34083.01595737382,0.378236,4.23607,3784000,-3.99072,22700,-0.705203,756000,-0.244211,824.333,89.22200947702368,-0.0185175,377,-3.32449,0.00453146,74.34556232600153,4.13976,271.659,4635.12,1.57106,525.789,-0.00478297,3.11088,3450.34,-3458.13,11.535658836364746,801.778,115.3565902709961,3439.84,1047.52,1739.38440095,10.669346889022563,1.33864,1061.84,4597.85,1802.25874633,0.286364,0.0536636,1005.95,0.00508737,-9.38202,0.0159843,2.15363,19.0901
4.106744728000194,34171.49254670383,0.354479,3.20519,3794000,-2.87245,22760,-0.747882,758000,-0.188553,849.594,88.55599054501363,-0.0148212,378,-3.11667,0.00298614,73.86856978000287,3.52226,187.238,3959.24,1.7371,687.293,-0.00271186,3.19247,2852.1,-2847.92,7.3557448387146,826.608,73.55744934082031,2827.76,585.093,1764.31339076,10.580676037010562,1.19606,608.864,3952.27,1806.13195946,-0.00532353,0.023428,283.58,0.00491267,-5.61135,0.028824,1.38504,15.8002
4.02994659000251,34261.302991342855,0.388774,3.66253,3804000,-3.01767,22820,-0.72497,760000,-0.235316,872.775,89.87369644700811,-0.0138573,379,-3.41737,0.00324948,75.48866513899702,3.80973,353.932,4281.75,1.83817,590.08,-0.00280601,3.20295,3132.31,-3117.09,9.795400619506836,848.381,97.9540023803711,3115.38,666.236,1727.80007132,10.355084718008584,1.24991,831.307,4270.17,1761.06043986,0.42141,0.0242341,376.42,0.00429146,-7.92227,0.0303599,1.62995,14.7124
3.9695053690011264,34350.54888248588,0.332045,4.03196,3814000,-3.15168,22880,-0.741805,762000,-0.162887,794.45,88.72619601402403,-0.0163598,380,-3.12651,0.00367622,74.45832552100183,3.75383,366.395,4445.69,1.72335,942.625,-0.00319906,3.44202,3226.3,-3219.78,7.649353981018066,774.526,76.49353790283203,3209.09,969.882,1645.03918287,10.298365124021075,1.3063,987.101,4433.3,1640.28121158,0.109774,0.0210362,503.166,0.00386602,-6.86867,0.0209989,1.64648,18.1917
4.494239641004242,34439.61994066591,0.298416,4.6345,3824000,-4.01557,22940,-0.699084,764000,-0.0806729,837.389,89.3587396160292,-0.018935,381,-2.96668,0.00446099,74.07093658600206,3.83435,289.4,4758.54,1.88719,801.62,-0.0037201,3.5423,3468.89,-3468.94,7.946197509765625,817.023,79.46197509765625,3466.14,-1521.62,1791.33353569,10.793563389022893,1.40565,-1799.23,4741.38,1742.42407202,0.0192395,0.0298574,599.204,0.00369467,-8.16686,0.0301299,1.43127,17.2208
4.210227004004992,34529.07667134587,0.370076,3.7221,3834000,-3.80849,23000,-0.73697,766000,-0.244821,865.9,89.74272328798543,-0.0189477,382,-3.31642,0.00415923,74.96284114200535,3.82299,159.797,4346.78,1.66951,489.318,-0.00372651,3.41892,3162.17,-3162.02,9.670074462890625,844.784,96.70074462890625,3148.2,777.938,1827.18800638,10.56965514197509,1.26001,823.387,4346.41,1803.51837383,0.34965,0.0289115,591.493,0.00359944,-8.93616,0.0284557,1.6426,22.0917
3.927413905999856,34617.57850258487,0.375829,4.47427,3844000,-3.2017,23060,-0.721316,768000,-0.207673,845.039,88.38557850199868,-0.0176585,383,-3.3125,0.00422962,74.13121644799685,4.14545,175.8,4639.09,1.60031,628.085,-0.00327279,3.8726,3452.36,-3449.09,11.275899887084961,827.876,112.75899505615234,3434.53,1077.98,1795.14693732,10.326948148001975,1.3464,1166.42,4632.76,1794.61037419,0.0171993,0.0249956,770.107,0.00405183,-12.1091,0.0215167,1.9675,16.7066
4.047108537000895,34707.200613599874,0.349646,3.81634,3854000,-4.23762,23120,-0.732622,770000,-0.181609,879.724,89.62062815498939,-0.0203806,384,-3.22229,0.00451594,75.03913833199476,3.71164,181.619,4569.36,1.78471,1607.99,-0.00380033,4.04412,3183.84,-3184.02,8.407569885253906,856.479,84.07569885253906,3170.77,-764.409,1806.20734543,10.534381285993732,1.28118,-827.081,4572.32,1752.48230409,0.370344,0.0312292,798.239,0.00395191,-5.90944,0.0297374,1.5725,21.9772
4.051025317996391,34795.565633966864,0.393705,4.63646,3864000,-5.31323,23180,-0.715676,772000,-0.295938,878.638,88.40637544498895,-0.020672,385,-3.71477,0.00490916,74.05664514799719,4.16964,310.515,4948.61,1.78353,583.073,-0.00517105,3.52951,3687.98,-3681.76,13.271400451660156,852.786,132.71400451660156,3666.93,1381.95,1757.78583031,10.298704978995374,1.36453,1383.19,4968.71,1796.7979321,0.218612,0.100954,1062.01,0.00360976,-7.57242,0.0352606,2.34627,22.2801
4.012911759004055,34884.93799415285,0.320329,4.29671,3874000,-3.10714,23240,-0.705643,774000,-0.105043,827.195,89.34967362498719,-0.0191094,386,-3.05204,0.00450491,74.8590655299995,3.96751,257.17,4807.69,1.63496,667.422,-0.00323577,3.08331,3344.15,-3352.27,8.211749076843262,805.884,82.11749267578125,3338.4,1018.26,1870.12395349,10.477696335983637,1.35107,1157.77,4785.66,1786.87494425,-0.0621178,0.0337369,869.387,0.00369653,-7.01147,0.0301245,1.26183,14.4768
4.038808347999293,34973.88182447786,0.310115,4.33241,3884000,-3.07993,23300,-0.723166,776000,-0.0970477,806.561,88.98127832500904,-0.0189521,387,-3.30151,0.00440418,74.55868496000039,3.68618,158.03,4544.15,1.45524,526.269,-0.00530288,5.74817,3337.99,-3338.46,7.080281734466553,792.291,70.80281829833984,3327.42,-806.393,1767.64563369,10.383785017009359,1.35914,-749.768,4571.34,1790.21582039,0.0565411,0.0131085,871.513,0.0041635,-6.6773,0.0217429,1.09627,19.8963
4.004462124998099,35062.84741226387,0.309074,4.30533,3894000,-3.21929,23360,-0.730968,778000,-0.0840524,777.589,88.96211720102292,-0.0203381,388,-3.20408,0.00400681,74.46696754899313,3.75382,144.293,4430.36,1.65078,1265.88,-0.00483843,3.78148,3285.36,-3285.88,7.006519317626953,761.942,70.06519317626953,3276.53,1001.3,1853.27163429,10.490687527031696,1.35476,1029.09,4447.81,1769.78566707,0.0642362,0.011749,582.805,0.00297194,-11.2387,0.038343,1.02932,15.1989
4.0109874379995745,35153.09552173588,0.340302,4.51412,3904000,-3.26798,23420,-0.711948,780000,-0.1687,861.412,90.26649141700182,-0.0198095,389,-3.1803,0.00472285,75.69502037700295,3.93054,245.591,4710.17,1.72449,591.5,-0.00554563,3.4038,3456.47,-3445.48,9.285609245300293,842.313,92.85608673095703,3434.16,-705.48,1776.71485023,10.560483601999294,1.36637,-650.589,4713.68,1762.81990106,0.214341,0.0123083,921.846,0.00416658,-10.2323,0.03877,1.35809,18.5881
3.9954755430007936,35242.75995294385,0.305627,4.07965,3914000,-3.01317,23480,-0.710356,782000,-0.0509129,822.961,89.49144371196599,-0.018927,390,-3.32791,0.00458467,75.18978731199604,3.91429,119.121,4671.66,1.5878,1715.49,-0.00470661,4.42407,3400.99,-3401.89,7.418792724609375,804.9,74.18792724609375,3388.39,759.705,1866.69713672,10.30618085696915,1.35748,809.695,4668.07,1846.40580816,0.057035,0.0179144,712.229,0.00463754,-7.92588,0.0172634,1.22802,18.5539
4.171895022001991,35332.95015618384,0.329883,4.34039,3924000,-3.09101,23540,-0.717988,784000,-0.105789,858.102,90.27118808098749,-0.0187573,391,-3.26019,0.00454519,75.52020005699887,3.89734,178.465,4692.63,1.72084,523.156,-0.00474183,3.31148,3353.14,-3356.11,8.336713790893555,836.04,83.36713409423828,3345.06,749.865,1803.40531026,10.579093001986621,1.35389,723.191,4694.47,1819.80388226,-0.00802457,0.0153033,751.881,0.00321551,-8.77291,0.0275793,1.278,16.7383
4.093960167003388,35422.159889358845,0.357719,3.37522,3934000,-2.82032,23600,-0.749567,786000,-0.228195,858.273,89.28936600200541,-0.0203802,392,-3.19894,0.0040434,74.58507453399943,3.93826,391.895,4024.57,2.0938,902.948,-0.0049836,3.85787,2865.14,-2864.31,5.764504432678223,837.75,57.645042419433594,2845.35,768.195,1794.43018325,10.610331301002589,1.21493,905.118,4035.0,1801.66883034,0.0138376,0.0766429,669.536,0.0051452,-6.67585,0.0188228,1.3686,15.1409
4.017309563001618,35512.435862855826,0.296962,4.45982,3944000,-3.1304,23660,-0.725628,788000,-0.0284495,780.837,90.09550555697933,-0.0197411,393,-2.53328,0.00486238,75.55056144300033,3.77478,226.522,4564.47,1.71259,785.997,-0.00347557,3.39726,3297.98,-3294.29,5.177733898162842,765.677,51.77733612060547,3291.04,-649.048,1852.21605256,10.527634550977382,1.3737,-684.516,4536.35,1820.08743006,0.156711,0.0302526,968.627,0.00482867,-4.9512,0.0244642,0.969075,16.0987
4.20092792899959,35601.48240242285,0.314676,4.32322,3954000,-3.02682,23720,-0.716542,790000,-0.111211,837.01,89.15955664403009,-0.0206016,394,-3.42388,0.00474478,74.28422014300304,3.74432,218.629,4653.18,1.6903,996.428,-0.00558995,3.32064,3444.53,-3446.92,8.00967025756836,817.312,80.0967025756836,3438.14,-786.472,1889.92018671,10.67440857202746,1.37084,-664.757,4651.38,1819.07073103,0.0422598,0.0139725,895.35,0.00686475,-5.60213,0.0425633,1.21087,14.1592
4.09093262499664,35691.18032136381,0.336899,4.06253,3964000,-3.4399,23780,-0.731971,792000,-0.147936,865.857,89.76155084196216,-0.018031,395,-3.24313,0.00459894,75.24820568799623,3.82793,180.402,4814.52,1.75733,520.076,-0.00400647,3.41806,3402.22,-3404.3,8.20843505859375,845.937,82.0843505859375,3391.79,703.151,1731.77324084,10.42241252896929,1.32279,810.528,4797.13,1769.20281494,0.101464,0.0395968,953.207,0.00424739,-8.58163,0.0388667,1.67288,15.2096
4.030400849995203,35779.97867776383,0.299455,4.3324,3974000,-3.73976,23840,-0.711038,794000,-0.120996,851.038,88.77634596201096,-0.0195538,396,-3.18215,0.00489997,74.26887839200208,3.78659,327.782,4679.45,1.5989,888.969,-0.00568589,3.29694,3352.93,-3362.42,7.877687931060791,825.418,78.7768783569336,3344.29,818.458,1875.74004432,10.477066720013681,1.35538,813.417,4694.77,1839.28614615,0.0519626,0.0371664,992.695,0.00445007,-7.49154,0.020161,1.65872,17.5285
4.055437426999561,35868.71068027782,0.349717,4.06824,3984000,-3.26812,23900,-0.7364,796000,-0.195454,845.273,88.66776976599067,-0.0186355,397,-3.10257,0.00405958,74.38532932800445,3.67873,219.947,4437.52,1.65405,878.547,-0.00352545,3.44456,3173.78,-3166.69,8.367674827575684,822.131,83.67675018310547,3149.25,817.84,1848.40356079,10.227003010986664,1.29142,861.105,4475.09,1804.5565572,0.207452,0.0220862,737.508,0.00554121,-6.73197,0.0276085,1.56061,15.984
4.122795581999526,35959.03067265881,0.282765,4.7062,3994000,-3.33325,23960,-0.692871,798000,-0.0272915,790.256,90.26352256998507,-0.0208255,398,-2.33401,0.00439791,75.62533565099875,3.82149,668.701,4710.75,1.74686,721.89,-0.00764917,3.61749,3601.58,-3588.41,7.722743988037109,770.737,77.2274398803711,3591.22,-168.736,1808.81489934,10.515391336986795,1.42029,-291.213,4704.63,1807.99019855,0.303778,0.0120055,1076.31,0.00172051,-6.13947,0.0424656,1.30127,15.0411
4.182072524999967,36048.64699560782,0.352898,3.8047,4004000,-3.16628,24020,-0.732591,800000,-0.212543,867.987,89.6321156850172,-0.0171289,399,-3.07707,0.00399988,74.90207191999798,3.81487,483.593,4619.63,1.59944,670.394,-0.00352057,4.17098,3165.65,-3182.93,8.071731567382812,842.558,80.71731567382812,3165.09,845.197,1803.85449939,10.547971240019251,1.27156,940.535,4584.91,1783.42742764,0.0402562,0.0187309,526.626,0.00317938,-6.94274,0.0271718,1.28627,15.9527
4.169508758997836,36139.348038473836,0.34296,4.44908,4014000,-3.11139,24080,-0.718959,802000,-0.117071,842.998,90.73683822400926,-0.0188849,400,-3.26567,0.00413284,75.90110225300305,3.87019,506.861,4674.82,1.66948,649.836,-0.00373198,3.31192,3417.67,-3429.32,8.476179122924805,814.992,84.76178741455078,3420.76,-418.57,1775.18996631,10.66622721200838,1.36671,-404.85,4630.56,1747.41034847,0.135917,0.039366,700.092,0.00396938,-7.67084,0.0408972,1.7775,17.3023
4.137102511005651,36229.215707380834,0.3358,4.15131,4024000,-3.52598,24140,-0.728189,804000,-0.122124,865.501,89.90515548600524,-0.0201836,401,-3.28784,0.00519731,75.07917064699723,4.01735,152.314,4770.07,1.55177,797.569,-0.0059664,3.523,3423.09,-3420.94,9.28892707824707,846.784,92.88926696777344,3409.55,484.723,1849.41877891,10.688882328002364,1.34223,418.361,4768.31,1806.14985778,0.0592026,0.0115771,1130.8,0.00428499,-12.0403,0.0278125,1.34513,16.9332
4.102423492004164,36318.37272952284,0.360347,4.13251,4034000,-4.27847,24200,-0.748016,806000,-0.19027,890.947,89.2324019200023,-0.0202883,402,-3.35087,0.00473872,74.65599922399997,3.92769,229.989,4583.03,1.71149,729.904,-0.0038824,3.27471,3200.78,-3196.93,8.791711807250977,865.475,87.9171142578125,3180.21,-737.155,1782.74623808,10.47397920399817,1.3067,-753.939,4576.36,1853.07554276,-0.047143,0.0199588,826.05,0.00518338,-5.33476,0.0262518,1.60554,18.5744
4.030122124000627,36407.6272347018,0.385907,3.77324,4044000,-3.31884,24260,-0.739475,808000,-0.213889,867.258,89.26478989197494,-0.0173089,403,-3.24436,0.00465174,74.75619578300393,3.9021,133.49,4347.94,1.90953,477.865,-0.00559779,3.52851,3175.11,-3181.75,9.254919052124023,849.168,92.54918670654297,3162.73,934.497,1836.00062357,10.478471984970383,1.27107,1044.48,4337.17,1853.67655706,0.0300118,0.0431231,1011.81,0.00298829,-8.04677,0.0400315,1.64519,16.1274
4.02288919500279,36496.4891809198,0.363839,4.06808,4054000,-3.32346,24320,-0.738667,810000,-0.182966,860.511,88.87560424999538,-0.0196185,404,-3.32668,0.00483503,74.24973324400344,3.73303,121.362,4677.36,1.71047,491.908,-0.00484572,3.36899,3333.82,-3334.55,8.68261432647705,838.551,86.82614135742188,3326.02,-475.285,1811.07780338,10.60298181098915,1.31614,-459.078,4676.56,1765.95164782,0.224574,0.0366156,971.696,0.00458783,-6.2067,0.0917339,1.59461,15.3912
4.012352108999039,36584.98177364679,0.352922,4.03585,4064000,-3.30865,24380,-0.735265,812000,-0.23288,874.151,88.47673518800002,-0.0193986,405,-3.25881,0.00381522,74.09335923100298,3.79824,241.849,4619.6,1.76203,548.186,-0.00260183,3.18869,3287.29,-3277.36,9.545825004577637,853.822,95.45824432373047,3262.78,1048.92,1860.4923284,10.371023847998003,1.29123,1039.46,4620.77,1853.14222089,0.0505021,0.0177813,649.549,0.00450088,-9.59323,0.0228471,1.69567,17.3992
4.031284933997085,36673.72905748382,0.345559,4.32899,4074000,-3.40568,24440,-0.738139,814000,-0.145026,866.958,88.48445146101585,-0.0174311,406,-3.24196,0.0043966,74.29304438700638,3.88171,131.959,4557.04,1.75451,491.794,-0.00488985,3.65909,3367.03,-3364.53,8.550054550170898,846.016,85.50054168701172,3351.69,621.161,1788.75672042,10.16012214001239,1.34574,765.047,4544.09,1790.47832014,0.0982558,0.0162213,800.13,0.00476455,-8.28153,0.0278437,1.13362,16.4043
4.297252816002583,36764.013393099835,0.320676,3.97732,4084000,-3.08643,24500,-0.724967,816000,-0.168246,868.725,90.45103852001193,-0.0189273,407,-3.24205,0.00474985,75.57607069900405,3.69455,239.75,4660.03,1.65057,624.272,-0.0057358,3.4014,3298.3,-3308.35,8.527518272399902,846.819,85.27517700195312,3291.17,766.378,1745.24547513,10.577715005005302,1.30949,722.072,4652.89,1794.9590298,0.25659,0.0261808,1004.42,0.00418511,-5.60135,0.0271765,1.72057,14.4866
4.134083627002838,36853.058310939814,0.364671,3.24162,4094000,-3.43968,24560,-0.765104,818000,-0.217207,880.003,89.17343637799058,-0.0192422,408,-3.23056,0.00449018,74.783067311997,3.77315,179.445,4064.57,1.65743,1045.19,-0.00499023,3.79822,2869.31,-2872.36,5.880073070526123,867.505,58.80072784423828,2856.22,766.407,1827.83325366,10.256285438990744,1.18687,700.966,4057.16,1843.39818273,0.0920644,0.0571345,770.451,0.00641242,-7.45625,0.0192939,1.22605,15.6786
4.0084505370032275,36943.075818126825,0.372784,4.18529,4104000,-2.97435,24620,-0.750425,820000,-0.228648,878.313,89.94152958901395,-0.0180013,409,-3.35839,0.00496002,75.46354525600327,3.86036,178.028,4541.01,1.76155,461.257,-0.00437904,3.33112,3356.8,-3362.92,10.12907600402832,852.066,101.29075622558594,3345.27,887.417,1797.47008865,10.469533796007454,1.31188,906.852,4527.18,1862.94891053,0.0435866,0.0262623,1084.22,0.00579752,-8.84332,0.0270413,1.87234,18.4299
4.087942688005569,37032.19737460482,0.330383,4.44707,4114000,-3.42233,24680,-0.732794,822000,-0.1056,840.499,89.24809059699328,-0.0246451,410,-3.01965,0.00471029,74.6571589439991,3.80098,421.027,4786.69,1.43275,646.806,-0.00691156,2.98553,3535.02,-3530.56,8.123550415039062,817.74,81.23550415039062,3523.67,942.514,1867.5641195,10.502988964988617,1.37565,1095.98,4793.24,1895.61931673,0.106752,0.0152414,1054.97,0.00407738,-8.45468,0.0443389,1.28506,18.8767
3.964401050005108,37121.012185025815,0.328098,4.29133,4124000,-3.84618,24740,-0.725108,824000,-0.12772,913.996,88.64019585399365,-0.0190494,411,-3.10967,0.00485997,74.44997779199912,3.79772,191.187,4767.9,1.79218,504.16,-0.00353726,4.29936,3347.35,-3343.95,8.111602783203125,894.969,81.11602783203125,3330.74,541.323,1809.37654319,10.22581701198942,1.35316,622.521,4778.28,1844.47388775,0.575152,0.0322631,842.143,0.00443711,-8.04935,0.023553,1.32963,15.9462
4.142237478001334,37209.757365320824,0.312162,4.29402,4134000,-3.08121,24800,-0.731602,826000,-0.13115,808.06,88.82573927001795,-0.0183552,412,-3.36547,0.00439808,74.22958130100596,3.813,299.259,4669.41,1.79009,675.748,-0.00430535,3.47108,3378.47,-3388.5,7.416755676269531,791.735,74.16755676269531,3369.1,939.801,1896.05018661,10.45392049101065,1.34461,977.351,4660.73,1894.33915409,0.248052,0.0506195,836.25,0.00430803,-8.81762,0.0407075,1.9724,19.3461
4.065017041997635,37298.524842333856,0.314142,4.34292,4144000,-3.47277,24860,-0.733622,828000,-0.0876403,848.168,88.81470400603575,-0.0196842,413,-3.15278,0.00433819,74.32545212600235,3.92968,166.484,4683.45,3.54253,755.462,-0.00503111,3.74055,3438.77,-3439.18,7.384243965148926,828.097,73.84243774414062,3427.74,589.319,1816.67911615,10.424234838035773,1.36562,678.54,4665.52,1762.28696849,0.0143871,0.0322211,654.269,0.00400489,-6.2605,0.160932,1.61091,16.9443
4.0214771929968265,37388.21596150685,0.410505,4.75877,4154000,-6.14344,24920,-0.697725,830000,-0.317442,994.007,89.64761742399423,-0.0199016,414,-3.8624,0.00453512,75.23528702399926,4.28681,533.981,5846.4,1.64449,2005.79,-0.00581395,4.38969,4252.74,-4242.6,24.168821334838867,978.705,241.68821716308594,4218.52,1152.3,1848.38698298,10.390853206998145,1.39652,1252.59,5867.04,1819.8044885,0.173282,0.153288,1117.69,0.00491792,-7.54891,0.0207547,3.57819,18.5474
4.0682679819947225,37476.891295648835,0.28582,4.92546,4164000,-3.69349,24980,-0.738726,832000,0.00265295,813.066,88.64675469999202,-0.0171133,415,-2.51525,0.00388917,74.18330683900422,3.92276,182.913,4759.12,1.8947,691.027,-0.00713743,4.92727,3495.2,-3499.26,6.999027252197266,797.094,69.99027252197266,3493.56,-1214.02,1795.23165757,10.395179878993076,1.42256,-1235.0,4737.36,1771.34090034,-0.000108123,0.0145297,696.832,0.00184613,-5.65683,0.0305533,1.19954,24.9837
4.099292115002754,37566.710409571875,0.305953,4.48703,4174000,-4.40853,25040,-0.708087,834000,-0.105387,883.766,89.61246522202418,-0.0161666,416,-3.06731,0.00442147,75.11875769100152,3.98558,849.496,4796.89,1.93687,818.842,-0.00503838,4.538,3483.68,-3483.27,7.865577697753906,862.59,78.65577697753906,3475.73,-1228.23,1819.43067531,10.39441541601991,1.39174,-1198.02,4762.78,1795.8524738,0.239412,0.0201601,685.566,0.00431984,-6.92826,0.039642,1.2791,23.7515
4.311008302996925,37657.25334320185,0.335584,4.44188,4184000,-3.52207,25100,-0.729608,836000,-0.172523,858.268,90.78616858797614,-0.0191289,417,-3.32269,0.0046448,75.86651404299482,3.87965,146.083,4697.26,1.8005,525.611,-0.00451857,3.79386,3495.09,-3492.02,8.548471450805664,835.803,85.48471069335938,3481.43,997.643,1851.71675407,10.608646241984388,1.34471,1029.35,4698.71,1815.42922115,0.0980796,0.0346129,901.561,0.00404132,-6.71174,0.0373636,1.26106,20.469
4.06978486499429,37747.10191490684,0.344321,4.2957,4194000,-3.72195,25160,-0.729906,838000,-0.103675,873.682,89.7444269609914,-0.0162412,418,-3.48997,0.00420994,75.19987414999923,4.08716,1140.4,4657.29,1.8043,983.163,-0.00399211,3.73886,3389.63,-3391.83,8.808798789978027,850.323,88.0879898071289,3380.56,808.99,1886.52916126,10.474767945997883,1.34797,807.956,4667.37,1765.24542131,0.113927,0.0177576,676.013,0.00363883,-9.69313,0.0339425,1.18949,21.0486
4.177472474999377,37836.347501656826,0.322582,4.28107,4204000,-2.98076,25220,-0.713932,840000,-0.109568,888.517,89.31607729898678,-0.0164655,419,-3.15759,0.00401979,74.71789583900681,4.09091,548.256,4713.29,1.92183,590.763,-0.00368545,3.62737,3351.8,-3370.62,8.370000839233398,866.751,83.70000457763672,3358.62,-1263.54,1842.34476806,10.420708984980593,1.35165,-1354.79,4686.6,1814.13340411,0.145408,0.0182711,554.48,0.00306024,-8.65301,0.0439421,1.12922,16.4599
4.110311500000535,37925.5229215508,0.327857,4.42469,4214000,-3.38258,25280,-0.73845,842000,-0.0694015,848.724,89.26065510197805,-0.0176182,420,-3.31105,0.0043077,74.73215683599847,4.08595,170.987,4600.38,1.62957,766.676,-0.00560652,5.02186,3389.04,-3390.71,7.510861873626709,828.981,75.1086196899414,3377.83,645.702,1765.66813676,10.418186765979044,1.37012,707.275,4583.61,1631.67401642,0.168859,0.0156969,760.391,0.00336979,-7.83871,0.0463604,1.11272,22.9546
4.028173179001897,38015.062408976795,0.299085,4.48928,4224000,-3.20403,25340,-0.709561,844000,-0.121901,841.707,89.56678052398638,-0.0163515,421,-3.14638,0.00409406,75.3347313849954,3.76805,151.834,4725.53,1.80019,571.409,-0.00378339,3.39699,3498.66,-3494.39,7.378777503967285,825.94,73.78777313232422,3487.8,-1228.49,1774.07702514,10.203875959989091,1.37374,-1195.48,4702.41,1849.0719915,0.281181,0.0316601,548.88,0.00385054,-6.17058,0.0258523,1.71836,14.9
4.00397721400077,38103.367091788816,0.37441,3.97676,4234000,-4.36596,25400,-0.736278,846000,-0.248295,937.406,88.28194294701825,-0.0187971,422,-3.30966,0.00461115,73.91219625500526,4.03063,154.06,4491.13,2.11228,699.136,-0.0050963,3.30434,3072.71,-3079.12,8.67035961151123,917.897,86.70359802246094,3054.01,564.872,1772.23908956,10.365769478012226,1.28015,699.722,4483.15,1698.16756515,0.267422,0.0514462,872.454,0.00319455,-6.66877,0.0536067,1.69248,20.0109
4.030053310001676,38192.24595211781,0.374817,4.29823,4244000,-3.56716,25460,-0.737899,848000,-0.203773,932.769,88.92271897100727,-0.0173133,423,-3.28419,0.00398709,74.3800104969996,4.16492,215.654,4647.39,1.65173,751.776,-0.00568935,3.63792,3373.1,-3376.6,9.351508140563965,912.034,93.51508331298828,3361.28,-1216.99,1867.84155375,10.512655164005992,1.34276,-1291.22,4650.91,1904.23925126,-0.000584602,0.0888048,795.146,0.00259484,-6.42703,0.029126,1.96565,17.3633
3.9896134449954843,38280.368865840814,0.353246,4.30887,4254000,-3.36277,25520,-0.734647,850000,-0.25732,921.974,88.09780484698422,-0.0186677,424,-3.35563,0.00349614,73.75489003300027,4.01137,199.903,4601.59,1.69917,1728.38,-0.0050685,3.752,3364.53,-3367.92,9.276379585266113,893.671,92.7637939453125,3349.99,957.684,1868.45110291,10.353301368988468,1.32633,995.569,4594.15,1855.92779101,0.0442262,0.0183772,615.498,0.00251476,-7.62915,0.0895545,1.07819,19.7279
4.017935803,38369.1171264338,0.32682,4.50274,4264000,-3.55768,25580,-0.719223,852000,-0.189973,862.781,88.77097995299118,-0.0197294,425,-3.26947,0.00425889,74.51875798900437,4.01162,374.892,4712.97,1.98021,540.213,-0.00497892,3.19271,3495.47,-3482.52,9.12219524383545,842.893,91.22195434570312,3477.01,-1261.03,1765.26028788,10.234286160986812,1.37333,-1259.68,4719.61,1693.20893561,0.00445807,0.0221538,754.601,0.00312784,-7.37512,0.046563,1.16555,18.1962
3.9984162409964483,38458.3871218358,0.387462,4.44745,4274000,-3.72133,25640,-0.720398,854000,-0.342711,928.855,89.15896238699497,-0.0205414,426,-3.43467,0.00434513,74.66928203499992,4.14547,561.321,4791.42,1.58532,1125.96,-0.00629175,3.37777,3478.59,-3472.64,12.466765403747559,907.076,124.66764831542969,3481.39,1085.53,1928.58249859,10.4912641109986,1.33469,1135.03,4736.5,1879.84244716,0.266731,0.112368,1100.0,0.00189628,-7.13046,0.0228232,2.19562,17.6201
