Step_0-AverageReturn,Step_0-EnvExecTime,Step_1-AverageForwardReturn,Time,n_timesteps,Step_1-AverageDiscountedReturn,Step_1-EnvExecTime,Step_0-AveragePolicyStd,LossAfter,Itr,Step_1-AveragePolicyStd,Step_0-StdReturn,MeanKL,Step_1-MinReturn,Step_0-MinReturn,Step_1-MaxForwardReturn,Step_0-AverageDiscountedReturn,MeanKLBefore,Step_0-MaxReturn,Step_1-AverageCtrlCost,Step_0-MaxForwardReturn,Step_1-MaxReturn,Step_0-AverageForwardReturn,Step_1-PolicyExecTime,Step_1-NumTrajs,Time-SampleProc,LossBefore,Time-TotalInner,Time-OuterStep,Step_0-NumTrajs,Step_0-StdForwardReturn,Step_1-AverageReturn,Step_0-PolicyExecTime,Step_0-AverageCtrlCost,ItrTime,Step_1-StdReturn,Time-InnerStep,Time-MAMLSteps,Step_1-StdForwardReturn,Step_1-MinForwardReturn,Step_0-MinForwardReturn,dLoss,Time-Sampling
0.6804470208773312,30.195651054382324,0.7046897626514385,14755.305374860764,52480000,26.117102063340408,30.639991283416748,0.27759197,-0.009380197,163,0.27750918,22.803133141354724,0.0066908896,-77.88642884265983,-229.1407323224974,2.184352678489989,0.009445797699161219,0.0,147.82361554372818,1.005576788874241,1.8916909142785456,194.13476668031566,0.01337310299469664,3.8759100437164307,2780,3.629000663757324,3.111568e-10,73.74598002433777,17.56821298599243,4444,0.48578181495670864,33.775107690737066,1.2644782066345215,1.0613316750037447,91.36083579063416,29.183788513537216,0.20718789100646973,17.56837224960327,0.45638451145278874,-0.929179480662589,-1.9346049541932262,0.009380197,69.71340227127075
0.44394262887595115,30.56428074836731,0.6888209780988941,14847.32727766037,52800000,24.06726679951647,30.869807958602905,0.27712622,-0.009528971,164,0.27706885,23.488628472371875,0.0071019297,-96.67246318981722,-120.81235327656344,2.206353721116899,-0.34832606821714174,0.0,256.82780339828673,1.0148588403171717,1.8841603487020393,188.96381609934136,-0.00022656695334104696,3.8856823444366455,2908,3.6792688369750977,5.4942526e-09,74.41694402694702,17.55673336982727,4425,0.4809492616531053,31.429577061504762,1.2635631561279297,1.0603831796914036,92.02131175994873,30.41966089100483,0.20732712745666504,17.55688786506653,0.4485983109780028,-1.040282142145987,-2.0037424929494505,0.009528977,70.32996821403503
1.4667860364250775,30.400746822357178,0.773151247223504,14938.768614768982,53120000,27.279798459730507,30.509885549545288,0.27638254,-0.00980298,165,0.27632356,24.036870409091,0.0072146356,-74.21069159499018,-132.8283747840597,2.3042759853621444,0.38935200539467246,0.0,167.92359353597806,1.0107217957010843,1.936875707144027,204.64726971007286,0.007254195595373406,3.8418853282928467,2877,3.6202659606933594,-4.139395e-09,73.81559181213379,17.576887369155884,4127,0.48677075291582816,35.02911927523028,1.2926654815673828,1.0449969941998218,91.44059681892395,28.56957824226722,0.20800375938415527,17.57704496383667,0.45182955710531714,-0.7051657307061593,-1.8399561784130014,0.009802977,69.7942156791687
0.8136519190632736,30.663660526275635,0.6803428291233464,15030.866201400757,53440000,25.447266256864832,30.856749534606934,0.27573887,-0.009678295,166,0.27561876,23.982170657754093,0.007155129,-120.12324305846147,-134.81213274603408,2.456398295710355,-0.12086844650462956,0.0,207.3121163495847,0.993057835196,1.6322933736650593,241.98228810265908,-0.0037107659676618673,3.881108283996582,2776,3.5428109169006348,-3.4985657e-09,74.42727828025818,17.62216329574585,4188,0.48327899833040333,33.29491852607868,1.3076658248901367,1.046225887604025,92.09689521789551,31.1308137487091,0.205549955368042,17.62232995033264,0.4481553352528112,-1.2528493827967024,-1.8985952915680337,0.009678291,70.48099732398987
1.4715457537500327,30.399384260177612,0.6583514535533308,15122.952602624893,53760000,26.030208352013084,31.063385009765625,0.27483892,-0.00954731,167,0.2747226,23.88284241318853,0.0069975955,-154.57287237240638,-187.97251788716193,2.2351077598112092,0.3673331381576273,0.0,145.98779462128059,0.977648495187755,1.9711205195618888,223.97828844150854,0.006916591627094995,3.9383902549743652,2675,3.5416507720947266,5.2439857e-09,74.39148712158203,17.64327573776245,4114,0.480388832024427,34.11678769264604,1.289123296737671,1.0353653666508658,92.08571600914001,30.913750922305688,0.20815801620483398,17.64343762397766,0.43725965242096665,-0.9234334503835097,-1.812576367517935,0.009547316,70.45221185684204
1.5545176038070112,30.39125657081604,0.68491550209219,15214.254977464676,54080000,26.162473607250096,30.468778371810913,0.2742375,-0.009341333,168,0.27420366,24.91201744856911,0.007027319,-77.59337454300126,-122.30100944205286,2.2357840408748517,0.4025316633301202,0.0,143.35036521091428,0.9947424476365188,1.9150455571398006,198.09449078144488,0.002082976514896745,3.868011713027954,2689,3.5199828147888184,-1.9578188e-10,73.65528321266174,17.601144075393677,4075,0.4862834515849147,34.046967206236424,1.2794394493103027,1.0319804281164628,91.301753282547,30.936160740994566,0.20691227912902832,17.60130023956299,0.44912644244648015,-0.9448010622299875,-2.2011327729112766,0.009341333,69.74188303947449
2.36779760410966,30.561252117156982,0.6363220453880911,15306.16017317772,54400000,27.420234375687116,30.977685928344727,0.27397534,-0.009561567,169,0.27386737,25.395772508607838,0.0066318037,-63.87154868090937,-168.12789308086863,2.261887006165297,0.9720846543757669,0.0,265.0456328191547,0.950676619099736,1.7530199268057676,227.15396886679616,0.01146766509980039,3.910914897918701,2531,3.4209322929382324,5.913339e-09,74.2974283695221,17.562191247940063,3990,0.48629351830466283,36.86695367167676,1.2838115692138672,1.0297440193560066,91.90453886985779,32.705274953624325,0.2074136734008789,17.562345027923584,0.44025184263046624,-0.7572140276091512,-2.083727434526823,0.009561572,70.48498296737671
1.2050942251513712,30.482436180114746,0.7101559545811135,15397.977281332016,54720000,25.375668580330096,30.845726013183594,0.27319345,-0.00966986,170,0.27315962,25.26417721766463,0.0067635565,-70.31589572736246,-150.21647412781405,2.2299216389932854,0.24215783357997053,0.0,177.64573605660354,1.0079685725814003,1.783298651697478,199.40167802158385,-0.006034718973335248,3.8635191917419434,2905,3.5454111099243164,1.8810908e-10,74.17989659309387,17.591898918151855,3961,0.4878181410646853,32.98952063540161,1.2931585311889648,1.0240403412536452,91.81644535064697,29.951840295808243,0.20644283294677734,17.592078924179077,0.44044367905938747,-0.877273126436362,-2.0444725863243676,0.00966986,70.23751640319824
1.609075103583853,30.743550062179565,0.7038476868824503,15489.912053108215,55040000,24.96553367877868,30.754384994506836,0.27257922,-0.009964875,171,0.27252772,24.507442284259504,0.0071148416,-79.19497246094602,-134.24811711072422,2.489011924399377,0.45955371085787144,0.0,184.55104928485466,0.996755913605125,1.6468011880290558,203.12730908738848,-0.002884867462969978,3.82769775390625,2912,3.4924423694610596,-5.6600733e-09,74.25016617774963,17.639967918395996,3991,0.47513962184251324,32.51772806207015,1.2718794345855713,1.0263467306260656,91.93409180641174,29.855780395988162,0.21452045440673828,17.64012575149536,0.43701178390006956,-0.7799023418464262,-1.8788139957372474,0.009964869,70.35252380371094
2.1355778821277194,31.183573246002197,0.734542713308333,15581.950774669647,55360000,27.027226864001864,30.554179191589355,0.27171442,-0.009771563,172,0.27162614,24.755167308668888,0.0069415285,-114.94794412173239,-147.85176139230438,2.564103044063407,0.8850388134031368,0.0,162.18836471008913,0.9999918106412705,1.745099717811061,223.64517674783755,0.005753537340752614,3.790255546569824,2805,3.5293679237365723,9.0815e-09,74.44368505477905,17.54884624481201,3895,0.4825455516285358,35.42742666589186,1.2677724361419678,1.0167316625431464,92.03812217712402,30.755536121923534,0.20545339584350586,17.549004316329956,0.4445551897701472,-0.9380124139166601,-1.9826978426059514,0.009771572,70.52428913116455
1.7381034019647637,30.55389404296875,0.7103788179437182,15673.392259120941,55680000,26.93115296246659,30.742319583892822,0.27116126,-0.010258412,173,0.2711096,25.357655652047914,0.006846609,-75.23137547022071,-144.19731694457775,2.1722318575885646,0.4531995277250266,0.0,148.32112871408873,0.9850050932992251,1.6489663716611922,219.42264347712168,-0.019976424399037736,3.8207364082336426,2861,3.3903310298919678,-2.8880318e-09,73.89231896400452,17.50477361679077,3731,0.4699138878319622,35.51601717379142,1.2641663551330566,1.008030110671854,91.44088387489319,31.644209832107343,0.20795869827270508,17.504934787750244,0.4300759773200695,-0.738734743670711,-1.4949626713309148,0.010258409,70.11261892318726
2.050455838765127,30.485993146896362,0.6738613702613218,15764.80491566658,56000000,27.008293928677983,30.711088180541992,0.27043778,-0.009256745,174,0.2703721,26.501362883800294,0.0068154233,-68.13825244265955,-162.02633560302652,2.484589886839839,0.6134279134914187,0.0,232.2684262339048,0.9758942756557979,1.8694380678178932,202.00427863256502,-0.017245993089773308,3.8366973400115967,2738,3.4382808208465576,-9.076896e-10,73.83387732505798,17.535786628723145,3642,0.4807819250351773,36.404648166301605,1.255141019821167,0.9982569545159319,91.41196036338806,33.57721326466134,0.20777535438537598,17.535944938659668,0.4270942970994206,-0.825991107449579,-1.8710088726147325,0.009256744,70.0085220336914
3.507442802908302,31.072903871536255,0.7104418366592916,15857.2973382473,56320000,29.157132064907813,31.103063821792603,0.2695683,-0.009677745,175,0.2694911,27.700402861178873,0.0068420274,-55.764222023660885,-146.2650765135216,2.033481060413672,1.6140260513785376,0.0,191.63162389694088,0.9574933805284862,1.9506721237208748,219.745590947065,-0.0005835633160756415,3.8711633682250977,2594,3.4065113067626953,9.310027e-10,74.87325072288513,17.576061725616455,3520,0.49362576600083174,39.10015710032477,1.2833354473114014,0.9871233009291907,92.49180555343628,33.360787267101394,0.20653200149536133,17.576216459274292,0.4370326178565949,-0.982985253214038,-1.6998315646707869,0.009677746,71.08363842964172
3.0075951125073694,30.803417921066284,0.638330566992133,15949.017948150635,56640000,26.401169337039903,30.798413515090942,0.26891953,-0.009678771,176,0.2688843,27.42054556485365,0.0069367588,-94.10623550593814,-146.35762634899044,2.2320226005343393,1.2094802456645952,0.0,160.44326470539198,0.9538484511631542,1.7889221076272939,218.34916623227255,-0.02161499191070961,3.832963228225708,2660,3.3047235012054443,8.6092716e-10,74.128671169281,17.54681372642517,3476,0.48883056531206603,35.61726391299434,1.2736318111419678,0.9839569989008362,91.7200026512146,32.243184132275566,0.20664000511169434,17.546971082687378,0.4205230095828157,-1.0613462603380162,-1.9699237743913969,0.009678772,70.44209361076355
5.817659321713213,30.96829390525818,0.6494063541985386,16041.428256988525,56960000,29.133108075986847,31.331310749053955,0.26811638,-0.009937564,177,0.26803896,26.882121534848853,0.006874971,-61.02402742146231,-146.73241641862018,2.3759953096778497,3.4805505752329817,0.0,153.0870484518671,0.9313918644730816,1.8268794898206842,205.56465910702153,0.037016353569287654,3.9029464721679688,2483,3.2460479736328125,4.1272444e-10,74.83642506599426,17.531776905059814,3487,0.47754784346107726,39.93442730715557,1.2723052501678467,0.9775948066430846,92.4096188545227,35.5552242652708,0.2055201530456543,17.531933784484863,0.4597898603171489,-1.112661124746066,-1.814198225232545,0.009937564,71.21179795265198
3.720546219872062,30.69572114944458,0.6467209884438984,16134.199172973633,57280000,28.446989285066312,31.776067972183228,0.26786277,-0.009575322,178,0.26776144,27.902055508339497,0.0068545477,-74.66328164488986,-137.69781955595482,2.098772614271972,1.789464440819083,0.0,191.55874944630236,0.9369383247957301,1.9477810720198454,213.19055378240884,-0.006701029881070621,3.969041347503662,2485,3.279151439666748,-1.7752122e-09,75.14300680160522,17.585845470428467,3352,0.47137485736750306,38.33653850994483,1.280015230178833,0.9714282231564243,92.7703115940094,32.55285988722777,0.20615506172180176,17.586000442504883,0.4358360078629441,-0.982762408856122,-1.5463959273471892,0.00957532,71.48625183105469
5.278441814172712,30.77286696434021,0.6284333729584823,16226.676997423172,57600000,31.053853032747977,31.580064296722412,0.26737207,-0.009612292,179,0.2672725,26.636890958901656,0.006937043,-82.38884579368099,-146.56818516058257,2.0914181045150557,2.7839582240278697,0.0,153.58715221432462,0.9033234627452064,1.9019397738732378,236.8894975905004,0.009482270674982123,3.94062876701355,2260,3.2065563201904297,1.7053396e-09,74.9045398235321,17.53198528289795,3373,0.46480815750297366,43.76902855369059,1.2725403308868408,0.9708486767293494,92.47722601890564,37.04188414535642,0.20885300636291504,17.532140254974365,0.43182728375949114,-0.9398999227621726,-1.5361524207927875,0.009612294,71.298100233078
4.0823991224926495,30.491211891174316,0.584688175141191,16318.546669006348,57920000,27.883347687749445,31.34513258934021,0.26667404,-0.009004066,180,0.26662374,27.980743801354713,0.006623649,-88.20709743891355,-126.33914002153938,2.116593841327327,1.7969854110371453,0.0,198.04071497612964,0.9239671629579659,2.1716250420716037,212.22882887219464,-0.019491363777386837,3.898209810256958,2343,3.178057909011841,3.860495e-09,74.30643081665039,17.52229928970337,3333,0.45868510250115946,38.74652670494423,1.2662079334259033,0.9687046628053998,91.86900305747986,35.011966752509956,0.20788264274597168,17.5224506855011,0.4147446395886779,-1.0114175154005405,-1.6685348735074705,0.0090040695,70.75086808204651
5.353150519026138,31.047581434249878,0.6164740495184435,16411.491070508957,58240000,29.672692332643905,31.700201272964478,0.2663446,-0.009708987,181,0.26624578,27.212578487612685,0.006733007,-79.84159871550027,-132.32727291760432,2.4550194781996835,2.8423431343004255,0.0,209.14264148435012,0.918929562853903,1.4555254594948495,200.8288949559909,0.0030486479604582683,3.935396671295166,2298,3.300520658493042,-3.7175352e-09,75.3727376461029,17.530372858047485,3457,0.46185472439860653,40.38194796581368,1.2707927227020264,0.9664993485617964,92.9437575340271,33.041229356991224,0.20628857612609863,17.530527591705322,0.4220253498838695,-1.0563229128607308,-2.024487110433186,0.009708983,71.69503331184387
4.884246430717292,30.747291564941406,0.6210354973597044,16503.838675022125,58560000,27.8616404508197,31.504748821258545,0.2655346,-0.009661598,182,0.26544306,27.82958053123574,0.0068783974,-94.51286516690935,-127.19491666107635,2.3542332935526695,2.443350249390271,0.0,157.21510567875177,0.9348184091192041,1.585202199824261,222.10844112119284,-0.005153075455689315,3.9114990234375,2404,3.1954505443573,1.9879718e-09,74.74038624763489,17.56557059288025,3404,0.4558763980468473,38.24551050464136,1.2727110385894775,0.967229196866304,92.34682726860046,34.25351074074153,0.20493412017822266,17.56572937965393,0.4466305876726406,-1.039084811521526,-1.7056300484286953,0.0096616,71.1698272228241
4.501866613524492,30.79006028175354,0.5921736860607867,16595.817733049393,58880000,29.0161756185782,31.147199153900146,0.2655414,-0.00988969,183,0.26543868,26.999650295941937,0.0075278073,-116.12806921901013,-143.70217086978874,2.276319233477782,2.206971937857088,0.0,206.77125336560965,0.9127314687210748,1.553641116440818,231.96710206619926,-0.009704848790071026,3.891615152359009,2289,3.1916353702545166,-3.315143e-09,74.4044771194458,17.53404927253723,3492,0.45873129849196764,40.686951284877125,1.2778961658477783,0.9658973882479559,91.9783730506897,36.185704407739564,0.2079603672027588,17.53420400619507,0.439684386034073,-1.0308991246228292,-1.6498915096425115,0.0098896865,70.83510494232178
5.896423845978791,30.975384950637817,0.6320065459265141,16688.316809892654,59200000,32.017797380928165,31.449337244033813,0.26467904,-0.00974738,184,0.264576,28.18995479285198,0.0067345873,-92.97998795719963,-170.36186731399295,2.168878255063798,3.1268455005125064,0.0,237.25905003549758,0.9153628029792431,1.6361414438692914,215.07315134994175,0.01073502558097071,3.922137975692749,2153,3.1668522357940674,4.4529287e-09,74.92805361747742,17.529205322265625,3419,0.4579667983462432,45.056586259137525,1.277109146118164,0.9552392427800374,92.49840211868286,36.81418396476298,0.22755956649780273,17.529364585876465,0.41538571239933436,-0.8863440775090399,-1.8219898698829269,0.009747385,71.36510014533997
6.257379468401352,30.71469020843506,0.5871660060825763,16780.47452902794,59520000,31.09662318813225,31.498730659484863,0.26419303,-0.009548418,185,0.26414025,29.35608210690016,0.006939796,-86.47249852926006,-128.56843591055426,1.9917566198885457,3.293545784887845,0.0,201.3556349099443,0.8973933844730969,1.6923685014330765,232.9046657986728,-0.006327873350607608,3.921468734741211,2123,3.089989185333252,1.8404478e-09,74.5852038860321,17.52828550338745,3257,0.46472704269496623,44.41659187281416,1.268371820449829,0.9494203620381219,92.15705251693726,37.933665510813164,0.2061469554901123,17.528451919555664,0.41421387211475885,-0.7190128710394018,-1.9484931600469848,0.00954842,71.12642407417297
6.105234411364105,31.480783700942993,0.6077087059610466,16873.78958749771,59840000,31.96130477302605,31.731884479522705,0.26363137,-0.009461461,186,0.26357377,28.550925095943363,0.007022987,-70.65837383223946,-143.9387849872122,2.2252115487280344,3.092331510831345,0.0,161.50605110461572,0.8936832593242187,1.791913843273432,222.0769542396525,-0.010717671990333752,3.9304497241973877,2118,3.112769365310669,1.2249918e-08,75.68166041374207,17.59291172027588,3306,0.4572201785831567,45.84437203189664,1.2976155281066895,0.9478748518911089,93.31444072723389,38.410839469056825,0.2054309844970703,17.59306573867798,0.4303920374138629,-0.8993833982010996,-1.593429538978057,0.009461473,72.2001121044159
6.834076852839022,31.584524154663086,0.6180171785003794,16967.15904045105,60160000,31.90563979217371,31.728431940078735,0.26285905,-0.009653074,187,0.26277,28.919741291895843,0.0069105723,-40.66159915964995,-151.18876781615276,2.172762525381872,3.716096740135212,0.0,181.65617005701418,0.9058732245227158,1.6597377231062933,232.28082995044508,0.0011737561220900134,3.932939291000366,2149,3.087325096130371,1.3697132e-11,75.75649785995483,17.572599172592163,3147,0.45985489935976737,46.5766342874835,1.3031501770019531,0.9348400093799165,93.36881637573242,40.120584666608146,0.20589637756347656,17.57275390625,0.3986224183141455,-0.5008387005612699,-1.8171804247432692,0.009653074,72.30039739608765
7.069756426376619,31.17283296585083,0.5564159954555786,17059.902325630188,60480000,29.117798367033657,31.555594444274902,0.26203418,-0.009614144,188,0.26191545,30.24929082923618,0.0067987265,-94.19270771647192,-126.63174591648755,2.2155981760373815,3.617832187746228,0.0,188.53217902615785,0.8952225360274126,1.4544962602626044,231.90848092969242,0.004712395018555448,3.9303956031799316,2232,3.096421480178833,-3.1587006e-09,75.1742582321167,17.528952836990356,3137,0.4645403157636939,41.58330545933311,1.2954540252685547,0.9354519457964345,92.74268054962158,38.22871962112385,0.20630741119384766,17.529114961624146,0.4336507366672523,-0.7966743940569354,-1.7788841315438044,0.009614142,71.70834159851074
7.831741166556711,31.091516971588135,0.6170599398505362,17152.678780555725,60800000,32.25272983486689,31.657617807388306,0.2614895,-0.009536736,189,0.26145166,31.125890365804743,0.006756699,-57.45953333621769,-211.82947670972152,2.104676930416321,4.033135950414395,0.0,193.040348845759,0.8909419026538463,1.625530826312622,211.93062955038292,-0.010090822850572846,3.926922559738159,2120,3.115886688232422,-6.668839e-09,75.17705869674683,17.55907416343689,2954,0.4571204284733246,46.3173115215869,1.2841193675994873,0.9224249904505074,92.77582049369812,40.78673329280253,0.20743465423583984,17.559231758117676,0.4363416672022449,-0.835617864554807,-1.6752082899500569,0.009536729,71.69495558738708
8.698511368253868,31.84326982498169,0.5875457337628169,17246.432327985764,61120000,31.79431983252195,31.797614812850952,0.26084763,-0.009494844,190,0.26072526,31.525707066263966,0.007000123,-131.48245030074781,-107.43582187315042,1.926900691423123,4.628174891183542,0.0,220.70580704387544,0.8882957274165194,1.5461171306981032,225.40911999972568,0.007047018295131885,3.9428393840789795,2125,3.1181135177612305,6.5370465e-09,76.12221360206604,17.593087434768677,2904,0.4661229759549137,45.62111475678109,1.2986042499542236,0.9148772525896567,93.75292134284973,39.69548136254458,0.21077799797058105,17.593257665634155,0.4244366766740762,-0.8829637204637407,-2.0432437571936415,0.00949485,72.63498973846436
8.380071278863468,31.777393579483032,0.6076933263117354,17340.140501260757,61440000,32.221415268805934,31.828750371932983,0.2604598,-0.009424438,191,0.26036406,31.124495006696627,0.006789349,-83.74552762784964,-134.76787849059593,1.9944969931727998,4.418950718729454,0.0,177.71890674571523,0.8944850274232655,1.6637366549305244,221.2533373925085,-0.00968215557090504,3.973227024078369,2169,3.106168746948242,-7.3462005e-09,76.12279295921326,17.54819679260254,3048,0.4687056383139728,46.47290250151822,1.3088645935058594,0.916857987716054,93.70745778083801,39.84750024872155,0.20692682266235352,17.548351526260376,0.4054963272385801,-0.8138721818454699,-1.5707838476156801,0.00942443,72.64868378639221
9.245065019529138,31.823801517486572,0.6051885625986131,17433.927631139755,61760000,32.06485599691469,31.7757887840271,0.26014093,-0.009239426,192,0.26008192,32.12930770983421,0.006828492,-56.07373009363567,-118.00061307032772,2.127861635910202,4.867587733865455,0.0,215.89790337239324,0.8889726268869419,1.635895421422541,219.97017405511994,-0.004331043283116277,3.956589460372925,2161,3.195098400115967,-9.409896e-09,76.18579459190369,17.562257289886475,2994,0.46805563496604125,46.78779725669056,1.3119521141052246,0.9070792145005369,93.78651237487793,40.07889832209848,0.21407222747802734,17.562413215637207,0.3930602803286633,-0.837913113888131,-1.88602654430421,0.009239417,72.61687874794006
9.060277947195003,31.426570892333984,0.5789161245657423,17527.15238380432,62080000,32.5369625255134,31.66635823249817,0.25979263,-0.009380169,193,0.2596984,33.27604720321705,0.0069593326,-53.62915213400957,-146.5175717643468,2.2220288871193214,5.042683887557034,0.0,208.44113299135944,0.8724987665271061,1.7191670314044738,224.17405400729592,0.005768742936209545,3.9443695545196533,2098,3.1882576942443848,7.770593e-09,75.64260935783386,17.543495893478394,2901,0.46811860545091166,46.72798189346121,1.3003597259521484,0.9067097517915499,93.224125623703,37.77571293522547,0.20633530616760254,17.543652772903442,0.4013220359926858,-0.5383162873564753,-1.6716476580744353,0.009380177,72.09113502502441
10.159410074745855,31.705475330352783,0.5330225895915458,17620.8846616745,62400000,35.074608381160274,32.006444215774536,0.25933066,-0.0097970795,194,0.2593066,32.18863094932032,0.006997986,-45.775674857680144,-137.76506910431306,1.9761983070692721,5.455186046905063,0.0,186.85863456376984,0.8415914270410121,1.84035366189293,234.104624151114,0.010958818107434069,3.9871602058410645,1806,2.99399733543396,3.5000838e-09,76.10270357131958,17.591074466705322,2935,0.4649018725754358,52.61302715994321,1.30415678024292,0.908285033156931,93.73167133331299,41.1765050957738,0.2068028450012207,17.591228485107422,0.3981473633733296,-0.6784551869459702,-1.6317537832867803,0.009797083,72.74735975265503
9.668553909288311,31.188313961029053,0.5037476346433563,17714.236488103867,62720000,33.59388468085863,32.11894512176514,0.2588527,-0.009888386,195,0.25871626,32.198723462901036,0.0071251974,-62.96815605017371,-160.06915447722625,2.061350438645451,5.058819291414571,0.0,196.95489722815304,0.8443767145532095,1.7638153388016857,200.7004585454183,-0.007286089624254114,3.988334894180298,1857,2.97969388961792,4.4677875e-09,75.69628667831421,17.617416858673096,2891,0.4521054748943349,51.32618111795254,1.2867534160614014,0.9000491826097466,93.35116267204285,42.927677623978774,0.22612500190734863,17.617570877075195,0.410825051501996,-1.088432776275724,-1.542145603853283,0.009888391,72.33550977706909
9.04728252524327,31.581299543380737,0.5816232304494745,17807.792478322983,63040000,34.55117731889239,31.84977436065674,0.25816724,-0.0100448895,196,0.25807038,33.06522772242957,0.007136216,-44.8555778385118,-111.48427684918092,2.0165228108137803,4.673665149200276,0.0,215.19227047829992,0.8518139583944953,1.56792276733394,227.85885572392522,-0.01610171891322413,3.9747564792633057,1964,3.09482741355896,-2.9912908e-10,75.9256534576416,17.584590435028076,2870,0.45173396784113257,51.542331000788636,1.3115029335021973,0.8995226010405633,93.55528092384338,40.11411863998495,0.20585322380065918,17.584754467010498,0.40608048392486795,-0.7022707536021877,-1.4897526368984397,0.0100448895,72.469961643219
10.539195062349922,31.375170946121216,0.5500716023035681,17900.58323264122,63360000,34.37580540892439,31.618829011917114,0.25758362,-0.009522228,197,0.2575307,34.82953928470383,0.0067791278,-45.92939817264837,-119.83907952635118,1.9332331629002357,5.5732721282177815,0.0,198.54526413159772,0.8503892897470305,1.5407457623851413,216.54258438717568,0.0017272192715066224,3.9327845573425293,1894,2.9379217624664307,4.3019837e-09,75.23574829101562,17.517500400543213,2681,0.4662124400608854,51.69669033408215,1.2970623970031738,0.8894538418655449,92.79013013839722,41.88528807084368,0.20615291595458984,17.51766300201416,0.41083339527448254,-0.7517531374050004,-1.558336354308551,0.009522232,71.94030594825745
11.301493579693686,31.970038414001465,0.5497933818095075,17994.114947795868,63680000,33.497014387268145,31.60412049293518,0.25691107,-0.009907273,198,0.25683722,33.923277670445586,0.0072220317,-84.17151081965325,-126.17552229882406,1.8882657526193778,6.098841878224113,0.0,269.3889852226282,0.8601748833478665,1.6166259735207007,320.90884006675674,-0.0029088223898442304,3.933286190032959,1925,2.9806618690490723,5.0514033e-09,75.93151235580444,17.56424045562744,2734,0.4530174110866013,50.27977586347587,1.3267672061920166,0.8861823519119604,93.53104829788208,42.65742446912909,0.20785140991210938,17.564398050308228,0.40648346794600165,-1.2406455190177597,-1.695216888220935,0.009907277,72.59071588516235
11.794195392588012,31.29873013496399,0.5341091692290718,18087.856647014618,64000000,32.96331780018348,32.374892234802246,0.2562767,-0.009666742,199,0.25617442,33.11051507799394,0.0073499666,-49.57711237564361,-131.2593989642228,1.8060810423505302,6.2610730144601865,0.0,178.92617539393012,0.8650614333344488,1.6549993262351563,217.7585302952211,0.0011879674112737864,4.027639389038086,1914,3.0795161724090576,-3.756899e-09,76.18629670143127,17.517991304397583,2616,0.4448981554476335,49.80646809988761,1.2954668998718262,0.8748654401642539,93.7410888671875,42.56531576415605,0.20691180229187012,17.51814031600952,0.4069315656482903,-1.0364061773146085,-1.6737794101995636,0.009666738,72.74762749671936
13.449081675441134,31.419976234436035,0.5110975022408281,18181.85080051422,64320000,34.1947780358394,32.248791456222534,0.25543177,-0.009808744,200,0.2553211,35.563003777490074,0.0068829283,-51.757533566023326,-122.37835866575031,1.936279972170773,6.964871125139978,0.0,214.91848037638,0.8323790545680723,1.6423265267291964,217.8550940029605,-0.0019450197680527539,3.998424768447876,1856,2.939692735671997,-3.2207788e-09,76.39576983451843,17.562063217163086,2530,0.45007338053843066,52.240590653624515,1.6794726848602295,0.8630078006657705,93.99352598190308,42.51995461009617,0.20726943016052246,17.562215328216553,0.3913687033415754,-0.7982622696855896,-1.7546503487298641,0.0098087415,73.1000611782074
15.709864130217696,32.03549075126648,0.49282888401273145,18276.11466360092,64640000,34.67153561280456,32.32479643821716,0.25453806,-0.009885222,201,0.25448278,37.50629230223512,0.006963905,-98.80364367447908,-125.35848599698575,2.1637921127656115,8.216597237846699,0.0,216.55464951199394,0.8158889368715385,1.48315796838098,238.54620968427582,0.015533774198600053,4.020920515060425,1756,2.8595614433288574,1.5774877e-09,76.699955701828,17.524378538131714,2421,0.4518370155944802,54.46748874124124,1.315542221069336,0.8510923574225313,94.25902271270752,46.34232513413126,0.218275785446167,17.524532556533813,0.4127716913407567,-1.7089921418836147,-1.7155969492905931,0.009885224,73.47772598266602
14.194379704769656,31.492389678955078,0.4924257580128291,18369.812653779984,64960000,35.8932849362848,32.217808961868286,0.25399545,-0.009764774,202,0.25393602,38.64136571522784,0.0070564784,-89.58859470087428,-179.94728825653573,1.9273315244619995,7.501006207563195,0.0,250.20949210367488,0.8037329820434115,1.8467562411096616,226.99337788788984,-0.015478323361541726,3.9994547367095947,1691,2.9599266052246094,8.964079e-09,76.07207775115967,17.591445684432983,2407,0.45075892546322593,56.58768012519296,1.3037025928497314,0.8479445684812277,93.69737100601196,45.928414510492296,0.20665383338928223,17.591602563858032,0.4160303702730209,-0.8607054741668118,-1.5402497878628911,0.009764783,72.76370978355408
14.690376103712909,32.36775255203247,0.5131050399142562,18464.014093875885,65280000,34.527517592095386,31.95050859451294,0.25347292,-0.009583418,203,0.2533877,36.69141935198609,0.0068795583,-55.76109374233119,-125.9355875665924,1.9391790972612701,7.840344689428448,0.0,250.79483422735748,0.829137017127504,1.7365346457869844,239.00606485621267,0.005856257457014149,3.943180561065674,1788,2.864588499069214,2.473827e-09,76.59158253669739,17.57019805908203,2434,0.44445664694995607,52.91996203261347,1.3446133136749268,0.8454992112558144,94.20072293281555,43.35498145116321,0.20635437965393066,17.57035231590271,0.40087875902118186,-0.6753129144889986,-1.5631055723203038,0.009583421,73.37717342376709
