Step_0-MaxForwardReturn,Step_1-AverageDiscountedReturn,LossBefore,Step_1-MaxForwardReturn,Step_0-StdForwardReturn,Step_1-StdReturn,Step_0-AverageForwardReturn,Step_0-MaxReturn,Step_1-AverageCtrlCost,MeanKL,LossAfter,Step_0-AverageDiscountedReturn,Step_1-MinReturn,Step_1-EnvExecTime,Step_0-PolicyExecTime,Step_0-StdReturn,Time-TotalInner,Step_1-AverageForwardReturn,Step_1-StdForwardReturn,Step_1-MaxReturn,Step_1-AverageReturn,Itr,Time-InnerStep,Step_1-PolicyExecTime,dLoss,Step_0-AverageCtrlCost,Time-SampleProc,Time-MAMLSteps,Step_0-EnvExecTime,n_timesteps,Step_0-AveragePolicyStd,Step_0-NumTrajs,Step_1-AveragePolicyStd,Step_0-MinForwardReturn,Step_1-MinForwardReturn,ItrTime,Step_0-MinReturn,Step_1-NumTrajs,Time-Sampling,Time-OuterStep,MeanKLBefore,Time,Step_0-AverageReturn
-0.5993829049074046,-369.7518621676614,-5.735457e-09,-0.7281598687633355,2.131436534374879,429.7982161348512,-4.25516723921192,-220.2914580424856,0.49029814145080747,0.008363,-0.011133619,-366.9371829033478,-2934.2157662811865,24.145779609680176,0.9313743114471436,426.19554378534497,57.54250621795654,-4.325360152288341,2.14947804707715,-243.7626655160332,-963.3213095129139,10,0.209089994430542,2.8441274166107178,0.011133613,0.48971289463445544,2.2981269359588623,17.631011962890625,24.21692728996277,3520000,1.0119935,800,1.0118632,-17.972405794020634,-14.197690842391758,75.19509649276733,-3691.7301990443198,800,54.94224548339844,17.630836248397827,0.0,845.7405724525452,-949.1689968069497
-0.435418684100097,-364.03556323245834,1.3738871e-09,-0.5129757036288357,2.150953249541592,436.0622286099846,-4.390478232258625,-183.6724806905471,0.4902113566952478,0.007975297,-0.011166693,-369.57134818695454,-2691.0756291888283,24.283087968826294,0.9293026924133301,430.07096795348826,57.783236503601074,-4.325962058942847,2.18119357195843,-202.11085825395878,-963.4241497712583,11,0.20917868614196777,2.8397586345672607,0.011166694,0.4898696161701158,2.22268009185791,17.62900710105896,24.433815479278564,3840000,1.0128232,800,1.0127875,-15.273836382497118,-12.969610988597132,75.43390655517578,-3150.6654922062753,800,55.258204221725464,17.628838777542114,0.0,921.175149679184,-976.262939861042
-0.6446004738598019,-376.2940339303678,4.3287876e-09,-0.6037050536322405,2.084235482506677,402.4957222215303,-4.314179513537402,-226.42785458953892,0.4898119537603482,0.007869156,-0.0109582525,-372.30645299383366,-2692.8412440663537,24.311800479888916,0.9276857376098633,416.85615582216565,57.771079540252686,-4.381672348824019,2.0130616654907802,-221.57344058466404,-974.4869381264716,12,0.20967793464660645,2.8408350944519043,0.010958257,0.4899593077861331,2.2507846355438232,17.635921478271484,24.351963996887207,4160000,1.0159245,800,1.0157235,-12.405763413873276,-12.976058849189085,75.42864418029785,-2577.3975029577996,800,55.21718454360962,17.635749578475952,0.0,996.6044054031372,-961.0168806259168
-0.519463852631798,-372.22102857621377,-5.146116e-09,-0.5081606052692573,2.0826240284912085,411.9172052004012,-4.325156820600361,-200.66996170162736,0.48929907605640593,0.0072194994,-0.0108368015,-370.1982735501323,-2774.5779001339924,24.305373430252075,0.9276325702667236,416.28078989019315,57.57486176490784,-4.341693205530857,2.0596845552333534,-201.21679314564605,-966.3893122472768,13,0.21659398078918457,2.820216655731201,0.010836796,0.48940443114700727,2.3261702060699463,17.61531138420105,24.124968767166138,4480000,1.0148267,800,1.0149457,-12.094934792977988,-13.376105003494404,75.21161150932312,-2519.2893164245793,800,54.93836450576782,17.61514163017273,0.0,1071.8174505233765,-963.1022142460101
-0.5952551550246191,-355.68743424693554,-8.646398e-10,-0.434090712991638,2.1310336704108788,403.8955670102041,-4.198612404969135,-219.84510335640806,0.4905610181737133,0.006938082,-0.011038222,-358.361922985033,-2479.3597738142007,24.30453634262085,0.9288380146026611,426.1423580374155,57.726107358932495,-4.172988969108717,2.019382692434325,-182.77725425036255,-932.9023899051573,14,0.21059441566467285,2.838028907775879,0.011038221,0.49015081078009687,2.248605251312256,17.595563650131226,24.352797508239746,4800000,1.0218903,800,1.0218309,-14.734922347799193,-11.902610121703756,75.34243273735046,-3047.024282328473,800,55.17386293411255,17.595396757125854,0.0,1147.160531759262,-937.9438902936445
-0.5160817242671781,-380.1394950086677,-1.4521182e-09,-0.690733589858828,2.1653546811316917,439.3762079752405,-4.270877337671583,-200.9756339408359,0.4901703769344277,0.006448505,-0.010830605,-367.6708258634688,-3068.0169899953094,24.283276081085205,0.9285688400268555,433.0228710849606,57.7234845161438,-4.475080507670592,2.196832581918713,-236.02580211837537,-993.2406728016107,15,0.2078416347503662,2.8419649600982666,0.010830604,0.48948811629312117,2.233409881591797,17.60462498664856,24.3877170085907,5120000,1.0233094,800,1.0230355,-16.020028326457183,-14.853555403118564,75.34984922409058,-3303.0566089727563,800,55.18942332267761,17.604453802108765,0.0,1222.5110607147217,-952.2635588739984
-0.5433209783735308,-362.1551256020777,1.9846484e-09,-0.47796579822751917,2.115679614363226,424.12390616352064,-4.276284452278788,-204.97842370736714,0.4884729625224323,0.008684911,-0.01101997,-365.86234855370327,-2551.4388538533526,24.23026943206787,0.9253854751586914,423.0388946538968,57.42028546333313,-4.197561093149021,2.1211948978130604,-194.3787863837186,-937.3992547387722,16,0.20809626579284668,2.819436550140381,0.011019972,0.4890352974044905,2.233400344848633,17.566242933273315,24.166768550872803,5440000,1.0208129,800,1.0206503,-12.983044066518856,-12.27625985139162,75.00827527046204,-2693.613464072905,800,54.88582396507263,17.566073656082153,0.0,1297.5200026035309,-953.2535878227858
-0.3694394672471351,-380.8517707046409,-3.3676645e-10,-0.6087576158142366,2.1189693556384497,424.2958454397146,-4.484342930237174,-172.3441839721975,0.4877414905221387,0.006904225,-0.010732336,-382.0031632631289,-2859.383772463555,24.277873754501343,0.9316017627716064,423.752582536345,57.70411562919617,-4.4895537474379505,2.1215566427419463,-221.1435627079353,-995.6498769332154,17,0.20786094665527344,2.8570284843444824,0.010732336,0.4877502348481491,2.364361047744751,17.68655300140381,24.294724464416504,5760000,1.0177048,800,1.0177327,-17.439942346062267,-13.819749825364056,75.4122006893158,-3585.173893194113,800,55.038466453552246,17.686376333236694,0.0,1372.932983636856,-994.6110069942582
-0.6299355416914969,-373.5781414696893,5.402416e-09,-0.8425101611931529,2.063942611026327,416.52952827329466,-4.251924550420076,-222.7789358676437,0.48763089188078423,0.0077390806,-0.011146967,-366.473672462613,-2684.9306961329175,24.341972589492798,0.9363288879394531,412.66146486884486,57.67402911186218,-4.3093247648268616,2.082639929126009,-265.5081844582932,-959.5894701049405,18,0.20913290977478027,2.8469014167785645,0.011146973,0.4870090234455839,2.2818431854248047,17.6511549949646,24.31720471382141,6080000,1.0163971,800,1.0165312,-12.891126236951232,-12.934814776315683,75.3462164402008,-2674.2807940602397,800,55.08910369873047,17.650984048843384,0.0,1448.2799048423767,-947.9812041410784
-0.6351989241599072,-367.9169028905723,-1.3835728e-09,-0.532920556600394,2.0325579769163995,408.52314025320123,-4.3167958631346055,-224.6436798920765,0.4866420756692812,0.007693307,-0.010875454,-372.90452710679295,-2887.086197412709,24.38593077659607,0.9347763061523438,406.45486989231364,57.754233837127686,-4.249413669487733,2.042792605496262,-206.00972781627712,-947.4045000458333,19,0.21134376525878906,2.8301100730895996,0.010875453,0.48673234623292466,2.275860071182251,17.574091911315918,24.371915102005005,6400000,1.0192105,800,1.0193219,-13.487416214934212,-13.952252455891477,75.35019826889038,-2792.9078898085827,800,55.17370915412903,17.573912620544434,0.0,1523.6308193206787,-960.9019237157589
-0.7313399534413074,-382.81714055554016,-5.6192277e-09,-0.5162897700500239,2.0243956816646618,441.97092765264256,-4.382948292303437,-243.23818229522251,0.4870682270925213,0.0072279135,-0.010825049,-376.59479512683873,-3228.8514925087075,24.34533405303955,0.9297780990600586,404.8025048492445,57.434348344802856,-4.471093519804059,2.2099666339925355,-200.44672975545552,-991.8236805761771,20,0.2088029384613037,2.806769847869873,0.010825044,0.4870126776826754,2.2742555141448975,17.58463978767395,24.126626014709473,6720000,1.0219128,800,1.0218244,-17.430949143441875,-15.661212738412985,75.04058122634888,-3581.1449139534266,800,54.85857558250427,17.584465265274048,0.0,1598.672090291977,-974.1843350030799
-0.6795490167573875,-369.18294561767124,2.9951347e-10,-0.7187690816634762,2.101700505186249,396.63129246708417,-4.35537821896191,-233.4445182738353,0.48781071578532464,0.009265473,-0.012989347,-374.31837551758247,-2373.9295175272973,24.266664266586304,0.9269227981567383,420.2336295958416,57.64875817298889,-4.2611638240575775,1.983276445453263,-241.40459593213183,-949.9888770605621,21,0.2084181308746338,2.8276946544647217,0.012989347,0.4876572914510034,2.3001558780670166,17.04776954650879,24.37182855606079,7040000,1.0288848,800,1.0287998,-12.582841350041885,-11.381040019026019,74.71839833259583,-2613.6110182902758,800,55.04714632034302,17.04759693145752,0.0,1673.39111328125,-968.8005347045272
-0.45416081998346025,-360.32999501033817,-6.731603e-10,-0.7172464680686823,2.097033037942245,392.8258350541559,-4.267294594211824,-186.03767451705554,0.48771731952391567,0.007077767,-0.011042436,-365.92110611774797,-3070.9743853410987,24.318096160888672,0.9298815727233887,419.31632998099064,57.78524303436279,-4.154829723941483,1.9645183463893967,-244.05727574577253,-928.7028851986598,22,0.21086525917053223,2.815199613571167,0.011042435,0.4875735857295431,2.390630006790161,17.622615098953247,24.36768937110901,7360000,1.028778,800,1.0284619,-14.442914407688292,-14.868200674418182,75.42852902412415,-2985.4214049388543,800,55.09073781967163,17.622441053390503,0.0,1748.8202488422394,-951.1676731909276
-0.5109532727809301,-366.33974965758506,3.495812e-09,-0.6847359039938342,2.005729311770965,398.7463608899866,-4.326187005355628,-199.9231245308586,0.48684702077542424,0.0064525395,-0.010709534,-373.2809620025795,-2384.785815979909,24.38186502456665,0.9360637664794922,401.123501279671,57.78933882713318,-4.2537167132552876,1.9944071141510158,-236.067670096145,-948.305039735002,23,0.2089240550994873,2.849565267562866,0.010709538,0.4866142777853646,2.3260111808776855,17.603342056274414,24.323971033096313,7680000,1.0251361,800,1.0250547,-15.832330755953189,-11.437418888640376,75.4136095046997,-3263.662168844558,800,55.160317182540894,17.60316491127014,0.0,1824.2344818115234,-962.7540450717953
-0.7015871710292069,-381.1568226523959,-4.688278e-09,-0.6908716972055268,2.0552806499111353,424.4285903753265,-4.389625998320086,-238.18263223997795,0.4865052668968775,0.007234863,-0.010929234,-381.1726974688466,-2702.486500521015,24.34702181816101,0.9333674907684326,411.0085761270573,57.726271867752075,-4.398830787397992,2.1226114218370697,-234.25100109760433,-977.2611754684698,24,0.20879793167114258,2.833441734313965,0.01092923,0.4864348581210524,2.2843289375305176,17.680037021636963,24.340320825576782,8000000,1.0271758,800,1.0273329,-13.177880346705374,-13.033490548894461,75.42716813087463,-2732.8277918206627,800,55.139750719070435,17.67986035346985,0.0,1899.6622684001923,-975.4062883639516
-0.713500069720838,-378.274146407788,1.1637805e-09,-0.6742102096715182,2.110172736306098,405.41893456814637,-4.362304555780104,-238.68073927756657,0.48725625114274207,0.006574559,-0.0107172765,-378.61876433240786,-3030.8008309784564,24.383180856704712,0.9380497932434082,421.9666320486645,57.83329176902771,-4.34191555703087,2.0272560000792574,-230.90892262685736,-966.029507964584,25,0.21137452125549316,2.853703737258911,0.010717277,0.48722739489423106,2.3262884616851807,17.662737131118774,24.33953332901001,8320000,1.0311416,800,1.0311574,-15.830059287212942,-14.659347760321316,75.51768708229065,-3264.4912839822346,800,55.20082473754883,17.662544012069702,0.0,1975.1806640625,-970.1013894729933
-0.6930755660476368,-363.6245129401193,1.9401314e-09,-0.7023857418186062,1.968437479210962,417.66356132163907,-4.189597726659769,-233.73916515259705,0.48697723346631977,0.00854196,-0.010959365,-360.73953838806455,-2396.5559226770292,24.251201391220093,0.9320571422576904,393.603562982972,57.71535301208496,-4.271095241177895,2.0884809116645857,-238.2929173392909,-951.8077005055826,26,0.20823931694030762,2.845428228378296,0.010959367,0.486808626382351,2.3532516956329346,17.715049505233765,24.362268924713135,8640000,1.0328308,800,1.0329214,-13.043319775971735,-11.492255582250605,75.45182490348816,-2707.0033391417915,800,55.06023073196411,17.714871644973755,0.0,2050.63316988945,-935.4770031743399
-0.7496070032073439,-368.46562815492086,1.9092117e-09,-0.6209934082756143,2.1069046003269225,414.9363995619891,-4.261659197826271,-246.39341909428737,0.4847540032520611,0.009663008,-0.013143675,-369.5631104826586,-2802.553477145959,24.26077628135681,0.9374244213104248,421.26861789127406,58.065651655197144,-4.269105969271465,2.075346188613414,-221.34675785367932,-950.9671248834143,27,0.20935702323913574,3.2402260303497314,0.013143677,0.48476599714966495,2.3201255798339844,17.089087963104248,24.32620072364807,8960000,1.0215,800,1.0215623,-12.853333310808596,-13.542030088495281,75.17613697052002,-2668.9184464795367,800,55.4418363571167,17.0889151096344,0.0,2125.8099370002747,-949.4805583314503
-0.56463892687226,-372.728997900229,-4.56851e-09,-0.7607143184748105,2.121472733405354,401.3562912121122,-4.33348921934812,-210.58903949296354,0.48323254614846783,0.0064183874,-0.008773947,-374.34814494408,-3091.2818158986456,24.38474988937378,0.9418094158172607,424.2959970952614,57.80815505981445,-4.300108289245982,2.006910971030581,-248.93350200279366,-956.8650876092956,28,0.2097470760345459,2.8473026752471924,0.0087739425,0.48385264293525365,2.2806544303894043,18.2375590801239,24.371689558029175,9280000,1.0165572,800,1.0165159,-15.844949793877877,-14.95747424620719,76.06782007217407,-3266.414743218194,800,55.22451734542847,18.237385034561157,0.0,2201.8785660266876,-963.6632096846088
-0.5765625691200673,-374.6585318780806,-4.3585895e-09,-0.5940048558721723,2.1266028301005946,437.70654594397166,-4.244653470917825,-211.32805079132442,0.4812107611164451,0.007745771,-0.010996294,-366.96344645021105,-3438.124446913739,24.319620609283447,0.9430139064788818,425.2070369651477,57.74981355667114,-4.369462936731038,2.1886857716950257,-214.9710689267224,-970.3296354697345,29,0.21007013320922852,2.867116689682007,0.01099629,0.48196911019314087,2.4338595867156982,17.80751371383667,24.188196182250977,9600000,1.0078876,800,1.0077864,-12.776602871460717,-16.697368393163917,75.57908082008362,-2651.4554213647234,800,55.011571168899536,17.807335376739502,0.0,2277.4583325386047,-945.5194858764257
-0.6830855204009914,-371.57600096555717,6.0793015e-09,-0.8025975438895222,2.0071444520335846,405.0556854741786,-4.231022598261664,-229.1524870100594,0.47942402906939385,0.0075905127,-0.011330354,-366.1884127343898,-2442.9586630490867,24.359512329101562,0.9508545398712158,401.31777297515765,58.0224130153656,-4.306812320313383,2.0257858766322365,-258.0586952796598,-957.4435206151966,30,0.21140408515930176,2.9110193252563477,0.011330361,0.4808615617862158,2.3732643127441406,17.818714141845703,24.400957345962524,9920000,1.0046022,800,1.00461,-12.827135130929907,-11.739222953880194,75.86244082450867,-2660.797674531966,800,55.34304904937744,17.81853222846985,0.0,2353.3215503692627,-942.5715240566607
-0.6623987937487458,-352.5658814542049,-1.361966e-09,-0.5087248429240795,2.016653610052211,408.2334998268401,-4.166226631832634,-230.67836334263933,0.48023514048539107,0.0079520475,-0.011273271,-361.0205335989382,-3357.665719481303,24.248432636260986,0.95371413230896,403.23732504412465,57.86237120628357,-4.043750214035648,2.041276818412872,-196.91978075585922,-904.9937289290908,31,0.21155166625976562,2.8506829738616943,0.0112732705,0.48004977440362795,2.3734753131866455,17.78891634941101,24.434872150421143,10240000,1.0040587,800,1.0038828,-12.735676184725312,-16.305227928862724,75.67278814315796,-2642.59152721594,800,55.18314170837402,17.788646459579468,0.0,2428.9950833320618,-929.4552314300448
-0.45335193306853694,-358.37553767861834,3.2037484e-10,-0.48973196806664304,2.0607933627216357,417.3964230340957,-4.118701457119149,-186.43499999967824,0.47927950557466603,0.0099527445,-0.013035223,-352.8934591687705,-3155.191843268366,24.245001792907715,0.9474265575408936,412.0431970438882,57.74757671356201,-4.232552701054428,2.08785064800542,-195.63134495978886,-942.5609245860763,32,0.2120041847229004,2.878697395324707,0.013035223,0.47901825159979994,2.3615598678588867,17.146256923675537,24.307756423950195,10560000,1.0034652,800,1.0038042,-12.15295158039346,-15.303072595668386,74.91574740409851,-2529.6248183898765,800,55.08000683784485,17.14607834815979,0.0,2503.9115555286407,-919.7418205702393
-0.4551232130437579,-362.0001267414294,9.134409e-10,-0.8972435823418843,1.9260792706773422,422.3918656632593,-4.088671027300544,-186.40596857795046,0.47988431109283125,0.0070321755,-0.010818328,-353.45762682837494,-3152.632230365406,24.320955991744995,0.9359135627746582,385.1417953661388,57.98294472694397,-4.21678495871324,2.112488049758502,-274.86264439388873,-939.5308254960369,33,0.20907044410705566,2.8357293605804443,0.010818329,0.4795309321108274,2.470799207687378,17.676250219345093,24.421363353729248,10880000,1.0086958,800,1.0086366,-11.286527745879322,-15.271872099155154,75.68089485168457,-2353.9385176449,800,55.20939612388611,17.67607355117798,0.0,2579.5930936336517,-913.8359398557044
-0.5803712408728461,-366.5321184439262,2.741812e-10,-0.5028929152238957,2.0451328704570297,395.9049027982884,-4.299335621860053,-210.95170160720824,0.4809081660885364,0.0073457425,-0.011263603,-371.1464633535689,-2588.022370380301,24.383915185928345,0.9335942268371582,408.86264930432696,57.70872712135315,-4.260239592300512,1.9797269996313105,-196.82704499237744,-948.4283595658959,34,0.20931029319763184,2.842785596847534,0.011263603,0.48116078464966267,2.335902214050293,17.629611015319824,24.213361501693726,11200000,1.0107423,800,1.0106355,-12.259806868233346,-12.451993366823654,75.36049962043762,-2548.6138099440946,800,55.06935167312622,17.629440546035767,0.0,2654.954225063324,-956.2993252417281
-0.5116201303389022,-361.33186227692926,5.0216936e-10,-0.6758596483094792,2.0654023931372496,386.9681137637943,-4.157028079506248,-197.7658986369153,0.4796411440016516,0.0081025595,-0.010847512,-358.7678128408194,-2457.823079013753,24.361435890197754,0.9351673126220703,413.0758450867017,57.65091872215271,-4.190668848991781,1.9351599396586108,-233.48805623692752,-934.26065198813,35,0.21416950225830078,2.831251382827759,0.010847513,0.47960690108425924,2.314436435699463,17.642303705215454,24.201192617416382,11520000,1.0082399,800,1.0083499,-14.126796121247652,-11.800246752226995,75.31437635421753,-2922.9258721071483,800,55.029033184051514,17.64196467399597,0.0,2730.2693214416504,-927.5247641980895
-0.6405733838492214,-366.6516722162983,-4.814938e-10,-0.7353879330895865,1.9608227630495951,411.603370349419,-4.2902022708700525,-222.23713849582234,0.47851358980156483,0.0085002445,-0.01100453,-368.3040558350981,-2833.5348420256637,24.227845430374146,0.934880256652832,392.0520114909773,57.52539420127869,-4.2453209314467975,2.0580743530669894,-244.00759724341995,-944.9670988489909,36,0.20886540412902832,2.8274357318878174,0.011004529,0.4790601456219703,2.3006200790405273,17.56514859199524,24.26714038848877,11840000,1.0000458,800,0.9998886,-12.997051619446456,-13.694055849969327,75.11188244819641,-2694.8917710353144,800,54.92286515235901,17.56497836112976,0.0,2805.3818266391754,-954.0491587746778
-0.6860952197380441,-364.71953223736983,1.3239678e-09,-0.5222591323187035,2.022005929199878,398.69123520362655,-4.097426023249991,-232.00599211209246,0.47651206027816984,0.006784875,-0.010860863,-355.73814769217074,-3194.265476688912,24.249050855636597,0.9285998344421387,404.3675793468886,57.496928215026855,-4.237876078339362,1.9939972692758374,-199.52211893679996,-943.0757630974985,37,0.20741653442382812,2.809469699859619,0.010860864,0.4761672287726402,2.232797622680664,17.55668044090271,24.31791067123413,12160000,0.99332136,800,0.993247,-17.37977264010568,-15.487838606233849,75.07491636276245,-3567.9299040449514,800,54.9638614654541,17.55651044845581,0.0,2880.457423210144,-914.9173515855385
-0.6596169249427694,-380.3343195849909,6.1288477e-09,-0.7123941984359081,1.9178038760223908,425.23182302851654,-4.213137473883759,-227.65194991842688,0.47652993340552785,0.0073885135,-0.011406304,-363.5713145090091,-2464.01826141024,24.289294719696045,0.9273049831390381,383.4804007633387,57.67594623565674,-4.449008930600659,2.126339300559792,-237.94781482836538,-985.304675262597,38,0.20837879180908203,2.8200602531433105,0.011406311,0.4762584176928923,2.442415714263916,17.55824613571167,24.235714435577393,12480000,0.9939563,800,0.9940088,-11.168633997443576,-11.847252610643057,75.25564503669739,-2329.318082603299,800,54.93145728111267,17.558074235916138,0.0,2955.7137682437897,-938.0793566075965
